EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,Fg2aBlocked,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,FTDefRebounds,LostBallTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,HeaveAttempts,ThreePtAssists,Arc3Assists,Corner3Assists,FTOffRebounds,BadPassOutOfBoundsTurnovers,Technical Free Throw Trips,OffFTReboundPct,OffArc3ReboundPct,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,LongMidRangePctBlocked,DefCorner3ReboundPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawn,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,Fg3aBlocked,3pt And 1 Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,on,StepOutOfBoundsTurnovers,DefensiveGoaltends,Clear Path Fouls,BlockedCorner3,Corner3PctBlocked
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,142068.0,2368.0,226.0,4428,4411,1315.0,1297,504,8839,96.0,149.0,27.0,41.0,125.0,149.0,302.0,43.0,119.0,78.0,211.0,21.0,69.0,304.0,576.0,121.0,330.0,178.0,1149.0,4742.0,94.0,169.0,30.0,105.0,92.0,370.0,294.0,314.0,318.0,209.0,78.0,175.0,241.0,93.0,548.0,21.0,40.0,119.0,162.0,27.0,189.0,5.0,76.0,47.0,29.0,52.0,42.0,34.0,3.0,86.0,6.0,62.0,157.0,150.0,4.0,9.0,208.0,75.0,370.0,1315.0,0.48355263157894735,0.48355263157894735,0.8760330578512396,0.36666666666666664,0.2857142857142857,0.36890243902439024,0.5277777777777778,0.5562130177514792,0.5358719646799117,0.5072992700729927,0.5717871485943775,0.5694444444444444,0.36423841059602646,21.49384187524831,0.6046511627906976,0.06796116504854369,0.013990672884743505,0.09876543209876543,0.07374768089053803,0.01270772238514174,0.013333333333333334,0.0886426592797784,0.08833922261484099,0.011627906976744186,0.16445916114790288,0.6442953020134228,0.7218045112781954,0.3958333333333333,0.13796909492273732,0.3333333333333333,0.49337748344370863,0.5050847457627119,0.5637583892617449,0.13134657836644592,0.36134453781512604,0.36134453781512604,0.9767441860465116,0.23289183222958057,0.3696682464454976,0.37142857142857144,0.8205128205128205,0.14963503649635038,0.6585365853658537,0.2518248175182482,0.30434782608695654,0.5286975717439294,0.37320574162679426,0.4871955604883464,0.46500539033457255,0.0796277145811789,0.11811023622047244,0.32201914708442125,11.483506944444445,24.68515151515151,0.29697380307136406,1.0,5.0,59.0,18.0,39.0,7.0,82.0,,37.0,55.0,27.0,5.0,3.0,10.0,24.0,6.0,7.0,16.0,29.0,15.0,10.0,3.0,18.0,8.0,,30.0,29.0,0.46153846153846156,0.4411764705882353,0.4606741573033708,0.0642361111111111,0.10738255033557047,0.112,0.017241379310344827,0.009174311926605505,0.008152173913043478,0.017569546120058566,0.006024096385542169,0.0525328330206379,0.05443548387096774,0.4444444444444444,0.472,0.5315315315315315,0.423728813559322,0.058823529411764705,0.2,0.4748840579710145,0.07136640557006092,2.0,66.0,52.0,14.0,1.0,12.0,10.0,0.009009009009009009,0.010554089709762533,9.0,36.0,45.0,6.0,0.023178807947019868,0.12295081967213115,0.13138686131386862,0.25,4.0,15.0,9.0,31.0,13.0,46.0,0.2826086956521739,0.17647058823529413,0.26666666666666666,1.0,0.36470588235294116,0.2903225806451613,1.0,4.0,,3.0,2.0,2.0,2.0,0.006024096385542169,,1.0,,0.0030303030303030303,0.004739336492890996,False,3.0,,2.0,1.0,
1904,1610612742,Devean George,Devean George,1904,DAL,43418.0,724.0,-26.0,1314,1346,392.0,431,151,2660,21.0,36.0,8.0,13.0,33.0,16.0,51.0,7.0,25.0,12.0,31.0,3.0,9.0,44.0,120.0,19.0,56.0,23.0,168.0,1426.0,14.0,36.0,5.0,16.0,9.0,52.0,54.0,34.0,54.0,30.0,12.0,19.0,31.0,5.0,74.0,18.0,27.0,59.0,93.0,23.0,116.0,5.0,17.0,8.0,9.0,16.0,7.0,7.0,2.0,23.0,,38.0,77.0,36.0,5.0,7.0,30.0,11.0,52.0,392.0,0.6136363636363636,0.675,0.9473684210526315,0.3392857142857143,0.3125,0.34545454545454546,0.36666666666666664,0.3888888888888889,0.4119318181818182,0.41346153846153844,0.4394736842105263,0.4473684210526316,0.3181818181818182,14.218958611481975,0.6956521739130435,0.11545988258317025,0.039473684210526314,0.2,0.13312693498452013,0.03770491803278689,0.026490066225165563,0.10964912280701754,0.18085106382978725,0.052083333333333336,0.20454545454545456,0.5833333333333334,0.7,0.6666666666666666,0.1875,0.2897727272727273,0.3137254901960784,0.32,0.6875,0.14204545454545456,0.28,0.28,1.0,0.17613636363636365,0.3870967741935484,0.3870967741935484,0.9166666666666666,0.25,0.6153846153846154,0.17307692307692307,0.3333333333333333,0.5227272727272727,0.4,0.48115804597701145,0.47199399999999997,0.05913978494623656,0.08461538461538462,0.30952380952380953,10.70416666666667,25.19464285714285,0.2983257229832572,5.0,8.0,7.0,7.0,19.0,2.0,19.0,8.0,12.0,9.0,5.0,5.0,7.0,9.0,7.0,2.0,4.0,1.0,4.0,9.0,4.0,3.0,10.0,6.0,,11.0,4.0,0.3684210526315789,0.38636363636363635,0.41304347826086957,0.1,0.16666666666666666,0.15151515151515152,0.14285714285714285,0.032467532467532464,0.043010752688172046,0.04716981132075472,0.020833333333333332,0.10294117647058823,0.1360544217687075,0.6,0.21212121212121213,0.25,0.2857142857142857,0.36363636363636365,0.625,0.4727138888888888,0.1130952380952381,1.0,12.0,10.0,2.0,,,1.0,,0.03773584905660377,2.0,7.0,3.0,1.0,0.0196078431372549,0.24390243902439024,0.1346153846153846,0.2857142857142857,,,1.0,3.0,1.0,3.0,0.3333333333333333,,,,0.13636363636363635,0.3333333333333333,1.0,,0.2,1.0,,,2.0,,,,,,,False,,,,1.0,
2572,1610612742,Josh Howard,Josh Howard,2572,DAL,151741.0,2529.0,378.0,4774,4755,1179.0,1116,554,9529,164.0,245.0,28.0,48.0,277.0,179.0,438.0,14.0,42.0,46.0,147.0,9.0,40.0,463.0,960.0,60.0,189.0,277.0,1383.0,5016.0,88.0,176.0,12.0,47.0,79.0,291.0,406.0,520.0,168.0,142.0,46.0,110.0,155.0,51.0,355.0,81.0,86.0,253.0,375.0,112.0,487.0,40.0,56.0,42.0,14.0,56.0,32.0,51.0,7.0,107.0,11.0,94.0,191.0,265.0,13.0,19.0,340.0,161.0,291.0,1179.0,0.43844492440604754,0.4624145785876993,0.9333333333333333,0.31746031746031744,0.2553191489361702,0.32608695652173914,0.4822916666666667,0.5,0.48128807658833767,0.47533632286995514,0.5327679259830378,0.5350553505535055,0.16449086161879894,25.76675849403122,0.5233644859813084,0.135366506153023,0.048824593128390596,0.18454935622317598,0.14518201284796575,0.04917279411764706,0.06198347107438017,0.1677336747759283,0.19005847953216373,0.070298769771529,0.21322889469103568,0.6693877551020408,0.7354260089686099,0.5060975609756098,0.2410791993037424,0.381201044386423,0.408675799086758,0.41435185185185186,0.4245810055865922,0.03655352480417755,0.3333333333333333,0.3333333333333333,0.9285714285714286,0.1279373368146214,0.3129251700680272,0.3129251700680272,0.9347826086956522,0.21524663677130046,0.5833333333333334,0.17937219730941703,0.225,0.3777197563098346,0.323943661971831,0.46919023642732066,0.47181415525114145,0.1284475965327029,0.14907407407407408,0.210412147505423,10.972812499999998,25.54550264550265,0.2469627147046502,29.0,51.0,120.0,64.0,126.0,27.0,179.0,48.0,44.0,44.0,15.0,26.0,36.0,24.0,22.0,13.0,18.0,41.0,28.0,29.0,17.0,9.0,31.0,18.0,1.0,19.0,26.0,0.5079365079365079,0.5277777777777778,0.5664556962025317,0.04583333333333333,0.08979591836734693,0.05776173285198556,0.24324324324324326,0.05029013539651837,0.05868544600938967,0.03471295060080107,0.05844155844155844,0.09523809523809523,0.12915129151291513,0.5806451612903226,0.4332129963898917,0.45977011494252873,0.36666666666666664,0.3541666666666667,0.5686274509803921,0.4776758620689656,0.1294287780187997,5.0,45.0,27.0,18.0,5.0,14.0,1.0,0.040983606557377046,0.046831955922865015,3.0,7.0,12.0,5.0,0.0136986301369863,0.1693548387096774,0.03139013452914798,0.42857142857142855,,2.0,8.0,16.0,8.0,18.0,0.4444444444444444,0.013888888888888888,,,0.1111111111111111,0.5,0.875,,0.2413793103448276,2.0,2.0,2.0,3.0,0.010582010582010581,,,2.0,,,False,1.0,1.0,,,
467,1610612742,Jason Kidd,Jason Kidd,467,DAL,60639.0,1011.0,145.0,1954,1946,499.0,458,226,3900,41.0,77.0,14.0,23.0,24.0,22.0,67.0,5.0,12.0,30.0,64.0,11.0,20.0,69.0,168.0,35.0,76.0,44.0,287.0,2080.0,17.0,41.0,12.0,24.0,21.0,91.0,44.0,94.0,96.0,63.0,30.0,213.0,276.0,76.0,615.0,20.0,30.0,115.0,152.0,36.0,188.0,3.0,62.0,35.0,27.0,47.0,40.0,34.0,2.0,81.0,3.0,37.0,75.0,56.0,2.0,6.0,54.0,23.0,91.0,499.0,0.3188405797101449,0.3235294117647059,0.9142857142857143,0.4605263157894737,0.5,0.4666666666666667,0.4107142857142857,0.4146341463414634,0.4979508196721312,0.5384615384615384,0.5374531835205992,0.5986842105263158,0.3114754098360656,15.654520917678813,0.5802469135802469,0.14935064935064934,0.029282576866764276,0.15463917525773196,0.1504149377593361,0.03875968992248062,0.05128205128205128,0.18475073313782991,0.14864864864864866,0.024793388429752067,0.3155737704918033,0.5324675324675324,0.6119402985074627,0.17073170731707318,0.09836065573770492,0.27459016393442626,0.3283582089552239,0.3283582089552239,0.6818181818181818,0.04918032786885246,0.4166666666666667,0.4166666666666667,1.0,0.26229508196721313,0.46875,0.46875,0.9,0.35384615384615387,0.6086956521739131,0.3076923076923077,0.55,0.6270491803278688,0.47619047619047616,0.5055899176954732,0.50692890625,0.09195402298850575,0.125,0.3170731707317073,9.505952380952383,25.196052631578947,0.2553735926305015,2.0,7.0,6.0,3.0,14.0,,15.0,2.0,11.0,105.0,32.0,15.0,7.0,7.0,15.0,,1.0,7.0,6.0,11.0,7.0,4.0,11.0,6.0,,8.0,6.0,0.21428571428571427,0.375,0.375,0.06547619047619048,0.12987012987012986,0.041666666666666664,0.11864406779661017,0.06818181818181818,0.01639344262295082,0.022950819672131147,0.06944444444444445,0.11578947368421053,0.12552301255230125,0.5454545454545454,0.25,0.2608695652173913,,0.35,0.2857142857142857,0.5087366666666666,0.05226480836236934,1.0,63.0,39.0,24.0,1.0,22.0,,0.019230769230769232,0.06756756756756757,1.0,4.0,9.0,3.0,,0.17391304347826086,0.06153846153846154,0.25,2.0,2.0,1.0,4.0,3.0,6.0,0.5,0.1,1.0,1.0,0.2,0.25,,1.0,,,,1.0,,0.012987012987012988,,,,,,False,1.0,,,,
711,1610612742,Jerry Stackhouse,Jerry Stackhouse,711,DAL,79760.0,1329.0,61.0,2558,2555,824.0,851,295,5113,68.0,110.0,20.0,31.0,66.0,54.0,143.0,30.0,87.0,28.0,88.0,9.0,26.0,144.0,319.0,58.0,175.0,118.0,580.0,2751.0,40.0,83.0,23.0,56.0,57.0,206.0,158.0,130.0,150.0,86.0,28.0,103.0,136.0,57.0,305.0,20.0,28.0,65.0,98.0,29.0,127.0,3.0,24.0,20.0,4.0,57.0,37.0,25.0,4.0,82.0,8.0,35.0,77.0,108.0,6.0,6.0,134.0,42.0,206.0,824.0,0.5486111111111112,0.5683453237410072,0.8620689655172413,0.3314285714285714,0.4107142857142857,0.3352601156069364,0.45141065830721006,0.4819277108433735,0.4676113360323887,0.5359712230215827,0.5180831826401446,0.6101190476190477,0.354251012145749,21.957123098201937,0.6951219512195121,0.06728778467908902,0.02358490566037736,0.10526315789473684,0.07548701298701299,0.024117140396210164,0.017241379310344827,0.07948717948717948,0.10582010582010581,0.011450381679389313,0.22267206477732793,0.6181818181818182,0.7472527472527473,0.6764705882352942,0.13360323886639677,0.2894736842105263,0.3776223776223776,0.3829787234042553,0.5185185185185185,0.17611336032388664,0.3448275862068966,0.3488372093023256,0.9333333333333333,0.17813765182186234,0.3181818181818182,0.3181818181818182,0.7857142857142857,0.22302158273381295,0.6451612903225806,0.18705035971223022,0.34615384615384615,0.5769230769230769,0.32558139534883723,0.5077860204081631,0.5036137037037036,0.08270676691729323,0.11830985915492957,0.35517241379310344,10.312225705329153,24.393142857142852,0.32212666145426117,7.0,11.0,22.0,13.0,29.0,9.0,50.0,10.0,22.0,32.0,14.0,8.0,5.0,20.0,26.0,7.0,7.0,6.0,21.0,10.0,7.0,2.0,10.0,6.0,,14.0,19.0,0.4482758620689655,0.4659090909090909,0.5208333333333334,0.06896551724137931,0.17272727272727273,0.015151515151515152,0.05154639175257732,0.025559105431309903,0.047058823529411764,0.0110803324099723,0.009433962264150943,0.041935483870967745,0.07894736842105263,0.6,0.3333333333333333,0.3384615384615385,0.22727272727272727,0.25,0.6363636363636364,0.5091405405405406,0.08620689655172414,2.0,33.0,23.0,10.0,1.0,8.0,8.0,0.015151515151515152,0.033816425120772944,14.0,30.0,24.0,4.0,0.013986013986013986,0.1038961038961039,0.2158273381294964,0.4666666666666667,3.0,9.0,2.0,6.0,5.0,15.0,0.3333333333333333,0.20454545454545456,0.3333333333333333,1.0,0.13636363636363635,0.3333333333333333,0.5,1.0,0.2857142857142857,,,2.0,1.0,0.011299435028248588,,1.0,,0.005714285714285714,,False,,1.0,,,0.011494252873563218
2124,1610612742,Malik Allen,Malik Allen,2124,DAL,18528.0,309.0,47.0,580,573,150.0,146,74,1153,5.0,10.0,,2.0,14.0,21.0,39.0,,,,,,,31.0,63.0,,,7.0,69.0,599.0,3.0,9.0,,,6.0,12.0,46.0,16.0,,,,6.0,10.0,2.0,24.0,20.0,5.0,34.0,40.0,24.0,64.0,,4.0,2.0,2.0,5.0,1.0,7.0,,12.0,2.0,38.0,55.0,12.0,4.0,3.0,8.0,1.0,12.0,150.0,0.7419354838709677,0.8518518518518519,,,,,0.49206349206349204,0.3333333333333333,0.49206349206349204,0.3333333333333333,0.5149253731343284,0.5,,11.933534743202417,0.4166666666666667,0.1559633027522936,0.0966183574879227,0.07246376811594203,0.13588850174216027,0.08550185873605948,0.06779661016949153,0.16363636363636364,0.0625,,0.15873015873015872,0.5,0.625,0.2,0.2222222222222222,0.6190476190476191,0.5384615384615384,0.5384615384615384,0.9523809523809523,,,,,,,,,0.2222222222222222,,,,0.15873015873015872,,0.42232539682539677,0.4015444444444444,0.015625,0.015625,0.17391304347826086,13.615873015873017,,0.25862068965517243,4.0,7.0,5.0,7.0,12.0,5.0,19.0,8.0,4.0,2.0,2.0,3.0,1.0,4.0,3.0,2.0,2.0,,3.0,9.0,6.0,3.0,9.0,4.0,1.0,4.0,3.0,0.5833333333333334,0.5833333333333334,0.6333333333333333,0.06349206349206349,0.2,0.14285714285714285,0.0625,0.04838709677419355,0.06818181818181818,0.125,0.04,0.14285714285714285,0.15384615384615385,0.4444444444444444,0.35714285714285715,0.4166666666666667,0.4,0.5833333333333334,0.5714285714285714,0.47057777777777776,0.2753623188405797,,4.0,2.0,2.0,1.0,2.0,,0.08333333333333333,0.05405405405405406,,,,,,0.09523809523809523,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,False,,,,,
436,1610612742,Juwan Howard,Juwan Howard,436,DAL,15945.0,266.0,-34.0,501,507,167.0,220,44,1008,9.0,16.0,2.0,6.0,17.0,3.0,11.0,,,,,,,17.0,44.0,,,9.0,43.0,556.0,5.0,17.0,,,2.0,12.0,32.0,2.0,,,,9.0,11.0,4.0,24.0,14.0,4.0,33.0,46.0,16.0,62.0,3.0,5.0,2.0,3.0,6.0,3.0,8.0,,14.0,,32.0,47.0,17.0,2.0,6.0,12.0,6.0,12.0,167.0,0.9411764705882353,0.9411764705882353,,,,,0.38636363636363635,0.29411764705882354,0.38636363636363635,0.29411764705882354,0.4387755102040816,0.3333333333333333,,11.330935251798563,0.42857142857142855,0.17277486910994763,0.08333333333333333,0.08695652173913043,0.15611814345991562,0.06912442396313365,0.10909090909090909,0.1728395061728395,0.058823529411764705,0.13636363636363635,0.36363636363636365,0.5625,0.6923076923076923,1.0,0.38636363636363635,0.25,0.2727272727272727,0.2727272727272727,1.0,,,,,,,,,0.35294117647058826,0.3333333333333333,,,0.36363636363636365,,0.46527499999999994,0.47172941176470595,0.125,0.125,0.27906976744186046,7.865909090909091,,0.3333333333333333,,3.0,5.0,1.0,7.0,5.0,7.0,,5.0,4.0,1.0,1.0,9.0,3.0,5.0,4.0,5.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,,0.14285714285714285,0.14285714285714285,0.35,0.11363636363636363,0.1875,0.11764705882352941,0.375,0.02040816326530612,0.0975609756097561,0.05555555555555555,0.058823529411764705,0.16071428571428573,0.18518518518518517,1.0,0.29411764705882354,0.3333333333333333,0.8,0.42857142857142855,,0.47280000000000005,0.16279069767441862,,2.0,2.0,,1.0,1.0,,0.05263157894736842,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,False,,,,,
2048,1610612742,Jamaal Magloire,Jamaal Magloire,2048,DAL,1096.0,18.0,3.0,40,39,21.0,35,2,79,,,,,1.0,,,,,,,,,,1.0,,,3.0,3.0,31.0,,,,,1.0,1.0,,,,,,,,,,,,5.0,6.0,,6.0,,1.0,,1.0,,,4.0,1.0,4.0,,1.0,5.0,6.0,,,8.0,2.0,1.0,21.0,,,,,,,,,,,0.3,0.16666666666666666,,21.42857142857143,,0.35714285714285715,,,0.2777777777777778,,,0.25,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.3772,,0.6666666666666666,0.6666666666666666,0.3333333333333333,5.0,,0.525,,,,,,,,,,,,,1.0,,1.0,,2.0,,2.0,,,,,,,1.0,2.0,,,,,,,0.5,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
224,1610612742,Eddie Jones,Eddie Jones,224,DAL,46581.0,776.0,92.0,1428,1442,291.0,273,155,2870,17.0,24.0,3.0,5.0,13.0,6.0,16.0,16.0,32.0,17.0,67.0,3.0,10.0,25.0,53.0,33.0,99.0,8.0,157.0,1503.0,5.0,9.0,7.0,16.0,1.0,32.0,40.0,10.0,99.0,67.0,17.0,45.0,61.0,22.0,138.0,11.0,20.0,70.0,101.0,17.0,118.0,2.0,21.0,14.0,7.0,15.0,12.0,11.0,2.0,26.0,1.0,16.0,60.0,37.0,2.0,17.0,12.0,4.0,32.0,291.0,0.8,0.8,1.0,0.3333333333333333,0.4375,0.3333333333333333,0.4716981132075472,0.5555555555555556,0.4901315789473684,0.62,0.5,0.5925925925925926,0.6513157894736842,11.248454882571076,0.5769230769230769,0.12727272727272726,0.023454157782515993,0.1652892561983471,0.13412816691505217,0.026438569206842923,0.006711409395973154,0.16342412451361868,0.16666666666666666,0.022988505747126436,0.15789473684210525,0.7083333333333334,0.7727272727272727,0.7058823529411765,0.08552631578947369,0.10526315789473684,0.375,0.375,1.0,0.21052631578947367,0.5,0.5,1.0,0.4407894736842105,0.2537313432835821,0.2537313432835821,1.0,0.2,0.6,0.4,0.3,0.8092105263157895,0.2537313432835821,0.5354963815789473,0.4968459999999999,0.025974025974025976,0.07272727272727272,0.20382165605095542,7.745283018867925,24.79494949494949,0.20378151260504201,2.0,5.0,2.0,3.0,8.0,,6.0,,5.0,15.0,8.0,6.0,11.0,3.0,1.0,,3.0,2.0,3.0,6.0,3.0,3.0,6.0,4.0,,8.0,2.0,0.375,0.3,0.2727272727272727,0.09433962264150944,0.08333333333333333,0.23076923076923078,0.25,0.034482758620689655,0.04032258064516129,0.025510204081632654,0.023809523809523808,0.08571428571428572,0.10457516339869281,0.6666666666666666,0.15384615384615385,0.2,1.0,0.5,0.4,0.4765,0.03821656050955414,,16.0,8.0,8.0,,6.0,,,0.03787878787878788,4.0,6.0,,,,0.16129032258064516,0.24,0.6666666666666666,,,,2.0,,2.0,,,,,0.2,,,,0.5,,,,,,,,,,,False,,,1.0,,
956,1610612742,Erick Dampier,Erick Dampier,956,DAL,98283.0,1638.0,115.0,3043,3048,563.0,566,363,6091,152.0,218.0,33.0,39.0,35.0,,2.0,,,,,,,165.0,255.0,,,75.0,405.0,3279.0,34.0,44.0,,,17.0,85.0,216.0,114.0,,,,47.0,60.0,21.0,133.0,150.0,51.0,225.0,304.0,187.0,491.0,14.0,24.0,14.0,10.0,18.0,8.0,58.0,4.0,76.0,8.0,128.0,213.0,104.0,14.0,2.0,130.0,65.0,85.0,563.0,0.6545454545454545,0.9152542372881356,,,,,0.6470588235294118,0.7727272727272727,0.6470588235294118,0.7727272727272727,0.6449044585987261,0.6967213114754098,,11.19724375538329,0.23684210526315788,0.1836734693877551,0.13901760889712697,0.1827956989247312,0.18351063829787234,0.13157894736842105,0.17666666666666667,0.1792452830188679,0.19095477386934673,0.22580645161290322,0.8549019607843137,0.6972477064220184,0.7755102040816326,0.6513157894736842,0.13725490196078433,0.00784313725490196,,,,,,,,,,,,0.8863636363636364,0.8461538461538461,,,0.8549019607843137,,0.5542403921568626,0.5545386363636363,0.21103896103896103,0.21103896103896103,0.20987654320987653,1.1666666666666667,,0.18501478803812027,57.0,87.0,13.0,59.0,92.0,22.0,140.0,94.0,28.0,20.0,6.0,35.0,28.0,10.0,13.0,21.0,24.0,12.0,6.0,101.0,66.0,32.0,101.0,62.0,15.0,11.0,5.0,0.6413043478260869,0.6413043478260869,0.6422018348623854,0.10980392156862745,0.10091743119266056,0.14285714285714285,0.3010752688172043,0.10703363914373089,0.16845878136200718,0.1,0.10227272727272728,0.17210682492581603,0.2011173184357542,0.6138613861386139,0.37142857142857144,0.43333333333333335,0.6923076923076923,0.9456521739130435,0.6551724137931034,0.5639682926829269,0.345679012345679,,13.0,9.0,4.0,2.0,2.0,,0.02631578947368421,0.1087866108786611,,,,7.0,0.5,0.1625,,,,,,,,,,,,,,,,3.0,0.12280701754385964,,,,3.0,,2.0,,,,,False,1.0,12.0,,,
