EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DefensiveGoaltends,OffensiveGoaltends,Fg3aBlocked,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,on
1903,1610612758,Kenny Thomas,Kenny Thomas,1903,SAC,5471.0,91,-34,178,166,40,50,28,344,3.0,6.0,1.0,2.0,1.0,2.0,1.0,4.0,,,,,,,,,,,,,,,4,10,,,,8,191,1.0,3.0,,,,2.0,2.0,3,,,,4.0,2.0,6.0,,,2.0,,,,2.0,2.0,2.0,4.0,1.0,1.0,1.0,,1.0,10.0,2.0,4.0,,4.0,7.0,,11.0,6.0,17,,3.0,2.0,1.0,3.0,1.0,3.0,4.0,,,,,7.0,,,4.0,14,,2.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,4.0,40,2.0,,0.25,0.3333333333333333,,,,,,0.4,0.3333333333333333,0.6666666666666666,0.4,0.3333333333333333,0.6666666666666666,0.4,0.3333333333333333,0.6666666666666666,,0.2,0.3333333333333333,,,8.018867924528301,0.42857142857142855,,,0.12962962962962962,0.05333333333333334,0.16,0.08,0.13924050632911392,0.06,0.08,,0.07142857142857142,0.06666666666666667,0.1,0.09090909090909091,0.07692307692307693,0.21052631578947367,0.2,,,,0.6,0.5,0.75,0.3333333333333333,0.4,0.25,0.25,,,,,,,,,,,,,,0.6666666666666666,0.5,,,,,,,,0.6666666666666666,0.5,,,,,0.6,,0.5060199999999999,0.48965000000000003,0.5053666666666666,,,,0.25,0.5,3.22,,0.2247191011235955,,,,,,,,False
200763,1610612758,Quincy Douby,Quincy Douby,200763,SAC,16469.0,274,-42,554,548,176,183,67,1102,14.0,26.0,1.0,3.0,2.0,5.0,6.0,17.0,10.0,22.0,2.0,10.0,1.0,1.0,,2.0,16.0,27.0,1.0,2.0,3.0,6.0,30,65,18.0,37.0,16.0,130,604,4.0,8.0,2.0,3.0,,14.0,8.0,25,3.0,8.0,5.0,30.0,20.0,40.0,27.0,27.0,,1.0,26.0,16.0,2.0,11.0,5.0,16.0,4.0,1.0,6.0,1.0,4.0,37.0,,7.0,,7.0,15.0,,22.0,7.0,29,2.0,7.0,1.0,6.0,15.0,2.0,11.0,10.0,1.0,4.0,1.0,2.0,25.0,2.0,6.0,10.0,23,,,2.0,12.0,1.0,2.0,18.0,1.0,1.0,2.0,7.0,1.0,1.0,2.0,1.0,1.0,,2.0,,3.0,2.0,,1.0,30.0,176,4.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.4864864864864865,0.6666666666666666,0.375,0.5,0.46153846153846156,0.5,0.32,0.5588235294117647,0.6363636363636364,0.3787878787878788,0.5871559633027523,0.6363636363636364,0.4166666666666667,0.3627450980392157,0.03076923076923077,0.038461538461538464,0.058823529411764705,,21.44,0.6,,,0.09146341463414634,0.03535353535353535,0.1076923076923077,,0.09606986899563319,0.02734375,0.03389830508474576,0.06779661016949153,0.0125,,,0.1,0.10869565217391304,0.07352941176470588,0.125,0.058823529411764705,0.04,0.6666666666666666,0.2549019607843137,0.5384615384615384,0.56,0.42857142857142855,0.16666666666666666,0.35294117647058826,0.375,,0.21568627450980393,0.45454545454545453,0.45454545454545453,0.4,0.09803921568627451,0.2,0.2,1.0,0.2647058823529412,0.5925925925925926,0.5925925925925926,0.4375,0.2727272727272727,0.3333333333333333,,0.09090909090909091,1.0,1.0,0.18181818181818182,0.5,1.0,0.15151515151515152,0.4,0.06060606060606061,,0.18181818181818182,0.5,0.6176470588235294,0.6153846153846154,0.49349752475247516,0.4484375,0.4331090909090909,0.07407407407407407,0.09859154929577464,0.02702702702702703,0.1076923076923077,0.23076923076923078,8.981538461538461,25.305405405405406,0.3176895306859206,,,,,,,,False
201208,1610612758,Darryl Watkins,Darryl Watkins,201208,SAC,1169.0,19,-14,39,39,11,16,3,78,,,,,,,2.0,4.0,,2.0,,,,,,,,,,,,,2,6,,,1.0,5,46,,,,,1.0,1.0,1.0,1,,,1.0,3.0,4.0,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,2.0,1.0,3,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,2.0,,,2.0,2,,,,1.0,,,2.0,,,,1.0,,,1.0,,,,,1.0,1.0,1.0,,,3.0,11,,,1.0,1.0,,,,,,0.3333333333333333,,1.0,0.3333333333333333,,1.0,0.35714285714285715,0.5,0.75,,,,,,20.930232558139537,0.5,,,,0.05555555555555555,0.3333333333333333,,0.125,0.05263157894736842,,,0.1,,,,,,0.25,0.5,,1.0,,,,,0.6666666666666666,0.5,0.5,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38015,,0.3449,0.14285714285714285,0.14285714285714285,,0.2,0.6,12.166666666666666,,0.28205128205128205,,,,,,,,False
1802,1610612758,Brad Miller,Brad Miller,1802,SAC,64320.0,1072,149,2129,2121,464,440,256,4250,49.0,94.0,16.0,33.0,7.0,22.0,20.0,51.0,61.0,137.0,6.0,13.0,,,3.0,4.0,8.0,23.0,1.0,2.0,3.0,9.0,130,282,14.0,36.0,119.0,421,2274,24.0,46.0,1.0,2.0,23.0,74.0,17.0,44,6.0,13.0,54.0,106.0,176.0,84.0,42.0,,28.0,1.0,22.0,8.0,26.0,95.0,32.0,127.0,19.0,13.0,63.0,7.0,25.0,286.0,19.0,59.0,1.0,38.0,153.0,27.0,218.0,79.0,297,12.0,37.0,23.0,14.0,27.0,9.0,22.0,30.0,4.0,5.0,1.0,6.0,57.0,12.0,11.0,51.0,104,1.0,16.0,7.0,112.0,12.0,12.0,134.0,8.0,,4.0,55.0,,14.0,34.0,1.0,1.0,25.0,,9.0,35.0,17.0,,,106.0,464,15.0,14.0,0.676923076923077,0.7586206896551724,1.0,0.3888888888888889,0.5,0.46153846153846156,0.4,0.46099290780141844,0.5217391304347826,0.38636363636363635,0.4748427672955975,0.53125,0.45614035087719296,0.5501319261213721,0.6186440677966102,0.611764705882353,0.11320754716981132,0.09219858156028368,0.2127659574468085,0.11764705882352941,,17.92763157894737,0.47368421052631576,0.391304347826087,0.018867924528301886,0.22077922077922077,0.07887700534759358,0.13970588235294118,0.08444444444444445,0.19792746113989637,0.08016443987667009,0.10606060606060606,0.0440251572327044,0.07384615384615385,0.09467455621301775,0.05357142857142857,0.2640449438202247,0.2097560975609756,0.2032258064516129,0.15300546448087432,0.11235955056179775,0.08333333333333333,0.4857142857142857,0.29559748427672955,0.5212765957446809,0.6621621621621622,0.5306122448979592,0.16037735849056603,0.39215686274509803,0.4444444444444444,0.35,0.4308176100628931,0.44525547445255476,0.44525547445255476,0.9016393442622951,0.040880503144654086,0.46153846153846156,0.5,1.0,0.07232704402515723,0.34782608695652173,0.34782608695652173,1.0,0.6875,0.48484848484848486,0.1875,,,,0.041666666666666664,0.5,1.0,0.38596491228070173,0.3181818181818182,0.07017543859649122,0.75,0.15789473684210525,0.3333333333333333,0.4088050314465409,0.36363636363636365,0.4799282334384857,0.5152440476190476,0.4980758928571428,0.1506849315068493,0.16717325227963525,,0.17577197149643706,0.2517814726840855,10.77659574468085,25.341666666666665,0.21794269610145608,,,1.0,,0.027777777777777776,,0.07692307692307693,False
2755,1610612758,Kevin Martin,Kevin Martin,2755,SAC,69112.0,1152,66,2304,2298,529,491,256,4602,92.0,148.0,11.0,13.0,24.0,40.0,22.0,58.0,64.0,155.0,15.0,30.0,1.0,4.0,4.0,8.0,43.0,109.0,2.0,8.0,9.0,22.0,178,361,58.0,139.0,243.0,773,2531,15.0,33.0,3.0,12.0,11.0,50.0,40.0,80,13.0,30.0,88.0,207.0,170.0,186.0,144.0,30.0,8.0,,109.0,43.0,27.0,48.0,26.0,74.0,20.0,6.0,23.0,7.0,18.0,174.0,6.0,21.0,,40.0,83.0,6.0,129.0,27.0,156,9.0,31.0,24.0,7.0,32.0,7.0,19.0,41.0,3.0,13.0,2.0,9.0,73.0,8.0,15.0,35.0,83,1.0,,14.0,180.0,7.0,11.0,279.0,15.0,,26.0,105.0,1.0,28.0,3.0,,,2.0,,1.0,3.0,1.0,,,207.0,529,10.0,25.0,0.47752808988764045,0.4885057471264368,0.8275862068965517,0.4172661870503597,0.25,0.43333333333333335,0.4172661870503597,0.4930747922437673,0.45454545454545453,0.5,0.53,0.43333333333333335,0.5409090909090909,0.6066235864297254,0.47959183673469385,0.6516129032258065,0.278,0.07479224376731301,0.14864864864864866,0.06896551724137931,0.0064516129032258064,26.487523992322455,0.4383561643835616,0.07894736842105263,,0.1111111111111111,0.026888604353393086,0.14869888475836432,0.024896265560165973,0.12106299212598425,0.026418786692759294,0.022641509433962263,0.01744186046511628,0.03488372093023256,0.022099447513812154,0.03333333333333333,0.04926108374384237,0.08370044052863436,0.17034700315457413,0.16393442622950818,0.11627906976744186,0.03829787234042553,0.3333333333333333,0.296,0.6216216216216216,0.7301587301587301,0.6086956521739131,0.116,0.3793103448275862,0.4074074074074074,0.18181818181818182,0.31,0.4129032258064516,0.4155844155844156,0.390625,0.06,0.5,0.5,0.9333333333333333,0.218,0.3944954128440367,0.3944954128440367,0.7906976744186046,0.28888888888888886,0.8461538461538461,0.36363636363636365,0.08888888888888889,0.25,1.0,0.17777777777777778,0.25,1.0,0.36363636363636365,0.6,0.07272727272727272,0.5,0.2,0.4090909090909091,0.574,0.3944954128440367,0.5187145000000001,0.5107346153846154,0.5146313636363636,0.1793570219966159,0.2328159645232816,0.007142857142857143,0.0646830530401035,0.2677878395860285,9.555124653739613,24.80575539568345,0.22960069444444445,,1.0,,,,,,False
949,1610612758,Shareef Abdur-Rahim,Shareef Abdur-Rahim,949,SAC,1243.0,21,1,39,39,20,6,4,78,1.0,1.0,1.0,1.0,,,,2.0,1.0,2.0,,,,,,,,,,,,,2,5,,,2.0,6,35,1.0,1.0,,,,2.0,1.0,3,,,2.0,4.0,2.0,2.0,,,,,,,1.0,,,,,,,,,,2.0,,,,2.0,,2.0,2.0,4,,,,,,,,1.0,,,,,1.0,,1.0,3.0,4,,1.0,,1.0,,,2.0,,,,,,1.0,,,,,,,,,,,4.0,20,,1.0,0.5,0.5,,,,,,0.4,1.0,0.3333333333333333,0.4,1.0,0.3333333333333333,0.5,1.0,0.5,,0.2,,0.5,,16.27906976744186,,,,0.2,,,0.3333333333333333,0.1111111111111111,0.09523809523809523,,,,0.5,0.25,0.3333333333333333,,0.2,,,,,0.2,1.0,1.0,,0.4,,,,0.4,0.5,0.5,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,0.2,,0.43488,,0.34319999999999995,,,,0.3333333333333333,0.6666666666666666,10.180000000000001,,0.5128205128205128,,,,,,,,False
2757,1610612758,Beno Udrih,Beno Udrih,2757,SAC,47098.0,785,26,1571,1561,406,348,190,3132,48.0,102.0,6.0,9.0,16.0,28.0,18.0,35.0,41.0,89.0,7.0,17.0,,1.0,2.0,6.0,13.0,34.0,,2.0,3.0,16.0,107,226,20.0,51.0,36.0,310,1712,11.0,17.0,,3.0,5.0,27.0,26.0,52,5.0,22.0,16.0,83.0,60.0,154.0,54.0,6.0,10.0,3.0,31.0,13.0,20.0,81.0,40.0,121.0,25.0,15.0,34.0,2.0,45.0,282.0,1.0,14.0,,23.0,38.0,1.0,62.0,15.0,77,1.0,24.0,18.0,6.0,31.0,12.0,22.0,22.0,2.0,9.0,1.0,5.0,53.0,4.0,13.0,28.0,60,,2.0,1.0,47.0,1.0,5.0,44.0,6.0,,,19.0,,6.0,4.0,,,3.0,1.0,,4.0,1.0,,,83.0,406,11.0,6.0,0.2803738317757009,0.29411764705882354,0.9,0.39215686274509803,,0.22727272727272727,0.4166666666666667,0.47345132743362833,0.6470588235294118,0.5,0.49458483754512633,0.55,0.4527027027027027,0.5236486486486487,0.6136363636363636,0.5,0.18411552346570398,0.08849557522123894,0.14705882352941177,0.05714285714285714,0.033707865168539325,19.367369589345174,0.5849056603773585,0.021739130434782608,,0.07509881422924901,0.02443280977312391,0.11979166666666667,0.006134969325153374,0.08739255014326648,0.020380434782608696,0.03669724770642202,0.01694915254237288,0.016877637130801686,0.008695652173913044,,0.05,0.08450704225352113,0.08482142857142858,0.11290322580645161,0.1323529411764706,0.008064516129032258,0.25,0.36823104693140796,0.47058823529411764,0.5517241379310345,0.25,0.1263537906137184,0.5142857142857142,0.5454545454545454,0.16666666666666666,0.3212996389891697,0.4606741573033708,0.47674418604651164,0.36585365853658536,0.061371841155234655,0.4117647058823529,0.4375,1.0,0.12274368231046931,0.38235294117647056,0.38235294117647056,0.8461538461538461,0.45,0.6666666666666666,0.16666666666666666,0.05,,,0.1,,,0.3783783783783784,0.5714285714285714,0.08108108108108109,0.3333333333333333,0.21621621621621623,0.1875,0.5523465703971119,0.41935483870967744,0.4991835766423359,0.491315625,0.4900260563380282,0.06551724137931035,0.0794979079497908,,0.08709677419354839,0.267741935483871,8.711946902654866,26.550980392156863,0.25843411839592617,,,1.0,,0.0196078431372549,,0.058823529411764705,False
1533,1610612758,Anthony Johnson,Anthony Johnson,1533,SAC,12343.0,206,-2,408,408,76,74,37,816,6.0,9.0,,,1.0,2.0,4.0,12.0,5.0,10.0,7.0,10.0,,,,1.0,5.0,10.0,,,1.0,2.0,15,31,12.0,20.0,4.0,70,458,1.0,2.0,,,,2.0,2.0,6,1.0,3.0,3.0,10.0,14.0,16.0,33.0,3.0,,,10.0,5.0,2.0,32.0,5.0,37.0,4.0,1.0,21.0,2.0,9.0,79.0,1.0,2.0,1.0,4.0,13.0,,17.0,4.0,21,1.0,4.0,1.0,3.0,8.0,2.0,7.0,6.0,1.0,1.0,1.0,2.0,14.0,,1.0,5.0,9,,,,6.0,,2.0,5.0,1.0,,,2.0,,1.0,,,,,,,,,,,10.0,76,,1.0,0.4666666666666667,0.4666666666666667,0.9166666666666666,0.6,,0.3333333333333333,0.6,0.4838709677419355,0.5,0.3333333333333333,0.6470588235294118,0.5,0.3888888888888889,0.660377358490566,0.5,0.45454545454545453,0.39215686274509803,0.06451612903225806,0.1111111111111111,0.08333333333333333,,14.79028697571744,0.5714285714285714,,0.09090909090909091,0.09027777777777778,0.015267175572519083,0.08695652173913043,0.023255813953488372,0.08947368421052632,0.017241379310344827,0.03225806451612903,,0.017543859649122806,0.03333333333333333,,0.14,0.075,0.05555555555555555,0.06666666666666667,0.125,0.045454545454545456,,0.17647058823529413,0.6666666666666666,0.75,0.5,0.23529411764705882,0.3333333333333333,0.36363636363636365,0.25,0.19607843137254902,0.5,0.5,0.6,0.19607843137254902,0.7,0.7,0.8571428571428571,0.19607843137254902,0.5,0.5,1.0,,,,,,,,,,0.2222222222222222,0.5,0.1111111111111111,,0.2222222222222222,0.5,0.5686274509803921,0.5,0.5161382352941177,0.3985,0.47882222222222226,0.038461538461538464,0.0625,,0.02857142857142857,0.14285714285714285,9.235483870967741,24.185,0.18627450980392157,,,,,,,,False
1897,1610612758,Metta World Peace,Metta World Peace,1897,SAC,67012.0,1117,138,2240,2231,516,489,249,4471,91.0,158.0,13.0,30.0,11.0,24.0,25.0,78.0,57.0,137.0,8.0,24.0,,2.0,,5.0,35.0,89.0,1.0,5.0,10.0,32.0,173,373,43.0,113.0,104.0,579,2397,18.0,42.0,1.0,7.0,18.0,57.0,26.0,67,10.0,37.0,36.0,118.0,104.0,242.0,90.0,39.0,22.0,1.0,88.0,35.0,35.0,79.0,29.0,108.0,23.0,6.0,46.0,8.0,25.0,245.0,11.0,38.0,,30.0,62.0,15.0,107.0,49.0,156,11.0,77.0,43.0,34.0,32.0,8.0,14.0,35.0,3.0,18.0,,8.0,67.0,6.0,15.0,27.0,75,,10.0,10.0,124.0,6.0,4.0,138.0,12.0,,,66.0,,9.0,10.0,2.0,1.0,6.0,,4.0,12.0,8.0,3.0,3.0,118.0,516,14.0,8.0,0.30057803468208094,0.32098765432098764,0.6976744186046512,0.3805309734513274,0.14285714285714285,0.2702702702702703,0.38392857142857145,0.46380697050938335,0.42857142857142855,0.3880597014925373,0.4886831275720165,0.3979591836734694,0.3942307692307692,0.5273224043715847,0.4672131147540984,0.4573643410852713,0.23251028806584362,0.0938337801608579,0.1518987341772152,0.11538461538461539,0.014598540145985401,24.222134698700277,0.47761194029850745,0.2054794520547945,,0.08528198074277854,0.05,0.11450381679389313,0.04564315352697095,0.09302325581395349,0.04895104895104895,0.05363984674329502,0.04294478527607362,0.050595238095238096,0.04395604395604396,0.05084745762711865,0.06521739130434782,0.05855855855855856,0.11526479750778816,0.10857142857142857,0.12643678160919541,0.04782608695652174,0.6666666666666666,0.32510288065843623,0.5759493670886076,0.6791044776119403,0.37362637362637363,0.16049382716049382,0.32051282051282054,0.36231884057971014,0.16,0.28189300411522633,0.41605839416058393,0.4222222222222222,0.24561403508771928,0.04938271604938271,0.3333333333333333,0.3333333333333333,1.0,0.1831275720164609,0.39325842696629215,0.39325842696629215,0.6285714285714286,0.6122448979591837,0.43333333333333335,0.3076923076923077,0.04081632653061224,,,0.10204081632653061,0.2,,0.23076923076923078,0.4583333333333333,0.04807692307692308,,0.3076923076923077,0.3125,0.5576131687242798,0.3977272727272727,0.49962329896907204,0.524032142857143,0.4657160194174757,0.12222222222222222,0.15456674473067916,,0.09844559585492228,0.20379965457685664,9.041554959785524,25.00619469026548,0.23035714285714284,,,,1.0,,,,False
201150,1610612758,Spencer Hawes,Spencer Hawes,201150,SAC,17035.0,284,15,576,568,162,176,57,1144,17.0,27.0,5.0,7.0,6.0,10.0,12.0,28.0,11.0,29.0,1.0,2.0,,,1.0,2.0,,3.0,,,,,40,84,1.0,5.0,13.0,96,617,8.0,14.0,,,,16.0,11.0,26,1.0,2.0,6.0,31.0,54.0,26.0,3.0,,6.0,,3.0,,1.0,4.0,4.0,8.0,4.0,,4.0,,,20.0,,12.0,,10.0,42.0,2.0,54.0,12.0,66,2.0,3.0,1.0,2.0,10.0,1.0,5.0,8.0,,5.0,,3.0,18.0,3.0,5.0,24.0,40,,1.0,2.0,13.0,,,17.0,1.0,,,8.0,,1.0,15.0,,,10.0,,5.0,15.0,10.0,1.0,1.0,31.0,162,4.0,1.0,0.675,0.7297297297297297,1.0,0.2,,0.5,0.2,0.47619047619047616,0.5714285714285714,0.4230769230769231,0.46629213483146065,0.5714285714285714,0.44642857142857145,0.4948453608247423,0.5714285714285714,0.5,0.056179775280898875,0.011904761904761904,0.037037037037037035,,,17.96875,0.5555555555555556,0.09523809523809523,,0.21875,0.06521739130434782,0.17543859649122806,,0.20883534136546184,0.0502092050209205,0.08928571428571429,0.10526315789473684,0.014084507042253521,,,0.208955223880597,0.26785714285714285,0.18840579710144928,0.15789473684210525,0.21052631578947367,0.0425531914893617,0.6666666666666666,0.30337078651685395,0.6296296296296297,0.6538461538461539,0.7647058823529411,0.3146067415730337,0.42857142857142855,0.42857142857142855,0.4166666666666667,0.3258426966292135,0.3793103448275862,0.3793103448275862,0.8181818181818182,0.02247191011235955,0.5,0.5,1.0,0.033707865168539325,,,,0.5,0.7142857142857143,0.2,,,,,,,0.35714285714285715,0.6,0.07142857142857142,0.5,,,0.3595505617977528,,0.4649432584269662,0.47137142857142855,0.4862482142857143,0.08333333333333333,0.08791208791208792,,0.16666666666666666,0.3229166666666667,9.611904761904762,24.020000000000003,0.28125,1.0,,,,,,,False
200749,1610612758,Shelden Williams,Shelden Williams,200749,SAC,6808.0,113,4,219,221,71,67,28,440,7.0,14.0,1.0,4.0,1.0,3.0,,5.0,3.0,7.0,,,,,,,,,,,,,10,26,,,8.0,28,237,1.0,5.0,,,,2.0,3.0,7,,,,6.0,16.0,4.0,,,2.0,,,,5.0,2.0,,2.0,,,1.0,,1.0,4.0,1.0,9.0,,2.0,16.0,8.0,26.0,10.0,36,1.0,2.0,2.0,,2.0,2.0,1.0,4.0,,1.0,,1.0,6.0,2.0,1.0,11.0,17,,,1.0,10.0,3.0,1.0,8.0,,,,4.0,,,5.0,,,5.0,,,5.0,3.0,,,6.0,71,1.0,,0.8,0.8888888888888888,,,,,,0.38461538461538464,0.2,0.42857142857142855,0.38461538461538464,0.2,0.42857142857142855,0.4666666666666667,0.2,0.42857142857142855,,0.19230769230769232,0.21428571428571427,0.4,,14.457831325301203,0.3333333333333333,0.6153846153846154,,0.2,0.11842105263157894,0.09090909090909091,0.045454545454545456,0.17647058823529413,0.10204081632653061,0.19230769230769232,0.1,0.06666666666666667,0.0625,,0.15384615384615385,0.2,0.2413793103448276,0.125,,0.09090909090909091,0.6,0.5384615384615384,0.5,0.6363636363636364,0.7142857142857143,0.19230769230769232,,,,0.2692307692307692,0.42857142857142855,0.42857142857142855,1.0,,,,,,,,,0.8,0.25,,,,,,,,0.42857142857142855,0.3333333333333333,,,,,0.5384615384615384,,0.4722692307692308,0.52934,0.4859428571428572,0.13333333333333333,0.13333333333333333,,0.07142857142857142,0.21428571428571427,6.653846153846155,,0.3242009132420091,,,,,,,,False
1710,1610612758,Mike Bibby,Mike Bibby,1710,SAC,16196.0,270,67,543,549,111,162,58,1092,13.0,26.0,3.0,4.0,5.0,8.0,,5.0,17.0,43.0,4.0,9.0,1.0,1.0,2.0,4.0,15.0,29.0,2.0,3.0,1.0,3.0,30,74,19.0,38.0,12.0,129,566,6.0,10.0,3.0,4.0,,21.0,10.0,17,3.0,7.0,3.0,32.0,26.0,34.0,54.0,3.0,,,29.0,15.0,4.0,35.0,15.0,50.0,9.0,6.0,24.0,1.0,10.0,115.0,1.0,4.0,,11.0,16.0,2.0,29.0,5.0,34,2.0,10.0,7.0,3.0,16.0,2.0,12.0,6.0,1.0,4.0,1.0,1.0,22.0,,7.0,11.0,17,,,,20.0,1.0,2.0,15.0,1.0,,,8.0,,,1.0,,,,,1.0,1.0,1.0,,,32.0,111,2.0,,0.43333333333333335,0.43333333333333335,0.9473684210526315,0.5,0.75,0.42857142857142855,0.5,0.40540540540540543,0.6,0.5882352941176471,0.5223214285714286,0.75,0.6041666666666666,0.542016806722689,0.75,0.64,0.3392857142857143,0.05405405405405406,0.11538461538461539,,0.023255813953488372,23.19078947368421,0.7272727272727273,0.08333333333333333,,0.0903954802259887,0.023668639053254437,0.16666666666666666,0.015873015873015872,0.1111111111111111,0.021551724137931036,0.05357142857142857,0.023809523809523808,,0.02040816326530612,,0.08333333333333333,0.06779661016949153,0.10975609756097561,0.1956521739130435,0.1,0.03389830508474576,1.0,0.23214285714285715,0.5,0.5652173913043478,0.46153846153846156,0.044642857142857144,,,,0.38392857142857145,0.3953488372093023,0.40476190476190477,0.4117647058823529,0.08035714285714286,0.4444444444444444,0.4444444444444444,1.0,0.25892857142857145,0.5172413793103449,0.5172413793103449,0.9333333333333333,0.2857142857142857,0.75,0.3333333333333333,0.07142857142857142,1.0,1.0,0.21428571428571427,0.6666666666666666,1.0,0.3333333333333333,0.625,0.16666666666666666,0.5,0.125,0.3333333333333333,0.5714285714285714,0.5172413793103449,0.5147691964285714,0.5018538461538461,0.5267562499999999,0.06722689075630252,0.09876543209876543,,0.16279069767441862,0.24806201550387597,11.686486486486487,24.84736842105263,0.20441988950276244,,,,,,,,False
