EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,Blocked3s,BlockedCorner3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedArc3,OffensiveGoaltends,SecondChanceAtRimPctAssisted,3SecondViolations,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,LongMidRangePctBlocked,Corner3PctBlocked,on
200821,1610612743,Yakhouba Diawara,Yakhouba Diawara,200821,DEN,23032.0,384,-8,809,814,294,249,91,1623,17.0,31.0,2.0,4.0,5.0,11.0,2.0,6.0,2.0,11.0,6.0,17.0,,2.0,7.0,12.0,29.0,2.0,3.0,4.0,11.0,21.0,48.0,18.0,46.0,19.0,115.0,830.0,2.0,5.0,2.0,3.0,3.0,13.0,7.0,20.0,6.0,18.0,5.0,37.0,20.0,22.0,51.0,3.0,2.0,,29.0,12.0,5.0,,15.0,14.0,29.0,12.0,2.0,9.0,,6.0,72.0,7.0,13.0,1.0,5.0,19.0,2.0,26,21.0,47,,6.0,5.0,1.0,6.0,3.0,3.0,7.0,,3.0,,1.0,13.0,1.0,4.0,24.0,48.0,3.0,2.0,18.0,3.0,4.0,22.0,,11.0,,,,,,,,,,37.0,294,4.0,,0.47619047619047616,0.5,0.9444444444444444,0.391304347826087,0.6666666666666666,0.3333333333333333,0.391304347826087,0.4375,0.4,0.35,0.5106382978723404,0.625,0.42105263157894735,0.5476190476190477,0.65,0.45121951219512196,0.48936170212765956,,0.10416666666666667,0.0967741935483871,0.3333333333333333,,12.952799121844128,0.46153846153846156,0.058823529411764705,0.027777777777777776,0.06291390728476821,0.04727272727272727,0.054945054945054944,0.07291666666666667,0.061068702290076333,0.05390835579514825,0.04807692307692308,0.016666666666666666,0.06306306306306306,0.058823529411764705,0.10714285714285714,0.030303030303030304,0.07042253521126761,0.08333333333333333,0.06779661016949153,0.03125,,,0.32978723404255317,0.5483870967741935,0.6071428571428571,0.5294117647058824,0.06382978723404255,0.3333333333333333,0.5,,0.11702127659574468,0.18181818181818182,0.18181818181818182,0.5,0.18085106382978725,0.35294117647058826,0.35294117647058826,1.0,0.30851063829787234,0.41379310344827586,0.41379310344827586,0.9166666666666666,0.5,0.5,,0.375,0.6666666666666666,0.5,0.2894736842105263,0.45454545454545453,0.18421052631578946,0.2857142857142857,0.2894736842105263,0.36363636363636365,0.8191489361702128,0.41379310344827586,0.552806914893617,0.5380142857142857,0.5422697368421052,0.10476190476190476,0.1864406779661017,0.11304347826086956,0.3217391304347826,4.964583333333334,24.706521739130434,0.36341161928306553,,,,,,,,,,,,,,,,False
2212,1610612743,Steven Hunter,Steven Hunter,2212,DEN,6690.0,112,-23,232,232,124,117,32,464,15.0,23.0,1.0,4.0,7.0,8.0,,2.0,,3.0,,,,,,,,,,,,15.0,28.0,,,9.0,39.0,248.0,1.0,6.0,,,2.0,4.0,7.0,12.0,,,4.0,18.0,20.0,10.0,,,2.0,,,,3.0,,,,,,,,,,,1.0,8.0,1.0,6.0,8.0,4.0,18,10.0,28,,,,,2.0,,,5.0,2.0,2.0,,,7.0,,5.0,13.0,19.0,,2.0,17.0,2.0,1.0,20.0,4.0,12.0,1.0,6.0,4.0,,2.0,6.0,3.0,1.0,,18.0,124,3.0,1.0,0.6666666666666666,0.7142857142857143,,,,,,0.5357142857142857,0.16666666666666666,0.5833333333333334,0.5357142857142857,0.16666666666666666,0.5833333333333334,0.527027027027027,0.2857142857142857,0.5,,,0.10714285714285714,0.13043478260869565,,,16.296296296296294,0.2857142857142857,0.21052631578947367,0.09090909090909091,0.08,0.10256410256410256,0.17142857142857143,0.03125,0.1037037037037037,0.08181818181818182,0.13953488372093023,,0.07407407407407407,,0.16666666666666666,0.125,0.037037037037037035,0.07317073170731707,0.1111111111111111,0.23529411764705882,,0.5,0.8214285714285714,0.6521739130434783,0.75,0.6666666666666666,0.07142857142857142,,,,0.10714285714285714,,,,,,,,,,,,0.6666666666666666,0.25,,,,,0.6666666666666666,0.875,,,,,0.8214285714285714,,0.5729607142857143,0.4905333333333333,0.5457166666666667,0.3333333333333333,0.3333333333333333,0.10256410256410256,0.46153846153846156,2.3357142857142854,,0.5344827586206896,,,,,,,,,,,,,,,,False
2747,1610612743,JR Smith,JR Smith,2747,DEN,28528.0,475,-38,1000,990,487,418,117,1990,21.0,44.0,1.0,4.0,10.0,21.0,4.0,10.0,5.0,10.0,6.0,18.0,2.0,3.0,9.0,44.0,97.0,2.0,8.0,24.0,47.0,30.0,64.0,50.0,115.0,33.0,243.0,1120.0,1.0,6.0,3.0,10.0,,11.0,16.0,33.0,27.0,56.0,19.0,132.0,28.0,32.0,123.0,27.0,,3.0,94.0,44.0,14.0,1.0,25.0,10.0,35.0,7.0,3.0,17.0,5.0,3.0,80.0,4.0,8.0,,10.0,23.0,1.0,34,12.0,46,4.0,10.0,6.0,4.0,20.0,3.0,9.0,15.0,5.0,11.0,,1.0,35.0,2.0,13.0,23.0,46.0,1.0,3.0,39.0,1.0,3.0,51.0,4.0,19.0,4.0,2.0,2.0,,,2.0,2.0,1.0,,132.0,487,7.0,4.0,0.4666666666666667,0.4666666666666667,0.82,0.43478260869565216,0.3,0.48214285714285715,0.44642857142857145,0.46875,0.16666666666666666,0.48484848484848486,0.5865921787709497,0.34375,0.6348314606741573,0.6044776119402985,0.34375,0.6534653465346535,0.6424581005586593,0.008695652173913044,0.21875,0.2727272727272727,0.2,0.010309278350515464,20.792951541850222,0.5714285714285714,0.023809523809523808,,0.07232704402515723,0.027303754266211604,0.072992700729927,0.02877697841726619,0.07252747252747253,0.027777777777777776,0.045454545454545456,0.03125,,0.04040404040404041,,0.058333333333333334,0.056338028169014086,0.09448818897637795,0.06896551724137931,0.08,0.05194805194805195,1.0,0.24581005586592178,0.4772727272727273,0.65625,0.47619047619047616,0.055865921787709494,0.4,0.5,0.25,0.055865921787709494,0.5,0.5,0.6,0.1005586592178771,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.5418994413407822,0.4536082474226804,0.4583333333333333,0.8181818181818182,0.25,0.25,0.125,0.5,0.25,1.0,0.23595505617977527,0.47619047619047616,0.10112359550561797,0.3333333333333333,0.5280898876404494,0.5106382978723404,0.888268156424581,0.46808510638297873,0.5267553977272726,0.5103,0.5128581395348838,0.1116751269035533,0.24050632911392406,0.04526748971193416,0.5432098765432098,4.096875,25.918260869565216,0.487,1.0,,,0.5,,,1.0,,,,3.0,0.025423728813559324,,,,False
2366,1610612743,Mike Wilks,Mike Wilks,2366,DEN,3902.0,65,-9,135,141,78,72,16,276,,1.0,,,,,1.0,1.0,3.0,8.0,1.0,2.0,,1.0,1.0,1.0,2.0,,,1.0,2.0,4.0,10.0,2.0,4.0,2.0,16.0,149.0,1.0,1.0,,,,2.0,4.0,6.0,2.0,3.0,2.0,16.0,6.0,2.0,6.0,,2.0,,2.0,1.0,3.0,,1.0,3.0,4.0,3.0,,,1.0,,11.0,1.0,2.0,,,3.0,,3,3.0,6,,2.0,1.0,1.0,2.0,,1.0,,,1.0,,,2.0,,2.0,2.0,5.0,,,4.0,,1.0,2.0,,1.0,,,,,,,,,,16.0,78,2.0,,0.75,1.0,1.0,0.5,,0.6666666666666666,0.5,0.4,1.0,0.6666666666666666,0.5,1.0,0.7777777777777778,0.5333333333333333,1.0,0.8,0.2857142857142857,,0.3,1.0,,,11.258278145695364,1.0,,,0.06976744186046512,0.058823529411764705,,0.05,0.04918032786885246,0.05555555555555555,,0.125,0.05555555555555555,0.058823529411764705,,0.08333333333333333,0.07142857142857142,0.058823529411764705,,,,,0.07142857142857142,,,,0.07142857142857142,1.0,1.0,,0.5714285714285714,0.375,0.5,1.0,0.14285714285714285,0.5,0.5,1.0,0.14285714285714285,0.5,0.5,1.0,,,,,,,,,0.1111111111111111,1.0,0.2222222222222222,0.5,0.35714285714285715,0.5,0.4648142857142857,,0.46197222222222223,0.06666666666666667,0.09090909090909091,0.125,1.0,16.240000000000002,24.325000000000003,0.5777777777777777,,,,,,,,,,,,,,0.25,,False
947,1610612743,Allen Iverson,Allen Iverson,947,DEN,124151.0,2069,10,4288,4285,1261,973,465,8573,163.0,289.0,11.0,14.0,43.0,76.0,77.0,178.0,114.0,278.0,10.0,26.0,1.0,1.0,4.0,50.0,135.0,4.0,17.0,13.0,39.0,354.0,745.0,60.0,161.0,356.0,1244.0,4664.0,18.0,41.0,4.0,18.0,26.0,74.0,91.0,189.0,14.0,43.0,170.0,394.0,190.0,518.0,156.0,24.0,6.0,1.0,134.0,50.0,56.0,2.0,226.0,93.0,319.0,63.0,30.0,134.0,17.0,75.0,731.0,6.0,17.0,2.0,34.0,81.0,,115,25.0,140,3.0,78.0,61.0,17.0,95.0,13.0,64.0,48.0,4.0,31.0,5.0,3.0,143.0,5.0,34.0,24.0,68.0,1.0,16.0,353.0,3.0,23.0,433.0,36.0,170.0,50.0,2.0,1.0,,1.0,2.0,1.0,,1.0,394.0,1261,10.0,49.0,0.268361581920904,0.2706552706552707,0.8666666666666667,0.37267080745341613,0.2222222222222222,0.32558139534883723,0.375,0.47516778523489933,0.43902439024390244,0.48148148148148145,0.4900662251655629,0.4067796610169492,0.4827586206896552,0.5628988149498633,0.5,0.5942249240121581,0.17770419426048564,0.012422360248447204,0.07516778523489932,0.12802768166089964,0.07865168539325842,0.014814814814814815,25.604463732176068,0.6643356643356644,,0.012987012987012988,0.05364238410596026,0.011053315994798439,0.06627680311890838,0.017045454545454544,0.056846267918932276,0.01216931216931217,0.025974025974025976,0.002824858757062147,0.0031007751937984496,0.00392156862745098,0.05154639175257732,0.04938271604938271,0.045454545454545456,0.06153846153846154,0.07142857142857142,0.053691275167785234,0.0069605568445475635,0.5,0.3189845474613687,0.5640138408304498,0.6468253968253969,0.26993865030674846,0.19646799116997793,0.43258426966292135,0.4695121951219512,0.15584415584415584,0.3068432671081678,0.41007194244604317,0.4175824175824176,0.34210526315789475,0.02869757174392936,0.38461538461538464,0.38461538461538464,0.8,0.1490066225165563,0.37037037037037035,0.37593984962406013,0.88,0.23728813559322035,0.7857142857142857,0.01694915254237288,0.288135593220339,0.23529411764705882,1.0,0.3275862068965517,0.5657894736842105,0.017241379310344827,0.25,0.16810344827586207,0.3333333333333333,0.4966887417218543,0.373134328358209,0.5035713812154696,0.4855333333333334,0.4870891774891775,0.16905444126074498,0.19340159271899887,0.0594855305466238,0.3167202572347267,8.943758389261747,25.21055900621118,0.29407649253731344,,,,,,,,0.18181818181818182,,,7.0,0.041666666666666664,10.0,0.017985611510791366,,False
948,1610612743,Marcus Camby,Marcus Camby,948,DEN,117842.0,1964,26,4083,4085,1206,957,424,8168,100.0,192.0,34.0,89.0,30.0,63.0,31.0,72.0,62.0,186.0,3.0,9.0,,3.0,8.0,1.0,5.0,,,,3.0,193.0,450.0,4.0,14.0,97.0,495.0,4452.0,43.0,107.0,,,14.0,100.0,52.0,125.0,3.0,11.0,34.0,147.0,280.0,106.0,12.0,,72.0,,5.0,1.0,13.0,,181.0,13.0,194.0,10.0,3.0,113.0,19.0,49.0,401.0,35.0,127.0,,132.0,352.0,67.0,551,162.0,713,14.0,58.0,34.0,24.0,72.0,9.0,56.0,20.0,1.0,16.0,1.0,5.0,92.0,6.0,20.0,107.0,155.0,14.0,1.0,125.0,24.0,23.0,132.0,8.0,51.0,19.0,185.0,140.0,6.0,39.0,185.0,107.0,3.0,3.0,147.0,1206,9.0,17.0,0.7253886010362695,0.89171974522293,1.0,0.2857142857142857,,0.2727272727272727,0.2857142857142857,0.4288888888888889,0.40186915887850466,0.416,0.42887931034482757,0.40186915887850466,0.41544117647058826,0.470532319391635,0.43859649122807015,0.459375,0.03017241379310345,,0.028888888888888888,0.046875,0.027777777777777776,,13.490504256712507,0.782608695652174,0.5726495726495726,,0.24461431549687282,0.087465564738292,0.26774847870182555,0.11400651465798045,0.2505175983436853,0.09209778283115407,0.11228813559322035,0.0838150289017341,0.07097791798107256,0.12162162162162163,0.09411764705882353,0.16985138004246284,0.2914285714285714,0.2750809061488673,0.27605633802816903,0.2463768115942029,0.055776892430278883,0.5783783783783784,0.41379310344827586,0.5208333333333334,0.546448087431694,0.63,0.15517241379310345,0.4305555555555556,0.44285714285714284,0.6774193548387096,0.40086206896551724,0.3333333333333333,0.33695652173913043,0.9032258064516129,0.01939655172413793,0.3333333333333333,0.3333333333333333,1.0,0.010775862068965518,0.2,0.2,1.0,0.8317757009345794,0.38202247191011235,,,,,0.4632352941176471,0.47619047619047616,0.058823529411764705,0.375,0.022058823529411766,,0.44396551724137934,0.2,0.4851887931034482,0.5455617021276595,0.49890330882352946,0.10059171597633136,0.10344827586206896,0.20202020202020202,0.296969696969697,9.108444444444444,24.07857142857143,0.29537105069801617,,,,,,,1.0,0.029411764705882353,2.0,,,,,0.010752688172043012,,False
2030,1610612743,Kenyon Martin,Kenyon Martin,2030,DEN,104988.0,1750,61,3637,3637,932,741,362,7274,209.0,290.0,37.0,55.0,52.0,70.0,69.0,155.0,51.0,143.0,1.0,2.0,,1.0,1.0,,5.0,,,,4.0,329.0,588.0,1.0,7.0,93.0,754.0,3904.0,46.0,76.0,,,6.0,98.0,76.0,132.0,1.0,5.0,31.0,186.0,500.0,158.0,3.0,,46.0,1.0,4.0,,40.0,1.0,60.0,11.0,71.0,7.0,4.0,39.0,7.0,14.0,153.0,12.0,63.0,1.0,63.0,189.0,21.0,273,76.0,349,5.0,75.0,47.0,28.0,38.0,5.0,16.0,34.0,6.0,22.0,2.0,6.0,72.0,4.0,15.0,107.0,185.0,10.0,11.0,102.0,10.0,4.0,155.0,16.0,73.0,13.0,67.0,44.0,6.0,17.0,67.0,29.0,11.0,5.0,186.0,932,16.0,10.0,0.7598784194528876,0.8169934640522876,1.0,0.14285714285714285,,0.2,0.16666666666666666,0.5595238095238095,0.6052631578947368,0.5757575757575758,0.5554621848739496,0.6052631578947368,0.5656934306569343,0.5669172932330827,0.6125,0.5602409638554217,0.011764705882352941,0.14285714285714285,0.06802721088435375,0.0896551724137931,0.07741935483870968,0.2,18.10790835181079,0.5277777777777778,0.1926605504587156,0.00847457627118644,0.1447166921898928,0.04868624420401855,0.14893617021276595,0.045283018867924525,0.145748987854251,0.04810776138550353,0.06164383561643835,0.06802721088435375,0.028469750889679714,0.041025641025641026,0.05714285714285714,0.14390243902439023,0.1365079365079365,0.14974182444061962,0.14521452145214522,0.15833333333333333,0.02262443438914027,0.43283582089552236,0.48739495798319327,0.7206896551724138,0.7916666666666666,0.7799043062200957,0.2605042016806723,0.44516129032258067,0.4825174825174825,0.6086956521739131,0.24033613445378152,0.35664335664335667,0.3617021276595745,0.8823529411764706,0.0033613445378151263,0.5,0.5,1.0,0.008403361344537815,,,,0.7236842105263158,0.6727272727272727,,,,,0.5109489051094891,0.7428571428571429,0.0072992700729927005,1.0,0.029197080291970802,,0.4991596638655462,,0.5048693602693602,0.525163768115942,0.5109014705882353,0.11196319018404909,0.11317829457364341,0.129973474801061,0.246684350132626,6.546428571428572,31.657142857142862,0.2562551553478141,,,,,,,2.0,0.3783783783783784,,,,,,0.013986013986013986,,False
1088,1610612743,Chucky Atkins,Chucky Atkins,1088,DEN,7863.0,131,-38,280,276,127,117,31,556,3.0,7.0,,1.0,2.0,4.0,1.0,2.0,2.0,10.0,1.0,2.0,,1.0,1.0,7.0,28.0,1.0,3.0,4.0,15.0,6.0,19.0,8.0,30.0,3.0,39.0,319.0,,1.0,1.0,3.0,,3.0,2.0,9.0,5.0,16.0,3.0,22.0,,12.0,21.0,3.0,,2.0,26.0,7.0,1.0,,12.0,1.0,13.0,1.0,,9.0,1.0,2.0,27.0,1.0,,,4.0,4.0,,8,1.0,9,,5.0,2.0,3.0,5.0,2.0,5.0,2.0,,,,,7.0,,3.0,3.0,11.0,,,4.0,,,7.0,1.0,3.0,1.0,1.0,,1.0,,1.0,1.0,,2.0,22.0,127,3.0,1.0,,,0.875,0.26666666666666666,0.3333333333333333,0.3125,0.2857142857142857,0.3157894736842105,,0.2222222222222222,0.3673469387755102,0.375,0.38,0.375,0.375,0.39285714285714285,0.6122448979591837,,0.05263157894736842,,,,18.670886075949365,0.7142857142857143,,,0.047058823529411764,,0.09523809523809523,0.023809523809523808,0.06299212598425197,0.007751937984496124,,,,0.02631578947368421,,,0.13636363636363635,0.027777777777777776,0.07407407407407407,0.13333333333333333,,1.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,,0.04081632653061224,0.5,0.5,,0.20408163265306123,0.2,0.2222222222222222,,0.04081632653061224,0.5,0.5,1.0,0.5714285714285714,0.25,0.25,0.8571428571428571,0.25,,,0.75,0.3333333333333333,1.0,0.16,0.5,0.04,1.0,0.6,0.26666666666666666,0.7551020408163265,0.2692307692307692,0.5127308510638299,0.5625,0.5130108695652175,0.058823529411764705,0.14285714285714285,0.07692307692307693,0.5641025641025641,11.226315789473684,26.693333333333328,0.45357142857142857,,,,,,,,,,,,,,0.1,,False
2546,1610612743,Carmelo Anthony,Carmelo Anthony,2546,DEN,113539.0,1892,25,3923,3925,1197,892,418,7848,255.0,391.0,55.0,91.0,81.0,120.0,42.0,135.0,164.0,353.0,4.0,11.0,1.0,2.0,3.0,31.0,84.0,2.0,5.0,6.0,30.0,461.0,879.0,35.0,95.0,306.0,1333.0,4309.0,62.0,120.0,3.0,6.0,41.0,174.0,114.0,231.0,8.0,33.0,148.0,400.0,540.0,382.0,102.0,3.0,60.0,4.0,80.0,31.0,54.0,,159.0,28.0,187.0,19.0,9.0,87.0,26.0,46.0,402.0,15.0,93.0,4.0,72.0,177.0,3.0,252,112.0,364,29.0,65.0,39.0,26.0,67.0,9.0,36.0,95.0,2.0,31.0,1.0,23.0,162.0,16.0,57.0,57.0,173.0,14.0,37.0,279.0,16.0,8.0,399.0,25.0,147.0,45.0,22.0,12.0,1.0,9.0,23.0,12.0,2.0,3.0,400.0,1197,23.0,41.0,0.5856832971800434,0.6264501160092807,0.9714285714285714,0.3684210526315789,0.5,0.24242424242424243,0.38461538461538464,0.5244596131968146,0.5166666666666667,0.4935064935064935,0.5272073921971252,0.5277777777777778,0.4772727272727273,0.5727432077125328,0.5657894736842105,0.5616045845272206,0.09753593429158111,,0.06143344709897611,0.09462915601023018,0.11851851851851852,,29.470348574015393,0.41358024691358025,0.02586206896551724,0.02857142857142857,0.12986060161408658,0.06652360515021459,0.15319148936170213,0.049342105263157895,0.13584288052373159,0.06345475910693302,0.09433962264150944,0.07120743034055728,0.04180602006688963,0.0639269406392694,0.011764705882352941,0.08577878103837472,0.15088757396449703,0.15120274914089346,0.1437125748502994,0.17647058823529413,0.07004830917874397,0.5217391304347826,0.40143737166324434,0.6521739130434783,0.7203389830508474,0.611764705882353,0.13860369609856263,0.3111111111111111,0.35294117647058826,0.5238095238095238,0.3624229979466119,0.46458923512747874,0.4659090909090909,0.5609756097560976,0.011293634496919919,0.36363636363636365,0.36363636363636365,1.0,0.08624229979466119,0.36904761904761907,0.36904761904761907,0.967741935483871,0.7222222222222222,0.6043956043956044,0.007936507936507936,0.03968253968253968,0.4,1.0,0.45454545454545453,0.675,0.011363636363636364,0.6666666666666666,0.11363636363636363,0.2,0.4989733059548255,0.3875,0.502473762886598,0.5239916666666666,0.5027684615384617,0.13594890510948904,0.14685314685314685,0.13053263315828958,0.30007501875468867,8.669738339021615,26.35473684210526,0.3051236298750956,1.0,1.0,1.0,1.0,1.0,,1.0,0.36363636363636365,14.0,2.0,2.0,0.021052631578947368,39.0,0.0028328611898017,,False
201192,1610612743,Taurean Green,Taurean Green,201192,DEN,1663.0,28,3,60,62,38,46,3,122,1.0,2.0,,,1.0,2.0,,,1.0,4.0,,1.0,,,1.0,1.0,2.0,1.0,1.0,,1.0,2.0,6.0,1.0,3.0,3.0,10.0,69.0,,1.0,1.0,1.0,,3.0,2.0,4.0,,2.0,1.0,5.0,,4.0,3.0,,,,2.0,1.0,,,,3.0,3.0,1.0,2.0,,,,9.0,,,,1.0,4.0,,5,,5,,1.0,1.0,,2.0,,,,,2.0,,,2.0,,2.0,,2.0,,,2.0,,,4.0,,2.0,,,,,,,,,,5.0,38,,,,,1.0,0.3333333333333333,1.0,,0.3333333333333333,0.3333333333333333,,0.5,0.3888888888888889,0.75,0.3333333333333333,0.45454545454545453,0.75,0.35714285714285715,0.3333333333333333,,,,,,20.0,1.0,,,0.16666666666666666,,0.125,,0.15625,,,,,,,,0.25,0.3,,0.2,,,0.2222222222222222,0.5,0.5,,,,,,0.4444444444444444,0.25,0.25,,0.1111111111111111,,,,0.2222222222222222,0.5,0.5,1.0,,,,0.5,1.0,1.0,0.3333333333333333,0.5,0.16666666666666666,,0.16666666666666666,,0.5555555555555556,0.5,0.4892666666666666,0.492325,0.503625,0.18181818181818182,0.25,0.3,0.5,12.316666666666668,24.666666666666668,0.6333333333333333,,,,,,,,,,,,,,,,False
2403,1610612743,Nene,Nene,2403,DEN,8619.0,144,-24,295,299,140,110,45,594,9.0,22.0,3.0,8.0,4.0,7.0,2.0,7.0,3.0,8.0,,,,,,,,,,,,14.0,37.0,,,16.0,44.0,325.0,4.0,10.0,,,2.0,10.0,5.0,14.0,,,11.0,21.0,18.0,10.0,,,6.0,,,,3.0,,4.0,2.0,6.0,2.0,,3.0,1.0,,14.0,7.0,12.0,,6.0,20.0,1.0,27,19.0,46,2.0,3.0,2.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,,2.0,10.0,1.0,8.0,11.0,25.0,2.0,2.0,22.0,2.0,2.0,30.0,2.0,11.0,5.0,5.0,2.0,1.0,2.0,5.0,3.0,,,21.0,140,4.0,4.0,0.6428571428571429,0.8181818181818182,,,,,,0.3783783783783784,0.4,0.35714285714285715,0.3783783783783784,0.4,0.35714285714285715,0.43137254901960786,0.4166666666666667,0.45652173913043476,,,0.08108108108108109,0.13636363636363635,,,17.681159420289855,0.3,0.1,,0.21978021978021978,0.11538461538461539,0.11538461538461539,0.21875,0.18181818181818182,0.13970588235294118,0.15789473684210525,0.041666666666666664,0.11904761904761904,0.24,0.14285714285714285,0.20689655172413793,0.2903225806451613,0.16129032258064516,0.10810810810810811,0.13333333333333333,0.10526315789473684,0.6,0.5945945945945946,0.4090909090909091,0.47368421052631576,0.5555555555555556,0.1891891891891892,0.2857142857142857,0.2857142857142857,0.5,0.21621621621621623,0.375,0.375,1.0,,,,,,,,,0.8,0.375,,,,,0.5,0.5714285714285714,,,,,0.5945945945945946,,0.4974729729729729,0.5156,0.46012142857142857,0.2391304347826087,0.2391304347826087,0.22727272727272727,0.4772727272727273,5.756756756756756,,0.4745762711864407,,,,,,,,,1.0,,,,,,,False
