EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,SelfOReb,LostBallSteals,BadPassTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffAtRimReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,SecondChanceFtPoints,BlockedLongMidRange,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,DefensiveGoaltends,3SecondViolations,on,OffensiveGoaltends,Arc3PctBlocked,BlockedCorner3,Clear Path Fouls
2753,1610612739,Delonte West,Delonte West,2753,CLE,48378.0,806,31.0,1517,1522,461,363,235.0,3039,36.0,63.0,2.0,6.0,15.0,22.0,33.0,70.0,146.0,41.0,268.0,1588,5.0,16.0,23.0,19.0,38.0,20.0,94.0,94.0,4.0,102.0,14.0,116.0,10.0,56.0,246.0,5.0,13.0,,16.0,61.0,2.0,79.0,18.0,97.0,29.0,16.0,31.0,5.0,20.0,8.0,51.0,2.0,14.0,27.0,59.0,3.0,5.0,37.0,,52.0,20.0,6.0,19.0,11.0,4.0,19.0,11.0,94.0,461,13.0,6.0,0.4794520547945205,0.3125,0.5,0.5044444444444445,0.3653846153846153,0.5606060606060606,0.5383064516129032,0.4107142857142857,0.6103896103896104,16.648106904231625,0.6078431372549019,0.0384615384615384,,0.1107078039927404,0.0228873239436619,0.0888888888888888,0.026595744680851,0.1053351573187414,0.0238095238095238,0.0283687943262411,0.0173160173160173,0.0381679389312977,,0.088235294117647,0.1805555555555555,0.083743842364532,0.075187969924812,0.1276595744680851,0.5789473684210527,0.28,0.5714285714285714,0.6666666666666666,0.1466666666666666,0.2307692307692307,0.3333333333333333,0.3333333333333333,0.6818181818181818,0.6311111111111111,0.534985111111111,0.528748,0.5477507575757574,0.0867768595041322,0.1234567901234567,0.085820895522388,0.3507462686567164,8.565068493150685,0.3038892551087673,12.0,22.0,50.0,8.0,29.0,,4.0,1.0,10.0,21.0,50.0,3.0,6.0,11.0,18.0,29.0,79.0,3.0,10.0,12.0,28.0,46.0,78.0,9.0,,50.0,21.0,14.0,4.0,16.0,30.0,2.0,13.0,23.0,2.0,,3.0,3.0,4.0,1.0,1.0,,0.3285714285714285,0.3382352941176471,0.896551724137931,0.3670886075949367,0.3,0.4285714285714285,0.3670886075949367,0.3511111111111111,0.0958904109589041,0.1428571428571428,0.1212121212121212,0.02,0.0255102040816326,0.018348623853211,0.3611111111111111,0.3636363636363636,0.4137931034482758,0.25,0.2222222222222222,0.44,0.4489795918367347,0.3181818181818182,0.1288888888888889,0.2758620689655172,0.2857142857142857,1.0,0.2222222222222222,0.42,0.42,0.8571428571428571,,0.1538461538461538,,,0.2307692307692307,0.5,1.0,0.1515151515151515,0.1,0.2727272727272727,0.6111111111111112,0.42,0.0125,24.360759493670887,1.0,0.0126582278481012,0.0344827586206896,4.0,4.0,,,,,,False,,,,
2873,1610612739,Billy Thomas,Billy Thomas,2873,CLE,2019.0,34,-6.0,64,58,35,12,11.0,122,,,,,,,1.0,,1.0,,12.0,73,,1.0,,,,,6.0,,,,,,,,,,,,,2.0,,2.0,,2.0,1.0,1.0,2.0,,1.0,2.0,3.0,1.0,,4.0,4.0,,,,,,,,,,,,,6.0,35,,,,,,0.4285714285714285,,0.75,0.4285714285714285,,0.75,21.7948717948718,0.6666666666666666,,,0.125,,,,0.0909090909090909,,,,,,,0.3333333333333333,,,,,,,,0.0714285714285714,,,,,0.9285714285714286,0.53695,0.5230166666666666,0.5184,,,,0.5,11.2,0.546875,,,,2.0,5.0,,,1.0,2.0,2.0,8.0,,2.0,1.0,2.0,4.0,13.0,,2.0,2.0,4.0,,12.0,,,8.0,2.0,,,,,,,,1.0,,,,,,,,,,1.0,0.3076923076923077,,0.5,0.3076923076923077,0.9285714285714286,,,,,,,,,,,,,,,0.3571428571428571,0.4,0.4,1.0,0.5714285714285714,0.25,0.25,1.0,,,,,0.6666666666666666,,,0.5,0.5,0.5,0.5,0.25,,24.5,,,,,,,,,,,False,,,,
200984,1610612739,Lance Allred,Lance Allred,200984,CLE,604.0,10,-13.0,17,17,7,1,4.0,34,,,,,,,,1.0,4.0,1.0,3.0,24,,,,1.0,1.0,,2.0,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,1.0,,,1.0,,2.0,1.0,,,,,,,2.0,7,,,0.25,,1.0,0.25,,1.0,0.3,,1.0,22.727272727272727,,,,,,0.5,,0.2,,,,,,,,,1.0,,,,,,,,,,,,0.35595,,0.384,0.2,0.2,,0.6666666666666666,17.85,0.4117647058823529,,1.0,4.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,0.25,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,
693,1610612739,Joe Smith,Joe Smith,693,CLE,34814.0,580,55.0,1089,1083,382,330,164.0,2172,30.0,49.0,8.0,19.0,8.0,13.0,44.0,87.0,168.0,45.0,219.0,1154,17.0,37.0,47.0,26.0,47.0,20.0,72.0,36.0,14.0,12.0,7.0,19.0,6.0,8.0,45.0,16.0,38.0,1.0,15.0,59.0,7.0,81.0,55.0,136.0,9.0,4.0,12.0,,10.0,5.0,22.0,5.0,4.0,47.0,73.0,7.0,5.0,75.0,9.0,69.0,25.0,11.0,16.0,8.0,6.0,16.0,7.0,72.0,382,3.0,10.0,0.5178571428571429,0.4594594594594595,0.5531914893617021,0.5117647058823529,0.4594594594594595,0.5306122448979592,0.5394088669950738,0.5,0.5714285714285714,17.647058823529413,0.5454545454545454,0.1555555555555555,0.0204081632653061,0.1616438356164383,0.1076487252124645,0.1293103448275862,0.1019108280254777,0.1538461538461538,0.1058823529411764,0.1204819277108433,0.1217948717948717,0.0803571428571428,0.1555555555555555,0.1487603305785124,0.2210526315789473,0.1342281879194631,0.1264367816091954,0.1379310344827586,0.4375,0.288235294117647,0.6122448979591837,0.6818181818181818,0.2588235294117647,0.5135135135135135,0.4210526315789473,0.2653061224489796,0.6153846153846154,0.3,0.4518841176470587,0.5222800000000001,0.4398285714285714,0.1302083333333333,0.131578947368421,0.2146118721461187,0.3287671232876712,10.498214285714283,0.3507805325987144,21.0,36.0,75.0,,,,,,,,2.0,,,,2.0,,2.0,,,,2.0,138.0,,,,2.0,,7.0,1.0,1.0,3.0,1.0,5.0,7.0,2.0,2.0,,18.0,3.0,,,,0.7931034482758621,0.8625,,,,,,0.0117647058823529,0.0416666666666666,0.1020408163265306,0.0454545454545454,,0.0789473684210526,0.0135135135135135,0.7,0.4772727272727273,0.5,0.7142857142857143,0.4411764705882353,0.48,0.48,0.9166666666666666,,,,,0.0117647058823529,,,,0.125,,,,,,,,,0.0408163265306122,,,,25.450000000000003,1.0,0.5,,13.0,2.0,,,,1.0,1.0,False,,0.5,,
2544,1610612739,LeBron James,LeBron James,2544,CLE,119532.0,1992,178.0,3764,3735,1074,1012,544.0,7499,307.0,443.0,68.0,83.0,94.0,143.0,136.0,464.0,865.0,385.0,1571.0,3982,80.0,116.0,218.0,131.0,244.0,154.0,542.0,628.0,76.0,230.0,124.0,354.0,60.0,117.0,832.0,10.0,76.0,2.0,68.0,210.0,27.0,305.0,88.0,393.0,89.0,55.0,96.0,27.0,79.0,30.0,175.0,11.0,55.0,39.0,103.0,2.0,22.0,419.0,4.0,537.0,245.0,48.0,57.0,42.0,12.0,58.0,29.0,542.0,1074,16.0,44.0,0.5364161849710982,0.6896551724137931,0.5368852459016393,0.5280498664292075,0.6402877697841727,0.565597667638484,0.5782865583456426,0.6770186335403726,0.6209677419354839,34.80637813211845,0.5485714285714286,0.225,0.0133333333333333,0.162037037037037,0.0592823712948517,0.1559633027522936,0.0194174757281553,0.1605080831408776,0.0478575403450194,0.0677419354838709,0.0300751879699248,0.023598820058997,0.0113636363636363,0.1130434782608695,0.1510574018126888,0.2138613861386138,0.1555555555555555,0.1570247933884297,0.5,0.3944790739091718,0.6930022573363431,0.7542997542997543,0.1211041852181656,0.5971223021582733,0.8192771084337349,0.4169096209912536,0.6573426573426573,0.6242208370436332,0.5178669794459337,0.5547636752136753,0.5143488269794722,0.1906584992343032,0.2344497607655502,0.1387651177593889,0.3450031826861871,8.037572254335258,0.2853347502656748,46.0,111.0,286.0,7.0,22.0,1.0,4.0,4.0,8.0,79.0,236.0,5.0,19.0,38.0,91.0,86.0,258.0,6.0,23.0,42.0,99.0,300.0,96.0,162.0,3.0,233.0,79.0,49.0,64.0,28.0,85.0,23.0,34.0,66.0,8.0,11.0,9.0,9.0,65.0,8.0,4.0,1.0,0.3232758620689655,0.352112676056338,0.3720930232558139,0.3333333333333333,0.2608695652173913,0.4242424242424242,0.3372549019607843,0.2297417631344612,0.0566473988439306,0.0812641083521444,0.0955882352941176,,0.0886363636363636,0.044921875,0.3583061889250814,0.3382352941176471,0.3739837398373983,0.1521739130434782,0.2546749777382012,0.3881118881118881,0.3881118881118881,0.2972972972972973,0.0195903829029385,0.3181818181818182,0.3181818181818182,0.5714285714285714,0.2101513802315227,0.3347457627118644,0.3347457627118644,0.3544303797468354,0.2941176470588235,0.0287769784172661,0.25,,0.1366906474820144,0.2631578947368421,1.0,0.0233236151603498,0.5,0.2653061224489796,0.4175824175824176,0.3390557939914163,0.0153256704980842,25.88875968992248,,,,40.0,3.0,1.0,1.0,1.0,5.0,,False,,,,
2562,1610612739,Sasha Pavlovic,Sasha Pavlovic,2562,CLE,54600.0,910,-31.0,1735,1732,387,370,209.0,3467,58.0,118.0,8.0,14.0,14.0,24.0,35.0,86.0,222.0,37.0,296.0,1784,10.0,21.0,30.0,18.0,38.0,8.0,68.0,74.0,14.0,39.0,16.0,55.0,5.0,23.0,126.0,4.0,14.0,,22.0,39.0,8.0,69.0,18.0,87.0,22.0,16.0,20.0,5.0,23.0,8.0,43.0,2.0,8.0,33.0,86.0,2.0,13.0,48.0,,54.0,27.0,2.0,3.0,2.0,1.0,3.0,1.0,68.0,387,10.0,2.0,0.3873873873873873,0.4761904761904761,0.4736842105263157,0.4124203821656051,0.4482758620689655,0.5,0.4365781710914454,0.4838709677419355,0.53125,19.273461150353175,0.4651162790697674,0.1568627450980392,,0.0612244897959183,0.0219780219780219,0.1116751269035533,0.0201005025125628,0.0731414868105515,0.0215311004784689,0.0137931034482758,0.0283687943262411,0.0145985401459854,0.032258064516129,0.0681818181818181,0.0467836257309941,0.065040650406504,0.1073825503355704,0.125,0.3333333333333333,0.375796178343949,0.4915254237288136,0.5742574257425742,0.1114649681528662,0.4827586206896552,0.5714285714285714,0.4,0.5833333333333334,0.6687898089171974,0.5309902866242038,0.5484605263157895,0.5497075,0.0801186943620178,0.110204081632653,0.1013513513513513,0.2297297297297297,7.804954954954954,0.2230547550432276,11.0,17.0,69.0,11.0,33.0,,2.0,4.0,6.0,18.0,59.0,2.0,6.0,4.0,16.0,29.0,92.0,2.0,8.0,8.0,22.0,98.0,72.0,15.0,,59.0,18.0,25.0,11.0,7.0,9.0,3.0,6.0,12.0,,,5.0,3.0,4.0,,,,0.5697674418604651,0.620253164556962,0.8275862068965517,0.3152173913043478,0.25,0.3636363636363636,0.3152173913043478,0.2929936305732484,0.1126126126126126,0.1440677966101695,0.2,0.0144927536231884,0.019047619047619,0.0173410404624277,0.5689655172413793,0.3142857142857143,0.3928571428571428,0.4545454545454545,0.2197452229299363,0.2463768115942029,0.25,0.6470588235294118,0.1050955414012738,0.3333333333333333,0.3333333333333333,0.9090909090909092,0.1878980891719745,0.3050847457627119,0.3050847457627119,0.7777777777777778,0.25,0.0689655172413793,,,0.2068965517241379,0.3333333333333333,1.0,0.1,0.6666666666666666,0.2666666666666666,0.25,0.3050847457627119,,24.511956521739133,,,,4.0,,,,,2.0,,False,,,,
2760,1610612739,Anderson Varejao,Anderson Varejao,2760,CLE,59677.0,995,64.0,1809,1813,538,370,282.0,3622,66.0,122.0,24.0,51.0,23.0,43.0,51.0,99.0,219.0,37.0,235.0,1868,28.0,66.0,62.0,27.0,58.0,18.0,72.0,68.0,32.0,33.0,8.0,41.0,7.0,20.0,90.0,15.0,77.0,6.0,39.0,149.0,17.0,205.0,98.0,303.0,30.0,19.0,28.0,4.0,21.0,14.0,49.0,6.0,15.0,55.0,99.0,8.0,6.0,83.0,10.0,59.0,30.0,3.0,20.0,15.0,4.0,21.0,10.0,72.0,538,7.0,3.0,0.4520547945205479,0.4242424242424242,0.4655172413793103,0.45,0.4242424242424242,0.4576271186440678,0.4776422764227642,0.4366197183098591,0.4931506849315068,13.752913752913754,0.5714285714285714,0.2982456140350877,0.0869565217391304,0.2361331220285261,0.1134020618556701,0.1764705882352941,0.0641025641025641,0.2206572769953051,0.1007667031763417,0.1213872832369942,0.0895522388059701,0.0833333333333333,0.0333333333333333,0.2097560975609756,0.2469135802469135,0.25,0.1696969696969697,0.1964285714285714,0.4761904761904761,0.5545454545454546,0.5409836065573771,0.616822429906542,0.2318181818181818,0.7727272727272727,0.4705882352941176,0.7288135593220338,0.5348837209302325,0.5590909090909091,0.5090979545454545,0.5452032258064515,0.5431076271186442,0.1234567901234567,0.1239669421487603,0.2638297872340425,0.3063829787234042,6.077625570776255,0.2974018794914317,18.0,15.0,46.0,,,,,,,,1.0,,,,1.0,,1.0,,,,1.0,130.0,,,,1.0,,20.0,1.0,4.0,9.0,10.0,11.0,14.0,4.0,1.0,5.0,24.0,7.0,,,1.0,0.6565656565656566,0.7831325301204819,,,,,,0.0045454545454545,0.091324200913242,0.1229508196721311,0.0784313725490196,0.0217391304347826,0.134453781512605,0.1030927835051546,0.6666666666666666,0.3529411764705882,0.3829787234042553,0.5555555555555556,0.209090909090909,0.3260869565217391,0.3333333333333333,0.7333333333333333,,,,,0.0045454545454545,,,,0.3333333333333333,,,,,,,,,0.0169491525423728,,,,30.1,,,,6.0,1.0,,1.0,1.0,,1.0,False,,,,
1956,1610612739,Ira Newble,Ira Newble,1956,CLE,18020.0,300,-97.0,563,584,201,232,78.0,1147,15.0,29.0,5.0,13.0,4.0,5.0,6.0,24.0,55.0,11.0,92.0,646,6.0,17.0,22.0,8.0,14.0,4.0,32.0,20.0,8.0,5.0,2.0,7.0,1.0,4.0,16.0,3.0,15.0,3.0,10.0,24.0,4.0,38.0,21.0,59.0,13.0,7.0,5.0,1.0,13.0,,18.0,1.0,5.0,14.0,28.0,1.0,3.0,12.0,2.0,11.0,5.0,1.0,4.0,2.0,2.0,4.0,3.0,32.0,201,5.0,1.0,0.4363636363636363,0.3529411764705882,0.5714285714285714,0.5126582278481012,0.4736842105263157,0.5833333333333334,0.5476190476190477,0.5238095238095238,0.6153846153846154,15.596330275229358,0.2777777777777778,0.16,0.09375,0.1420118343195266,0.075,0.1408450704225352,0.0389610389610389,0.1416666666666666,0.0649819494584837,0.0434782608695652,0.0581395348837209,0.0666666666666666,,0.1666666666666666,0.0930232558139534,0.1515151515151515,0.1818181818181818,,0.75,0.3670886075949367,0.5172413793103449,0.6,0.0759493670886076,0.6842105263157895,0.3846153846153846,0.2083333333333333,0.8,0.6708860759493671,0.5223006329113924,0.5719766666666667,0.4705062499999999,0.0602409638554216,0.0847457627118644,0.2391304347826087,0.3478260869565217,7.6890909090909085,0.3570159857904085,1.0,8.0,20.0,7.0,13.0,1.0,1.0,2.0,4.0,4.0,11.0,1.0,1.0,2.0,6.0,11.0,24.0,2.0,2.0,4.0,10.0,28.0,30.0,3.0,,11.0,4.0,9.0,1.0,,1.0,3.0,6.0,5.0,3.0,,2.0,1.0,1.0,,,,0.5833333333333334,0.7,0.9090909090909092,0.4583333333333333,1.0,0.4,0.4583333333333333,0.3037974683544304,0.1636363636363636,0.1379310344827586,0.5,0.1,0.1176470588235294,0.09375,0.5333333333333333,0.1666666666666666,0.3333333333333333,,0.2531645569620253,0.4,0.4444444444444444,0.75,0.1645569620253164,0.5384615384615384,0.5833333333333334,1.0,0.1392405063291139,0.3636363636363636,0.3636363636363636,0.75,0.2,0.0526315789473684,1.0,1.0,0.0526315789473684,1.0,1.0,0.1666666666666666,0.5,0.25,0.3333333333333333,0.3636363636363636,,24.63333333333333,1.0,0.0416666666666666,0.0769230769230769,4.0,,,,,,1.0,False,,,,
200759,1610612739,Cedric Simmons,Cedric Simmons,200759,CLE,3382.0,56,,105,107,33,48,21.0,212,2.0,4.0,1.0,3.0,1.0,3.0,1.0,2.0,6.0,,4.0,107,1.0,3.0,2.0,1.0,4.0,,2.0,,,,,,,,,3.0,2.0,,,8.0,1.0,9.0,5.0,14.0,1.0,,1.0,1.0,3.0,1.0,4.0,1.0,1.0,2.0,5.0,,,7.0,1.0,8.0,4.0,,5.0,5.0,,5.0,1.0,2.0,33,3.0,,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.25,0.2,0.25,0.1666666666666666,10.687022900763358,0.25,0.25,,0.1904761904761904,0.0571428571428571,,0.1578947368421052,0.1454545454545454,0.0925925925925925,,0.0666666666666666,0.1666666666666666,0.1428571428571428,0.125,0.375,0.1666666666666666,,,0.2,0.6666666666666666,0.5,0.5,0.1666666666666666,1.0,0.3333333333333333,0.75,0.3333333333333333,0.6666666666666666,0.5400833333333334,0.5340499999999999,0.51925,0.4,0.4,0.5,0.5,4.1,0.3142857142857143,,,1.0,,,,,,,,,,,,,,,,,,,4.0,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,1.0,1.0,,,,,,,0.1666666666666666,,1.0,,0.0833333333333333,,1.0,,,,0.1666666666666666,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,False,,,,
200769,1610612739,Shannon Brown,Shannon Brown,200769,CLE,10713.0,179,-57.0,321,331,73,111,45.0,652,14.0,32.0,1.0,3.0,4.0,10.0,11.0,28.0,66.0,9.0,89.0,371,3.0,7.0,9.0,7.0,21.0,4.0,24.0,36.0,,7.0,7.0,14.0,4.0,5.0,35.0,1.0,2.0,1.0,2.0,9.0,1.0,12.0,4.0,16.0,9.0,2.0,3.0,2.0,12.0,1.0,15.0,1.0,1.0,12.0,20.0,,2.0,12.0,,15.0,6.0,2.0,1.0,,1.0,1.0,1.0,24.0,73,3.0,2.0,0.4242424242424242,0.4285714285714285,0.3333333333333333,0.4444444444444444,0.375,0.3703703703703703,0.4635416666666667,0.375,0.4,29.44297082228117,0.2,0.0714285714285714,0.0833333333333333,0.087378640776699,0.0151515151515151,0.0666666666666666,0.027027027027027,0.0827067669172932,0.0177514792899408,,,0.0454545454545454,,,0.05,0.1777777777777777,0.0869565217391304,,1.0,0.3555555555555555,0.4375,0.56,0.1222222222222222,0.25,0.3333333333333333,0.3703703703703703,0.4,0.6222222222222222,0.5140638888888889,0.4936318181818181,0.4910333333333334,0.0638297872340425,0.0857142857142857,0.1011235955056179,0.2696629213483146,8.775757575757575,0.2274143302180685,6.0,8.0,23.0,5.0,13.0,1.0,4.0,1.0,1.0,3.0,11.0,,1.0,1.0,5.0,8.0,24.0,1.0,5.0,2.0,6.0,20.0,21.0,3.0,,11.0,3.0,8.0,3.0,,2.0,2.0,7.0,2.0,3.0,1.0,3.0,,2.0,1.0,,,0.3571428571428571,0.3571428571428571,0.875,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,0.2666666666666666,0.1212121212121212,0.21875,,0.0434782608695652,0.0434782608695652,0.0444444444444444,0.4285714285714285,0.5454545454545454,0.5454545454545454,0.3333333333333333,0.2555555555555555,0.3478260869565217,0.3636363636363636,0.25,0.1444444444444444,0.3846153846153846,0.3846153846153846,1.0,0.1222222222222222,0.2727272727272727,0.2727272727272727,0.6666666666666666,1.0,0.3333333333333333,0.25,1.0,0.0833333333333333,,,0.037037037037037,1.0,0.1851851851851851,0.2,0.2727272727272727,,24.42916666666666,,,,,,,,,,,False,,,,
2400,1610612739,Drew Gooden,Drew Gooden,2400,CLE,45694.0,762,-16.0,1457,1463,329,366,176.0,2920,44.0,78.0,14.0,28.0,14.0,25.0,77.0,114.0,261.0,56.0,284.0,1562,19.0,40.0,44.0,26.0,57.0,15.0,67.0,78.0,26.0,18.0,4.0,22.0,3.0,9.0,48.0,17.0,35.0,1.0,33.0,96.0,18.0,147.0,53.0,200.0,20.0,13.0,21.0,2.0,23.0,11.0,44.0,5.0,11.0,31.0,65.0,10.0,4.0,66.0,4.0,79.0,37.0,6.0,15.0,12.0,3.0,15.0,10.0,67.0,329,12.0,7.0,0.4367816091954023,0.475,0.4561403508771929,0.4334600760456273,0.475,0.4482758620689655,0.4749163879598662,0.5,0.4855072463768116,20.813106796116504,0.4772727272727273,0.4090909090909091,0.0196078431372549,0.1916167664670658,0.0697211155378486,0.2229729729729729,0.096590909090909,0.1987673343605547,0.0766961651917404,0.0846153846153846,0.0375586854460093,0.0854700854700854,0.1186440677966101,0.1404494382022472,0.2442748091603053,0.203125,0.205607476635514,0.2682926829268293,0.6666666666666666,0.2965779467680608,0.5641025641025641,0.6567164179104478,0.2927756653992395,0.7,0.5,0.4310344827586206,0.56,0.3041825095057034,0.456454372623574,0.5293114285714285,0.4755060344827586,0.1262798634812286,0.127147766323024,0.1549295774647887,0.2359154929577464,10.33984674329502,0.2258064516129032,27.0,43.0,106.0,,1.0,,,,,,1.0,,,,1.0,,2.0,,,,1.0,150.0,,,,1.0,,19.0,1.0,1.0,8.0,7.0,7.0,10.0,4.0,3.0,6.0,1.0,7.0,,,,0.6578947368421053,0.7425742574257426,,,,,,0.0076045627376425,0.0727969348659003,0.141025641025641,0.0909090909090909,0.0094339622641509,0.10062893081761,0.0542635658914728,0.6363636363636364,0.3506493506493506,0.3857142857142857,0.6666666666666666,0.403041825095057,0.4056603773584906,0.4095238095238095,0.6744186046511628,0.0038022813688212,,,,0.0038022813688212,,,,0.1428571428571428,,,,,,,,,0.0172413793103448,,,,23.7,,,,6.0,,,,,2.0,,False,3.0,,,
