EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG3M,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg3aBlocked,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyCorner3FGM,FTOffRebounds,StepOutOfBoundsTurnovers,DefensiveGoaltends,LongMidRangePctBlocked,OffFTReboundPct,PenaltyCorner3Accuracy,Corner3PctBlocked,3SecondViolations,Blocked3s,BlockedCorner3,on,BlockedArc3,ThreePtShootingFoulsDrawn,OffensiveGoaltends,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,3pt And 1 Free Throw Trips
200792,1610612748,Alexander Johnson,Alexander Johnson,200792,MIA,27449.0,457,-110,826,834,243,241,90,1660,27.0,46,5.0,10.0,5.0,8.0,3.0,18.0,21.0,39.0,,,,,51,103,,51,153,962,5.0,15.0,,7.0,17.0,11.0,27.0,,12.0,34.0,68.0,34.0,6.0,,10.0,10.0,2.0,12.0,2.0,,5.0,2.0,3.0,26.0,6.0,21.0,11.0,27,9.0,47,27.0,74,5.0,10.0,7.0,3.0,17.0,1.0,7.0,18.0,,10.0,8.0,35.0,4.0,13.0,30,64,6.0,4.0,62,6.0,5.0,73,7.0,34,6.0,8.0,7.0,1.0,,8.0,5.0,2.0,34.0,243,0.6666666666666666,0.7083333333333334,0.49514563106796117,0.3333333333333333,0.4074074074074074,0.49514563106796117,0.3333333333333333,0.4074074074074074,0.5625,0.4473684210526316,0.4722222222222222,,0.0970873786407767,0.1956521739130435,0.05555555555555555,18.36734693877551,0.4857142857142857,0.25,0.10843373493975904,0.07692307692307693,0.11702127659574468,0.06060606060606061,0.11078717201166181,0.07258064516129033,0.11688311688311688,0.08196721311475409,0.05185185185185185,0.06493506493506493,0.045454545454545456,0.0847457627118644,0.125,0.11194029850746269,0.05263157894736842,0.21621621621621623,0.12195121951219512,0.625,0.44660194174757284,0.5869565217391305,0.7297297297297297,0.6296296296296297,0.17475728155339806,0.16666666666666666,0.17647058823529413,0.3333333333333333,0.3786407766990291,0.5384615384615384,0.5384615384615384,0.7619047619047619,,,0.6666666666666666,0.5,0.4,,0.2962962962962963,0.625,,0.44660194174757284,0.47188640776699037,0.5101181818181818,0.42719259259259246,0.26153846153846155,0.26153846153846155,0.1111111111111111,0.2222222222222222,8.010679611650485,,0.29418886198547217,,,,,,,,,,,,,,,,,7.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,,,,,2.0,,,False,,,1.0,,,
200809,1610612748,Chris Quinn,Chris Quinn,200809,MIA,56579.0,943,-96,1753,1742,493,456,177,3495,16.0,45,1.0,3.0,5.0,15.0,7.0,22.0,34.0,80.0,19.0,94.0,4.0,28.0,57,147,113.0,45,300,1924,1.0,7.0,5.0,2.0,7.0,7.0,23.0,32.0,25.0,57.0,42.0,72.0,2.0,93.0,14.0,80.0,41.0,121.0,31.0,10.0,20.0,10.0,50.0,283.0,3.0,6.0,20.0,43,3.0,66,9.0,75,2.0,31.0,20.0,11.0,22.0,1.0,14.0,8.0,2.0,8.0,1.0,30.0,3.0,7.0,36,62,1.0,1.0,57,,8.0,54,2.0,17,11.0,4.0,2.0,,2.0,4.0,1.0,,57.0,493,0.3684210526315789,0.375,0.3877551020408163,0.14285714285714285,0.30434782608695654,0.49038461538461536,0.20833333333333334,0.2909090909090909,0.5244755244755245,0.25,0.40714285714285714,0.4346153846153846,0.09523809523809523,0.2222222222222222,,16.130678917815214,0.7333333333333333,0.0625,0.07190635451505016,0.01073345259391771,0.09009009009009009,0.014354066985645933,0.07682926829268293,0.01171875,0.028985507246376812,0.006535947712418301,0.0037313432835820895,0.017964071856287425,,0.07865168539325842,0.05325443786982249,0.0796812749003984,0.09271523178807947,0.08450704225352113,0.014814814814814815,0.25,0.17307692307692307,0.35555555555555557,0.45714285714285713,0.125,0.08461538461538462,0.3181818181818182,0.3181818181818182,,0.3076923076923077,0.425,0.4473684210526316,0.5588235294117647,0.07307692307692308,0.36153846153846153,0.25,0.3333333333333333,,0.3333333333333333,0.2727272727272727,0.3333333333333333,0.509090909090909,0.6076923076923076,0.48725308880308865,0.473215,0.4968444444444445,0.06181818181818182,0.10493827160493827,0.023333333333333334,0.19,11.701360544217687,25.152212389380534,0.2812321734169994,11.0,1.0,1.0,4.0,36.0,,6.0,47.0,1.0,6.0,102.0,39.0,1.0,36.0,,,7.0,11.0,0.723404255319149,0.415929203539823,0.2,0.1875,0.41964285714285715,,,0.5789473684210527,0.5789473684210527,1.0,0.3829787234042553,0.3829787234042553,0.6388888888888888,0.08333333333333333,1.0,1.0,,,0.07272727272727272,0.21428571428571427,0.3870967741935484,,,3.0,,0.05,,,,,,,False,,,,,,
201161,1610612748,Daequan Cook,Daequan Cook,201161,MIA,62227.0,1037,-188,1949,1946,552,633,226,3895,26.0,47,2.0,7.0,9.0,19.0,10.0,33.0,53.0,116.0,40.0,139.0,11.0,44.0,89,196,179.0,43,407,2208,8.0,17.0,11.0,8.0,30.0,20.0,47.0,54.0,20.0,102.0,94.0,84.0,8.0,136.0,20.0,27.0,23.0,50.0,17.0,6.0,12.0,5.0,10.0,123.0,2.0,12.0,34.0,74,2.0,110,15.0,125,8.0,16.0,14.0,2.0,29.0,3.0,22.0,14.0,3.0,7.0,3.0,43.0,3.0,13.0,62,110,,1.0,38,2.0,4.0,51,4.0,22,4.0,8.0,8.0,,,9.0,2.0,1.0,102.0,552,0.5280898876404494,0.5529411764705883,0.45408163265306123,0.47058823529411764,0.425531914893617,0.48533333333333334,0.39285714285714285,0.40594059405940597,0.5113065326633166,0.45454545454545453,0.45535714285714285,0.47733333333333333,0.10204081632653061,0.14893617021276595,0.24242424242424243,19.95475113122172,0.6744186046511628,0.02631578947368421,0.11544461778471139,0.018292682926829267,0.1440677966101695,0.007462686567164179,0.12314709236031927,0.015151515151515152,0.03296703296703297,0.005847953216374269,0.0165016501650165,0.004739336492890996,0.017543859649122806,0.0989010989010989,0.0918918918918919,0.14233576642335766,0.12574850299401197,0.18840579710144928,0.04081632653061224,0.2222222222222222,0.12533333333333332,0.5531914893617021,0.65,0.46153846153846156,0.088,0.30303030303030304,0.4,0.3,0.30933333333333335,0.45689655172413796,0.4774774774774775,0.6037735849056604,0.10666666666666667,0.37066666666666664,0.25,0.2857142857142857,,0.39285714285714285,0.18811881188118812,0.47368421052631576,0.43564356435643564,0.6026666666666667,0.4849103773584904,0.4470230769230769,0.48761494845360837,0.0583756345177665,0.102803738317757,0.07371007371007371,0.25061425061425063,12.793877551020408,25.463128491620118,0.2832221652129297,13.0,,,10.0,49.0,2.0,11.0,62.0,2.0,14.0,165.0,21.0,3.0,49.0,1.0,,21.0,4.0,0.8870967741935484,0.3463687150837989,0.18181818181818182,0.25925925925925924,0.3522727272727273,0.00558659217877095,0.007194244604316547,0.325,0.325,0.9230769230769231,0.35251798561151076,0.35507246376811596,0.8775510204081632,,,,0.18181818181818182,,0.09900990099009901,0.25,0.3602941176470588,3.0,1.0,4.0,,0.04310344827586207,0.0125,0.3,,,1.0,,False,1.0,1.0,,0.005555555555555556,,
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,99239.0,1654,-185,3196,3203,894,804,331,6399,176.0,272,16.0,28.0,66.0,93.0,45.0,110.0,125.0,336.0,12.0,54.0,4.0,29.0,346,718,66.0,297,1046,3555,29.0,63.0,5.0,16.0,80.0,122.0,228.0,30.0,140.0,402.0,204.0,488.0,22.0,50.0,33.0,238.0,61.0,299.0,32.0,29.0,121.0,40.0,77.0,659.0,5.0,34.0,33.0,108,2.0,143,39.0,182,13.0,74.0,41.0,33.0,109.0,34.0,65.0,74.0,12.0,44.0,9.0,183.0,9.0,62.0,52,114,5.0,13.0,283,1.0,8.0,391,41.0,169,45.0,32.0,20.0,6.0,6.0,33.0,12.0,1.0,402.0,894,0.2947976878612717,0.3044776119402985,0.4818941504178273,0.4603174603174603,0.5350877192982456,0.47767857142857145,0.47058823529411764,0.5077519379844961,0.5448851774530271,0.5266666666666666,0.5949554896142433,0.08418367346938775,0.04596100278551532,0.09926470588235294,0.03636363636363636,31.78900362824449,0.5956284153005464,0.018867924528301886,0.10295519542421354,0.030965391621129327,0.08991825613079019,0.017361111111111112,0.09957627118644068,0.02813852813852814,0.045774647887323945,0.041353383458646614,0.01824817518248175,0.013636363636363636,0.029411764705882353,0.09090909090909091,0.06451612903225806,0.1331923890063425,0.08148148148148149,0.1134020618556701,0.03485254691689008,0.36363636363636365,0.3469387755102041,0.6470588235294118,0.7183673469387755,0.32386363636363635,0.14030612244897958,0.4090909090909091,0.42452830188679247,0.13333333333333333,0.42857142857142855,0.37202380952380953,0.37425149700598803,0.312,0.015306122448979591,0.06887755102040816,0.4117647058823529,0.5714285714285714,0.25,0.058823529411764705,0.36046511627906974,0.7096774193548387,0.1124031007751938,0.43112244897959184,0.4752595635430038,0.46703684210526314,0.46968754940711466,0.18729463307776562,0.19976359338061467,0.07648183556405354,0.384321223709369,10.122980501392764,27.566666666666666,0.27972465581977474,5.0,,1.0,1.0,14.0,2.0,6.0,19.0,2.0,6.0,30.0,27.0,4.0,14.0,1.0,2.0,11.0,37.0,0.5263157894736842,0.2878787878787879,0.4,0.2,0.3064516129032258,0.015151515151515152,0.018518518518518517,0.4166666666666667,0.4166666666666667,0.8,0.25925925925925924,0.2641509433962264,0.42857142857142855,0.014705882352941176,,,0.5,1.0,0.003875968992248062,0.20689655172413793,0.28,,,1.0,3.0,0.005952380952380952,,,,,1.0,,False,1.0,2.0,,0.029850746268656716,1.0,1.0
2748,1610612748,Dorell Wright,Dorell Wright,2748,MIA,54947.0,916,-133,1740,1744,380,369,191,3484,42.0,67,10.0,21.0,11.0,16.0,3.0,19.0,73.0,151.0,6.0,4.0,,2.0,118,237,10.0,42,287,1917,16.0,38.0,,6.0,38.0,26.0,50.0,4.0,18.0,73.0,180.0,56.0,14.0,4.0,11.0,43.0,11.0,54.0,7.0,4.0,22.0,4.0,17.0,119.0,10.0,30.0,42.0,92,18.0,152,41.0,193,5.0,24.0,16.0,8.0,12.0,5.0,10.0,14.0,,2.0,3.0,26.0,1.0,3.0,41,65,1.0,3.0,39,1.0,4.0,53,4.0,24,3.0,37.0,21.0,4.0,12.0,38.0,25.0,,73.0,380,0.7627118644067796,0.8108108108108109,0.4978902953586498,0.42105263157894735,0.52,0.4959514170040486,0.42105263157894735,0.5092592592592593,0.5295202952029521,0.475,0.5793650793650794,0.04048582995951417,0.046413502109704644,0.11940298507462686,0.15789473684210525,15.076142131979696,0.46153846153846156,0.3673469387755102,0.1597222222222222,0.04552352048558422,0.18834080717488788,0.07142857142857142,0.1677096370463079,0.05006257822277847,0.060240963855421686,0.0457516339869281,0.03823529411764706,0.0784313725490196,0.05263157894736842,0.12883435582822086,0.1987179487179487,0.1556420233463035,0.1875,0.19047619047619047,0.043859649122807015,0.6578947368421053,0.27125506072874495,0.6268656716417911,0.711864406779661,0.6190476190476191,0.07692307692307693,0.15789473684210525,0.1875,0.3333333333333333,0.611336032388664,0.48344370860927155,0.48344370860927155,0.863013698630137,0.024291497975708502,0.016194331983805668,0.5526315789473685,0.47619047619047616,0.2,,0.2962962962962963,0.6875,0.037037037037037035,0.3117408906882591,0.45398380566801616,0.46974687499999995,0.45265648148148147,0.09328358208955224,0.0933852140077821,0.13240418118466898,0.25435540069686413,13.168776371308018,23.639999999999997,0.21839080459770116,2.0,,,2.0,1.0,,,3.0,,1.0,9.0,,,1.0,,,4.0,3.0,1.0,0.3,,0.25,0.3,,,0.3333333333333333,0.3333333333333333,1.0,0.25,0.25,1.0,,,,,,0.037037037037037035,,0.25,1.0,1.0,,4.0,,0.016129032258064516,0.5,,,1.0,,False,1.0,1.0,2.0,0.09090909090909091,,
200784,1610612748,Bobby Jones,Bobby Jones,200784,MIA,4261.0,71,-9,119,120,24,34,13,239,5.0,8,2.0,4.0,2.0,2.0,1.0,1.0,,2.0,3.0,4.0,,1.0,6,11,7.0,3,30,129,2.0,5.0,,,4.0,2.0,3.0,1.0,,7.0,2.0,10.0,4.0,4.0,1.0,,3.0,3.0,2.0,1.0,,,,9.0,1.0,2.0,,4,2.0,6,3.0,9,,2.0,,2.0,2.0,,2.0,1.0,,,,3.0,,,4,11,,1.0,8,,1.0,6,2.0,3,1.0,,,,,,,,7.0,24,0.16666666666666666,0.25,0.5454545454545454,0.4,0.6666666666666666,0.75,0.4,0.875,0.75,0.4,0.7,0.3888888888888889,0.09090909090909091,0.125,,17.16417910447761,0.6666666666666666,0.4,0.11764705882352941,0.05128205128205128,,0.05,0.0784313725490196,0.05084745762711865,,,0.1,0.0625,,,0.16666666666666666,0.125,,,,,0.4444444444444444,0.625,0.7142857142857143,0.2,0.05555555555555555,1.0,1.0,,0.1111111111111111,,,,0.16666666666666666,0.2222222222222222,0.8,0.5,,,0.5,1.0,0.25,0.8333333333333334,0.5543972222222222,0.4796,0.5027125,0.15789473684210525,0.25,0.13333333333333333,0.23333333333333334,4.254545454545454,24.485714285714288,0.20168067226890757,2.0,,,,3.0,,1.0,5.0,,1.0,15.0,,,3.0,,,1.0,1.0,1.0,0.7142857142857143,,1.0,0.7142857142857143,,,0.6666666666666666,0.6666666666666666,1.0,0.75,0.75,1.0,,,,,,,1.0,0.75,,,,2.0,,,,,,,,False,,,,,,
2739,1610612748,Luke Jackson,Luke Jackson,2739,MIA,8496.0,142,-5,260,262,104,80,28,522,9.0,15,1.0,2.0,4.0,7.0,,8.0,1.0,6.0,5.0,16.0,,5.0,10,29,21.0,9,53,281,1.0,4.0,1.0,,2.0,5.0,13.0,8.0,,16.0,12.0,8.0,,16.0,4.0,9.0,4.0,13.0,3.0,1.0,4.0,2.0,3.0,30.0,1.0,1.0,5.0,11,2.0,18,3.0,21,1.0,4.0,2.0,2.0,3.0,,2.0,2.0,,1.0,,5.0,,1.0,7,15,,1.0,11,1.0,3.0,14,1.0,7,,,,,,,,,16.0,104,0.6,0.6,0.3448275862068966,0.25,0.38461538461538464,0.44,0.2,0.38095238095238093,0.4642857142857143,0.2,0.36363636363636365,0.42,0.13793103448275862,0.2,0.125,21.180555555555557,0.6,0.25,0.13580246913580246,0.011764705882352941,0.13513513513513514,0.03225806451612903,0.13559322033898305,0.017241379310344827,,0.06666666666666667,,,0.125,0.047619047619047616,0.11764705882352941,0.18604651162790697,0.12903225806451613,0.16666666666666666,0.03571428571428571,,0.3,0.6,0.75,0.5555555555555556,0.16,,,,0.12,0.16666666666666666,0.16666666666666666,1.0,0.1,0.32,0.4,0.5,,,0.3333333333333333,0.5714285714285714,0.23809523809523808,0.72,0.5262059999999998,0.46404999999999996,0.5351523809523809,0.125,0.2,0.03773584905660377,0.3018867924528302,6.386206896551723,24.552380952380954,0.4,3.0,,1.0,3.0,5.0,,,8.0,,2.0,24.0,,,5.0,,1.0,6.0,,1.0,0.38095238095238093,,0.25,0.38095238095238093,,,0.6,0.6,1.0,0.3125,0.3125,1.0,0.2,,,,,0.14285714285714285,,0.3125,2.0,1.0,1.0,,,0.08333333333333333,0.6666666666666666,,,,,False,,,,,,
201202,1610612748,Joel Anthony,Joel Anthony,201202,MIA,20387.0,340,-104,599,606,138,181,70,1205,12.0,19,2.0,6.0,2.0,4.0,6.0,13.0,,5.0,,,,,18,37,,11,47,685,5.0,11.0,,1.0,11.0,2.0,6.0,,5.0,9.0,22.0,14.0,6.0,,6.0,,2.0,2.0,,2.0,,,,6.0,8.0,14.0,11.0,20,8.0,39,23.0,62,,7.0,5.0,2.0,4.0,,1.0,9.0,2.0,3.0,3.0,13.0,3.0,4.0,28,42,2.0,4.0,24,5.0,2.0,19,2.0,9,2.0,18.0,13.0,1.0,4.0,18.0,9.0,1.0,9.0,138,0.6111111111111112,0.7333333333333333,0.4864864864864865,0.45454545454545453,0.3333333333333333,0.4864864864864865,0.45454545454545453,0.3333333333333333,0.5108695652173914,0.4583333333333333,0.45,,0.16216216216216217,0.21052631578947367,0.15384615384615385,8.6053412462908,0.3076923076923077,0.2962962962962963,0.10101010101010101,0.07368421052631578,0.11578947368421053,0.07920792079207921,0.10580204778156997,0.07560137457044673,0.05454545454545454,0.02040816326530612,0.11627906976744186,0.038461538461538464,0.21739130434782608,0.07894736842105263,0.12903225806451613,0.1,0.1044776119402985,0.14285714285714285,,0.5,0.5135135135135135,0.631578947368421,0.8,0.8333333333333334,0.35135135135135137,0.46153846153846156,0.5454545454545454,0.16666666666666666,0.13513513513513514,,,,,,0.5454545454545454,0.3333333333333333,,,0.6666666666666666,0.5,,0.5135135135135135,0.48623783783783786,0.5148714285714285,0.5138833333333334,0.20454545454545456,0.20454545454545456,0.23404255319148937,0.19148936170212766,4.864864864864863,,0.2303839732888147,,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,4.0,,0.058823529411764705,,,,,,False,,,,,,
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,100553.0,1676,-295,3216,3227,870,774,341,6443,86.0,141,23.0,44.0,26.0,42.0,31.0,88.0,105.0,247.0,,,,,222,476,,112,556,3581,40.0,83.0,,29.0,109.0,53.0,103.0,,62.0,168.0,336.0,108.0,46.0,,30.0,50.0,16.0,66.0,14.0,2.0,26.0,6.0,18.0,148.0,19.0,82.0,74.0,228,15.0,317,103.0,420,8.0,38.0,27.0,11.0,36.0,5.0,21.0,24.0,4.0,15.0,1.0,60.0,9.0,12.0,74,136,15.0,3.0,127,10.0,25.0,139,9.0,53,20.0,16.0,12.0,,4.0,16.0,8.0,2.0,168.0,870,0.7567567567567568,0.8442211055276382,0.46638655462184875,0.4819277108433735,0.5145631067961165,0.46638655462184875,0.4819277108433735,0.5145631067961165,0.512962962962963,0.5625,0.5964285714285714,,0.06302521008403361,0.1347517730496454,0.10227272727272728,16.62971175166297,0.6,0.16666666666666666,0.21468926553672316,0.07142857142857142,0.19072164948453607,0.06713780918727916,0.2082758620689655,0.07058001397624039,0.10071942446043165,0.07792207792207792,0.05338078291814947,0.07239819004524888,0.04838709677419355,0.15584415584415584,0.296551724137931,0.2025862068965517,0.19855595667870035,0.17117117117117117,0.03619909502262444,0.5,0.296218487394958,0.6099290780141844,0.7049180327868853,0.6627906976744186,0.18487394957983194,0.3522727272727273,0.3924050632911392,0.6129032258064516,0.5189075630252101,0.4251012145748988,0.42857142857142855,0.8761904761904762,,,0.5301204819277109,0.5227272727272727,0.08695652173913043,,0.4077669902912621,0.6190476190476191,,0.296218487394958,0.4485195378151261,0.48805540540540543,0.45846407766990294,0.10192307692307692,0.10192307692307692,0.1960431654676259,0.302158273381295,10.508403361344532,,0.27052238805970147,,,,,,,,,,,,,,,,2.0,22.0,19.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,0.008097165991902834,0.016260162601626018,,,5.0,,,False,,,,,1.0,
2867,1610612748,Kasib Powell,Kasib Powell,2867,MIA,9959.0,166,-40,292,293,82,78,33,585,7.0,11,,,3.0,3.0,9.0,14.0,1.0,10.0,9.0,10.0,1.0,3.0,17,35,19.0,5,57,302,1.0,3.0,1.0,1.0,3.0,5.0,12.0,7.0,4.0,20.0,8.0,26.0,,10.0,3.0,4.0,6.0,10.0,5.0,1.0,2.0,,2.0,26.0,2.0,3.0,7.0,13,2.0,22,5.0,27,2.0,5.0,2.0,3.0,1.0,,1.0,1.0,,,,2.0,,1.0,8,12,,1.0,5,,,7,1.0,4,,1.0,,,1.0,1.0,,,20.0,82,0.23529411764705882,0.23529411764705882,0.4857142857142857,0.3333333333333333,0.4166666666666667,0.48148148148148145,0.25,0.42105263157894735,0.5,0.3,0.47619047619047616,0.35185185185185186,0.08571428571428572,0.18181818181818182,,17.98780487804878,0.5,0.13333333333333333,0.11504424778761062,0.03,0.14285714285714285,0.04,0.12345679012345678,0.03333333333333333,0.034482758620689655,0.08333333333333333,,0.05263157894736842,,0.125,0.03125,0.17073170731707318,0.1388888888888889,0.15384615384615385,0.07142857142857142,,0.2037037037037037,0.6363636363636364,0.7777777777777778,0.2857142857142857,0.25925925925925924,0.6428571428571429,0.6428571428571429,0.2222222222222222,0.18518518518518517,0.1,0.1111111111111111,,0.16666666666666666,0.18518518518518517,,,,0.25,0.15789473684210525,1.0,0.15789473684210525,0.5555555555555556,0.4758916666666667,0.3624,0.46286842105263165,0.07017543859649122,0.10526315789473684,0.05263157894736842,0.3508771929824561,8.71142857142857,24.478947368421053,0.2808219178082192,3.0,,,4.0,3.0,,,6.0,,2.0,15.0,3.0,,3.0,,,,,0.8333333333333334,0.3157894736842105,,0.2857142857142857,0.3157894736842105,,,0.3333333333333333,0.3333333333333333,1.0,0.3,0.3,0.6666666666666666,,,,,,0.21052631578947367,,0.3,2.0,,,,0.1,,0.5,,,,,False,,,,,,
297,1610612748,Alonzo Mourning,Alonzo Mourning,297,MIA,23364.0,389,-25,747,752,302,289,71,1499,33.0,48,13.0,18.0,13.0,17.0,19.0,45.0,,2.0,,,,,52,95,,45,149,779,14.0,20.0,,13.0,41.0,17.0,28.0,,20.0,54.0,60.0,44.0,20.0,,9.0,4.0,3.0,7.0,2.0,1.0,3.0,,1.0,17.0,4.0,29.0,11.0,39,9.0,59,34.0,93,6.0,4.0,4.0,,10.0,,3.0,15.0,2.0,7.0,1.0,25.0,3.0,10.0,27,56,6.0,7.0,61,5.0,3.0,76,4.0,31,9.0,42.0,29.0,,13.0,42.0,21.0,10.0,54.0,302,0.5769230769230769,0.7142857142857143,0.5473684210526316,0.7,0.6071428571428571,0.5473684210526316,0.7,0.6071428571428571,0.5687022900763359,0.7321428571428571,0.6,,0.09473684210526316,0.08333333333333333,0.1111111111111111,18.63799283154122,0.4,0.34615384615384615,0.14181818181818182,0.10740740740740741,0.11224489795918367,0.07142857142857142,0.13404825737265416,0.10122699386503067,0.17142857142857143,0.1111111111111111,0.06722689075630252,0.09302325581395349,,0.13,0.10810810810810811,0.1782178217821782,0.07894736842105263,0.22727272727272727,0.17647058823529413,0.5,0.5052631578947369,0.6875,0.75,0.5151515151515151,0.47368421052631576,0.4222222222222222,0.475,0.6842105263157895,0.021052631578947368,,,,,,0.9,0.7222222222222222,0.07692307692307693,,0.6071428571428571,0.7647058823529411,,0.5052631578947369,0.4718863157894736,0.5518,0.4650785714285714,0.2540983606557377,0.2540983606557377,0.2751677852348993,0.3624161073825503,3.9200000000000004,,0.4042838018741633,,,,,,,,,,,,,,,,,3.0,9.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,3.0,,0.029411764705882353,,,4.0,,,False,,,,,,
