EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,PenaltyCorner3FGA,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PtsAssisted2s,PtsAssisted3s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,SecondChancePointsPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,NonHeaveArc3FGM,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceFtPoints,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,FTDefRebounds,BlockingFouls,Clear Path Fouls,Offensive Fouls,Charge Fouls Drawn,Technical Free Throw Trips,Blocked3s,BlockedCorner3,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,DefFTReboundPct,FTOffRebounds,3SecondViolations,OffFTReboundPct,BlockedArc3,DefensiveGoaltends,Defensive 3 Seconds Violations,OffensiveGoaltends,on
200746,1610612759,LaMarcus Aldridge,LaMarcus Aldridge,200746,SAS,106544.0,1776,206,3409,3420,468,342,399,6829,114.0,269.0,13.0,60.0,5.0,5.0,460,878,73.0,205.0,1182,3529,5.0,5.0,47.0,156.0,454.0,60.0,59.0,115,43.0,289,95.0,157,264,424,56.0,93.0,233.0,246.0,121.0,156.0,463,0.5239179954441914,0.5136698212407992,0.5601145038167938,0.5698529411764706,0.07676130389064142,29.032258064516128,0.14390467461044912,0.15676567656765678,0.14849734826163818,0.18633540372670807,0.1504424778761062,0.28286014721345953,0.42379182156133827,0.4253731343283582,0.013669821240799159,0.06309148264984227,0.034482758620689655,0.044642857142857144,0.352260778128286,0.46964027339642495,0.5715978070175438,0.4752973214285717,0.1181026137463698,0.1261730969760167,0.1319796954314721,9.592369020501144,25.213698630136978,0.13728366089762395,193.0,262.0,70.0,94.0,30.0,41.0,153.0,347.0,6.0,,19.0,91.0,140.0,227.0,53.0,107.0,466.0,57.0,108.0,31.0,56.0,16.0,21.0,14.0,21.0,45.0,114.0,160.0,13.0,34.0,18.0,16.0,37.0,7.0,17.0,40.0,8.0,20.0,,6.0,77.0,7.0,8.0,4.0,9.0,11.0,2.0,6.0,40.0,15.0,51.0,29.0,,22.0,51.0,34.0,1.0,14.0,0.5065217391304347,0.5738916256157636,1.0,0.2602739726027397,0.2602739726027397,0.65,0.4953271028037383,0.6482758620689655,0.48660714285714285,0.7006172839506173,0.03530751708428246,0.04580152671755725,0.05187319884726225,0.0037174721189591076,0.4805194805194805,0.09777015437392796,0.08458646616541353,0.09363957597173145,0.15714285714285714,0.1044776119402985,0.050359712230215826,0.07434052757793765,0.12173913043478261,0.1111111111111111,0.14,0.17532467532467533,0.029612756264236904,0.6666666666666666,0.2754994742376446,0.7366412213740458,0.772,0.538860103626943,0.3648790746582545,0.4409221902017291,0.46504559270516715,0.32679738562091504,0.6929824561403509,0.46153846153846156,0.46153846153846156,1.0,0.6482758620689655,0.7446808510638298,0.11428571428571428,0.36607142857142855,0.7317073170731707,,0.19204737732656516,,,,13.0,2.0,1.0,2.0,1.0,13.0,,1.0,0.4,0.2,0.21666666666666667,0.22033898305084745,1.0,,,,0.4,1.0,,0.2,0.21666666666666667,0.013513513513513514,39.0,,,1.0,12.0,2.0,,10.0,,11.0,,,0.0136986301369863,,0.016666666666666666,0.2,1.0,4.0,0.014285714285714285,,2.0,4.0,,False
2200,1610612759,Pau Gasol,Pau Gasol,2200,SAS,76514.0,1275,-24,2477,2497,310,201,268,4974,39.0,105.0,29.0,63.0,2.0,6.0,155,346,92.0,79.0,497,2591,2.0,7.0,20.0,57.0,100.0,63.0,36.0,169,33.0,374,126.0,190,342,425,61.0,80.0,123.0,112.0,53.0,57.0,309,0.4479768786127168,0.4771689497716895,0.5102669404517454,0.49137931034482757,0.2100456621004566,20.27946972411322,0.23573200992555832,0.28378378378378377,0.2528,0.23076923076923078,0.2811594202898551,0.23972602739726026,0.37142857142857144,0.37142857142857144,0.06621004566210045,0.14383561643835616,0.03125,0.13636363636363635,0.5045662100456622,0.49483162100456624,0.575996153846154,0.5148886363636365,0.11297071129707113,0.13730569948186527,0.11468812877263582,8.878323699421967,24.764130434782615,0.12515139281388776,81.0,129.0,26.0,46.0,13.0,18.0,35.0,112.0,12.0,1.0,36.0,35.0,62.0,90.0,14.0,37.0,210.0,108.0,46.0,25.0,133.0,3.0,84.0,18.0,31.0,20.0,61.0,83.0,10.0,13.0,11.0,2.0,56.0,11.0,40.0,23.0,3.0,16.0,,3.0,79.0,3.0,10.0,2.0,8.0,25.0,1.0,,13.0,9.0,56.0,45.0,,11.0,57.0,37.0,1.0,9.0,0.6774193548387096,0.7954545454545454,1.0,0.391304347826087,0.391304347826087,0.5645161290322581,0.3783783783783784,0.546875,0.42045454545454547,0.5844155844155844,0.07225433526011561,0.10852713178294573,0.09821428571428571,,0.7088607594936709,0.06947608200455581,0.05390835579514825,0.06485188150520416,0.10970464135021098,0.06744868035190615,0.04,0.060714285714285714,0.03296703296703297,0.24187725631768953,0.23404255319148937,0.29292929292929293,0.04524886877828054,0.6491228070175439,0.2945205479452055,0.627906976744186,0.7043478260869566,0.6666666666666666,0.2557077625570776,0.3125,0.3465346534653465,0.42857142857142855,0.9230769230769231,0.41379310344827586,0.41379310344827586,1.0,0.71875,0.5652173913043478,0.19230769230769232,0.4090909090909091,0.7222222222222222,0.022727272727272728,0.18108651911468812,,,1.0,24.0,,2.0,,3.0,24.0,1.0,1.0,,0.42857142857142855,0.38095238095238093,0.38095238095238093,1.0,,,,,,1.0,0.3333333333333333,0.38095238095238093,0.010869565217391304,20.0,,,,26.0,3.0,,1.0,1.0,,1.0,,,,,0.48148148148148145,2.0,1.0,0.03508771929824561,1.0,,1.0,1.0,False
201980,1610612759,Danny Green,Danny Green,201980,SAS,88098.0,1468,31,2813,2835,294,236,335,5648,18.0,57.0,77.0,180.0,18.0,18.0,87,208,257.0,42.0,507,2980,27.0,23.0,16.0,66.0,68.0,180.0,24.0,95,11.0,214,64.0,101,167,199,55.0,97.0,57.0,56.0,16.0,64.0,290,0.4182692307692308,0.5,0.5173824130879345,0.6875,0.5526881720430108,17.030567685589517,0.1149032992036405,0.12030075187969924,0.11693834160170093,0.14224137931034483,0.12373737373737374,0.12258064516129032,0.3157894736842105,0.3157894736842105,0.16559139784946236,0.3870967741935484,0.3673469387755102,0.47368421052631576,0.7548387096774194,0.5244920086393089,0.5462514705882353,0.504728947368421,0.043478260869565216,0.07207207207207207,0.1301775147928994,7.8999999999999995,25.05019455252919,0.10451475293281194,51.0,94.0,6.0,12.0,2.0,5.0,18.0,57.0,36.0,5.0,97.0,9.0,22.0,51.0,7.0,15.0,106.0,288.0,10.0,13.0,71.0,13.0,29.0,18.0,24.0,13.0,19.0,32.0,8.0,50.0,33.0,17.0,38.0,8.0,35.0,19.0,6.0,3.0,1.0,1.0,57.0,5.0,5.0,1.0,7.0,5.0,7.0,2.0,2.0,6.0,57.0,42.0,2.0,13.0,63.0,44.0,3.0,5.0,0.6091954022988506,0.6463414634146342,0.9896907216494846,0.377431906614786,0.377431906614786,0.4090909090909091,0.4666666666666667,0.4897959183673469,0.6578947368421053,0.5,0.0625,0.06382978723404255,0.12280701754385964,,0.6666666666666666,0.01964839710444674,0.028384279475982533,0.02245614035087719,0.023346303501945526,0.017766497461928935,0.0189873417721519,0.03170028818443804,0.018018018018018018,0.10725552050473186,0.10303030303030303,0.11029411764705882,0.03018867924528302,0.6984126984126984,0.2021505376344086,0.5425531914893617,0.5795454545454546,0.6078431372549019,0.12258064516129032,0.3157894736842105,0.36,0.5,0.7222222222222222,0.4675324675324675,0.4675324675324675,1.0,0.24489795918367346,0.5,,0.13157894736842105,0.4,0.13157894736842105,0.10059171597633136,4.0,9.0,2.0,61.0,6.0,10.0,10.0,12.0,61.0,1.0,5.0,0.37037037037037035,0.5217391304347826,0.3388888888888889,0.3388888888888889,0.9836065573770492,0.1836734693877551,0.4444444444444444,1.0,0.3333333333333333,1.0,0.4,0.5555555555555556,0.3388888888888889,0.019157088122605363,3.0,3.0,,,2.0,1.0,,,3.0,1.0,6.0,4.0,,,,0.0392156862745098,,1.0,,2.0,3.0,,,False
203530,1610612759,Joffrey Lauvergne,Joffrey Lauvergne,203530,SAS,21543.0,359,-35,737,734,242,211,80,1471,3.0,5.0,2.0,,,,69,127,2.0,20.0,158,814,,2.0,9.0,41.0,58.0,,9.0,33,5.0,75,29.0,29,65,107,14.0,25.0,22.0,33.0,14.0,41.0,242,0.5433070866141733,0.5348837209302325,0.5448275862068965,0.5694444444444444,0.015503875968992248,20.217917675544793,0.15760869565217392,0.2265625,0.1858974358974359,0.2653061224489796,0.21568627450980393,0.03875968992248062,0.6,0.6,0.015503875968992248,,,,0.5658914728682171,0.5213674418604654,0.58906,0.5410103448275861,0.09859154929577464,0.1,0.25949367088607594,4.351181102362204,22.55,0.3283582089552239,52.0,71.0,17.0,25.0,13.0,16.0,14.0,51.0,,2.0,,19.0,31.0,43.0,16.0,27.0,80.0,,32.0,15.0,24.0,4.0,13.0,7.0,4.0,12.0,30.0,42.0,4.0,6.0,4.0,2.0,7.0,5.0,5.0,15.0,5.0,2.0,,,22.0,2.0,9.0,,2.0,1.0,,,1.0,3.0,2.0,2.0,,,2.0,1.0,3.0,2.0,0.5797101449275363,0.7547169811320755,,,,0.6129032258064516,0.5925925925925926,0.6129032258064516,0.5517241379310345,0.6323529411764706,0.11811023622047244,0.07042253521126761,0.19607843137254902,,0.3181818181818182,0.1477832512315271,0.10909090909090909,0.134185303514377,0.125,0.16129032258064516,0.14814814814814814,0.0898876404494382,0.19047619047619047,0.1,0.13846153846153847,0.2692307692307692,0.08888888888888889,0.5,0.5503875968992248,0.7323943661971831,0.7878787878787878,0.5384615384615384,0.3953488372093023,0.27450980392156865,0.34146341463414637,0.6428571428571429,1.0,,,,0.8064516129032258,0.68,0.058823529411764705,0.5517241379310345,0.8125,0.06896551724137931,0.2721518987341772,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,7.0,2.0,,3.0,,,,,,,,0.3684210526315789,,,,,,,1.0,False
203464,1610612759,Brandon Paul,Brandon Paul,203464,SAS,28522.0,475,7,964,979,318,284,96,1943,3.0,12.0,12.0,29.0,5.0,7.0,37,65,41.0,22.0,132,968,5.0,10.0,6.0,37.0,24.0,28.0,13.0,31,8.0,75,21.0,29,54,58,19.0,43.0,54.0,41.0,19.0,37.0,318,0.5692307692307692,0.5188679245283019,0.532258064516129,0.4868421052631579,0.3867924528301887,13.857677902621724,0.11646586345381527,0.11666666666666667,0.11655011655011654,0.1625,0.125,0.11320754716981132,0.25,0.25,0.11320754716981132,0.27358490566037735,0.5,0.21875,0.7735849056603774,0.5401323809523809,0.4961416666666667,0.5287064516129033,0.1652892561983471,0.2375,0.2803030303030303,6.075384615384615,26.39512195121951,0.32987551867219916,28.0,41.0,3.0,4.0,9.0,10.0,6.0,12.0,4.0,3.0,12.0,3.0,5.0,15.0,14.0,22.0,50.0,33.0,4.0,4.0,18.0,5.0,11.0,3.0,4.0,3.0,1.0,4.0,1.0,21.0,11.0,10.0,16.0,2.0,12.0,8.0,3.0,4.0,2.0,1.0,24.0,,5.0,,1.0,3.0,9.0,1.0,4.0,3.0,6.0,5.0,,1.0,7.0,5.0,4.0,3.0,0.6756756756756757,0.7142857142857143,0.9166666666666666,0.2926829268292683,0.3,0.6,0.6363636363636364,0.45,0.484375,0.5769230769230769,0.06153846153846154,0.0975609756097561,,,0.6666666666666666,0.003663003663003663,0.020689655172413793,0.009569377990430622,,,0.011235955056179775,0.02654867256637168,,0.08333333333333333,0.10588235294117647,0.09090909090909091,0.02040816326530612,0.7142857142857143,0.3867924528301887,0.6829268292682927,0.7567567567567568,0.6428571428571429,0.11320754716981132,0.5,0.5,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.75,0.4,0.75,0.3333333333333333,0.3125,0.9,0.09375,0.11363636363636363,,,,8.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,0.2,0.1,0.27586206896551724,0.27586206896551724,1.0,,,,0.2,1.0,,0.14285714285714285,0.2857142857142857,0.024390243902439025,6.0,3.0,1.0,,4.0,5.0,,,7.0,,1.0,1.0,,,,0.13793103448275862,,,,,,,,False
1628401,1610612759,Derrick White,Derrick White,1628401,SAS,7369.0,123,37,255,260,105,90,31,515,1.0,3.0,1.0,12.0,1.0,4.0,6,16,13.0,14.0,50,227,1.0,4.0,6.0,16.0,10.0,12.0,2.0,8,2.0,18,7.0,8,15,19,5.0,7.0,14.0,20.0,9.0,16.0,105,0.375,0.6206896551724138,0.6410256410256411,0.6666666666666666,0.4482758620689655,15.570934256055363,0.1111111111111111,0.1206896551724138,0.11538461538461539,0.05263157894736842,0.0975609756097561,0.10344827586206896,0.3333333333333333,0.3333333333333333,0.034482758620689655,0.41379310344827586,0.5,0.5714285714285714,0.6551724137931034,0.4844275862068966,0.641975,0.47307857142857135,0.23684210526315788,0.36,0.32,7.937500000000001,25.476923076923075,0.4117647058823529,2.0,6.0,1.0,1.0,1.0,1.0,3.0,7.0,1.0,,8.0,1.0,1.0,5.0,2.0,3.0,2.0,15.0,2.0,2.0,6.0,,5.0,1.0,,1.0,3.0,4.0,1.0,3.0,2.0,1.0,5.0,1.0,2.0,1.0,,3.0,,,6.0,,3.0,,,,,,,1.0,2.0,2.0,,,3.0,2.0,,1.0,0.16666666666666666,0.2,0.625,0.6153846153846154,0.6153846153846154,1.0,0.6666666666666666,0.5,0.7142857142857143,0.625,0.125,0.3333333333333333,,,0.8333333333333334,0.04477611940298507,0.02127659574468085,0.03508771929824561,0.043478260869565216,0.041666666666666664,0.05,0.024390243902439025,,0.16,0.10714285714285714,0.17647058823529413,0.07692307692307693,0.6666666666666666,0.20689655172413793,0.3333333333333333,0.5,0.5,0.2413793103448276,0.42857142857142855,0.42857142857142855,,,1.0,1.0,1.0,0.5,1.0,,0.14285714285714285,1.0,,0.1,,,,7.0,,2.0,,2.0,7.0,,,,0.5,0.5833333333333334,0.5833333333333334,0.5714285714285714,,,,,,,0.5,0.5833333333333334,,3.0,9.0,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,False
200752,1610612759,Rudy Gay,Rudy Gay,200752,SAS,35038.0,584,39,1131,1147,252,234,149,2278,21.0,42.0,14.0,41.0,3.0,9.0,96,195,55.0,34.0,283,1183,4.0,13.0,12.0,77.0,126.0,40.0,8.0,28,4.0,64,39.0,61,109,146,27.0,46.0,45.0,46.0,21.0,77.0,251,0.49230769230769234,0.498,0.5183823529411765,0.5923076923076923,0.22,23.565416985462893,0.19242902208201892,0.17972350230414746,0.18726591760299627,0.21739130434782608,0.16770186335403728,0.168,0.5,0.5,0.056,0.164,0.09375,0.16071428571428573,0.452,0.48610682730923715,0.5860444444444445,0.4773794642857142,0.07777777777777778,0.09767441860465116,0.27208480565371024,8.914358974358976,25.394545454545458,0.22281167108753316,38.0,58.0,13.0,16.0,9.0,13.0,37.0,95.0,4.0,4.0,19.0,22.0,28.0,53.0,22.0,43.0,66.0,48.0,22.0,10.0,20.0,4.0,15.0,4.0,1.0,10.0,27.0,37.0,10.0,23.0,18.0,5.0,18.0,7.0,12.0,18.0,1.0,6.0,1.0,2.0,36.0,,7.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,18.0,9.0,,9.0,18.0,13.0,3.0,2.0,0.34375,0.38823529411764707,0.8421052631578947,0.34545454545454546,0.35185185185185186,0.7857142857142857,0.5116279069767442,0.734375,0.5803571428571429,0.7361111111111112,0.05128205128205128,0.08620689655172414,0.05263157894736842,,0.5,0.06490384615384616,0.06097560975609756,0.06379310344827586,0.06779661016949153,0.08284023668639054,0.03875968992248062,0.07575757575757576,,0.1792452830188679,0.18487394957983194,0.21428571428571427,0.08064516129032258,0.7222222222222222,0.232,0.6551724137931034,0.7169811320754716,0.39473684210526316,0.38,0.3894736842105263,0.4111111111111111,0.35135135135135137,0.23809523809523808,0.2857142857142857,0.2857142857142857,1.0,0.5,0.8125,0.07692307692307693,0.23214285714285715,0.6923076923076923,0.07142857142857142,0.1872791519434629,,1.0,2.0,15.0,1.0,5.0,1.0,7.0,15.0,,,0.25,0.5384615384615384,0.36585365853658536,0.36585365853658536,0.8,0.03125,,,0.3333333333333333,1.0,0.5,0.5555555555555556,0.375,,6.0,9.0,1.0,,9.0,,,4.0,1.0,1.0,,,,,,0.2647058823529412,,,,,1.0,,,False
203937,1610612759,Kyle Anderson,Kyle Anderson,203937,SAS,95712.0,1595,199,3110,3112,427,306,349,6222,22.0,46.0,31.0,17.0,1.0,3.0,174,309,48.0,87.0,486,3182,3.0,9.0,22.0,89.0,176.0,17.0,59.0,164,50.0,387,93.0,134,249,319,31.0,87.0,96.0,118.0,54.0,89.0,424,0.5631067961165048,0.5588235294117647,0.5926829268292683,0.6095890410958904,0.13445378151260504,13.915765509391008,0.1350806451612903,0.1785028790786948,0.15003304692663583,0.17747440273037543,0.1968503937007874,0.12885154061624648,0.4782608695652174,0.4782608695652174,0.08683473389355742,0.047619047619047616,0.015873015873015872,0.05357142857142857,0.5770308123249299,0.5206589635854341,0.560284375,0.4792607142857142,0.13533834586466165,0.15384615384615385,0.1831275720164609,6.272491909385115,24.04791666666667,0.13729903536977492,108.0,158.0,29.0,47.0,15.0,21.0,44.0,105.0,14.0,6.0,17.0,34.0,60.0,87.0,29.0,47.0,172.0,51.0,48.0,24.0,105.0,9.0,67.0,17.0,21.0,14.0,54.0,70.0,10.0,91.0,38.0,53.0,43.0,15.0,34.0,37.0,3.0,9.0,3.0,10.0,80.0,6.0,13.0,1.0,7.0,4.0,9.0,1.0,12.0,11.0,42.0,26.0,1.0,15.0,45.0,29.0,8.0,10.0,0.4942528735632184,0.5733333333333334,1.0,0.3541666666666667,0.3541666666666667,0.5666666666666667,0.6170212765957447,0.5873015873015873,0.5982142857142857,0.6214285714285714,0.07766990291262135,0.10126582278481013,0.0761904761904762,,0.5375,0.05172413793103448,0.029723991507430998,0.044884488448844885,0.04411764705882353,0.062034739454094295,0.04607046070460705,0.03021978021978022,0.028037383177570093,0.11581920903954802,0.11884057971014493,0.12857142857142856,0.07042253521126761,0.6444444444444445,0.4425770308123249,0.6835443037974683,0.7605633802816901,0.49074074074074076,0.29411764705882354,0.41904761904761906,0.4536082474226804,0.5,0.5,0.45161290322580644,0.45161290322580644,1.0,0.746031746031746,0.6170212765957447,0.06896551724137931,0.375,0.7142857142857143,0.10714285714285714,0.17901234567901234,2.0,2.0,2.0,3.0,,1.0,2.0,3.0,3.0,,,0.6666666666666666,0.3333333333333333,0.17647058823529413,0.17647058823529413,1.0,0.031746031746031744,1.0,1.0,,,0.3333333333333333,0.3333333333333333,0.17647058823529413,,13.0,,,,22.0,,,2.0,4.0,,3.0,1.0,,,,0.4074074074074074,2.0,1.0,0.028169014084507043,2.0,2.0,,,False
201988,1610612759,Patty Mills,Patty Mills,201988,SAS,79215.0,1320,73,2579,2610,539,438,297,5189,55.0,119.0,42.0,236.0,18.0,53.0,94,193,278.0,61.0,555,2749,24.0,63.0,30.0,143.0,100.0,236.0,43.0,149,27.0,341,36.0,53,90,108,23.0,72.0,107.0,72.0,6.0,137.0,534,0.48704663212435234,0.524416135881104,0.5501002004008017,0.6467889908256881,0.5902335456475584,19.20846127601501,0.0655940594059406,0.08256880733944955,0.07154340836012862,0.07555555555555556,0.06606606606606606,0.2526539278131635,0.46218487394957986,0.4661016949152542,0.08917197452229299,0.5010615711252654,0.47368421052631576,0.5698924731182796,0.7070063694267515,0.5103853503184714,0.5169185185185186,0.5044693548387095,0.03505154639175258,0.03015075376884422,0.25765765765765763,13.22694300518135,25.244604316546766,0.20899573478092284,33.0,55.0,5.0,7.0,5.0,7.0,6.0,19.0,19.0,10.0,102.0,7.0,14.0,32.0,13.0,30.0,88.0,231.0,,7.0,106.0,16.0,45.0,31.0,30.0,9.0,9.0,18.0,4.0,34.0,25.0,9.0,45.0,11.0,29.0,20.0,1.0,16.0,1.0,2.0,65.0,3.0,13.0,1.0,3.0,2.0,21.0,7.0,,14.0,10.0,4.0,3.0,3.0,10.0,5.0,3.0,9.0,0.46808510638297873,0.46808510638297873,0.7549019607843137,0.3669064748201439,0.3669064748201439,0.5,0.43333333333333335,0.34210526315789475,0.6075268817204301,0.3780487804878049,0.03626943005181347,0.07272727272727272,0.10526315789473684,0.008403361344537815,0.6923076923076923,0.010895883777239709,0.01935483870967742,0.013942680092951201,0.014218009478672985,0.008823529411764706,0.01090909090909091,0.016483516483516484,0.0297029702970297,0.06293706293706294,0.06060606060606061,0.13592233009708737,0.015037593984962405,0.5,0.11677282377919321,0.6,0.6470588235294118,0.6363636363636364,0.040339702760084924,0.3157894736842105,0.35294117647058826,0.6666666666666666,0.34545454545454546,0.4523809523809524,0.4523809523809524,0.9473684210526315,0.18421052631578946,0.7142857142857143,0.8,0.07526881720430108,0.7142857142857143,0.10752688172043011,0.05765765765765766,3.0,6.0,5.0,83.0,1.0,24.0,4.0,29.0,83.0,3.0,11.0,0.16666666666666666,0.4603174603174603,0.3516949152542373,0.3547008547008547,0.7108433734939759,0.15789473684210525,0.5,0.6666666666666666,0.05555555555555555,1.0,0.5,0.4528301886792453,0.3516949152542373,0.038461538461538464,6.0,75.0,,2.0,1.0,6.0,,3.0,3.0,6.0,,,0.007194244604316547,,0.00847457627118644,0.01639344262295082,,,,,,1.0,,False
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,40150.0,669,-37,1290,1296,174,160,134,2586,37.0,91.0,17.0,5.0,,1.0,111,232,22.0,34.0,274,1408,1.0,2.0,14.0,32.0,160.0,5.0,48.0,124,30.0,296,21.0,29,50,53,11.0,29.0,46.0,42.0,21.0,32.0,174,0.47844827586206895,0.47244094488188976,0.5055350553505535,0.43243243243243246,0.08661417322834646,21.95969423210563,0.07692307692307693,0.09292035398230089,0.08291873963515754,0.038834951456310676,0.1005586592178771,0.35826771653543305,0.4065934065934066,0.4157303370786517,0.06692913385826772,0.01968503937007874,,0.03333333333333333,0.44881889763779526,0.4904716535433072,0.51285,0.45698500000000003,0.07865168539325842,0.08571428571428572,0.11678832116788321,9.70043103448276,23.60454545454545,0.13488372093023257,57.0,92.0,1.0,1.0,5.0,10.0,17.0,49.0,5.0,1.0,6.0,4.0,8.0,8.0,9.0,28.0,62.0,18.0,2.0,11.0,76.0,18.0,32.0,14.0,30.0,,3.0,3.0,1.0,17.0,10.0,7.0,33.0,5.0,22.0,12.0,,11.0,2.0,3.0,45.0,1.0,8.0,2.0,2.0,,2.0,3.0,8.0,4.0,1.0,,,1.0,1.0,1.0,3.0,4.0,0.27927927927927926,0.2818181818181818,1.0,0.2727272727272727,0.2727272727272727,0.5,0.32142857142857145,0.4444444444444444,0.3,0.4444444444444444,0.04741379310344827,0.07608695652173914,0.04081632653061224,0.02197802197802198,0.7333333333333333,0.00684931506849315,,0.00473186119873817,0.0196078431372549,,0.00641025641025641,,,0.088,0.09395973154362416,0.06382978723404255,0.008130081300813009,1.0,0.36220472440944884,0.6195652173913043,0.6705882352941176,0.24561403508771928,0.19291338582677164,0.3469387755102041,0.3617021276595745,0.29411764705882354,0.32432432432432434,0.29411764705882354,0.29411764705882354,1.0,0.1111111111111111,1.0,,0.3333333333333333,0.5,0.03333333333333333,0.029197080291970802,,1.0,,1.0,,,,,1.0,,,,,0.2,0.25,1.0,0.1111111111111111,,,,,,,0.2,,,,,1.0,,1.0,,,1.0,,,,0.045454545454545456,,0.2,,,,,,,,,False
