EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,SecondChanceCorner3FGA,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PtsUnassisted3s,Fg3aBlocked,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,FG3APctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3FGM,Travels,Offensive Fouls,Transition Take Fouls Drawn,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedAtRim,AtRimPctBlocked,LongMidRangePctAssisted,PenaltyCorner3Accuracy,LongMidRangeAssists,ThreePtShootingFoulsDrawn,Corner3PctBlocked,OffAtRimReboundPct,ThreePtShootingFoulsDrawnPct,Charge Fouls,BlockedCorner3,SecondChanceAtRimPctAssisted,on,SecondChanceCorner3FGM,Transition Take Fouls,Charge Fouls Drawn,3pt And 1 Free Throw Trips,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,3SecondViolations,Clear Path Fouls,OffensiveGoaltends
1628989,1610612758,Kevin Huerter,Kevin Huerter,1628989,SAC,91249.0,1521.0,94.0,3155.0,3134.0,487.0,596.0,313.0,6289.0,73.0,100.0,11.0,14.0,43.0,95.0,23.0,27.0,60.0,7.0,94.0,269.0,3.0,16.0,7.0,26.0,124.0,218.0,121.0,329.0,34.0,645.0,3677.0,15.0,21.0,5.0,22.0,47.0,8.0,33.0,71.0,200.0,48.0,348.0,14.0,,269.0,94.0,13.0,105.0,57.0,162.0,34.0,23.0,58.0,39.0,381.0,28.0,9.0,,90.0,83.0,6.0,179.0,37.0,216.0,10.0,25.0,51.0,64.0,132.0,5.0,43.0,1.0,43.0,18.0,18.0,9.0,21.0,,1.0,71.0,475.0,14.0,0.8064516129032258,0.8547008547008547,0.9586776859504132,0.3677811550151976,0.22727272727272727,0.24242424242424243,0.3677811550151976,0.5688073394495413,0.7142857142857143,0.5585009140767825,0.5232558139534884,0.45714285714285713,0.5679012345679012,0.5340909090909091,0.47333333333333333,0.6014625228519196,0.05963302752293578,0.06315789473684211,17.58994860079954,0.10714285714285714,,0.10863874345549739,0.013677811550151976,0.1461038961038961,0.03669724770642202,0.12536231884057972,0.026038001407459536,0.017699115044247787,0.008130081300813009,0.029310344827586206,0.10572687224669604,0.089058524173028,0.16666666666666666,0.14772727272727273,0.14204545454545456,0.18281535648994515,0.73,0.7849462365591398,0.821917808219178,0.1736745886654479,0.45263157894736844,0.48314606741573035,0.7674418604651163,0.04204753199268738,0.10968921389396709,0.45,0.45,1.0,0.49177330895795246,0.34944237918215615,0.352059925093633,0.9468085106382979,0.32558139534883723,0.7857142857142857,0.37209302325581395,0.1875,1.0,0.1,0.37142857142857144,0.2692307692307692,0.7842778793418648,0.34944237918215615,0.5444438756855575,0.5495021739130436,0.5441028571428572,0.03202846975088968,0.07725321888412018,0.07286821705426356,0.11007751937984496,6.2261467889908255,25.966869300911856,0.1543581616481775,13.0,20.0,8.0,6.0,2.0,20.0,37.0,7.0,15.0,2.0,5.0,45.0,30.0,15.0,26.0,19.0,2.0,7.0,2.0,2.0,6.0,5.0,3.0,5.0,11.0,2.0,0.5405405405405406,0.0060790273556231,0.007434944237918215,0.5098039215686274,0.060109289617486336,0.017421602787456445,0.5238095238095238,0.34782608695652173,0.34782608695652173,0.13953488372093023,0.2857142857142857,0.65,1.0,4.0,4.0,1.0,2.0,3.0,3.0,8.0,0.07,0.875,0.14285714285714285,8.0,,,0.01020408163265306,,1.0,,0.2727272727272727,False,2.0,,,,,0.3333333333333333,1.0,1.0,,,
1629308,1610612758,Juan Toscano-Anderson,Juan Toscano-Anderson,1629308,SAC,2682.0,45.0,-12.0,91.0,99.0,36.0,50.0,14.0,190.0,2.0,6.0,,1.0,,2.0,,1.0,3.0,1.0,,,,,,,2.0,8.0,1.0,3.0,,7.0,111.0,,1.0,,,,,1.0,2.0,4.0,,3.0,,,,,2.0,1.0,2.0,3.0,1.0,1.0,1.0,,8.0,,4.0,,5.0,3.0,,8.0,4.0,12.0,1.0,1.0,2.0,7.0,11.0,,,,,,,,,,,2.0,36.0,2.0,1.0,1.0,1.0,0.3333333333333333,,,0.3333333333333333,0.25,,0.3181818181818182,,0.3333333333333333,0.3181818181818182,,0.3333333333333333,0.2727272727272727,0.25,0.5,12.264150943396226,,,0.15789473684210525,0.2,0.22727272727272727,,0.1951219512195122,0.10256410256410256,0.25,,,0.16666666666666666,0.2222222222222222,,0.23076923076923078,0.2222222222222222,0.5454545454545454,0.3333333333333333,0.4,1.0,0.18181818181818182,,,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,,,,,1.0,,,,,0.3333333333333333,,,0.8181818181818182,,0.5882363636363638,0.3967,0.5906833333333333,,,,0.2857142857142857,2.6624999999999996,23.066666666666666,0.3956043956043956,1.0,1.0,,,,1.0,2.0,,,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,0.5,,,0.5,,0.16666666666666666,,,,,0.3333333333333333,1.0,,,,,,,,,0.16666666666666666,,,,,,0.2222222222222222,,,,,False,,,,,,,,,,,
1630537,1610612758,Chris Duarte,Chris Duarte,1630537,SAC,36520.0,609.0,-83.0,1213.0,1241.0,255.0,297.0,168.0,2454.0,19.0,32.0,6.0,9.0,9.0,23.0,14.0,12.0,36.0,10.0,21.0,68.0,1.0,4.0,4.0,16.0,30.0,69.0,33.0,104.0,18.0,177.0,1461.0,7.0,16.0,4.0,10.0,32.0,7.0,26.0,36.0,40.0,20.0,90.0,10.0,2.0,66.0,21.0,9.0,24.0,12.0,36.0,8.0,4.0,15.0,6.0,84.0,12.0,12.0,,36.0,29.0,2.0,67.0,24.0,91.0,1.0,11.0,20.0,31.0,61.0,1.0,40.0,4.0,21.0,9.0,7.0,6.0,7.0,,,36.0,253.0,7.0,0.6666666666666666,0.8,0.9090909090909091,0.3173076923076923,0.4,0.2692307692307692,0.3235294117647059,0.43478260869565216,0.4375,0.4595375722543353,0.5,0.4027777777777778,0.48360655737704916,0.5333333333333333,0.45,0.6011560693641619,0.13043478260869565,0.13043478260869565,14.366998577524893,0.07692307692307693,,0.09797297297297297,0.04240282685512368,0.138996138996139,0.03870967741935484,0.11711711711711711,0.04047217537942664,0.032520325203252036,0.01818181818181818,0.04291845493562232,0.11,0.08108108108108109,0.125,0.10869565217391304,0.21333333333333335,0.18497109826589594,0.59375,0.7307692307692307,0.5789473684210527,0.1329479768786127,0.391304347826087,0.45,0.8888888888888888,0.08092485549132948,0.20809248554913296,0.3333333333333333,0.34285714285714286,1.0,0.3930635838150289,0.3088235294117647,0.3088235294117647,0.8571428571428571,0.34615384615384615,0.6666666666666666,0.15384615384615385,0.25,,0.2777777777777778,0.4444444444444444,0.25,0.7861271676300579,0.3181818181818182,0.5376991228070175,0.5052846153846154,0.5212573529411764,0.05,0.11842105263157894,0.1807909604519774,0.2033898305084746,7.16376811594203,25.63076923076924,0.21022258862324814,2.0,5.0,2.0,6.0,6.0,4.0,10.0,7.0,9.0,1.0,2.0,25.0,19.0,6.0,9.0,6.0,3.0,3.0,2.0,2.0,3.0,12.0,2.0,3.0,2.0,2.0,0.4,0.009615384615384616,,0.45,0.025974025974025976,0.020833333333333332,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.23076923076923078,0.1388888888888889,0.4,3.0,2.0,2.0,,,,,1.0,0.1875,0.5,0.3,3.0,,0.027777777777777776,0.06666666666666667,,,,0.16666666666666666,False,3.0,,,,,0.5,1.0,,,,
1630558,1610612758,Davion Mitchell,Davion Mitchell,1630558,SAC,62720.0,1045.0,-42.0,2108.0,2113.0,426.0,655.0,221.0,4221.0,45.0,63.0,,1.0,22.0,57.0,29.0,21.0,46.0,11.0,35.0,106.0,5.0,19.0,9.0,22.0,81.0,149.0,56.0,152.0,30.0,360.0,2444.0,2.0,6.0,7.0,23.0,30.0,13.0,33.0,86.0,78.0,84.0,162.0,,,106.0,35.0,8.0,67.0,58.0,125.0,42.0,16.0,47.0,15.0,308.0,11.0,6.0,1.0,36.0,34.0,2.0,72.0,18.0,90.0,5.0,15.0,43.0,39.0,79.0,2.0,47.0,1.0,40.0,18.0,2.0,2.0,3.0,1.0,,84.0,425.0,9.0,0.48148148148148145,0.48148148148148145,0.9642857142857143,0.3684210526315789,0.30434782608695654,0.3939393939393939,0.3684210526315789,0.5436241610738255,0.3333333333333333,0.5481727574750831,0.43103448275862066,0.635593220338983,0.5660377358490566,0.46875,0.6515151515151515,0.5049833887043189,0.053691275167785234,0.07017543859649122,15.283657917019474,0.0425531914893617,0.01694915254237288,0.06601941747572816,0.013953488372093023,0.08333333333333333,0.02033271719038817,0.07391763463569166,0.017507723995880537,0.018433179723502304,0.011494252873563218,0.017369727047146403,0.08,0.06439393939393939,0.04950495049504951,0.07236842105263158,0.109375,0.20930232558139536,0.7142857142857143,0.75,0.4888888888888889,0.1893687707641196,0.38596491228070173,0.41509433962264153,0.5454545454545454,0.09634551495016612,0.15282392026578073,0.45652173913043476,0.45652173913043476,1.0,0.3521594684385382,0.330188679245283,0.3333333333333333,0.9428571428571428,0.034482758620689655,,0.6551724137931034,0.2631578947368421,1.0,0.1864406779661017,0.3728813559322034,0.4090909090909091,0.7142857142857143,0.330188679245283,0.5233760000000002,0.5004166666666667,0.5390957627118643,0.05750798722044728,0.11180124223602485,0.08333333333333333,0.2388888888888889,7.584563758389263,25.291447368421046,0.20208728652751423,11.0,14.0,14.0,4.0,5.0,18.0,26.0,11.0,6.0,1.0,3.0,17.0,12.0,5.0,28.0,15.0,3.0,13.0,1.0,1.0,8.0,11.0,6.0,5.0,2.0,4.0,0.6923076923076923,0.006578947368421052,0.009433962264150943,0.6511627906976745,0.028985507246376812,0.019867549668874173,0.6666666666666666,0.4827586206896552,0.5,0.13793103448275862,0.23728813559322035,0.7857142857142857,4.0,6.0,,,,1.0,1.0,,0.047619047619047616,0.35714285714285715,0.36363636363636365,5.0,,,0.007936507936507936,,,,,False,2.0,,5.0,,0.034482758620689655,0.5,1.0,,,,
1631099,1610612758,Keegan Murray,Keegan Murray,1631099,SAC,150777.0,2513.0,143.0,5143.0,5123.0,1001.0,1114.0,607.0,10266.0,121.0,170.0,25.0,33.0,89.0,172.0,113.0,42.0,132.0,30.0,140.0,371.0,20.0,35.0,21.0,68.0,255.0,455.0,182.0,503.0,103.0,1159.0,5922.0,40.0,70.0,24.0,49.0,169.0,28.0,98.0,186.0,380.0,130.0,534.0,32.0,1.0,370.0,140.0,35.0,68.0,56.0,124.0,32.0,24.0,38.0,23.0,304.0,60.0,39.0,2.0,155.0,142.0,9.0,306.0,101.0,407.0,10.0,25.0,63.0,111.0,198.0,4.0,96.0,3.0,124.0,54.0,58.0,28.0,58.0,,1.0,182.0,988.0,16.0,0.7450980392156863,0.7949790794979079,0.978021978021978,0.36182902584493043,0.4897959183673469,0.2857142857142857,0.36254980079681276,0.5604395604395604,0.5714285714285714,0.5511482254697286,0.6386554621848739,0.4876543209876543,0.5715695952615992,0.6706349206349206,0.5254237288135594,0.5250521920668059,0.07692307692307693,0.0872093023255814,18.42827728208648,0.08823529411764706,0.014285714285714285,0.1136,0.03280067283431455,0.1501937984496124,0.04922067268252666,0.13014899211218228,0.04111295681063123,0.03442340791738382,0.03125,0.050383351588170866,0.09296482412060302,0.11428571428571428,0.14864864864864866,0.1334231805929919,0.19310344827586207,0.17745302713987474,0.711764705882353,0.8066666666666666,0.743801652892562,0.17954070981210857,0.5174418604651163,0.5668789808917197,0.7415730337078652,0.11795407098121086,0.13778705636743216,0.3181818181818182,0.3181818181818182,1.0,0.3872651356993737,0.37735849056603776,0.3804347826086957,0.9714285714285714,0.2773109243697479,0.7575757575757576,0.29411764705882354,0.5714285714285714,0.95,0.18518518518518517,0.41975308641975306,0.3088235294117647,0.7025052192066806,0.3783783783783784,0.5314510449320795,0.5087023076923077,0.519122049689441,0.05583250249252243,0.10843373493975904,0.1458153580672994,0.16048317515099222,8.236043956043956,25.570775347912523,0.19463348240326658,20.0,26.0,45.0,14.0,17.0,37.0,64.0,28.0,12.0,3.0,21.0,78.0,45.0,33.0,38.0,20.0,3.0,18.0,,7.0,9.0,5.0,11.0,10.0,37.0,6.0,0.578125,0.005964214711729622,0.008086253369272238,0.6031746031746031,0.0457516339869281,0.04421052631578947,0.6379310344827587,0.39823008849557523,0.39823008849557523,0.11764705882352941,0.16049382716049382,0.7692307692307693,7.0,4.0,4.0,,1.0,,,28.0,0.11764705882352941,0.7555555555555555,0.23333333333333334,7.0,2.0,,0.03125,0.0039603960396039604,3.0,,0.4,False,4.0,,13.0,,,0.2857142857142857,1.0,2.0,,,1.0
1631165,1610612758,Keon Ellis,Keon Ellis,1631165,SAC,56409.0,940.0,93.0,1880.0,1899.0,396.0,415.0,242.0,3779.0,18.0,30.0,2.0,6.0,13.0,19.0,15.0,18.0,51.0,6.0,50.0,109.0,3.0,7.0,11.0,20.0,37.0,64.0,68.0,160.0,26.0,304.0,2127.0,3.0,10.0,5.0,12.0,29.0,14.0,26.0,64.0,48.0,26.0,192.0,4.0,,109.0,50.0,4.0,40.0,40.0,80.0,21.0,19.0,29.0,8.0,200.0,17.0,13.0,2.0,47.0,37.0,5.0,89.0,32.0,121.0,2.0,11.0,36.0,62.0,109.0,,47.0,4.0,33.0,11.0,24.0,13.0,27.0,,,64.0,395.0,11.0,0.6486486486486487,0.6857142857142857,0.9411764705882353,0.425,0.4166666666666667,0.5384615384615384,0.425,0.578125,0.3,0.6205357142857143,0.4772727272727273,0.717948717948718,0.6359832635983264,0.5576923076923077,0.7111111111111111,0.7142857142857143,0.0625,,12.7669452181987,0.12195121951219512,0.04,0.08114035087719298,0.029213483146067417,0.11380145278450363,0.03624733475479744,0.09666283084004602,0.03282275711159737,0.004366812227074236,0.08139534883720931,0.043478260869565216,0.07092198581560284,0.06866952789699571,0.13414634146341464,0.11295681063122924,0.11607142857142858,0.13392857142857142,0.6,0.6923076923076923,0.7222222222222222,0.08482142857142858,0.6842105263157895,0.6842105263157895,0.46153846153846156,0.06696428571428571,0.22767857142857142,0.35294117647058826,0.35294117647058826,1.0,0.48660714285714285,0.45871559633027525,0.46296296296296297,0.92,0.2727272727272727,0.3333333333333333,0.3181818181818182,0.42857142857142855,0.6666666666666666,0.15384615384615385,0.5128205128205128,0.55,0.8482142857142857,0.45871559633027525,0.5410430493273545,0.5099681818181818,0.4968302631578948,0.05128205128205128,0.1506849315068493,0.09539473684210527,0.21052631578947367,7.440625,25.233125000000005,0.21063829787234042,3.0,4.0,6.0,5.0,8.0,7.0,13.0,8.0,12.0,1.0,4.0,49.0,25.0,24.0,25.0,19.0,2.0,6.0,1.0,6.0,8.0,8.0,2.0,5.0,19.0,6.0,0.5384615384615384,0.00625,0.009174311926605505,0.6944444444444444,0.016129032258064516,0.03669724770642202,0.7037037037037037,0.4,0.4,0.22727272727272727,0.10256410256410256,0.75,3.0,4.0,2.0,,,3.0,3.0,9.0,0.13333333333333333,0.8333333333333334,0.5,3.0,1.0,,0.038461538461538464,0.006211180124223602,,,,False,2.0,,,,,0.4,1.0,2.0,,,
203084,1610612758,Harrison Barnes,Harrison Barnes,203084,SAC,138689.0,2311.0,-82.0,4763.0,4748.0,806.0,967.0,527.0,9511.0,106.0,154.0,12.0,18.0,78.0,169.0,20.0,65.0,160.0,31.0,77.0,212.0,9.0,20.0,4.0,21.0,195.0,343.0,142.0,372.0,151.0,967.0,5612.0,24.0,40.0,16.0,31.0,105.0,14.0,52.0,131.0,244.0,146.0,411.0,22.0,,212.0,77.0,26.0,58.0,38.0,96.0,23.0,15.0,28.0,26.0,230.0,40.0,21.0,3.0,86.0,80.0,9.0,175.0,64.0,239.0,10.0,25.0,58.0,59.0,96.0,4.0,160.0,7.0,189.0,81.0,10.0,6.0,11.0,1.0,2.0,127.0,790.0,4.0,0.6256410256410256,0.6630434782608695,0.9647887323943662,0.3817204301075269,0.5161290322580645,0.2692307692307692,0.3817204301075269,0.5685131195335277,0.6,0.5706293706293706,0.676056338028169,0.47,0.600253807106599,0.6818181818181818,0.5294117647058824,0.5202797202797202,0.07580174927113703,0.07100591715976332,15.789473684210527,0.09574468085106383,0.022222222222222223,0.07149240393208221,0.01907356948228883,0.08802456499488229,0.034782608695652174,0.07919847328244274,0.027099067081297203,0.023636363636363636,0.015,0.03944315545243619,0.06876790830945559,0.07992895204262877,0.05314009661835749,0.08591549295774648,0.09363295880149813,0.2153846153846154,0.6883116883116883,0.75177304964539,0.6509433962264151,0.23636363636363636,0.46153846153846156,0.4968152866242038,0.5897435897435898,0.027972027972027972,0.22377622377622378,0.40625,0.40625,1.0,0.2965034965034965,0.3632075471698113,0.3632075471698113,0.935064935064935,0.2535211267605634,0.6666666666666666,0.28169014084507044,0.45,1.0,0.31,0.21,0.19047619047619047,0.7356643356643356,0.3632075471698113,0.5400706293706296,0.5110261904761905,0.5224785000000001,0.10526315789473684,0.19950738916256158,0.10858324715615306,0.13547052740434332,5.76472303206997,24.972043010752678,0.1692210791517951,10.0,18.0,11.0,11.0,9.0,26.0,48.0,37.0,15.0,,5.0,53.0,38.0,15.0,33.0,13.0,3.0,20.0,1.0,5.0,6.0,12.0,18.0,9.0,8.0,7.0,0.5416666666666666,,,0.5689655172413793,0.020833333333333332,0.014245014245014245,0.7272727272727273,0.55,0.5789473684210527,0.15492957746478872,0.18,0.5555555555555556,10.0,4.0,5.0,,22.0,1.0,,3.0,0.08441558441558442,0.6363636363636364,0.3225806451612903,4.0,1.0,,0.014245014245014245,0.002680965147453083,,1.0,0.3333333333333333,False,7.0,1.0,,,0.05,0.6363636363636364,1.0,1.0,,,1.0
1630556,1610612758,Kessler Edwards,Kessler Edwards,1630556,SAC,13170.0,220.0,-49.0,440.0,460.0,129.0,183.0,65.0,900.0,6.0,13.0,2.0,4.0,2.0,5.0,2.0,8.0,17.0,7.0,9.0,21.0,1.0,2.0,3.0,8.0,9.0,20.0,17.0,38.0,4.0,73.0,507.0,2.0,5.0,2.0,3.0,12.0,5.0,15.0,19.0,12.0,6.0,51.0,2.0,,21.0,9.0,5.0,6.0,5.0,11.0,2.0,3.0,2.0,4.0,27.0,3.0,3.0,,11.0,13.0,2.0,26.0,6.0,32.0,,1.0,2.0,16.0,22.0,,12.0,1.0,8.0,4.0,4.0,4.0,4.0,,1.0,19.0,128.0,,0.6666666666666666,0.75,1.0,0.4473684210526316,0.6666666666666666,0.3333333333333333,0.4473684210526316,0.45,0.4,0.5948275862068966,0.625,0.5,0.5887096774193549,0.6666666666666666,0.475,0.6551724137931034,0.25,0.2,12.598425196850393,0.2222222222222222,,0.15294117647058825,0.02857142857142857,0.12087912087912088,0.02702702702702703,0.13636363636363635,0.027777777777777776,,0.06666666666666667,0.023529411764705882,0.05555555555555555,0.2,0.08333333333333333,0.125,0.10526315789473684,0.22413793103448276,0.46153846153846156,0.6666666666666666,0.5,0.08620689655172414,0.4,0.5,1.0,0.034482758620689655,0.29310344827586204,0.47058823529411764,0.47058823529411764,1.0,0.3620689655172414,0.42857142857142855,0.45,1.0,0.5,0.5,0.25,0.5,1.0,0.3684210526315789,0.42105263157894735,0.375,0.8793103448275862,0.42857142857142855,0.5544280701754386,0.482325,0.5636916666666667,0.06451612903225806,0.16666666666666666,0.1643835616438356,0.2602739726027397,5.435,25.168421052631583,0.29318181818181815,2.0,3.0,1.0,1.0,2.0,2.0,4.0,,,1.0,1.0,10.0,4.0,6.0,1.0,1.0,,,1.0,,,3.0,,,,,0.5,0.02631578947368421,0.047619047619047616,0.5,0.038461538461538464,0.038461538461538464,,0.5,0.5,0.125,0.15789473684210525,0.6666666666666666,2.0,,,,,,,,0.3076923076923077,1.0,0.2857142857142857,,,,0.05,,,,0.5,False,1.0,,1.0,,,1.0,1.0,,,,
1641732,1610612758,Colby Jones,Colby Jones,1641732,SAC,7745.0,129.0,-4.0,260.0,263.0,88.0,118.0,38.0,523.0,8.0,15.0,3.0,5.0,6.0,14.0,2.0,1.0,6.0,1.0,,11.0,,,,5.0,16.0,31.0,1.0,17.0,4.0,39.0,281.0,3.0,8.0,,1.0,6.0,,6.0,20.0,20.0,12.0,3.0,4.0,,11.0,,4.0,8.0,4.0,12.0,1.0,3.0,5.0,2.0,28.0,8.0,4.0,,8.0,7.0,2.0,17.0,12.0,29.0,2.0,4.0,5.0,13.0,23.0,2.0,7.0,,9.0,5.0,3.0,1.0,3.0,,,20.0,87.0,4.0,0.625,0.7142857142857143,1.0,0.058823529411764705,,,0.058823529411764705,0.5161290322580645,0.375,0.3645833333333333,0.3333333333333333,0.5263157894736842,0.375,0.3333333333333333,0.5263157894736842,0.3541666666666667,0.12903225806451613,0.14285714285714285,18.688524590163937,0.4,,0.12962962962962962,0.06349206349206349,0.14285714285714285,0.11267605633802817,0.13636363636363635,0.08955223880597014,0.06451612903225806,0.1,0.14285714285714285,0.1,0.13333333333333333,0.14285714285714285,0.09090909090909091,0.3333333333333333,0.3125,0.5333333333333333,0.6153846153846154,0.375,0.2916666666666667,0.42857142857142855,0.5,0.8333333333333334,0.041666666666666664,0.125,0.16666666666666666,0.16666666666666666,1.0,0.22916666666666666,,,,0.5555555555555556,0.6,,,,0.05263157894736842,0.2631578947368421,,0.6666666666666666,,0.51800625,0.5847,0.5068842105263158,0.09615384615384616,0.14285714285714285,0.15384615384615385,0.5128205128205128,5.574193548387096,25.235294117647054,0.3384615384615385,5.0,7.0,2.0,1.0,,10.0,13.0,,,,1.0,5.0,4.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,0.7692307692307693,,,0.2,,0.038461538461538464,0.3333333333333333,1.0,1.0,0.1111111111111111,0.3684210526315789,0.7142857142857143,,,,,,,,1.0,0.13333333333333333,1.0,,1.0,,,0.045454545454545456,,,,,False,,,,,,,,1.0,,,
1630222,1610612758,Mason Jones,Mason Jones,1630222,SAC,1078.0,18.0,6.0,36.0,36.0,12.0,9.0,8.0,72.0,,,,,,1.0,,,1.0,,,3.0,,,,1.0,,1.0,,4.0,1.0,1.0,28.0,,,,,,,1.0,,,,,,,3.0,,1.0,3.0,1.0,4.0,1.0,,,3.0,9.0,,1.0,,1.0,2.0,,3.0,1.0,4.0,,,,1.0,2.0,,2.0,1.0,2.0,1.0,,,,,,,12.0,,,,,,,,,,,,,,0.08333333333333333,,,0.8,1.0,1.0,13.333333333333332,,,0.2857142857142857,0.1111111111111111,0.125,,0.2,0.05,0.16666666666666666,,,,0.3333333333333333,,0.125,,,,,,0.2,,,,,0.2,,,,0.6,,,,,,,,,,1.0,,0.8,,0.46982999999999997,,0.4683,0.16666666666666666,0.5,,,10.0,27.025000000000002,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,
