EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Transition Take Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,HeaveAttempts,StepOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffCorner3ReboundPct,PenaltyCorner3Accuracy,Transition Take Fouls,OffensiveGoaltends,on,3pt And 1 Free Throw Trips
1631212,1610612743,Peyton Watson,Peyton Watson,1631212,DEN,63634.0,1061.0,-99,2098.0,2126,492.0,488,240.0,4224,68.0,111.0,3.0,17.0,16.0,26.0,35.0,83.0,8.0,16.0,10.0,42.0,,2.0,8.0,20.0,66.0,2.0,9.0,3.0,12.0,111.0,210.0,30.0,108.0,52.0,364.0,2414,7.0,22.0,2.0,11.0,4.0,24.0,24.0,46.0,6.0,20.0,10.0,76.0,174.0,48.0,87.0,3.0,8.0,62.0,20.0,27.0,,38.0,25.0,63.0,22.0,3.0,26.0,7.0,5.0,151.0,20.0,18.0,1.0,63.0,67.0,25.0,155.0,39.0,194.0,4.0,31.0,17.0,14.0,24.0,5.0,12.0,23.0,7.0,12.0,5.0,47.0,7.0,12.0,74.0,107.0,1.0,59.0,,4.0,1.0,1.0,76.0,6.0,1.0,38.0,,3.0,66.0,6.0,4.0,48.0,2.0,2.0,16.0,72.0,39.0,76.0,492.0,3.0,2.0,0.7837837837837838,0.8130841121495327,0.9666666666666667,0.2777777777777778,0.18181818181818182,0.3,0.28846153846153844,0.5285714285714286,0.3181818181818182,0.5217391304347826,0.49056603773584906,0.30303030303030304,0.5,0.5141643059490085,0.34285714285714286,0.5066666666666667,0.33962264150943394,,0.12857142857142856,0.13513513513513514,0.14457831325301204,,,16.70854271356784,0.5106382978723404,0.30864197530864196,0.017857142857142856,0.10518053375196232,0.030560271646859084,0.14719626168224298,0.04716981132075472,0.12206572769953052,0.03751233958538993,0.030837004405286344,0.03319502074688797,0.024793388429752067,0.04953560371517028,0.07569721115537849,0.12152777777777778,0.1326530612244898,0.1588785046728972,0.11214953271028037,0.027586206896551724,0.5416666666666666,0.3490566037735849,0.6126126126126126,0.7083333333333334,0.7941176470588235,0.2610062893081761,0.42168674698795183,0.49295774647887325,0.7714285714285715,0.050314465408805034,0.5,0.5,0.75,0.1320754716981132,0.23809523809523808,0.23809523809523808,1.0,0.20754716981132076,0.30303030303030304,0.30303030303030304,0.95,0.5151515151515151,0.17647058823529413,0.3333333333333333,0.06060606060606061,,,0.2727272727272727,0.2222222222222222,1.0,0.3939393939393939,0.6153846153846154,0.12121212121212122,0.18181818181818182,0.25,0.6886792452830188,0.3225806451612903,0.5581305732484074,0.5629973684210526,0.5490314516129033,0.10857142857142857,0.15702479338842976,,0.06593406593406594,0.2087912087912088,5.28047619047619,25.80092592592592,0.23450905624404195,3.0,4.0,,3.0,4.0,4.0,,,0.039603960396039604,0.375,,,False,
202704,1610612743,Reggie Jackson,Reggie Jackson,202704,DEN,55281.0,921.0,-54,1830.0,1829,452.0,376,220.0,3659,52.0,97.0,4.0,7.0,12.0,19.0,53.0,125.0,25.0,66.0,9.0,23.0,,1.0,7.0,47.0,133.0,6.0,12.0,15.0,35.0,130.0,288.0,56.0,156.0,39.0,467.0,2115,9.0,18.0,6.0,13.0,2.0,38.0,30.0,57.0,17.0,42.0,15.0,126.0,80.0,180.0,114.0,54.0,8.0,131.0,47.0,19.0,1.0,108.0,57.0,165.0,41.0,16.0,68.0,29.0,11.0,387.0,9.0,12.0,,26.0,31.0,1.0,58.0,21.0,79.0,6.0,30.0,20.0,10.0,36.0,7.0,27.0,23.0,3.0,9.0,2.0,59.0,3.0,15.0,31.0,72.0,6.0,52.0,3.0,1.0,3.0,,44.0,3.0,3.0,15.0,1.0,7.0,4.0,,,2.0,,,2.0,4.0,3.0,126.0,451.0,8.0,6.0,0.3076923076923077,0.31746031746031744,0.6785714285714286,0.358974358974359,0.46153846153846156,0.40476190476190477,0.36363636363636365,0.4513888888888889,0.5,0.5263157894736842,0.481981981981982,0.5806451612903226,0.5606060606060606,0.5010799136069114,0.59375,0.5833333333333334,0.35135135135135137,0.00641025641025641,0.06597222222222222,0.10309278350515463,0.072,,0.007518796992481203,24.928229665071772,0.6101694915254238,0.013333333333333334,,0.060784313725490195,0.023715415019762844,0.06989247311827956,0.025069637883008356,0.06462585034013606,0.024277456647398842,0.01507537688442211,0.027649769585253458,0.03333333333333333,0.025925925925925925,0.075,0.034782608695652174,0.1,0.06338028169014084,0.09090909090909091,0.02727272727272727,0.75,0.21846846846846846,0.5360824742268041,0.5977011494252874,0.38461538461538464,0.28153153153153154,0.424,0.45689655172413796,0.22641509433962265,0.14864864864864866,0.3787878787878788,0.3787878787878788,0.32,0.0518018018018018,0.391304347826087,0.391304347826087,0.8888888888888888,0.29954954954954954,0.3533834586466165,0.3560606060606061,0.6382978723404256,0.22580645161290322,0.5714285714285714,,0.03225806451612903,,,0.3870967741935484,0.5,0.5,0.1919191919191919,0.631578947368421,0.0707070707070707,0.35353535353535354,0.42857142857142855,0.5698198198198198,0.35877862595419846,0.4907675,0.45874999999999994,0.4682768041237113,0.03508771929824561,0.05,0.00641025641025641,0.08137044967880086,0.2698072805139186,8.549305555555557,26.077564102564104,0.24699453551912567,2.0,2.0,1.0,4.0,1.0,,,1.0,0.02247191011235955,0.2857142857142857,1.0,,False,1.0
203932,1610612743,Aaron Gordon,Aaron Gordon,203932,DEN,26542.0,442.0,-6,874.0,881,173.0,143,103.0,1755,61.0,86.0,15.0,24.0,8.0,12.0,6.0,26.0,2.0,6.0,5.0,12.0,,1.0,2.0,9.0,27.0,,,3.0,9.0,69.0,118.0,14.0,39.0,31.0,211.0,1023,15.0,28.0,,1.0,2.0,32.0,8.0,15.0,3.0,11.0,8.0,33.0,90.0,48.0,30.0,12.0,20.0,27.0,9.0,13.0,,29.0,20.0,49.0,11.0,9.0,20.0,5.0,4.0,118.0,6.0,24.0,,31.0,34.0,4.0,69.0,30.0,99.0,8.0,10.0,6.0,4.0,15.0,6.0,9.0,16.0,3.0,6.0,1.0,31.0,,7.0,16.0,24.0,1.0,44.0,1.0,4.0,,,43.0,7.0,,22.0,,3.0,7.0,,,5.0,,,2.0,7.0,6.0,33.0,173.0,,3.0,0.6521739130434783,0.7627118644067796,0.7142857142857143,0.358974358974359,,0.2727272727272727,0.358974358974359,0.5847457627118644,0.5357142857142857,0.5333333333333333,0.5732484076433121,0.5172413793103449,0.4807692307692308,0.6028571428571429,0.5161290322580645,0.55,0.2484076433121019,,0.11016949152542373,0.08139534883720931,0.23076923076923078,,,20.62062062062062,0.4838709677419355,0.14285714285714285,,0.1559633027522936,0.10526315789473684,0.17613636363636365,0.0335195530726257,0.1649746192893401,0.07371007371007371,0.16666666666666666,0.08421052631578947,0.023255813953488372,0.03676470588235294,0.15492957746478872,0.11428571428571428,0.2619047619047619,0.144,0.2549019607843137,0.14035087719298245,0.8571428571428571,0.5477707006369427,0.7093023255813954,0.7721518987341772,0.6885245901639344,0.16560509554140126,0.23076923076923078,0.3,0.3333333333333333,0.03821656050955414,0.3333333333333333,0.3333333333333333,0.5,0.07643312101910828,0.4166666666666667,0.4166666666666667,1.0,0.17197452229299362,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.8275862068965517,0.625,0.26666666666666666,0.034482758620689655,,,,,,0.46153846153846156,0.6666666666666666,0.07692307692307693,0.34615384615384615,0.3333333333333333,0.7961783439490446,0.3333333333333333,0.577366346153846,0.585934,0.5606580000000001,0.12790697674418605,0.16541353383458646,,0.15165876777251186,0.15639810426540285,3.653389830508474,25.443589743589744,0.19794050343249428,,,1.0,2.0,1.0,2.0,,,0.023255813953488372,,,1.0,False,
203200,1610612743,Justin Holiday,Justin Holiday,203200,DEN,40638.0,677.0,-36,1374.0,1381,344.0,370,138.0,2755,14.0,24.0,2.0,3.0,4.0,6.0,2.0,4.0,8.0,17.0,22.0,52.0,2.0,4.0,15.0,18.0,56.0,,3.0,6.0,12.0,24.0,45.0,40.0,108.0,3.0,171.0,1530,2.0,5.0,2.0,7.0,,10.0,4.0,12.0,12.0,27.0,,44.0,38.0,10.0,114.0,6.0,2.0,56.0,18.0,4.0,,31.0,17.0,48.0,13.0,4.0,22.0,7.0,2.0,113.0,3.0,3.0,,23.0,21.0,3.0,47.0,6.0,53.0,1.0,28.0,13.0,15.0,8.0,1.0,6.0,3.0,1.0,2.0,,11.0,1.0,5.0,33.0,54.0,1.0,10.0,,,1.0,,4.0,,,2.0,,,6.0,2.0,1.0,5.0,1.0,,1.0,8.0,4.0,44.0,344.0,1.0,,0.7916666666666666,0.8260869565217391,0.95,0.37037037037037035,0.2857142857142857,0.4444444444444444,0.37037037037037035,0.5333333333333333,0.4,0.3333333333333333,0.5490196078431373,0.4166666666666667,0.5641025641025641,0.5516129032258065,0.4166666666666667,0.5641025641025641,0.7058823529411765,,0.08888888888888889,0.16666666666666666,,,,10.828440965427268,0.7272727272727273,0.058823529411764705,,0.05570291777188329,0.008,0.08394160583941605,0.01079136690647482,0.06758832565284179,0.009188361408882083,0.013333333333333334,,0.011235955056179775,0.00980392156862745,0.05806451612903226,0.06790123456790123,0.016666666666666666,0.07960199004975124,0.0958904109589041,0.011764705882352941,0.5,0.1568627450980392,0.5833333333333334,0.7,0.8571428571428571,0.026143790849673203,0.5,0.5,1.0,0.1111111111111111,0.47058823529411764,0.47058823529411764,0.625,0.33986928104575165,0.4230769230769231,0.4230769230769231,0.9545454545454546,0.3660130718954248,0.32142857142857145,0.32142857142857145,0.9444444444444444,0.25,0.6666666666666666,0.5,0.3333333333333333,0.5,1.0,0.25,,,0.15384615384615385,0.6666666666666666,0.38461538461538464,0.3076923076923077,0.5,0.8627450980392157,0.32142857142857145,0.5497248366013072,0.5192636363636363,0.5478051282051282,0.012903225806451613,0.0425531914893617,,0.05847953216374269,0.2573099415204678,9.03555555555556,24.547222222222214,0.25036390101892286,6.0,,,,3.0,,,,0.013513513513513514,0.4,,,False,
203999,1610612743,Nikola Jokic,Nikola Jokic,203999,DEN,32974.0,550.0,102,1113.0,1104,363.0,291,124.0,2217,75.0,111.0,20.0,39.0,23.0,40.0,67.0,107.0,16.0,35.0,1.0,2.0,,,1.0,16.0,51.0,2.0,4.0,6.0,24.0,158.0,253.0,17.0,53.0,78.0,445.0,1218,26.0,51.0,2.0,4.0,14.0,72.0,48.0,83.0,6.0,25.0,46.0,160.0,184.0,132.0,39.0,12.0,38.0,48.0,16.0,12.0,1.0,92.0,48.0,140.0,32.0,16.0,63.0,14.0,15.0,328.0,8.0,45.0,,45.0,88.0,8.0,141.0,53.0,194.0,24.0,16.0,14.0,2.0,26.0,9.0,15.0,13.0,1.0,11.0,,39.0,1.0,13.0,16.0,38.0,,85.0,,5.0,,1.0,94.0,8.0,5.0,34.0,,15.0,15.0,,,6.0,,,9.0,15.0,12.0,160.0,363.0,7.0,14.0,0.5822784810126582,0.6618705035971223,0.7647058823529411,0.32075471698113206,0.5,0.24,0.34,0.6245059288537549,0.5098039215686274,0.5783132530120482,0.5996732026143791,0.5272727272727272,0.5277777777777778,0.6354466858789626,0.5714285714285714,0.5888888888888889,0.17320261437908496,0.018867924528301886,0.04743083003952569,0.05405405405405406,0.056074766355140186,,0.0196078431372549,30.482977038796513,0.6666666666666666,0.25,,0.3076923076923077,0.15100671140939598,0.18442622950819673,0.03864734299516908,0.2509433962264151,0.10495049504950495,0.208,0.1452991452991453,0.03571428571428571,0.04081632653061224,0.2826086956521739,0.3656716417910448,0.21666666666666667,0.19428571428571428,0.15942028985507245,0.21621621621621623,0.8,0.3627450980392157,0.6756756756756757,0.7142857142857143,0.5733333333333334,0.34967320261437906,0.6261682242990654,0.6633663366336634,0.582089552238806,0.11437908496732026,0.45714285714285713,0.45714285714285713,0.625,0.006535947712418301,0.5,0.5,1.0,0.16666666666666666,0.3137254901960784,0.32,0.75,0.7090909090909091,0.5128205128205128,0.1,,,,0.07272727272727272,0.5,1.0,0.37037037037037035,0.575,0.009259259259259259,0.2222222222222222,0.25,0.5359477124183006,0.3333333333333333,0.5024856435643564,0.555815909090909,0.49251886792452837,0.10240963855421686,0.12186379928315412,,0.16179775280898875,0.3595505617977528,6.288537549407114,28.38490566037736,0.3261455525606469,,3.0,1.0,2.0,3.0,,,,0.03333333333333333,,,,False,
201599,1610612743,DeAndre Jordan,DeAndre Jordan,201599,DEN,19661.0,328.0,-83,643.0,651,117.0,105,89.0,1294,44.0,68.0,14.0,32.0,8.0,10.0,2.0,7.0,,1.0,,,,,,,,,,,,46.0,76.0,,,15.0,107.0,775,14.0,34.0,,,5.0,33.0,8.0,10.0,,,6.0,22.0,68.0,24.0,,,20.0,,,9.0,,13.0,3.0,16.0,2.0,1.0,9.0,3.0,1.0,35.0,12.0,35.0,,29.0,48.0,8.0,85.0,47.0,132.0,5.0,3.0,2.0,1.0,5.0,3.0,2.0,12.0,,3.0,,17.0,,4.0,29.0,47.0,8.0,35.0,,7.0,1.0,,32.0,6.0,,16.0,,3.0,13.0,1.0,,4.0,1.0,,9.0,14.0,10.0,22.0,117.0,,3.0,0.7391304347826086,0.9444444444444444,,,,,,0.6052631578947368,0.4117647058823529,0.8,0.6052631578947368,0.4117647058823529,0.8,0.601123595505618,0.4125,0.7857142857142857,,,0.11842105263157894,0.08823529411764706,0.42857142857142855,,,14.077025232403718,0.29411764705882354,0.32,,0.25806451612903225,0.1794871794871795,0.21481481481481482,0.09090909090909091,0.2398753894080997,0.1437308868501529,0.14666666666666667,0.19480519480519481,0.20930232558139536,0.07547169811320754,0.22058823529411764,0.2988505747126437,0.22580645161290322,0.22115384615384615,0.1935483870967742,0.23809523809523808,0.7142857142857143,0.8947368421052632,0.6470588235294118,0.7096774193548387,0.7272727272727273,0.09210526315789473,0.2857142857142857,0.5,1.0,0.013157894736842105,,,,,,,,,,,,0.9411764705882353,0.4375,0.21428571428571427,,,,,,,1.0,0.8,,,,0.8947368421052632,,0.6415828947368422,0.6146814814814815,0.6727299999999999,0.18604651162790697,0.18604651162790697,,0.308411214953271,0.205607476635514,1.7842105263157895,,0.18195956454121306,,,,,4.0,,1.0,2.0,0.15384615384615385,,1.0,,False,
1629618,1610612743,Jalen Pickett,Jalen Pickett,1629618,DEN,5749.0,96.0,-8,201.0,195,99.0,126,13.0,396,,,,,,,2.0,4.0,3.0,5.0,,1.0,,,,9.0,22.0,,,4.0,11.0,5.0,9.0,9.0,23.0,3.0,40.0,210,,,,,,,3.0,5.0,4.0,11.0,3.0,21.0,4.0,6.0,21.0,6.0,,21.0,9.0,1.0,,10.0,9.0,19.0,7.0,2.0,6.0,1.0,3.0,47.0,,,,8.0,2.0,,10.0,,10.0,,1.0,1.0,,5.0,1.0,4.0,2.0,,1.0,1.0,7.0,,4.0,8.0,11.0,,2.0,,,,,4.0,,,1.0,,1.0,,,,,,,,,,21.0,99.0,,1.0,0.4,0.4,0.7777777777777778,0.391304347826087,,0.36363636363636365,0.4090909090909091,0.5555555555555556,,0.6,0.578125,,0.5625,0.5882352941176471,,0.5833333333333334,0.71875,,0.1111111111111111,,0.25,,,19.069767441860467,0.7142857142857143,,,0.046511627906976744,,0.17391304347826086,,0.11235955056179775,,,,,,0.0625,0.047619047619047616,,0.1388888888888889,0.3,,,,,,,0.125,0.5,0.6666666666666666,,0.15625,0.6,0.6,0.6666666666666666,0.03125,,,,0.6875,0.4090909090909091,0.4090909090909091,0.7777777777777778,,,,,,,,,,,,,0.6875,0.36363636363636365,0.71875,0.42857142857142855,0.47816451612903216,,0.4607266666666667,0.030303030303030304,0.1,,,0.525,14.91111111111111,26.30434782608696,0.4925373134328358,,1.0,,,1.0,,,,,,,,False,
1631221,1610612743,Collin Gillespie,Collin Gillespie,1631221,DEN,7577.0,126.0,-21,262.0,261,94.0,125,25.0,523,3.0,5.0,,,,,5.0,9.0,3.0,7.0,,1.0,,,,7.0,18.0,2.0,2.0,1.0,6.0,11.0,21.0,7.0,19.0,7.0,50.0,292,,,2.0,2.0,,6.0,5.0,7.0,1.0,6.0,2.0,15.0,4.0,18.0,21.0,,,18.0,7.0,2.0,,7.0,5.0,12.0,3.0,2.0,4.0,3.0,,29.0,,1.0,,8.0,5.0,,13.0,1.0,14.0,,9.0,5.0,4.0,4.0,,4.0,5.0,1.0,,2.0,9.0,,4.0,5.0,14.0,2.0,9.0,,,1.0,,9.0,1.0,,5.0,,,,,,,,,,,,15.0,94.0,2.0,,0.18181818181818182,0.18181818181818182,1.0,0.3684210526315789,1.0,0.16666666666666666,0.3684210526315789,0.5238095238095238,,0.7142857142857143,0.5375,1.5,0.5,0.5681818181818182,1.5,0.5357142857142857,0.475,,0.09523809523809523,0.2,0.1111111111111111,,,18.27586206896552,0.4444444444444444,,,0.07142857142857142,0.014492753623188406,0.17391304347826086,,0.11206896551724138,0.007751937984496124,,,0.05555555555555555,,0.05,0.05263157894736842,0.16666666666666666,0.2,0.09090909090909091,,,0.125,0.6,0.75,,0.225,0.5555555555555556,0.625,,0.175,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.025,,,,0.45,0.3888888888888889,0.3888888888888889,1.0,,,,,,,1.0,1.0,1.0,,,,0.46153846153846156,0.16666666666666666,0.6,0.3888888888888889,0.4991641025641025,0.4752,0.43736250000000004,0.11363636363636363,0.2,,0.12,0.3,10.223809523809525,26.442105263157895,0.35877862595419846,,,,,2.0,,,,,,1.0,,False,
1641816,1610612743,Hunter Tyson,Hunter Tyson,1641816,DEN,2846.0,47.0,7,110.0,103,54.0,84,5.0,213,1.0,2.0,,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,,,,3.0,13.0,,,1.0,5.0,4.0,6.0,4.0,14.0,,20.0,104,,,,,,,2.0,2.0,1.0,5.0,,7.0,8.0,,12.0,,,13.0,3.0,,,,2.0,2.0,2.0,,,,,6.0,1.0,,,6.0,1.0,1.0,8.0,1.0,9.0,,1.0,1.0,,1.0,,,1.0,,1.0,,2.0,1.0,1.0,6.0,10.0,,,,,,,,,,,,,,,,,,,,,,7.0,53.0,3.0,,1.0,1.0,1.0,0.2857142857142857,,0.2,0.2857142857142857,0.6666666666666666,,1.0,0.5,,0.5,0.5,,0.5,0.7,,,,,,,19.1304347826087,0.5,0.125,,0.07692307692307693,,0.18181818181818182,0.030303030303030304,0.15217391304347827,0.023255813953488372,,,,0.03333333333333333,,0.16666666666666666,,0.2,0.125,,,0.1,0.5,0.5,1.0,0.1,0.5,0.5,1.0,0.1,1.0,1.0,1.0,0.05,1.0,1.0,1.0,0.65,0.23076923076923078,0.23076923076923078,1.0,,,,,,,,,,0.14285714285714285,1.0,,0.7142857142857143,0.2,0.8,0.23076923076923078,0.51233,,0.5240285714285714,,,,,0.35,9.283333333333333,25.949999999999996,0.4909090909090909,,,,1.0,1.0,,,,,,,,False,
1630643,1610612743,Jay Huff,Jay Huff,1630643,DEN,2918.0,49.0,-7,110.0,108,42.0,85,7.0,218,4.0,4.0,,,2.0,2.0,2.0,2.0,,,,,,,,3.0,9.0,,,1.0,5.0,6.0,6.0,3.0,9.0,2.0,23.0,107,,,,,2.0,2.0,2.0,2.0,1.0,5.0,,7.0,12.0,,9.0,,,9.0,3.0,,,1.0,1.0,2.0,1.0,,,,1.0,5.0,1.0,1.0,,1.0,6.0,2.0,9.0,2.0,11.0,,2.0,2.0,,,,,1.0,,,,1.0,,,5.0,8.0,1.0,1.0,,,,,2.0,,,1.0,,,3.0,,,3.0,,,,3.0,3.0,7.0,41.0,1.0,,1.0,1.0,1.0,0.3333333333333333,,0.2,0.3333333333333333,1.0,,1.0,0.7,,0.5,0.71875,1.0,0.5,0.6,,,,,,,14.529914529914532,,0.2,,0.2857142857142857,0.07142857142857142,0.043478260869565216,0.03125,0.1590909090909091,0.043478260869565216,,0.2,,0.03571428571428571,0.2727272727272727,0.42857142857142855,,0.05,,,1.0,0.26666666666666666,1.0,1.0,1.0,0.13333333333333333,1.0,1.0,1.0,,,,,,,,,0.6,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,0.2857142857142857,1.0,,0.7142857142857143,0.2,0.8666666666666667,0.3333333333333333,0.5376033333333334,,0.53595,0.0625,0.14285714285714285,,0.08695652173913043,0.30434782608695654,2.766666666666667,26.077777777777776,0.38181818181818183,,,,,,,,,,,,,False,
