EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,OpponentPoints,Fouls,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,OffensiveGoaltends,Defensive 3 Seconds Violations,OffFTReboundPct,Transition Take Fouls,StepOutOfBoundsTurnovers,Charge Fouls,Clear Path Fouls,3pt And 1 Free Throw Trips,BlockedCorner3,BlockedLongMidRange,3SecondViolations,LongMidRangePctBlocked,Charge Fouls Drawn,Transition Take Fouls Drawn,Corner3PctBlocked,DefensiveGoaltends,on
1630579,1610612752,Jericho Sims,Jericho Sims,1630579,NYK,20158.0,336,-44,665,679,1344,746,38.0,147.0,148.0,78.0,39.0,43.0,9.0,12.0,10.0,11.0,3.0,7.0,,1.0,,,,,,,,,,,,,42.0,51.0,,,4.0,88.0,9.0,13.0,,,1.0,19.0,10.0,11.0,,,,20.0,68.0,16.0,,,14.0,,,,2.0,,4.0,6.0,10.0,3.0,3.0,1.0,2.0,1.0,26.0,17.0,19.0,34.0,30.0,4.0,68.0,37.0,105.0,1.0,5.0,4.0,1.0,3.0,,1.0,11.0,1.0,2.0,2.0,14.0,1.0,2.0,22.0,,6.0,17.0,9.0,1.0,5.0,1.0,,3.0,,,15.0,1.0,1.0,7.0,7.0,16.0,10.0,20.0,147.0,2.0,,0.8095238095238095,0.9714285714285714,,,,,,0.8235294117647058,0.6923076923076923,0.9090909090909091,0.8235294117647058,0.6923076923076923,0.9090909090909091,0.8301886792452831,0.6785714285714286,0.9090909090909091,,,0.0392156862745098,0.046511627906976744,,,8.781127129750983,0.21428571428571427,0.21052631578947367,0.1875,0.11515151515151516,0.20606060606060606,0.10625,0.19692307692307692,0.11076923076923077,0.13432835820895522,0.11688311688311688,0.047619047619047616,0.07079646017699115,0.19148936170212766,0.15254237288135594,0.17142857142857143,0.2903225806451613,0.2074074074074074,0.2,0.14285714285714285,0.625,0.8431372549019608,0.9069767441860465,0.9512195121951219,0.7948717948717948,0.13725490196078433,0.42857142857142855,0.42857142857142855,1.0,0.0196078431372549,,,,,,,,,,,,0.9230769230769231,0.75,0.1111111111111111,,,,,,,1.0,0.9090909090909091,,,,,0.8431372549019608,,0.6224313725490196,0.5909888888888889,0.6098,0.05660377358490566,0.05660377358490566,,0.2159090909090909,0.22727272727272727,2.549019607843137,,0.22105263157894736,1.0,,,0.05263157894736842,,1.0,,,,,1.0,,,,,,1.0,False
1630167,1610612752,Obi Toppin,Obi Toppin,1630167,NYK,56524.0,942,59,1920,1932,3852,2154,59.0,317.0,358.0,234.0,81.0,111.0,7.0,15.0,15.0,18.0,6.0,35.0,2.0,4.0,38.0,112.0,6.0,15.0,7.0,16.0,38.0,110.0,5.0,10.0,3.0,13.0,89.0,150.0,76.0,222.0,35.0,441.0,7.0,19.0,11.0,25.0,4.0,51.0,15.0,26.0,10.0,29.0,3.0,63.0,160.0,18.0,219.0,9.0,6.0,3.0,107.0,38.0,10.0,3.0,35.0,23.0,58.0,13.0,10.0,24.0,11.0,,139.0,9.0,12.0,56.0,67.0,18.0,141.0,24.0,165.0,6.0,19.0,13.0,6.0,17.0,4.0,10.0,16.0,1.0,7.0,1.0,33.0,3.0,4.0,39.0,3.0,6.0,32.0,6.0,,44.0,1.0,1.0,20.0,1.0,2.0,11.0,1.0,1.0,7.0,2.0,12.0,8.0,63.0,317.0,1.0,1.0,0.898876404494382,0.9302325581395349,0.9605263157894737,0.34234234234234234,0.44,0.3448275862068966,0.3470319634703196,0.5933333333333334,0.3684210526315789,0.5769230769230769,0.5456989247311828,0.5340909090909091,0.5454545454545454,0.5597964376590331,0.5543478260869565,0.5526315789473685,0.5967741935483871,0.013513513513513514,0.06666666666666667,0.07207207207207207,0.05714285714285714,0.01818181818181818,19.28312159709619,0.5151515151515151,0.3103448275862069,0.130859375,0.0255863539445629,0.12873563218390804,0.02,0.12988384371700107,0.022850924918389554,0.04395604395604396,0.01809954751131222,,0.019543973941368076,0.02097902097902098,0.09359605911330049,0.15137614678899083,0.16483516483516483,0.11343283582089553,0.18,0.031746031746031744,0.6666666666666666,0.29838709677419356,0.7297297297297297,0.7864077669902912,0.9012345679012346,0.09408602150537634,0.17142857142857143,0.18181818181818182,0.8333333333333334,0.010752688172043012,0.5,0.5,1.0,0.3010752688172043,0.3392857142857143,0.34234234234234234,0.9736842105263158,0.2956989247311828,0.34545454545454546,0.35185185185185186,0.9473684210526315,0.3409090909090909,0.4666666666666667,0.5714285714285714,0.3409090909090909,0.4,1.0,0.22727272727272727,0.5,0.6,0.32727272727272727,0.8333333333333334,0.2909090909090909,0.4375,0.23636363636363636,0.23076923076923078,0.8951612903225806,0.35514018691588783,0.5854548780487805,0.5769608695652174,0.5764103773584905,0.05370843989769821,0.11834319526627218,0.0045045045045045045,0.11564625850340136,0.14285714285714285,3.1633333333333336,24.865765765765765,0.16510416666666666,3.0,,,0.05660377358490566,,3.0,1.0,,1.0,,2.0,,,,1.0,0.008928571428571428,,False
203095,1610612752,Evan Fournier,Evan Fournier,203095,NYK,11138.0,186,-44,376,383,759,428,17.0,59.0,62.0,46.0,,3.0,,1.0,,1.0,6.0,10.0,,3.0,3.0,10.0,,,,2.0,7.0,32.0,1.0,4.0,1.0,5.0,6.0,16.0,10.0,42.0,9.0,51.0,,1.0,1.0,4.0,2.0,5.0,,1.0,1.0,7.0,3.0,6.0,2.0,10.0,24.0,6.0,,,32.0,7.0,1.0,1.0,10.0,5.0,15.0,1.0,4.0,7.0,2.0,1.0,35.0,,1.0,9.0,10.0,1.0,20.0,1.0,21.0,,6.0,4.0,2.0,7.0,,5.0,3.0,,2.0,1.0,10.0,,2.0,7.0,2.0,1.0,6.0,,,10.0,,,3.0,,2.0,2.0,,,,2.0,2.0,1.0,6.0,59.0,1.0,2.0,0.16666666666666666,0.16666666666666666,0.8,0.23809523809523808,0.25,0.14285714285714285,0.23809523809523808,0.375,,,0.3620689655172414,0.3,0.1875,0.40476190476190477,0.4166666666666667,0.3,0.7241379310344828,0.023809523809523808,0.0625,,0.1,0.03125,17.096018735363,0.7,0.09090909090909091,0.10989010989010989,0.012345679012345678,0.10465116279069768,,0.10734463276836158,0.005376344086021506,0.03125,,,,,0.0625,0.1,0.21052631578947367,0.11764705882352941,0.05555555555555555,,0.5,0.05172413793103448,,,,0.1724137931034483,0.6,0.6666666666666666,0.16666666666666666,0.05172413793103448,,,,0.1724137931034483,0.3,0.3,1.0,0.5517241379310345,0.21875,0.22580645161290322,0.7142857142857143,0.2,,,,,,0.8,0.25,1.0,0.125,,0.25,,0.625,0.2,0.7758620689655172,0.21875,0.5056672413793102,0.5551875,0.4595875,0.04918032786885246,0.15789473684210525,,0.09803921568627451,0.11764705882352941,9.424999999999999,25.29047619047619,0.15691489361702127,,,,,1.0,,1.0,,,,,,,,,,,False
201565,1610612752,Derrick Rose,Derrick Rose,201565,NYK,12422.0,207,-42,426,431,857,477,9.0,97.0,116.0,47.0,13.0,24.0,1.0,1.0,3.0,7.0,11.0,22.0,3.0,6.0,4.0,9.0,,,,1.0,11.0,37.0,,1.0,2.0,7.0,27.0,52.0,15.0,46.0,10.0,109.0,3.0,4.0,,1.0,,6.0,5.0,15.0,2.0,8.0,,16.0,16.0,38.0,33.0,12.0,2.0,,37.0,11.0,6.0,1.0,19.0,7.0,26.0,6.0,1.0,12.0,5.0,2.0,59.0,,3.0,8.0,8.0,,16.0,3.0,19.0,1.0,3.0,1.0,2.0,9.0,1.0,6.0,7.0,1.0,3.0,,16.0,1.0,6.0,5.0,,,8.0,1.0,,10.0,1.0,1.0,5.0,,,4.0,1.0,1.0,2.0,2.0,5.0,4.0,16.0,97.0,,,0.2962962962962963,0.3076923076923077,0.7333333333333333,0.32608695652173914,,0.25,0.32608695652173914,0.5192307692307693,0.75,0.3333333333333333,0.5051020408163265,0.6,0.34782608695652173,0.5294117647058824,0.6,0.34782608695652173,0.46938775510204084,0.021739130434782608,0.11538461538461539,0.08333333333333333,0.18181818181818182,0.02702702702702703,24.130879345603272,0.5625,,0.06153846153846154,0.027522935779816515,0.0784313725490196,,0.06896551724137931,0.0136986301369863,,0.04,0.09090909090909091,,,0.06382978723404255,0.05263157894736842,0.07692307692307693,0.06666666666666667,0.1111111111111111,0.020833333333333332,0.8,0.24489795918367346,0.5416666666666666,0.5909090909090909,0.15384615384615385,0.22448979591836735,0.5,0.6111111111111112,0.45454545454545453,0.061224489795918366,0.5,0.5,0.3333333333333333,0.09183673469387756,0.4444444444444444,0.4444444444444444,1.0,0.37755102040816324,0.2972972972972973,0.3055555555555556,0.6363636363636364,0.2,1.0,,,,,0.2,,,0.30434782608695654,0.42857142857142855,0.043478260869565216,,0.30434782608695654,0.2857142857142857,0.7142857142857143,0.2972972972972973,0.5090704081632652,0.421,0.4646260869565217,0.049019607843137254,0.08928571428571429,,0.05504587155963303,0.14678899082568808,6.355769230769231,25.45652173913044,0.22769953051643194,,,,,,1.0,2.0,,,,,,,,,,,False
1631211,1610612752,Trevor Keels,Trevor Keels,1631211,NYK,482.0,8,-18,18,19,37,26,,10.0,12.0,,,,,,,,,,,,1.0,1.0,,,,,,3.0,,,,1.0,,,1.0,4.0,,3.0,,,,,,,,,,1.0,,,,,3.0,,,,3.0,,,,,,,,,,,,,,,2.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,1.0,0.25,,,0.25,,,,0.375,,,0.375,,,1.0,,,,,,22.22222222222222,,,,,0.4,,0.2857142857142857,,,,,,,,,,0.4,,,,,,,,,,,,,,,,0.25,1.0,1.0,1.0,0.75,,,,,,,,,,,,,,,,,1.0,,1.0,,0.518025,,0.53145,,,,,,,25.174999999999997,0.5555555555555556,,,,,,,,,,,,,,,,,,False
1628404,1610612752,Josh Hart,Josh Hart,1628404,NYK,22731.0,379,130,768,774,1542,842,29.0,138.0,102.0,91.0,33.0,42.0,4.0,4.0,6.0,7.0,7.0,18.0,1.0,2.0,9.0,10.0,1.0,1.0,4.0,4.0,4.0,19.0,,2.0,,1.0,41.0,62.0,13.0,29.0,24.0,145.0,4.0,4.0,1.0,3.0,2.0,13.0,7.0,10.0,4.0,5.0,4.0,30.0,28.0,54.0,39.0,,6.0,,19.0,4.0,8.0,,33.0,21.0,54.0,11.0,10.0,24.0,8.0,1.0,129.0,10.0,8.0,37.0,38.0,2.0,77.0,20.0,97.0,1.0,22.0,18.0,4.0,15.0,6.0,13.0,8.0,1.0,2.0,,23.0,,2.0,12.0,,,33.0,4.0,7.0,28.0,4.0,,16.0,,,6.0,1.0,1.0,4.0,2.0,7.0,5.0,30.0,138.0,2.0,,0.34146341463414637,0.3684210526315789,1.0,0.4482758620689655,0.3333333333333333,0.8,0.4482758620689655,0.6612903225806451,1.0,0.7,0.6648351648351648,0.7857142857142857,0.8666666666666667,0.7038834951456311,0.8125,0.8823529411764706,0.31868131868131866,,0.12903225806451613,0.07142857142857142,0.2777777777777778,,14.46613088404133,0.6521739130434783,0.11764705882352941,0.19289340101522842,0.053691275167785234,0.24025974025974026,0.05747126436781609,0.21367521367521367,0.05572755417956656,0.14545454545454545,,,0.06363636363636363,0.046875,0.1927710843373494,0.18072289156626506,0.22580645161290322,0.24770642201834864,0.2222222222222222,0.034482758620689655,0.7142857142857143,0.46153846153846156,0.7857142857142857,0.8461538461538461,0.2727272727272727,0.1978021978021978,0.3888888888888889,0.5384615384615384,0.5714285714285714,0.02197802197802198,0.5,0.5,1.0,0.10989010989010989,0.9,0.9,1.0,0.2087912087912088,0.21052631578947367,0.21052631578947367,1.0,0.5714285714285714,1.0,,0.14285714285714285,1.0,1.0,0.2857142857142857,,,0.4666666666666667,0.8571428571428571,0.26666666666666666,1.0,0.06666666666666667,,0.7802197802197802,0.21052631578947367,0.5672543956043954,0.6337400000000001,0.5482899999999999,0.1553398058252427,0.21621621621621623,,0.0896551724137931,0.20689655172413793,3.5274193548387105,24.848275862068963,0.1796875,2.0,,,0.07692307692307693,1.0,,1.0,,,,,,,,,,,False
1628973,1610612752,Jalen Brunson,Jalen Brunson,1628973,NYK,21241.0,354,95,709,702,1411,794,19.0,130.0,119.0,89.0,26.0,40.0,3.0,3.0,3.0,6.0,42.0,87.0,13.0,27.0,2.0,9.0,1.0,4.0,1.0,2.0,19.0,35.0,1.0,2.0,7.0,14.0,81.0,154.0,21.0,44.0,61.0,286.0,4.0,6.0,2.0,6.0,2.0,16.0,12.0,28.0,8.0,16.0,14.0,62.0,30.0,132.0,33.0,30.0,2.0,,35.0,19.0,11.0,,33.0,37.0,70.0,20.0,17.0,25.0,8.0,,177.0,1.0,8.0,15.0,12.0,1.0,28.0,9.0,37.0,2.0,8.0,4.0,4.0,19.0,2.0,10.0,9.0,2.0,9.0,,28.0,2.0,3.0,10.0,1.0,,62.0,,8.0,72.0,10.0,2.0,34.0,2.0,3.0,3.0,,,2.0,1.0,3.0,2.0,62.0,130.0,,3.0,0.18518518518518517,0.1875,0.5238095238095238,0.4772727272727273,0.3333333333333333,0.5,0.4772727272727273,0.525974025974026,0.6666666666666666,0.42857142857142855,0.5681818181818182,0.5833333333333334,0.5454545454545454,0.6299559471365639,0.6153846153846154,0.5961538461538461,0.2222222222222222,,0.07142857142857142,0.125,0.05747126436781609,,31.40394088669951,0.6785714285714286,0.043478260869565216,0.06818181818181818,0.041666666666666664,0.0949367088607595,0.006944444444444444,0.08083832335329341,0.026785714285714284,0.046153846153846156,0.04,0.037037037037037035,0.010416666666666666,,0.0547945205479452,0.10294117647058823,0.02857142857142857,0.08943089430894309,0.11428571428571428,0.024096385542168676,0.6666666666666666,0.20202020202020202,0.65,0.7428571428571429,0.23076923076923078,0.4393939393939394,0.4827586206896552,0.5121951219512195,0.19047619047619047,0.13636363636363635,0.48148148148148145,0.5,0.07692307692307693,0.045454545454545456,0.2222222222222222,0.2222222222222222,1.0,0.17676767676767677,0.5428571428571428,0.5428571428571428,0.47368421052631576,0.25,1.0,0.3333333333333333,0.3333333333333333,0.25,1.0,0.16666666666666666,0.5,1.0,0.13636363636363635,0.5,0.045454545454545456,0.5,0.3181818181818182,0.5,0.42424242424242425,0.5428571428571428,0.4810242424242424,0.5570428571428573,0.45249318181818177,0.16071428571428573,0.19101123595505617,0.043478260869565216,0.055944055944055944,0.21678321678321677,8.37207792207792,25.281818181818178,0.18335684062059238,,,,,,,4.0,,,,,,0.037037037037037035,5.0,,,,False
1629628,1610612752,RJ Barrett,RJ Barrett,1629628,NYK,39480.0,658,-4,1300,1314,2614,1486,48.0,142.0,195.0,170.0,66.0,129.0,6.0,16.0,2.0,7.0,39.0,103.0,3.0,11.0,9.0,26.0,2.0,6.0,,2.0,23.0,80.0,3.0,13.0,2.0,7.0,108.0,243.0,32.0,106.0,85.0,397.0,8.0,21.0,5.0,19.0,6.0,37.0,6.0,21.0,2.0,9.0,11.0,29.0,80.0,136.0,87.0,9.0,6.0,,80.0,23.0,30.0,3.0,38.0,21.0,59.0,13.0,8.0,25.0,11.0,2.0,139.0,5.0,11.0,45.0,31.0,17.0,93.0,17.0,110.0,5.0,4.0,1.0,3.0,26.0,4.0,15.0,26.0,4.0,11.0,9.0,52.0,3.0,6.0,27.0,1.0,3.0,79.0,1.0,4.0,122.0,9.0,1.0,63.0,,2.0,4.0,,,2.0,2.0,4.0,3.0,29.0,142.0,5.0,2.0,0.37037037037037035,0.38095238095238093,0.90625,0.3018867924528302,0.2631578947368421,0.2222222222222222,0.3018867924528302,0.4444444444444444,0.38095238095238093,0.2857142857142857,0.4469914040114613,0.3875,0.3,0.4888888888888889,0.42045454545454547,0.3815789473684211,0.3037249283667622,0.02830188679245283,0.12345679012345678,0.10852713178294573,0.1553398058252427,0.0375,30.165016501650165,0.5,0.4857142857142857,0.08732394366197183,0.03235294117647059,0.14802631578947367,0.016722408026755852,0.11532625189681335,0.025039123630672927,0.03546099290780142,0.03048780487804878,0.02857142857142857,0.014705882352941176,0.021052631578947368,0.04316546762589928,0.08904109589041095,0.17142857142857143,0.15948275862068967,0.1111111111111111,0.02976190476190476,0.75,0.36962750716332377,0.5116279069767442,0.5739130434782609,0.3939393939393939,0.29512893982808025,0.3786407766990291,0.4482758620689655,0.3333333333333333,0.03151862464183381,0.2727272727272727,0.2727272727272727,0.3333333333333333,0.07449856733524356,0.34615384615384615,0.34615384615384615,1.0,0.22922636103151864,0.2875,0.2987012987012987,0.8695652173913043,0.4,0.375,0.3333333333333333,0.15,0.3333333333333333,1.0,0.325,0.23076923076923078,0.6666666666666666,0.23333333333333334,0.2857142857142857,0.06666666666666667,,0.23333333333333334,0.2857142857142857,0.673352435530086,0.2875,0.5228730659025789,0.5677,0.48781166666666664,0.15632754342431762,0.21212121212121213,,0.09319899244332494,0.07304785894206549,5.015637860082305,25.13679245283019,0.10923076923076923,1.0,,,0.025,,2.0,2.0,,,,,,,,,,,False
1629011,1610612752,Mitchell Robinson,Mitchell Robinson,1629011,NYK,13492.0,225,-17,454,464,918,563,29.0,77.0,68.0,73.0,28.0,43.0,13.0,23.0,4.0,6.0,2.0,4.0,,,,,,,,,,,,,,,30.0,47.0,,,15.0,75.0,13.0,25.0,,,13.0,39.0,4.0,7.0,,,3.0,11.0,34.0,26.0,,,18.0,,,,10.0,,5.0,5.0,10.0,4.0,1.0,3.0,2.0,,25.0,20.0,29.0,17.0,27.0,4.0,48.0,49.0,97.0,,8.0,6.0,2.0,3.0,1.0,1.0,5.0,1.0,2.0,,8.0,4.0,2.0,23.0,2.0,2.0,19.0,1.0,1.0,25.0,3.0,,13.0,,1.0,21.0,2.0,2.0,16.0,5.0,23.0,14.0,11.0,77.0,1.0,1.0,0.5666666666666667,0.8095238095238095,,,,,,0.6382978723404256,0.52,0.5714285714285714,0.6382978723404256,0.52,0.5714285714285714,0.646551724137931,0.5909090909090909,0.6111111111111112,,,0.2127659574468085,0.20930232558139536,0.25,,12.267657992565056,0.375,0.2,0.21951219512195122,0.25217391304347825,0.18478260869565216,0.18867924528301888,0.20465116279069767,0.22171945701357465,0.2222222222222222,0.2857142857142857,0.21428571428571427,0.1527777777777778,0.2647058823529412,0.1896551724137931,0.3023255813953488,0.13636363636363635,0.2,0.14814814814814814,,0.6086956521739131,0.9148936170212766,0.6511627906976745,0.8235294117647058,0.5357142857142857,0.0851063829787234,0.5,0.6666666666666666,1.0,,,,,,,,,,,,,0.92,0.5652173913043478,0.15384615384615385,,,,,,,0.8571428571428571,0.6666666666666666,,,,,0.9148936170212766,,0.6549702127659575,0.5952388888888889,0.6913,0.22807017543859648,0.22807017543859648,,0.52,0.14666666666666667,1.6680851063829785,,0.1696035242290749,,,1.0,,,,,,,,,1.0,,,,,1.0,False
1629629,1610612752,Cam Reddish,Cam Reddish,1629629,NYK,9184.0,153,-3,311,313,624,358,12.0,55.0,70.0,34.0,16.0,21.0,1.0,1.0,5.0,6.0,2.0,9.0,,3.0,1.0,6.0,,1.0,,,3.0,14.0,,1.0,2.0,2.0,18.0,33.0,4.0,20.0,5.0,53.0,1.0,1.0,,2.0,,2.0,5.0,7.0,2.0,2.0,2.0,18.0,28.0,8.0,12.0,,,,14.0,3.0,3.0,1.0,8.0,2.0,10.0,2.0,,6.0,2.0,,22.0,1.0,,6.0,4.0,,10.0,1.0,11.0,,3.0,2.0,1.0,5.0,,,2.0,,5.0,,7.0,,2.0,5.0,,,6.0,,1.0,7.0,1.0,,4.0,,,1.0,,,,1.0,1.0,,18.0,55.0,1.0,,0.7777777777777778,0.7777777777777778,1.0,0.2,,1.0,0.2,0.5454545454545454,1.0,0.7142857142857143,0.4528301886792453,0.3333333333333333,0.8888888888888888,0.4732142857142857,0.3333333333333333,0.9,0.37735849056603776,0.05,0.09090909090909091,0.047619047619047616,0.2222222222222222,0.07142857142857142,17.746478873239436,0.7142857142857143,,0.0425531914893617,,0.08108108108108109,0.013513513513513514,0.05952380952380952,0.006535947712418301,,,,0.018518518518518517,,0.11428571428571428,,,0.037037037037037035,0.2,,,0.39622641509433965,0.7619047619047619,0.8,0.75,0.16981132075471697,0.2222222222222222,0.2857142857142857,1.0,0.05660377358490566,,,,0.11320754716981132,0.16666666666666666,0.16666666666666666,1.0,0.2641509433962264,0.21428571428571427,0.23076923076923078,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,,,0.3333333333333333,,,0.6666666666666666,0.8333333333333334,,,0.2222222222222222,1.0,0.7735849056603774,0.21428571428571427,0.5557566037735848,0.5331166666666666,0.6764055555555556,0.07142857142857142,0.1111111111111111,,0.03773584905660377,0.33962264150943394,4.918181818181819,25.104999999999997,0.17684887459807075,,,,,,2.0,,,,,,,,,,,,False
