EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SelfOReb,OffAtRimReboundPct,SelfORebPct,PenaltyAtRimFGM,LostBallOutOfBoundsTurnovers,Charge Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,AtRimPctAssisted,PenaltyAtRimAccuracy,ThreePtShootingFoulsDrawnPct,SecondChanceFtPoints,Travels,PenaltyCorner3FGM,FTDefRebounds,Loose Ball Fouls Drawn,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,ShortMidRangePctAssisted,PenaltyCorner3Accuracy,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,SecondChanceAtRimPctAssisted,DefensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,StepOutOfBoundsTurnovers,BlockedLongMidRange,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,3SecondViolations,Clear Path Fouls,Arc3PctBlocked
201958,1610612742,Rodrigue Beaubois,Rodrigue Beaubois,201958,DAL,27377.0,456,50.0,905,912,294.0,357,92,1817,20.0,32.0,2.0,2.0,8.0,11.0,24.0,8.0,28.0,6.0,16.0,1.0,5.0,15.0,50.0,3.0,4.0,5.0,17.0,39.0,84,21.0,66.0,25.0,166.0,931,2.0,3.0,3.0,5.0,14.0,9.0,18.0,7.0,22.0,15.0,54.0,14.0,64.0,54.0,9.0,2.0,,50.0,15.0,3.0,53.0,21.0,74.0,16.0,5.0,17.0,17.0,19.0,169.0,3.0,6.0,,9.0,27.0,38.0,9.0,47.0,17.0,9.0,8.0,19.0,,13.0,9.0,6.0,28.0,2.0,6.0,22.0,1.0,45.0,3.0,2.0,29.0,1.0,31.0,4.0,1.0,11.0,6.0,4.0,,,2.0,2.0,4.0,2.0,,51.0,291.0,4.0,0.1794871794871795,0.18421052631578946,0.8571428571428571,0.3181818181818182,0.6,0.3181818181818182,0.3181818181818182,0.4642857142857143,0.6666666666666666,0.5,0.47,0.8125,0.4875,0.5061349693251533,0.7777777777777778,0.5638297872340425,0.44,0.03571428571428571,0.09375,,18.892185954500494,0.6785714285714286,,0.09090909090909091,0.022058823529411766,0.07563025210084033,0.02097902097902098,0.08653846153846154,0.021686746987951807,0.009708737864077669,0.018518518518518517,0.06521739130434782,0.10101010101010101,0.10377358490566038,0.075,0.07692307692307693,0.5,0.21333333333333335,0.625,0.6896551724137931,0.16,0.4583333333333333,0.4583333333333333,0.18666666666666668,0.2857142857142857,0.2857142857142857,,0.10666666666666667,0.375,0.375,1.0,0.3333333333333333,0.3,0.3,0.8,0.25,1.0,0.125,0.5,0.75,0.6666666666666666,0.2,0.125,0.425,0.29411764705882354,0.6533333333333333,0.3,0.5056452702702704,0.47735,0.5013092105263158,0.07006369426751592,0.12087912087912088,0.08433734939759036,0.3253012048192771,9.45595238095238,25.26515151515152,0.32486187845303865,3.0,0.05063291139240506,0.03614457831325301,5.0,1.0,1.0,,2.0,,,0.35,0.625,,1.0,2.0,2.0,2.0,,6.0,0.044444444444444446,0.011111111111111112,0.02857142857142857,,0.4,,,,,1.0,,,,False,1.0,,,,,,
202346,1610612742,Dominique Jones,Dominique Jones,202346,DAL,15908.0,265,-27.0,518,518,140.0,170,51,1036,22.0,49.0,2.0,6.0,15.0,6.0,24.0,,2.0,,2.0,,1.0,1.0,3.0,,,1.0,3.0,28.0,75,1.0,5.0,30.0,89.0,547,2.0,8.0,,,6.0,10.0,17.0,1.0,4.0,12.0,35.0,10.0,46.0,,3.0,,,3.0,1.0,6.0,40.0,20.0,60.0,15.0,5.0,18.0,9.0,13.0,140.0,,10.0,1.0,7.0,13.0,21.0,11.0,32.0,10.0,7.0,3.0,19.0,1.0,9.0,10.0,10.0,29.0,,6.0,9.0,,21.0,1.0,2.0,30.0,2.0,41.0,3.0,,17.0,5.0,1.0,,,1.0,,1.0,1.0,,35.0,140.0,3.0,0.17857142857142858,0.17857142857142858,,0.2,,0.25,0.2,0.37333333333333335,0.25,0.5882352941176471,0.36875,0.25,0.5476190476190477,0.4494949494949495,0.2727272727272727,0.603448275862069,0.0625,0.08,0.10204081632653061,0.041666666666666664,21.955403087478558,0.6551724137931034,0.0625,0.07647058823529412,0.05813953488372093,0.08433734939759036,,0.07905138339920949,0.04048582995951417,,,0.07462686567164178,0.044444444444444446,0.10344827586206896,0.09090909090909091,0.058823529411764705,1.0,0.6125,0.4489795918367347,0.5,0.3,0.25,0.2608695652173913,0.025,,,,0.025,,,,0.0375,0.3333333333333333,0.3333333333333333,,0.75,0.3333333333333333,,,,,0.7142857142857143,0.047619047619047616,0.14285714285714285,0.3333333333333333,0.675,0.3333333333333333,0.5324063291139242,0.51198,0.533115,0.18085106382978725,0.19101123595505617,0.06741573033707865,0.39325842696629215,4.118666666666666,26.839999999999996,0.2702702702702703,9.0,0.1076923076923077,0.20930232558139536,9.0,2.0,3.0,,1.0,,,0.22727272727272727,0.6,,2.0,2.0,,1.0,,2.0,0.07692307692307693,0.04477611940298507,,,,,,,,,,,,False,,,1.0,,,,
203109,1610612742,Jae Crowder,Jae Crowder,203109,DAL,77508.0,1292,-23.0,2518,2554,596.0,717,245,5072,45.0,74.0,8.0,17.0,14.0,2.0,16.0,25.0,78.0,21.0,43.0,2.0,11.0,39.0,141.0,3.0,16.0,13.0,43.0,72.0,168,60.0,184.0,44.0,368.0,2687,8.0,20.0,4.0,18.0,34.0,12.0,34.0,19.0,54.0,11.0,92.0,94.0,50.0,171.0,9.0,14.0,3.0,138.0,39.0,16.0,66.0,25.0,91.0,19.0,6.0,32.0,12.0,22.0,207.0,10.0,24.0,1.0,38.0,99.0,147.0,35.0,182.0,61.0,38.0,23.0,26.0,6.0,21.0,19.0,5.0,45.0,4.0,12.0,60.0,2.0,122.0,5.0,1.0,62.0,5.0,69.0,7.0,1.0,32.0,5.0,17.0,,,13.0,4.0,17.0,7.0,,92.0,592.0,5.0,0.6527777777777778,0.7230769230769231,0.95,0.32608695652173914,0.2222222222222222,0.35185185185185186,0.3314917127071823,0.42857142857142855,0.4,0.35294117647058826,0.4602272727272727,0.3684210526315789,0.4602272727272727,0.4803664921465969,0.4146341463414634,0.4742268041237113,0.5227272727272727,0.09523809523809523,0.12162162162162163,0.3125,15.152590489709013,0.5777777777777777,0.013888888888888888,0.11633372502937721,0.02916160388821385,0.11949685534591195,0.027548209366391185,0.11719418306244654,0.02866779089376054,0.02364864864864865,0.024390243902439025,0.11258278145695365,0.08870967741935484,0.14285714285714285,0.1085972850678733,0.14432989690721648,0.4117647058823529,0.21022727272727273,0.6081081081081081,0.6923076923076923,0.045454545454545456,0.125,0.18181818181818182,0.2215909090909091,0.32051282051282054,0.32894736842105265,0.68,0.12215909090909091,0.4883720930232558,0.5,1.0,0.4005681818181818,0.2765957446808511,0.2785714285714286,0.9230769230769231,0.4473684210526316,0.47058823529411764,0.05263157894736842,0.42105263157894735,0.1875,1.0,0.1590909090909091,0.125,0.48863636363636365,0.3023255813953488,0.7329545454545454,0.2826086956521739,0.5250668103448276,0.5223749999999999,0.5134241379310347,0.08753315649867374,0.16580310880829016,0.09239130434782608,0.25,9.982142857142858,25.132065217391304,0.23669579030976967,6.0,0.03643724696356275,0.03076923076923077,8.0,1.0,6.0,5.0,5.0,1.0,0.02564102564102564,0.6444444444444445,0.5714285714285714,0.005434782608695652,6.0,3.0,6.0,10.0,8.0,8.0,0.11494252873563218,0.02857142857142857,0.039473684210526314,0.5,0.5454545454545454,2.0,0.010869565217391304,0.023255813953488372,0.125,,1.0,0.5,1.0,False,,,,1.0,,,0.0070921985815602835
201604,1610612742,Chris Douglas-Roberts,Chris Douglas-Roberts,201604,DAL,3783.0,63,-13.0,121,119,41.0,34,17,240,3.0,5.0,,,1.0,1.0,2.0,1.0,3.0,,3.0,1.0,1.0,,1.0,,,,,5.0,10,,4.0,7.0,17.0,132,1.0,1.0,,1.0,2.0,1.0,1.0,,1.0,3.0,5.0,6.0,4.0,,,,1.0,,,,1.0,3.0,4.0,2.0,1.0,1.0,,,11.0,,,,,5.0,5.0,,5.0,2.0,2.0,,1.0,,1.0,,,1.0,,,2.0,,4.0,1.0,,5.0,1.0,10.0,,,4.0,1.0,,,,,,,,,5.0,41.0,1.0,0.6,0.6,,,,,,0.5,1.0,1.0,0.35714285714285715,0.5,0.5,0.4473684210526316,0.5,0.625,0.2857142857142857,,,,14.084507042253522,1.0,,0.13513513513513514,,,,0.09259259259259259,,,,,0.13333333333333333,0.25,,,,0.35714285714285715,0.6,0.6,0.14285714285714285,0.5,0.5,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,0.21428571428571427,,,,0.07142857142857142,,,,,,0.5,,,,0.5,0.5,,,0.6428571428571429,,0.5320846153846154,0.46777500000000005,0.620575,0.2222222222222222,0.2857142857142857,0.11764705882352941,0.29411764705882354,7.090000000000001,33.8,0.33884297520661155,,,,1.0,,,,,,,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
201627,1610612742,Anthony Morrow,Anthony Morrow,201627,DAL,4927.0,82,-20.0,164,165,66.0,68,17,329,3.0,6.0,1.0,1.0,4.0,5.0,9.0,8.0,14.0,1.0,3.0,2.0,2.0,,2.0,,1.0,,1.0,16.0,29,1.0,5.0,4.0,39.0,195,2.0,3.0,,3.0,6.0,6.0,13.0,,3.0,2.0,14.0,12.0,20.0,3.0,,,,2.0,,1.0,3.0,1.0,4.0,,1.0,,,3.0,9.0,,1.0,,2.0,1.0,3.0,1.0,4.0,1.0,1.0,,1.0,2.0,,3.0,1.0,4.0,,,4.0,,10.0,1.0,,5.0,1.0,4.0,,,1.0,1.0,,,,,,,,,14.0,65.0,1.0,0.375,0.375,1.0,0.2,,,0.2,0.5517241379310345,0.6666666666666666,0.46153846153846156,0.5147058823529411,0.3333333333333333,0.375,0.5416666666666666,0.42857142857142855,0.4117647058823529,0.14705882352941177,0.034482758620689655,,,21.164021164021165,0.25,,0.021739130434782608,0.018518518518518517,0.1,,0.045454545454545456,0.012658227848101266,0.038461538461538464,,0.05555555555555555,,,0.13333333333333333,,,0.17647058823529413,0.5,0.5,0.2647058823529412,0.5555555555555556,0.5555555555555556,0.4117647058823529,0.5714285714285714,0.6153846153846154,0.75,0.08823529411764706,0.3333333333333333,0.3333333333333333,1.0,0.058823529411764705,,,,0.16666666666666666,1.0,0.3333333333333333,0.16666666666666666,,,0.25,0.125,0.0625,,0.3235294117647059,,0.4396514705882352,0.48841,0.46710625,0.02857142857142857,0.03333333333333333,0.15384615384615385,0.358974358974359,12.272413793103448,24.88,0.4024390243902439,,,,3.0,,,,,,0.07142857142857142,,0.75,,2.0,1.0,,,1.0,3.0,,,,,,,,,,,,,,False,,,,,,,
2563,1610612742,Dahntay Jones,Dahntay Jones,2563,DAL,33370.0,556,-45.0,1078,1113,232.0,304,101,2191,19.0,38.0,,3.0,7.0,14.0,33.0,4.0,25.0,5.0,23.0,1.0,4.0,2.0,10.0,,1.0,,2.0,37.0,96,7.0,33.0,56.0,151.0,1185,1.0,4.0,,2.0,7.0,8.0,24.0,1.0,6.0,21.0,40.0,24.0,50.0,21.0,,,1.0,9.0,2.0,12.0,19.0,4.0,23.0,2.0,2.0,7.0,6.0,6.0,50.0,4.0,4.0,1.0,15.0,28.0,46.0,9.0,55.0,8.0,6.0,2.0,7.0,1.0,5.0,11.0,2.0,18.0,4.0,5.0,19.0,5.0,60.0,2.0,5.0,56.0,2.0,68.0,4.0,,31.0,5.0,5.0,,,3.0,1.0,5.0,3.0,,36.0,221.0,3.0,0.32432432432432434,0.32432432432432434,1.0,0.21212121212121213,,0.16666666666666666,0.21875,0.3854166666666667,0.25,0.3333333333333333,0.3682170542635659,0.16666666666666666,0.31666666666666665,0.468944099378882,0.3888888888888889,0.47619047619047616,0.2558139534883721,0.125,0.2894736842105263,,14.97907949790795,0.3888888888888889,0.04,0.07526881720430108,0.011049723756906077,0.08196721311475409,0.035398230088495575,0.07747747747747748,0.016842105263157894,,0.05263157894736842,0.045454545454545456,0.06140350877192982,0.10810810810810811,0.07971014492753623,0.08888888888888889,0.6,0.29457364341085274,0.5,0.7037037037037037,0.2558139534883721,0.42424242424242425,0.42424242424242425,0.1937984496124031,0.16,0.16666666666666666,0.25,0.17829457364341086,0.21739130434782608,0.21739130434782608,1.0,0.07751937984496124,0.2,0.2,1.0,0.5,,0.16666666666666666,0.16666666666666666,,,0.23333333333333334,0.13333333333333333,0.06666666666666667,,0.5503875968992248,0.2222222222222222,0.5110226562499999,0.5680333333333333,0.4848431034482758,0.1987179487179487,0.25203252032520324,0.046357615894039736,0.26490066225165565,8.282291666666666,25.41515151515152,0.21521335807050093,2.0,0.02,0.028169014084507043,4.0,2.0,1.0,4.0,7.0,,0.04,0.47368421052631576,0.5714285714285714,,5.0,,1.0,3.0,2.0,9.0,0.1,0.015503875968992248,,0.14285714285714285,0.25,,,,,,,,,False,,1.0,,,1.0,,
201148,1610612742,Brandan Wright,Brandan Wright,201148,DAL,68503.0,1142,112.0,2220,2241,605.0,649,227,4461,129.0,182.0,32.0,44.0,48.0,90.0,174.0,21.0,44.0,,,,,,3.0,,,,2.0,240.0,400,,3.0,59.0,539.0,2351,38.0,62.0,,,85.0,57.0,99.0,,2.0,20.0,134.0,386.0,94.0,,,56.0,2.0,1.0,,25.0,28.0,8.0,36.0,5.0,3.0,11.0,6.0,11.0,80.0,20.0,63.0,2.0,42.0,108.0,174.0,85.0,259.0,26.0,14.0,12.0,14.0,4.0,6.0,20.0,8.0,34.0,2.0,7.0,41.0,,78.0,,5.0,86.0,1.0,96.0,20.0,,52.0,6.0,75.0,1.0,1.0,44.0,30.0,76.0,41.0,1.0,134.0,599.0,4.0,0.8041666666666667,0.910377358490566,,,,,,0.6,0.6129032258064516,0.5757575757575758,0.5955334987593052,0.6129032258064516,0.5643564356435643,0.6111111111111112,0.625,0.5826086956521739,0.007444168734491315,0.0625,0.10989010989010989,0.028735632183908046,19.153225806451612,0.4117647058823529,0.03125,0.1393548387096774,0.08594815825375171,0.12804878048780488,0.07462686567164178,0.1359927470534905,0.08291708291708291,0.0796812749003984,0.05741626794258373,0.11538461538461539,0.13414634146341464,0.1728395061728395,0.13135593220338984,0.11956521739130435,0.5394736842105263,0.45161290322580644,0.7087912087912088,0.7962962962962963,0.4317617866004963,0.5172413793103449,0.5325443786982249,0.10918114143920596,0.4772727272727273,0.4772727272727273,0.9523809523809523,,,,,0.007444168734491315,,,,0.7096774193548387,0.7272727272727273,,,,,0.4752475247524752,,0.019801980198019802,,0.45905707196029777,,0.49493640897755614,0.5346749999999999,0.5031646464646464,0.11954022988505747,0.12037037037037036,0.15769944341372913,0.24860853432282004,6.01525,46.93333333333334,0.2725225225225225,11.0,0.0784313725490196,0.08270676691729323,32.0,4.0,2.0,,3.0,,,0.7364341085271318,0.6666666666666666,,9.0,,,24.0,4.0,5.0,0.2823529411764706,0.09712230215827339,0.13559322033898305,0.8666666666666667,,,,,0.125,5.0,,,,False,,1.0,3.0,,2.0,,
2549,1610612742,Chris Kaman,Chris Kaman,2549,DAL,74811.0,1247,-114.0,2416,2416,333.0,403,239,4832,112.0,185.0,27.0,59.0,33.0,69.0,179.0,111.0,212.0,,,,,,1.0,,,,1.0,292.0,576,,1.0,61.0,645.0,2615,38.0,87.0,,,85.0,44.0,75.0,,1.0,18.0,106.0,392.0,192.0,,,48.0,,1.0,,27.0,35.0,15.0,50.0,12.0,3.0,19.0,4.0,12.0,115.0,17.0,76.0,,63.0,169.0,257.0,93.0,350.0,29.0,24.0,5.0,65.0,2.0,24.0,32.0,41.0,97.0,4.0,13.0,72.0,5.0,131.0,7.0,7.0,83.0,1.0,78.0,8.0,,41.0,2.0,48.0,,,38.0,10.0,48.0,27.0,2.0,106.0,330.0,2.0,0.6712328767123288,0.7313432835820896,,,,,,0.5069444444444444,0.4367816091954023,0.5866666666666667,0.5060658578856152,0.4367816091954023,0.5789473684210527,0.5269607843137255,0.45698924731182794,0.6091954022988506,0.0017331022530329288,0.046875,0.08648648648648649,0.0446927374301676,26.307977736549166,0.6701030927835051,,0.20239520958083831,0.08491620111731843,0.19504643962848298,0.07264957264957266,0.2003454231433506,0.08237378210806023,0.061764705882352944,0.06976744186046512,0.1708185053380783,0.22878228782287824,0.20848056537102475,0.21551724137931033,0.14285714285714285,0.5625,0.32062391681109187,0.6054054054054054,0.6627218934911243,0.31022530329289427,0.3854748603351955,0.40350877192982454,0.36741767764298094,0.5235849056603774,0.5311004784688995,0.9279279279279279,,,,,0.0017331022530329288,,,,0.6781609195402298,0.4576271186440678,,,,,0.4342105263157895,,0.013157894736842105,,0.3223570190641248,,0.467113951473137,0.508104,0.48680065789473687,0.06721311475409836,0.06732348111658457,0.13178294573643412,0.16434108527131783,9.456423611111108,26.4,0.13783112582781457,12.0,0.12184873949579832,0.046511627906976744,20.0,7.0,3.0,1.0,2.0,,0.014150943396226415,0.5357142857142857,0.6060606060606061,,9.0,9.0,,25.0,9.0,10.0,0.44642857142857145,0.08201892744479496,0.08064516129032258,0.4782608695652174,,,,,,5.0,,,,False,,,1.0,,2.0,,
203006,1610612742,Josh Akognon,Josh Akognon,203006,DAL,522.0,9,-5.0,17,16,7.0,9,1,33,,,,,,,,1.0,2.0,,,,,1.0,2.0,,,1.0,2.0,1.0,2,1.0,2.0,,5.0,20,,,,,,,1.0,1.0,2.0,,3.0,,2.0,3.0,,,,2.0,1.0,,1.0,,1.0,,,,,1.0,2.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,3.0,7.0,,,,1.0,0.5,,0.5,0.5,0.5,,,0.625,,0.5,0.625,,0.5,0.5,,,,22.22222222222222,,,0.14285714285714285,,,,0.14285714285714285,,,,,,0.3333333333333333,,,,,,,,,,0.5,0.5,0.5,,,,,,0.5,0.5,0.5,1.0,,,,,,,,,0.6666666666666666,0.5,0.5,0.5,0.4658875,,0.4794833333333333,,,,0.6,21.9,25.95,0.4117647058823529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
203108,1610612742,Bernard James,Bernard James,203108,DAL,21723.0,362,-23.0,734,741,238.0,300,92,1475,35.0,63.0,9.0,24.0,9.0,5.0,18.0,,,,,,,,1.0,,,,,40.0,81,,1.0,19.0,99.0,803,10.0,28.0,,,27.0,6.0,15.0,,,9.0,21.0,60.0,20.0,,,16.0,1.0,,,10.0,5.0,1.0,6.0,1.0,,,,5.0,13.0,11.0,29.0,1.0,11.0,38.0,58.0,41.0,99.0,11.0,6.0,5.0,9.0,1.0,4.0,4.0,5.0,13.0,1.0,5.0,33.0,3.0,55.0,6.0,2.0,27.0,,30.0,4.0,,14.0,3.0,30.0,,,24.0,6.0,30.0,18.0,,21.0,237.0,3.0,0.75,0.9375,,,,,,0.49382716049382713,0.35714285714285715,0.4,0.4878048780487805,0.35714285714285715,0.4,0.5210526315789473,0.4090909090909091,0.525,0.012195121951219513,0.12345679012345678,0.12698412698412698,0.1111111111111111,12.765957446808509,0.6923076923076923,0.041666666666666664,0.1623931623931624,0.116,0.10679611650485436,0.09821428571428571,0.14540059347181009,0.11049723756906077,0.1111111111111111,0.09876543209876543,0.17647058823529413,0.12698412698412698,0.17391304347826086,0.10126582278481013,0.125,0.6,0.7682926829268293,0.5555555555555556,0.6363636363636364,0.21951219512195122,0.2777777777777778,0.3125,,,,,,,,,0.012195121951219513,,,,0.8571428571428571,0.375,,,,,0.6,,,,0.7804878048780488,,0.5618925925925925,0.5218521739130434,0.5023733333333333,0.15217391304347827,0.15384615384615385,0.2727272727272727,0.21212121212121213,2.629629629629629,74.2,0.3242506811989101,4.0,0.1276595744680851,0.12903225806451613,5.0,,,,1.0,,,0.7714285714285715,0.5555555555555556,,7.0,,,9.0,3.0,6.0,0.45,0.10666666666666667,0.0967741935483871,0.6,,,,,0.2222222222222222,1.0,,,,False,1.0,,2.0,,,,
965,1610612742,Derek Fisher,Derek Fisher,965,DAL,13711.0,229,15.0,448,450,49.0,71,45,898,4.0,9.0,1.0,1.0,,3.0,7.0,6.0,26.0,2.0,5.0,,1.0,8.0,18.0,,,1.0,1.0,13.0,42,10.0,23.0,21.0,77.0,462,1.0,2.0,,,2.0,1.0,4.0,1.0,2.0,4.0,9.0,12.0,14.0,27.0,3.0,,,18.0,8.0,2.0,23.0,8.0,31.0,8.0,,10.0,5.0,8.0,70.0,,,,6.0,8.0,15.0,,15.0,5.0,2.0,3.0,14.0,2.0,10.0,4.0,4.0,18.0,1.0,2.0,7.0,2.0,24.0,1.0,1.0,23.0,2.0,23.0,,1.0,9.0,,2.0,,,1.0,,2.0,1.0,,9.0,48.0,,0.46153846153846156,0.46153846153846156,0.9,0.43478260869565216,,0.5,0.43478260869565216,0.30952380952380953,0.5,0.25,0.4307692307692308,0.5,0.4166666666666667,0.5066666666666667,0.5,0.5625,0.35384615384615387,0.047619047619047616,0.1111111111111111,0.14285714285714285,18.75,0.7777777777777778,,0.05925925925925926,,0.08,,0.06666666666666667,,,,0.05555555555555555,0.022727272727272728,0.09090909090909091,0.07272727272727272,0.1,0.5,0.13846153846153847,0.4444444444444444,0.5,0.1076923076923077,0.42857142857142855,0.5,0.4,0.23076923076923078,0.23076923076923078,0.3333333333333333,0.07692307692307693,0.4,0.4,1.0,0.27692307692307694,0.4444444444444444,0.47058823529411764,0.875,0.5,1.0,,,,,,0.16666666666666666,0.16666666666666666,1.0,0.49230769230769234,0.4444444444444444,0.48142076923076926,0.391,0.45964999999999995,0.14666666666666667,0.17647058823529413,0.025974025974025976,0.11688311688311688,13.019047619047617,25.373913043478257,0.109375,,,,,,,,3.0,2.0,,0.75,,0.08333333333333333,,,,1.0,,3.0,0.14285714285714285,,,0.3333333333333333,,1.0,0.043478260869565216,,1.0,,,,,False,1.0,1.0,,1.0,,,0.05555555555555555
2201,1610612742,Eddy Curry,Eddy Curry,2201,DAL,1485.0,25,6.0,52,51,21.0,16,3,103,4.0,6.0,2.0,3.0,1.0,,2.0,,,,,,,,,,,,,4.0,8,,,1.0,9.0,48,2.0,3.0,,,4.0,1.0,1.0,,,,2.0,6.0,2.0,,,2.0,,,,2.0,,,,,,,,,,,2.0,,,2.0,2.0,2.0,4.0,,,,1.0,,,2.0,1.0,3.0,,2.0,3.0,,7.0,1.0,2.0,2.0,,4.0,,,1.0,1.0,,,,,,,,,2.0,21.0,1.0,0.75,1.0,,,,,,0.5,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,0.45,0.6666666666666666,0.5,,0.25,0.16666666666666666,0.5,23.21428571428571,0.3333333333333333,,0.13333333333333333,0.125,,,0.1,0.1,,,0.3333333333333333,,0.16666666666666666,,,,0.75,0.6666666666666666,0.8,0.25,,,,,,,,,,,,,,,1.0,0.6666666666666666,,,,,1.0,,,,0.75,,0.4718375,0.48200000000000004,0.6813,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.2222222222222222,3.8375,,0.40384615384615385,,,,1.0,,,,,,,0.75,1.0,,,,,,,,,0.2857142857142857,,,,,,,0.5,,,,,False,,,,,,,
