EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,LostBallTurnovers,SecondChanceTurnovers,BlockedShortMidRange,DefensiveGoaltends,OffLongMidRangeReboundPct,DefCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PtsUnassisted3s,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Fg3aBlocked,LongMidRangeAssists,FTOffRebounds,LostBallSteals,BlockingFouls,2pt And 1 Free Throw Trips,BlockedLongMidRange,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,LongMidRangePctAssisted,BlockingFoulsDrawn,Technical Free Throw Trips,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceFtPoints,3SecondViolations,LongMidRangePctBlocked,Charge Fouls,Corner3PctBlocked,SecondChanceAtRimPctAssisted,Defensive 3 Seconds Violations,on,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,Charge Fouls Drawn,Clear Path Fouls,OffensiveGoaltends
2544,1610612748,LeBron James,LeBron James,2544,MIA,172141.0,2869,715,5435,5418,1487,1338,522,10853,410.0,537.0,118.0,156.0,105.0,233.0,146.0,327.0,20.0,42.0,4.0,7.0,7.0,10.0,82.0,211.0,17.0,18.0,62.0,661.0,1097,102.0,253.0,400.0,2028.0,5603,77.0,122.0,12.0,24.0,219.0,195.0,328,25.0,72.0,185.0,650.0,498.0,824.0,171.0,1.0,210.0,82.0,40.0,354.0,195.0,549.0,92.0,103.0,218.0,1293.0,25.0,70.0,156.0,310.0,42.0,508,97.0,605,29.0,129.0,105.0,141.0,43.0,97.0,84.0,7.0,225.0,72.0,34.0,110.0,8.0,16.0,436.0,7.0,7.0,531.0,210.0,2.0,74.0,67.0,46.0,67.0,30.0,645.0,1480,16.0,62.0,0.3767019667170953,0.39712918660287083,0.5588235294117647,0.4031620553359684,0.5,0.3472222222222222,0.40476190476190477,0.6025524156791249,0.6311475409836066,0.5945121951219512,0.6029629629629629,0.6506849315068494,0.58125,0.6390644753476612,0.6759259259259259,0.6328125,0.1874074074074074,0.03646308113035551,0.054003724394785846,29.970129439097246,0.6266666666666667,0.2857142857142857,0.1691216584833606,0.04672897196261682,0.20103092783505155,0.03415300546448088,0.1786124952088923,0.042600896860986545,0.07929515418502203,0.04357298474945534,0.030634573304157548,0.04,0.1111111111111111,0.1809872029250457,0.22096774193548388,0.1930783242258652,0.05502846299810247,0.44776119402985076,0.3977777777777778,0.7635009310986964,0.8070866141732284,0.5,0.1725925925925926,0.45064377682403434,0.47297297297297297,0.1523809523809524,0.24222222222222223,0.44648318042813456,0.44648318042813456,0.03111111111111111,0.47619047619047616,0.47619047619047616,0.8,0.1562962962962963,0.3886255924170616,0.3886255924170616,0.5,0.04794520547945205,0.5714285714285714,0.75,0.11643835616438356,0.39,0.7564102564102564,0.025,0.7,0.155,0.2903225806451613,0.5851851851851851,0.3904761904761905,0.5259580059303186,0.5212518348623855,0.5044859649122807,0.14058355437665782,0.1674641148325359,0.007874015748031496,0.10798816568047337,0.32051282051282054,8.03327256153145,25.20513833992095,0.2735970561177553,53.0,71.0,68.0,44.0,12.0,15.0,5.0,0.023931623931623933,0.22026431718061673,0.4863013698630137,0.7464788732394366,135.0,29.0,4.0,1.0,,107.0,2.0,24.0,1.0,53.0,6.0,,0.04721030042918455,,0.01282051282051282,0.1917808219178082,7.0,13.0,8.0,0.47058823529411764,0.5,29.0,1.0,,10.0,,0.18867924528301888,,False,1.0,,,3.0,,
2203,1610612748,Shane Battier,Shane Battier,2203,MIA,104634.0,1744,328,3271,3282,907,839,310,6553,9.0,21.0,1.0,1.0,5.0,18.0,,4.0,86.0,188.0,4.0,8.0,24.0,59.0,48.0,124.0,13.0,14.0,34.0,14.0,43,134.0,312.0,30.0,460.0,3417,3.0,6.0,10.0,21.0,37.0,3.0,8,38.0,93.0,15.0,135.0,18.0,10.0,399.0,,124.0,48.0,7.0,46.0,24.0,70.0,11.0,13.0,27.0,164.0,14.0,15.0,29.0,84.0,8.0,121,37.0,158,4.0,39.0,27.0,20.0,8.0,15.0,13.0,2.0,33.0,8.0,98.0,148.0,14.0,3.0,65.0,7.0,9.0,36.0,6.0,4.0,7.0,53.0,39.0,54.0,26.0,135.0,900,10.0,6.0,0.6428571428571429,0.6428571428571429,0.9925373134328358,0.42948717948717946,0.47619047619047616,0.40860215053763443,0.42948717948717946,0.32558139534883723,0.5,0.375,0.6056338028169014,0.6666666666666666,0.594059405940594,0.6199460916442049,0.6607142857142857,0.6192660550458715,0.8788732394366198,0.16279069767441862,0.2857142857142857,11.154058531198233,0.6060606060606061,0.0963855421686747,0.07440212577502214,0.017142857142857144,0.05942622950819672,0.028397565922920892,0.06988249845392702,0.021198830409356724,0.014285714285714285,0.014925373134328358,0.03484320557491289,0.019417475728155338,0.07635467980295567,0.07164179104477612,0.07474226804123711,0.054441260744985676,0.021052631578947368,0.48148148148148145,0.059154929577464786,0.42857142857142855,0.6,0.7777777777777778,0.05070422535211268,0.2777777777777778,0.29411764705882354,0.4,0.011267605633802818,,,0.5295774647887324,0.4574468085106383,0.46236559139784944,1.0,0.3492957746478873,0.3870967741935484,0.3902439024390244,0.9791666666666666,0.2962962962962963,0.5,1.0,0.48148148148148145,0.009900990099009901,1.0,0.5841584158415841,0.4067796610169492,0.33663366336633666,0.4117647058823529,0.9380281690140845,0.3870967741935484,0.5501018361581922,0.5157277777777778,0.5273359999999999,0.027472527472527472,0.12244897959183673,0.012698412698412698,0.08043478260869565,0.29347826086956524,6.274418604651162,24.35544871794872,0.2772852338734332,2.0,3.0,,5.0,3.0,12.0,,0.021406727828746176,0.07194244604316546,0.1111111111111111,0.6666666666666666,3.0,10.0,,,3.0,9.0,8.0,12.0,4.0,,2.0,0.009615384615384616,0.05555555555555555,0.008064516129032258,0.08791208791208792,,,,6.0,0.46153846153846156,0.8333333333333334,1.0,,,,0.010638297872340425,0.5,,False,1.0,1.0,1.0,19.0,,
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,142659.0,2378,569,4509,4502,878,810,426,9011,309.0,445.0,57.0,84.0,118.0,278.0,121.0,297.0,4.0,9.0,1.0,2.0,,,13.0,57.0,1.0,5.0,22.0,548.0,1020,17.0,66.0,303.0,1450.0,4636,41.0,87.0,1.0,3.0,107.0,89.0,167,5.0,22.0,69.0,262.0,480.0,616.0,18.0,4.0,53.0,13.0,35.0,252.0,100.0,352.0,56.0,44.0,165.0,804.0,17.0,66.0,98.0,155.0,4.0,257,86.0,343,25.0,128.0,91.0,138.0,21.0,88.0,54.0,5.0,192.0,34.0,69.0,138.0,5.0,3.0,315.0,6.0,4.0,418.0,198.0,2.0,27.0,53.0,24.0,56.0,29.0,262.0,877,11.0,21.0,0.43795620437956206,0.4528301886792453,0.35294117647058826,0.25757575757575757,0.3333333333333333,0.22727272727272727,0.27419354838709675,0.5372549019607843,0.47126436781609193,0.5329341317365269,0.5280847145488029,0.4722222222222222,0.5105820105820106,0.5686813186813187,0.5144230769230769,0.5550847457627118,0.06077348066298342,0.03431372549019608,0.0449438202247191,29.305861172234447,0.71875,0.03636363636363636,0.10623714873200822,0.05057471264367816,0.14390602055800295,0.031135531135531136,0.11822429906542056,0.044840626688276604,0.08068459657701711,0.05305039787798409,0.026470588235294117,0.038834951456310676,0.09369024856596558,0.09767441860465116,0.12648221343873517,0.14315352697095435,0.05263157894736842,0.5178571428571429,0.4097605893186004,0.6943820224719102,0.7270588235294118,0.5825242718446602,0.2559852670349908,0.4244604316546763,0.44696969696969696,0.23728813559322035,0.27348066298342544,0.4074074074074074,0.40878378378378377,0.008287292817679558,0.4444444444444444,0.4444444444444444,0.5,0.052486187845303865,0.22807017543859648,0.23214285714285715,0.3076923076923077,0.022222222222222223,0.5,,0.011111111111111112,0.4444444444444444,0.6785714285714286,,,0.1164021164021164,0.22727272727272727,0.4705340699815838,0.24528301886792453,0.5140436691312384,0.5181013698630137,0.5274691891891893,0.16038492381716118,0.16793893129770993,0.029411764705882353,0.07379310344827586,0.18068965517241378,8.429607843137253,26.496969696969696,0.19472166777556,29.0,51.0,36.0,50.0,13.0,20.0,2.0,0.025048169556840076,0.1457286432160804,0.5666666666666667,0.5686274509803921,33.0,23.0,13.0,2.0,1.0,64.0,3.0,37.0,2.0,39.0,9.0,0.015151515151515152,0.050359712230215826,0.017543859649122806,0.024193548387096774,0.2644628099173554,5.0,1.0,,,,22.0,1.0,0.003367003367003367,7.0,,0.27586206896551724,1.0,False,,3.0,3.0,5.0,,
951,1610612748,Ray Allen,Ray Allen,951,MIA,116817.0,1947,167,3639,3635,1140,1077,368,7274,73.0,130.0,21.0,34.0,31.0,71.0,38.0,99.0,62.0,132.0,5.0,11.0,18.0,43.0,72.0,182.0,18.0,24.0,58.0,142.0,300,134.0,314.0,130.0,816.0,3909,13.0,32.0,10.0,29.0,64.0,30.0,62,42.0,101.0,56.0,242.0,142.0,142.0,381.0,1.0,181.0,72.0,18.0,78.0,45.0,123.0,18.0,27.0,47.0,291.0,13.0,25.0,60.0,109.0,3.0,172,39.0,211,8.0,63.0,48.0,60.0,10.0,38.0,34.0,4.0,94.0,28.0,68.0,125.0,7.0,7.0,115.0,1.0,6.0,147.0,44.0,1.0,16.0,14.0,8.0,14.0,9.0,237.0,1133,12.0,12.0,0.5,0.5,0.9477611940298507,0.4267515923566879,0.3448275862068966,0.4158415841584158,0.4281150159744409,0.47333333333333333,0.40625,0.4838709677419355,0.5586319218241043,0.45901639344262296,0.5705521472392638,0.5881024096385542,0.46923076923076923,0.6203208556149733,0.511400651465798,0.06,0.09230769230769231,18.68375647029825,0.6382978723404256,0.027522935779816515,0.09380378657487091,0.02399232245681382,0.11406844106463879,0.024761904761904763,0.10011848341232228,0.024250159540523293,0.02023121387283237,0.02875399361022364,0.01875,0.03414634146341464,0.06481481481481481,0.10876132930513595,0.11278195488721804,0.11568123393316196,0.025974025974025976,0.6428571428571429,0.21172638436482086,0.5615384615384615,0.6186440677966102,0.547945205479452,0.11563517915309446,0.43661971830985913,0.45588235294117646,0.3225806451612903,0.16123778501628663,0.3838383838383838,0.3958333333333333,0.21498371335504887,0.4696969696969697,0.4732824427480916,0.9838709677419355,0.2964169381107492,0.3956043956043956,0.3956043956043956,0.9166666666666666,0.18032786885245902,0.45454545454545453,0.8,0.29508196721311475,0.2085889570552147,0.6176470588235294,0.26380368098159507,0.4186046511627907,0.3558282208588957,0.41379310344827586,0.7231270358306189,0.39779005524861877,0.5306227422003286,0.5188728260869566,0.5367137500000001,0.06944444444444445,0.1317365269461078,0.0031847133757961785,0.0784313725490196,0.2965686274509804,8.722333333333331,24.698089171974523,0.31327287716405605,7.0,11.0,,22.0,8.0,4.0,,0.02349869451697128,0.10948905109489052,0.18032786885245902,0.6363636363636364,21.0,9.0,4.0,3.0,1.0,22.0,1.0,15.0,1.0,10.0,2.0,0.0031847133757961785,0.04225352112676056,,0.008695652173913044,0.5526315789473685,2.0,36.0,5.0,0.2777777777777778,0.8,8.0,,0.030303030303030304,4.0,0.007575757575757576,0.14285714285714285,,False,1.0,,,3.0,1.0,
436,1610612748,Juwan Howard,Juwan Howard,436,MIA,2268.0,38,-3,69,69,12,5,8,138,2.0,5.0,,1.0,7.0,9.0,,3.0,,,,,,,,,,,,9.0,17,,,1.0,19.0,78,,,,,,3.0,5,,,,6.0,12.0,6.0,,,,,1.0,1.0,1.0,2.0,1.0,,1.0,5.0,,,,3.0,2.0,5,,5,,,,1.0,,1.0,1.0,1.0,2.0,,5.0,7.0,,,2.0,1.0,,1.0,1.0,,,,,,,6.0,12,,,0.6666666666666666,0.6666666666666666,,,,,,0.5294117647058824,,0.6,0.5294117647058824,,0.6,0.5588235294117647,,0.6,,0.058823529411764705,0.2,24.675324675324674,0.5,0.4,0.13043478260869565,,,,0.09375,,,,,,0.5,,0.25,,,,0.29411764705882354,0.4,0.5,1.0,0.5294117647058824,0.7777777777777778,0.7777777777777778,0.5714285714285714,0.17647058823529413,,,,,,,,,,,,,,,0.2,,,,,,0.29411764705882354,,0.4282529411764706,,0.44611999999999996,0.058823529411764705,0.058823529411764705,,,0.3157894736842105,8.511764705882353,,0.17391304347826086,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,False,,,,,,
2547,1610612748,Chris Bosh,Chris Bosh,2547,MIA,145574.0,2426,471,4573,4547,882,805,427,9120,207.0,282.0,36.0,45.0,58.0,168.0,194.0,372.0,13.0,42.0,1.0,1.0,,3.0,8.0,31.0,4.0,2.0,7.0,459.0,822,21.0,73.0,240.0,1221.0,4762,56.0,101.0,3.0,5.0,157.0,74.0,114,2.0,10.0,60.0,214.0,698.0,220.0,63.0,,31.0,8.0,39.0,81.0,41.0,122.0,29.0,12.0,54.0,285.0,41.0,82.0,101.0,236.0,29.0,366,129.0,495,13.0,66.0,47.0,65.0,11.0,27.0,58.0,8.0,123.0,27.0,70.0,164.0,15.0,12.0,230.0,16.0,8.0,300.0,137.0,2.0,21.0,99.0,63.0,100.0,60.0,214.0,874,9.0,18.0,0.7603485838779956,0.8004587155963303,1.0,0.2876712328767123,0.6,0.2,0.2876712328767123,0.5583941605839416,0.5544554455445545,0.6491228070175439,0.5480446927374302,0.5707547169811321,0.6209677419354839,0.5906007751937985,0.61328125,0.6740506329113924,0.08156424581005586,0.04744525547445255,0.08156028368794327,22.848664688427302,0.5284552845528455,0.26851851851851855,0.15137908915971776,0.06431372549019608,0.15165165165165165,0.0721830985915493,0.15146067415730338,0.06673901247965273,0.07291666666666667,0.0625,0.06741573033707865,0.08018867924528301,0.12021857923497267,0.15991471215351813,0.1756007393715342,0.15217391304347827,0.03513513513513514,0.6,0.31508379888268156,0.7340425531914894,0.7992277992277992,0.7198067632850241,0.1877094972067039,0.34523809523809523,0.3717948717948718,0.5344827586206896,0.41564245810055866,0.521505376344086,0.5271739130434783,0.04692737430167598,0.30952380952380953,0.3170731707317073,1.0,0.034636871508379886,0.25806451612903225,0.25806451612903225,1.0,0.009433962264150943,1.0,1.0,0.03773584905660377,0.3629032258064516,0.8,0.024193548387096774,,0.056451612903225805,0.2857142857142857,0.39664804469273746,0.25806451612903225,0.49224139664804445,0.5330454022988507,0.4966233870967742,0.13748763600395647,0.14621131270010673,0.02702702702702703,0.1285831285831286,0.17526617526617527,10.64367396593674,24.1972602739726,0.1928712005248196,42.0,63.0,46.0,38.0,15.0,29.0,11.0,0.05917159763313609,0.15048543689320387,0.5943396226415094,0.6666666666666666,,7.0,9.0,3.0,1.0,20.0,6.0,19.0,4.0,22.0,7.0,0.0136986301369863,0.07142857142857142,,0.048,0.8711340206185567,1.0,2.0,2.0,0.5,1.0,36.0,4.0,0.010752688172043012,7.0,0.023809523809523808,0.3333333333333333,4.0,False,1.0,1.0,1.0,6.0,,1.0
2365,1610612748,Chris Andersen,Chris Andersen,2365,MIA,32258.0,538,101,989,991,286,273,99,1980,56.0,87.0,10.0,22.0,2.0,10.0,2.0,7.0,,,,,,,,1.0,,,1.0,60.0,104,,1.0,53.0,173.0,1012,11.0,27.0,,,30.0,11.0,29,,1.0,23.0,45.0,96.0,24.0,,,1.0,,11.0,7.0,6.0,13.0,2.0,4.0,4.0,32.0,7.0,37.0,36.0,45.0,16.0,97,44.0,141,5.0,15.0,10.0,5.0,2.0,3.0,15.0,1.0,20.0,6.0,38.0,79.0,7.0,6.0,72.0,14.0,1.0,73.0,32.0,,9.0,39.0,30.0,39.0,20.0,45.0,286,9.0,7.0,0.8,0.9230769230769231,,,,,,0.5769230769230769,0.4074074074074074,0.3793103448275862,0.5714285714285714,0.4074074074074074,0.36666666666666664,0.6268115942028986,0.45454545454545453,0.5,0.009523809523809525,0.10576923076923077,0.10344827586206896,14.169675090252708,0.25,0.5517241379310345,0.14240506329113925,0.1284722222222222,0.21301775147928995,0.051470588235294115,0.1670103092783505,0.10377358490566038,0.2018348623853211,0.13513513513513514,0.039473684210526314,0.06666666666666667,0.09448818897637795,0.15217391304347827,0.1958762886597938,0.23333333333333334,0.15625,0.5128205128205128,0.8285714285714286,0.6436781609195402,0.717948717948718,0.7857142857142857,0.09523809523809523,0.2,0.25,1.0,0.06666666666666667,0.2857142857142857,0.2857142857142857,,,,,0.009523809523809525,,,,,,,,0.7333333333333333,0.45454545454545453,,,0.03333333333333333,,0.8380952380952381,,0.5936290476190477,0.5901839999999999,0.5553683333333334,0.24806201550387597,0.25,,0.17341040462427745,0.26011560693641617,2.919230769230769,27.1,0.2891809908998989,11.0,26.0,16.0,2.0,2.0,8.0,4.0,0.047619047619047616,0.16326530612244897,0.9629629629629629,0.4230769230769231,,1.0,2.0,,,2.0,,5.0,2.0,8.0,1.0,,0.2,,,1.0,,,,,,8.0,,,4.0,,0.2727272727272727,,False,,,,4.0,,
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,84183.0,1403,255,2636,2657,419,365,244,5293,78.0,113.0,10.0,17.0,7.0,26.0,44.0,109.0,,,,,,,,,,,,129.0,248,,,32.0,290.0,2730,23.0,42.0,,,49.0,13.0,33,,,7.0,33.0,222.0,36.0,,,,,19.0,21.0,17.0,38.0,9.0,8.0,10.0,93.0,30.0,66.0,84.0,180.0,37.0,301,97.0,398,1.0,30.0,22.0,18.0,4.0,9.0,27.0,3.0,45.0,3.0,103.0,172.0,13.0,9.0,87.0,19.0,2.0,45.0,23.0,,3.0,15.0,11.0,15.0,9.0,33.0,418,9.0,3.0,0.8604651162790697,0.9736842105263158,,,,,,0.5201612903225806,0.5476190476190477,0.3939393939393939,0.5201612903225806,0.5476190476190477,0.3939393939393939,0.5430711610486891,0.5568181818181818,0.44594594594594594,,0.07661290322580645,0.1504424778761062,10.729023383768913,0.4,0.47435897435897434,0.21101992966002345,0.0858257477243173,0.22459893048128343,0.08955223880597014,0.21515892420537897,0.08695652173913043,0.0990990990990991,0.09615384615384616,0.09722222222222222,0.07563025210084033,0.21428571428571427,0.2056451612903226,0.21221864951768488,0.24313725490196078,0.01020408163265306,0.6,0.45564516129032256,0.6902654867256637,0.8125,0.7948717948717948,0.10483870967741936,0.2692307692307692,0.28,1.0,0.43951612903225806,0.4036697247706422,0.4074074074074074,,,,,,,,,,,,,0.5151515151515151,0.5882352941176471,,,,,0.45564516129032256,,0.5091209677419354,0.543414705882353,0.5106818181818181,0.08712121212121213,0.08712121212121213,,0.16896551724137931,0.11379310344827587,9.075403225806452,,0.15895295902883155,20.0,30.0,30.0,9.0,7.0,4.0,1.0,0.07079646017699115,0.18487394957983194,0.7142857142857143,0.6666666666666666,,4.0,,1.0,,7.0,1.0,8.0,9.0,7.0,,,0.038461538461538464,,0.017543859649122806,0.9545454545454546,,,,,,3.0,5.0,0.009174311926605505,1.0,,0.2,,False,,,,27.0,,2.0
202227,1610612748,Terrel Harris,Terrel Harris,202227,MIA,850.0,14,-2,24,25,5,12,4,49,2.0,3.0,,1.0,,1.0,,,,1.0,,,,,,,,,,2.0,4,,1.0,1.0,5.0,31,2.0,2.0,,,5.0,,1,,,,,,4.0,,,,,1.0,1.0,,1.0,,,1.0,2.0,1.0,2.0,1.0,,,1,3.0,4,,,,,,,,,,,,1.0,,,1.0,,,2.0,1.0,,,,,,,,5,,,,,,,,,,0.5,1.0,,0.4,1.0,,0.4166666666666667,0.8333333333333334,,0.2,0.25,,21.428571428571427,,,,0.2857142857142857,0.2,0.3333333333333333,0.07692307692307693,0.3,0.25,,0.5,,,,,0.25,,,0.6,0.6666666666666666,0.6666666666666666,,0.2,,,,,,,0.2,,,,,,,,,,,,1.0,,,,,,0.8,,0.5344300000000001,0.6128,0.354,0.16666666666666666,0.2,,1.0,,2.425,23.6,0.20833333333333334,2.0,2.0,4.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,False,,,,,,
202725,1610612748,Josh Harrellson,Josh Harrellson,202725,MIA,924.0,15,-16,33,32,13,10,1,65,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,2.0,,,1.0,1.0,1,,3.0,,2.0,41,,,,,,1.0,1,,1.0,,2.0,2.0,,,,2.0,,,,,,,,,,,,,1.0,,1,,1,,,,1.0,,,,,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,2.0,13,1.0,,1.0,1.0,,,,,,1.0,,1.0,0.25,,0.5,0.25,,0.5,0.75,,,14.705882352941176,1.0,,0.125,,,,0.0625,,,,,,,0.2,,,,,0.25,1.0,1.0,1.0,,,,,,,,0.25,,,,0.5,,,,,,,,0.5,1.0,,,0.5,,1.0,,0.5769625,,0.611375,,,,,1.0,0.9,25.566666666666663,0.3939393939393939,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,
