EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,NonHeaveArc3FGA,DefensiveGoaltends,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,BlockedLongMidRange,LongMidRangePctBlocked,SecondChanceArc3FGM,SecondChanceArc3FGA,PtsUnassisted3s,Fg3aBlocked,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,HeaveMakes,Corner3PctBlocked,on,Clear Path Fouls,3pt And 1 Free Throw Trips,BlockedCorner3
201975,1610612749,Jodie Meeks,Jodie Meeks,201975,MIL,19111.0,319,10.0,637,633,212,288,76.0,1270,13.0,23.0,,3.0,5.0,9.0,,2.0,14.0,35.0,32.0,7.0,27.0,60.0,46.0,12.0,102.0,660,1.0,6.0,,5.0,10.0,23.0,11.0,8.0,43.0,32.0,22.0,,,4.0,8.0,3.0,11.0,2.0,1.0,3.0,1.0,4.0,25.0,1.0,3.0,,11.0,28.0,2.0,41.0,4.0,45.0,1.0,7.0,4.0,3.0,7.0,2.0,3.0,9.0,3.0,4.0,1.0,16.0,,7.0,15.0,22,,,14.0,,4.0,12.0,,3.0,3.0,3.0,2.0,,3.0,2.0,,,1.0,43.0,212,4.0,2.0,0.5925925925925926,0.5925925925925926,0.45,0.16666666666666666,0.43478260869565216,0.42452830188679247,0.25,0.5147058823529411,0.45535714285714285,0.25,0.5657894736842105,0.4339622641509434,0.06666666666666667,0.13043478260869565,0.5,17.704011065006913,0.4375,0.09090909090909091,,0.13658536585365855,0.014218009478672985,0.15714285714285714,0.011494252873563218,0.14181818181818182,0.013422818791946308,0.0273972602739726,0.023255813953488372,,,0.038461538461538464,0.11290322580645161,0.13953488372093023,0.15,0.17543859649122806,0.07692307692307693,0.01694915254237288,0.6666666666666666,0.2169811320754717,0.5652173913043478,0.65,0.3076923076923077,0.018867924528301886,,,,0.330188679245283,0.4,0.4,0.8571428571428571,0.3018867924528302,0.3,,,0.2647058823529412,0.5555555555555556,0.20588235294117646,0.6509433962264151,0.5154661904761905,0.4856555555555555,0.5139439393939395,0.027522935779816515,0.047619047619047616,0.049019607843137254,0.4215686274509804,10.813333333333334,24.72826086956522,0.3328100470957614,32.0,,2.0,14.0,,1.0,2.0,4.0,10.0,3.0,12.0,1.0,4.0,5.0,36.0,10.0,1.0,0.2608695652173913,0.25,0.45454545454545453,0.2608695652173913,0.1320754716981132,0.14285714285714285,0.15384615384615385,1.0,0.3125,0.3225806451612903,1.0,0.1,,,0.11764705882352941,0.5,0.42857142857142855,0.3125,1.0,,,1.0,,1.0,3.0,,2.0,,,0.043478260869565216,0.03125,0.3,0.3333333333333333,1.0,,,0.07142857142857142,False,,,
2557,1610612749,Luke Ridnour,Luke Ridnour,2557,MIL,72863.0,1214,4.0,2339,2322,575,792,300.0,4661,42.0,86.0,5.0,8.0,12.0,25.0,28.0,63.0,108.0,191.0,80.0,28.0,178.0,340.0,118.0,92.0,571.0,2482,18.0,36.0,3.0,54.0,35.0,77.0,39.0,50.0,150.0,94.0,262.0,2.0,1.0,13.0,157.0,74.0,231.0,40.0,34.0,61.0,19.0,77.0,536.0,6.0,13.0,1.0,27.0,60.0,3.0,90.0,20.0,110.0,4.0,31.0,10.0,21.0,46.0,7.0,35.0,24.0,3.0,11.0,4.0,70.0,2.0,15.0,71.0,118,,5.0,120.0,1.0,9.0,99.0,5.0,23.0,23.0,4.0,1.0,2.0,4.0,3.0,,,,150.0,575,11.0,22.0,0.2640449438202247,0.2655367231638418,0.5235294117647059,0.5,0.45454545454545453,0.5229257641921398,0.5425531914893617,0.43103448275862066,0.561122244488978,0.5625,0.5246478873239436,0.2576419213973799,0.03823529411764706,0.06976744186046512,0.07936507936507936,21.247199402539206,0.6571428571428571,0.03296703296703297,0.01818181818181818,0.07782101167315175,0.01675257731958763,0.1062992125984252,0.016574585635359115,0.08487804878048781,0.016695957820738138,0.008438818565400843,0.02030456852791878,0.02046783625730994,0.025210084033613446,,0.06498194945848375,0.05232558139534884,0.10248447204968944,0.13114754098360656,0.04225352112676056,0.01834862385321101,0.75,0.18777292576419213,0.4883720930232558,0.525,0.14285714285714285,0.13755458515283842,0.4444444444444444,0.4827586206896552,0.17857142857142858,0.4170305676855895,0.5654450261780105,0.5714285714285714,0.3333333333333333,0.17467248908296942,0.1702127659574468,0.625,0.2,0.21551724137931033,0.48,0.2413793103448276,0.44541484716157204,0.46937323788546287,0.4435858974358973,0.46606973684210523,0.04831932773109244,0.06424581005586592,0.09457092819614711,0.2626970227670753,12.10323529411765,25.32118644067797,0.24583155194527576,79.0,,15.0,38.0,2.0,3.0,4.0,11.0,26.0,6.0,41.0,5.0,11.0,10.0,102.0,26.0,0.8292682926829268,0.3474576271186441,0.45454545454545453,0.2564102564102564,0.3504273504273504,0.08296943231441048,0.39473684210526316,0.39473684210526316,1.0,0.325,0.3291139240506329,0.7307692307692307,0.06382978723404255,0.6666666666666666,1.0,0.09482758620689655,0.36363636363636365,0.21428571428571427,0.3291139240506329,2.0,,,1.0,0.010471204188481676,3.0,8.0,21.0,1.0,12.0,,0.00847457627118644,0.0125,0.1702127659574468,0.375,1.0,,,,False,,,
2568,1610612749,Carlos Delfino,Carlos Delfino,2568,MIL,75319.0,1255,52.0,2451,2427,523,734,281.0,4878,50.0,90.0,7.0,14.0,7.0,13.0,8.0,19.0,22.0,74.0,110.0,16.0,80.0,183.0,198.0,47.0,426.0,2534,9.0,19.0,5.0,35.0,10.0,31.0,30.0,12.0,65.0,84.0,76.0,10.0,2.0,17.0,83.0,31.0,114.0,21.0,10.0,37.0,12.0,34.0,259.0,5.0,18.0,1.0,45.0,132.0,14.0,191.0,24.0,215.0,7.0,43.0,25.0,18.0,44.0,7.0,35.0,23.0,2.0,9.0,4.0,67.0,5.0,15.0,38.0,84,2.0,5.0,55.0,3.0,7.0,63.0,6.0,25.0,8.0,14.0,12.0,,14.0,10.0,,,1.0,65.0,523,12.0,7.0,0.525,0.56,0.4371584699453552,0.47368421052631576,0.3225806451612903,0.4973753280839895,0.39473684210526316,0.4344262295081967,0.5207823960880196,0.4268292682926829,0.4642857142857143,0.5196850393700787,0.09289617486338798,0.14444444444444443,,17.202746657029273,0.6567164179104478,0.1728395061728395,0.024390243902439025,0.1670886075949367,0.022249690976514216,0.17928286852589642,0.01288659793814433,0.17002881844380405,0.01921470342522974,0.04526748971193416,0.023148148148148147,0.005714285714285714,0.010948905109489052,0.017543859649122806,0.14925373134328357,0.12637362637362637,0.20294117647058824,0.17318435754189945,0.19444444444444445,0.03414634146341464,0.7142857142857143,0.23622047244094488,0.5555555555555556,0.6493506493506493,0.52,0.049868766404199474,0.42105263157894735,0.42105263157894735,0.375,0.1942257217847769,0.2972972972972973,0.3142857142857143,0.5909090909090909,0.2887139107611549,0.3684210526315789,0.5,0.2857142857142857,0.21311475409836064,0.5384615384615384,0.26229508196721313,0.7559055118110236,0.5330423280423281,0.5485017857142858,0.49893983050847457,0.06733167082294264,0.12376237623762376,0.08215962441314555,0.15258215962441316,8.719672131147542,24.96868686868687,0.21338229294165648,108.0,1.0,43.0,88.0,3.0,8.0,7.0,14.0,30.0,4.0,73.0,4.0,19.0,11.0,201.0,30.0,0.9178082191780822,0.3686868686868687,0.21052631578947367,0.36666666666666664,0.37244897959183676,0.23097112860892388,0.48863636363636365,0.5,0.9302325581395349,0.2727272727272727,0.2727272727272727,0.9,0.21052631578947367,0.375,0.6666666666666666,0.22950819672131148,0.5,0.25,0.2777777777777778,5.0,,,2.0,0.05405405405405406,1.0,11.0,18.0,2.0,,2.0,0.010101010101010102,,0.2894736842105263,0.09090909090909091,,0.010050251256281407,,0.022727272727272728,False,,1.0,
2072,1610612749,Michael Redd,Michael Redd,2072,MIL,17686.0,295,-94.0,579,575,113,221,64.0,1154,16.0,32.0,1.0,3.0,3.0,5.0,10.0,19.0,6.0,32.0,23.0,6.0,32.0,83.0,38.0,28.0,128.0,631,2.0,6.0,,13.0,6.0,14.0,10.0,1.0,19.0,28.0,36.0,2.0,,9.0,17.0,10.0,27.0,6.0,4.0,3.0,4.0,10.0,64.0,1.0,3.0,1.0,6.0,14.0,3.0,23.0,5.0,28.0,1.0,12.0,8.0,4.0,6.0,2.0,3.0,5.0,1.0,3.0,1.0,11.0,2.0,2.0,7.0,16,1.0,1.0,32.0,,1.0,41.0,4.0,21.0,,,,,,,,,,19.0,113,1.0,,0.4375,0.45161290322580644,0.3855421686746988,0.3333333333333333,0.42857142857142855,0.4132231404958678,0.65,0.375,0.4528985507246377,0.65,0.38,0.3140495867768595,0.10843373493975904,0.21875,0.05263157894736842,22.923076923076923,0.5454545454545454,0.21428571428571427,0.045454545454545456,0.08045977011494253,0.013452914798206279,0.10526315789473684,0.011627906976744186,0.08658008658008658,0.012944983818770227,,0.014705882352941176,0.02040816326530612,0.017241379310344827,,0.07272727272727272,0.0851063829787234,0.08333333333333333,0.0851063829787234,0.2,0.014925373134328358,,0.2644628099173554,0.5,0.64,0.5625,0.15702479338842976,0.5263157894736842,0.5555555555555556,0.2,0.2644628099173554,0.1875,0.1935483870967742,0.5,0.19008264462809918,0.3,0.3333333333333333,,0.20833333333333334,0.6,0.25,0.5785123966942148,0.49562708333333333,0.49300000000000005,0.47269374999999997,0.15217391304347827,0.21,0.1015625,0.1484375,8.621686746987953,25.147368421052636,0.19516407599309155,23.0,,5.0,15.0,1.0,1.0,2.0,4.0,7.0,,12.0,3.0,4.0,2.0,36.0,7.0,1.0,0.3157894736842105,0.75,0.2,0.3157894736842105,0.12396694214876033,0.3333333333333333,0.3333333333333333,1.0,0.30434782608695654,0.30434782608695654,1.0,0.1,1.0,1.0,0.16666666666666666,0.5,,0.30434782608695654,,,,,0.03125,2.0,3.0,,,3.0,,,,0.3,0.6666666666666666,1.0,,,,False,,,
2294,1610612749,Charlie Bell,Charlie Bell,2294,MIL,57949.0,966,20.0,1867,1864,475,649,218.0,3731,26.0,44.0,3.0,4.0,7.0,11.0,2.0,14.0,30.0,82.0,59.0,20.0,58.0,140.0,129.0,25.0,282.0,1914,4.0,13.0,,17.0,14.0,36.0,38.0,10.0,80.0,72.0,44.0,,1.0,11.0,46.0,22.0,68.0,12.0,10.0,21.0,10.0,15.0,158.0,5.0,12.0,1.0,17.0,47.0,4.0,68.0,18.0,86.0,1.0,22.0,17.0,5.0,16.0,5.0,11.0,15.0,4.0,5.0,2.0,31.0,2.0,11.0,43.0,85,2.0,1.0,45.0,3.0,14.0,35.0,3.0,14.0,5.0,8.0,2.0,2.0,8.0,7.0,,,,80.0,475,19.0,5.0,0.6206896551724138,0.6206896551724138,0.4142857142857143,0.3076923076923077,0.3888888888888889,0.47769516728624534,0.38636363636363635,0.47297297297297297,0.49473684210526314,0.38636363636363635,0.4878048780487805,0.4795539033457249,0.07857142857142857,0.18181818181818182,0.07142857142857142,14.93383742911153,0.5161290322580645,0.05555555555555555,0.025,0.07424960505529225,0.018604651162790697,0.0825242718446602,0.016891891891891893,0.07628128724672228,0.018065887353878853,0.02185792349726776,0.005714285714285714,0.024390243902439025,0.024509803921568627,,0.052132701421800945,0.0875,0.08396946564885496,0.06206896551724138,0.13114754098360656,0.006756756756756757,0.875,0.16356877323420074,0.5909090909090909,0.7222222222222222,0.6538461538461539,0.05204460966542751,0.14285714285714285,0.15384615384615385,,0.3048327137546468,0.36585365853658536,0.375,0.6333333333333333,0.21933085501858737,0.18181818181818182,0.75,,0.14864864864864866,0.6363636363636364,0.2702702702702703,0.6431226765799256,0.5172964419475655,0.4889294117647059,0.4952784722222222,0.05,0.09271523178807947,0.06028368794326241,0.28368794326241137,11.843571428571432,24.658139534883723,0.2544188537761114,58.0,,30.0,70.0,1.0,4.0,8.0,18.0,17.0,6.0,47.0,3.0,9.0,14.0,135.0,17.0,0.9574468085106383,0.3643410852713178,0.3333333333333333,0.3684210526315789,0.3671875,0.26022304832713755,0.42857142857142855,0.4411764705882353,1.0,0.288135593220339,0.29310344827586204,0.8823529411764706,0.18181818181818182,0.25,1.0,0.24324324324324326,0.4444444444444444,0.3,0.29310344827586204,3.0,,,4.0,0.024390243902439025,2.0,5.0,6.0,3.0,,,0.023255813953488372,0.01694915254237288,0.22727272727272727,0.4,0.5,,,0.02857142857142857,False,,,
711,1610612749,Jerry Stackhouse,Jerry Stackhouse,711,MIL,38387.0,640,96.0,1219,1210,294,396,172.0,2429,13.0,31.0,3.0,5.0,4.0,8.0,17.0,33.0,35.0,79.0,51.0,18.0,65.0,143.0,101.0,47.0,285.0,1228,4.0,11.0,7.0,39.0,11.0,28.0,29.0,10.0,47.0,84.0,46.0,4.0,3.0,11.0,43.0,13.0,56.0,8.0,5.0,20.0,5.0,18.0,125.0,,14.0,,11.0,41.0,7.0,59.0,14.0,73.0,,19.0,16.0,3.0,27.0,5.0,22.0,24.0,4.0,5.0,1.0,51.0,3.0,13.0,13.0,40,4.0,8.0,51.0,3.0,6.0,58.0,,24.0,2.0,4.0,3.0,,5.0,5.0,,,1.0,47.0,294,4.0,2.0,0.6461538461538462,0.6666666666666666,0.45454545454545453,0.36363636363636365,0.39285714285714285,0.48770491803278687,0.6956521739130435,0.32456140350877194,0.5239852398523985,0.7222222222222222,0.373015873015873,0.4139344262295082,0.07692307692307693,0.12903225806451613,0.12121212121212122,22.72406492589979,0.5294117647058824,0.14285714285714285,,0.08723404255319149,0.035175879396984924,0.088,,0.08739495798319327,0.02337228714524207,0.022556390977443608,0.041666666666666664,0.04142011834319527,,,0.07262569832402235,0.08571428571428572,0.10215053763440861,0.0821917808219178,0.09615384615384616,,1.0,0.12704918032786885,0.41935483870967744,0.48148148148148145,0.5384615384615384,0.13524590163934427,0.5151515151515151,0.5862068965517241,0.47058823529411764,0.3237704918032787,0.4430379746835443,0.4605263157894737,0.7714285714285715,0.20901639344262296,0.21739130434782608,0.6,0.3333333333333333,0.14035087719298245,0.5,0.3157894736842105,0.5409836065573771,0.49507468879668043,0.5011888888888889,0.49550092592592604,0.09665427509293681,0.1437125748502994,0.1368421052631579,0.1649122807017544,12.167132867132866,25.296039603960402,0.24118129614438064,48.0,,20.0,50.0,2.0,4.0,3.0,11.0,16.0,2.0,36.0,8.0,12.0,5.0,105.0,16.0,0.9722222222222222,0.3564356435643564,0.6666666666666666,0.1724137931034483,0.3673469387755102,0.20491803278688525,0.4,0.4,0.95,0.3137254901960784,0.3137254901960784,1.0,0.17391304347826086,0.5,1.0,0.19298245614035087,0.2727272727272727,0.1111111111111111,0.3333333333333333,6.0,1.0,,1.0,0.0379746835443038,6.0,8.0,3.0,,2.0,2.0,,,0.34782608695652173,0.75,1.0,0.0196078431372549,,,False,,1.0,1.0
101141,1610612749,Ersan Ilyasova,Ersan Ilyasova,101141,MIL,80371.0,1340,161.0,2587,2558,653,825,332.0,5145,103.0,157.0,28.0,57.0,22.0,30.0,25.0,62.0,53.0,126.0,146.0,35.0,181.0,345.0,161.0,79.0,588.0,2624,36.0,78.0,15.0,96.0,38.0,65.0,39.0,33.0,148.0,256.0,106.0,52.0,,26.0,37.0,19.0,56.0,6.0,13.0,18.0,7.0,12.0,131.0,35.0,67.0,3.0,45.0,171.0,29.0,245.0,105.0,350.0,3.0,37.0,19.0,18.0,27.0,3.0,16.0,27.0,2.0,11.0,7.0,54.0,7.0,12.0,103.0,173,19.0,8.0,133.0,22.0,33.0,110.0,21.0,52.0,12.0,16.0,15.0,1.0,16.0,14.0,,3.0,5.0,148.0,653,17.0,12.0,0.7071823204419889,0.8258064516129032,0.5246376811594203,0.46153846153846156,0.5846153846153846,0.5029644268774703,0.44505494505494503,0.5528846153846154,0.5345454545454545,0.48484848484848486,0.6065573770491803,0.3181818181818182,0.07536231884057971,0.09554140127388536,0.0967741935483871,20.405405405405403,0.5,0.32954545454545453,0.05263157894736842,0.19,0.08004778972520908,0.16728624535315986,0.08064516129032258,0.1847733105218135,0.08025177025963807,0.07865168539325842,0.06787330316742081,0.08882521489971347,0.08360128617363344,0.07317073170731707,0.12804878048780488,0.2409090909090909,0.2159090909090909,0.16489361702127658,0.1728395061728395,0.012295081967213115,0.875,0.3102766798418972,0.6560509554140127,0.7253521126760564,0.6699029126213593,0.1225296442687747,0.4032258064516129,0.44642857142857145,0.6,0.2490118577075099,0.42063492063492064,0.4380165289256198,0.8301886792452831,0.2885375494071146,0.6263736263736264,0.49122807017543857,0.07142857142857142,0.28846153846153844,0.7333333333333333,0.33653846153846156,0.6284584980237155,0.5076635643564357,0.5193067164179105,0.4887235576923077,0.09851301115241635,0.13829787234042554,0.16326530612244897,0.25170068027210885,8.661739130434784,25.550310559006213,0.25241592578275995,146.0,1.0,2.0,15.0,1.0,4.0,,4.0,47.0,13.0,49.0,3.0,13.0,13.0,144.0,47.0,0.9795918367346939,0.30434782608695654,0.23076923076923078,0.3333333333333333,0.30434782608695654,0.029644268774703556,0.13333333333333333,0.13333333333333333,1.0,0.3219178082191781,0.32413793103448274,0.9787234042553191,0.04395604395604396,0.25,1.0,0.038461538461538464,,0.37142857142857144,0.3219178082191781,2.0,,,,0.03968253968253968,2.0,9.0,3.0,1.0,,1.0,0.006211180124223602,0.00684931506849315,0.0989010989010989,0.2222222222222222,1.0,0.006172839506172839,,,False,,,
2422,1610612749,John Salmons,John Salmons,2422,MIL,31463.0,524,131.0,995,977,280,343,116.0,1972,45.0,63.0,7.0,8.0,9.0,16.0,15.0,34.0,22.0,51.0,41.0,18.0,82.0,148.0,61.0,68.0,313.0,971,12.0,15.0,9.0,39.0,16.0,35.0,21.0,24.0,86.0,60.0,104.0,6.0,,10.0,26.0,16.0,42.0,10.0,6.0,12.0,1.0,13.0,100.0,5.0,6.0,,4.0,28.0,1.0,33.0,11.0,44.0,2.0,13.0,7.0,6.0,13.0,3.0,8.0,12.0,4.0,5.0,2.0,25.0,1.0,4.0,13.0,29,1.0,2.0,63.0,2.0,1.0,77.0,10.0,34.0,9.0,1.0,1.0,,1.0,,,,,86.0,280,5.0,9.0,0.36585365853658536,0.379746835443038,0.5540540540540541,0.8,0.45714285714285713,0.5861244019138756,0.7142857142857143,0.5535714285714286,0.6446280991735537,0.8125,0.5985915492957746,0.291866028708134,0.06756756756756757,0.06349206349206349,0.08823529411764706,23.881932021466906,0.52,0.02631578947368421,,0.07567567567567568,0.02097902097902098,0.03669724770642202,0.030120481927710843,0.06680584551148225,0.024336283185840708,0.0196078431372549,0.011904761904761904,0.03,0.031007751937984496,0.02702702702702703,0.05442176870748299,0.09876543209876543,0.08450704225352113,0.0410958904109589,0.027777777777777776,0.022988505747126436,,0.3014354066985646,0.7142857142857143,0.7627118644067796,0.4,0.16267942583732056,0.4411764705882353,0.4838709677419355,0.2,0.24401913875598086,0.43137254901960786,0.4583333333333333,0.4090909090909091,0.19617224880382775,0.38095238095238093,0.875,0.14285714285714285,0.2857142857142857,0.5625,0.32142857142857145,0.5933014354066986,0.494083971291866,0.48407812499999997,0.4745848214285715,0.1459227467811159,0.19767441860465115,0.12460063897763578,0.2747603833865815,8.391216216216213,25.137704918032785,0.2814070351758794,41.0,,11.0,20.0,2.0,3.0,1.0,3.0,16.0,9.0,27.0,2.0,6.0,10.0,60.0,16.0,0.7407407407407407,0.4426229508196721,0.3333333333333333,0.47619047619047616,0.4426229508196721,0.09569377990430622,0.55,0.55,0.9090909090909091,0.3902439024390244,0.4,0.625,0.14285714285714285,0.6666666666666666,0.5,0.05357142857142857,0.3333333333333333,0.5,0.3902439024390244,,,,,0.058823529411764705,,3.0,21.0,1.0,1.0,,0.01639344262295082,0.024390243902439025,0.14285714285714285,,,,,,False,,,
2767,1610612749,Royal Ivey,Royal Ivey,2767,MIL,3888.0,65,28.0,130,130,59,71,20.0,260,5.0,5.0,1.0,1.0,2.0,2.0,,3.0,,4.0,3.0,2.0,5.0,12.0,7.0,3.0,19.0,108,1.0,2.0,,2.0,2.0,6.0,3.0,3.0,10.0,6.0,4.0,,,1.0,5.0,2.0,7.0,1.0,1.0,3.0,1.0,1.0,16.0,1.0,,,,4.0,1.0,5.0,1.0,6.0,,6.0,4.0,2.0,3.0,,3.0,2.0,,,,5.0,,1.0,3.0,8,,1.0,6.0,,3.0,3.0,1.0,1.0,1.0,,,,,,,,,10.0,59,2.0,1.0,0.6,0.6,0.4166666666666667,0.5,0.3333333333333333,0.42105263157894735,0.5,0.3888888888888889,0.475,0.5,0.5,0.3684210526315789,0.08333333333333333,,0.3333333333333333,16.556291390728475,0.6,0.1111111111111111,,0.08695652173913043,,,0.03571428571428571,0.06153846153846154,0.015384615384615385,,,,0.047619047619047616,,0.05555555555555555,0.1111111111111111,0.10526315789473684,,,,,0.2631578947368421,1.0,1.0,0.6,0.15789473684210525,,,,0.21052631578947367,,,,0.15789473684210525,0.5,1.0,1.0,0.2222222222222222,1.0,0.2222222222222222,0.631578947368421,0.5067657894736842,0.5466500000000001,0.47057777777777776,0.05263157894736842,0.08333333333333333,0.10526315789473684,0.5263157894736842,8.75,24.657142857142855,0.45384615384615384,3.0,,2.0,4.0,,,1.0,1.0,,,2.0,,,1.0,6.0,,1.0,0.2857142857142857,,0.3333333333333333,0.2857142857142857,0.21052631578947367,0.5,0.5,1.0,,,,,,,0.1111111111111111,1.0,,,,,,,,,,,,,,,,,,,,,,False,,,
703,1610612749,Kurt Thomas,Kurt Thomas,703,MIL,45438.0,757,-26.0,1451,1433,300,495,183.0,2884,16.0,33.0,7.0,19.0,1.0,4.0,15.0,25.0,40.0,88.0,,,71.0,146.0,,5.0,147.0,1520,12.0,27.0,3.0,27.0,7.0,17.0,,2.0,16.0,124.0,18.0,12.0,,13.0,22.0,12.0,34.0,8.0,4.0,6.0,5.0,11.0,80.0,20.0,42.0,1.0,28.0,110.0,15.0,153.0,63.0,216.0,3.0,17.0,11.0,6.0,12.0,4.0,8.0,22.0,2.0,4.0,1.0,34.0,7.0,11.0,68.0,110,11.0,11.0,33.0,6.0,14.0,7.0,1.0,3.0,1.0,35.0,29.0,4.0,35.0,25.0,,2.0,1.0,16.0,300,7.0,1.0,0.8732394366197183,0.9538461538461539,0.4863013698630137,0.4444444444444444,0.4117647058823529,0.4863013698630137,0.4444444444444444,0.4117647058823529,0.49328859060402686,0.46551724137931033,0.4444444444444444,,0.08904109589041095,0.21212121212121213,0.12,10.977804439112177,0.35294117647058826,0.22727272727272727,0.034482758620689655,0.2240325865580448,0.08155339805825243,0.1891891891891892,0.08658008658008658,0.215962441314554,0.08310991957104558,0.11392405063291139,0.06796116504854369,0.06692913385826772,0.087248322147651,0.08536585365853659,0.20245398773006135,0.23684210526315788,0.2336448598130841,0.18269230769230768,0.20454545454545456,0.04918032786885246,0.7142857142857143,0.22602739726027396,0.48484848484848486,0.6153846153846154,0.5625,0.17123287671232876,0.6,0.6818181818181818,0.8666666666666667,0.6027397260273972,0.45454545454545453,0.47058823529411764,1.0,,0.7037037037037037,0.3684210526315789,,0.23529411764705882,0.25,,0.22602739726027396,0.44096575342465766,0.4968619047619047,0.4343588235294118,0.02027027027027027,0.02027027027027027,0.1836734693877551,0.10884353741496598,11.993835616438355,,0.2067539627842867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,0.03409090909090909,,,,,,,,,,,,,,,False,,,
