EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,OffTwoPtRebounds,Defensive 3 Seconds Violations,OffTwoPtReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,SecondChanceArc3FGM,PtsPutbacks,FTDefRebounds,SelfOReb,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,DefFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,SecondChanceFtPoints,FTOffRebounds,SecondChanceTurnovers,Blocked3s,BlockedCorner3,BlockedLongMidRange,OffensiveGoaltends,ShortMidRangePctBlocked,OffFTReboundPct,OffCorner3ReboundPct,Technical Free Throw Trips,HeaveAttempts,Clear Path Fouls,3SecondViolations,Arc3PctBlocked,on,3pt And 1 Free Throw Trips
2561,1610612740,David West,David West,2561,NOH,148040.0,2467,-93,4751,4726,1204.0,1030.0,534.0,9477,212.0,359.0,90.0,75.0,137.0,285.0,155.0,345.0,2.0,5.0,,,,3.0,5.0,17.0,3.0,3.0,9.0,504.0,989.0,7.0,22.0,238.0,1267.0,5263,75.0,132.0,1.0,3.0,193.0,94.0,176.0,3.0,12.0,103.0,300.0,562.0,446.0,21.0,,17.0,5.0,55.0,,130.0,71.0,201.0,53.0,18.0,81.0,23.0,26.0,473.0,37.0,84.0,267.0,377.0,142.0,519.0,62.0,30.0,32.0,71.0,14.0,35.0,68.0,6.0,36.0,10.0,139.0,31.0,111.0,203,14.0,26.0,255.0,2.0,278.0,30.0,111.0,,41.0,49.0,39.0,49.0,300.0,1204.0,15.0,41.0,0.5575396825396826,0.6122004357298475,1.0,0.3181818181818182,0.3333333333333333,0.25,0.3181818181818182,0.5096056622851365,0.5681818181818182,0.5340909090909091,0.5089020771513353,0.5666666666666667,0.523936170212766,0.557369814651368,0.6107594936708861,0.6077235772357723,0.021760633036597428,,0.055611729019211326,0.10863509749303621,0.017391304347826087,,23.77125770883947,0.5107913669064749,0.17416829745596868,0.14383561643835616,0.06239460370994941,0.16580066131317903,0.06426618049225159,0.06765327695560254,0.16184971098265896,0.23036649214659685,0.15031645569620253,0.12790697674418605,0.18831168831168832,0.35509396636993074,0.5905292479108635,0.6625,0.49528301886792453,0.2818991097922849,0.4807017543859649,0.49818181818181817,0.34124629080118696,0.4492753623188406,0.45722713864306785,0.7741935483870968,0.004945598417408506,0.4,0.4,1.0,0.016815034619188922,0.29411764705882354,0.29411764705882354,1.0,0.6666666666666666,,,,0.022222222222222223,0.39893617021276595,0.015957446808510637,,0.047872340425531915,0.3333333333333333,0.3768545994065282,0.29411764705882354,0.46079272997032644,0.5265783185840709,0.46760851063829795,0.10164835164835165,0.10373831775700934,,0.15232833464877663,0.23677979479084452,8.776845298281094,24.549999999999997,0.253420332561566,104.0,11.0,0.06495940037476577,0.03758169934640523,57.0,47.0,1.0,90.0,26.0,31.0,3.0,19.0,9.0,30.0,,0.18571428571428572,0.10338345864661654,0.05689277899343545,0.07029478458049887,0.6122448979591837,0.40875912408759124,0.6333333333333333,0.12280701754385964,0.3333333333333333,1.0,0.6266666666666667,40.0,1.0,13.0,,,1.0,,0.03508771929824561,0.008695652173913044,0.041666666666666664,4.0,,,6.0,,False,
2731,1610612740,Emeka Okafor,Emeka Okafor,2731,NOH,120317.0,2005,-50,3857,3844,841.0,703.0,450.0,7701,212.0,329.0,113.0,61.0,67.0,185.0,8.0,27.0,,,,,,,,,,,,287.0,541.0,,,136.0,710.0,4218,78.0,127.0,,,184.0,56.0,101.0,,,36.0,148.0,386.0,188.0,,,,,48.0,,32.0,16.0,48.0,15.0,1.0,20.0,3.0,9.0,112.0,51.0,102.0,263.0,404.0,216.0,620.0,47.0,36.0,11.0,31.0,6.0,18.0,54.0,4.0,13.0,9.0,85.0,11.0,96.0,180,34.0,17.0,206.0,10.0,241.0,26.0,125.0,,9.0,112.0,87.0,112.0,148.0,841.0,10.0,7.0,0.6724738675958188,0.8693693693693694,,,,,,0.5304990757855823,0.6141732283464567,0.5544554455445545,0.5304990757855823,0.6141732283464567,0.5544554455445545,0.5469953775038521,0.6258503401360545,0.592,,,0.08872458410351201,0.10638297872340426,,,16.72378341329678,0.36470588235294116,0.1980421686746988,0.2446043165467626,0.10303030303030303,0.20916905444126074,0.11691136487221315,0.09798994974874371,0.15704387990762125,0.18,0.24220183486238533,0.246875,0.23711340206185566,0.6081330868761553,0.6443768996960486,0.7210884353741497,0.6556603773584906,0.3419593345656192,0.3621621621621622,0.38953488372093026,0.04990757855822551,0.2962962962962963,0.2962962962962963,0.875,,,,,,,,,0.889763779527559,,,,,0.6039603960396039,,,,,0.6081330868761553,,0.5135155268022181,0.5621281818181819,0.5127663366336633,0.1953125,0.1953125,,0.2591549295774648,0.2084507042253521,3.883179297597042,,0.21804511278195488,164.0,5.0,0.12202380952380952,0.11507936507936507,70.0,41.0,,130.0,39.0,8.0,,20.0,24.0,66.0,6.0,0.41935483870967744,0.13225058004640372,0.1198044009779951,0.038834951456310676,0.5892857142857143,0.7014925373134329,0.6194690265486725,0.1,,,0.6721311475409836,28.0,1.0,8.0,,,1.0,2.0,0.07027027027027027,0.010869565217391304,0.12371134020618557,,,,14.0,,False,
2443,1610612740,Darius Songaila,Darius Songaila,2443,NOH,63387.0,1056,-142,1995,2000,483.0,541.0,231.0,3995,68.0,105.0,28.0,33.0,31.0,67.0,88.0,190.0,,1.0,,1.0,,1.0,1.0,4.0,1.0,,,187.0,362.0,1.0,5.0,47.0,424.0,2259,27.0,43.0,1.0,2.0,69.0,43.0,87.0,,1.0,19.0,105.0,300.0,74.0,3.0,,4.0,1.0,18.0,,29.0,15.0,44.0,13.0,2.0,23.0,1.0,5.0,103.0,12.0,26.0,84.0,119.0,44.0,163.0,42.0,23.0,19.0,39.0,4.0,23.0,16.0,,16.0,7.0,55.0,14.0,68.0,151,8.0,2.0,60.0,7.0,57.0,5.0,24.0,,7.0,10.0,10.0,10.0,105.0,483.0,23.0,7.0,0.8021390374331551,0.8875739644970414,1.0,0.2,0.5,,0.2,0.5165745856353591,0.627906976744186,0.4942528735632184,0.5136239782016349,0.6333333333333333,0.48863636363636365,0.539440203562341,0.6634615384615384,0.5303030303030303,0.013623978201634877,,0.049723756906077346,0.10476190476190476,,,19.87577639751553,0.7090909090909091,0.14189189189189189,0.09848484848484848,0.04363636363636364,0.12850467289719625,0.04569606801275239,0.048034934497816595,0.11822660098522167,0.19333333333333333,0.1297071129707113,0.08994708994708994,0.12,0.28610354223433243,0.6476190476190476,0.723404255319149,0.6323529411764706,0.18256130790190736,0.4626865671641791,0.5166666666666667,0.5177111716621253,0.4631578947368421,0.4631578947368421,0.9772727272727273,0.0027247956403269754,,,,0.010899182561307902,0.25,0.25,1.0,0.6222222222222222,0.022222222222222223,,,0.022222222222222223,0.375,0.011363636363636364,,,,0.2997275204359673,0.25,0.45367288828337893,0.5467941176470588,0.4629551136363636,0.06217616580310881,0.06299212598425197,,0.16273584905660377,0.24764150943396226,11.789502762430937,24.8,0.24210526315789474,31.0,1.0,0.046546546546546545,0.01730103806228374,19.0,22.0,1.0,36.0,9.0,4.0,,10.0,,6.0,,0.13846153846153847,0.0625,0.08029197080291971,0.025,0.6,0.6774193548387096,0.6785714285714286,0.10526315789473684,1.0,1.0,0.6666666666666666,12.0,1.0,3.0,,,,,0.1044776119402985,0.022727272727272728,0.021739130434782608,,,1.0,2.0,,False,
2484,1610612740,Devin Brown,Devin Brown,2484,NOH,55060.0,918,-37,1767,1775,401.0,405.0,221.0,3542,52.0,94.0,16.0,25.0,7.0,34.0,12.0,42.0,10.0,20.0,2.0,3.0,,4.0,40.0,119.0,10.0,4.0,24.0,71.0,170.0,50.0,139.0,67.0,359.0,1933,8.0,25.0,5.0,13.0,35.0,18.0,41.0,4.0,28.0,23.0,71.0,78.0,64.0,135.0,15.0,119.0,40.0,19.0,1.0,47.0,9.0,56.0,5.0,4.0,22.0,12.0,13.0,121.0,4.0,21.0,55.0,78.0,27.0,105.0,26.0,12.0,14.0,21.0,5.0,14.0,30.0,5.0,7.0,10.0,51.0,10.0,28.0,58,5.0,7.0,67.0,8.0,84.0,8.0,35.0,,11.0,5.0,5.0,5.0,71.0,401.0,6.0,9.0,0.5492957746478874,0.5909090909090909,0.9,0.3597122302158273,0.38461538461538464,0.14285714285714285,0.3597122302158273,0.4176470588235294,0.32,0.43902439024390244,0.47249190938511326,0.40789473684210525,0.34782608695652173,0.5172910662824207,0.4375,0.4226190476190476,0.44983818770226536,0.007194244604316547,0.11176470588235295,0.10638297872340426,0.047619047619047616,0.05,19.604938271604937,0.4117647058823529,0.08675078864353312,0.10047846889952153,0.016129032258064516,0.09015421115065243,0.0273972602739726,0.01932367149758454,0.05069124423963134,0.0684931506849315,0.12546125461254612,0.0975609756097561,0.1111111111111111,0.3042071197411003,0.5531914893617021,0.6190476190476191,0.5384615384615384,0.11003236245954692,0.20588235294117646,0.25925925925925924,0.13592233009708737,0.2857142857142857,0.3,0.75,0.06472491909385113,0.5,0.5263157894736842,0.9,0.3851132686084142,0.33613445378151263,0.33613445378151263,0.9,0.42105263157894735,0.07894736842105263,0.6666666666666666,0.5,0.2631578947368421,0.36231884057971014,0.057971014492753624,,0.34782608695652173,0.16666666666666666,0.7540453074433657,0.33613445378151263,0.5363430194805197,0.5150867647058823,0.5062239130434782,0.10416666666666667,0.17766497461928935,,0.09749303621169916,0.1977715877437326,6.719999999999999,25.212949640287768,0.22693831352574986,20.0,,0.03184713375796178,0.02553191489361702,7.0,15.0,3.0,10.0,2.0,3.0,1.0,3.0,,4.0,,0.05,0.06282722513089005,0.009900990099009901,0.01818181818181818,0.8,0.2857142857142857,0.4375,0.14285714285714285,0.3,1.0,0.6,4.0,3.0,6.0,,,,,0.20588235294117646,0.06382978723404255,,,,,,,False,
978,1610612740,Peja Stojakovic,Peja Stojakovic,978,NOH,112116.0,1869,-25,3632,3609,852.0,817.0,405.0,7241,51.0,97.0,18.0,18.0,19.0,51.0,71.0,175.0,25.0,61.0,3.0,4.0,4.0,8.0,97.0,270.0,17.0,21.0,68.0,141.0,323.0,122.0,331.0,93.0,741.0,3911,18.0,32.0,8.0,21.0,73.0,23.0,46.0,25.0,76.0,40.0,161.0,182.0,100.0,336.0,30.0,270.0,97.0,20.0,1.0,71.0,17.0,88.0,12.0,5.0,32.0,18.0,21.0,193.0,10.0,43.0,126.0,180.0,36.0,216.0,43.0,31.0,12.0,38.0,6.0,21.0,15.0,3.0,17.0,2.0,53.0,6.0,39.0,79,2.0,4.0,78.0,4.0,103.0,2.0,27.0,4.0,11.0,5.0,3.0,5.0,161.0,852.0,12.0,11.0,0.6453900709219859,0.6893939393939394,0.9180327868852459,0.3685800604229607,0.38095238095238093,0.32894736842105265,0.3685800604229607,0.43653250773993807,0.5625,0.5,0.4954128440366973,0.5660377358490566,0.4959016393442623,0.5237752161383286,0.6140350877192983,0.5563380281690141,0.5061162079510704,0.0030211480362537764,0.06191950464396285,0.14432989690721648,0.022857142857142857,0.01639344262295082,18.22395706269822,0.7169811320754716,0.10153102336825141,0.10617283950617284,0.02040816326530612,0.10267314702308628,0.020138089758342925,0.012437810945273632,0.0861244019138756,0.09446254071661238,0.1182170542635659,0.1111111111111111,0.09090909090909091,0.14831804281345565,0.5257731958762887,0.6144578313253012,0.6666666666666666,0.0779816513761468,0.37254901960784315,0.3877551020408163,0.26758409785932724,0.4057142857142857,0.4152046783625731,0.6619718309859155,0.09327217125382263,0.4098360655737705,0.4166666666666667,0.92,0.41284403669724773,0.3592592592592593,0.3592592592592593,0.9175257731958762,0.33962264150943394,0.07547169811320754,0.75,0.6666666666666666,0.32075471698113206,0.14754098360655737,0.06557377049180328,0.5,0.5573770491803278,0.3088235294117647,0.654434250764526,0.3592592592592593,0.5149205657492356,0.5187999999999999,0.5065290983606558,0.04538799414348463,0.07758620689655173,0.011940298507462687,0.09851551956815115,0.21727395411605938,11.523839009287926,25.197583081570997,0.23458149779735682,25.0,,0.020032051282051284,0.016632016632016633,10.0,11.0,5.0,18.0,11.0,9.0,,7.0,2.0,2.0,,0.09482758620689655,0.029197080291970802,0.014044943820224719,0.024657534246575342,0.4,0.5263157894736842,0.5555555555555556,0.2,0.29411764705882354,0.8,0.6111111111111112,13.0,1.0,1.0,,,,,0.0392156862745098,0.012658227848101266,0.056818181818181816,17.0,,,,,False,
200756,1610612740,Hilton Armstrong,Hilton Armstrong,200756,NOH,11026.0,184,-58,352,347,78.0,78.0,39.0,699,9.0,18.0,5.0,3.0,1.0,7.0,,10.0,,,,,,,,,,,,10.0,35.0,,,8.0,28.0,382,2.0,5.0,,,4.0,3.0,6.0,,,4.0,10.0,18.0,2.0,,,,,2.0,,10.0,3.0,13.0,2.0,1.0,7.0,,3.0,29.0,2.0,11.0,22.0,36.0,13.0,49.0,5.0,2.0,3.0,6.0,,2.0,5.0,,4.0,1.0,11.0,2.0,17.0,32,2.0,3.0,27.0,5.0,22.0,,8.0,,3.0,6.0,6.0,6.0,10.0,78.0,4.0,3.0,0.9,1.0,,,,,,0.2857142857142857,0.4,0.5,0.2857142857142857,0.4,0.5,0.30434782608695654,0.2857142857142857,0.4166666666666667,,,0.05714285714285714,0.05555555555555555,,,14.467005076142133,0.5454545454545454,0.2,0.19642857142857142,0.0392156862745098,0.19879518072289157,0.059880239520958084,0.05,0.18181818181818182,0.13043478260869565,0.2558139534883721,0.17073170731707318,0.26666666666666666,0.5142857142857142,0.5,0.5294117647058824,0.8888888888888888,0.2,0.14285714285714285,0.16666666666666666,0.2857142857142857,,,,,,,,,,,,1.0,,,,,0.5,,,,,0.5142857142857142,,0.484737142857143,0.54986,0.4586333333333333,0.18604651162790697,0.18604651162790697,,0.14285714285714285,0.35714285714285715,6.148571428571429,,0.2215909090909091,8.0,,0.06896551724137931,0.02,2.0,3.0,,2.0,3.0,3.0,,8.0,,4.0,1.0,0.2727272727272727,0.07894736842105263,0.14285714285714285,0.13043478260869565,0.6666666666666666,1.0,0.4,0.5,,,1.0,,3.0,2.0,,,,,0.14285714285714285,0.17647058823529413,,,,,1.0,,False,
201628,1610612740,Bobby Brown,Bobby Brown,201628,NOH,15601.0,260,-37,483,483,121.0,136.0,55.0,966,14.0,23.0,,8.0,7.0,11.0,8.0,28.0,,7.0,,,,3.0,13.0,48.0,1.0,4.0,13.0,29.0,62.0,13.0,55.0,6.0,103.0,539,1.0,1.0,,1.0,2.0,10.0,16.0,4.0,16.0,4.0,36.0,20.0,38.0,33.0,6.0,46.0,13.0,2.0,2.0,19.0,19.0,38.0,18.0,1.0,11.0,3.0,5.0,95.0,,7.0,7.0,14.0,1.0,15.0,8.0,4.0,4.0,12.0,3.0,12.0,10.0,2.0,,2.0,22.0,5.0,5.0,23,,3.0,14.0,6.0,6.0,,2.0,,1.0,,,,36.0,121.0,3.0,1.0,0.3448275862068966,0.3448275862068966,0.8461538461538461,0.23636363636363636,,0.25,0.24528301886792453,0.46774193548387094,1.0,0.625,0.41452991452991456,0.5,0.5,0.42916666666666664,0.5,0.5294117647058824,0.4700854700854701,0.03636363636363636,0.03225806451612903,0.08695652173913043,,,25.818181818181817,0.5454545454545454,0.047619047619047616,0.1,,0.06451612903225806,0.004310344827586207,,0.06779661016949153,,0.05172413793103448,0.11320754716981132,0.058823529411764705,0.19658119658119658,0.6086956521739131,0.6666666666666666,0.5,0.09401709401709402,0.6363636363636364,0.6363636363636364,0.23931623931623933,0.2857142857142857,0.2857142857142857,0.25,0.05982905982905983,,,,0.41025641025641024,0.2708333333333333,0.2826086956521739,0.8461538461538461,,,,,0.5,0.25,0.09375,,0.40625,0.3076923076923077,0.6666666666666666,0.2826086956521739,0.5083152173913044,0.47785,0.49477580645161295,0.01680672268907563,0.03125,,0.019417475728155338,0.34951456310679613,10.103225806451615,25.97818181818182,0.2505175983436853,1.0,1.0,0.006578947368421052,,,5.0,,,,,,2.0,,,,,,0.025,,,0.14285714285714285,,,,,0.625,,,2.0,,,,,,,,,2.0,,,0.041666666666666664,False,
201189,1610612740,Aaron Gray,Aaron Gray,201189,NOH,8350.0,139,4,266,263,51.0,58.0,38.0,529,17.0,23.0,17.0,4.0,5.0,8.0,1.0,1.0,,,,,,,,,,,,23.0,32.0,,,12.0,58.0,270,13.0,18.0,,,30.0,2.0,4.0,,,1.0,5.0,18.0,28.0,,,,,3.0,,8.0,,8.0,,,4.0,2.0,2.0,16.0,7.0,9.0,14.0,25.0,24.0,49.0,3.0,3.0,,4.0,3.0,2.0,6.0,1.0,2.0,,10.0,,16.0,23,3.0,2.0,9.0,,13.0,1.0,7.0,,,6.0,5.0,6.0,5.0,51.0,,,0.391304347826087,0.8181818181818182,,,,,,0.71875,0.7222222222222222,0.5,0.71875,0.7222222222222222,0.5,0.7631578947368421,0.75,0.5,,,0.09375,0.08695652173913043,,,15.533980582524272,0.4,0.16279069767441862,0.2571428571428571,0.19444444444444445,0.19008264462809918,0.1951219512195122,0.18518518518518517,0.22727272727272727,0.1875,0.09375,0.1724137931034483,0.6666666666666666,0.71875,0.7391304347826086,0.8095238095238095,0.35294117647058826,0.25,0.625,0.7142857142857143,0.03125,1.0,1.0,1.0,,,,,,,,,0.9444444444444444,,,,,1.0,,,,,0.71875,,0.525275,0.5661466666666667,0.609475,0.18421052631578946,0.18421052631578946,,0.5172413793103449,0.08620689655172414,2.6874999999999996,,0.19172932330827067,17.0,1.0,0.19540229885057472,0.22857142857142856,12.0,2.0,,24.0,2.0,1.0,,,1.0,4.0,,0.2222222222222222,0.2,0.13636363636363635,0.2,0.6666666666666666,0.4,0.7058823529411765,0.08333333333333333,,,0.5,4.0,,,,,,,0.125,,0.2222222222222222,,,,,,False,
2050,1610612740,Morris Peterson,Morris Peterson,2050,NOH,42003.0,700,-62,1371,1364,288.0,164.0,135.0,2735,21.0,39.0,5.0,5.0,6.0,14.0,13.0,37.0,24.0,52.0,7.0,11.0,3.0,9.0,24.0,63.0,3.0,7.0,14.0,40.0,90.0,48.0,115.0,28.0,252.0,1540,4.0,8.0,9.0,14.0,35.0,6.0,14.0,10.0,23.0,8.0,50.0,62.0,18.0,135.0,9.0,62.0,24.0,5.0,2.0,21.0,6.0,27.0,3.0,3.0,12.0,5.0,4.0,60.0,4.0,28.0,46.0,81.0,8.0,89.0,21.0,12.0,9.0,9.0,1.0,6.0,4.0,,3.0,,13.0,3.0,30.0,53,4.0,3.0,41.0,11.0,45.0,5.0,18.0,2.0,4.0,5.0,2.0,5.0,50.0,288.0,4.0,4.0,0.775,0.8157894736842105,0.9375,0.41739130434782606,0.6428571428571429,0.43478260869565216,0.42105263157894735,0.4444444444444444,0.5,0.42857142857142855,0.5463414634146342,0.7954545454545454,0.5675675675675675,0.5625,0.7954545454545454,0.5813953488372093,0.5609756097560976,0.017391304347826087,0.05555555555555555,0.1282051282051282,,0.019230769230769232,15.56139198949442,0.6923076923076923,0.10900473933649289,0.1958041958041958,0.024539877300613498,0.13097345132743363,0.012924071082390954,0.03389830508474576,0.0851063829787234,0.10714285714285714,0.1301775147928994,0.19047619047619047,0.21052631578947367,0.1902439024390244,0.5384615384615384,0.6176470588235294,0.7619047619047619,0.06829268292682927,0.42857142857142855,0.42857142857142855,0.18048780487804877,0.35135135135135137,0.35135135135135137,0.8461538461538461,0.25365853658536586,0.46153846153846156,0.47058823529411764,1.0,0.3073170731707317,0.38095238095238093,0.3870967741935484,0.875,0.22727272727272727,0.5,0.6363636363636364,1.0,0.13636363636363635,0.13513513513513514,0.24324324324324326,0.3333333333333333,0.3783783783783784,0.5,0.751219512195122,0.3870967741935484,0.548244362745098,0.552746875,0.5308763888888889,0.09090909090909091,0.17475728155339806,0.017094017094017096,0.1388888888888889,0.1984126984126984,9.541111111111112,24.881739130434784,0.2100656455142232,4.0,,0.008771929824561403,0.005714285714285714,3.0,3.0,2.0,4.0,7.0,1.0,,1.0,3.0,2.0,,0.19444444444444445,0.01948051948051948,,0.009345794392523364,0.4,0.6666666666666666,0.6,0.3333333333333333,0.6666666666666666,0.5,0.6,,,2.0,,,,,,,,,1.0,,,0.015873015873015872,False,
2078,1610612740,Jason Hart,Jason Hart,2078,NOH,624.0,10,-2,19,22,7.0,6.0,1.0,41,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,4.0,,4.0,,,1.0,,3.0,8.0,,1.0,,2.0,,2.0,,,,2.0,,2.0,,,,,2.0,1.0,1.0,1,,,,,,,,,,1.0,1.0,1.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,10.0,1.0,,1.0,,0.09090909090909091,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3684210526315789,,,,,,,,,1.0,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,False,
