EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,Fouls,Offensive Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,ShootingFouls,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,LostBallTurnovers,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,Technical Free Throw Trips,DefCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,HeaveAttempts,Fg3aBlocked,Defensive 3 Seconds Violations,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends,3SecondViolations,ThreePtShootingFoulsDrawn,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,on,BlockedLongMidRange,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,OffensiveGoaltends,Clear Path Fouls,BlockedCorner3
2586,1610612759,Keith Bogans,Keith Bogans,2586,SAS,89461.0,1491,52.0,2824,2858,649.0,619.0,321.0,5682,3.0,14.0,46.0,96.0,36.0,335.0,3015,8.0,17.0,15.0,85.0,40.0,72.0,93.0,42.0,207.0,109.0,144.0,167.0,24.0,2.0,4.0,48.0,10.0,150.0,6.0,58.0,49.0,7.0,85.0,649.0,6.0,0.4791666666666667,0.4705882352941176,0.5190972222222222,0.660377358490566,0.5369774919614148,0.6746031746031746,11.18051217988757,0.1020599250936329,0.103244837758112,0.1138014527845036,0.0486111111111111,0.2142857142857142,0.2727272727272727,0.5709473776223772,0.5401754716981131,0.2537313432835821,4.219791666666667,0.2298158640226628,40.0,69.0,6.0,11.0,7.0,12.0,3.0,13.0,40.0,109.0,8.0,18.0,29.0,83.0,10.0,18.0,69.0,192.0,6.0,12.0,9.0,33.0,18.0,36.0,52.0,201.0,6.0,4.0,81.0,29.0,21.0,21.0,10.0,11.0,12.0,18.0,17.0,31.0,23.0,,43.0,22.0,21.0,24.0,7.0,19.0,3.0,6.0,66.0,10.0,2.0,20.0,,15.0,10.0,7.0,3.0,10.0,6.0,17.0,0.5652173913043478,0.5909090909090909,0.9710144927536232,0.359375,0.5,0.3631578947368421,0.5,0.4444444444444444,0.5161290322580645,0.6666666666666666,0.21875,0.2463768115942029,0.2142857142857142,0.5,0.0179514255543822,0.1076388888888889,0.0165876777251184,0.0167785234899328,0.0076923076923076,0.0906432748538011,0.0990415335463258,0.1004566210045662,,0.6,0.2395833333333333,0.5797101449275363,0.7692307692307693,0.55,0.3333333333333333,0.0451388888888888,0.2307692307692307,0.25,1.0,0.3784722222222222,0.3669724770642202,0.3773584905660377,0.975,0.2881944444444444,0.3493975903614458,0.3580246913580246,0.9655172413793104,0.4074074074074074,0.5454545454545454,0.2264150943396226,0.5833333333333334,0.3396226415094339,0.4444444444444444,0.3396226415094339,0.5555555555555556,0.90625,0.3580246913580246,0.5677295454545456,0.0559210526315789,0.1351351351351351,0.0985074626865671,24.386458333333334,4.0,2.0,4.0,5.0,0.0526315789473684,0.0208333333333333,0.012539184952978,0.0257069408740359,0.0162162162162162,0.0074626865671641,0.3333333333333333,1.0,0.1304347826086956,,8.0,7.0,4.0,15.0,2.0,5.0,,0.2666666666666666,0.0260416666666666,0.0769230769230769,0.0275229357798165,0.2962962962962963,,,0.2592592592592592,4.0,0.5714285714285714,1.0,,,2.0,0.0240963855421686,0.0103626943005181,False,,1.0,,,,,
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,57898.0,965,184.0,1847,1829,553.0,516.0,211.0,3676,34.0,67.0,67.0,125.0,35.0,385.0,1933,23.0,43.0,17.0,138.0,64.0,33.0,57.0,13.0,138.0,93.0,124.0,167.0,12.0,,2.0,32.0,11.0,87.0,5.0,48.0,48.0,7.0,138.0,553.0,8.0,0.536,0.5348837209302325,0.5555555555555556,0.6505376344086021,0.5783132530120482,0.6715686274509803,17.391304347826086,0.1365638766519823,0.1325581395348837,0.157258064516129,0.2126984126984127,0.5074626865671642,0.5230769230769231,0.5098152380952379,0.4986053763440858,0.3584415584415584,8.984800000000003,0.2994044396318354,19.0,28.0,7.0,8.0,8.0,13.0,14.0,30.0,7.0,23.0,3.0,6.0,65.0,167.0,22.0,44.0,72.0,190.0,16.0,21.0,9.0,53.0,25.0,50.0,70.0,213.0,3.0,18.0,167.0,65.0,5.0,24.0,14.0,10.0,10.0,10.0,23.0,21.0,43.0,2.0,28.0,17.0,11.0,20.0,5.0,12.0,,2.0,45.0,9.0,2.0,9.0,7.0,12.0,22.0,17.0,5.0,22.0,13.0,8.0,0.5223880597014925,0.603448275862069,0.9861111111111112,0.3789473684210526,0.5,0.3789473684210526,0.7619047619047619,0.6111111111111112,0.65,0.6031746031746031,0.04,0.0357142857142857,0.0298507462686567,0.625,0.0442307692307692,0.1173184357541899,0.0502450980392156,0.0169491525423728,0.0532544378698224,0.0995260663507109,0.1486486486486486,0.1384615384615384,0.0120481927710843,0.5909090909090909,0.0888888888888888,0.6785714285714286,0.7037037037037037,0.3157894736842105,0.4705882352941176,0.0952380952380952,0.4666666666666667,0.5,0.9285714285714286,0.073015873015873,0.3043478260869565,0.3043478260869565,1.0,0.5301587301587302,0.3892215568862275,0.3963414634146341,0.9846153846153848,0.2222222222222222,0.875,0.1397849462365591,0.6153846153846154,0.064516129032258,0.5,0.4731182795698925,0.5,0.692063492063492,0.3892215568862275,0.5146769230769231,0.0553846153846153,0.0923076923076923,0.1376623376623376,24.843684210526327,18.0,2.0,10.0,8.0,0.1470588235294117,0.0303030303030303,0.0608108108108108,0.0632183908045977,0.0388349514563106,0.1111111111111111,,1.0,0.0612244897959183,,2.0,13.0,4.0,15.0,,3.0,4.0,0.2666666666666666,0.0157894736842105,0.0666666666666666,,0.0555555555555555,,,0.3611111111111111,4.0,0.3076923076923077,0.75,,,6.0,0.0179640718562874,0.0307692307692307,False,,1.0,,,,,
686,1610612759,Antonio McDyess,Antonio McDyess,686,SAS,90971.0,1516,217.0,2837,2853,598.0,636.0,371.0,5690,10.0,27.0,193.0,405.0,32.0,418.0,2897,35.0,76.0,17.0,87.0,58.0,52.0,77.0,24.0,179.0,212.0,296.0,437.0,37.0,,3.0,75.0,13.0,132.0,13.0,68.0,51.0,6.0,87.0,598.0,6.0,0.4765432098765432,0.4605263157894737,0.4753694581280788,0.4605263157894737,0.4894613583138173,0.4943181818181818,15.361077111383109,0.186784140969163,0.1843971631205673,0.2052980132450331,0.0665024630541872,0.3703703703703703,0.4166666666666667,0.4556628078817735,0.444628947368421,0.208133971291866,13.237530864197534,0.2107860415932322,63.0,95.0,26.0,43.0,13.0,18.0,120.0,283.0,,,,,,1.0,,,,1.0,34.0,61.0,4.0,72.0,,,328.0,,,46.0,1.0,,9.0,25.0,13.0,12.0,14.0,14.0,99.0,48.0,141.0,7.0,41.0,30.0,11.0,38.0,8.0,27.0,3.0,9.0,76.0,8.0,20.0,4.0,9.0,24.0,31.0,20.0,10.0,31.0,17.0,10.0,0.8497409326424871,0.9647058823529412,,,,,0.5573770491803278,0.5573770491803278,0.5714285714285714,0.0024630541871921,0.0222222222222222,0.0631578947368421,0.1111111111111111,0.5066666666666667,0.0951923076923076,0.1745454545454545,0.1015683345780433,0.1352313167259786,0.1015037593984962,0.1495601173020528,0.1994134897360703,0.1722488038277512,0.0344827586206896,0.5483870967741935,0.2339901477832512,0.6631578947368421,0.7078651685393258,0.5714285714285714,0.9,0.6970443349753694,0.4240282685512367,0.4240282685512367,0.9916666666666668,,,,,0.0024630541871921,,,,0.7049180327868853,0.6046511627906976,0.2368421052631578,0.7222222222222222,,,,,0.2364532019704433,,0.5401580000000001,0.0570071258907363,0.0571428571428571,0.1722488038277512,25.1,37.0,5.0,36.0,11.0,0.48,0.0617283950617283,0.1237458193979933,0.0689655172413793,0.1129032258064516,0.1415929203539823,0.0769230769230769,,0.1818181818181818,,,,,,,,2.0,,,,,,,,,,,,,6.0,,,,False,1.0,,,,1.0,,
689,1610612759,Theo Ratliff,Theo Ratliff,689,SAS,9560.0,159,-45.0,290,296,85.0,88.0,34.0,586,8.0,18.0,14.0,31.0,2.0,30.0,331,3.0,8.0,1.0,7.0,4.0,6.0,8.0,2.0,18.0,16.0,22.0,36.0,10.0,,1.0,14.0,6.0,24.0,5.0,5.0,4.0,1.0,7.0,85.0,1.0,0.4516129032258064,0.375,0.4516129032258064,0.375,0.4545454545454545,0.3888888888888889,14.114114114114114,0.1441441441441441,0.1363636363636363,0.1666666666666666,0.5806451612903226,0.4444444444444444,0.4705882352941176,0.483316129032258,0.4492,0.2333333333333333,5.729032258064516,0.293103448275862,6.0,12.0,2.0,5.0,1.0,2.0,,1.0,,,,,,,,,,,4.0,9.0,1.0,9.0,,,24.0,,,,,,3.0,2.0,2.0,,1.0,3.0,13.0,2.0,14.0,1.0,2.0,2.0,,4.0,,,,2.0,11.0,3.0,2.0,,,1.0,13.0,13.0,,13.0,7.0,2.0,0.8571428571428571,0.8571428571428571,,,,,0.4444444444444444,0.4444444444444444,0.45,,0.0967741935483871,0.1666666666666666,0.0555555555555555,0.2857142857142857,0.1382978723404255,0.0952380952380952,0.1102362204724409,0.0625,0.2142857142857142,0.1162790697674418,0.15,0.1176470588235294,0.0714285714285714,0.5384615384615384,0.3870967741935484,0.5,0.6,1.0,0.75,0.032258064516129,,,,,,,,,,,,0.5555555555555556,0.4,0.25,0.5,,,,,0.3870967741935484,,0.5327500000000001,0.03125,0.03125,0.3,,1.0,,4.0,4.0,0.2105263157894736,,0.0303030303030303,0.1470588235294117,,0.0714285714285714,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,2.0,,,,False,,,,,1.0,,
201612,1610612759,Malik Hairston,Malik Hairston,201612,SAS,18134.0,302,-14.0,608,612,257.0,290.0,69.0,1220,1.0,2.0,37.0,64.0,17.0,97.0,681,14.0,22.0,9.0,40.0,26.0,9.0,14.0,5.0,33.0,27.0,32.0,45.0,2.0,,1.0,10.0,4.0,26.0,,22.0,28.0,3.0,40.0,257.0,3.0,0.578125,0.6363636363636364,0.5333333333333333,0.5740740740740741,0.563953488372093,0.5882352941176471,14.035087719298248,0.1363636363636363,0.1155234657039711,0.1645569620253164,0.0266666666666666,0.5,0.5,0.5616393333333334,0.5755925925925927,0.4123711340206185,6.210937499999998,0.4226973684210526,30.0,44.0,5.0,5.0,12.0,17.0,6.0,18.0,2.0,8.0,1.0,3.0,,3.0,,2.0,2.0,11.0,5.0,5.0,2.0,12.0,1.0,5.0,48.0,6.0,,6.0,3.0,,3.0,5.0,2.0,3.0,1.0,3.0,7.0,5.0,13.0,3.0,4.0,2.0,2.0,8.0,,5.0,1.0,4.0,14.0,,,3.0,6.0,14.0,9.0,4.0,3.0,9.0,4.0,3.0,0.6486486486486487,0.7058823529411765,1.0,0.1818181818181818,0.2,0.1818181818181818,1.0,0.8333333333333334,0.8571428571428571,0.1466666666666666,0.046875,0.0454545454545454,,0.8,0.0421686746987951,0.0632911392405063,0.0464135021097046,0.0338983050847457,,0.1343283582089552,0.0961538461538461,0.0338983050847457,0.0909090909090909,0.4444444444444444,0.5866666666666667,0.6818181818181818,0.7142857142857143,0.6333333333333333,,0.24,0.3333333333333333,0.3529411764705882,0.8333333333333334,0.1066666666666666,0.25,0.25,1.0,0.04,,,,0.8333333333333334,1.0,0.6296296296296297,0.7058823529411765,0.1111111111111111,0.3333333333333333,0.074074074074074,,0.7333333333333333,,0.5594250000000001,0.1686746987951807,0.1944444444444444,0.1237113402061855,24.21818181818181,4.0,2.0,,3.0,,0.0666666666666666,0.056338028169014,0.078125,0.04,0.0952380952380952,0.2,,0.15,,,1.0,,1.0,,,,,,0.0555555555555555,,,,,0.1666666666666666,,,,2.0,,,,,False,2.0,,,,,,
201971,1610612759,DeJuan Blair,DeJuan Blair,201971,SAS,81800.0,1363,74.0,2616,2628,602.0,648.0,341.0,5244,41.0,101.0,238.0,438.0,79.0,555.0,2776,57.0,90.0,21.0,135.0,192.0,41.0,59.0,23.0,136.0,210.0,297.0,477.0,69.0,,14.0,101.0,25.0,197.0,23.0,112.0,146.0,12.0,135.0,602.0,9.0,0.54337899543379,0.6333333333333333,0.5409090909090909,0.6263736263736264,0.5538922155688623,0.625,19.84808454425363,0.2215189873417721,0.2185154295246038,0.217032967032967,0.2295454545454545,0.4059405940594059,0.4456521739130434,0.5420230068337131,0.5424844444444443,0.2432432432432432,2.7563926940639267,0.2301223241590214,192.0,326.0,71.0,133.0,47.0,69.0,5.0,11.0,,,,,,2.0,,1.0,,2.0,77.0,149.0,18.0,172.0,,1.0,284.0,,,124.0,1.0,,56.0,18.0,8.0,10.0,4.0,14.0,144.0,52.0,180.0,25.0,46.0,30.0,16.0,32.0,8.0,19.0,4.0,10.0,96.0,28.0,18.0,3.0,25.0,74.0,34.0,27.0,6.0,34.0,17.0,17.0,0.5966386554621849,0.8068181818181818,,,,,0.5167785234899329,0.5167785234899329,0.5276073619631901,0.0045454545454545,0.1278538812785388,0.1441717791411043,0.0891089108910891,0.3168316831683168,0.1670533642691415,0.2071713147410358,0.1448559670781893,0.2184615384615384,0.182648401826484,0.2012987012987013,0.25,0.2193877551020408,0.1773049645390071,0.5,0.740909090909091,0.588957055214724,0.6881720430107527,0.5833333333333334,0.6585365853658537,0.025,0.4545454545454545,0.4545454545454545,0.6,,,,,0.0045454545454545,,,,0.8926174496644296,0.5338345864661654,0.7582417582417582,0.6811594202898551,,,0.0109890109890109,,0.7454545454545455,,0.5692755905511813,0.1513292433537832,0.1519507186858316,0.3099099099099099,40.3,32.0,4.0,35.0,13.0,0.3804347826086957,0.0470588235294117,0.0906515580736544,0.1037735849056603,0.0833333333333333,0.1021897810218978,0.1690140845070422,,0.1636363636363636,,,,,,1.0,,7.0,,,,,,,,,,,,,15.0,,,,False,1.0,,,,,,
202066,1610612759,Garrett Temple,Garrett Temple,202066,SAS,11596.0,193,34.0,379,380,121.0,99.0,47.0,759,4.0,5.0,18.0,41.0,14.0,80.0,381,8.0,14.0,9.0,37.0,28.0,10.0,12.0,6.0,26.0,9.0,11.0,14.0,5.0,,1.0,11.0,1.0,25.0,2.0,18.0,21.0,3.0,37.0,121.0,3.0,0.4390243902439024,0.5714285714285714,0.515625,0.6086956521739131,0.5405405405405406,0.6379310344827587,19.495412844036696,0.0604026845637583,0.0578947368421052,0.0454545454545454,0.078125,0.8,1.0,0.52725234375,0.5287521739130434,0.4625,9.314634146341463,0.3192612137203166,11.0,18.0,1.0,2.0,4.0,6.0,3.0,18.0,9.0,17.0,4.0,6.0,1.0,6.0,,3.0,10.0,23.0,1.0,2.0,2.0,7.0,4.0,9.0,8.0,30.0,,,6.0,1.0,1.0,2.0,,2.0,2.0,2.0,1.0,2.0,3.0,,8.0,4.0,4.0,6.0,1.0,3.0,1.0,1.0,15.0,1.0,,2.0,1.0,8.0,2.0,2.0,,2.0,2.0,3.0,0.2222222222222222,0.2222222222222222,1.0,0.4347826086956521,0.4444444444444444,0.4347826086956521,0.5,0.4166666666666667,0.5,0.359375,0.024390243902439,,0.2,0.5454545454545454,0.009090909090909,0.048780487804878,0.0116279069767441,,,0.0465116279069767,0.1,0.0714285714285714,,1.0,0.28125,0.6111111111111112,0.6111111111111112,0.3636363636363636,,0.28125,0.1666666666666666,0.1666666666666666,,0.265625,0.5294117647058824,0.5294117647058824,1.0,0.09375,0.1666666666666666,0.1666666666666666,1.0,0.3333333333333333,0.5,0.2608695652173913,0.6666666666666666,0.2608695652173913,0.6666666666666666,0.1304347826086956,,0.640625,0.1666666666666666,0.56485,0.1126760563380281,0.1666666666666666,0.0875,23.35652173913044,1.0,1.0,,3.0,,0.05,0.0161290322580645,0.0238095238095238,0.024390243902439,,1.0,,,,2.0,2.0,1.0,4.0,,,,0.25,,,,0.3333333333333333,,,0.3333333333333333,1.0,0.5,1.0,,,,,,False,,,,,,,
2409,1610612759,Marcus Haislip,Marcus Haislip,2409,SAS,2625.0,44,-5.0,88,86,18.0,40.0,9.0,174,1.0,1.0,7.0,16.0,2.0,25.0,82,1.0,1.0,,2.0,8.0,,,,,3.0,6.0,10.0,,,,3.0,,5.0,,3.0,5.0,,2.0,18.0,,0.4375,1.0,0.5476190476190477,0.5,0.5434782608695652,0.5,26.53061224489796,0.1034482758620689,0.0930232558139534,,0.0476190476190476,1.0,1.0,0.4903214285714286,0.4465,0.08,10.66875,0.2045454545454545,3.0,6.0,2.0,3.0,,,3.0,9.0,1.0,2.0,,1.0,2.0,3.0,,,3.0,5.0,3.0,4.0,,6.0,,1.0,6.0,9.0,,6.0,3.0,2.0,2.0,,,,,,4.0,1.0,4.0,,,,,3.0,,1.0,,,4.0,,,,1.0,3.0,2.0,2.0,,2.0,1.0,,0.4285714285714285,0.75,1.0,0.6,,0.6,0.75,0.75,0.75,0.238095238095238,0.125,0.3333333333333333,,1.0,0.1481481481481481,0.0714285714285714,0.1111111111111111,0.2307692307692307,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.0909090909090909,,0.5,0.2857142857142857,0.5,0.75,0.3333333333333333,,0.4285714285714285,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0952380952380952,0.5,0.5,1.0,0.1428571428571428,0.6666666666666666,0.6666666666666666,1.0,0.75,0.6666666666666666,,,0.5,,,,0.5238095238095238,0.6666666666666666,0.610775,0.1304347826086956,0.1666666666666666,0.24,24.6,,,2.0,2.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
202132,1610612759,Cedric Jackson,Cedric Jackson,202132,SAS,1525.0,25,2.0,51,51,11.0,13.0,5.0,102,,1.0,2.0,5.0,3.0,7.0,50,1.0,1.0,,2.0,4.0,3.0,6.0,2.0,15.0,1.0,3.0,4.0,1.0,,,2.0,,2.0,,4.0,4.0,,2.0,11.0,,0.4,1.0,0.2857142857142857,0.5,0.3888888888888889,0.5,19.642857142857142,0.05,0.12,,0.1428571428571428,,,0.5161357142857143,0.436675,0.2857142857142857,2.1,0.2156862745098039,2.0,4.0,1.0,2.0,1.0,1.0,,,,1.0,,1.0,,1.0,,,,2.0,1.0,2.0,,2.0,,1.0,,,,2.0,1.0,,1.0,3.0,2.0,1.0,1.0,,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,,2.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,0.5,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.2,0.25,,0.5,0.0714285714285714,0.4,0.0476190476190476,,0.3333333333333333,0.1428571428571428,,0.4,0.25,0.5,0.5714285714285714,0.5,0.6666666666666666,,,,,,,0.1428571428571428,,,,0.1428571428571428,,,,0.6666666666666666,0.5,0.5,1.0,0.5,,,,0.8571428571428571,,0.5821,0.2222222222222222,0.2857142857142857,0.2857142857142857,24.5,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,0.3333333333333333,,,,,,,,,,,,False,,,,,,,
101126,1610612738,Nate Robinson,Nate Robinson,101126,BOS,10423.0,174,-2.0,324,321,48.0,71.0,30.0,645,1.0,2.0,8.0,28.0,1.0,59.0,351,,2.0,1.0,4.0,14.0,26.0,33.0,9.0,73.0,9.0,12.0,13.0,4.0,,,8.0,,21.0,2.0,7.0,3.0,1.0,4.0,48.0,1.0,0.2857142857142857,,0.453125,0.3,0.45384615384615384,0.3333333333333333,20.334261838440113,0.07894736842105263,0.0821917808219178,0.08928571428571429,0.03125,0.5,0.5,0.5267468750000001,0.44446,0.06779661016949153,12.864285714285714,0.14814814814814814,2.0,8.0,,,,,5.0,18.0,2.0,3.0,1.0,1.0,12.0,33.0,,2.0,14.0,36.0,,,,3.0,1.0,3.0,2.0,21.0,21.0,,33.0,12.0,,7.0,7.0,,3.0,14.0,,3.0,1.0,,10.0,5.0,5.0,4.0,1.0,3.0,,1.0,6.0,1.0,,2.0,,,,,,,,2.0,0.125,0.125,0.5,0.3888888888888889,0.3333333333333333,0.3888888888888889,,0.5,0.5,0.5625,,,,0.5,,0.09375,0.006944444444444444,,,0.05405405405405406,0.09523809523809523,0.08333333333333333,,,0.125,0.25,0.25,,,0.28125,0.2777777777777778,0.2777777777777778,0.2,0.046875,0.6666666666666666,0.6666666666666666,1.0,0.515625,0.36363636363636365,0.36363636363636365,0.4166666666666667,,,,,0.2,1.0,0.4,,0.6875,0.36363636363636365,0.5661,,,0.05084745762711865,25.055555555555557,1.0,,,1.0,,,0.020833333333333332,,0.02631578947368421,,,1.0,0.125,,,3.0,1.0,3.0,,,,0.3333333333333333,,,,,,,1.0,1.0,0.3333333333333333,1.0,,,,,,True,,,,,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,4068.0,68,-19.0,135,126,58.0,40.0,12.0,261,3.0,6.0,15.0,26.0,14.0,47.0,160,9.0,13.0,9.0,30.0,28.0,6.0,6.0,3.0,12.0,4.0,8.0,11.0,1.0,,,4.0,1.0,5.0,,14.0,18.0,3.0,30.0,58.0,3.0,0.5769230769230769,0.6923076923076923,0.5689655172413793,0.7,0.6351351351351351,0.75,27.1523178807947,0.10256410256410256,0.09259259259259259,0.11764705882352941,0.20689655172413793,0.5,0.5,0.4971655172413793,0.51714,0.6382978723404256,8.015384615384615,0.42962962962962964,7.0,12.0,2.0,2.0,3.0,5.0,5.0,8.0,,1.0,,,1.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,,4.0,1.0,2.0,2.0,3.0,,4.0,2.0,1.0,1.0,,,,2.0,1.0,3.0,1.0,3.0,1.0,,,,3.0,1.0,2.0,,,3.0,1.0,,1.0,1.0,6.0,1.0,1.0,,1.0,,1.0,0.06666666666666667,0.07692307692307693,1.0,0.3333333333333333,0.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.10344827586206896,0.038461538461538464,0.08333333333333333,,0.75,0.06976744186046512,0.06666666666666667,0.05,0.13043478260869565,,0.06666666666666667,0.14285714285714285,0.09090909090909091,0.08333333333333333,,0.41379310344827586,0.5833333333333334,0.6363636363636364,,,0.27586206896551724,0.625,0.625,0.2,0.034482758620689655,,,,0.06896551724137931,0.5,0.5,1.0,0.6666666666666666,1.0,0.3333333333333333,0.6,,,0.13333333333333333,0.5,0.5172413793103449,0.5,0.5007,0.17647058823529413,0.1935483870967742,0.0851063829787234,24.133333333333336,,,3.0,1.0,0.42857142857142855,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,True,,,,,,,
