EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BadPassOutOfBoundsTurnovers,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,Fg3aBlocked,FTOffRebounds,ThreePtShootingFoulsDrawn,OffensiveGoaltends,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,BlockedLongMidRange,Clear Path Fouls,BlockedArc3,StepOutOfBoundsTurnovers,on,Corner3PctBlocked
201154,1610612764,Al Thornton,Al Thornton,201154,WAS,40440.0,674,-131.0,1251,1250,269.0,303,164.0,2501,47.0,72.0,12.0,17.0,12.0,14.0,10.0,37.0,37.0,90.0,,,,6.0,17.0,6.0,94.0,199.0,6.0,17.0,50.0,256.0,1385,14.0,22.0,9.0,37.0,19.0,30.0,6.0,27.0,71.0,110.0,78.0,6.0,12.0,12.0,2.0,15.0,6.0,13.0,21.0,8.0,29.0,6.0,2.0,10.0,5.0,6.0,66.0,5.0,24.0,19.0,42.0,10.0,71.0,31.0,102.0,5.0,20.0,12.0,8.0,18.0,7.0,18.0,1.0,11.0,2.0,36.0,2.0,6.0,27.0,62.0,3.0,10.0,74.0,7.0,6.0,72.0,4.0,31.0,7.0,13.0,,7.0,,5.0,13.0,10.0,1.0,,,71.0,269.0,8.0,7.0,0.5851063829787234,0.625,0.3333333333333333,0.3529411764705882,0.4,0.4723618090452261,0.6363636363636364,0.6333333333333333,0.4768518518518518,0.6363636363636364,0.6111111111111112,0.512,0.6607142857142857,0.6454545454545455,0.0787037037037037,0.0653266331658291,0.1111111111111111,0.1081081081081081,19.765031098825155,0.5,0.2631578947368421,0.0933333333333333,0.0477137176938369,0.1376811594202898,0.057471264367816,0.1037414965986394,0.0491525423728813,0.0547945205479452,0.0396825396825396,0.0476190476190476,0.0615384615384615,0.0454545454545454,0.0969696969696969,0.1034482758620689,0.0828402366863905,0.1308411214953271,0.1612903225806451,0.0505050505050505,0.7692307692307693,0.3333333333333333,0.6527777777777778,0.734375,0.574468085106383,0.1712962962962963,0.2702702702702703,0.303030303030303,0.7,0.4166666666666667,0.4111111111111111,0.4157303370786517,0.5675675675675675,,,,,0.0787037037037037,0.3529411764705882,0.3529411764705882,0.7727272727272727,0.7058823529411765,0.1666666666666666,0.3888888888888889,0.8571428571428571,,0.1666666666666666,0.412037037037037,0.4,0.4790525821596246,0.55152,0.4854542857142857,0.1275720164609053,0.1371681415929203,0.14453125,0.27734375,10.162814070351756,27.947058823529417,0.2150279776179056,3.0,,,,,,2.0,,,2.0,,2.0,,,,0.3333333333333333,,0.0111111111111111,,0.0526315789473684,0.3333333333333333,,,,,,,,0.3333333333333333,,,1.0,,,2.0,False,
201156,1610612764,Nick Young,Nick Young,201156,WAS,52748.0,879,-67.0,1662,1662,483.0,492,219.0,3324,25.0,53.0,6.0,11.0,6.0,12.0,15.0,43.0,53.0,133.0,21.0,52.0,15.0,24.0,66.0,29.0,93.0,229.0,45.0,118.0,63.0,384.0,1802,12.0,26.0,5.0,50.0,22.0,47.0,44.0,35.0,124.0,98.0,88.0,129.0,6.0,2.0,1.0,65.0,24.0,13.0,18.0,4.0,22.0,4.0,,9.0,2.0,7.0,48.0,2.0,8.0,10.0,29.0,2.0,41.0,10.0,51.0,5.0,15.0,6.0,9.0,12.0,6.0,19.0,4.0,6.0,2.0,31.0,1.0,10.0,35.0,85.0,,4.0,66.0,1.0,13.0,78.0,3.0,30.0,9.0,8.0,,3.0,,5.0,8.0,5.0,,,,124.0,483.0,12.0,7.0,0.5268817204301075,0.532608695652174,0.9555555555555556,0.3813559322033898,0.3846153846153846,0.4061135371179039,0.4615384615384615,0.4680851063829787,0.462536023054755,0.5625,0.489010989010989,0.5,0.5813953488372093,0.5688073394495413,0.3400576368876081,0.056768558951965,0.1509433962264151,0.0930232558139534,21.42116182572614,0.3870967741935484,0.0363636363636363,0.0507880910683012,0.0124223602484472,0.057471264367816,0.0119760479041916,0.0523489932885906,0.0123304562268803,0.0225988700564971,0.0155440414507772,0.0036496350364963,0.0169491525423728,,0.0635838150289017,0.0584415584415584,0.0368852459016393,0.072992700729927,,0.0261780104712041,0.625,0.1527377521613832,0.4716981132075472,0.5555555555555556,0.56,0.1239193083573487,0.3488372093023256,0.3846153846153846,0.4,0.3832853025936599,0.3984962406015037,0.4015151515151515,0.5471698113207547,0.1498559077809798,0.4038461538461538,0.4038461538461538,0.9523809523809524,0.1902017291066282,0.3636363636363636,0.3692307692307692,0.275,0.5454545454545454,0.1666666666666666,0.1318681318681318,0.5,0.1648351648351648,0.3186813186813186,0.4927953890489913,0.3692307692307692,0.4843828985507248,0.5101883333333332,0.4897544943820225,0.0826666666666666,0.1171875,0.1302083333333333,0.3229166666666667,12.44934497816594,24.866101694915248,0.2906137184115523,5.0,4.0,7.0,5.0,3.0,7.0,10.0,7.0,14.0,15.0,1.0,,1.0,,0.5,0.3409090909090909,0.0084745762711864,0.0075187969924812,0.0151515151515151,,0.9583333333333334,0.175,0.5714285714285714,1.0,0.175,0.4285714285714285,1.0,0.3333333333333333,0.3448275862068966,0.0084033613445378,,,1.0,,3.0,False,
2034,1610612764,Mike Miller,Mike Miller,2034,WAS,84099.0,1402,-139.0,2649,2636,637.0,646,305.0,5285,63.0,100.0,10.0,20.0,14.0,23.0,5.0,18.0,33.0,89.0,18.0,36.0,6.0,45.0,102.0,20.0,101.0,207.0,63.0,138.0,58.0,449.0,2946,15.0,29.0,4.0,43.0,18.0,34.0,26.0,23.0,86.0,120.0,82.0,168.0,21.0,20.0,,102.0,45.0,13.0,144.0,23.0,167.0,15.0,8.0,63.0,30.0,51.0,357.0,8.0,32.0,53.0,164.0,15.0,232.0,41.0,273.0,5.0,28.0,19.0,9.0,36.0,28.0,43.0,6.0,8.0,4.0,79.0,5.0,14.0,55.0,105.0,4.0,11.0,78.0,4.0,3.0,71.0,10.0,27.0,11.0,9.0,,7.0,,2.0,9.0,5.0,,1.0,,86.0,637.0,10.0,11.0,0.594059405940594,0.6593406593406593,0.8888888888888888,0.4565217391304347,0.4565217391304347,0.4879227053140096,0.5172413793103449,0.5294117647058824,0.5666666666666667,0.527027027027027,0.525,0.5951742627345844,0.5526315789473685,0.5743243243243243,0.4,0.0628019323671497,0.07,0.2222222222222222,15.02331778814124,0.4556962025316455,0.1704545454545454,0.1786492374727669,0.0329896907216494,0.177257525083612,0.0380952380952381,0.1783073130649137,0.0338983050847457,0.047945205479452,0.0307692307692307,0.0239234449760765,0.0463576158940397,0.0169491525423728,0.1310344827586207,0.1847826086956521,0.2130681818181818,0.1777777777777777,0.1756756756756756,0.0301204819277108,0.5555555555555556,0.2898550724637681,0.63,0.6774193548387096,0.6031746031746031,0.0521739130434782,0.2777777777777778,0.3571428571428571,0.4,0.2579710144927536,0.3707865168539326,0.3793103448275862,0.6060606060606061,0.1043478260869565,0.5,0.5,1.0,0.2956521739130435,0.4411764705882353,0.4455445544554455,0.5405405405405406,0.5,,0.3833333333333333,0.6086956521739131,0.1,0.3333333333333333,0.6898550724637681,0.4411764705882353,0.5362131884057971,0.539956896551724,0.5420916666666665,0.074585635359116,0.1205357142857142,0.0957683741648107,0.1915367483296214,9.235748792270536,24.824637681159423,0.2404681011702529,16.0,,1.0,2.0,3.0,7.0,7.0,3.0,8.0,9.0,1.0,1.0,,,0.375,0.3461538461538461,0.0072463768115942,0.0224719101123595,0.0098039215686274,0.0136986301369863,0.8444444444444444,0.027027027027027,,,0.1891891891891892,0.4285714285714285,1.0,0.3333333333333333,0.35,,5.0,,1.0,,4.0,False,
2733,1610612764,Shaun Livingston,Shaun Livingston,2733,WAS,39948.0,666,9.0,1257,1240,329.0,328,142.0,2497,29.0,40.0,2.0,3.0,6.0,9.0,27.0,62.0,43.0,79.0,,,,,4.0,4.0,99.0,181.0,,4.0,42.0,240.0,1368,5.0,15.0,,10.0,21.0,42.0,4.0,18.0,60.0,84.0,114.0,,,2.0,1.0,3.0,,6.0,99.0,17.0,116.0,11.0,6.0,49.0,15.0,35.0,249.0,1.0,11.0,9.0,37.0,,46.0,12.0,58.0,,12.0,5.0,7.0,32.0,23.0,18.0,2.0,9.0,2.0,50.0,3.0,14.0,38.0,52.0,1.0,1.0,49.0,,4.0,48.0,6.0,22.0,5.0,9.0,,6.0,,2.0,9.0,4.0,,1.0,,60.0,329.0,5.0,5.0,0.4242424242424242,0.4285714285714285,,,,0.5469613259668509,0.3333333333333333,0.5,0.5351351351351351,0.3333333333333333,0.4565217391304347,0.5825242718446602,0.3333333333333333,0.5454545454545454,0.0216216216216216,0.0331491712707182,0.075,0.032258064516129,17.889587700908454,0.64,,0.0900243309002433,0.0225409836065573,0.0596026490066225,0.0128205128205128,0.0818505338078291,0.0212014134275618,0.0193548387096774,0.014388489208633,0.0309278350515463,0.0178571428571428,,0.0909090909090909,0.0666666666666666,0.1034482758620689,0.0423728813559322,0.1212121212121212,,0.4444444444444444,0.2162162162162162,0.725,0.7837837837837838,0.5172413793103449,0.3351351351351351,0.4354838709677419,0.45,0.2962962962962963,0.427027027027027,0.5443037974683544,0.5512820512820513,0.4418604651162791,,,,,0.0216216216216216,,,0.2,0.6666666666666666,,0.1956521739130435,0.6666666666666666,,0.0869565217391304,0.2378378378378378,,0.4376391304347827,0.4312933333333333,0.4315999999999999,0.1094527363184079,0.1116751269035533,0.0416666666666666,0.25,11.30110497237569,32.55,0.2617342879872713,9.0,,,,,,,,,,,,,,,,,0.0126582278481012,,,,,,,,,,,,,,1.0,,,,False,
201187,1610612764,Dominic McGuire,Dominic McGuire,201187,WAS,7811.0,130,-54.0,242,256,103.0,90,33.0,498,7.0,12.0,4.0,6.0,1.0,4.0,,5.0,4.0,9.0,,,,,,,11.0,26.0,,,,22.0,274,6.0,10.0,,12.0,4.0,11.0,,,8.0,6.0,16.0,,,8.0,,,,2.0,1.0,,1.0,,,1.0,,,2.0,3.0,9.0,7.0,18.0,1.0,26.0,12.0,38.0,,2.0,1.0,1.0,3.0,1.0,4.0,2.0,2.0,1.0,7.0,1.0,4.0,7.0,14.0,,1.0,4.0,,,5.0,1.0,3.0,,3.0,,1.0,,2.0,3.0,1.0,,,,8.0,103.0,2.0,,0.2727272727272727,0.4285714285714285,,,,0.4230769230769231,0.6,0.3636363636363636,0.4230769230769231,0.6,0.3636363636363636,0.3928571428571428,0.5454545454545454,0.3636363636363636,,0.0769230769230769,,0.4,12.367491166077738,0.4285714285714285,0.125,0.2222222222222222,0.0927835051546391,0.2333333333333333,0.1071428571428571,0.2252252252252252,0.096,0.0833333333333333,0.064516129032258,0.119047619047619,0.0952380952380952,0.1428571428571428,0.1666666666666666,0.25,0.2432432432432432,0.2,0.3,,0.3333333333333333,0.4615384615384615,0.5833333333333334,0.5833333333333334,0.1428571428571428,0.1923076923076923,,,,0.3461538461538461,0.4444444444444444,0.4444444444444444,0.5,,,,,,,,0.6,0.6666666666666666,,0.3636363636363636,0.25,,,0.4615384615384615,,0.4898423076923076,0.51423,0.4585818181818182,0.1071428571428571,0.1071428571428571,0.5454545454545454,0.3636363636363636,8.776923076923076,,0.4256198347107438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
201858,1610612764,Cartier Martin,Cartier Martin,201858,WAS,6820.0,114,-14.0,217,218,100.0,69,36.0,435,6.0,15.0,1.0,5.0,3.0,8.0,,2.0,5.0,13.0,1.0,5.0,2.0,6.0,13.0,9.0,11.0,30.0,7.0,18.0,8.0,51.0,246,2.0,6.0,,4.0,7.0,16.0,11.0,4.0,30.0,10.0,12.0,15.0,6.0,,1.0,12.0,6.0,3.0,6.0,1.0,7.0,1.0,,1.0,2.0,3.0,15.0,3.0,4.0,5.0,8.0,,13.0,8.0,21.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,,,,6.0,,3.0,6.0,12.0,,1.0,9.0,,2.0,9.0,1.0,5.0,,1.0,,,,1.0,1.0,1.0,,,,30.0,100.0,2.0,,0.4545454545454545,0.4545454545454545,0.7142857142857143,0.3888888888888889,0.4117647058823529,0.3666666666666666,0.3333333333333333,0.4375,0.4479166666666667,0.25,0.4814814814814814,0.4903846153846153,0.25,0.5172413793103449,0.375,0.1,0.2,,21.96969696969697,0.5,,0.1311475409836065,0.0476190476190476,0.1785714285714285,0.1428571428571428,0.146067415730337,0.0666666666666666,0.0714285714285714,0.037037037037037,0.0344827586206896,0.2307692307692307,,0.1875,0.0714285714285714,0.1290322580645161,0.1818181818181818,0.1666666666666666,0.0769230769230769,1.0,0.3125,0.4,0.5,0.3333333333333333,0.0416666666666666,,,,0.2708333333333333,0.3846153846153846,0.3846153846153846,0.6,0.1041666666666666,0.2,0.2,1.0,0.2708333333333333,0.4615384615384615,0.4615384615384615,0.625,0.2,,0.2962962962962963,0.375,0.074074074074074,0.3333333333333333,0.6875,0.5,0.5122787234042553,0.478175,0.5162884615384615,0.0961538461538461,0.1470588235294117,0.0784313725490196,0.5882352941176471,10.073333333333334,26.16666666666667,0.4608294930875576,1.0,,,1.0,,2.0,3.0,,2.0,4.0,,1.0,,,,0.3636363636363636,,,,0.2,0.6666666666666666,,,,0.25,,,0.5,0.3333333333333333,,,,,,1.0,False,
2052,1610612764,DeShawn Stevenson,DeShawn Stevenson,2052,WAS,14977.0,250,-33.0,473,486,144.0,166,55.0,959,6.0,7.0,1.0,2.0,1.0,2.0,,1.0,4.0,8.0,1.0,9.0,,3.0,22.0,4.0,10.0,16.0,4.0,31.0,8.0,40.0,513,1.0,2.0,,5.0,1.0,3.0,4.0,2.0,7.0,8.0,12.0,12.0,,2.0,,22.0,3.0,,13.0,2.0,15.0,2.0,,6.0,,7.0,32.0,1.0,3.0,8.0,17.0,4.0,29.0,4.0,33.0,1.0,7.0,3.0,4.0,5.0,2.0,2.0,,3.0,,7.0,1.0,2.0,17.0,26.0,1.0,1.0,12.0,,3.0,14.0,,5.0,2.0,2.0,,1.0,,1.0,2.0,1.0,,,,7.0,144.0,3.0,2.0,0.4,0.4444444444444444,1.0,0.1290322580645161,0.1290322580645161,0.625,0.5,0.3333333333333333,0.3404255319148936,0.625,0.3571428571428571,0.3703703703703703,0.625,0.35,0.6595744680851063,,,,11.401869158878505,0.7142857142857143,0.2666666666666666,0.1049382716049382,0.0188679245283018,0.1481481481481481,0.0178571428571428,0.1157407407407407,0.0186046511627906,,,0.0379746835443038,0.024390243902439,,0.1333333333333333,0.12,0.0746268656716417,0.1842105263157894,0.0625,0.03125,0.5,0.1489361702127659,0.8571428571428571,0.8571428571428571,0.3333333333333333,0.0212765957446808,,,,0.1702127659574468,0.5,0.5,0.5,0.1914893617021276,0.1111111111111111,0.1111111111111111,1.0,0.4680851063829787,0.1363636363636363,0.1363636363636363,0.5,0.5,,0.2857142857142857,0.5,,0.5714285714285714,0.8085106382978723,0.1363636363636363,0.5333351063829787,0.595125,0.5602357142857143,0.0961538461538461,0.238095238095238,0.125,0.175,10.78125,24.6258064516129,0.3044397463002114,,,,,1.0,2.0,1.0,1.0,2.0,1.0,,,,,0.5,0.25,,,,,1.0,,,,0.5,0.5,1.0,,0.25,,,,,,1.0,False,
2240,1610612764,Gilbert Arenas,Gilbert Arenas,2240,WAS,27574.0,460,-62.0,898,900,289.0,264,110.0,1798,26.0,48.0,1.0,1.0,9.0,18.0,11.0,31.0,36.0,95.0,1.0,4.0,2.0,25.0,63.0,24.0,73.0,174.0,26.0,67.0,68.0,292.0,964,4.0,8.0,2.0,19.0,21.0,59.0,26.0,35.0,113.0,32.0,114.0,36.0,42.0,2.0,1.0,62.0,25.0,16.0,63.0,13.0,76.0,10.0,3.0,39.0,5.0,19.0,165.0,1.0,2.0,15.0,26.0,1.0,42.0,3.0,45.0,2.0,14.0,9.0,5.0,25.0,14.0,22.0,4.0,11.0,1.0,47.0,6.0,17.0,13.0,30.0,,7.0,70.0,1.0,1.0,94.0,13.0,44.0,9.0,1.0,,1.0,,,1.0,,,,,113.0,289.0,3.0,9.0,0.2191780821917808,0.2222222222222222,0.4615384615384615,0.3880597014925373,0.3939393939393939,0.4195402298850574,0.5,0.3559322033898305,0.4647302904564315,0.6071428571428571,0.4588235294117647,0.5195729537366548,0.6333333333333333,0.5330188679245284,0.2780082987551867,0.0919540229885057,0.1875,0.1935483870967742,31.75217812197483,0.5319148936170213,0.0434782608695652,0.0833333333333333,0.006060606060606,0.1363636363636363,0.0114942528735632,0.0971563981042654,0.0071942446043165,,0.0121951219512195,0.0068493150684931,0.0142857142857142,,0.0853658536585365,0.0729166666666666,0.0895522388059701,0.1184210526315789,0.1764705882352941,0.0175438596491228,,0.1991701244813278,0.5416666666666666,0.6666666666666666,0.1538461538461538,0.1286307053941908,0.3548387096774194,0.44,,0.3941908713692946,0.3789473684210526,0.3829787234042553,0.3333333333333333,0.0165975103734439,0.25,0.25,1.0,0.2614107883817427,0.3968253968253968,0.4098360655737705,0.0714285714285714,1.0,,0.2117647058823529,0.5,0.0235294117647058,0.2823529411764706,0.4771784232365145,0.4032258064516129,0.4776096638655462,0.4924576923076923,0.4557656626506025,0.1617647058823529,0.2146341463414634,0.0650684931506849,0.386986301369863,12.170689655172414,26.84776119402985,0.321826280623608,4.0,1.0,1.0,1.0,2.0,5.0,11.0,3.0,6.0,12.0,2.0,,,,0.5,0.4615384615384615,0.0298507462686567,0.0105263157894736,0.0317460317460317,,0.44,0.0714285714285714,1.0,1.0,0.3571428571428571,0.4,1.0,0.5,0.4583333333333333,,1.0,,1.0,,1.0,False,
2572,1610612764,Josh Howard,Josh Howard,2572,WAS,5447.0,91,34.0,169,170,44.0,33,24.0,339,4.0,12.0,2.0,4.0,1.0,5.0,6.0,11.0,7.0,12.0,,3.0,,3.0,8.0,2.0,17.0,35.0,3.0,11.0,15.0,58.0,182,2.0,5.0,1.0,5.0,2.0,9.0,2.0,2.0,6.0,18.0,16.0,9.0,,,,8.0,3.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,,1.0,10.0,1.0,3.0,2.0,4.0,3.0,9.0,4.0,13.0,1.0,3.0,2.0,1.0,,,3.0,1.0,,,3.0,1.0,,7.0,13.0,,1.0,18.0,,2.0,20.0,2.0,9.0,2.0,2.0,,,,1.0,2.0,,,,,6.0,44.0,2.0,,0.5294117647058824,0.5294117647058824,1.0,0.2727272727272727,0.2727272727272727,0.4857142857142857,0.4,0.2222222222222222,0.4673913043478261,0.3333333333333333,0.1818181818181818,0.5272727272727272,0.3571428571428571,0.25,0.2391304347826087,0.0285714285714285,,0.0909090909090909,29.0,,0.375,0.0579710144927536,0.0508474576271186,0.1818181818181818,0.0666666666666666,0.075,0.054054054054054,0.08,,0.0454545454545454,0.0833333333333333,,,,0.1666666666666666,0.2,,0.04,,0.2608695652173913,0.3333333333333333,0.3333333333333333,,0.2391304347826087,0.5454545454545454,0.6,0.6666666666666666,0.2608695652173913,0.5833333333333334,0.5833333333333334,0.7142857142857143,0.0652173913043478,,,,0.1739130434782608,0.375,0.375,0.6666666666666666,0.5,,0.4545454545454545,0.2,,0.1818181818181818,0.5,0.375,0.4827228260869564,0.57531,0.4846636363636363,0.1698113207547169,0.2142857142857142,0.0862068965517241,0.1034482758620689,9.717142857142855,24.827272727272728,0.2603550295857988,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,0.1666666666666666,,,,,,,1.0,,,,False,
2229,1610612764,Mike James,Mike James,2229,WAS,1746.0,29,7.0,58,57,25.0,15,7.0,115,1.0,2.0,,,1.0,1.0,,2.0,1.0,5.0,1.0,1.0,,,1.0,,2.0,9.0,1.0,2.0,3.0,10.0,52,,1.0,,,1.0,4.0,,1.0,3.0,2.0,2.0,3.0,,,,1.0,,,1.0,2.0,3.0,1.0,1.0,,,1.0,8.0,,,1.0,,,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,2.0,,1.0,1.0,2.0,,,4.0,,,6.0,,2.0,1.0,,,,,,,,,,,3.0,25.0,,1.0,0.5,0.5,1.0,0.5,0.5,0.2222222222222222,,0.25,0.3181818181818182,,0.25,0.3571428571428571,,0.25,0.1818181818181818,,,,22.857142857142858,0.5,,,,0.1,,0.037037037037037,,,,,,,,,,0.1,,,,0.1818181818181818,0.5,0.5,1.0,0.1818181818181818,,,,0.4545454545454545,0.2,0.2,,0.0909090909090909,1.0,1.0,1.0,0.0909090909090909,,,,,,0.25,1.0,,,0.3636363636363636,,0.4449136363636363,0.4526,0.423925,0.1538461538461538,0.1818181818181818,,0.3,13.533333333333337,24.55,0.4310344827586206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,False,
202132,1610612764,Cedric Jackson,Cedric Jackson,202132,WAS,2351.0,39,-21.0,78,82,34.0,21,11.0,160,2.0,4.0,,1.0,2.0,4.0,1.0,1.0,,3.0,,,,1.0,3.0,1.0,3.0,8.0,1.0,3.0,3.0,12.0,89,,3.0,,,3.0,7.0,1.0,3.0,12.0,,6.0,,3.0,,,3.0,1.0,2.0,5.0,1.0,6.0,1.0,,2.0,,3.0,13.0,,1.0,1.0,1.0,,2.0,1.0,3.0,,,,,6.0,5.0,2.0,,1.0,,8.0,2.0,2.0,3.0,5.0,,2.0,2.0,,,4.0,,1.0,1.0,,,,,,,,,,,12.0,34.0,,1.0,,,,0.3333333333333333,0.3333333333333333,0.375,,0.4285714285714285,0.4090909090909091,,0.5625,0.4615384615384615,,0.6,0.2727272727272727,0.25,0.5,,22.58064516129032,0.75,,0.037037037037037,0.0357142857142857,0.1111111111111111,,0.0555555555555555,0.027027027027027,0.1,,,,,,,0.0625,,0.5,,,0.3636363636363636,0.5,1.0,,0.0909090909090909,1.0,1.0,,0.2727272727272727,,,,,,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,0.5,0.5,,0.125,0.6363636363636364,0.3333333333333333,0.50395,0.5016333333333334,0.50188125,0.0833333333333333,0.1111111111111111,,1.0,8.0375,24.866666666666664,0.4358974358974359,,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,False,
