EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceTurnovers,BlockedShortMidRange,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,BlocksRecoveredPct,HeaveMakes,Blocked3s,BlockedArc3,DefensiveGoaltends,OffensiveGoaltends,Corner3PctBlocked,on
1501,1610612752,Tim Thomas,Tim Thomas,1501,NYK,15938.0,266,62.0,538,528,106.0,99.0,50,1066,9.0,17.0,3.0,4.0,2.0,3.0,2.0,7.0,8.0,15.0,4.0,5.0,1.0,1.0,,,5.0,24.0,,,1.0,5.0,19.0,39,9.0,29.0,20.0,85.0,533,4.0,6.0,1.0,1.0,2.0,13.0,3.0,4.0,1.0,5.0,3.0,12.0,14.0,24.0,21.0,6.0,6.0,,24.0,5.0,6.0,,13.0,8.0,21.0,4.0,4.0,5.0,2.0,6.0,50.0,2.0,4.0,,11.0,14.0,7.0,32.0,6.0,38.0,1.0,9.0,8.0,1.0,10.0,,5.0,6.0,,5.0,,3.0,16.0,2.0,15.0,32.0,1.0,,3.0,21.0,5.0,,23.0,2.0,,,9.0,1.0,2.0,3.0,3.0,,3.0,12.0,106.0,2.0,1.0,0.3684210526315789,0.4375,0.7777777777777778,0.3103448275862069,1.0,0.2,0.3103448275862069,0.48717948717948717,0.6666666666666666,0.75,0.47794117647058826,0.7857142857142857,0.5,0.5448717948717948,0.8125,0.5454545454545454,0.4264705882352941,,0.15384615384615385,0.29411764705882354,0.14285714285714285,,,15.745393634840871,0.625,0.3888888888888889,,0.08139534883720931,0.02962962962962963,0.15492957746478872,0.020833333333333332,0.102880658436214,0.025974025974025976,0.018518518518518517,0.06451612903225806,0.02,0.011764705882352941,0.09090909090909091,0.043478260869565216,0.07894736842105263,0.12307692307692308,0.14583333333333334,0.17391304347826086,0.029411764705882353,0.25,0.5294117647058824,0.75,0.1111111111111111,0.10294117647058823,0.2857142857142857,0.3333333333333333,,0.22058823529411764,0.5333333333333333,0.5333333333333333,0.75,0.07352941176470588,0.8,0.8,0.75,0.35294117647058826,0.20833333333333334,0.20833333333333334,0.8,0.5714285714285714,0.75,,0.14285714285714285,1.0,,,,,0.3333333333333333,0.6666666666666666,,,0.5555555555555556,0.2,0.6764705882352942,0.20833333333333334,0.5085154411764705,0.5149,0.46142777777777777,0.13157894736842105,0.1956521739130435,0.03333333333333333,0.15294117647058825,0.1411764705882353,8.535897435897438,24.851724137931036,0.1970260223048327,,,2.0,,,0.6666666666666666,,,,,,,False
201163,1610612752,Wilson Chandler,Wilson Chandler,201163,NYK,46352.0,773,-39.0,1533,1529,361.0,365.0,180,3062,38.0,61.0,7.0,15.0,9.0,13.0,30.0,60.0,28.0,66.0,11.0,27.0,,2.0,,3.0,19.0,59.0,1.0,4.0,2.0,10.0,96.0,187,30.0,86.0,39.0,321.0,1688,10.0,24.0,1.0,6.0,8.0,31.0,21.0,38.0,2.0,13.0,14.0,62.0,74.0,118.0,90.0,,14.0,3.0,56.0,19.0,9.0,,26.0,21.0,47.0,13.0,8.0,9.0,4.0,13.0,115.0,9.0,16.0,1.0,37.0,70.0,7.0,114.0,26.0,140.0,8.0,14.0,8.0,6.0,17.0,5.0,15.0,15.0,3.0,2.0,1.0,2.0,32.0,7.0,38.0,59.0,,2.0,3.0,43.0,6.0,1.0,48.0,4.0,,,22.0,,4.0,18.0,14.0,,19.0,62.0,361.0,6.0,3.0,0.3854166666666667,0.4157303370786517,1.0,0.3488372093023256,0.16666666666666666,0.15384615384615385,0.3614457831325301,0.5133689839572193,0.4166666666666667,0.5526315789473685,0.5164835164835165,0.38333333333333336,0.47058823529411764,0.5440677966101695,0.4305555555555556,0.5081967213114754,0.315018315018315,,0.0481283422459893,0.13114754098360656,0.016666666666666666,,,18.470254957507084,0.53125,0.175,0.022222222222222223,0.14198782961460446,0.03397027600849257,0.1689497716894977,0.03272727272727273,0.1502808988764045,0.03351206434316354,0.04522613065326633,0.034782608695652174,0.01910828025477707,0.03286384976525822,0.03225806451612903,0.09090909090909091,0.13793103448275862,0.19767441860465115,0.14935064935064934,0.2153846153846154,0.06060606060606061,0.22344322344322345,0.6229508196721312,0.7169811320754716,0.3684210526315789,0.21978021978021978,0.5,0.5084745762711864,0.2,0.24175824175824176,0.42424242424242425,0.42424242424242425,0.6071428571428571,0.0989010989010989,0.4074074074074074,0.4074074074074074,1.0,0.21611721611721613,0.3220338983050847,0.3220338983050847,1.0,0.5,0.4666666666666667,,0.06666666666666667,,,0.13333333333333333,0.25,1.0,0.2549019607843137,0.6923076923076923,0.058823529411764705,,0.19607843137254902,0.2,0.5384615384615384,0.3392857142857143,0.49222555555555547,0.47943409090909095,0.45937346938775503,0.07560137457044673,0.1073170731707317,,0.09657320872274143,0.19314641744548286,9.38235294117647,25.818604651162797,0.2354859752120026,2.0,4.0,11.0,,1.0,0.5789473684210527,,1.0,1.0,,,,False
1733,1610612752,Al Harrington,Al Harrington,1733,NYK,37016.0,617,32.0,1233,1232,282.0,266.0,149,2465,68.0,106.0,17.0,23.0,8.0,16.0,13.0,33.0,17.0,45.0,7.0,15.0,1.0,1.0,2.0,2.0,34.0,94.0,1.0,6.0,7.0,26.0,98.0,184,41.0,109.0,68.0,387.0,1317,18.0,27.0,2.0,7.0,8.0,50.0,17.0,34.0,9.0,28.0,21.0,82.0,64.0,132.0,114.0,9.0,20.0,1.0,93.0,34.0,19.0,1.0,13.0,15.0,28.0,6.0,9.0,12.0,,1.0,71.0,14.0,17.0,,27.0,64.0,14.0,105.0,31.0,136.0,6.0,22.0,13.0,9.0,21.0,1.0,17.0,21.0,5.0,4.0,1.0,5.0,42.0,7.0,20.0,51.0,,5.0,7.0,74.0,3.0,3.0,84.0,8.0,,,41.0,,5.0,6.0,4.0,1.0,6.0,82.0,282.0,4.0,4.0,0.32653061224489793,0.36363636363636365,0.926829268292683,0.3761467889908257,0.2857142857142857,0.32142857142857145,0.37962962962962965,0.532608695652174,0.6666666666666666,0.5,0.5443686006825939,0.6176470588235294,0.49193548387096775,0.5845921450151057,0.625,0.5616438356164384,0.3720136518771331,0.009174311926605505,0.10326086956521739,0.16037735849056603,0.06060606060606061,,0.010638297872340425,26.304654442877293,0.5,0.32558139534883723,,0.17344173441734417,0.04450261780104712,0.16363636363636364,0.06167400881057269,0.1704119850187266,0.05090311986863711,0.06875,0.023529411764705882,0.029197080291970802,0.05945945945945946,0.07142857142857142,0.17557251908396945,0.24242424242424243,0.1223021582733813,0.18584070796460178,0.11538461538461539,0.045454545454545456,0.36177474402730375,0.6415094339622641,0.7640449438202247,0.35294117647058826,0.11262798634812286,0.3939393939393939,0.41935483870967744,0.15384615384615385,0.15358361774744028,0.37777777777777777,0.37777777777777777,0.35294117647058826,0.051194539249146756,0.4666666666666667,0.4666666666666667,1.0,0.32081911262798635,0.3617021276595745,0.3655913978494624,0.9117647058823529,0.6764705882352942,0.7391304347826086,0.23529411764705882,0.029411764705882353,1.0,1.0,0.17647058823529413,0.16666666666666666,1.0,0.25806451612903225,0.5,0.03225806451612903,1.0,0.41935483870967744,0.2692307692307692,0.7337883959044369,0.3655913978494624,0.5278575342465757,0.5375657894736843,0.4979081967213115,0.12576687116564417,0.1889400921658986,,0.12919896640826872,0.21188630490956073,6.191304347826086,25.569724770642193,0.22871046228710462,5.0,1.0,5.0,1.0,2.0,0.8333333333333334,,,,,,,False
200776,1610612752,Mardy Collins,Mardy Collins,200776,NYK,3187.0,53,12.0,109,107,25.0,26.0,9,216,3.0,7.0,,,1.0,2.0,,2.0,1.0,1.0,,1.0,,,,,,1.0,,,,1.0,4.0,10,,2.0,2.0,10.0,103,,,,,,,1.0,2.0,,1.0,,2.0,2.0,6.0,,,,,1.0,,1.0,,3.0,7.0,10.0,2.0,5.0,2.0,,1.0,27.0,,,1.0,2.0,1.0,,3.0,1.0,4.0,,1.0,,1.0,4.0,,3.0,,,1.0,,,4.0,1.0,1.0,3.0,,,,5.0,,,7.0,1.0,,,4.0,,,,,,,2.0,25.0,,,0.25,0.25,,,,,,0.4,,0.5,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.16666666666666666,,0.1,0.14285714285714285,,,,15.573770491803279,1.0,,0.125,0.029411764705882353,,0.18181818181818182,,0.06666666666666667,,,,,,,,0.1111111111111111,,0.25,,,0.5833333333333334,0.42857142857142855,0.5,0.3333333333333333,0.16666666666666666,,,,0.08333333333333333,1.0,1.0,,0.08333333333333333,,,,0.08333333333333333,,,,,,,,,,,,,0.6666666666666666,0.5,,,0.3333333333333333,,0.75,,0.5930291666666666,,0.6558499999999999,0.26666666666666666,0.3076923076923077,,,0.2,3.6,24.65,0.22935779816513763,1.0,,,,,,,,,,,,False
201568,1610612752,Danilo Gallinari,Danilo Gallinari,201568,NYK,15783.0,263,30.0,527,521,109.0,120.0,49,1048,8.0,12.0,1.0,2.0,2.0,2.0,1.0,3.0,9.0,19.0,4.0,11.0,,1.0,,2.0,14.0,35.0,1.0,2.0,4.0,11.0,18.0,34,18.0,46.0,19.0,109.0,556,3.0,5.0,1.0,3.0,,9.0,4.0,9.0,4.0,13.0,7.0,27.0,18.0,18.0,48.0,6.0,2.0,,35.0,14.0,3.0,1.0,3.0,8.0,11.0,7.0,1.0,2.0,1.0,,30.0,5.0,3.0,,10.0,17.0,1.0,28.0,8.0,36.0,,8.0,4.0,4.0,3.0,,2.0,7.0,,1.0,,6.0,10.0,1.0,20.0,32.0,,1.0,1.0,22.0,1.0,3.0,20.0,,,1.0,6.0,1.0,2.0,1.0,1.0,,1.0,27.0,109.0,5.0,2.0,0.5,0.5294117647058824,0.8888888888888888,0.391304347826087,0.3333333333333333,0.3076923076923077,0.391304347826087,0.5294117647058824,0.6,0.4444444444444444,0.5625,0.5625,0.45454545454545453,0.6067415730337079,0.5625,0.52,0.575,0.021739130434782608,0.08823529411764706,,0.6666666666666666,0.05263157894736842,0.02857142857142857,16.779661016949152,0.3,0.058823529411764705,,0.1,0.020134228187919462,0.136986301369863,0.05319148936170213,0.1111111111111111,0.03292181069958848,0.014925373134328358,,0.04081632653061224,0.045454545454545456,0.07142857142857142,0.1111111111111111,0.06976744186046512,0.10909090909090909,0.10909090909090909,0.2222222222222222,,0.15,0.6666666666666666,0.6666666666666666,0.625,0.0375,0.3333333333333333,1.0,,0.2375,0.47368421052631576,0.5,0.4444444444444444,0.1375,0.36363636363636365,0.36363636363636365,1.0,0.4375,0.4,0.4117647058823529,0.8571428571428571,0.25,0.5,,0.125,,,0.25,0.5,1.0,0.09090909090909091,1.0,0.09090909090909091,,0.5,0.36363636363636365,0.725,0.4,0.5241656250000002,0.379,0.48961590909090913,0.08045977011494253,0.15,0.02127659574468085,0.08256880733944955,0.24770642201834864,11.147058823529411,24.68913043478261,0.20683111954459202,,,1.0,,1.0,1.0,,,,,,,False
2047,1610612752,Quentin Richardson,Quentin Richardson,2047,NYK,27904.0,465,7.0,899,904,175.0,199.0,110,1803,34.0,53.0,6.0,12.0,3.0,9.0,2.0,10.0,5.0,20.0,6.0,17.0,,1.0,1.0,2.0,15.0,46.0,,,2.0,7.0,41.0,83,21.0,63.0,18.0,163.0,990,6.0,13.0,,1.0,4.0,16.0,6.0,14.0,3.0,9.0,6.0,27.0,24.0,58.0,63.0,,6.0,2.0,44.0,15.0,11.0,,21.0,5.0,26.0,3.0,2.0,14.0,3.0,4.0,57.0,5.0,14.0,,21.0,38.0,3.0,62.0,19.0,81.0,3.0,8.0,5.0,3.0,14.0,1.0,8.0,7.0,2.0,6.0,1.0,1.0,21.0,4.0,12.0,33.0,,3.0,1.0,28.0,,3.0,27.0,3.0,,,14.0,,1.0,4.0,2.0,1.0,4.0,27.0,175.0,1.0,1.0,0.2926829268292683,0.3157894736842105,1.0,0.3333333333333333,,0.3333333333333333,0.3442622950819672,0.4939759036144578,0.46153846153846156,0.42857142857142855,0.4965753424657534,0.42857142857142855,0.45652173913043476,0.5158227848101266,0.47058823529411764,0.5,0.4315068493150685,,0.13253012048192772,0.1320754716981132,0.2,0.1,,17.24470134874759,0.6666666666666666,0.09375,,0.12837837837837837,0.04895104895104895,0.15217391304347827,0.031446540880503145,0.1359447004608295,0.04269662921348315,0.061068702290076333,0.05357142857142857,0.030303030303030304,0.03305785123966942,0.02631578947368421,0.0891089108910891,0.12048192771084337,0.16964285714285715,0.17204301075268819,0.1111111111111111,0.04225352112676056,0.363013698630137,0.6415094339622641,0.7391304347826086,0.29411764705882354,0.0684931506849315,0.2,0.25,0.5,0.136986301369863,0.25,0.2777777777777778,0.2,0.11643835616438356,0.35294117647058826,0.35294117647058826,1.0,0.3150684931506849,0.32608695652173914,0.32608695652173914,1.0,0.8571428571428571,0.5,0.16666666666666666,0.07142857142857142,,,,,,0.391304347826087,0.3333333333333333,0.08695652173913043,0.5,0.30434782608695654,0.2857142857142857,0.7945205479452054,0.3409090909090909,0.5325534722222222,0.5649124999999999,0.5295022727272727,0.08917197452229299,0.14893617021276595,,0.09815950920245399,0.1656441717791411,5.598795180722892,25.249206349206347,0.1946607341490545,2.0,1.0,1.0,,,0.25,,,,,,,False
2216,1610612752,Zach Randolph,Zach Randolph,2216,NYK,3408.0,57,10.0,116,120,19.0,24.0,13,236,6.0,10.0,1.0,3.0,2.0,2.0,1.0,4.0,3.0,8.0,,1.0,,,,,1.0,3.0,,,,1.0,10.0,22,1.0,4.0,7.0,30.0,124,1.0,3.0,,,5.0,7.0,2.0,4.0,,1.0,,4.0,16.0,4.0,3.0,,2.0,,3.0,1.0,1.0,,,1.0,1.0,,1.0,,,,3.0,2.0,3.0,,,12.0,3.0,15.0,5.0,20.0,1.0,3.0,1.0,2.0,4.0,,3.0,2.0,,1.0,,,6.0,1.0,,3.0,,1.0,1.0,9.0,1.0,1.0,10.0,2.0,,,6.0,,,,,,,4.0,19.0,1.0,,0.8,0.8888888888888888,1.0,0.25,,,0.25,0.45454545454545453,0.3333333333333333,0.5,0.4423076923076923,0.3333333333333333,0.4,0.5,0.5833333333333334,0.4,0.15384615384615385,,0.045454545454545456,,0.25,,,26.865671641791042,0.6666666666666666,0.75,,0.3,0.08108108108108109,,0.11764705882352941,0.2608695652173913,0.09259259259259259,0.15384615384615385,0.09090909090909091,,,0.25,0.3076923076923077,0.2727272727272727,0.3125,,,0.07142857142857142,0.38461538461538464,0.6,0.6,0.8333333333333334,0.15384615384615385,0.25,0.3333333333333333,,0.3076923076923077,0.375,0.375,1.0,0.038461538461538464,,,,0.11538461538461539,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,,,,,0.4,1.0,,,0.2,,0.5384615384615384,0.3333333333333333,0.5097634615384615,0.53825,0.50643,0.2,0.23076923076923078,,0.23333333333333334,0.13333333333333333,7.3136363636363635,24.85,0.16379310344827586,,,,1.0,,,,,,,,,False
990,1610612752,Malik Rose,Malik Rose,990,NYK,4832.0,81,-9.0,162,156,54.0,65.0,16,318,1.0,5.0,,,,,1.0,3.0,2.0,8.0,,,,,,,,1.0,,,,,4.0,16,,1.0,4.0,12.0,175,,2.0,,,,,2.0,2.0,,,,4.0,4.0,4.0,,,,,1.0,,3.0,,5.0,1.0,6.0,,1.0,3.0,1.0,1.0,13.0,,2.0,,2.0,10.0,1.0,13.0,2.0,15.0,,1.0,,1.0,4.0,,2.0,4.0,,2.0,,1.0,8.0,1.0,8.0,13.0,,,2.0,4.0,,,6.0,,,,3.0,,,1.0,,,1.0,4.0,54.0,1.0,,0.5,0.5,,,,,,0.25,,1.0,0.23529411764705882,,1.0,0.3,,1.0,0.058823529411764705,,0.1875,0.4,,0.125,,15.555555555555555,0.5,0.2,,0.18181818181818182,0.038461538461538464,0.10526315789473684,,0.16216216216216217,0.028169014084507043,0.05555555555555555,0.07142857142857142,,,,,0.35,0.12,0.13333333333333333,,,0.29411764705882354,0.2,0.3333333333333333,,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,0.47058823529411764,0.25,0.2857142857142857,0.5,,,,,0.058823529411764705,,,,,,,,,,,,,,,,,,,0.35294117647058826,,0.4512088235294118,0.39895,0.3731,0.15,0.15789473684210525,,,0.3333333333333333,10.950000000000001,25.4,0.3333333333333333,1.0,1.0,1.0,1.0,,1.0,,,,,,,False
2037,1610612752,Jamal Crawford,Jamal Crawford,2037,NYK,3885.0,65,18.0,125,128,15.0,22.0,10,253,2.0,3.0,1.0,1.0,,,1.0,4.0,1.0,7.0,2.0,4.0,,,,,5.0,11.0,,,1.0,3.0,4.0,14,7.0,15.0,2.0,31.0,136,1.0,1.0,,,,2.0,,1.0,1.0,3.0,,3.0,2.0,6.0,12.0,9.0,,,11.0,5.0,,,9.0,5.0,14.0,5.0,,4.0,2.0,3.0,33.0,,,,3.0,1.0,,4.0,,4.0,,3.0,2.0,1.0,3.0,1.0,1.0,1.0,,2.0,,,4.0,1.0,1.0,2.0,,,,4.0,,1.0,4.0,1.0,,,1.0,1.0,,,,,,3.0,15.0,,,0.25,0.25,0.5714285714285714,0.4666666666666667,,0.3333333333333333,0.4666666666666667,0.2857142857142857,1.0,,0.5,1.0,0.375,0.5166666666666667,1.0,0.375,0.5172413793103449,,,,,,,24.637681159420293,0.75,,,0.0196078431372549,,0.2727272727272727,,0.06451612903225806,,,,,,,0.047619047619047616,,,0.375,,,0.10344827586206896,0.6666666666666666,0.6666666666666666,0.5,0.13793103448275862,0.25,0.25,,0.2413793103448276,0.14285714285714285,0.14285714285714285,,0.13793103448275862,0.5,0.5,1.0,0.3793103448275862,0.45454545454545453,0.45454545454545453,0.4,1.0,1.0,,,,,,,,,,,,0.75,0.3333333333333333,0.6206896551724138,0.45454545454545453,0.5071724137931034,,0.45923749999999997,0.06666666666666667,0.07142857142857142,0.0625,0.06451612903225806,0.0967741935483871,12.242857142857142,25.02,0.12,2.0,,,,,,,,,,,,False
2407,1610612752,Jared Jeffries,Jared Jeffries,2407,NYK,21411.0,357,-14.0,706,702,170.0,147.0,99,1408,22.0,44.0,7.0,18.0,3.0,11.0,,7.0,8.0,14.0,,1.0,,,,1.0,,1.0,,,,1.0,30.0,65,,2.0,17.0,77.0,768,8.0,20.0,,,6.0,22.0,5.0,17.0,,2.0,9.0,19.0,38.0,22.0,,,12.0,,1.0,,7.0,,9.0,6.0,15.0,4.0,2.0,4.0,1.0,4.0,36.0,11.0,20.0,,8.0,14.0,2.0,24.0,31.0,55.0,5.0,9.0,4.0,5.0,15.0,,8.0,5.0,1.0,7.0,,1.0,20.0,6.0,19.0,33.0,,1.0,3.0,32.0,3.0,11.0,28.0,2.0,,,12.0,,3.0,10.0,7.0,,10.0,19.0,170.0,3.0,3.0,0.6333333333333333,0.7916666666666666,,,,,,0.46153846153846156,0.4,0.29411764705882354,0.44776119402985076,0.4,0.2631578947368421,0.48125,0.4782608695652174,0.38,0.029850746268656716,,0.1076923076923077,0.09090909090909091,0.42857142857142855,,,12.077294685990339,0.75,0.09090909090909091,,0.06930693069306931,0.09389671361502347,0.07207207207207207,0.07913669064748201,0.07028753993610223,0.08806818181818182,0.13978494623655913,0.05555555555555555,0.06060606060606061,0.061946902654867256,0.15384615384615385,0.05,0.06349206349206349,0.08860759493670886,0.0641025641025641,0.09090909090909091,0.16666666666666666,0.6567164179104478,0.5,0.55,0.5,0.1044776119402985,,,,0.208955223880597,0.5714285714285714,0.5714285714285714,1.0,0.014925373134328358,,,,0.014925373134328358,,,,0.9,0.3888888888888889,,,,,,,,0.5789473684210527,0.2727272727272727,0.05263157894736842,,0.05263157894736842,,0.6865671641791045,,0.5303962686567164,0.5526,0.5069447368421054,0.15584415584415584,0.16,,0.2857142857142857,0.24675324675324675,5.327692307692307,25.0,0.24079320113314448,1.0,3.0,7.0,,1.0,0.7,,,,,,,False
1716,1610612752,Larry Hughes,Larry Hughes,1716,NYK,20345.0,339,-45.0,677,675,157.0,168.0,80,1352,13.0,26.0,4.0,5.0,6.0,6.0,5.0,14.0,10.0,35.0,8.0,15.0,1.0,2.0,3.0,4.0,6.0,25.0,1.0,6.0,,6.0,28.0,75,14.0,40.0,25.0,123.0,748,5.0,7.0,2.0,8.0,3.0,19.0,9.0,15.0,3.0,10.0,6.0,33.0,26.0,30.0,42.0,,4.0,,25.0,6.0,4.0,,20.0,7.0,27.0,5.0,2.0,16.0,2.0,2.0,61.0,3.0,3.0,,10.0,23.0,1.0,34.0,6.0,40.0,2.0,15.0,12.0,3.0,7.0,2.0,4.0,8.0,,3.0,,4.0,15.0,3.0,7.0,20.0,,,2.0,28.0,1.0,4.0,30.0,1.0,,,13.0,1.0,1.0,2.0,2.0,,2.0,33.0,157.0,3.0,1.0,0.4642857142857143,0.5,1.0,0.35,0.25,0.3,0.35,0.37333333333333335,0.7142857142857143,0.6,0.4260869565217391,0.5333333333333333,0.54,0.47674418604651164,0.59375,0.5892857142857143,0.34782608695652173,,0.05333333333333334,0.11538461538461539,0.07142857142857142,,,18.532818532818535,0.4666666666666667,0.05555555555555555,,0.10550458715596331,0.012145748987854251,0.10752688172043011,0.02727272727272727,0.10610932475884244,0.01680672268907563,0.01020408163265306,,0.02247191011235955,0.012658227848101266,0.06451612903225806,0.13333333333333333,0.05970149253731343,0.11842105263157894,0.125,0.06896551724137931,0.028985507246376812,0.22608695652173913,0.5,0.5652173913043478,0.5384615384615384,0.12173913043478261,0.35714285714285715,0.38461538461538464,,0.30434782608695654,0.2857142857142857,0.2857142857142857,0.6,0.13043478260869565,0.5333333333333333,0.5333333333333333,1.0,0.21739130434782608,0.24,0.24,1.0,0.3333333333333333,0.8,0.5,0.13333333333333333,0.5,1.0,0.4,0.16666666666666666,1.0,0.24,1.0,0.16,0.75,0.24,,0.5739130434782609,0.24,0.5218317391304348,0.5798875,0.5397959999999999,0.109375,0.14942528735632185,0.024390243902439025,0.15447154471544716,0.2682926829268293,10.67466666666667,24.527499999999996,0.23190546528803546,,,1.0,,1.0,0.5,,,,,,,False
