EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGA,FTDefRebounds,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,DefFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,Fg3aBlocked,Defensive 3 Seconds Violations,FG3APctBlocked,Corner3PctBlocked,FTOffRebounds,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,HeaveMakes,Arc3PctBlocked
201178,1610612762,Kyrylo Fesenko,Kyrylo Fesenko,201178,UTA,24368.0,406,42,765,766,233,302,98,1531,26.0,49.0,7.0,16.0,3.0,14.0,11.0,29.0,1,10,,,,,,1.0,,,,1.0,38,88,,1.0,15.0,91,749,8.0,20.0,,,,16.0,4.0,22.0,,1.0,4.0,12.0,44.0,32.0,,,12.0,,1.0,,8.0,17.0,1.0,18.0,1.0,,10.0,2.0,5.0,37.0,1.0,26.0,19.0,40.0,70.0,30.0,100.0,3.0,4.0,4.0,,12.0,1.0,6.0,11.0,,6.0,1.0,23.0,2.0,11.0,45.0,2.0,83.0,,,8.0,8.0,33.0,,8.0,4.0,,39.0,1.0,,,15.0,,5.0,15.0,10.0,4.0,15.0,6.0,,12.0,233,12.0,5.0,0.5789473684210527,0.6875,,,,,,0.4318181818181818,0.4,0.18181818181818182,0.42696629213483145,0.4,0.17391304347826086,0.4212962962962963,0.34782608695652173,0.2,0.011235955056179775,0.09090909090909091,0.10204081632653061,0.10344827586206896,,14.819004524886878,0.5217391304347826,0.1724137931034483,0.09701492537313433,0.2111111111111111,0.013888888888888888,0.18322981366459629,0.07941176470588235,0.10869565217391304,0.11842105263157894,0.07,0.015625,0.19047619047619047,0.15584415584415584,0.17391304347826086,0.18333333333333332,0.26666666666666666,0.075,0.4,0.550561797752809,0.5306122448979592,0.5909090909090909,0.6153846153846154,0.3258426966292135,0.3793103448275862,0.4230769230769231,0.45454545454545453,0.11235955056179775,0.1,0.1,1.0,,,,,0.011235955056179775,,,,0.8,0.4375,,,,0.6086956521739131,0.21428571428571427,,,0.043478260869565216,,0.5617977528089888,,0.4829022471910111,0.5404105263157895,0.4671086956521739,0.14563106796116504,0.14705882352941177,,0.17582417582417584,0.13186813186813187,5.232954545454546,30.4,0.3045751633986928,,11.0,,,,0.3142857142857143,,,,,,,3.0,,1.0,1.0,1.0,0.10714285714285714,,,,,False,,
2246,1610612762,Mehmet Okur,Mehmet Okur,2246,UTA,9305.0,155,-23,294,297,95,107,29,591,4.0,13.0,,2.0,,2.0,5.0,13.0,6,16,1.0,3.0,1.0,3.0,3.0,12.0,,,1.0,5.0,15,42,4.0,15.0,15.0,57,347,3.0,5.0,,1.0,,6.0,3.0,10.0,2.0,8.0,3.0,15.0,20.0,10.0,12.0,,2.0,,12.0,3.0,2.0,9.0,10.0,19.0,10.0,,6.0,1.0,2.0,48.0,2.0,4.0,8.0,10.0,20.0,8.0,28.0,3.0,4.0,1.0,3.0,5.0,,4.0,2.0,,1.0,2.0,7.0,1.0,2.0,11.0,1.0,17.0,,,2.0,,12.0,,2.0,,,20.0,1.0,,2.0,7.0,1.0,1.0,4.0,1.0,3.0,4.0,3.0,,15.0,95,2.0,1.0,0.6666666666666666,0.7142857142857143,1.0,0.26666666666666666,,0.25,0.26666666666666666,0.35714285714285715,0.6,0.3,0.3684210526315789,0.5,0.3333333333333333,0.4307692307692308,0.5,0.375,0.2631578947368421,0.047619047619047616,0.15384615384615385,,,21.88449848024316,0.7142857142857143,0.12658227848101267,0.04597701149425287,0.3333333333333333,0.044444444444444446,0.17475728155339806,0.045454545454545456,0.034482758620689655,,0.10344827586206896,0.02702702702702703,,0.18518518518518517,0.14705882352941177,0.2777777777777778,0.5,0.08823529411764706,0.75,0.22807017543859648,0.3076923076923077,0.36363636363636365,0.75,0.22807017543859648,0.38461538461538464,0.38461538461538464,0.4,0.2807017543859649,0.375,0.375,0.8333333333333334,0.05263157894736842,0.3333333333333333,0.3333333333333333,1.0,0.21052631578947367,0.25,0.25,1.0,0.3333333333333333,,,,,0.1111111111111111,,0.16666666666666666,0.3333333333333333,0.2777777777777778,0.2,0.49122807017543857,0.25,0.46849035087719293,0.49065,0.466161111111111,0.125,0.14583333333333334,0.0625,0.10526315789473684,0.2631578947368421,9.890476190476193,24.56666666666667,0.3231292517006803,1.0,2.0,,,,0.3333333333333333,,0.16666666666666666,,,,,2.0,,,,,0.3333333333333333,0.125,,,,False,,
1922,1610612762,Francisco Elson,Francisco Elson,1922,UTA,27354.0,456,-7,836,856,275,311,91,1692,17.0,27.0,8.0,16.0,7.0,11.0,7.0,16.0,21,51,,,,,,,,,,,45,94,,,20.0,110,878,9.0,20.0,,,11.0,29.0,14.0,26.0,,,7.0,35.0,64.0,26.0,,,12.0,,,,5.0,17.0,8.0,25.0,6.0,2.0,8.0,4.0,5.0,58.0,9.0,15.0,12.0,35.0,59.0,24.0,83.0,2.0,16.0,11.0,5.0,9.0,2.0,5.0,12.0,,4.0,2.0,21.0,1.0,6.0,26.0,4.0,58.0,1.0,,9.0,4.0,27.0,4.0,9.0,1.0,,23.0,2.0,,1.0,9.0,,3.0,9.0,6.0,3.0,9.0,4.0,1.0,35.0,274,9.0,1.0,0.7111111111111111,0.8205128205128205,,,,,,0.4787234042553192,0.45,0.5384615384615384,0.4787234042553192,0.45,0.5384615384615384,0.5240384615384616,0.5576923076923077,0.5833333333333334,,0.05319148936170213,0.14814814814814814,,0.0196078431372549,13.11647429171039,0.42857142857142855,0.13565891472868216,0.05555555555555555,0.11764705882352941,0.08333333333333333,0.13055555555555556,0.06349206349206349,0.11267605633802817,0.06944444444444445,0.015748031496062992,0.08695652173913043,0.16216216216216217,0.16279069767441862,0.09183673469387756,0.11428571428571428,0.125,0.047619047619047616,0.4444444444444444,0.2872340425531915,0.6296296296296297,0.7391304347826086,0.6470588235294118,0.1702127659574468,0.4375,0.4375,0.42857142857142855,0.5425531914893617,0.4117647058823529,0.42,0.8571428571428571,,,,,,,,,0.8,0.5,,,,0.4230769230769231,0.6363636363636364,,,,,0.2872340425531915,,0.45375106382978714,0.52604375,0.4622807692307693,0.0891089108910891,0.0891089108910891,,0.2636363636363636,0.3181818181818182,11.745744680851063,,0.32894736842105265,,12.0,1.0,,,0.41379310344827586,0.25,,,,,,,,,,,,0.0625,,,,False,,
200794,1610612762,Paul Millsap,Paul Millsap,200794,UTA,24686.0,411,73,810,793,308,380,104,1603,38.0,63.0,10.0,14.0,13.0,22.0,17.0,40.0,37,66,,1.0,,1.0,3.0,8.0,,,,4.0,92,169,3.0,9.0,59.0,252,819,15.0,22.0,,,10.0,40.0,33.0,58.0,,5.0,22.0,88.0,112.0,72.0,9.0,,16.0,1.0,7.0,3.0,12.0,16.0,11.0,27.0,10.0,1.0,8.0,,8.0,65.0,7.0,17.0,19.0,47.0,70.0,29.0,99.0,5.0,19.0,11.0,8.0,9.0,1.0,6.0,13.0,3.0,3.0,1.0,22.0,5.0,7.0,24.0,,45.0,1.0,,4.0,5.0,61.0,5.0,7.0,,,79.0,9.0,,,40.0,,4.0,11.0,9.0,2.0,11.0,8.0,1.0,88.0,306,4.0,4.0,0.6086956521739131,0.6666666666666666,1.0,0.3333333333333333,,,0.375,0.5443786982248521,0.6818181818181818,0.5689655172413793,0.5421348314606742,0.6818181818181818,0.5238095238095238,0.5915492957746479,0.6896551724137931,0.5866666666666667,0.05056179775280899,0.07100591715976332,0.14285714285714285,0.025,0.030303030303030304,25.21459227467811,0.4090909090909091,0.19421487603305784,0.07264957264957266,0.1919191919191919,0.06796116504854369,0.1935483870967742,0.0712166172106825,0.1282051282051282,0.031746031746031744,0.053763440860215055,0.05,0.14942528735632185,0.24561403508771928,0.20408163265306123,0.1891891891891892,0.2,0.07575757575757576,0.7272727272727273,0.3539325842696629,0.6031746031746031,0.7037037037037037,0.6842105263157895,0.2247191011235955,0.425,0.4358974358974359,0.47058823529411764,0.3707865168539326,0.5606060606060606,0.578125,0.5945945945945946,0.0056179775280898875,,,,0.0449438202247191,0.375,0.375,1.0,0.6363636363636364,0.7142857142857143,,,,0.3492063492063492,0.5909090909090909,0.015873015873015872,,0.06349206349206349,,0.4044943820224719,0.42857142857142855,0.4526198863636363,0.5326166666666666,0.44140245901639347,0.19138755980861244,0.2,,0.15873015873015872,0.3492063492063492,9.763313609467454,32.988888888888894,0.3802469135802469,,4.0,,,,0.13793103448275862,0.1,,,1.0,,,5.0,,,,,0.16666666666666666,0.13043478260869565,,,,False,,
202379,1610612762,Jeremy Evans,Jeremy Evans,202379,UTA,15992.0,267,3,508,509,183,197,63,1017,44.0,52.0,8.0,10.0,18.0,21.0,3.0,9.0,5,10,,,,,,,,,,,52,71,,,18.0,122,527,8.0,10.0,,,,16.0,21.0,28.0,,,12.0,54.0,86.0,18.0,,,14.0,,,,3.0,10.0,2.0,12.0,1.0,1.0,1.0,,9.0,26.0,3.0,13.0,4.0,22.0,30.0,16.0,46.0,2.0,4.0,1.0,3.0,4.0,,4.0,7.0,1.0,,1.0,11.0,1.0,4.0,11.0,1.0,22.0,2.0,,3.0,1.0,23.0,1.0,2.0,1.0,,26.0,2.0,,,10.0,,4.0,11.0,9.0,2.0,11.0,5.0,,54.0,182,2.0,4.0,0.8269230769230769,0.9555555555555556,,,,,,0.7323943661971831,0.8,0.75,0.7323943661971831,0.8,0.75,0.7349397590361446,0.8,0.75,,0.04225352112676056,0.038461538461538464,0.1111111111111111,,16.291161178509533,0.36363636363636365,0.13253012048192772,0.087248322147651,0.06896551724137931,0.058823529411764705,0.11607142857142858,0.08,0.05660377358490566,0.23333333333333334,0.045454545454545456,0.06818181818181818,0.057692307692307696,0.17543859649122806,0.15789473684210525,0.07317073170731707,0.058823529411764705,0.13333333333333333,0.45454545454545453,0.7323943661971831,0.8461538461538461,0.88,0.8181818181818182,0.1267605633802817,0.3333333333333333,0.375,1.0,0.14084507042253522,0.5,0.5,0.8,,,,,,,,,1.0,0.8,,,,0.75,0.8571428571428571,,,,,0.7323943661971831,,0.5557971830985916,0.65113,0.5508714285714286,0.12658227848101267,0.12658227848101267,,0.13114754098360656,0.4426229508196721,4.546478873239437,,0.36023622047244097,,4.0,,,,0.23529411764705882,,,,,,,,,,,2.0,,,,,,False,,
202330,1610612762,Gordon Hayward,Gordon Hayward,202330,UTA,25207.0,420,-95,793,808,256,293,114,1601,21.0,34.0,4.0,7.0,4.0,8.0,6.0,13.0,15,42,6.0,9.0,1.0,2.0,6.0,15.0,,2.0,,3.0,42,89,12.0,24.0,21.0,141,855,5.0,9.0,,2.0,3.0,13.0,7.0,21.0,1.0,5.0,15.0,32.0,48.0,36.0,33.0,3.0,8.0,,15.0,6.0,7.0,18.0,5.0,23.0,4.0,1.0,9.0,3.0,6.0,51.0,6.0,11.0,15.0,21.0,37.0,18.0,55.0,2.0,10.0,8.0,2.0,15.0,1.0,11.0,15.0,1.0,4.0,4.0,30.0,3.0,6.0,15.0,,33.0,4.0,,,4.0,46.0,,1.0,3.0,4.0,32.0,3.0,,1.0,8.0,,9.0,9.0,4.0,5.0,9.0,4.0,,32.0,255,3.0,8.0,0.5714285714285714,0.631578947368421,0.9166666666666666,0.5,,0.2,0.5,0.47191011235955055,0.5555555555555556,0.3333333333333333,0.5309734513274337,0.45454545454545453,0.3269230769230769,0.5511811023622047,0.5,0.4444444444444444,0.21238938053097345,0.07865168539325842,0.14705882352941177,0.15384615384615385,,16.864864864864863,0.5,0.08076923076923077,0.039711191335740074,0.16304347826086957,0.07792207792207792,0.10227272727272728,0.0480225988700565,0.04395604395604396,0.04054054054054054,0.03571428571428571,0.07692307692307693,0.11538461538461539,0.06382978723404255,0.06818181818181818,0.14754098360655737,0.1935483870967742,0.041666666666666664,0.4444444444444444,0.3008849557522124,0.6176470588235294,0.7241379310344828,0.47619047619047616,0.11504424778761062,0.46153846153846156,0.5454545454545454,0.6666666666666666,0.37168141592920356,0.35714285714285715,0.35714285714285715,0.6666666666666666,0.07964601769911504,0.6666666666666666,0.6666666666666666,1.0,0.13274336283185842,0.4,0.4,0.8333333333333334,0.6363636363636364,0.5714285714285714,0.18181818181818182,,,0.3076923076923077,0.5,0.07692307692307693,0.5,0.11538461538461539,,0.5132743362831859,0.4,0.5072433628318584,0.5807444444444445,0.48718076923076925,0.06779661016949153,0.0851063829787234,,0.09219858156028368,0.22695035460992907,10.657303370786519,24.05,0.3228247162673392,,1.0,1.0,,,0.034482758620689655,,,,,,,1.0,,,,,0.024390243902439025,0.08333333333333333,,,,False,,
1952,1610612762,Raja Bell,Raja Bell,1952,UTA,17762.0,296,29,587,582,310,354,74,1169,3.0,5.0,1.0,1.0,1.0,3.0,2.0,4.0,7,24,7.0,12.0,4.0,8.0,5.0,17.0,,2.0,2.0,7.0,12,33,12.0,29.0,19.0,79,602,2.0,3.0,,2.0,,4.0,3.0,12.0,6.0,15.0,17.0,41.0,20.0,4.0,36.0,,2.0,,17.0,5.0,3.0,11.0,3.0,14.0,3.0,,7.0,1.0,3.0,31.0,2.0,5.0,8.0,16.0,24.0,7.0,31.0,,6.0,2.0,4.0,5.0,2.0,5.0,6.0,1.0,,,11.0,1.0,6.0,4.0,1.0,18.0,2.0,,,,29.0,2.0,1.0,8.0,,21.0,,,1.0,5.0,,5.0,1.0,1.0,,1.0,,,39.0,309,4.0,4.0,0.8333333333333334,0.9090909090909091,1.0,0.41379310344827586,,0.4,0.41379310344827586,0.36363636363636365,0.6666666666666666,0.25,0.4838709677419355,0.4,0.4444444444444444,0.5416666666666666,0.4,0.5714285714285714,0.46774193548387094,0.09090909090909091,0.2,0.25,0.041666666666666664,12.351190476190476,0.45454545454545453,0.09302325581395349,0.0273224043715847,0.08791208791208792,0.02531645569620253,0.09125475285171103,0.026717557251908396,0.01639344262295082,,0.05263157894736842,,0.06666666666666667,0.044444444444444446,0.14925373134328357,0.08823529411764706,0.08695652173913043,,,0.08064516129032258,0.6,0.75,0.6666666666666666,0.06451612903225806,0.5,0.6666666666666666,0.5,0.3870967741935484,0.2916666666666667,0.30434782608695654,1.0,0.1935483870967742,0.5833333333333334,0.5833333333333334,1.0,0.27419354838709675,0.29411764705882354,0.3125,1.0,0.2,1.0,0.4,,,0.1111111111111111,0.3333333333333333,0.2962962962962963,0.5,0.25925925925925924,0.2857142857142857,0.5483870967741935,0.29411764705882354,0.48324919354838713,0.4610625,0.4740851851851853,0.07462686567164178,0.13157894736842105,,0.05063291139240506,0.5189873417721519,15.436363636363637,24.144827586206894,0.5281090289608177,,,1.0,,,,,,1.0,,0.034482758620689655,,,,,,,,0.13333333333333333,,,,False,,0.058823529411764705
2248,1610612762,Earl Watson,Earl Watson,2248,UTA,39056.0,651,13,1208,1228,289,375,144,2436,18.0,29.0,1.0,5.0,2.0,6.0,7.0,24.0,15,33,3.0,8.0,,1.0,16.0,45.0,,1.0,7.0,20.0,40,86,19.0,53.0,34.0,171,1261,3.0,11.0,1.0,2.0,2.0,11.0,7.0,25.0,7.0,21.0,18.0,53.0,34.0,46.0,45.0,12.0,2.0,4.0,41.0,16.0,10.0,104.0,24.0,128.0,17.0,7.0,58.0,15.0,31.0,280.0,4.0,16.0,10.0,46.0,56.0,20.0,76.0,6.0,30.0,10.0,20.0,33.0,4.0,29.0,12.0,3.0,4.0,1.0,45.0,,12.0,25.0,1.0,56.0,1.0,,1.0,1.0,47.0,1.0,1.0,7.0,1.0,51.0,,,,14.0,1.0,10.0,6.0,3.0,1.0,6.0,3.0,1.0,53.0,287,5.0,8.0,0.425,0.4358974358974359,0.7894736842105263,0.3584905660377358,0.5,0.3333333333333333,0.3877551020408163,0.46511627906976744,0.2727272727272727,0.28,0.49280575539568344,0.34615384615384615,0.3804347826086957,0.5213414634146342,0.36666666666666664,0.44166666666666665,0.381294964028777,0.11627906976744186,0.27586206896551724,0.08333333333333333,,15.025161754133716,0.7333333333333333,0.12332439678284182,0.04030226700251889,0.07142857142857142,0.03007518796992481,0.10916179337231968,0.03773584905660377,0.02631578947368421,0.05405405405405406,0.040697674418604654,0.037383177570093455,0.09523809523809523,0.1171875,0.15,0.06862745098039216,0.07894736842105263,0.09523809523809523,0.5,0.20863309352517986,0.6206896551724138,0.8571428571428571,0.3888888888888889,0.17266187050359713,0.2916666666666667,0.3181818181818182,0.14285714285714285,0.23741007194244604,0.45454545454545453,0.45454545454545453,0.6,0.05755395683453238,0.375,0.375,1.0,0.3237410071942446,0.35555555555555557,0.35555555555555557,0.75,0.38461538461538464,0.2,0.07692307692307693,,,0.13043478260869565,0.3333333333333333,0.021739130434782608,,0.43478260869565216,0.35,0.5899280575539568,0.3902439024390244,0.491578888888889,0.4776777777777778,0.45915465116279075,0.09740259740259741,0.14,0.018518518518518517,0.06432748538011696,0.30994152046783624,9.856976744186047,26.77358490566038,0.2392384105960265,1.0,,,,,,1.0,0.07692307692307693,,,,,,,2.0,,,,,1.0,1.0,1.0,False,,
202324,1610612762,Derrick Favors,Derrick Favors,202324,UTA,12984.0,216,-50,414,417,120,147,60,831,25.0,40.0,7.0,15.0,6.0,12.0,6.0,17.0,3,12,,,,,,,,,,,34,69,,,16.0,84,451,8.0,19.0,,,3.0,19.0,10.0,21.0,,,6.0,26.0,46.0,22.0,,,12.0,,,,5.0,4.0,2.0,6.0,2.0,,3.0,1.0,,14.0,4.0,18.0,9.0,24.0,37.0,23.0,60.0,3.0,5.0,3.0,2.0,4.0,1.0,3.0,8.0,,1.0,2.0,12.0,1.0,3.0,18.0,2.0,32.0,,,4.0,3.0,20.0,,1.0,,,30.0,2.0,,,13.0,,3.0,14.0,13.0,1.0,14.0,9.0,,26.0,119,1.0,3.0,0.6764705882352942,0.8214285714285714,,,,,,0.4927536231884058,0.42105263157894735,0.47619047619047616,0.4927536231884058,0.42105263157894735,0.47619047619047616,0.5060240963855421,0.4318181818181818,0.4642857142857143,,0.07246376811594203,0.1,0.058823529411764705,,19.874476987447697,0.3333333333333333,0.17391304347826086,0.13138686131386862,0.17647058823529413,0.09523809523809523,0.1746031746031746,0.12290502793296089,0.17073170731707318,0.21621621621621623,0.05084745762711865,0.09375,0.10416666666666667,0.1956521739130435,0.22727272727272727,0.14705882352941177,0.23529411764705882,0.1,0.6428571428571429,0.5797101449275363,0.625,0.6944444444444444,0.64,0.2463768115942029,0.35294117647058826,0.375,0.6666666666666666,0.17391304347826086,0.25,0.25,1.0,,,,,,,,,0.7894736842105263,0.4666666666666667,,,,0.5714285714285714,0.5,,,,,0.5797101449275363,,0.5199420289855073,0.5408466666666668,0.5313000000000001,0.1625,0.1625,,0.2261904761904762,0.30952380952380953,5.843478260869566,,0.2898550724637681,,4.0,2.0,,,0.26666666666666666,0.14285714285714285,,,,,,1.0,,,1.0,,0.043478260869565216,0.1,,,,False,,
2734,1610612762,Devin Harris,Devin Harris,2734,UTA,2693.0,45,-15,91,92,32,41,11,183,1.0,6.0,,,,2.0,,1.0,3,5,,1.0,,,4.0,9.0,1.0,1.0,3.0,6.0,4,12,4.0,10.0,4.0,24,105,,,1.0,1.0,2.0,5.0,2.0,6.0,3.0,6.0,,13.0,,8.0,9.0,3.0,,2.0,7.0,4.0,2.0,6.0,,6.0,,,4.0,1.0,1.0,12.0,,,,5.0,5.0,,5.0,,1.0,,1.0,3.0,,2.0,4.0,,1.0,1.0,7.0,,1.0,3.0,,4.0,1.0,,,,4.0,,,,,4.0,,,,2.0,,,,,,,,,13.0,32,,,,,0.75,0.4,1.0,0.5,0.5,0.3333333333333333,,0.3333333333333333,0.45454545454545453,1.5,0.5416666666666666,0.5,1.25,0.5416666666666666,0.45454545454545453,0.16666666666666666,0.16666666666666666,,0.2,30.392156862745097,0.42857142857142855,0.14705882352941177,,,,0.11627906976744186,,,,,,0.16666666666666666,0.14285714285714285,0.13333333333333333,,,,,0.2727272727272727,0.16666666666666666,0.2,,0.045454545454545456,,,,0.22727272727272727,0.6,0.75,,0.045454545454545456,,,,0.4090909090909091,0.4444444444444444,0.4444444444444444,0.75,,,1.0,1.0,1.0,0.16666666666666666,,,,0.5,0.5,0.7272727272727273,0.5714285714285714,0.46226842105263144,,0.4257099999999999,0.08333333333333333,0.14285714285714285,,0.20833333333333334,0.5416666666666666,9.241666666666667,31.459999999999997,0.3516483516483517,,,1.0,,,,,,,,,,,,,,,,,,,,False,,
201602,1610612762,Kyle Weaver,Kyle Weaver,201602,UTA,2502.0,42,-5,77,81,17,10,10,158,,2.0,,,,,,2.0,2,3,1.0,2.0,,,1.0,4.0,,1.0,1.0,1.0,2,7,2.0,6.0,4.0,14,72,,1.0,,1.0,,,1.0,1.0,1.0,1.0,,5.0,,4.0,6.0,,,,4.0,1.0,1.0,3.0,1.0,4.0,,1.0,1.0,1.0,1.0,9.0,,,3.0,3.0,6.0,,6.0,,,,,2.0,1.0,2.0,3.0,,,,5.0,,,,,1.0,,,,1.0,4.0,,,1.0,,4.0,,,,2.0,,,2.0,,2.0,2.0,1.0,,5.0,17,,,,,1.0,0.3333333333333333,,1.0,0.3333333333333333,0.2857142857142857,,1.0,0.38461538461538464,,1.25,0.4666666666666667,,1.25,0.46153846153846156,0.14285714285714285,0.5,,,22.22222222222222,0.4,0.11538461538461539,,0.2,,0.14634146341463414,,,,,,0.25,0.16666666666666666,,0.16666666666666666,0.2222222222222222,,0.5,0.15384615384615385,,,,0.15384615384615385,,,,0.23076923076923078,0.6666666666666666,0.6666666666666666,,0.15384615384615385,0.5,0.5,1.0,0.3076923076923077,0.25,0.25,1.0,,,0.5,,,,,,,0.5,1.0,0.6153846153846154,0.25,0.4714807692307693,0.5122249999999999,0.45385,0.13333333333333333,0.2222222222222222,,,0.35714285714285715,11.414285714285715,24.2,0.22077922077922077,,,,,,,,,,,,,,,,,,,,,,,False,,
202408,1610612762,Marcus Cousin,Marcus Cousin,202408,UTA,479.0,8,-6,18,18,4,11,1,36,,,,,,,,,1,1,,,,,,,,,,,1,1,,,,2,24,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,,3.0,,3.0,,,,,1.0,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,4,1.0,,1.0,1.0,,,,,,1.0,,,1.0,,,1.0,,,,,,,,10.526315789473685,1.0,,,0.5,,0.2857142857142857,,,,,,,,,0.5,0.5,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.3959,,,,,,,,19.3,,0.2222222222222222,,1.0,,,,1.0,,,,,,,,,,,,,,,,,False,,
