EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg3aBlocked,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,BlockingFouls,Charge Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimPctAssisted,BlockedCorner3,Corner3PctBlocked,on,Clear Path Fouls
200809,1610612759,Chris Quinn,Chris Quinn,200809,SAS,9431.0,157,-41,300,301,158.0,142.0,40,601,1.0,2.0,,,,,8.0,12.0,5.0,16.0,12.0,6.0,14.0,30.0,19.0,4.0,44.0,331,,1.0,,,5.0,13.0,8.0,3.0,19.0,12.0,16.0,,1.0,11.0,2.0,11.0,7.0,18.0,4.0,3.0,5.0,1.0,5.0,43.0,1.0,,1.0,2.0,8.0,,10.0,2.0,12.0,,2.0,2.0,,4.0,1.0,2.0,4.0,2.0,,8.0,1.0,5.0,8.0,16.0,,1.0,8.0,,,2.0,1.0,8.0,,2.0,2.0,,,,,,,,,,,,19.0,158.0,2.0,2.0,0.42857142857142855,0.42857142857142855,0.4666666666666667,,0.38461538461538464,0.40816326530612246,,0.38095238095238093,0.41509433962264153,,0.3958333333333333,0.3877551020408163,0.06666666666666667,,0.08333333333333333,0.0625,17.52873563218391,0.5,,0.058823529411764705,0.06504065040650407,,0.0625,0.0196078431372549,0.06451612903225806,0.007575757575757576,,,,0.025,,0.06060606060606061,0.05555555555555555,0.07407407407407407,0.07407407407407407,,,,0.04081632653061224,0.5,0.5,1.0,0.24489795918367346,0.6666666666666666,0.7272727272727273,0.375,0.32653061224489793,0.3125,0.3333333333333333,0.4,0.24489795918367346,,,,,0.2857142857142857,0.42857142857142855,0.4556354166666667,0.5208,0.4107125,0.0392156862745098,0.0625,,0.4318181818181818,12.693333333333333,26.510526315789473,0.5266666666666666,2.0,7.0,,,1.0,2.0,2.0,,4.0,1.0,4.0,,4.0,2.0,9.0,3.0,2.0,,,1.0,1.0,1.0,,,,,0.75,0.21052631578947367,,0.25,0.2222222222222222,,,0.14285714285714285,0.2857142857142857,0.2857142857142857,1.0,0.16666666666666666,0.16666666666666666,0.5,,,,0.8,,,0.09523809523809523,0.5,0.16666666666666666,0.18181818181818182,,,,,False,
201971,1610612759,DeJuan Blair,DeJuan Blair,201971,SAS,82839.0,1381,126,2660,2678,399.0,392.0,327,5338,168.0,269.0,55.0,93.0,23.0,34.0,53.0,146.0,6.0,26.0,2.0,1.0,227.0,441.0,2.0,67.0,521.0,2825,60.0,107.0,19.0,139.0,30.0,59.0,1.0,14.0,74.0,322.0,132.0,82.0,,2.0,42.0,51.0,14.0,65.0,6.0,8.0,30.0,7.0,14.0,144.0,43.0,117.0,4.0,39.0,206.0,27.0,272.0,164.0,436.0,19.0,77.0,52.0,25.0,35.0,10.0,14.0,55.0,21.0,6.0,90.0,10.0,19.0,79.0,165.0,25.0,12.0,85.0,5.0,5.0,2.0,3.0,106.0,16.0,57.0,4.0,29.0,,,18.0,8.0,29.0,15.0,,,15.0,6.0,74.0,399.0,8.0,3.0,0.7092511013215859,0.8655913978494624,0.5147392290249433,0.5607476635514018,0.5084745762711864,0.5124153498871332,0.5607476635514018,0.5,0.5338114754098361,0.5889830508474576,0.5285714285714286,0.004514672686230248,0.09523809523809523,0.10408921933085502,0.0958904109589041,,18.98193760262726,0.3888888888888889,0.5094339622641509,0.05063291139240506,0.19360902255639098,0.12607758620689655,0.16738197424892703,0.14006514657980457,0.18889745566692367,0.12955465587044535,0.16554054054054054,0.1148036253776435,0.09966777408637874,0.10382513661202186,0.1935483870967742,0.1643835616438356,0.21362229102167182,0.19821826280623608,0.16753926701570682,0.16666666666666666,0.10982658959537572,0.5172413793103449,0.6072234762979684,0.6245353159851301,0.6970954356846473,0.7023809523809523,0.3295711060948081,0.363013698630137,0.4015151515151515,0.7358490566037735,0.05869074492099323,0.23076923076923078,0.23076923076923078,0.6666666666666666,0.004514672686230248,0.8691588785046729,0.5913978494623656,0.5666666666666667,0.6764705882352942,0.016666666666666666,0.6117381489841986,0.5312224604966138,0.5722057471264369,0.5147324999999999,0.11776859504132231,0.11825726141078838,0.2667946257197697,0.1420345489443378,4.45986394557823,25.85,0.15,,,,,,,,,,,,,,,,,,,3.0,2.0,3.0,5.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.23636363636363636,,,False,
2210,1610612759,Richard Jefferson,Richard Jefferson,2210,SAS,110784.0,1846,195,3573,3587,754.0,693.0,421,7160,80.0,118.0,12.0,21.0,18.0,23.0,20.0,41.0,37.0,97.0,87.0,18.0,137.0,256.0,233.0,110.0,696.0,3753,15.0,30.0,8.0,62.0,23.0,42.0,43.0,31.0,116.0,208.0,66.0,18.0,,87.0,16.0,56.0,26.0,82.0,15.0,11.0,32.0,6.0,18.0,190.0,9.0,27.0,6.0,28.0,141.0,11.0,180.0,42.0,222.0,9.0,29.0,21.0,8.0,35.0,3.0,25.0,35.0,10.0,6.0,70.0,6.0,18.0,66.0,131.0,6.0,9.0,122.0,2.0,6.0,6.0,6.0,145.0,12.0,66.0,12.0,23.0,1.0,1.0,15.0,8.0,24.0,17.0,1.0,,,,116.0,737.0,7.0,9.0,0.7591240875912408,0.8125,0.53515625,0.5,0.5476190476190477,0.5991820040899796,0.54,0.5,0.6270270270270271,0.5535714285714286,0.5631067961165048,0.47648261758691207,0.0625,0.06779661016949153,0.14634146341463414,0.020618556701030927,15.377033021192707,0.5,0.14864864864864866,0.057692307692307696,0.10114777618364419,0.022167487684729065,0.08,0.022004889975550123,0.09690366972477064,0.022126613398893668,0.03783783783783784,0.01839080459770115,0.012106537530266344,0.021367521367521368,0.022857142857142857,0.07518796992481203,0.11059907834101383,0.11229946524064172,0.09025270758122744,0.0410958904109589,0.0391304347826087,0.7083333333333334,0.24130879345603273,0.6779661016949152,0.7272727272727273,0.7625,0.08384458077709611,0.4878048780487805,0.5714285714285714,0.55,0.1983640081799591,0.38144329896907214,0.3894736842105263,0.8648648648648649,0.17791411042944785,0.42,0.5714285714285714,0.27058823529411763,0.782608695652174,0.21176470588235294,0.7177914110429447,0.5573958077709614,0.5737802631578949,0.5608182352941177,0.12338858195211787,0.2129032258064516,0.08908045977011494,0.16666666666666666,9.16328125,23.86866952789699,0.21102714805485587,65.0,146.0,4.0,14.0,7.0,25.0,39.0,4.0,6.0,6.0,104.0,8.0,20.0,13.0,309.0,3.0,39.0,1.0,4.0,1.0,3.0,10.0,1.0,,1.0,,0.9903846153846154,0.44635193133047213,0.4,0.3023255813953488,0.44635193133047213,0.004291845493562232,,0.2985685071574642,0.4452054794520548,0.4482758620689655,1.0,0.4482758620689655,0.4482758620689655,0.9743589743589743,0.28,0.2857142857142857,1.0,0.12,0.6666666666666666,1.0,0.29411764705882354,0.28,0.3333333333333333,0.4482758620689655,0.004291845493562232,0.25,,0.00684931506849315,False,
686,1610612759,Antonio McDyess,Antonio McDyess,686,SAS,63775.0,1063,60,2026,2037,593.0,508.0,265,4063,46.0,64.0,17.0,28.0,14.0,22.0,4.0,19.0,78.0,183.0,1.0,1.0,128.0,266.0,1.0,44.0,300.0,2136,25.0,42.0,12.0,62.0,33.0,66.0,1.0,25.0,91.0,226.0,30.0,28.0,,1.0,6.0,44.0,17.0,61.0,11.0,6.0,26.0,9.0,9.0,139.0,31.0,60.0,1.0,35.0,158.0,16.0,209.0,92.0,301.0,,29.0,25.0,4.0,27.0,12.0,19.0,30.0,8.0,1.0,57.0,11.0,17.0,69.0,130.0,14.0,4.0,59.0,,19.0,1.0,,64.0,2.0,20.0,14.0,26.0,,,14.0,11.0,26.0,17.0,,,6.0,1.0,88.0,584.0,13.0,10.0,0.8828125,0.9912280701754386,0.48120300751879697,0.5952380952380952,0.5,0.4794007490636704,0.5952380952380952,0.4925373134328358,0.5016722408026756,0.6078431372549019,0.5481927710843374,0.003745318352059925,0.022556390977443608,0.046875,0.15789473684210525,,15.24914089347079,0.47368421052631576,0.34782608695652173,0.017543859649122806,0.206266318537859,0.08695652173913043,0.16990291262135923,0.124,0.19855967078189302,0.09680851063829787,0.08823529411764706,0.11261261261261261,0.06711409395973154,0.1,0.16,0.19545454545454546,0.189873417721519,0.22653721682847897,0.18562874251497005,0.10256410256410256,,0.6538461538461539,0.2397003745318352,0.71875,0.7540983606557377,0.6739130434782609,0.07116104868913857,0.21052631578947367,0.25,1.0,0.6853932584269663,0.4262295081967213,0.4262295081967213,1.0,0.003745318352059925,0.6666666666666666,0.6071428571428571,0.3283582089552239,0.6363636363636364,0.014925373134328358,0.24344569288389514,0.45721090225563904,0.5414310344827586,0.47060303030303036,0.07017543859649122,0.07042253521126761,0.20666666666666667,0.30333333333333334,13.384586466165416,35.7,0.2926949654491609,,,,,,,,,,,,,,,,,,,2.0,,3.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.17647058823529413,,,False,
2137,1610612759,Ime Udoka,Ime Udoka,2137,SAS,3795.0,63,-11,120,124,52.0,67.0,14,244,1.0,1.0,,,1.0,1.0,,1.0,3.0,3.0,,,4.0,5.0,1.0,2.0,10.0,138,,,,,2.0,3.0,1.0,,4.0,8.0,,,,,,5.0,,5.0,,,2.0,1.0,2.0,10.0,1.0,1.0,,,9.0,1.0,10.0,2.0,12.0,,3.0,1.0,2.0,1.0,,,1.0,1.0,1.0,2.0,,2.0,4.0,6.0,,,3.0,,,,,4.0,,2.0,,1.0,,,1.0,,1.0,1.0,,,,,4.0,52.0,,,1.0,1.0,0.8,,0.6666666666666666,0.6666666666666666,,0.5,0.625,,0.5,0.16666666666666666,,,,,7.462686567164178,0.5,0.16666666666666666,,0.17307692307692307,0.029411764705882353,,0.0625,0.14754098360655737,0.04,,,0.1,0.09090909090909091,,0.1875,0.08333333333333333,0.20833333333333334,,,,1.0,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,,,,0.5,1.0,1.0,1.0,,,,0.25,1.0,,0.3333333333333333,0.46515833333333334,,0.5030375,0.25,0.2857142857142857,,0.4,12.1,22.7,0.43333333333333335,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,0.25,,,,,,,,False,
201168,1610612759,Tiago Splitter,Tiago Splitter,201168,SAS,27827.0,464,-65,904,908,313.0,299.0,111,1812,42.0,57.0,16.0,21.0,11.0,14.0,16.0,51.0,,1.0,1.0,1.0,58.0,109.0,1.0,41.0,157.0,995,23.0,35.0,7.0,53.0,15.0,28.0,1.0,20.0,50.0,54.0,62.0,38.0,,1.0,14.0,11.0,4.0,15.0,3.0,1.0,4.0,4.0,3.0,34.0,9.0,36.0,1.0,22.0,56.0,4.0,82.0,46.0,128.0,3.0,15.0,12.0,3.0,10.0,1.0,3.0,11.0,7.0,1.0,21.0,4.0,7.0,31.0,57.0,4.0,4.0,72.0,8.0,11.0,4.0,,73.0,10.0,31.0,10.0,8.0,,,3.0,5.0,8.0,5.0,,,2.0,3.0,50.0,312.0,4.0,9.0,0.46551724137931033,0.6923076923076923,0.5321100917431193,0.6571428571428571,0.5357142857142857,0.5272727272727272,0.6571428571428571,0.5172413793103449,0.5567375886524822,0.6625,0.5555555555555556,0.00909090909090909,0.12844036697247707,0.10526315789473684,0.1568627450980392,,15.835777126099707,0.47619047619047616,0.2222222222222222,0.025,0.1691842900302115,0.13284132841328414,0.2268041237113402,0.0782608695652174,0.1822429906542056,0.11658031088082901,0.24285714285714285,0.12121212121212122,0.06862745098039216,0.0625,0.11428571428571428,0.18181818181818182,0.1509433962264151,0.17518248175182483,0.2,0.3181818181818182,0.08108108108108109,0.625,0.5181818181818182,0.7368421052631579,0.8235294117647058,0.5238095238095238,0.4636363636363636,0.3137254901960784,0.37209302325581395,0.3125,0.00909090909090909,,,,0.00909090909090909,0.6,0.7619047619047619,0.4827586206896552,0.7857142857142857,0.034482758620689655,0.5272727272727272,0.5185763636363636,0.5590071428571429,0.48903103448275864,0.2366412213740458,0.23846153846153847,0.3375796178343949,0.3184713375796178,4.0642201834862375,27.2,0.34623893805309736,,,,,,,,,,,,,,,,,,,,,6.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0625,,,False,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,109861.0,1831,223,3563,3571,784.0,721.0,413,7134,207.0,331.0,14.0,16.0,43.0,68.0,93.0,183.0,67.0,177.0,15.0,5.0,367.0,691.0,49.0,150.0,944.0,3717,26.0,41.0,7.0,59.0,67.0,123.0,14.0,64.0,219.0,184.0,550.0,4.0,,15.0,60.0,257.0,103.0,360.0,56.0,47.0,120.0,49.0,88.0,823.0,5.0,17.0,2.0,33.0,112.0,1.0,146.0,24.0,170.0,2.0,70.0,42.0,28.0,84.0,14.0,53.0,52.0,31.0,8.0,136.0,7.0,34.0,38.0,99.0,5.0,3.0,160.0,2.0,,7.0,7.0,198.0,19.0,85.0,23.0,2.0,,,2.0,,2.0,,,,,,207.0,765.0,11.0,13.0,0.2506811989100817,0.25205479452054796,0.5311143270622286,0.6341463414634146,0.5447154471544715,0.5364864864864864,0.5777777777777777,0.5656934306569343,0.5687575392038601,0.6145833333333334,0.6221590909090909,0.06621621621621622,0.08683068017366136,0.13897280966767372,0.0546448087431694,0.022598870056497175,23.868414543655703,0.6176470588235294,0.014492753623188406,0.020202020202020204,0.07909604519774012,0.013610888710968775,0.09620991253644315,0.013368983957219251,0.0824332006822058,0.013555144793592114,0.015584415584415584,0.011655011655011656,0.013793103448275862,0.004784688995215311,0.024242424242424242,0.06097560975609756,0.07900677200902935,0.09236234458259325,0.10583941605839416,0.057971014492753624,0.006896551724137931,,0.4472972972972973,0.6253776435045317,0.7263157894736842,0.28019323671497587,0.2472972972972973,0.5081967213114754,0.5375722543352601,0.12903225806451613,0.2391891891891892,0.3785310734463277,0.3872832369942196,0.3283582089552239,0.02027027027027027,0.35555555555555557,0.875,0.49635036496350365,0.6323529411764706,0.0364963503649635,0.5135135135135135,0.5196439783491206,0.4935283783783783,0.5183583941605839,0.1054590570719603,0.11228533685601057,0.0625,0.2319915254237288,7.599421128798848,23.928571428571427,0.2200392927308448,14.0,34.0,,2.0,4.0,9.0,6.0,,2.0,3.0,20.0,,4.0,7.0,51.0,9.0,6.0,,7.0,4.0,3.0,11.0,,1.0,,,0.85,0.40816326530612246,,0.5,0.40816326530612246,,,0.04594594594594595,0.4117647058823529,0.4117647058823529,1.0,0.4,0.4,0.5,0.044444444444444446,,,0.044444444444444446,,,0.06569343065693431,0.4444444444444444,0.6,0.4,,0.21428571428571427,,,False,
202341,1610612759,James Anderson,James Anderson,202341,SAS,12104.0,202,-50,391,398,137.0,119.0,51,789,4.0,12.0,,1.0,3.0,5.0,,2.0,4.0,10.0,23.0,9.0,8.0,24.0,33.0,14.0,72.0,450,1.0,3.0,,2.0,6.0,15.0,12.0,8.0,38.0,10.0,6.0,,,23.0,5.0,10.0,4.0,14.0,2.0,2.0,3.0,3.0,4.0,32.0,,2.0,,,13.0,,13.0,2.0,15.0,,1.0,1.0,,5.0,,1.0,6.0,4.0,,11.0,1.0,3.0,13.0,19.0,,1.0,14.0,1.0,,2.0,,18.0,2.0,9.0,1.0,4.0,,,2.0,1.0,4.0,2.0,,,,1.0,38.0,134.0,,1.0,0.625,0.625,0.3333333333333333,0.3333333333333333,0.4,0.5087719298245614,0.2,0.5555555555555556,0.5538461538461539,0.2,0.6333333333333333,0.5789473684210527,0.20833333333333334,0.3333333333333333,0.5,,17.04035874439462,0.45454545454545453,,,0.09848484848484848,0.018518518518518517,,,0.07738095238095238,0.011695906432748537,0.02857142857142857,0.029411764705882353,,,,0.14705882352941177,0.023809523809523808,0.125,,,,0.5,0.21052631578947367,0.3333333333333333,0.5,0.75,0.03508771929824561,,,,0.17543859649122806,0.4,0.4,0.5,0.40350877192982454,0.2,,0.18518518518518517,0.6,0.3333333333333333,0.7894736842105263,0.5281956140350877,0.5783125,0.4799462962962962,0.140625,0.2903225806451613,0.027777777777777776,0.5277777777777778,9.379166666666666,24.557575757575755,0.35038363171355497,5.0,10.0,,1.0,2.0,3.0,9.0,,1.0,4.0,14.0,,2.0,6.0,39.0,3.0,9.0,,1.0,3.0,1.0,1.0,,,,1.0,0.9285714285714286,0.42424242424242425,,0.5,0.42424242424242425,,,0.17543859649122806,0.5,0.5,1.0,0.391304347826087,0.391304347826087,0.8888888888888888,0.2,,,0.2,,,0.1111111111111111,0.6666666666666666,0.4444444444444444,0.391304347826087,,,,,False,
202066,1610612759,Garrett Temple,Garrett Temple,202066,SAS,1229.0,20,-17,43,42,13.0,11.0,7,85,,1.0,,1.0,,1.0,1.0,2.0,,1.0,,,1.0,4.0,1.0,,2.0,58,,1.0,,,1.0,3.0,,,2.0,,2.0,,,,1.0,1.0,1.0,2.0,1.0,,,,1.0,5.0,,1.0,,,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,,,1.0,2.0,,,2.0,,,1.0,,2.0,,1.0,,1.0,,,1.0,,1.0,,,,,,2.0,13.0,,,,,0.25,,0.3333333333333333,0.2,,0.3333333333333333,0.16666666666666666,,0.3333333333333333,0.2,0.25,1.0,,,14.0,1.0,,,0.1,0.07142857142857142,,,0.06666666666666667,0.05263157894736842,,,0.1111111111111111,,,0.3333333333333333,,,,,0.3333333333333333,,0.2,,,,0.4,0.5,0.5,,0.2,,,,,0.5,,0.3333333333333333,,,0.4,0.45191,0.514625,0.432,0.16666666666666666,0.2,,1.0,9.325,23.4,0.3023255813953488,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,0.5,,,,,,,,,,,,,,False,
202082,1610612759,Larry Owens,Larry Owens,202082,SAS,1862.0,31,4,66,68,41.0,46.0,4,134,,,,,,,1.0,2.0,1.0,1.0,1.0,,2.0,3.0,3.0,2.0,9.0,63,,,,,2.0,3.0,2.0,2.0,9.0,,4.0,,,1.0,,1.0,,1.0,,,1.0,,,2.0,,,,,4.0,,4.0,,4.0,,2.0,1.0,1.0,,,,,,,,,,2.0,4.0,,,2.0,,,,1.0,4.0,,,2.0,,,,,,,,,,,,9.0,41.0,,2.0,,,0.6666666666666666,,0.6666666666666666,0.5833333333333334,,0.7,0.5625,,0.6428571428571429,0.5,,,,,11.267605633802818,,,,0.11764705882352941,,,,0.10256410256410256,,,,,,,,0.21428571428571427,0.0625,,,,,,,,,0.3333333333333333,0.5,0.5,,0.16666666666666666,1.0,1.0,,0.16666666666666666,,,,,,0.5,0.47759999999999997,,0.48255,,,,1.0,9.866666666666667,23.866666666666664,0.6212121212121212,1.0,2.0,,,1.0,2.0,,,,,1.0,,,1.0,3.0,,,,,,,,,,,,1.0,0.3333333333333333,,0.5,0.3333333333333333,,,0.3333333333333333,0.5,0.5,1.0,,,,,,,,,,0.4,0.5,,,,,,,False,
202087,1610612759,Alonzo Gee,Alonzo Gee,202087,SAS,449.0,7,-2,15,17,6.0,12.0,1,32,,1.0,,,,,,1.0,,,,,,2.0,,,,14,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,1.0,2.0,,,,,,,6.0,,,,,,,,,,,,,,,0.5,1.0,,,12.5,,,,0.09090909090909091,,,,0.07692307692307693,,,,,,,0.5,,,,,,,0.5,,,,0.5,,,,,,,,,,,,,,0.5,0.3836,,,,,,,3.5,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,False,
2250,1610612759,Bobby Simmons,Bobby Simmons,2250,SAS,931.0,16,6,30,28,9.0,11.0,3,58,,,,,,,,,,,2.0,1.0,,,3.0,,,26,,,,,,,2.0,,,,,,,2.0,,2.0,,2.0,,,1.0,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,1.0,,,,,8.571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,0.5,1.0,0.49465000000000003,,0.4758,,,,,,24.333333333333332,0.3,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,0.5,,,,,,,,False,
201980,1610612759,Danny Green,Danny Green,201980,SAS,3164.0,53,3,97,100,37.0,32.0,13,197,3.0,4.0,,,1.0,2.0,2.0,3.0,,1.0,6.0,1.0,5.0,8.0,9.0,,16.0,102,,,,,2.0,3.0,4.0,,7.0,6.0,4.0,,,6.0,1.0,1.0,1.0,2.0,1.0,,,1.0,,5.0,,1.0,,2.0,5.0,,7.0,1.0,8.0,,1.0,,1.0,2.0,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,4.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,7.0,37.0,1.0,,0.6,0.6,0.625,,0.6666666666666666,0.47058823529411764,,0.5,0.47058823529411764,,0.5,0.5294117647058824,0.125,0.25,,,17.39130434782609,0.6666666666666666,,,0.1388888888888889,0.034482758620689655,0.25,,0.1590909090909091,0.020833333333333332,0.16666666666666666,,,,,,0.125,0.25,0.25,,,,0.23529411764705882,0.75,1.0,0.6666666666666666,0.17647058823529413,0.6666666666666666,0.6666666666666666,0.5,0.058823529411764705,,,,0.35294117647058826,,,0.2857142857142857,0.5,0.14285714285714285,0.7647058823529411,0.49599117647058827,,0.4756571428571429,,,,0.4375,7.987500000000001,24.822222222222223,0.38144329896907214,,3.0,,,,3.0,2.0,,,1.0,2.0,,,1.0,6.0,,2.0,,,,,,,,,,1.0,0.2222222222222222,,0.25,0.2222222222222222,,,0.17647058823529413,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,0.42857142857142855,,1.0,0.3333333333333333,,,,,False,
201785,1610612759,Othyus Jeffers,Othyus Jeffers,201785,SAS,491.0,8,1,13,14,,,1,27,,1.0,,,,,1.0,1.0,,1.0,,,1.0,3.0,,,2.0,16,,,,,,,,,,,2.0,,,,,,1.0,1.0,,1.0,,,,3.0,,,,,2.0,,2.0,,2.0,,,,,,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,,,,,28.57142857142857,,,,0.5,,,,0.2857142857142857,,,,,,,,1.0,,,,,,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,,,,,,,0.3333333333333333,0.4276,,,,,,,9.233333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
