EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PtsPutbacks,Fg2aBlocked,Corner3Assists,OffTwoPtRebounds,FTDefRebounds,LostBallOutOfBoundsTurnovers,Travels,BlockingFouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceFg2Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Fg3aBlocked,SelfOReb,FG3APctBlocked,Arc3PctBlocked,SelfORebPct,PtsUnassisted3s,LongMidRangePctBlocked,Corner3PctBlocked,HeaveAttempts,Charge Fouls,Clear Path Fouls,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,HeaveMakes,on
202354,1610612748,Dexter Pittman,Dexter Pittman,202354,MIA,674.0,11,8,22,21,14.0,8.0,2.0,43,1.0,2.0,,1.0,,,,,,,,,,,,,,,1.0,3,,,,2.0,22,,,,1.0,2.0,,,,2.0,2.0,,,,,,,,,,,,,,,,2.0,2.0,1.0,3.0,,,,1.0,,,1.0,1.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,2.0,14.0,1.0,,1.0,1.0,,,,,,0.3333333333333333,0.5,0.3333333333333333,,0.5,0.3333333333333333,,0.5,,20.0,0.5,,0.2222222222222222,,,0.2222222222222222,0.125,,0.5,,0.5,,,,0.6666666666666666,0.5,0.5,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,0.44,0.4389,0.44055,,,,1.0,4.7,,0.6363636363636364,,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,0.16666666666666666,,0.3333333333333333,,,1.0,,,0.5,1.0,,,,,,,,,,1.0,,,,,,,,,,,False
2067,1610612748,Eddie House,Eddie House,2067,MIA,33061.0,551,17,1018,1027,391.0,367.0,113.0,2045,3.0,8.0,4.0,8.0,29.0,75.0,18.0,31.0,2.0,3.0,6.0,8.0,28.0,76.0,2.0,8.0,12.0,27.0,36.0,91,46.0,107.0,23.0,233.0,1075,4.0,11.0,18.0,14.0,32.0,18.0,35.0,11.0,93.0,60.0,12.0,123.0,76.0,28.0,21.0,15.0,36.0,3.0,9.0,1.0,11.0,87.0,1.0,,7.0,23.0,31.0,5.0,36.0,10.0,6.0,4.0,14.0,1.0,12.0,9.0,2.0,2.0,23.0,1.0,7.0,18.0,32.0,3.0,2.0,10.0,1.0,25.0,,13.0,3.0,1.0,1.0,,,1.0,1.0,93.0,391.0,4.0,,0.8333333333333334,0.8333333333333334,0.8913043478260869,0.42990654205607476,0.36363636363636365,0.5142857142857142,0.42990654205607476,0.3956043956043956,0.4375,0.5303030303030303,0.47368421052631576,0.6119402985074627,0.541871921182266,0.47368421052631576,0.6267605633802817,0.5404040404040404,19.68503937007874,0.6086956521739131,,0.06725146198830409,0.051470588235294115,0.006369426751592357,0.06276150627615062,0.010869565217391304,0.00819672131147541,0.05405405405405406,0.06896551724137931,0.0763888888888889,0.052083333333333336,0.05,1.0,0.04040404040404041,0.375,0.6,1.0,0.04040404040404041,0.5,0.5,0.75,0.3787878787878788,0.38666666666666666,0.38666666666666666,0.8275862068965517,0.15656565656565657,0.5806451612903226,0.5806451612903226,1.0,0.3838383838383838,0.3684210526315789,0.37333333333333335,0.8214285714285714,0.15789473684210525,0.6666666666666666,1.0,0.42105263157894735,0.25,1.0,0.11940298507462686,0.75,0.40298507462686567,0.4444444444444444,0.5808080808080808,0.3684210526315789,0.4919593434343433,0.5232666666666667,0.47140522388059697,0.0297029702970297,0.031914893617021274,0.07725321888412018,0.39914163090128757,17.410989010989013,24.64579439252336,0.3840864440078585,,1.0,1.0,2.0,3.0,8.0,,,3.0,12.0,4.0,1.0,2.0,1.0,,,1.0,,,,,0.375,0.03296703296703297,0.375,,0.01818181818181818,0.013201320132013201,,0.027777777777777776,0.011299435028248588,,0.05263157894736842,,,0.029850746268656716,0.5,1.0,1.0,0.009345794392523364,0.013157894736842105,0.008928571428571428,15.0,,,,,,,2.0,3.0,,,,1.0,0.027777777777777776,,False
2592,1610612748,James Jones,James Jones,2592,MIA,52193.0,870,75,1615,1621,600.0,550.0,164.0,3236,1.0,2.0,,2.0,15.0,44.0,37.0,85.0,4.0,7.0,19.0,34.0,27.0,74.0,4.0,11.0,7.0,24.0,16.0,48,64.0,159.0,43.0,267.0,1624,8.0,18.0,33.0,4.0,13.0,26.0,58.0,20.0,106.0,30.0,2.0,189.0,74.0,27.0,11.0,10.0,21.0,6.0,4.0,1.0,6.0,52.0,7.0,1.0,19.0,59.0,85.0,17.0,102.0,18.0,12.0,6.0,7.0,1.0,2.0,6.0,5.0,2.0,13.0,1.0,3.0,32.0,60.0,4.0,2.0,51.0,14.0,52.0,1.0,10.0,6.0,8.0,11.0,7.0,2.0,12.0,7.0,106.0,600.0,10.0,8.0,0.9375,0.9375,0.984375,0.4025157232704403,0.4444444444444444,0.4482758620689655,0.4025157232704403,0.3333333333333333,0.3076923076923077,0.5410628019323671,0.6666666666666666,0.6056338028169014,0.5733333333333334,0.6666666666666666,0.63125,0.7681159420289855,13.229571984435799,0.5384615384615384,0.02127659574468085,0.10424028268551237,0.08558558558558559,0.02857142857142857,0.09898477157360407,0.022408963585434174,0.029940119760479042,0.07954545454545454,0.125,0.10869565217391304,0.0784313725490196,0.10144927536231885,0.5833333333333334,0.00966183574879227,0.5,1.0,1.0,0.00966183574879227,,,,0.21256038647342995,0.3409090909090909,0.3409090909090909,0.9333333333333333,0.4106280193236715,0.43529411764705883,0.4457831325301205,0.972972972972973,0.357487922705314,0.36486486486486486,0.36486486486486486,1.0,0.2916666666666667,0.5714285714285714,1.0,0.4583333333333333,0.36363636363636365,1.0,0.4788732394366197,0.5588235294117647,0.3380281690140845,0.2916666666666667,0.7777777777777778,0.36486486486486486,0.5278876811594204,0.5126738095238095,0.5180049295774648,0.05069124423963134,0.11320754716981132,0.12359550561797752,0.3970037453183521,18.645833333333332,24.34528301886792,0.3715170278637771,,,,,4.0,6.0,1.0,,1.0,4.0,9.0,7.0,1.0,,1.0,13.0,2.0,,,,7.0,0.6666666666666666,0.020833333333333332,0.5,,0.1044776119402985,0.019189765458422176,0.021505376344086023,0.008130081300813009,0.023715415019762844,0.02564102564102564,,,,,,2.0,2.0,0.012578616352201259,,0.01652892561983471,3.0,,0.023529411764705882,,,,,,5.0,1.0,,1.0,2.0,0.03048780487804878,,False
2547,1610612748,Chris Bosh,Chris Bosh,2547,MIA,24297.0,405,-17,727,731,125.0,114.0,77.0,1458,25.0,40.0,23.0,62.0,36.0,72.0,,,,,,,2.0,4.0,1.0,1.0,1.0,1.0,84.0,174,2.0,4.0,84.0,258.0,752,1.0,1.0,24.0,6.0,13.0,1.0,1.0,15.0,30.0,90.0,78.0,3.0,4.0,2.0,13.0,8.0,21.0,5.0,7.0,,6.0,50.0,9.0,2.0,17.0,53.0,75.0,22.0,97.0,9.0,4.0,5.0,18.0,2.0,9.0,7.0,9.0,,25.0,1.0,2.0,13.0,27.0,2.0,1.0,75.0,2.0,106.0,8.0,,52.0,5.0,6.0,4.0,2.0,6.0,3.0,30.0,125.0,2.0,4.0,0.5357142857142857,0.5357142857142857,0.5,0.5,1.0,1.0,0.5,0.4827586206896552,0.46153846153846156,0.4887640449438202,0.3611111111111111,0.5357142857142857,0.5682819383259912,0.48,0.6521739130434783,0.02247191011235955,30.722154222766218,0.72,0.09090909090909091,0.20229007633587787,0.16346153846153846,0.08653846153846154,0.1912568306010929,0.056657223796033995,0.07692307692307693,0.1125,0.25333333333333335,0.2336448598130841,0.15714285714285714,0.17647058823529413,0.5,0.2247191011235955,0.625,0.78125,0.6,0.34831460674157305,0.3709677419354839,0.3898305084745763,0.21739130434782608,0.4044943820224719,0.5,0.5,0.6944444444444444,,,,,0.02247191011235955,0.5,0.5,0.5,,,,0.05555555555555555,1.0,,,,0.07142857142857142,1.0,0.24719101123595505,0.5,0.4390123595505618,0.4498466666666667,0.42711428571428567,0.23423423423423423,0.23853211009174313,0.09302325581395349,0.11627906976744186,11.167816091954023,26.374999999999996,0.171939477303989,1.0,8.0,2.0,3.0,5.0,17.0,11.0,,11.0,3.0,11.0,5.0,2.0,1.0,,,3.0,2.0,,,,0.29411764705882354,0.06321839080459771,0.2,0.04838709677419355,0.2,0.04417670682730924,0.05555555555555555,0.07792207792207792,0.01694915254237288,0.10256410256410256,0.4444444444444444,0.125,,0.21428571428571427,0.6666666666666666,,2.0,,,0.024691358024691357,3.0,,,,1.0,,1.0,,,,,,,,,False
980,1610612748,Zydrunas Ilgauskas,Zydrunas Ilgauskas,980,MIA,16217.0,270,35,491,494,109.0,122.0,48.0,985,15.0,27.0,8.0,16.0,18.0,44.0,,,,,,,,1.0,,,,,41.0,87,,1.0,12.0,94.0,508,,,20.0,4.0,9.0,,,2.0,10.0,56.0,26.0,,1.0,,5.0,3.0,8.0,3.0,1.0,,4.0,19.0,7.0,,8.0,24.0,39.0,25.0,64.0,3.0,3.0,,4.0,1.0,2.0,9.0,2.0,,13.0,1.0,4.0,21.0,44.0,5.0,7.0,14.0,3.0,17.0,1.0,,7.0,2.0,11.0,5.0,4.0,12.0,7.0,10.0,109.0,3.0,2.0,0.6829268292682927,0.8235294117647058,,,,,,0.47126436781609193,0.4444444444444444,0.4659090909090909,0.5625,0.4444444444444444,0.4895833333333333,0.5882352941176471,0.45454545454545453,0.011363636363636364,19.854280510018214,0.3076923076923077,,0.12631578947368421,0.11940298507462686,0.09090909090909091,0.1245136186770428,0.1091703056768559,0.07547169811320754,0.2,0.09090909090909091,0.1111111111111111,0.1346153846153846,0.06666666666666667,0.5833333333333334,0.3068181818181818,0.5555555555555556,0.6521739130434783,0.5333333333333333,0.18181818181818182,0.5,0.5333333333333333,0.25,0.5,0.4090909090909091,0.4186046511627907,1.0,,,,,0.011363636363636364,,,,,,,,,,,,,,0.3181818181818182,,0.45225227272727275,0.5379999999999999,0.4095777777777778,0.07446808510638298,0.07526881720430108,0.2127659574468085,0.10638297872340426,11.732183908045975,32.8,0.2219959266802444,7.0,13.0,,1.0,9.0,16.0,2.0,14.0,6.0,,18.0,7.0,1.0,,1.0,1.0,,1.0,,,1.0,0.5625,0.06896551724137931,0.14814814814814814,0.0625,0.4375,0.11842105263157894,0.30303030303030304,0.11428571428571428,0.047619047619047616,0.125,0.8125,0.5384615384615384,,0.1111111111111111,,,5.0,,,0.125,,0.022727272727272728,,,,,,,,1.0,1.0,,2.0,,,False
2048,1610612748,Jamaal Magloire,Jamaal Magloire,2048,MIA,5631.0,94,9,177,175,79.0,71.0,19.0,352,10.0,14.0,,,,,,,,,,,,,,,,,10.0,14,,,8.0,28.0,165,,,11.0,5.0,6.0,,,3.0,13.0,12.0,8.0,,,,1.0,,1.0,,,,1.0,2.0,2.0,1.0,6.0,16.0,30.0,10.0,40.0,4.0,2.0,2.0,,,,3.0,,1.0,3.0,,2.0,12.0,16.0,2.0,1.0,8.0,,16.0,,,4.0,4.0,1.0,1.0,,1.0,,13.0,79.0,,3.0,0.6,1.0,,,,,,0.7142857142857143,0.8333333333333334,0.7142857142857143,0.8,0.8333333333333334,0.6363636363636364,0.6875,0.7222222222222222,,12.56281407035176,,0.16666666666666666,0.2857142857142857,0.2727272727272727,0.07407407407407407,0.28205128205128205,0.10714285714285714,0.043478260869565216,0.125,0.5,0.2692307692307692,0.3333333333333333,,,1.0,0.7142857142857143,0.7692307692307693,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5165714285714286,0.5324,0.54855,0.2222222222222222,0.2222222222222222,0.39285714285714285,0.4642857142857143,2.3214285714285716,,0.4463276836158192,4.0,5.0,5.0,6.0,4.0,5.0,3.0,8.0,1.0,,7.0,8.0,,,,,2.0,,,1.0,,0.8,0.07142857142857142,0.07142857142857142,,0.6666666666666666,0.12280701754385964,0.2,0.11764705882352941,0.1,0.25,1.0,0.8,,1.0,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,False
956,1610612748,Erick Dampier,Erick Dampier,956,MIA,11006.0,183,-28,342,345,131.0,136.0,32.0,687,9.0,17.0,3.0,5.0,,2.0,,,,,,,,,,,,,12.0,24,,,3.0,27.0,369,,,10.0,5.0,6.0,,,1.0,11.0,14.0,10.0,,,,2.0,,2.0,,,,2.0,4.0,2.0,,3.0,21.0,30.0,11.0,41.0,3.0,1.0,2.0,,,,3.0,,,3.0,,1.0,7.0,15.0,2.0,3.0,8.0,1.0,6.0,1.0,,3.0,1.0,13.0,12.0,1.0,13.0,6.0,11.0,131.0,1.0,,0.5833333333333334,0.875,,,,,,0.5,0.8333333333333334,0.5,0.5,0.8333333333333334,0.5,0.5,0.7857142857142857,,7.6719576719576725,,,0.175,0.07317073170731707,0.03508771929824561,0.14906832298136646,0.06790123456790123,0.058823529411764705,0.1346153846153846,0.12121212121212122,0.2857142857142857,0.041666666666666664,0.11764705882352941,0.46153846153846156,0.7083333333333334,0.5294117647058824,0.6,0.5555555555555556,0.20833333333333334,0.6,0.75,0.6666666666666666,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,0.7083333333333334,,0.5248333333333334,0.5287333333333334,0.5148833333333334,0.11538461538461539,0.11538461538461539,0.37037037037037035,0.4074074074074074,4.0,,0.3830409356725146,4.0,8.0,3.0,4.0,5.0,10.0,,8.0,3.0,,9.0,6.0,,,,,1.0,,,,,0.5,0.125,0.11764705882352941,0.2,0.4,0.08571428571428572,0.16666666666666666,0.08695652173913043,0.05172413793103448,,0.8,0.5,,0.6666666666666666,0.75,,1.0,,,0.1111111111111111,,,,,,,,,,,,,,,,False
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,9421.0,157,24,305,305,96.0,111.0,26.0,610,7.0,11.0,1.0,4.0,12.0,27.0,,,,,,,,,,,,,20.0,42,,,3.0,43.0,293,,,10.0,9.0,12.0,,,3.0,21.0,32.0,8.0,,,,,3.0,3.0,1.0,,,,9.0,3.0,,8.0,25.0,36.0,9.0,45.0,6.0,4.0,2.0,1.0,,,2.0,1.0,,3.0,,1.0,11.0,18.0,2.0,2.0,8.0,2.0,4.0,,,2.0,,2.0,2.0,,2.0,2.0,21.0,96.0,3.0,,0.8,0.8888888888888888,,,,,,0.47619047619047616,0.75,0.47619047619047616,0.7142857142857143,0.75,0.48863636363636365,0.7142857142857143,0.75,,14.07185628742515,0.3333333333333333,,0.24271844660194175,0.22857142857142856,0.075,0.2391304347826087,0.06923076923076923,0.03225806451612903,0.18518518518518517,0.3235294117647059,0.21428571428571427,0.2692307692307692,0.1111111111111111,1.0,0.2619047619047619,0.6363636363636364,0.7,0.5714285714285714,0.09523809523809523,0.25,0.25,1.0,0.6428571428571429,0.4444444444444444,0.4444444444444444,0.9166666666666666,,,,,,,,,,,,,,,,,,,0.2619047619047619,,0.4451738095238096,0.496,0.44698333333333334,0.045454545454545456,0.045454545454545456,0.23255813953488372,0.4883720930232558,12.314285714285715,,0.31475409836065577,2.0,4.0,3.0,3.0,5.0,7.0,,4.0,1.0,2.0,6.0,3.0,,,,2.0,1.0,,,,,0.7142857142857143,0.023809523809523808,0.09090909090909091,,0.13043478260869565,0.06666666666666667,,0.15789473684210525,0.05084745762711865,0.2222222222222222,0.5714285714285714,0.5,,0.25,1.0,,1.0,,,0.047619047619047616,,,,,,,,,,,,,,,,False
711,1610612748,Jerry Stackhouse,Jerry Stackhouse,711,MIA,2644.0,44,10,86,84,24.0,32.0,9.0,170,1.0,1.0,1.0,3.0,,3.0,1.0,2.0,,,,,,2.0,,,,1.0,2.0,7,1.0,4.0,5.0,12.0,76,,,,,1.0,,1.0,3.0,3.0,,4.0,3.0,1.0,,2.0,1.0,3.0,1.0,,,2.0,7.0,,,,5.0,6.0,1.0,7.0,,,,2.0,,,,2.0,,2.0,,2.0,2.0,3.0,,,4.0,,7.0,1.0,,4.0,,2.0,2.0,,2.0,1.0,3.0,24.0,,,,,1.0,0.25,,,0.3333333333333333,0.2857142857142857,,0.3181818181818182,,,0.42857142857142855,,0.375,0.36363636363636365,16.3265306122449,1.0,,0.16129032258064516,,,0.125,0.022222222222222223,,0.2,0.23076923076923078,0.07692307692307693,,,0.5,0.09090909090909091,1.0,1.0,,0.2727272727272727,0.3333333333333333,0.3333333333333333,,0.2727272727272727,,,,0.18181818181818182,0.5,0.5,1.0,0.18181818181818182,,,,,,,,,,,,0.5,,0.45454545454545453,,0.47358500000000003,0.4758,0.3541,0.2857142857142857,0.4,,0.25,12.071428571428571,29.575000000000003,0.27906976744186046,,,,,,1.0,,,2.0,,1.0,1.0,,,,,,,,,,,0.2857142857142857,,,0.25,0.02857142857142857,,,0.058823529411764705,,,,,,,,,,,,,0.6666666666666666,,1.0,,,,,,,,,,,,False
2306,1610612748,Carlos Arroyo,Carlos Arroyo,2306,MIA,10927.0,182,-51,331,342,85.0,127.0,28.0,673,,,4.0,11.0,12.0,28.0,2.0,5.0,,,,,1.0,4.0,,,,1.0,16.0,39,3.0,9.0,1.0,42.0,354,,,2.0,1.0,6.0,,1.0,,2.0,10.0,22.0,6.0,4.0,1.0,16.0,3.0,19.0,3.0,5.0,1.0,10.0,41.0,,,5.0,9.0,15.0,,15.0,2.0,2.0,,6.0,1.0,4.0,5.0,2.0,1.0,11.0,,5.0,4.0,15.0,1.0,2.0,5.0,1.0,2.0,,,1.0,,1.0,,,1.0,1.0,2.0,85.0,4.0,,0.3125,0.3125,0.6666666666666666,0.3333333333333333,,,0.3333333333333333,0.41025641025641024,0.16666666666666666,0.4270833333333333,0.3333333333333333,0.14285714285714285,0.42857142857142855,0.3333333333333333,0.14285714285714285,0.1875,16.39344262295082,0.5454545454545454,,0.07964601769911504,0.09803921568627451,,0.08536585365853659,,,0.09375,0.03125,0.10204081632653061,0.125,0.05263157894736842,1.0,,,,,0.22916666666666666,0.36363636363636365,0.36363636363636365,,0.5833333333333334,0.42857142857142855,0.42857142857142855,0.4166666666666667,0.10416666666666667,0.4,0.4,1.0,0.08333333333333333,0.25,0.25,,,,,,,,,,0.14285714285714285,,0.1875,0.25,0.41255624999999996,0.3908333333333333,0.35715,0.02040816326530612,0.025,0.047619047619047616,0.047619047619047616,16.16153846153846,24.88888888888889,0.256797583081571,,,,,1.0,3.0,,,,,,1.0,,1.0,,,1.0,,,,,0.3333333333333333,,,,0.08333333333333333,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,1.0,,,False
