EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,FTOffRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangePctBlocked,OffFTReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,PtsUnassisted3s,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Technical Free Throw Trips,Blocked3s,BlockedCorner3,OffensiveGoaltends,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedArc3,3pt And 1 Free Throw Trips,on,Clear Path Fouls
2039,1610612749,Keyon Dooling,Keyon Dooling,2039,MIL,60194.0,1003,93,1846,1860,460,592,232.0,3706,20.0,41.0,1.0,5.0,,5.0,16.0,44.0,27.0,79.0,63.0,164.0,55.0,310.0,1806,5.0,12.0,5.0,21.0,12.0,39.0,30.0,90.0,52.0,74.0,2.0,11.0,107.0,32.0,139.0,20.0,12.0,52.0,16.0,39.0,310.0,3.0,8.0,19.0,44.0,,63.0,11.0,74.0,3.0,30.0,12.0,18.0,26.0,8.0,20.0,23.0,6.0,4.0,49.0,2.0,8.0,21.0,,69.0,,,2.0,67.0,,1.0,13.0,62.0,1.0,16.0,11.0,3.0,2.0,1.0,,3.0,2.0,1.0,,,87.0,454,15.0,9.0,0.4126984126984127,0.41935483870967744,0.38414634146341464,0.4166666666666667,0.3076923076923077,0.4322033898305085,0.38095238095238093,0.4411764705882353,0.470404984423676,0.43478260869565216,0.5297619047619048,0.06707317073170732,0.0975609756097561,0.06818181818181818,17.494089834515368,0.5306122448979592,,0.06557377049180328,0.011869436201780416,0.08482142857142858,0.013452914798206279,0.07039106145251396,0.012263099219620958,0.020942408376963352,0.009615384615384616,0.007272727272727273,0.0196078431372549,,0.07407407407407407,0.045454545454545456,0.07633587786259542,0.09316770186335403,0.06349206349206349,0.01744186046511628,0.6666666666666666,0.13898305084745763,0.4878048780487805,0.5405405405405406,0.45,0.14915254237288136,0.36363636363636365,0.3902439024390244,0.375,0.2677966101694915,0.34177215189873417,0.36,0.4074074074074074,0.23809523809523808,0.2,0.07352941176470588,,0.5830508474576271,0.49514693877550997,0.4710388888888889,0.44564558823529404,0.05161290322580645,0.0893854748603352,0.06774193548387097,0.2903225806451613,12.190853658536586,0.24918743228602383,15.0,45.0,1.0,10.0,28.0,86.0,2.0,8.0,5.0,19.0,43.0,131.0,2.0,9.0,12.0,29.0,117.0,,86.0,28.0,,6.0,,,,0.9069767441860465,0.3282442748091603,0.2222222222222222,0.41379310344827586,0.3282442748091603,0.4440677966101695,0.05063291139240506,,0.15254237288135594,0.3333333333333333,0.3409090909090909,1.0,0.29152542372881357,0.32558139534883723,0.32941176470588235,0.8571428571428571,0.047619047619047616,0.38095238095238093,0.25,1.0,0.14705882352941177,0.27941176470588236,0.2631578947368421,0.32558139534883723,,25.04656488549617,12.0,2.0,0.015267175572519083,0.011627906976744186,9.0,,,,,7.0,0.7,,0.022222222222222223,,,,,False,3.0
2422,1610612749,John Salmons,John Salmons,2422,MIL,119319.0,1989,6,3700,3702,742,874,455.0,7402,87.0,152.0,7.0,19.0,20.0,35.0,54.0,148.0,89.0,246.0,230.0,546.0,165.0,826.0,3754,18.0,57.0,11.0,71.0,42.0,96.0,60.0,174.0,142.0,318.0,2.0,46.0,111.0,78.0,189.0,55.0,23.0,46.0,31.0,34.0,456.0,6.0,14.0,46.0,139.0,4.0,189.0,23.0,212.0,6.0,54.0,38.0,16.0,61.0,10.0,45.0,49.0,16.0,12.0,110.0,13.0,27.0,63.0,,127.0,2.0,4.0,7.0,150.0,1.0,1.0,3.0,202.0,11.0,84.0,21.0,14.0,8.0,2.0,4.0,18.0,12.0,,,1.0,166.0,734,12.0,14.0,0.30869565217391304,0.31004366812227074,0.42124542124542125,0.3157894736842105,0.4375,0.4564917127071823,0.410958904109589,0.43846153846153846,0.5042735042735043,0.44936708860759494,0.5304878048780488,0.08424908424908426,0.13815789473684212,0.12162162162162163,21.93334909004963,0.5545454545454546,0.04597701149425287,0.10859375,0.010086455331412104,0.1029082774049217,0.013071895424836602,0.10712217718587146,0.010828370330265295,0.02588235294117647,0.006864988558352402,,0.00909090909090909,0.023255813953488372,0.09774436090225563,0.1111111111111111,0.11516314779270634,0.10377358490566038,0.10077519379844961,0.015873015873015872,0.6666666666666666,0.20994475138121546,0.5723684210526315,0.6641221374045801,0.2988505747126437,0.20441988950276244,0.36486486486486486,0.4153846153846154,0.18518518518518517,0.3397790055248619,0.3617886178861789,0.3723849372384937,0.39325842696629215,0.2602739726027397,0.3684210526315789,0.2692307692307692,0.5714285714285714,0.4558011049723757,0.4935656077348066,0.48152083333333323,0.48877499999999985,0.10651629072681704,0.13570274636510501,0.08595641646489104,0.2106537530266344,10.746703296703297,0.20054054054054055,32.0,70.0,9.0,13.0,35.0,108.0,2.0,7.0,6.0,21.0,67.0,178.0,8.0,16.0,10.0,34.0,180.0,,108.0,35.0,3.0,5.0,6.0,3.0,1.0,0.8955223880597015,0.37640449438202245,0.5,0.29411764705882354,0.37640449438202245,0.24585635359116023,0.028455284552845527,0.02830188679245283,0.09668508287292818,0.45714285714285713,0.45714285714285713,0.96875,0.14917127071823205,0.32407407407407407,0.32710280373831774,0.8285714285714286,0.1232876712328767,0.0958904109589041,0.2857142857142857,1.0,0.1,0.16153846153846155,0.2857142857142857,0.32407407407407407,0.00558659217877095,24.849438202247196,21.0,1.0,0.0056179775280898875,0.009259259259259259,1.0,4.0,1.0,,0.14285714285714285,4.0,0.3076923076923077,6.0,,0.6666666666666666,0.8333333333333334,3.0,,False,
2568,1610612749,Carlos Delfino,Carlos Delfino,2568,MIL,75192.0,1253,-32,2337,2319,413,515,282.0,4656,33.0,73.0,1.0,3.0,4.0,9.0,11.0,28.0,34.0,78.0,78.0,179.0,46.0,478.0,2386,4.0,9.0,5.0,43.0,12.0,29.0,12.0,75.0,74.0,82.0,2.0,20.0,62.0,20.0,82.0,14.0,6.0,35.0,9.0,18.0,184.0,5.0,10.0,26.0,98.0,16.0,140.0,18.0,158.0,2.0,64.0,42.0,22.0,22.0,10.0,16.0,20.0,6.0,3.0,42.0,6.0,5.0,32.0,,61.0,1.0,3.0,1.0,50.0,,2.0,10.0,55.0,2.0,24.0,3.0,6.0,4.0,1.0,1.0,6.0,2.0,1.0,,,75.0,404,2.0,3.0,0.47435897435897434,0.4805194805194805,0.43575418994413406,0.4444444444444444,0.41379310344827586,0.5294117647058824,0.6129032258064516,0.4921875,0.5506912442396313,0.6142857142857143,0.528169014084507,0.11173184357541899,0.1917808219178082,0.07142857142857142,17.888012025554303,0.5238095238095238,0.3076923076923077,0.1211372064276885,0.011587485515643106,0.10569105691056911,0.015625,0.11753554502369669,0.01267962806424345,0.014545454545454545,0.011320754716981131,0.009287925696594427,0.013953488372093023,0.01904761904761905,0.10545454545454545,0.12,0.1347305389221557,0.11363636363636363,0.08571428571428572,0.009389671361502348,0.3333333333333333,0.17892156862745098,0.4520547945205479,0.559322033898305,0.5454545454545454,0.06862745098039216,0.39285714285714285,0.4230769230769231,0.36363636363636365,0.19117647058823528,0.4358974358974359,0.4594594594594595,0.4411764705882353,0.0967741935483871,0.3333333333333333,0.140625,0.4444444444444444,0.7401960784313726,0.5387262315270934,0.5434666666666667,0.516557258064516,0.058004640371229696,0.11940298507462686,0.0899581589958159,0.15690376569037656,9.66368715083799,0.17672229353872487,45.0,97.0,12.0,18.0,47.0,132.0,3.0,10.0,3.0,17.0,92.0,229.0,10.0,22.0,13.0,35.0,264.0,1.0,131.0,47.0,3.0,1.0,4.0,1.0,1.0,0.9565217391304348,0.4017467248908297,0.45454545454545453,0.37142857142857144,0.40350877192982454,0.5612745098039216,0.05128205128205128,0.058823529411764705,0.23774509803921567,0.4639175257731959,0.46875,1.0,0.3235294117647059,0.3560606060606061,0.3560606060606061,0.9148936170212766,0.3870967741935484,0.3225806451612903,0.3,1.0,0.28125,0.265625,0.17647058823529413,0.35877862595419846,0.004347826086956522,24.980786026200867,12.0,1.0,0.004366812227074236,,,,,,,10.0,0.5555555555555556,7.0,0.010309278350515464,0.5833333333333334,1.0,,,False,
201943,1610612749,Brandon Jennings,Brandon Jennings,201943,MIL,100101.0,1668,10,3126,3130,630,802,395.0,6256,97.0,197.0,6.0,15.0,21.0,45.0,47.0,132.0,59.0,151.0,203.0,480.0,168.0,814.0,3189,15.0,39.0,14.0,62.0,42.0,114.0,75.0,201.0,100.0,306.0,2.0,38.0,164.0,65.0,229.0,33.0,32.0,75.0,23.0,66.0,523.0,8.0,23.0,49.0,105.0,2.0,156.0,31.0,187.0,11.0,74.0,38.0,36.0,73.0,18.0,46.0,47.0,27.0,2.0,120.0,9.0,24.0,41.0,2.0,96.0,1.0,2.0,6.0,146.0,1.0,2.0,5.0,197.0,10.0,55.0,33.0,12.0,3.0,6.0,3.0,17.0,11.0,,,,194.0,622,11.0,25.0,0.24630541871921183,0.24752475247524752,0.42291666666666666,0.38461538461538464,0.3684210526315789,0.44923504867872044,0.4,0.37058823529411766,0.49875,0.4485294117647059,0.4693396226415094,0.07916666666666666,0.16751269035532995,0.030303030303030304,25.68474007825601,0.6083333333333333,0.02564102564102564,0.09749303621169916,0.019878997407087293,0.1384180790960452,0.019704433497536946,0.10761705101327743,0.01983365323096609,0.013333333333333334,0.027855153203342618,0.018912529550827423,0.010135135135135136,0.045454545454545456,0.08115942028985507,0.10033444816053512,0.10854503464203233,0.14112903225806453,0.1320754716981132,0.029490616621983913,0.6470588235294118,0.27399165507649514,0.49238578680203043,0.5914634146341463,0.28865979381443296,0.1835883171070932,0.3560606060606061,0.3671875,0.2765957446808511,0.21001390820584145,0.39072847682119205,0.3933333333333333,0.15254237288135594,0.25,0.4,0.2647058823529412,0.4666666666666667,0.6063977746870653,0.512428260869565,0.5113857142857143,0.47257604790419155,0.07692307692307693,0.10476190476190476,0.07616707616707617,0.24692874692874692,8.756875000000003,0.20153550863723607,11.0,29.0,5.0,5.0,69.0,210.0,4.0,16.0,13.0,51.0,80.0,239.0,6.0,21.0,14.0,56.0,186.0,3.0,207.0,69.0,,9.0,6.0,2.0,4.0,0.775,0.33472803347280333,0.2857142857142857,0.25,0.3389830508474576,0.33240611961057026,0.006622516556291391,,0.04033379694019471,0.3793103448275862,0.3793103448275862,0.9090909090909091,0.29207232267037553,0.32857142857142857,0.3317307692307692,0.7536231884057971,0.08333333333333333,0.26666666666666666,0.25,0.5,0.029411764705882353,0.3,0.2549019607843137,0.3333333333333333,0.01652892561983471,25.862343096234312,54.0,2.0,0.008368200836820083,0.009523809523809525,21.0,5.0,1.0,,0.16666666666666666,1.0,0.2,2.0,,0.4,1.0,4.0,1.0,False,
202066,1610612749,Garrett Temple,Garrett Temple,202066,MIL,4005.0,67,-1,120,119,49,48,22.0,239,2.0,3.0,,,1.0,1.0,1.0,3.0,1.0,4.0,4.0,10.0,,11.0,130,1.0,1.0,,2.0,3.0,5.0,,9.0,2.0,6.0,,,4.0,2.0,6.0,,2.0,2.0,1.0,1.0,14.0,,,,2.0,,2.0,,2.0,,1.0,,1.0,,1.0,,2.0,,,2.0,,,2.0,,4.0,,,,3.0,,1.0,,4.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,9.0,47,,1.0,0.25,0.25,0.4,1.0,0.6,0.3055555555555556,0.5,0.45,0.275,0.5,0.4090909090909091,,,,14.864864864864865,,,0.05555555555555555,,,,0.04,,,,,,,0.125,0.07692307692307693,,,,,1.0,0.16666666666666666,0.6666666666666666,0.6666666666666666,,0.16666666666666666,0.3333333333333333,0.3333333333333333,,0.2222222222222222,0.25,0.25,1.0,,,0.1,1.0,0.6111111111111112,0.5064,0.497325,0.4668849999999999,0.05263157894736842,0.09090909090909091,0.18181818181818182,0.8181818181818182,10.55,0.4083333333333333,1.0,4.0,1.0,2.0,,4.0,,,,3.0,1.0,8.0,,1.0,1.0,5.0,3.0,,4.0,,,,1.0,,,1.0,0.125,,0.2,0.125,0.4444444444444444,,,0.2222222222222222,0.25,0.25,1.0,0.2222222222222222,,,,0.5,,,,0.2,0.3,,,,25.9,,,,,,,,,,1.0,0.5,,,,,,,False,
201972,1610612749,Jon Brockman,Jon Brockman,201972,MIL,24608.0,410,11,759,748,218,264,119.0,1507,25.0,44.0,9.0,16.0,10.0,12.0,4.0,12.0,,1.0,29.0,57.0,29.0,87.0,781,11.0,23.0,11.0,33.0,11.0,16.0,18.0,40.0,36.0,22.0,14.0,11.0,7.0,5.0,12.0,2.0,3.0,3.0,,4.0,29.0,10.0,44.0,13.0,42.0,16.0,71.0,54.0,125.0,1.0,6.0,6.0,,5.0,,4.0,10.0,1.0,1.0,15.0,2.0,3.0,34.0,3.0,69.0,,15.0,6.0,52.0,2.0,9.0,20.0,42.0,2.0,13.0,9.0,3.0,2.0,,1.0,3.0,2.0,1.0,3.0,1.0,40.0,217,9.0,8.0,0.6206896551724138,0.8181818181818182,0.5087719298245614,0.4782608695652174,0.6875,0.5087719298245614,0.4782608695652174,0.6875,0.564935064935065,0.532258064516129,0.7407407407407407,0.19298245614035087,0.13636363636363635,0.4166666666666667,10.256410256410255,0.3333333333333333,0.5925925925925926,0.18666666666666668,0.14915254237288136,0.13829787234042554,0.10638297872340426,0.1724137931034483,0.13881748071979436,0.16483516483516483,0.1506849315068493,0.13740458015267176,0.09090909090909091,0.14285714285714285,0.12307692307692308,0.24561403508771928,0.1941747572815534,0.13432835820895522,0.14814814814814814,0.058823529411764705,0.6666666666666666,0.7719298245614035,0.5681818181818182,0.6578947368421053,0.64,0.21052631578947367,0.3333333333333333,0.5714285714285714,0.5,0.017543859649122806,,,,0.6956521739130435,0.5625,0.75,0.8333333333333334,0.7719298245614035,0.5914736842105263,0.5903,0.5840875,0.19117647058823528,0.19117647058823528,0.3793103448275862,0.45977011494252873,2.8824561403508775,0.2872200263504611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2222222222222222,,,,,,,,,False,
202336,1610612749,Larry Sanders,Larry Sanders,202336,MIL,34834.0,581,-86,1084,1084,250,308,125.0,2168,35.0,55.0,12.0,24.0,6.0,12.0,16.0,50.0,23.0,71.0,74.0,176.0,18.0,166.0,1109,15.0,31.0,6.0,36.0,13.0,32.0,6.0,32.0,96.0,52.0,26.0,7.0,6.0,6.0,12.0,2.0,4.0,2.0,1.0,3.0,30.0,11.0,25.0,19.0,52.0,5.0,76.0,37.0,113.0,3.0,15.0,9.0,6.0,4.0,1.0,1.0,23.0,3.0,7.0,27.0,1.0,4.0,45.0,1.0,74.0,1.0,5.0,9.0,27.0,,2.0,2.0,35.0,3.0,15.0,4.0,45.0,22.0,2.0,21.0,45.0,23.0,1.0,1.0,1.0,30.0,249,6.0,3.0,0.6486486486486487,0.7868852459016393,0.42045454545454547,0.4838709677419355,0.40625,0.42045454545454547,0.4838709677419355,0.40625,0.4322916666666667,0.5,0.42105263157894735,0.03977272727272727,0.07272727272727272,0.04,17.790414297319252,0.14814814814814814,0.1724137931034483,0.13720316622691292,0.05694760820045558,0.15079365079365079,0.09734513274336283,0.1405940594059406,0.06521739130434782,0.07142857142857142,0.056338028169014086,0.04678362573099415,0.05747126436781609,0.23076923076923078,0.10869565217391304,0.1308411214953271,0.17164179104477612,0.13043478260869565,0.20588235294117646,0.03225806451612903,0.5111111111111111,0.3125,0.6363636363636364,0.6862745098039216,0.5428571428571428,0.2840909090909091,0.32,0.3333333333333333,0.5625,0.4034090909090909,0.323943661971831,0.32857142857142857,0.8695652173913043,0.7741935483870968,0.5,0.375,0.5,0.3125,0.47341931818181826,0.6007928571428572,0.459690625,0.0797872340425532,0.0797872340425532,0.21686746987951808,0.1927710843373494,9.905113636363634,0.23062730627306274,,,,,,,,,,,,,,,,,,,,,1.0,4.0,,,,,,,,,,0.014084507042253521,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
2400,1610612749,Drew Gooden,Drew Gooden,2400,MIL,36532.0,609,5,1126,1122,221,249,142.0,2248,48.0,76.0,18.0,37.0,10.0,16.0,15.0,59.0,50.0,120.0,113.0,255.0,66.0,301.0,1151,22.0,47.0,10.0,54.0,18.0,43.0,15.0,51.0,142.0,84.0,36.0,16.0,27.0,7.0,34.0,2.0,5.0,15.0,9.0,3.0,75.0,11.0,42.0,21.0,84.0,10.0,115.0,56.0,171.0,8.0,17.0,11.0,6.0,17.0,2.0,12.0,18.0,5.0,3.0,35.0,5.0,6.0,40.0,3.0,67.0,3.0,1.0,5.0,75.0,3.0,4.0,9.0,81.0,11.0,41.0,5.0,7.0,5.0,,2.0,7.0,3.0,,,1.0,51.0,218,3.0,4.0,0.6283185840707964,0.7473684210526316,0.44313725490196076,0.46808510638297873,0.4186046511627907,0.4400749063670412,0.4583333333333333,0.3829787234042553,0.49834437086092714,0.5094339622641509,0.4636363636363636,0.06274509803921569,0.06578947368421052,0.13559322033898305,26.20528771384137,0.4857142857142857,0.37037037037037035,0.20947630922693267,0.09744779582366589,0.175,0.08461538461538462,0.20153550863723607,0.0944741532976827,0.13821138211382114,0.1510791366906475,0.023668639053254437,0.09090909090909091,0.06451612903225806,0.18867924528301888,0.26153846153846155,0.18181818181818182,0.16091954022988506,0.21212121212121213,0.06153846153846154,0.42857142857142855,0.2846441947565543,0.631578947368421,0.676056338028169,0.3541666666666667,0.2209737827715356,0.2542372881355932,0.29411764705882354,0.4,0.449438202247191,0.4166666666666667,0.42735042735042733,0.96,0.7708333333333334,0.4864864864864865,0.3404255319148936,0.625,0.3295880149812734,0.46647349624060147,0.56754625,0.4514606382978724,0.13804713804713806,0.14385964912280702,0.17940199335548174,0.16943521594684385,11.043921568627454,0.19626998223801065,1.0,2.0,,,2.0,10.0,,1.0,,4.0,3.0,12.0,,1.0,,4.0,9.0,1.0,9.0,2.0,3.0,1.0,,1.0,,1.0,0.25,,,0.2727272727272727,0.0449438202247191,0.025,0.09375,0.00749063670411985,0.5,0.5,1.0,0.03745318352059925,0.2,0.2,1.0,,0.020833333333333332,,,,0.0851063829787234,,0.2222222222222222,,26.875,,,,,,,,1.0,,,,,,,,,,False,1.0
2072,1610612749,Michael Redd,Michael Redd,2072,MIL,5842.0,97,28,181,180,19,48,24.0,361,3.0,3.0,,,,,1.0,5.0,3.0,7.0,7.0,15.0,4.0,30.0,176,,,,,,,,3.0,6.0,8.0,,,8.0,,8.0,,,4.0,1.0,3.0,16.0,,,2.0,3.0,1.0,6.0,,6.0,,2.0,2.0,,1.0,,1.0,2.0,,,3.0,,,1.0,,3.0,2.0,,,2.0,,,,4.0,,2.0,,1.0,1.0,,,1.0,,,,,3.0,19,,,0.42857142857142855,0.42857142857142855,0.4666666666666667,,,0.43333333333333335,,0.375,0.46875,,0.375,,,,16.908212560386474,0.3333333333333333,0.3333333333333333,0.045454545454545456,,0.1,,0.05813953488372093,,,,,,,,0.05,0.07142857142857142,0.06666666666666667,0.2,,,0.1,1.0,1.0,0.6666666666666666,0.16666666666666666,0.2,0.2,,0.23333333333333334,0.42857142857142855,0.42857142857142855,0.3333333333333333,,,,,0.6,0.5130050000000002,,0.528975,0.0625,0.11764705882352941,,0.1,11.5,0.10497237569060773,2.0,8.0,,2.0,2.0,7.0,,,1.0,2.0,4.0,15.0,,,1.0,4.0,12.0,,7.0,2.0,,,,,,1.0,0.26666666666666666,,0.25,0.26666666666666666,0.5,,,0.26666666666666666,0.25,0.25,1.0,0.23333333333333334,0.2857142857142857,0.2857142857142857,1.0,,,,,0.5,0.5,0.5,0.2857142857142857,,24.466666666666672,,,,,,,,,,,,,,,,,,False,
1730,1610612749,Brian Skinner,Brian Skinner,1730,MIL,85.0,1,-2,4,3,4,3,,7,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
2853,1610612749,Earl Barron,Earl Barron,2853,MIL,2770.0,46,-14,79,82,23,32,12.0,161,4.0,8.0,,4.0,2.0,4.0,,,6.0,13.0,10.0,21.0,2.0,22.0,92,,5.0,,,4.0,8.0,,8.0,18.0,2.0,,1.0,,,,,,,,,,,4.0,1.0,3.0,,4.0,4.0,8.0,,,,,,,,1.0,,,1.0,,,6.0,,10.0,,2.0,,4.0,,2.0,,2.0,2.0,2.0,,,,,,,,,1.0,,8.0,23,1.0,,0.9,0.9,0.47619047619047616,,0.5,0.47619047619047616,,0.5,0.5238095238095238,,0.5,0.047619047619047616,,,23.913043478260867,,,0.0967741935483871,0.13333333333333333,0.09090909090909091,,0.09523809523809523,0.09523809523809523,0.2,0.125,0.08333333333333333,,,0.1,0.14285714285714285,0.07142857142857142,0.1,,,,0.38095238095238093,0.5,0.5,0.75,,,,,0.6190476190476191,0.46153846153846156,0.5,1.0,0.8,,0.5,0.5,0.38095238095238093,0.496747619047619,0.673475,0.549875,0.09523809523809523,0.09523809523809523,,0.36363636363636365,10.933333333333332,0.2911392405063291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
