EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyTurnovers,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,Arc3Assists,Blocked3s,BlockedCorner3,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,Corner3PctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,PenaltyArc3FGA,PtsUnassisted3s,Technical Free Throw Trips,PenaltyArc3Frequency,PenaltyCorner3FGM,PenaltyFG3M,BlockedArc3,PenaltyFg3Pct,LongMidRangePctBlocked,PenaltyCorner3Accuracy,Arc3PctBlocked,on,PenaltyArc3FGM,OffensiveGoaltends,PenaltyArc3Accuracy,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,DefensiveGoaltends,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Clear Path Fouls,HeaveMakes
45,1610612743,George McCloud,George McCloud,45,DEN,104721.0,1745,-303,3303,3292,900,1314,493,6595,49.0,102.0,10.0,25.0,6.0,20.0,29.0,63.0,171,138.0,336,124.0,577.0,3587,24.0,60.0,27.0,102.0,27.0,77,55.0,169.0,158.0,118.0,20.0,27.0,167.0,33.0,200.0,11.0,72.0,50.0,45.0,433.0,14.0,48.0,1.0,32.0,126.0,15.0,173,63,236,8.0,57.0,35.0,22.0,104.0,18.0,72.0,34.0,4.0,32.0,,138.0,18.0,91.0,166,15.0,7.0,153.0,10.0,44.0,18.0,19.0,8.0,2.0,9.0,19.0,10.0,1.0,1.0,169.0,900,26.0,0.572463768115942,0.6171875,0.4107142857142857,0.4,0.35064935064935066,0.411070780399274,0.4411764705882353,0.38,0.4597039473684211,0.5153061224489796,0.46111111111111114,0.08035714285714286,0.20588235294117646,0.06349206349206349,19.138019497178043,0.7536231884057971,0.13636363636363635,0.011904761904761904,0.10570469798657718,0.036725325172149964,0.10094637223974763,0.035175879396984924,0.10470510271703115,0.03636363636363636,0.05154639175257732,0.03305785123966942,0.02877697841726619,0.035842293906810034,0.03361344537815126,0.08055555555555556,0.10364145658263306,0.12631578947368421,0.08438818565400844,0.15,0.025396825396825397,0.5263157894736842,0.1851179673321234,0.4803921568627451,0.6049382716049383,0.5306122448979592,0.11433756805807622,0.4603174603174603,0.4915254237288136,0.41379310344827586,0.3103448275862069,0.29411764705882354,0.4,0.4,0.13333333333333333,0.3,0.5753176043557169,0.48110465328467134,0.4774235294117646,0.4545655405405403,0.0847457627118644,0.11891891891891893,0.17677642980935876,0.292894280762565,11.286309523809527,0.2724795640326976,45.0,60.0,18.0,66.0,4.0,9.0,23.0,41.0,149.0,5.0,16.0,59.0,215.0,9.0,25.0,73.0,165.0,148.0,41.0,4.0,22.0,,,0.9322033898305084,0.2744186046511628,0.36,0.2757009345794392,0.39019963702359345,0.018604651162790697,0.015151515151515152,0.3508771929824561,0.35502958579881655,0.6833333333333333,0.11978221415607986,0.2727272727272727,0.27692307692307694,0.8888888888888888,0.27041742286751363,0.2751677852348993,0.2808219178082192,0.9512195121951219,0.10588235294117647,0.4444444444444444,0.75,0.18823529411764706,0.3125,1.0,0.15333333333333332,0.27702702702702703,25.093488372093024,50.0,12.0,23.0,0.3333333333333333,7.0,20.0,,0.273972602739726,0.011695906432748537,0.30434782608695654,0.020134228187919462,False,13.0,,0.26,1.0,6.0,,0.02727272727272727,1.0,,
2261,1610612743,Kenny Satterfield,Kenny Satterfield,2261,DEN,32995.0,550,-66,1029,1032,345,355,158,2061,30.0,59.0,7.0,9.0,11.0,26.0,10.0,40.0,69,65.0,168,35.0,186.0,1094,10.0,18.0,4.0,27.0,17.0,60,23.0,66.0,50.0,80.0,2.0,19.0,94.0,12.0,106.0,3.0,47.0,14.0,33.0,224.0,4.0,12.0,,8.0,25.0,1.0,34,16,50,4.0,28.0,14.0,14.0,34.0,8.0,24.0,16.0,3.0,10.0,,50.0,5.0,9.0,42,1.0,5.0,45.0,3.0,14.0,10.0,1.0,,1.0,,1.0,1.0,,,66.0,345,9.0,0.38461538461538464,0.390625,0.3869047619047619,0.5555555555555556,0.2833333333333333,0.38917525773195877,0.575,0.2945205479452055,0.4325581395348837,0.6428571428571429,0.3793103448275862,0.1130952380952381,0.11864406779661017,0.25,21.73913043478261,0.68,0.030303030303030304,,0.06775067750677506,0.027522935779816515,0.1095890410958904,0.045454545454545456,0.0746606334841629,0.030534351145038167,0.03496503496503497,0.027777777777777776,0.021621621621621623,0.046153846153846156,0.043478260869565216,0.07339449541284404,0.04854368932038835,0.07643312101910828,0.1346153846153846,0.047619047619047616,0.04081632653061224,1.0,0.30412371134020616,0.5084745762711864,0.5769230769230769,0.4,0.20618556701030927,0.25,0.3333333333333333,0.4,0.3556701030927835,0.45,0.7777777777777778,0.42857142857142855,0.3561643835616438,0.4230769230769231,0.4381443298969072,0.455660824742268,0.45499999999999996,0.4374746575342466,0.06829268292682927,0.0782122905027933,0.14516129032258066,0.3548387096774194,9.734523809523814,0.33527696793002915,15.0,25.0,,1.0,,1.0,,7.0,25.0,1.0,1.0,7.0,26.0,1.0,2.0,13.0,15.0,25.0,7.0,1.0,9.0,,,0.7142857142857143,0.2692307692307692,0.5,0.2692307692307692,0.13402061855670103,0.038461538461538464,,0.36231884057971014,0.373134328358209,0.36,0.005154639175257732,,,,0.12886597938144329,0.28,0.2916666666666667,0.7142857142857143,0.05,,,0.05,1.0,1.0,,0.28,25.765384615384615,13.0,6.0,,0.1780821917808219,,3.0,,0.23076923076923078,0.028985507246376812,,0.04,False,3.0,,0.23076923076923078,,,,,,1.0,
281,1610612743,Scott Williams,Scott Williams,281,DEN,42623.0,710,-159,1305,1321,213,400,185,2626,38.0,65.0,15.0,34.0,8.0,15.0,15.0,47.0,92,81.0,204,28.0,190.0,1443,20.0,53.0,5.0,45.0,13.0,35,5.0,31.0,126.0,36.0,30.0,15.0,6.0,6.0,12.0,,3.0,1.0,2.0,30.0,16.0,63.0,1.0,21.0,85.0,17.0,123,80,203,6.0,17.0,12.0,5.0,19.0,2.0,9.0,16.0,2.0,10.0,2.0,35.0,4.0,41.0,92,11.0,3.0,39.0,4.0,19.0,2.0,32.0,16.0,,16.0,32.0,14.0,4.0,4.0,31.0,213,10.0,0.7777777777777778,0.9545454545454546,0.39705882352941174,0.37735849056603776,0.37142857142857144,0.3932038834951456,0.37735849056603776,0.35135135135135137,0.42376681614349776,0.39473684210526316,0.3974358974358974,0.07352941176470588,0.09230769230769231,0.19148936170212766,16.72088484059857,0.5428571428571428,0.3617021276595745,0.03571428571428571,0.16068052930056712,0.10641891891891891,0.19626168224299065,0.11678832116788321,0.16666666666666666,0.1083676268861454,0.1610738255033557,0.12048192771084337,0.06859205776173286,0.10638297872340426,0.13953488372093023,0.12408759124087591,0.1728395061728395,0.17391304347826086,0.22988505747126436,0.05,0.05555555555555555,0.4375,0.3155339805825243,0.5846153846153846,0.6440677966101694,0.631578947368421,0.22815533980582525,0.3191489361702128,0.39473684210526316,0.8,0.44660194174757284,0.6415094339622641,0.4411764705882353,0.13333333333333333,0.40540540540540543,0.5333333333333333,0.32524271844660196,0.4531563725490196,0.5103833333333333,0.47680000000000006,0.08597285067873303,0.0867579908675799,0.23684210526315788,0.1631578947368421,9.79313725490196,0.1632183908045977,5.0,28.0,,,,,,,2.0,,,,2.0,,,2.0,,,,,6.0,,,,,,,0.009708737864077669,,,0.30434782608695654,0.30434782608695654,0.9642857142857143,,,,,0.009708737864077669,,,,,,,,,,,,61.9,2.0,,2.0,0.05405405405405406,,,,,,,,False,,2.0,,,,,,2.0,,
1985,1610612743,Zendon Hamilton,Zendon Hamilton,1985,DEN,49593.0,827,-220,1546,1558,496,481,249,3104,79.0,154.0,26.0,59.0,25.0,49.0,10.0,40.0,46,102.0,240,112.0,316.0,1771,28.0,70.0,35.0,91.0,33.0,77,41.0,107.0,134.0,70.0,46.0,46.0,10.0,4.0,14.0,1.0,5.0,1.0,4.0,32.0,16.0,85.0,5.0,25.0,92.0,23.0,140,106,246,11.0,21.0,15.0,6.0,30.0,2.0,12.0,31.0,4.0,18.0,2.0,61.0,9.0,39.0,102,16.0,13.0,171.0,18.0,81.0,13.0,17.0,10.0,1.0,6.0,17.0,11.0,4.0,2.0,107.0,496,13.0,0.6568627450980392,0.8481012658227848,0.425,0.4,0.42857142857142855,0.425,0.4,0.42857142857142855,0.5,0.4690721649484536,0.5095238095238095,0.19166666666666668,0.18181818181818182,0.375,20.433604336043363,0.4918032786885246,0.46938775510204084,0.07575757575757576,0.16911764705882354,0.13198757763975155,0.1893939393939394,0.11594202898550725,0.17307692307692307,0.12915601023017903,0.1921182266009852,0.1242603550295858,0.09191176470588236,0.07058823529411765,0.18867924528301888,0.12269938650306748,0.18471337579617833,0.19196428571428573,0.2087912087912088,0.14634146341463414,0.12359550561797752,0.6470588235294118,0.6416666666666667,0.512987012987013,0.626984126984127,0.6075949367088608,0.16666666666666666,0.25,0.4,0.7,0.19166666666666668,0.8428571428571429,0.4406779661016949,0.11538461538461539,0.6363636363636364,0.5102040816326531,0.6416666666666667,0.5043808333333334,0.53975593220339,0.498425974025974,0.26732673267326734,0.26732673267326734,0.2879746835443038,0.33860759493670883,4.65625,0.3208279430789133,19.0,13.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,0.2826086956521739,0.3023255813953488,0.9230769230769231,,,,,,,,,,,,,,,,,,,,,,,,,,0.06521739130434782,,,False,,1.0,,,,2.0,,,,
702,1610612743,Voshon Lenard,Voshon Lenard,702,DEN,90399.0,1507,-151,2839,2822,845,1047,411,5661,67.0,110.0,8.0,14.0,15.0,28.0,45.0,118.0,249,206.0,477,85.0,743.0,3079,21.0,44.0,8.0,80.0,53.0,135,38.0,234.0,220.0,192.0,8.0,54.0,95.0,26.0,121.0,9.0,48.0,11.0,36.0,268.0,10.0,24.0,,28.0,100.0,4.0,132,34,166,6.0,54.0,39.0,15.0,45.0,9.0,28.0,35.0,4.0,17.0,3.0,80.0,3.0,48.0,100,3.0,17.0,107.0,6.0,36.0,17.0,19.0,7.0,5.0,7.0,22.0,13.0,,,234.0,845,14.0,0.5339805825242718,0.5445544554455446,0.43186582809224316,0.4772727272727273,0.3925925925925926,0.4720229555236729,0.5714285714285714,0.48756218905472637,0.49798657718120803,0.5970149253731343,0.52,0.11320754716981132,0.19090909090909092,0.1694915254237288,24.856884603796328,0.5625,0.037037037037037035,,0.0992063492063492,0.021758839528558477,0.10606060606060606,0.029498525073746312,0.10062893081761007,0.023578363384188627,0.015060240963855422,0.01524390243902439,0.03160270880361174,0.03070175438596491,0.02702702702702703,0.08653846153846154,0.08860759493670886,0.11842105263157894,0.08823529411764706,0.16666666666666666,0.017241379310344827,0.5909090909090909,0.15781922525107603,0.6090909090909091,0.7528089887640449,0.47761194029850745,0.16929698708751795,0.3813559322033898,0.45918367346938777,0.26666666666666666,0.35724533715925394,0.2222222222222222,0.5714285714285714,0.5,0.13930348258706468,0.5357142857142857,0.4734576757532281,0.4707979856115111,0.467507,0.45519203980099526,0.050824175824175824,0.07100591715976332,0.10767160161507403,0.3149394347240915,11.93941299790356,0.2976400140894681,21.0,94.0,34.0,91.0,3.0,5.0,25.0,48.0,129.0,7.0,14.0,82.0,220.0,10.0,19.0,66.0,219.0,129.0,48.0,4.0,17.0,3.0,,0.8902439024390244,0.37272727272727274,0.5263157894736842,0.37272727272727274,0.31563845050215206,0.01818181818181818,0.02197802197802198,0.37751004016064255,0.3983050847457627,0.7021276595744681,0.13055954088952654,0.37362637362637363,0.38202247191011235,0.9117647058823529,0.18507890961262555,0.37209302325581395,0.3779527559055118,0.875,0.07936507936507936,0.6,0.3333333333333333,0.2222222222222222,0.5,0.8571428571428571,0.12437810945273632,0.37209302325581395,24.630000000000003,41.0,27.0,4.0,0.20398009950248755,10.0,30.0,3.0,0.45454545454545453,0.05220883534136546,0.4,0.015503875968992248,False,20.0,,0.4878048780487805,,1.0,,0.004524886877828055,,,
2365,1610612743,Chris Andersen,Chris Andersen,2365,DEN,15638.0,261,29,499,498,158,176,84,997,24.0,51.0,10.0,27.0,10.0,11.0,,6.0,13,25.0,70,22.0,72.0,503,10.0,30.0,2.0,22.0,11.0,19,9.0,31.0,30.0,20.0,20.0,6.0,6.0,1.0,7.0,,4.0,,2.0,15.0,6.0,30.0,2.0,4.0,29.0,5.0,38,38,76,6.0,7.0,5.0,2.0,10.0,1.0,5.0,3.0,2.0,5.0,,13.0,2.0,24.0,35,1.0,,28.0,4.0,14.0,2.0,28.0,19.0,,9.0,28.0,16.0,,,31.0,158,6.0,0.6,1.0,0.35714285714285715,0.3333333333333333,0.5789473684210527,0.33783783783783783,0.3225806451612903,0.5238095238095238,0.4186046511627907,0.34375,0.62,0.08571428571428572,0.11764705882352941,,16.445182724252494,0.7692307692307693,0.2631578947368421,0.10526315789473684,0.145,0.13953488372093023,0.08333333333333333,0.13333333333333333,0.13306451612903225,0.13846153846153847,0.2073170731707317,0.14,0.07228915662650602,0.07142857142857142,0.23529411764705882,0.17391304347826086,0.1,0.15492957746478872,0.05263157894736842,0.2,0.14634146341463414,0.5714285714285714,0.6891891891891891,0.47058823529411764,0.5333333333333333,0.5833333333333334,0.08108108108108109,,,,0.17567567567567569,0.8709677419354839,0.37037037037037035,,0.5238095238095238,0.9090909090909091,0.7432432432432432,0.5424109589041096,0.563392,0.5057324999999999,0.16666666666666666,0.175,0.3055555555555556,0.4305555555555556,3.959999999999999,0.3166332665330661,3.0,1.0,,1.0,,1.0,,,3.0,,,,4.0,,1.0,2.0,,2.0,,,1.0,,,,,,,0.05405405405405406,,,0.07692307692307693,0.07692307692307693,1.0,0.013513513513513514,,,,0.04054054054054054,,,,0.03225806451612903,,,,,,,,32.025,2.0,,,0.09523809523809523,,,,,,,,False,,,,,,1.0,,1.0,,
2051,1610612743,Donnell Harvey,Donnell Harvey,2051,DEN,40863.0,681,-11,1254,1278,427,496,205,2532,65.0,105.0,23.0,40.0,24.0,40.0,17.0,47.0,39,94.0,191,44.0,232.0,1296,24.0,47.0,13.0,61.0,31.0,65,27.0,89.0,116.0,72.0,32.0,22.0,28.0,4.0,32.0,1.0,21.0,4.0,3.0,68.0,13.0,54.0,1.0,18.0,76.0,19.0,113,68,181,4.0,17.0,11.0,6.0,13.0,3.0,10.0,12.0,3.0,3.0,1.0,25.0,,51.0,88,3.0,4.0,68.0,9.0,23.0,16.0,19.0,13.0,,6.0,19.0,8.0,,,89.0,427,12.0,0.6170212765957447,0.7435897435897436,0.49214659685863876,0.5106382978723404,0.47692307692307695,0.49214659685863876,0.5106382978723404,0.47692307692307695,0.5248868778280543,0.5350877192982456,0.5297619047619048,0.11518324607329843,0.11428571428571428,0.2127659574468085,16.37816245006658,0.52,0.36538461538461536,0.02040816326530612,0.1645021645021645,0.10424710424710425,0.13740458015267176,0.11504424778761062,0.15851602023608768,0.10618066561014262,0.06622516556291391,0.11347517730496454,0.12389380530973451,0.10588235294117647,0.14285714285714285,0.1282051282051282,0.19672131147540983,0.17391304347826086,0.1414141414141414,0.125,0.05405405405405406,0.42105263157894735,0.5497382198952879,0.6190476190476191,0.6989247311827957,0.6,0.24607329842931938,0.3617021276595745,0.4594594594594595,0.6470588235294118,0.20418848167539266,0.851063829787234,0.575,0.13043478260869565,0.6153846153846154,0.6,0.5497382198952879,0.4988256544502617,0.5325738095238095,0.4973230769230768,0.11219512195121951,0.11219512195121951,0.2629310344827586,0.38362068965517243,5.537696335078535,0.3405103668261563,5.0,12.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,0.3076923076923077,0.3076923076923077,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,1.0,,,,
2370,1610612743,Mengke Bateer,Mengke Bateer,2370,DEN,24458.0,408,-53,770,769,197,212,109,1539,25.0,54.0,9.0,16.0,1.0,7.0,11.0,26.0,40,49.0,120,29.0,139.0,787,13.0,24.0,5.0,31.0,5.0,18,6.0,22.0,68.0,30.0,16.0,14.0,20.0,2.0,22.0,,10.0,2.0,8.0,46.0,5.0,23.0,4.0,9.0,52.0,3.0,64,32,96,6.0,10.0,8.0,2.0,10.0,3.0,9.0,22.0,1.0,1.0,2.0,32.0,,33.0,94,7.0,15.0,37.0,8.0,20.0,2.0,5.0,5.0,,,5.0,4.0,,7.0,22.0,197,10.0,0.6938775510204082,0.8292682926829268,0.4083333333333333,0.5416666666666666,0.2777777777777778,0.4166666666666667,0.5416666666666666,0.38095238095238093,0.476027397260274,0.5740740740740741,0.4583333333333333,0.11666666666666667,0.2037037037037037,0.11538461538461539,19.821826280623608,0.3125,0.14285714285714285,0.17391304347826086,0.18439716312056736,0.06906906906906907,0.140625,0.08771929824561403,0.17630057803468208,0.07179487179487179,0.11827956989247312,0.058823529411764705,0.043478260869565216,0.11627906976744186,,0.22666666666666666,0.1590909090909091,0.17647058823529413,0.10869565217391304,0.2222222222222222,0.09375,0.8,0.4090909090909091,0.46296296296296297,0.5813953488372093,0.56,0.19696969696969696,0.4230769230769231,0.4782608695652174,0.7272727272727273,0.30303030303030304,0.6666666666666666,0.5625,0.1111111111111111,0.3333333333333333,0.14285714285714285,0.5,0.4685007575757576,0.51318,0.45787380952380957,0.1388888888888889,0.15151515151515152,0.22302158273381295,0.15827338129496402,8.283333333333333,0.2558441558441558,3.0,13.0,,,,,,4.0,12.0,,,4.0,12.0,,,3.0,12.0,12.0,4.0,,2.0,,,1.0,0.3333333333333333,,0.3333333333333333,0.09090909090909091,,,0.325,0.325,0.9230769230769231,,,,,0.09090909090909091,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,0.3333333333333333,25.741666666666664,3.0,,1.0,0.14285714285714285,,2.0,,0.6666666666666666,,,,False,2.0,,0.6666666666666666,,,1.0,,,,
436,1610612743,Juwan Howard,Juwan Howard,436,DEN,58461.0,974,-133,1850,1842,476,623,260,3692,62.0,111.0,17.0,35.0,16.0,29.0,84.0,202.0,106,192.0,419,117.0,501.0,1954,28.0,61.0,18.0,74.0,48.0,101,53.0,149.0,252.0,132.0,32.0,37.0,59.0,17.0,76.0,6.0,33.0,6.0,20.0,169.0,17.0,67.0,1.0,38.0,86.0,13.0,137,85,222,15.0,18.0,17.0,1.0,37.0,3.0,16.0,37.0,6.0,21.0,4.0,74.0,9.0,36.0,95,4.0,21.0,152.0,8.0,63.0,17.0,16.0,9.0,1.0,6.0,17.0,11.0,2.0,3.0,149.0,476,10.0,0.65625,0.7159090909090909,0.45823389021479716,0.45901639344262296,0.4752475247524752,0.45714285714285713,0.45901639344262296,0.47058823529411764,0.5091463414634146,0.5068493150684932,0.5437956204379562,0.0883054892601432,0.16216216216216217,0.06930693069306931,26.288899210404086,0.5,0.22413793103448276,0.017543859649122806,0.13804173354735153,0.09344490934449093,0.19095477386934673,0.096045197740113,0.15085158150851583,0.09395973154362416,0.10695187165775401,0.0851063829787234,0.09152542372881356,0.096,0.09615384615384616,0.1092896174863388,0.15846994535519127,0.14396887159533073,0.19718309859154928,0.17543859649122806,0.0797872340425532,0.6470588235294118,0.2642857142857143,0.5585585585585585,0.6666666666666666,0.6774193548387096,0.48095238095238096,0.4158415841584158,0.44680851063829785,0.5833333333333334,0.2523809523809524,0.5737704918032787,0.4857142857142857,0.17647058823529413,0.28431372549019607,0.5517241379310345,0.26666666666666666,0.43743818615751784,0.4969557692307693,0.4319673267326733,0.13263157894736843,0.13291139240506328,0.14770459081836326,0.29740518962075846,8.480190930787586,0.2572972972972973,21.0,46.0,,,,,,,1.0,,,,1.0,,,1.0,,,,,11.0,1.0,1.0,,,,,0.002380952380952381,,,0.4339622641509434,0.45544554455445546,0.7608695652173914,,,,,0.002380952380952381,,,,,,,,,,,,44.8,1.0,,,0.00980392156862745,,,,,0.04716981132075472,,,False,,,,,,1.0,,1.0,,
2306,1610612743,Carlos Arroyo,Carlos Arroyo,2306,DEN,16485.0,275,-5,524,520,180,152,83,1044,10.0,23.0,,,6.0,7.0,3.0,8.0,49,36.0,80,9.0,81.0,521,2.0,5.0,1.0,5.0,15.0,27,7.0,37.0,36.0,36.0,,8.0,46.0,3.0,49.0,,32.0,7.0,7.0,101.0,4.0,5.0,,4.0,13.0,2.0,19,9,28,1.0,5.0,4.0,1.0,9.0,,6.0,2.0,1.0,3.0,,11.0,,8.0,18,1.0,1.0,12.0,,3.0,3.0,1.0,1.0,,,1.0,,,,37.0,180,3.0,0.5,0.5,0.45,0.4,0.5555555555555556,0.43902439024390244,0.4,0.5172413793103449,0.4602272727272727,0.4166666666666667,0.5441176470588235,0.1,0.30434782608695654,,15.664556962025316,0.8181818181818182,0.1,,0.07103825136612021,0.0205761316872428,0.06666666666666667,0.11428571428571428,0.06995884773662552,0.03237410071942446,0.023255813953488372,0.041666666666666664,0.009174311926605505,0.07692307692307693,0.2222222222222222,0.01694915254237288,0.07407407407407407,0.11428571428571428,0.06666666666666667,0.06666666666666667,0.02631578947368421,,0.2804878048780488,0.43478260869565216,0.625,0.5,0.0975609756097561,0.375,0.375,0.3333333333333333,0.5975609756097561,,,,0.2413793103448276,0.8571428571428571,0.3048780487804878,0.45497134146341467,0.37288,0.4308431034482758,0.03529411764705882,0.03614457831325301,0.06172839506172839,0.4567901234567901,12.311250000000001,0.3435114503816794,2.0,23.0,,1.0,,,1.0,,1.0,,,,2.0,,,2.0,,1.0,,,3.0,,,,,,,0.024390243902439025,,,0.46938775510204084,0.4791666666666667,0.5217391304347826,0.012195121951219513,,,,0.012195121951219513,,,,,,,,,,0.034482758620689655,,24.4,1.0,,,0.034482758620689655,,,,,0.02040816326530612,,,False,,,,,,,,,,
896,1610612743,Tim Hardaway,Tim Hardaway,896,DEN,19495.0,325,-120,640,631,128,166,75,1271,2.0,12.0,,,1.0,6.0,4.0,11.0,28,19.0,51,12.0,134.0,722,,1.0,,6.0,2.0,15,9.0,40.0,10.0,28.0,,3.0,74.0,3.0,77.0,2.0,29.0,20.0,25.0,157.0,1.0,,,4.0,22.0,,26,1,27,1.0,17.0,10.0,7.0,27.0,8.0,21.0,11.0,1.0,6.0,,38.0,1.0,16.0,25,,2.0,19.0,2.0,4.0,5.0,2.0,1.0,,1.0,2.0,1.0,,,40.0,128,3.0,0.2631578947368421,0.2631578947368421,0.37254901960784315,,0.13333333333333333,0.48412698412698413,0.6,0.45588235294117646,0.5,0.6,0.5,0.058823529411764705,0.16666666666666666,0.09090909090909091,23.756906077348066,0.7105263157894737,,,0.10945273631840796,,0.0547945205479452,0.01282051282051282,0.0948905109489051,0.003194888178913738,,,,0.01694915254237288,,0.08,0.13559322033898305,0.10869565217391304,0.05454545454545454,0.05555555555555555,0.0136986301369863,0.5,0.09523809523809523,0.16666666666666666,0.2,,0.0873015873015873,0.36363636363636365,0.4,,0.2222222222222222,,,,0.17647058823529413,0.16666666666666666,0.6904761904761905,0.49976919999999997,0.5289874999999999,0.46899393939393935,0.03875968992248062,0.07547169811320754,0.04477611940298507,0.29850746268656714,12.537254901960782,0.2,6.0,13.0,2.0,5.0,,,1.0,26.0,70.0,2.0,4.0,28.0,75.0,2.0,4.0,19.0,57.0,69.0,26.0,,1.0,,,0.6785714285714286,0.37333333333333335,0.5,0.3783783783783784,0.5952380952380952,,,0.4642857142857143,0.4642857142857143,0.38461538461538464,0.03968253968253968,0.4,0.4,1.0,0.5555555555555556,0.37142857142857144,0.37142857142857144,0.6538461538461539,,,,0.8,0.5,1.0,0.029411764705882353,0.37681159420289856,25.593333333333334,18.0,27.0,,0.5294117647058824,1.0,9.0,,0.47368421052631576,,1.0,,False,8.0,,0.4444444444444444,,1.0,,0.013157894736842105,1.0,,
