EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,DefThreePtRebounds,DefRebounds,Rebounds,PenaltyOffPossExcludingTakeFouls,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,Fg2aBlocked,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,FTOffRebounds,LostBallSteals,Travels,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,BlockedShortMidRange,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyCorner3Frequency,SecondChancePointsPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,LostBallTurnovers,SecondChanceFg3Pct,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGM,LostBallOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,SecondChanceArc3FGM,PtsUnassisted3s,Technical Free Throw Trips,SecondChanceArc3Accuracy,Corner3Assists,HeaveAttempts,SecondChanceArc3PctAssisted,on,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedCorner3,FoulsDrawn,Offensive Fouls Drawn
714,1610612742,Michael Finley,Michael Finley,714,DAL,144810.0,2414,214,4672,4643,1162,1432,9315,5053,55.0,245.0,328.0,1162,0.1244343891402715,0.10693248753964658,0.11538461538461539,0.24871575342465754,557.0,135.0,207.0,32.0,52.0,117.0,244.0,172.0,424.0,47.0,143.0,16.0,48.0,424.0,875.0,69.0,191.0,192.0,1247.0,80.0,88.0,199.0,19.0,59.0,62.0,295.0,446.0,402.0,189.0,140.0,47.0,119.0,66.0,185.0,51.0,52.0,436.0,58.0,181.0,9.0,83.0,13.0,56.0,44.0,65.0,6.0,43.0,39.0,104.0,6.0,20.0,67.0,128.0,227.0,97.0,19.0,20.0,14.0,21.0,16.0,295.0,0.5259433962264151,0.5452322738386308,0.9130434782608695,0.3612565445026178,0.3220338983050847,0.3670212765957447,0.4845714285714286,0.44221105527638194,0.4948405253283302,0.45155038759689925,0.5321888412017167,0.5017123287671232,0.17917448405253283,23.862354268522,0.625,0.05389221556886228,0.10254957507082153,0.035215543412264724,0.03666077738515901,0.044715447154471545,0.09430604982206406,0.10297029702970296,0.10888252148997135,0.025,0.7619047619047619,0.19418386491557224,0.6521739130434783,0.7336956521739131,0.6074074074074074,0.22889305816135083,0.47950819672131145,0.5021459227467812,0.3977485928705441,0.4056603773584906,0.41148325358851673,0.13414634146341464,0.32867132867132864,0.32867132867132864,0.8723404255319149,0.20155038759689922,0.6153846153846154,0.18604651162790697,0.3333333333333333,0.37335834896810505,0.3357142857142857,0.4647839924670433,0.4815041095890411,0.45576098039215684,0.08551483420593368,0.10167714884696016,0.23656776263031276,11.54914285714286,25.18376963350786,16.0,31.0,48.0,11.0,13.0,38.0,19.0,21.0,118.0,30.0,40.0,22.0,45.0,25.0,,12.0,4.0,5.0,10.0,18.0,5.0,,,20.0,0.475,0.4898989898989899,0.5267857142857143,0.045714285714285714,0.1111111111111111,0.045081967213114756,0.014150943396226415,,0.04051863857374392,0.02531645569620253,0.03524229074889868,0.0425531914893617,0.14615384615384616,0.3333333333333333,0.5930232558139535,0.0450281425891182,0.31313131313131315,0.5161290322580645,0.13131313131313133,0.04263565891472868,0.0946271050521251,22.0,3.0,6.0,7.0,22.0,0.3684210526315789,0.03,0.4583333333333333,0.4583333333333333,1.0,0.3125,0.06060606060606061,0.5,1.0,3.0,15.0,,1.0,1.0,,1.0,0.2727272727272727,0.005208333333333333,2.0,4.0,18.0,10.0,0.3076923076923077,15.0,3.0,1.0,False,,,,1.0,,
959,1610612742,Steve Nash,Steve Nash,959,DAL,148821.0,2480,251,4864,4828,1263,1461,9692,5209,49.0,181.0,224.0,1263,0.09760956175298804,0.07317073170731707,0.09809264305177112,0.2596628289473684,559.0,134.0,226.0,35.0,65.0,71.0,156.0,122.0,281.0,116.0,260.0,33.0,66.0,327.0,663.0,135.0,303.0,230.0,1289.0,38.0,73.0,163.0,37.0,75.0,132.0,389.0,126.0,528.0,216.0,260.0,116.0,412.0,143.0,555.0,103.0,214.0,1253.0,25.0,122.0,10.0,43.0,13.0,51.0,44.0,144.0,24.0,119.0,55.0,199.0,14.0,47.0,56.0,149.0,260.0,57.0,50.0,4.0,2.0,4.0,2.0,389.0,0.1926605504587156,0.19444444444444445,0.5333333333333333,0.44554455445544555,0.49333333333333335,0.44554455445544555,0.49321266968325794,0.44785276073619634,0.5481366459627329,0.5399159663865546,0.5848256361922715,0.6237623762376238,0.3136645962732919,22.849364791288565,0.7236180904522613,0.0625,0.0664850136239782,0.01474056603773585,0.018582541054451167,0.015873015873015872,0.05331179321486268,0.07317073170731707,0.07320644216691069,0.028077753779697623,0.5,0.23395445134575568,0.5929203539823009,0.6666666666666666,0.1791044776119403,0.16149068322981366,0.4551282051282051,0.4863013698630137,0.2908902691511387,0.43416370106761565,0.43727598566308246,0.2691511387163561,0.4461538461538462,0.4461538461538462,0.45689655172413796,0.27310924369747897,0.5384615384615384,0.2773109243697479,0.5,0.5476190476190477,0.4461538461538462,0.501516062176166,0.49400555555555553,0.4870185654008437,0.057368941641938676,0.08062234794908062,0.30178432893716056,10.144494720965307,24.67920792079208,4.0,13.0,43.0,9.0,20.0,14.0,25.0,6.0,64.0,6.0,37.0,63.0,135.0,18.0,,7.0,3.0,11.0,13.0,13.0,2.0,,,31.0,0.3684210526315789,0.4603174603174603,0.46875,0.05580693815987934,0.11061946902654868,0.0641025641025641,0.0071174377224199285,,0.02912621359223301,0.008146639511201629,0.018544935805991442,0.03262955854126679,0.0962962962962963,0.18309859154929578,0.21311475409836064,0.044513457556935816,0.20634920634920634,0.3076923076923077,0.31746031746031744,0.037815126050420166,0.04965089216446858,19.0,2.0,5.0,10.0,25.0,0.4,0.010309278350515464,0.4418604651162791,0.4418604651162791,1.0,0.75,0.07936507936507936,0.4,1.0,4.0,11.0,,1.0,,,,0.4444444444444444,0.003289473684210526,,8.0,189.0,57.0,0.4,40.0,,0.375,False,,,,,,
1917,1610612742,Wang Zhi-zhi,Wang Zhi-zhi,1917,DAL,33156.0,553,73,1080,1071,364,417,2151,1138,16.0,84.0,102.0,364,0.12598425196850394,0.13552361396303902,0.1348314606741573,0.337037037037037,131.0,28.0,47.0,9.0,18.0,15.0,35.0,14.0,36.0,41.0,99.0,18.0,33.0,57.0,118.0,46.0,107.0,40.0,292.0,16.0,16.0,43.0,22.0,39.0,14.0,112.0,74.0,40.0,132.0,99.0,41.0,15.0,5.0,20.0,4.0,3.0,45.0,10.0,50.0,18.0,18.0,3.0,10.0,7.0,12.0,4.0,6.0,10.0,22.0,4.0,7.0,41.0,82.0,53.0,24.0,4.0,15.0,12.0,15.0,10.0,112.0,0.6491228070175439,0.74,0.9565217391304348,0.42990654205607476,0.5641025641025641,0.42990654205607476,0.4830508474576271,0.37209302325581395,0.56,0.5975609756097561,0.5816733067729084,0.6222222222222222,0.47555555555555556,21.91780821917808,0.5454545454545454,0.47368421052631576,0.1388888888888889,0.02881844380403458,0.030245746691871456,0.04716981132075472,0.12605042016806722,0.07476635514018691,0.20149253731343283,0.027522935779816515,0.6666666666666666,0.2088888888888889,0.5957446808510638,0.6829268292682927,0.6428571428571429,0.15555555555555556,0.42857142857142855,0.5,0.16,0.3888888888888889,0.4,0.44,0.41414141414141414,0.41414141414141414,0.9512195121951219,0.21951219512195122,0.5,0.4024390243902439,0.5454545454545454,0.6844444444444444,0.41414141414141414,0.5097288888888889,0.5361761904761905,0.49064512195121945,0.09716599190283401,0.17142857142857143,0.3835616438356164,8.532203389830512,24.561682242990663,8.0,10.0,8.0,6.0,7.0,12.0,9.0,5.0,41.0,14.0,12.0,3.0,9.0,6.0,2.0,3.0,2.0,6.0,2.0,2.0,1.0,,1.0,17.0,0.75,0.72,0.7068965517241379,0.1016949152542373,0.1276595744680851,0.14285714285714285,0.027777777777777776,0.07142857142857142,0.03296703296703297,0.024793388429752067,0.016666666666666666,0.03164556962025317,0.10526315789473684,0.6,0.7142857142857143,0.035555555555555556,0.4,0.8,0.28,0.07317073170731707,0.1404109589041096,5.0,2.0,2.0,4.0,6.0,0.4444444444444444,0.041666666666666664,0.625,0.625,1.0,0.25,0.08,1.0,1.0,4.0,1.0,,,,,2.0,0.6666666666666666,,3.0,2.0,6.0,,0.2857142857142857,1.0,,1.0,False,,,,,,
422,1610612742,Avery Johnson,Avery Johnson,422,DAL,8591.0,143,1,267,276,87,128,543,292,2.0,5.0,5.0,87,0.08333333333333333,0.04065040650406504,0.058823529411764705,0.3258426966292135,30.0,13.0,27.0,3.0,5.0,5.0,11.0,3.0,9.0,,,,,21.0,47.0,,,12.0,54.0,2.0,5.0,9.0,,,5.0,15.0,8.0,34.0,,,,19.0,8.0,27.0,4.0,9.0,62.0,,3.0,,,,5.0,4.0,6.0,2.0,5.0,3.0,9.0,,4.0,4.0,17.0,17.0,8.0,,1.0,,1.0,,15.0,0.19047619047619047,0.19047619047619047,,,,,0.44680851063829785,0.5555555555555556,0.44680851063829785,0.5555555555555556,0.4818181818181818,0.5769230769230769,,21.262458471760798,0.6666666666666666,,0.030303030303030304,,,,0.038461538461538464,0.029411764705882353,0.02564102564102564,,,0.574468085106383,0.48148148148148145,0.52,0.07692307692307693,0.23404255319148937,0.45454545454545453,0.5,0.19148936170212766,0.3333333333333333,0.3333333333333333,,,,,0.5555555555555556,0.6,,,0.574468085106383,,0.493563829787234,0.3504,0.46412222222222227,0.14545454545454545,0.14545454545454545,0.2777777777777778,6.029787234042554,,,,,,,1.0,,,2.0,,3.0,1.0,9.0,,,1.0,,,1.0,,1.0,,,4.0,0.5,0.5,0.5,0.06382978723404255,0.07407407407407407,0.09090909090909091,,,,,,,0.14285714285714285,,1.0,,,,,,0.037037037037037035,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,4.0,,,False,,,,,,
271,1610612742,Johnny Newman,Johnny Newman,271,DAL,37963.0,633,24,1265,1268,357,394,2533,1334,11.0,36.0,44.0,357,0.08029197080291971,0.0587248322147651,0.0761904761904762,0.28221343873517785,133.0,21.0,37.0,8.0,12.0,3.0,9.0,14.0,34.0,13.0,37.0,2.0,7.0,38.0,80.0,21.0,52.0,36.0,175.0,10.0,12.0,21.0,6.0,11.0,19.0,61.0,48.0,28.0,57.0,37.0,13.0,8.0,3.0,11.0,1.0,2.0,25.0,7.0,24.0,1.0,8.0,,25.0,21.0,10.0,,5.0,6.0,16.0,1.0,5.0,19.0,75.0,48.0,22.0,3.0,3.0,1.0,3.0,2.0,61.0,0.631578947368421,0.631578947368421,0.9047619047619048,0.40384615384615385,0.5454545454545454,0.40384615384615385,0.475,0.5714285714285714,0.5265151515151515,0.65625,0.5645161290322581,0.7093023255813954,0.3939393939393939,12.101910828025478,0.625,0.02127659574468085,0.05228758169934641,0.016587677725118485,0.01384083044982699,0.015151515151515152,0.04597701149425287,0.056338028169014086,0.055944055944055944,,0.6666666666666666,0.2803030303030303,0.5675675675675675,0.7,0.5714285714285714,0.06818181818181818,0.3333333333333333,0.375,0.25757575757575757,0.4117647058823529,0.4117647058823529,0.2803030303030303,0.35135135135135137,0.35135135135135137,0.8461538461538461,0.375,0.6666666666666666,0.21875,0.2857142857142857,0.6742424242424242,0.35135135135135137,0.5291234848484849,0.5291090909090909,0.5318468749999999,0.14473684210526316,0.22,0.3485714285714286,9.227500000000003,24.42115384615385,3.0,7.0,15.0,4.0,3.0,4.0,3.0,4.0,18.0,,8.0,2.0,4.0,1.0,,4.0,1.0,2.0,2.0,2.0,2.0,,,13.0,0.4,0.5384615384615384,0.6,0.1,0.1891891891891892,0.1111111111111111,,,0.00641025641025641,0.017543859649122806,0.017045454545454544,0.007462686567164179,0.09375,0.3333333333333333,0.7857142857142857,0.11363636363636363,0.5384615384615384,0.42857142857142855,0.23076923076923078,0.125,0.10285714285714286,8.0,,,2.0,5.0,0.6666666666666666,,0.5333333333333333,0.5333333333333333,1.0,0.6666666666666666,,,,4.0,1.0,,,,,,1.0,,,2.0,6.0,,0.6666666666666666,2.0,,1.0,False,,,,,,
1559,1610612742,Adrian Griffin,Adrian Griffin,1559,DAL,75882.0,1265,192,2484,2480,702,810,4964,2683,40.0,153.0,216.0,702,0.16194331983805668,0.12220309810671257,0.15730337078651685,0.2826086956521739,280.0,77.0,109.0,17.0,25.0,35.0,74.0,40.0,96.0,3.0,22.0,1.0,7.0,152.0,279.0,14.0,48.0,38.0,384.0,38.0,31.0,61.0,3.0,13.0,12.0,83.0,152.0,152.0,42.0,20.0,3.0,65.0,37.0,102.0,25.0,30.0,241.0,47.0,102.0,11.0,63.0,6.0,72.0,56.0,22.0,4.0,14.0,17.0,39.0,2.0,9.0,44.0,129.0,46.0,23.0,4.0,11.0,9.0,12.0,5.0,83.0,0.5,0.5314685314685315,1.0,0.2916666666666667,0.23076923076923078,0.30434782608695654,0.5448028673835126,0.5081967213114754,0.5290519877675841,0.4797297297297297,0.5549132947976878,0.5060975609756098,0.14678899082568808,13.710826210826212,0.5641025641025641,0.13580246913580246,0.11147540983606558,0.05555555555555555,0.05555555555555555,0.042735042735042736,0.06312292358803986,0.12280701754385964,0.1458966565349544,0.045454545454545456,0.4166666666666667,0.3333333333333333,0.7064220183486238,0.7938144329896907,0.38961038961038963,0.22629969418960244,0.47297297297297297,0.5303030303030303,0.29357798165137616,0.4166666666666667,0.42105263157894735,0.0672782874617737,0.13636363636363635,0.13636363636363635,1.0,0.33783783783783783,0.68,0.0945945945945946,0.14285714285714285,0.4801223241590214,0.15,0.49034969135802486,0.5048672413793102,0.48210624999999996,0.06725146198830409,0.0782312925170068,0.21614583333333334,8.599283154121865,25.766666666666666,15.0,26.0,26.0,6.0,2.0,19.0,3.0,6.0,50.0,18.0,21.0,11.0,24.0,16.0,,16.0,4.0,10.0,3.0,8.0,2.0,1.0,,14.0,0.5,0.5365853658536586,0.5681818181818182,0.07526881720430108,0.11009174311926606,0.10810810810810811,0.010416666666666666,,0.05555555555555555,0.0695970695970696,0.05309734513274336,0.05555555555555555,0.17391304347826086,0.37142857142857144,0.825,0.07951070336391437,0.6341463414634146,0.5769230769230769,0.04878048780487805,0.08108108108108109,0.13020833333333334,11.0,1.0,1.0,2.0,8.0,0.6666666666666666,0.05555555555555555,0.4230769230769231,0.4230769230769231,1.0,0.13333333333333333,0.024390243902439025,1.0,1.0,2.0,1.0,,,1.0,1.0,,0.3333333333333333,,,1.0,,,0.5,12.0,2.0,1.0,False,,,,,,
1761,1610612742,Greg Buckner,Greg Buckner,1761,DAL,50981.0,850,43,1650,1666,419,605,3316,1816,18.0,100.0,163.0,419,0.1125,0.1205298013245033,0.125,0.25393939393939396,206.0,72.0,101.0,20.0,28.0,9.0,34.0,15.0,37.0,3.0,9.0,2.0,5.0,96.0,172.0,5.0,15.0,40.0,247.0,39.0,28.0,44.0,2.0,8.0,25.0,87.0,134.0,58.0,12.0,7.0,3.0,36.0,10.0,46.0,8.0,18.0,102.0,46.0,73.0,9.0,63.0,3.0,31.0,22.0,14.0,4.0,12.0,11.0,25.0,2.0,5.0,43.0,118.0,58.0,17.0,14.0,18.0,8.0,19.0,15.0,87.0,0.6979166666666666,0.8375,0.8,0.3333333333333333,0.25,0.38461538461538464,0.5581395348837209,0.6363636363636364,0.553475935828877,0.5961538461538461,0.5771028037383178,0.6214285714285714,0.08021390374331551,12.63881544156531,0.56,0.14516129032258066,0.1226890756302521,0.07876712328767123,0.07860824742268041,0.10857142857142857,0.08900523560209424,0.16292134831460675,0.11946902654867257,0.046153846153846156,0.7894736842105263,0.5401069518716578,0.7128712871287128,0.7912087912087912,0.6805555555555556,0.18181818181818182,0.2647058823529412,0.3333333333333333,0.19786096256684493,0.40540540540540543,0.42857142857142855,0.0481283422459893,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5384615384615384,0.7142857142857143,0.09615384615384616,0.4,0.6203208556149733,0.42857142857142855,0.510348108108108,0.5026200000000001,0.5074598039215686,0.085,0.0918918918918919,0.3522267206477733,5.498837209302326,27.580000000000002,19.0,28.0,6.0,3.0,1.0,21.0,1.0,5.0,47.0,32.0,19.0,5.0,13.0,15.0,2.0,9.0,3.0,10.0,,4.0,4.0,1.0,1.0,32.0,0.5384615384615384,0.525,0.5222222222222223,0.11046511627906977,0.09900990099009901,0.20588235294117646,0.05405405405405406,0.05128205128205128,0.078125,0.09302325581395349,0.046413502109704644,0.08484848484848485,0.08333333333333333,0.5555555555555556,0.8666666666666667,0.03208556149732621,0.7,0.6785714285714286,0.025,0.057692307692307696,0.1902834008097166,2.0,,,,2.0,,0.037037037037037035,0.3333333333333333,0.3333333333333333,1.0,0.21052631578947367,,,,,1.0,,,1.0,1.0,6.0,,,,,3.0,,,2.0,2.0,,False,,,,,,
762,1610612742,Shawn Bradley,Shawn Bradley,762,DAL,38367.0,639,67,1192,1209,278,375,2401,1245,16.0,107.0,156.0,278,0.11267605633802817,0.1518578352180937,0.09473684210526316,0.2332214765100671,120.0,45.0,75.0,9.0,18.0,14.0,26.0,10.0,33.0,,,,,69.0,134.0,,1.0,45.0,183.0,35.0,14.0,32.0,,1.0,20.0,48.0,90.0,48.0,,,,14.0,1.0,15.0,1.0,9.0,31.0,42.0,78.0,13.0,49.0,4.0,24.0,20.0,9.0,2.0,6.0,11.0,20.0,,4.0,59.0,111.0,50.0,22.0,5.0,54.0,41.0,55.0,38.0,48.0,0.6521739130434783,0.8823529411764706,,,,,0.5149253731343284,0.4375,0.5111111111111111,0.42424242424242425,0.5833333333333334,0.5714285714285714,0.007407407407407408,13.134328358208954,0.45,0.3611111111111111,0.16352201257861634,0.09905660377358491,0.08828828828828829,0.10084033613445378,0.15894039735099338,0.1450381679389313,0.1794871794871795,0.0851063829787234,0.6909090909090909,0.5555555555555556,0.6,0.7258064516129032,0.5555555555555556,0.1925925925925926,0.5384615384615384,0.6086956521739131,0.24444444444444444,0.30303030303030304,0.3125,,,,,0.5454545454545454,0.5,,,0.562962962962963,,0.4840455555555554,0.530353125,0.4757015151515152,0.1456953642384106,0.14666666666666667,0.26229508196721313,5.990298507462687,23.1,18.0,28.0,1.0,1.0,,20.0,,8.0,48.0,36.0,17.0,1.0,4.0,7.0,,4.0,3.0,10.0,3.0,6.0,13.0,1.0,6.0,13.0,0.5714285714285714,0.5714285714285714,0.631578947368421,0.12686567164179105,0.17333333333333334,0.11538461538461539,0.030303030303030304,,0.05343511450381679,0.11607142857142858,0.08808290155440414,0.035398230088495575,0.14893617021276595,0.7142857142857143,1.0,0.007407407407407408,0.8,0.6428571428571429,,0.030303030303030304,0.26229508196721313,,,,,3.0,,0.16666666666666666,,,,0.05555555555555555,,,,,2.0,,,1.0,,,,,8.0,,,2.0,,,,,False,,,,1.0,,
1915,1610612742,Evan Eschmeyer,Evan Eschmeyer,1915,DAL,15948.0,266,27,509,504,143,162,1013,518,6.0,54.0,85.0,143,0.11320754716981132,0.19291338582677164,0.12195121951219512,0.28094302554027506,67.0,19.0,39.0,4.0,8.0,,4.0,,4.0,,,,,19.0,47.0,,,18.0,56.0,22.0,4.0,10.0,,,5.0,13.0,22.0,16.0,,,,6.0,2.0,8.0,2.0,5.0,18.0,25.0,43.0,5.0,31.0,3.0,10.0,9.0,6.0,1.0,3.0,8.0,14.0,3.0,3.0,28.0,52.0,29.0,11.0,4.0,8.0,7.0,8.0,5.0,13.0,0.5789473684210527,0.9166666666666666,,,,,0.40425531914893614,0.4,0.40425531914893614,0.4,0.45901639344262296,0.40625,,12.690355329949238,0.42857142857142855,0.25,0.21393034825870647,0.12755102040816327,0.1225296442687747,0.19047619047619047,0.23728813559322035,0.13846153846153847,0.2597402597402597,0.15789473684210525,0.625,0.8297872340425532,0.48717948717948717,0.6129032258064516,0.5789473684210527,0.0851063829787234,,,0.0851063829787234,,,,,,,0.8,0.5,,,0.8297872340425532,,0.5412170212765958,0.5363941176470588,0.52623,0.19298245614035087,0.19298245614035087,0.23214285714285715,2.112765957446809,,8.0,20.0,,,,8.0,,5.0,21.0,14.0,9.0,,1.0,6.0,,1.0,,2.0,6.0,1.0,1.0,,1.0,6.0,0.36363636363636365,0.36363636363636365,0.40384615384615385,0.19148936170212766,0.20512820512820512,0.25,,,0.10526315789473684,0.09836065573770492,0.09722222222222222,0.09302325581395349,0.08333333333333333,,,,0.9090909090909091,0.4,,,0.375,,,,,3.0,,0.14285714285714285,,,,0.125,,,,,1.0,,,,,,,,,,,,,,,,False,,,,,,
896,1610612742,Tim Hardaway,Tim Hardaway,896,DAL,59552.0,993,164,1933,1919,723,737,3852,2051,19.0,74.0,84.0,723,0.08597285067873303,0.08131868131868132,0.09411764705882353,0.37403000517330576,240.0,24.0,58.0,8.0,18.0,10.0,20.0,35.0,97.0,69.0,201.0,23.0,79.0,69.0,175.0,85.0,231.0,47.0,440.0,10.0,25.0,58.0,31.0,91.0,35.0,178.0,34.0,104.0,180.0,197.0,69.0,129.0,37.0,166.0,30.0,47.0,369.0,8.0,55.0,,10.0,3.0,31.0,24.0,33.0,12.0,29.0,16.0,49.0,3.0,14.0,38.0,71.0,57.0,12.0,15.0,6.0,3.0,6.0,2.0,178.0,0.2463768115942029,0.2537313432835821,0.7058823529411765,0.36796536796536794,0.34065934065934067,0.3744493392070485,0.3942857142857143,0.43103448275862066,0.4839901477832512,0.4798657718120805,0.505800464037123,0.5238095238095238,0.5689655172413793,21.768707482993197,0.673469387755102,,0.07982583454281568,0.013008130081300813,0.01088139281828074,0.019417475728155338,0.06465517241379311,0.09289617486338798,0.08394160583941605,0.012711864406779662,0.3333333333333333,0.14285714285714285,0.41379310344827586,0.46153846153846156,0.25,0.04926108374384237,0.5,0.5,0.23891625615763548,0.36082474226804123,0.36082474226804123,0.49507389162561577,0.34328358208955223,0.34328358208955223,0.6521739130434783,0.12080536912751678,0.4444444444444444,0.5302013422818792,0.2911392405063291,0.7118226600985221,0.350253807106599,0.5057984962406015,0.5211394736842105,0.49026076388888895,0.028846153846153848,0.06486486486486487,0.40454545454545454,11.898285714285711,25.279220779220772,4.0,7.0,30.0,12.0,15.0,5.0,18.0,2.0,33.0,4.0,6.0,24.0,58.0,2.0,,7.0,1.0,1.0,2.0,2.0,1.0,,,16.0,0.5,0.5535714285714286,0.5689655172413793,0.03428571428571429,0.10344827586206896,,,,0.006578947368421052,0.011695906432748537,0.008403361344537815,0.007662835249042145,0.058823529411764705,0.2,0.2571428571428571,0.07389162561576355,0.25,0.5714285714285714,0.5357142857142857,0.08053691275167785,0.075,16.0,2.0,3.0,7.0,4.0,0.3888888888888889,,0.5333333333333333,0.5333333333333333,0.9375,0.5,0.10714285714285714,0.6666666666666666,1.0,8.0,,,,,,2.0,0.6666666666666666,,,5.0,75.0,5.0,0.3333333333333333,7.0,4.0,0.8,False,,,,,,
2294,1610612742,Charlie Bell,Charlie Bell,2294,DAL,36.0,1,-3,2,2,2,2,4,3,,1.0,1.0,2,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,
