EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Defensive 3 Seconds Violations,HeaveAttempts,PtsUnassisted3s,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,Corner3PctBlocked,Clear Path Fouls,on,HeaveMakes
258,1610612748,Brian Grant,Brian Grant,258,MIA,22298.0,372,-133,663,668,147,202,96.0,1331,15.0,26.0,6.0,10.0,4.0,5.0,12.0,29.0,19.0,39.0,,1.0,,,,,,,,,,,46.0,94.0,,1.0,16.0,108.0,723.0,12.0,20.0,,,,24.0,11.0,19.0,,,4.0,26.0,56.0,36.0,,14.0,,,10.0,,10.0,3.0,13.0,2.0,1.0,4.0,2.0,4.0,29.0,5.0,21.0,1.0,7.0,44.0,6.0,57.0,27.0,84.0,1.0,3.0,2.0,1.0,13.0,1.0,9.0,10.0,2.0,4.0,1.0,23.0,1.0,5.0,21.0,41.0,4.0,3.0,18.0,2.0,9.0,,1.0,4.0,4.0,,,4.0,2.0,,3.0,26.0,147,3.0,0.6086956521739131,0.717948717948718,,,,,,0.48936170212765956,0.6,0.5789473684210527,0.4842105263157895,0.6,0.5789473684210527,0.5242718446601942,0.5714285714285714,0.6190476190476191,0.010526315789473684,,0.10638297872340426,0.19230769230769232,0.1724137931034483,,,16.427640156453716,0.5652173913043478,0.2857142857142857,0.058823529411764705,0.19469026548672566,0.07167235494880546,0.1076923076923077,0.11627906976744186,0.17525773195876287,0.07738095238095238,0.07692307692307693,0.05434782608695652,0.08053691275167785,0.17857142857142858,,0.1836734693877551,0.28,0.13725490196078433,0.14285714285714285,,0.02564102564102564,0.5,0.2736842105263158,0.5769230769230769,0.7142857142857143,0.4666666666666667,0.30526315789473685,0.41379310344827586,0.5,0.3333333333333333,0.4105263157894737,0.48717948717948717,0.48717948717948717,0.8947368421052632,0.010526315789473684,,,,,,,,0.5,0.6,,,,,,,,0.2631578947368421,0.8,,,,,0.28421052631578947,,0.4346484210526315,0.4560166666666666,0.4454631578947368,0.08823529411764706,0.0891089108910891,,0.2222222222222222,0.24074074074074073,10.085106382978724,22.8,0.22171945701357465,2.0,,,,,,,,,False,
297,1610612748,Alonzo Mourning,Alonzo Mourning,297,MIA,24219.0,404,-39,729,744,160,205,93.0,1473,39.0,55.0,9.0,13.0,9.0,11.0,20.0,52.0,14.0,38.0,,,,,,,,1.0,,,,,73.0,145.0,,1.0,54.0,200.0,734.0,14.0,20.0,,,12.0,40.0,16.0,29.0,,,19.0,51.0,96.0,50.0,,16.0,1.0,,11.0,,6.0,2.0,8.0,2.0,,3.0,,3.0,18.0,3.0,21.0,1.0,17.0,46.0,9.0,72.0,25.0,97.0,3.0,5.0,4.0,1.0,17.0,,6.0,20.0,2.0,11.0,5.0,37.0,2.0,8.0,15.0,42.0,7.0,8.0,84.0,7.0,35.0,,11.0,26.0,19.0,,7.0,26.0,16.0,2.0,4.0,51.0,160,3.0,0.6575342465753424,0.7384615384615385,,,,,,0.503448275862069,0.7,0.5517241379310345,0.5,0.7,0.5517241379310345,0.5405405405405406,0.7142857142857143,0.5795454545454546,0.00684931506849315,,0.07586206896551724,0.10909090909090909,0.07692307692307693,0.02631578947368421,,26.626506024096383,0.4594594594594595,0.3333333333333333,0.03571428571428571,0.1602787456445993,0.07094594594594594,0.23943661971830985,0.05660377358490566,0.17597765363128492,0.06876790830945559,0.1509433962264151,0.06976744186046512,0.044585987261146494,0.058823529411764705,0.05263157894736842,0.13043478260869565,0.16842105263157894,0.17073170731707318,0.25806451612903225,0.1111111111111111,0.04838709677419355,0.6153846153846154,0.3767123287671233,0.7090909090909091,0.7959183673469388,0.6153846153846154,0.3561643835616438,0.38461538461538464,0.4166666666666667,0.75,0.2602739726027397,0.3684210526315789,0.3783783783783784,0.6428571428571429,,,,,0.00684931506849315,,,,0.65,0.6923076923076923,0.3333333333333333,,,,,,,0.3793103448275862,0.8181818181818182,,,,,0.3835616438356164,,0.4522363013698629,0.49422105263157884,0.4480206896551725,0.20114942528735633,0.2023121387283237,,0.2,0.255,7.713103448275865,26.7,0.2194787379972565,2.0,,,,,,,,,False,
423,1610612748,Chris Gatling,Chris Gatling,423,MIA,16851.0,281,-101,499,519,167,210,64.0,1018,18.0,36.0,3.0,8.0,4.0,8.0,8.0,29.0,12.0,36.0,,1.0,,,,1.0,,,,,,,38.0,101.0,,1.0,27.0,103.0,557.0,5.0,15.0,,,10.0,20.0,9.0,27.0,,1.0,9.0,27.0,48.0,28.0,,6.0,,,9.0,,5.0,3.0,8.0,1.0,2.0,2.0,,3.0,19.0,5.0,12.0,2.0,7.0,29.0,3.0,39.0,19.0,58.0,3.0,8.0,4.0,4.0,13.0,1.0,6.0,5.0,2.0,7.0,1.0,18.0,3.0,5.0,9.0,26.0,2.0,1.0,37.0,4.0,18.0,,3.0,4.0,3.0,1.0,,4.0,1.0,1.0,,27.0,167,2.0,0.631578947368421,0.6857142857142857,,,,,,0.37623762376237624,0.3333333333333333,0.3333333333333333,0.37254901960784315,0.3333333333333333,0.32142857142857145,0.4327731092436975,0.5,0.38571428571428573,0.00980392156862745,,0.0891089108910891,0.08333333333333333,0.1724137931034483,0.027777777777777776,,23.82608695652174,0.7222222222222222,0.1875,0.09523809523809523,0.15846994535519127,0.056074766355140186,0.1590909090909091,0.19230769230769232,0.15859030837004406,0.07083333333333333,0.045454545454545456,0.07575757575757576,0.04807692307692308,0.23809523809523808,,0.07692307692307693,0.18032786885245902,0.18072289156626506,0.13157894736842105,0.3333333333333333,0.05454545454545454,0.25,0.35294117647058826,0.5,0.5454545454545454,0.7222222222222222,0.28431372549019607,0.27586206896551724,0.3333333333333333,0.25,0.35294117647058826,0.3333333333333333,0.34285714285714286,0.75,0.00980392156862745,,,,,,,,0.5333333333333333,0.375,,,,,,,,0.2857142857142857,0.5,0.03571428571428571,,,,0.3627450980392157,,0.44646617647058806,0.4770153846153846,0.43883750000000005,0.15517241379310345,0.1565217391304348,,0.1941747572815534,0.2621359223300971,8.588118811881186,23.0,0.3346693386773547,2.0,,,,,,,,,False,
694,1610612748,Sam Mack,Sam Mack,694,MIA,4228.0,70,-10,132,130,51,48,15.0,262,2.0,3.0,1.0,1.0,2.0,2.0,,,1.0,7.0,,7.0,,,,3.0,2.0,6.0,,,1.0,1.0,3.0,10.0,2.0,13.0,2.0,14.0,134.0,1.0,2.0,,,,2.0,3.0,5.0,1.0,4.0,2.0,11.0,2.0,4.0,3.0,2.0,6.0,2.0,,,3.0,,3.0,,,1.0,1.0,1.0,6.0,,,1.0,,4.0,1.0,5.0,1.0,6.0,,5.0,4.0,1.0,1.0,,,1.0,,1.0,,2.0,,1.0,4.0,8.0,,,2.0,,,,1.0,,,,,,,,,11.0,51,1.0,0.3333333333333333,0.5,0.5,0.15384615384615385,,0.25,0.15384615384615385,0.3,0.5,0.6,0.2608695652173913,0.5,0.5,0.2916666666666667,0.5,0.55,0.5652173913043478,,,,,,,17.218543046357617,0.5,0.25,0.1111111111111111,0.08888888888888889,,,,0.06896551724137931,,,,,,,,0.125,0.09523809523809523,,,,,0.13043478260869565,0.6666666666666666,0.6666666666666666,,,,,,0.30434782608695654,0.14285714285714285,0.14285714285714285,1.0,0.30434782608695654,,,,0.2608695652173913,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,,,,,,,,0.2222222222222222,1.0,0.3333333333333333,,0.1111111111111111,1.0,0.6956521739130435,0.3333333333333333,0.48856956521739137,0.5413,0.45191666666666663,,,,0.14285714285714285,0.7857142857142857,13.15,24.715384615384615,0.38636363636363635,,,3.0,,,,,,,False,
2229,1610612748,Mike James,Mike James,2229,MIA,3616.0,60,-29,120,119,48,41,15.0,239,2.0,3.0,,,,1.0,,5.0,3.0,8.0,1.0,3.0,,,1.0,2.0,4.0,12.0,2.0,2.0,1.0,6.0,5.0,16.0,5.0,15.0,3.0,28.0,135.0,,,2.0,2.0,,6.0,,5.0,2.0,8.0,2.0,8.0,4.0,6.0,12.0,,11.0,4.0,1.0,,8.0,2.0,10.0,1.0,1.0,5.0,,3.0,22.0,,1.0,,1.0,4.0,1.0,6.0,1.0,7.0,,3.0,3.0,,2.0,3.0,2.0,3.0,,,,5.0,,2.0,1.0,8.0,1.0,,5.0,,2.0,,,1.0,1.0,,,1.0,,,,8.0,48,4.0,0.4,0.4,0.8,0.3333333333333333,1.0,0.25,0.35714285714285715,0.3125,,,0.4032258064516129,1.5,0.23076923076923078,0.42424242424242425,1.0,0.2857142857142857,0.4838709677419355,,0.0625,,0.2,,,27.33812949640288,0.4,0.3333333333333333,,0.12121212121212122,0.02,0.1,,0.11627906976744186,0.015151515151515152,,,0.03571428571428571,,,0.3333333333333333,,0.11764705882352941,0.125,,,,0.0967741935483871,0.6666666666666666,0.6666666666666666,,0.16129032258064516,,,,0.25806451612903225,0.375,0.375,0.6666666666666666,0.0967741935483871,0.3333333333333333,0.3333333333333333,1.0,0.3870967741935484,0.3333333333333333,0.3333333333333333,0.75,,,,,,,1.0,1.0,1.0,0.07692307692307693,,0.15384615384615385,0.5,0.46153846153846156,0.16666666666666666,0.5806451612903226,0.36363636363636365,0.4527116666666667,0.507,0.4255541666666667,0.06060606060606061,0.1111111111111111,,0.21428571428571427,0.2857142857142857,12.36875,27.493333333333332,0.4,,1.0,3.0,,,,,,1.0,False,
754,1610612748,Jim Jackson,Jim Jackson,754,MIA,33394.0,557,-150,990,1022,244,313,137.0,2012,27.0,38.0,6.0,8.0,2.0,2.0,22.0,51.0,29.0,73.0,5.0,9.0,1.0,1.0,,4.0,4.0,12.0,1.0,4.0,1.0,4.0,78.0,162.0,9.0,21.0,34.0,217.0,1074.0,8.0,13.0,2.0,5.0,6.0,28.0,7.0,24.0,1.0,8.0,10.0,27.0,66.0,90.0,27.0,12.0,12.0,4.0,11.0,,42.0,3.0,45.0,1.0,2.0,15.0,7.0,20.0,93.0,1.0,14.0,,7.0,47.0,6.0,60.0,15.0,75.0,2.0,8.0,5.0,3.0,21.0,6.0,13.0,17.0,4.0,8.0,,38.0,4.0,11.0,24.0,44.0,3.0,5.0,38.0,3.0,9.0,,6.0,6.0,4.0,,2.0,6.0,4.0,,,27.0,244,4.0,0.4230769230769231,0.4583333333333333,1.0,0.42857142857142855,0.4,0.125,0.42857142857142855,0.48148148148148145,0.6153846153846154,0.2916666666666667,0.5,0.6111111111111112,0.265625,0.5333333333333333,0.65,0.3611111111111111,0.11475409836065574,,0.06790123456790123,0.15789473684210525,0.058823529411764705,0.0273972602739726,,20.42068361086766,0.5526315789473685,0.13043478260869565,,0.1260053619302949,0.03398058252427184,0.07526881720430108,0.013157894736842105,0.11587982832618025,0.030737704918032786,0.0379746835443038,0.030534351145038167,0.034653465346534656,,0.041666666666666664,0.1111111111111111,0.12686567164179105,0.13291139240506328,0.05333333333333334,0.16666666666666666,0.023809523809523808,0.6666666666666666,0.20765027322404372,0.7105263157894737,0.84375,0.4444444444444444,0.2786885245901639,0.43137254901960786,0.4583333333333333,0.13636363636363635,0.3989071038251366,0.3972602739726027,0.4084507042253521,0.6206896551724138,0.04918032786885246,0.5555555555555556,0.5555555555555556,1.0,0.06557377049180328,0.3333333333333333,0.3333333333333333,1.0,0.4444444444444444,0.75,,0.05555555555555555,1.0,1.0,0.2222222222222222,0.25,1.0,0.0625,1.0,0.125,,0.125,0.25,0.3224043715846995,0.3333333333333333,0.4415401639344261,0.5144624999999999,0.42606875,0.047619047619047616,0.05357142857142857,,0.12903225806451613,0.12442396313364056,11.617283950617283,24.485714285714288,0.24646464646464647,,,,10.0,,,,,,False,
383,1610612748,Kendall Gill,Kendall Gill,383,MIA,25076.0,418,-79,764,776,222,241,105.0,1540,15.0,24.0,2.0,3.0,7.0,11.0,7.0,15.0,21.0,71.0,,6.0,,2.0,,3.0,1.0,6.0,,1.0,,1.0,43.0,110.0,1.0,12.0,11.0,100.0,810.0,4.0,13.0,,3.0,,8.0,14.0,33.0,,4.0,6.0,34.0,54.0,32.0,3.0,2.0,6.0,1.0,10.0,2.0,27.0,8.0,35.0,4.0,4.0,11.0,5.0,11.0,78.0,1.0,9.0,,6.0,24.0,4.0,34.0,10.0,44.0,2.0,10.0,7.0,3.0,8.0,2.0,3.0,8.0,1.0,5.0,1.0,16.0,1.0,5.0,11.0,33.0,,2.0,18.0,2.0,6.0,,4.0,2.0,1.0,1.0,,2.0,2.0,,,34.0,222,2.0,0.627906976744186,0.6428571428571429,1.0,0.08333333333333333,,,0.08333333333333333,0.39090909090909093,0.3076923076923077,0.42424242424242425,0.36475409836065575,0.25,0.3783783783783784,0.38461538461538464,0.25,0.4146341463414634,0.09836065573770492,0.16666666666666666,0.09090909090909091,0.20833333333333334,0.06666666666666667,0.056338028169014086,0.16666666666666666,16.62870159453303,0.5,0.10526315789473684,,0.08450704225352113,0.028037383177570093,0.09375,0.02,0.08620689655172414,0.026954177897574125,0.016666666666666666,0.03614457831325301,0.028089887640449437,0.03125,,0.11594202898550725,0.05813953488372093,0.08527131782945736,0.1111111111111111,,0.03076923076923077,1.0,0.19672131147540983,0.625,0.7894736842105263,0.7333333333333333,0.12295081967213115,0.4666666666666667,0.5,0.14285714285714285,0.5819672131147541,0.29577464788732394,0.31343283582089554,0.7142857142857143,0.04918032786885246,,,,0.04918032786885246,0.16666666666666666,0.2,1.0,0.1875,0.6666666666666666,0.5,0.125,,,0.0625,,,0.2972972972972973,0.6363636363636364,0.08108108108108109,,0.02702702702702703,,0.29508196721311475,0.16666666666666666,0.4512024590163932,0.4338833333333333,0.45475945945945956,0.047619047619047616,0.05263157894736842,,0.08,0.34,13.751818181818182,24.116666666666664,0.2905759162303665,,,,,,,,0.16666666666666666,,False,
393,1610612748,Rod Strickland,Rod Strickland,393,MIA,18403.0,307,-69,561,562,177,231,78.0,1123,19.0,30.0,5.0,7.0,7.0,9.0,6.0,20.0,17.0,50.0,,,,,,,1.0,4.0,,,1.0,4.0,42.0,100.0,1.0,4.0,10.0,97.0,593.0,8.0,14.0,,,,16.0,14.0,30.0,1.0,4.0,4.0,35.0,26.0,58.0,,6.0,2.0,,5.0,1.0,55.0,7.0,62.0,4.0,3.0,13.0,10.0,32.0,131.0,1.0,12.0,,5.0,19.0,,24.0,13.0,37.0,3.0,16.0,8.0,8.0,20.0,5.0,14.0,11.0,1.0,6.0,2.0,31.0,2.0,12.0,9.0,16.0,,2.0,13.0,3.0,6.0,,2.0,1.0,1.0,,,1.0,,,,35.0,177,1.0,0.30952380952380953,0.3333333333333333,,0.25,,0.25,,0.42,0.5714285714285714,0.4666666666666667,0.4182692307692308,0.5714285714285714,0.45588235294117646,0.44495412844036697,0.5714285714285714,0.4861111111111111,0.038461538461538464,0.25,0.05,0.13333333333333333,0.05,,0.25,21.604938271604937,0.6451612903225806,,,0.0979381443298969,0.05063291139240506,0.09615384615384616,0.03125,0.0975609756097561,0.048327137546468404,0.07317073170731707,0.05714285714285714,0.03968253968253968,0.041666666666666664,,0.1111111111111111,0.05970149253731343,0.12195121951219512,0.08888888888888889,0.14285714285714285,0.05555555555555555,,0.28846153846153844,0.6333333333333333,0.7307692307692307,0.3157894736842105,0.19230769230769232,0.3,0.3157894736842105,0.3333333333333333,0.4807692307692308,0.34,0.34,0.29411764705882354,,,,,0.038461538461538464,0.25,0.3333333333333333,,0.5,0.7142857142857143,0.2,,,,,,,0.2647058823529412,0.7777777777777778,,,0.11764705882352941,0.25,0.3269230769230769,,0.4444225490196078,0.43652307692307696,0.46069999999999994,0.056074766355140186,0.05825242718446602,,0.16494845360824742,0.36082474226804123,10.981000000000002,36.2,0.3155080213903743,,1.0,3.0,,,,,,,False,1.0
2347,1610612748,Tang Hamilton,Tang Hamilton,2347,MIA,1690.0,28,-6,52,52,11,17,6.0,104,2.0,2.0,1.0,1.0,,,,1.0,1.0,2.0,,,,,,,,1.0,,,,1.0,3.0,5.0,,1.0,,6.0,54.0,1.0,2.0,,,,2.0,,,,1.0,,,4.0,2.0,,2.0,,,,,1.0,,1.0,,,,,1.0,2.0,,1.0,,1.0,3.0,,4.0,1.0,5.0,,,,,2.0,,2.0,,,,,2.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,11,,0.6666666666666666,1.0,,,,,,0.6,0.5,,0.5,0.5,,0.5,0.5,,0.16666666666666666,,,,,,,13.793103448275863,1.0,,,0.2,0.05555555555555555,0.14285714285714285,,0.18181818181818182,0.05,,,0.09090909090909091,,,,0.2857142857142857,0.3333333333333333,0.16666666666666666,,,,0.3333333333333333,1.0,1.0,0.5,0.16666666666666666,,,,0.3333333333333333,0.5,0.5,1.0,,,,,0.16666666666666666,,,,0.5,1.0,,,,,,,,,,,,1.0,,0.5,,0.47135999999999995,0.45935000000000004,,0.16666666666666666,0.2,,0.3333333333333333,,9.1,40.7,0.21153846153846154,,1.0,,,,,,,,False,
2081,1610612748,Ernest Brown,Ernest Brown,2081,MIA,39.0,1,2,1,1,1,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,False,
2124,1610612748,Malik Allen,Malik Allen,2124,MIA,3410.0,57,5,108,109,40,55,17.0,217,2.0,3.0,1.0,1.0,2.0,2.0,4.0,7.0,1.0,6.0,,,,,,,,,,,,,7.0,16.0,,,5.0,19.0,99.0,1.0,3.0,,,2.0,4.0,3.0,4.0,,,4.0,10.0,4.0,10.0,,2.0,,,1.0,,1.0,1.0,2.0,,1.0,1.0,,,5.0,1.0,8.0,,1.0,5.0,2.0,8.0,9.0,17.0,,1.0,1.0,,,,,,,,,,,,1.0,2.0,,,6.0,2.0,3.0,,1.0,5.0,1.0,2.0,2.0,5.0,3.0,,,10.0,40,1.0,0.2857142857142857,0.3333333333333333,,,,,,0.4375,0.3333333333333333,0.75,0.4375,0.3333333333333333,0.75,0.5277777777777778,0.5,0.8333333333333334,,,0.0625,0.3333333333333333,,,,14.0625,,0.3333333333333333,,0.14285714285714285,0.1702127659574468,0.07692307692307693,0.09090909090909091,0.125,0.15517241379310345,0.14285714285714285,,0.23333333333333334,0.125,,0.125,0.1111111111111111,0.16666666666666666,0.08333333333333333,,,0.6,0.1875,0.6666666666666666,1.0,0.5,0.4375,0.5714285714285714,0.5714285714285714,0.25,0.375,0.16666666666666666,0.16666666666666666,,,,,,,,,,0.3333333333333333,1.0,,,,,,,,0.5,1.0,,,,,0.1875,,0.42089375,0.4337666666666667,0.436075,0.17647058823529413,0.17647058823529413,,0.21052631578947367,0.5263157894736842,11.00625,,0.37037037037037035,,,,,,,,,,False,
