EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FG2A,FG3A,OpponentPoints,PenaltyFG2A,PenaltyFG3A,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,LongMidRangeFrequency,Corner3Frequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG3M,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LostBallTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PtsPutbacks,Corner3Assists,LostBallOutOfBoundsTurnovers,Travels,Blocked3s,BlockedCorner3,OffArc3ReboundPct,DefCorner3ReboundPct,SecondChanceTurnovers,DefensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGM,3SecondViolations,PenaltyCorner3Accuracy,on,OffensiveGoaltends,Fg3aBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedArc3,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,HeaveMakes
2051,1610612742,Donnell Harvey,Donnell Harvey,2051,DAL,3830.0,64,-15.0,140,142,84,91,13,282,5.0,3.0,,,14.0,,138,8.0,,1.0,2.0,2.0,2.0,4.0,6.0,7.0,14.0,20.0,,1.0,,7.0,7.0,6.0,15.0,84,,0.0714285714285714,,17.94871794871795,,0.14,0.4,0.2,0.1666666666666666,0.1428571428571428,0.5,0.3571428571428571,0.2142857142857142,,,0.3571428571428571,0.4246,0.3864125,6.778571428571428,,0.6,5.0,2.0,2.0,2.0,2.0,2.0,6.0,1.0,,,,,,,,,8.0,,6.0,22.0,2.0,3.0,,,3.0,7.0,4.0,,3.0,11.0,6.0,10.0,,,,,,,,,,2.0,4.0,1.0,6.0,,3.0,2.0,1.0,,4.0,2.0,2.0,16.0,2.0,,8.0,1.0,1.0,1.0,,,1.0,,11.0,2.0,0.375,0.5,,,,,,0.5714285714285714,0.6666666666666666,0.5,0.5714285714285714,0.6666666666666666,0.5,0.5238095238095238,0.5833333333333334,0.5,0.1666666666666666,,0.1428571428571428,0.0888888888888888,0.1818181818181818,0.1071428571428571,0.1538461538461538,,0.1176470588235294,0.3333333333333333,0.1111111111111111,,,1.0,1.0,0.4,0.4285714285714285,0.3333333333333333,0.4,0.5,0.3333333333333333,0.3333333333333333,,,,,,,,,0.6666666666666666,1.0,,,,0.25,1.0,,,,0.5044,0.4,0.4,0.3181818181818182,0.5,4.0,,1.0,,,,0.125,0.2,,,,,,,,,,,,False,1.0,,,,,,,,,,,,
2059,1610612742,Eduardo Najera,Eduardo Najera,2059,DAL,24205.0,403,-61.0,803,813,279,287,105,1616,62.0,15.0,1.0,,101.0,3.0,891,26.0,2.0,13.0,21.0,24.0,11.0,51.0,10.0,32.0,48.0,89.0,11.0,3.0,8.0,6.0,17.0,21.0,45.0,279,0.0288461538461538,0.1287128712871287,0.1290322580645161,14.56521739130435,0.6470588235294118,0.1189591078066914,0.1538461538461538,0.1257485029940119,0.0769230769230769,0.125,0.1489361702127659,0.5961538461538461,0.1442307692307692,0.0096153846153846,,0.625,0.4967788461538461,0.4806517857142857,4.457425742574257,23.766666666666666,0.3474470734744707,37.0,14.0,22.0,7.0,13.0,8.0,24.0,7.0,,,1.0,2.0,,1.0,1.0,2.0,52.0,1.0,13.0,120.0,16.0,29.0,,1.0,2.0,34.0,9.0,1.0,5.0,26.0,56.0,48.0,,3.0,,2.0,1.0,3.0,3.0,,10.0,7.0,34.0,6.0,41.0,4.0,13.0,8.0,5.0,3.0,6.0,4.0,1.0,28.0,2.0,,12.0,3.0,8.0,6.0,,2.0,8.0,7.0,26.0,10.0,0.5384615384615384,0.7,,0.3333333333333333,,0.5,0.3333333333333333,0.5148514851485149,0.5517241379310345,0.3461538461538461,0.5144230769230769,0.5333333333333333,0.375,0.5128205128205128,0.5151515151515151,0.3714285714285714,0.1666666666666666,0.0666666666666666,0.1578947368421052,0.1180555555555555,0.1029411764705882,0.1151685393258427,0.1538461538461538,0.1195652173913043,0.0857142857142857,0.1333333333333333,0.1647058823529411,0.1052631578947368,0.875,0.5967741935483871,0.6851851851851852,0.5405405405405406,0.2307692307692307,0.3333333333333333,0.4,0.375,0.4666666666666667,0.5,0.7142857142857143,,,,0.0192307692307692,0.5,0.5,,0.7333333333333333,0.6363636363636364,,0.0333333333333333,,0.4642857142857143,0.5384615384615384,0.0714285714285714,0.5,0.5,0.5041925925925925,0.1052631578947368,0.1081081081081081,0.2833333333333333,0.2166666666666666,24.0,,,,,,0.0943396226415094,0.1666666666666666,4.0,,,,,0.2142857142857142,,,,1.0,,False,1.0,,,,,,,,,,,,
718,1610612742,Gary Trent,Gary Trent,718,DAL,19323.0,322,-76.0,617,627,171,291,70,1244,65.0,6.0,,,129.0,1.0,674,38.0,,21.0,9.0,10.0,4.0,21.0,10.0,36.0,53.0,92.0,11.0,1.0,9.0,11.0,22.0,28.0,52.0,171,0.0076923076923076,0.1627906976744186,0.2153846153846154,23.56241234221599,0.5,0.1551724137931034,0.196078431372549,0.1625441696113074,0.1857142857142857,0.146067415730337,0.1891891891891892,0.5,0.0461538461538461,,,0.5076923076923077,0.4783922480620156,0.4544684210526317,4.6937984496124034,57.4,0.2771474878444084,32.0,6.0,19.0,12.0,14.0,22.0,58.0,3.0,,,,1.0,,,,,57.0,,19.0,133.0,10.0,27.0,,,4.0,24.0,19.0,,10.0,48.0,72.0,42.0,,,1.0,,,1.0,1.0,2.0,3.0,6.0,31.0,7.0,39.0,4.0,13.0,11.0,2.0,2.0,2.0,4.0,4.0,36.0,3.0,1.0,15.0,4.0,8.0,5.0,,3.0,8.0,5.0,48.0,7.0,0.631578947368421,0.7058823529411765,,,,,,0.4418604651162791,0.3703703703703703,0.5,0.4384615384615384,0.3703703703703703,0.5,0.4520547945205479,0.396551724137931,0.5222222222222223,0.1206896551724138,,0.2333333333333333,0.1225296442687747,0.1071428571428571,0.1197411003236245,0.1044776119402985,0.1428571428571428,0.1157894736842105,0.2307692307692307,0.136986301369863,0.0769230769230769,0.625,0.4923076923076923,0.6274509803921569,0.625,0.4461538461538462,0.3793103448275862,0.4313725490196078,0.6363636363636364,0.5,0.5,0.6666666666666666,,,,0.0076923076923076,,,,0.7037037037037037,0.3157894736842105,,,,0.3684210526315789,0.8571428571428571,,,,0.48618,0.1056338028169014,0.1063829787234042,0.1804511278195488,0.3609022556390977,12.0,,4.0,1.0,,,0.0697674418604651,0.2142857142857142,6.0,,,,,,,,,,,False,,,,,,,,,,,2.0,0.125,
95,1610612742,Mark Bryant,Mark Bryant,95,DAL,6173.0,103,-20.0,207,203,80,91,21,410,3.0,5.0,,,20.0,,232,9.0,,1.0,1.0,3.0,1.0,8.0,3.0,13.0,17.0,21.0,2.0,,2.0,3.0,5.0,13.0,29.0,80,,0.05,,11.73913043478261,0.4,0.1830985915492957,0.1875,0.1839080459770115,0.1304347826086956,0.2068965517241379,0.25,0.15,0.25,,,0.15,0.38047,0.3641888888888889,9.055,,0.3864734299516908,2.0,,,2.0,2.0,3.0,12.0,3.0,,,,,,,,,8.0,,3.0,19.0,,,,,,,4.0,,1.0,9.0,10.0,6.0,,,,,,2.0,2.0,,,1.0,3.0,1.0,4.0,,1.0,1.0,,,3.0,3.0,1.0,5.0,1.0,,2.0,1.0,2.0,1.0,,1.0,2.0,2.0,9.0,7.0,0.625,0.625,,,,,,0.4,,0.4444444444444444,0.4,,0.4444444444444444,0.4318181818181818,,0.45,0.0833333333333333,,0.1,0.0428571428571428,0.0625,0.0465116279069767,,0.064516129032258,0.032258064516129,,0.2105263157894736,,1.0,0.6666666666666666,0.6666666666666666,0.5,0.6,0.25,0.2727272727272727,0.3333333333333333,0.6,0.6,1.0,,,,,,,,,,,,,0.2222222222222222,1.0,,,,,0.0952380952380952,0.0952380952380952,,0.4736842105263157,,,2.0,,,,0.0769230769230769,,,,,,,,,,,,,False,,,,,,,,,,,,,
1918,1610612742,Obinna Ekezie,Obinna Ekezie,1918,DAL,167.0,3,-17.0,6,7,6,5,1,13,,,,,,,17,,,,,,,,,,,,,,,,,1.0,1.0,6,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,
2042,1610612742,Courtney Alexander,Courtney Alexander,2042,DAL,27892.0,465,-101.0,923,918,360,394,100,1841,43.0,86.0,2.0,1.0,168.0,10.0,980,61.0,5.0,12.0,17.0,21.0,6.0,46.0,11.0,26.0,43.0,63.0,9.0,2.0,6.0,12.0,21.0,23.0,76.0,360,0.0561797752808988,0.0714285714285714,0.1860465116279069,20.896946564885496,0.4285714285714285,0.0828025477707006,0.1182795698924731,0.0909090909090909,0.0434782608695652,0.1297709923664122,0.1212121212121212,0.2415730337078651,0.4831460674157303,0.0112359550561797,0.0151515151515151,0.297752808988764,0.4402822033898305,0.440013846153846,11.379761904761908,27.05,0.390032502708559,20.0,4.0,8.0,7.0,18.0,9.0,39.0,30.0,,1.0,3.0,8.0,,,1.0,4.0,59.0,3.0,33.0,160.0,6.0,16.0,,1.0,2.0,14.0,22.0,1.0,10.0,57.0,74.0,44.0,6.0,3.0,1.0,7.0,3.0,4.0,4.0,1.0,10.0,5.0,15.0,6.0,20.0,2.0,16.0,11.0,5.0,3.0,10.0,5.0,4.0,45.0,5.0,,20.0,5.0,3.0,1.0,1.0,1.0,3.0,3.0,57.0,18.0,0.6271186440677966,0.6607142857142857,0.6666666666666666,0.3,,0.2,0.3333333333333333,0.3511904761904761,0.375,0.360655737704918,0.3567415730337078,0.3529411764705882,0.3560606060606061,0.404040404040404,0.3888888888888889,0.3851351351351351,0.0769230769230769,0.0116279069767441,0.1395348837209302,0.0407608695652173,0.0588235294117647,0.0441501103752759,0.0588235294117647,0.027027027027027,0.0406976744186046,0.0625,0.0549450549450549,0.0194174757281553,1.0,0.4651162790697674,0.5714285714285714,0.4,0.2191011235955056,0.2307692307692307,0.25,0.5555555555555556,0.3488372093023256,0.3529411764705882,0.8,,,,0.0449438202247191,0.375,0.375,0.6666666666666666,0.4705882352941176,0.5,0.0588235294117647,,,0.2727272727272727,0.3888888888888889,0.0606060606060606,0.25,0.4285714285714285,0.4789615384615384,0.1036269430051813,0.1092896174863388,0.0875,0.35625,6.0,,2.0,1.0,,,0.0579710144927536,0.1111111111111111,3.0,,,,,0.25,,,,,,False,,,,,,,,,,,,,
919,1610612742,Loy Vaught,Loy Vaught,919,DAL,23505.0,392,-23.0,741,736,191,316,86,1477,38.0,61.0,,,121.0,,767,30.0,,7.0,13.0,16.0,4.0,35.0,15.0,54.0,88.0,123.0,8.0,2.0,7.0,10.0,18.0,27.0,61.0,191,,0.0578512396694214,0.1052631578947368,16.646989374262102,0.4444444444444444,0.1928571428571428,0.238095238095238,0.2011661807580174,0.1546391752577319,0.1869158878504672,0.2083333333333333,0.3140495867768595,0.5041322314049587,,,0.3140495867768595,0.4411454545454546,0.4312000000000001,10.52396694214876,,0.2577597840755735,24.0,7.0,13.0,5.0,8.0,10.0,22.0,21.0,,,,,,,,,55.0,,4.0,114.0,14.0,24.0,,,,28.0,12.0,,2.0,26.0,84.0,26.0,,,,,,3.0,3.0,2.0,7.0,5.0,29.0,19.0,35.0,4.0,15.0,11.0,4.0,1.0,6.0,2.0,6.0,6.0,2.0,,4.0,,5.0,3.0,,2.0,5.0,4.0,26.0,7.0,0.7636363636363637,0.9130434782608696,,,,,,0.4545454545454545,0.5833333333333334,0.4,0.4545454545454545,0.5833333333333334,0.4,0.4634146341463415,0.5833333333333334,0.4193548387096774,0.0909090909090909,0.0163934426229508,0.6129032258064516,0.0963455149501661,0.072463768115942,0.0918918918918919,0.1132075471698113,0.1063829787234042,0.0844155844155844,0.0555555555555555,0.25,0.0689655172413793,0.8,0.631578947368421,0.7058823529411765,0.7083333333333334,0.1818181818181818,0.4545454545454545,0.5,0.6,0.3442622950819672,0.35,0.9047619047619048,,,,,,,,0.5416666666666666,0.5384615384615384,,,,0.2666666666666666,0.625,,,,0.4740000000000001,0.032520325203252,0.032520325203252,0.2456140350877192,0.2280701754385964,18.0,,1.0,,,,0.0784313725490196,0.3333333333333333,3.0,,,,,0.2857142857142857,,,,1.0,,False,,,,,,,,,,,1.0,0.0769230769230769,
93,1610612742,Hubert Davis,Hubert Davis,93,DAL,75666.0,1261,74.0,2465,2440,833,958,258,4905,62.0,72.0,17.0,6.0,181.0,133.0,2517,41.0,44.0,13.0,51.0,61.0,11.0,132.0,15.0,76.0,91.0,109.0,31.0,4.0,20.0,25.0,56.0,26.0,92.0,833,0.4235668789808917,0.0718232044198895,0.1290322580645161,13.867822318526544,0.5535714285714286,0.0819848975188781,0.0672645739910313,0.0791304347826087,0.0836236933797909,0.0840336134453781,0.0683229813664596,0.197452229299363,0.2292993630573248,0.054140127388535,0.0705882352941176,0.6210191082802548,0.4927708598726114,0.4892164705882352,9.986740331491712,24.820300751879696,0.3379310344827586,42.0,6.0,8.0,7.0,13.0,12.0,47.0,27.0,7.0,2.0,51.0,116.0,7.0,13.0,15.0,38.0,81.0,58.0,35.0,371.0,9.0,17.0,7.0,15.0,1.0,40.0,17.0,17.0,13.0,98.0,50.0,112.0,150.0,24.0,,116.0,51.0,10.0,8.0,10.0,30.0,6.0,12.0,,18.0,3.0,29.0,26.0,3.0,11.0,15.0,1.0,9.0,41.0,3.0,5.0,12.0,6.0,1.0,,1.0,,1.0,1.0,98.0,21.0,0.3086419753086419,0.3205128205128205,0.8620689655172413,0.4360902255639097,0.4666666666666667,0.3863636363636363,0.4360902255639097,0.4475138121546961,0.5294117647058824,0.4146341463414634,0.535031847133758,0.609375,0.5,0.556060606060606,0.6060606060606061,0.5271739130434783,0.0851063829787234,0.0138888888888888,,0.0134680134680134,0.0233463035019455,0.0156794425087108,0.005181347150259,0.021875,0.0105820105820105,0.0377358490566037,0.07773851590106,0.0186335403726708,1.0,0.6774193548387096,0.7777777777777778,0.1428571428571428,0.1496815286624203,0.2553191489361702,0.2790697674418604,0.0833333333333333,0.375,0.380281690140845,0.6666666666666666,0.4117647058823529,0.4117647058823529,1.0,0.3694267515923566,0.4396551724137931,0.4396551724137931,0.8431372549019608,0.25,0.75,0.0625,0.40625,0.5384615384615384,0.1529411764705882,0.5384615384615384,0.4470588235294118,0.3947368421052631,0.4396551724137931,0.5237104166666667,0.0401234567901234,0.0631578947368421,0.1078167115902965,0.2641509433962264,6.0,2.0,3.0,2.0,,,0.0196078431372549,0.064516129032258,4.0,,,1.0,,,,,2.0,,0.3333333333333333,False,,,1.0,,1.0,,,,,0.0074626865671641,,,
363,1610612742,Christian Laettner,Christian Laettner,363,DAL,55593.0,927,7.0,1803,1802,313,448,180,3605,142.0,122.0,1.0,,320.0,3.0,1914,46.0,,21.0,56.0,67.0,29.0,145.0,18.0,96.0,137.0,212.0,35.0,13.0,24.0,35.0,70.0,66.0,159.0,313,0.0092879256965944,0.065625,0.1197183098591549,21.057834898665348,0.5,0.1476923076923077,0.1258741258741259,0.1437578814627995,0.1483516483516483,0.194331983805668,0.1226415094339622,0.4396284829721362,0.3777089783281733,0.0030959752321981,,0.4489164086687306,0.4821896284829722,0.4764239130434783,8.289374999999994,23.600000000000005,0.1735995562950638,85.0,19.0,46.0,12.0,21.0,19.0,56.0,60.0,1.0,,,2.0,,,,,164.0,1.0,67.0,398.0,23.0,63.0,,,11.0,57.0,24.0,,9.0,57.0,212.0,116.0,3.0,,,2.0,,11.0,7.0,10.0,17.0,11.0,63.0,23.0,75.0,13.0,40.0,31.0,9.0,11.0,15.0,22.0,13.0,82.0,15.0,1.0,45.0,3.0,27.0,16.0,2.0,9.0,27.0,12.0,57.0,16.0,0.6463414634146342,0.7114093959731543,1.0,0.3333333333333333,,,0.3333333333333333,0.5125,0.365079365079365,0.5217391304347826,0.5123839009287926,0.365079365079365,0.5217391304347826,0.5575842696629213,0.4130434782608695,0.5588235294117647,0.0714285714285714,,0.3833333333333333,0.0953101361573373,0.0625,0.0884109916367981,0.1402439024390244,0.1304347826086956,0.0448275862068965,0.0588235294117647,0.0950226244343891,0.0948905109489051,0.4444444444444444,0.5985915492957746,0.68,0.5411764705882353,0.1733746130030959,0.3392857142857143,0.3653846153846153,0.5789473684210527,0.4918032786885246,0.4918032786885246,0.8166666666666667,1.0,1.0,1.0,0.0061919504643962,,,,0.7301587301587301,0.4130434782608695,,,,0.4565217391304347,0.5714285714285714,,,,0.531454716981132,0.1274787535410765,0.1285714285714285,0.14321608040201,0.14321608040201,30.0,4.0,4.0,3.0,,,0.064,0.1351351351351351,8.0,2.0,,,,0.1052631578947368,,,,1.0,,False,1.0,,,,,,,,,,1.0,0.0333333333333333,
223,1610612742,Bill Curley,Bill Curley,223,DAL,881.0,15,-10.0,32,31,23,27,2,63,2.0,,1.0,1.0,3.0,1.0,37,3.0,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,4.0,23,0.25,,,22.857142857142858,0.5,,,,,,,0.5,,0.25,0.25,0.75,0.522075,0.522075,1.6666666666666667,23.5,0.71875,1.0,,1.0,1.0,2.0,,1.0,,,,,,,,,,1.0,,1.0,3.0,,1.0,,,,,1.0,,1.0,3.0,2.0,,,,,,,,,,,,,,,,1.0,1.0,,,,3.0,,4.0,,,2.0,,1.0,1.0,,,1.0,,3.0,3.0,1.0,1.0,,,,,,0.3333333333333333,,0.3333333333333333,0.25,,0.25,0.25,,0.3,,,,,,,,,,,,,,0.5,0.5,1.0,0.25,,,,,,,,,,,,,,1.0,,,,,0.5,0.5,,,,0.5797,0.3333333333333333,0.4,,1.0,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,
1562,1610612764,Gerard King,Gerard King,1562,WAS,7677.0,128,-37.0,255,260,115,113,33,515,5.0,16.0,,,38.0,,262,16.0,,3.0,10.0,11.0,7.0,23.0,5.0,14.0,21.0,28.0,6.0,,2.0,3.0,9.0,6.0,12.0,115,,0.07894736842105263,,17.406143344709896,0.6666666666666666,0.18181818181818182,0.20833333333333334,0.18811881188118812,0.1,0.25925925925925924,0.2,0.13157894736842105,0.42105263157894735,,,0.13157894736842105,0.40476052631578946,0.40788125,11.397368421052633,,0.45098039215686275,4.0,,1.0,1.0,2.0,4.0,17.0,6.0,,,,,,,,,14.0,,8.0,36.0,1.0,3.0,,,2.0,4.0,4.0,,3.0,11.0,22.0,6.0,,,,,,1.0,,2.0,1.0,1.0,6.0,2.0,7.0,,8.0,5.0,3.0,4.0,2.0,,2.0,10.0,,,2.0,3.0,2.0,,,2.0,2.0,1.0,11.0,4.0,0.7857142857142857,0.8461538461538461,,,,,,0.3684210526315789,0.3333333333333333,0.25,0.3684210526315789,0.3333333333333333,0.25,0.4186046511627907,0.4,0.3055555555555556,0.17647058823529413,,0.3333333333333333,0.056074766355140186,0.07142857142857142,0.05785123966942149,0.07142857142857142,0.0625,0.044444444444444446,0.3333333333333333,0.16666666666666666,,0.5,0.8,0.8,1.0,0.4473684210526316,0.23529411764705882,0.2857142857142857,0.5,0.375,0.375,0.8333333333333334,,,,,,,,0.3333333333333333,,,,,0.125,0.5,,,,0.43620000000000003,0.05,0.05,0.1111111111111111,0.3055555555555556,2.0,1.0,,,,,,0.2222222222222222,1.0,,,,,,,,,,,True,,,,,,,,,,,,,
1732,1610612764,Felipe Lopez,Felipe Lopez,1732,WAS,18839.0,314,-46.0,619,618,175,138,76,1237,63.0,21.0,4.0,1.0,98.0,6.0,639,27.0,2.0,18.0,18.0,21.0,8.0,45.0,6.0,34.0,44.0,55.0,7.0,3.0,4.0,12.0,19.0,8.0,30.0,175,0.057692307692307696,0.1836734693877551,0.20634920634920634,19.03409090909091,0.3684210526315789,0.1349206349206349,0.1276595744680851,0.13377926421404682,0.125,0.15463917525773196,0.1388888888888889,0.6057692307692307,0.20192307692307693,0.038461538461538464,0.034482758620689655,0.6634615384615384,0.5320447115384617,0.5262310344827587,5.63265306122449,23.883333333333336,0.2827140549273021,38.0,8.0,13.0,8.0,19.0,1.0,14.0,8.0,,,1.0,2.0,,,,1.0,47.0,1.0,19.0,116.0,8.0,16.0,,,5.0,21.0,12.0,,11.0,35.0,64.0,30.0,3.0,,,2.0,1.0,3.0,2.0,6.0,4.0,2.0,9.0,4.0,11.0,3.0,14.0,9.0,5.0,3.0,6.0,1.0,6.0,27.0,5.0,,14.0,2.0,4.0,1.0,,3.0,4.0,3.0,35.0,2.0,0.6808510638297872,0.8,1.0,0.16666666666666666,,,0.16666666666666666,0.47959183673469385,0.5,0.4444444444444444,0.46634615384615385,0.5,0.41379310344827586,0.5043478260869565,0.5526315789473685,0.4861111111111111,0.35714285714285715,,0.3076923076923077,0.033962264150943396,0.05405405405405406,0.03642384105960265,0.06818181818181818,0.01904761904761905,0.013888888888888888,,0.12121212121212122,0.07894736842105263,0.75,0.6031746031746031,0.76,0.6578947368421053,0.1346153846153846,0.07142857142857142,0.1111111111111111,1.0,0.38095238095238093,0.38095238095238093,0.75,,,,0.019230769230769232,0.5,0.5,1.0,0.8125,0.6153846153846154,,,,0.6551724137931034,0.42105263157894735,0.034482758620689655,,0.5,0.517125,0.12389380530973451,0.1308411214953271,0.1810344827586207,0.3017241379310345,14.0,1.0,1.0,1.0,,,0.07142857142857142,0.09090909090909091,,,,,,0.125,,,,1.0,,True,,,,,,,,,,,,,
1838,1610612764,Tyrone Nesby,Tyrone Nesby,1838,WAS,21233.0,354,-85.0,683,696,185,167,83,1379,32.0,23.0,7.0,2.0,80.0,36.0,735,21.0,8.0,8.0,20.0,22.0,10.0,46.0,4.0,26.0,32.0,44.0,7.0,1.0,5.0,9.0,16.0,12.0,28.0,185,0.3103448275862069,0.1,0.15625,18.661518661518663,0.4375,0.09454545454545454,0.08,0.09230769230769231,0.06451612903225806,0.08928571428571429,0.09090909090909091,0.27586206896551724,0.19827586206896552,0.0603448275862069,0.06896551724137931,0.5862068965517241,0.5010650862068966,0.529453448275862,8.372499999999999,25.186111111111114,0.2708638360175695,16.0,1.0,5.0,8.0,14.0,7.0,25.0,4.0,3.0,3.0,7.0,29.0,,1.0,1.0,6.0,27.0,10.0,24.0,108.0,1.0,6.0,1.0,4.0,4.0,9.0,10.0,1.0,9.0,32.0,40.0,14.0,24.0,6.0,,29.0,7.0,2.0,2.0,2.0,8.0,1.0,11.0,2.0,12.0,4.0,13.0,6.0,7.0,2.0,6.0,,4.0,30.0,4.0,,15.0,2.0,4.0,2.0,1.0,1.0,4.0,3.0,32.0,4.0,0.7407407407407407,0.7692307692307693,0.8,0.2777777777777778,0.25,0.125,0.2777777777777778,0.3375,0.16666666666666666,0.47619047619047616,0.3620689655172414,0.25,0.39655172413793105,0.4186046511627907,0.375,0.47058823529411764,0.12,,0.15384615384615385,0.040145985401459854,0.02,0.037037037037037035,0.036585365853658534,0.061946902654867256,0.012658227848101266,,0.1188118811881188,0.05714285714285714,0.75,0.5,0.5925925925925926,0.75,0.21551724137931033,0.28,0.3181818181818182,0.7142857142857143,0.17391304347826086,0.17391304347826086,0.75,0.42857142857142855,0.42857142857142855,1.0,0.25,0.2413793103448276,0.2413793103448276,0.7142857142857143,0.5,0.2,0.3,0.1,,0.4827586206896552,0.5714285714285714,0.20689655172413793,0.16666666666666666,0.2413793103448276,0.5367555555555557,0.11811023622047244,0.16483516483516483,0.08333333333333333,0.2962962962962963,2.0,,3.0,,,,0.023809523809523808,,2.0,,,,1.0,,0.3333333333333333,1.0,,1.0,,True,,,,,,,,,,,,,
