EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFtPoints,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedAtRim,BlockedLongMidRange,RecoveredBlocks,Defensive 3 Seconds Violations,SecondChanceFg3Pct,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,DefensiveGoaltends,OffensiveGoaltends,OffFTReboundPct,Technical Free Throw Trips,3SecondViolations,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,on,Blocked3s,BlockedArc3,BlockedCorner3
436,1610612742,Juwan Howard,Juwan Howard,436,DAL,17467.0,291,39,565,557,178,208,70.0,1122,33.0,39.0,80.0,11.0,25.0,,1.0,1.0,,1.0,,,1.0,69.0,138.0,,2.0,33.0,171.0,572,8.0,14.0,,25.0,17.0,39.0,,2.0,42.0,76.0,62.0,,1.0,,11.0,17.0,7.0,24.0,7.0,,11.0,3.0,55.0,6.0,34.0,45.0,68.0,9.0,8.0,10.0,9.0,5.0,,15.0,6.0,16.0,34,35.0,5.0,17.0,3.0,1.0,3.0,42.0,178,6.0,0.5507246376811594,0.5671641791044776,,,,,0.5,0.5714285714285714,0.4358974358974359,0.4928571428571429,0.5714285714285714,0.4146341463414634,0.5516129032258065,0.6578947368421053,0.4666666666666667,0.014285714285714285,0.07971014492753623,0.18181818181818182,,26.315789473684212,0.6666666666666666,0.1511111111111111,0.125,0.14652014652014653,0.11428571428571428,0.11842105263157894,0.21518987341772153,0.11428571428571428,0.15384615384615385,0.2357142857142857,0.5714285714285714,0.4875,0.52,0.17857142857142858,0.44,0.44,0.8181818181818182,0.007142857142857143,,,,0.007142857142857143,,,,,0.024390243902439025,0.024390243902439025,,0.25,,0.4352485714285715,0.4545153846153846,0.4402731707317072,0.1118421052631579,0.11333333333333333,0.14619883040935672,0.24561403508771928,8.244927536231884,25.299999999999997,0.31504424778761064,19.0,3.0,5.0,6.0,9.0,,,,,,9.0,8.0,,4.0,,3.0,4.0,19.0,5.0,23.0,3.0,1.0,1.0,1.0,2.0,2.0,,2.0,2.0,,,3.0,2.0,,2.0,,,0.0625,0.25,0.08636363636363636,0.08333333333333333,0.08582089552238806,0.08163265306122448,0.12790697674418605,0.047058823529411764,0.05263157894736842,0.2,0.05,0.6666666666666666,0.5757575757575758,0.7037037037037037,0.631578947368421,0.4358974358974359,0.35714285714285715,0.6,,,,,,,0.21951219512195122,0.6666666666666666,,,,,,,,,,,,,False,,,
458,1610612742,Howard Eisley,Howard Eisley,458,DAL,86641.0,1444,77,2777,2759,800,1014,326.0,5536,52.0,22.0,75.0,49.0,138.0,5.0,18.0,5.0,50.0,126.0,10.0,17.0,47.0,94.0,265.0,55.0,144.0,72.0,425.0,2808,,10.0,11.0,15.0,26.0,70.0,19.0,52.0,149.0,48.0,140.0,93.0,125.0,50.0,15.0,172.0,37.0,209.0,26.0,11.0,59.0,73.0,455.0,17.0,78.0,96.0,108.0,57.0,37.0,45.0,39.0,22.0,2.0,67.0,24.0,39.0,118,85.0,6.0,21.0,9.0,6.0,9.0,149.0,800,26.0,0.2553191489361702,0.2553191489361702,0.5636363636363636,0.3819444444444444,0.36538461538461536,0.38461538461538464,0.35471698113207545,,0.37142857142857144,0.4315403422982885,0.35714285714285715,0.44672131147540983,0.47072072072072074,0.35714285714285715,0.5174825174825175,0.35207823960880197,0.05660377358490566,0.09615384615384616,0.021739130434782608,16.129032258064516,0.6716417910447762,0.07677165354330709,0.06439393939393939,0.07421875,0.09180327868852459,0.06441717791411043,0.07532467532467532,0.054455445544554455,0.0967741935483871,0.1271393643031785,0.18337408312958436,0.29333333333333333,0.3235294117647059,0.3374083129584352,0.35507246376811596,0.362962962962963,0.3877551020408163,0.044009779951100246,0.2777777777777778,0.2777777777777778,0.6,0.3080684596577017,0.3968253968253968,0.3968253968253968,0.56,0.47619047619047616,0.040983606557377046,0.38524590163934425,0.3617021276595745,0.4792176039119804,0.4,0.46139631449631446,0.483478125,0.45401374999999994,0.05176470588235294,0.075,0.03529411764705882,0.35058823529411764,12.26075471698113,25.101388888888902,0.28808066258552395,23.0,,1.0,6.0,13.0,,1.0,2.0,5.0,5.0,,40.0,72.0,,1.0,40.0,4.0,7.0,1.0,12.0,2.0,20.0,9.0,6.0,,5.0,1.0,1.0,4.0,,1.0,19.0,1.0,2.0,2.0,,0.45454545454545453,0.09333333333333334,0.01020408163265306,0.006535947712418301,0.014705882352941176,0.008190618019359643,,0.010126582278481013,0.006756756756756757,0.019138755980861243,,0.008438818565400843,0.2222222222222222,0.4423076923076923,0.48936170212765956,0.08695652173913043,0.13636363636363635,0.047619047619047616,,,0.047619047619047616,,,0.5,0.6,0.10655737704918032,0.46153846153846156,0.4,0.006896551724137931,1.0,,,0.012987012987012988,8.0,,,,,,False,,,
714,1610612742,Michael Finley,Michael Finley,714,DAL,77063.0,1284,34,2450,2437,696,862,282.0,4887,124.0,70.0,167.0,82.0,211.0,11.0,24.0,8.0,23.0,76.0,3.0,14.0,38.0,245.0,502.0,34.0,100.0,105.0,697.0,2524,24.0,47.0,4.0,52.0,64.0,130.0,18.0,46.0,227.0,202.0,288.0,84.0,70.0,23.0,28.0,100.0,41.0,141.0,28.0,13.0,46.0,34.0,323.0,28.0,70.0,102.0,142.0,39.0,32.0,55.0,45.0,25.0,2.0,80.0,21.0,23.0,60,138.0,8.0,54.0,12.0,5.0,12.0,227.0,696,14.0,0.4122448979591837,0.4297872340425532,0.8235294117647058,0.34,0.391304347826087,0.3617021276595745,0.48804780876494025,0.5106382978723404,0.49230769230769234,0.49169435215946844,0.5,0.5170454545454546,0.5233082706766917,0.5,0.5563725490196079,0.16611295681063123,0.055776892430278883,0.11290322580645161,0.014218009478672985,26.664280601288475,0.6875,0.07829977628635347,0.12280701754385964,0.0873440285204991,0.07220216606498195,0.08041958041958042,0.08157099697885196,0.11931818181818182,0.1346153846153846,0.2059800664451827,0.27740863787375414,0.41916167664670656,0.44871794871794873,0.3504983388704319,0.3886255924170616,0.3942307692307692,0.5,0.03986710963455149,0.4583333333333333,0.4583333333333333,1.0,0.12624584717607973,0.3026315789473684,0.30666666666666664,0.7391304347826086,0.058823529411764705,0.045454545454545456,0.2159090909090909,0.3684210526315789,0.37209302325581395,0.32857142857142857,0.45077647058823517,0.44731375,0.447729705882353,0.0847457627118644,0.09854014598540146,0.0746054519368723,0.32568149210903874,10.628685258964143,26.442000000000004,0.28408163265306124,93.0,14.0,18.0,31.0,39.0,,1.0,4.0,1.0,1.0,1.0,45.0,18.0,20.0,6.0,20.0,11.0,26.0,4.0,40.0,7.0,7.0,9.0,10.0,6.0,1.0,,1.0,5.0,,1.0,16.0,7.0,,7.0,,0.25,0.0658682634730539,0.047619047619047616,0.027139874739039668,0.04435483870967742,0.03067993366500829,0.04739336492890995,0.023529411764705882,0.019656019656019656,0.031413612565445025,0.08771929824561403,0.024822695035460994,0.5833333333333334,0.75,0.8454545454545455,0.5268817204301075,0.15714285714285714,0.35294117647058826,0.7777777777777778,0.21428571428571427,0.0196078431372549,,,0.3333333333333333,1.0,0.2215909090909091,0.7948717948717948,0.5,0.009900990099009901,3.0,,,0.047619047619047616,2.0,,1.0,0.01,,0.013157894736842105,False,,,
762,1610612742,Shawn Bradley,Shawn Bradley,762,DAL,46754.0,779,115,1474,1463,463,463,163.0,2937,71.0,26.0,60.0,14.0,38.0,1.0,1.0,1.0,,2.0,,,,82.0,169.0,1.0,3.0,41.0,208.0,1374,23.0,40.0,,62.0,21.0,46.0,1.0,1.0,57.0,114.0,50.0,3.0,2.0,,13.0,7.0,3.0,10.0,2.0,1.0,3.0,2.0,23.0,29.0,135.0,173.0,229.0,14.0,13.0,13.0,9.0,22.0,1.0,35.0,9.0,49.0,92,54.0,6.0,26.0,73.0,24.0,73.0,57.0,463,8.0,0.6951219512195121,0.8382352941176471,1.0,0.3333333333333333,1.0,0.3333333333333333,0.48520710059171596,0.575,0.45652173913043476,0.48546511627906974,0.575,0.4787234042553192,0.5306122448979592,0.62,0.5377358490566038,0.01744186046511628,0.07692307692307693,0.11267605633802817,0.02631578947368421,13.898916967509024,0.37142857142857144,0.22462562396006655,0.19594594594594594,0.21895861148197596,0.18229166666666666,0.25,0.24066390041493776,0.22330097087378642,0.13333333333333333,0.4127906976744186,0.3488372093023256,0.43333333333333335,0.4642857142857143,0.22093023255813954,0.3684210526315789,0.3783783783783784,0.9285714285714286,0.005813953488372093,1.0,1.0,1.0,0.011627906976744186,,,,,0.02127659574468085,,,0.43023255813953487,,0.45644418604651144,0.4923837837837838,0.44078297872340433,0.13541666666666666,0.13756613756613756,0.2980769230769231,0.27403846153846156,6.804733727810651,23.600000000000005,0.3141112618724559,42.0,17.0,29.0,10.0,14.0,,,1.0,,,16.0,12.0,,28.0,,2.0,8.0,48.0,9.0,56.0,6.0,1.0,6.0,4.0,2.0,3.0,,7.0,5.0,,,4.0,48.0,1.0,42.0,,,0.06666666666666667,0.225,0.0831889081455806,0.05755395683453238,0.0782122905027933,0.12403100775193798,0.08374384236453201,0.061224489795918366,0.05128205128205128,0.09090909090909091,0.0821917808219178,0.5753424657534246,0.5915492957746479,0.6666666666666666,0.5952380952380952,0.7307692307692307,0.725,0.5862068965517241,0.23529411764705882,,,,,,0.2978723404255319,0.7142857142857143,1.0,,,1.0,3.0,,,5.0,,,,,False,,,
1916,1610612742,Calvin Booth,Calvin Booth,1916,DAL,6716.0,112,-10,216,222,95,110,29.0,438,8.0,4.0,11.0,5.0,8.0,,,,,,,,,15.0,27.0,,,5.0,35.0,222,3.0,5.0,,8.0,5.0,8.0,,,14.0,22.0,8.0,,,,4.0,8.0,1.0,9.0,1.0,,5.0,2.0,19.0,2.0,10.0,14.0,23.0,3.0,,2.0,1.0,3.0,,5.0,2.0,11.0,18,13.0,1.0,5.0,12.0,2.0,13.0,14.0,95,2.0,0.7333333333333333,0.9166666666666666,,,,,0.5555555555555556,0.6,0.625,0.5555555555555556,0.6,0.625,0.5303030303030303,0.5714285714285714,0.5,,0.14814814814814814,0.25,,15.384615384615383,0.4,0.1,0.10526315789473684,0.10084033613445378,,0.22580645161290322,0.07317073170731707,0.14285714285714285,,0.2962962962962963,0.4074074074074074,0.36363636363636365,0.4444444444444444,0.2962962962962963,0.625,0.625,1.0,,,,,,,,,,,,,0.2962962962962963,,0.44085185185185183,0.48055,0.40365000000000006,0.16129032258064516,0.16129032258064516,0.22857142857142856,0.4,8.88888888888889,,0.4398148148148148,6.0,2.0,2.0,1.0,2.0,,,,,,2.0,4.0,,6.0,,1.0,4.0,5.0,2.0,9.0,,3.0,2.0,1.0,1.0,,,1.0,,,,2.0,9.0,1.0,7.0,,,0.18181818181818182,0.4,0.060240963855421686,0.14814814814814814,0.08181818181818182,0.0625,0.029411764705882353,0.09090909090909091,0.15,0.14285714285714285,,0.5384615384615384,0.75,1.0,0.5,0.75,0.4,1.0,,,,,,,0.25,0.5,,,,,,,,,,,,,False,1.0,,1.0
1917,1610612742,Wang Zhi-zhi,Wang Zhi-zhi,1917,DAL,1241.0,21,-16,43,42,20,22,4.0,85,2.0,1.0,3.0,3.0,5.0,,,,,1.0,,,,5.0,10.0,,1.0,,10.0,50,,,,,1.0,3.0,,,2.0,10.0,,,1.0,,2.0,,,,,,,,,,2.0,3.0,3.0,,,,,,,,,2.0,2,,,,,,,2.0,20,,1.0,1.0,,,,,0.5,,0.3333333333333333,0.45454545454545453,,0.3333333333333333,0.45454545454545453,,0.3333333333333333,0.09090909090909091,0.2,,0.2,23.404255319148938,,0.15384615384615385,,0.15384615384615385,,0.5,0.125,,,0.18181818181818182,0.2727272727272727,0.3333333333333333,0.5,0.45454545454545453,0.6,0.75,1.0,,,,,0.09090909090909091,,,,,,,,0.2727272727272727,,0.42806818181818185,,0.3497333333333333,,,,0.2,11.790000000000001,25.0,0.46511627906976744,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,,,,,,,,,,,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,False,,,
2059,1610612742,Eduardo Najera,Eduardo Najera,2059,DAL,12828.0,214,-52,416,426,167,151,54.0,842,34.0,5.0,15.0,5.0,11.0,,1.0,,1.0,2.0,1.0,1.0,2.0,31.0,60.0,1.0,3.0,8.0,73.0,467,5.0,12.0,1.0,12.0,8.0,18.0,1.0,2.0,22.0,36.0,26.0,,2.0,1.0,10.0,15.0,3.0,18.0,3.0,,8.0,6.0,39.0,7.0,17.0,25.0,42.0,5.0,4.0,8.0,5.0,2.0,,10.0,4.0,9.0,18,23.0,3.0,11.0,6.0,1.0,6.0,22.0,167,4.0,0.5806451612903226,0.6666666666666666,,0.3333333333333333,0.5,0.3333333333333333,0.5166666666666667,0.4166666666666667,0.4444444444444444,0.5158730158730159,0.38461538461538464,0.475,0.5,0.375,0.4074074074074074,0.047619047619047616,0.16666666666666666,0.20588235294117646,0.09090909090909091,17.40041928721174,0.8,0.11564625850340136,0.2,0.13186813186813187,0.018518518518518517,0.21052631578947367,0.14545454545454545,0.13043478260869565,0.3333333333333333,0.5396825396825397,0.23809523809523808,0.3333333333333333,0.38461538461538464,0.1746031746031746,0.45454545454545453,0.5,0.6,0.015873015873015872,,,,0.031746031746031744,0.5,0.5,,0.07692307692307693,,0.1,0.5,0.5873015873015873,0.5,0.493752380952381,0.482725,0.4915025,0.15492957746478872,0.16176470588235295,0.1643835616438356,0.3013698630136986,5.193333333333333,23.766666666666666,0.4014423076923077,21.0,4.0,7.0,7.0,11.0,,,,,,2.0,3.0,3.0,8.0,,1.0,1.0,16.0,1.0,17.0,3.0,1.0,1.0,3.0,,3.0,,2.0,,,,2.0,5.0,,5.0,,,0.13333333333333333,0.05555555555555555,0.0975609756097561,0.030303030303030304,0.08629441624365482,0.17073170731707318,0.08620689655172414,0.06153846153846154,,0.14285714285714285,0.14285714285714285,0.8333333333333334,0.6176470588235294,0.7777777777777778,0.6190476190476191,0.4,0.5384615384615384,0.5714285714285714,,,,,,,0.55,0.6363636363636364,,,,,1.0,,,,,,,,False,,,
2051,1610612742,Donnell Harvey,Donnell Harvey,2051,DAL,3404.0,57,-21,125,126,69,78,13.0,251,5.0,2.0,6.0,1.0,3.0,,,,,,,,,8.0,14.0,,,5.0,21.0,126,2.0,3.0,,7.0,4.0,8.0,,,10.0,6.0,10.0,,,,1.0,2.0,,2.0,,,2.0,,4.0,5.0,5.0,11.0,17.0,3.0,2.0,,,5.0,1.0,5.0,2.0,5.0,13,14.0,2.0,7.0,1.0,,1.0,10.0,69,2.0,0.375,0.5,,,,,0.5714285714285714,0.6666666666666666,0.5,0.5714285714285714,0.6666666666666666,0.5,0.525,0.5833333333333334,0.5,,0.07142857142857142,,,17.73049645390071,,0.125,0.35714285714285715,0.18518518518518517,0.14285714285714285,0.07692307692307693,0.15384615384615385,0.4444444444444444,0.2,0.35714285714285715,0.42857142857142855,0.3333333333333333,0.4,0.21428571428571427,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,0.35714285714285715,,0.4246,0.5044,0.3864125,0.3684210526315789,0.3684210526315789,0.3333333333333333,0.47619047619047616,6.778571428571428,,0.552,5.0,2.0,2.0,2.0,2.0,,,,,,3.0,2.0,,4.0,,,2.0,4.0,1.0,6.0,,1.0,1.0,,,,,1.0,2.0,,,1.0,1.0,,,,,0.16666666666666666,0.16666666666666666,0.09302325581395349,0.2,0.11320754716981132,0.16666666666666666,,0.11764705882352941,0.125,0.5,,,1.0,1.0,0.4,0.5,0.6666666666666666,1.0,,,,,,,0.25,1.0,,,,,,,,,,,,,False,,,
718,1610612742,Gary Trent,Gary Trent,718,DAL,12779.0,213,-61,408,414,97,168,49.0,822,49.0,13.0,35.0,1.0,3.0,,,,,1.0,,,,37.0,87.0,,1.0,18.0,92.0,445,6.0,19.0,,16.0,11.0,20.0,,,31.0,46.0,28.0,,,,16.0,7.0,1.0,8.0,1.0,,3.0,2.0,17.0,7.0,25.0,36.0,65.0,8.0,6.0,9.0,7.0,7.0,2.0,16.0,2.0,12.0,27,34.0,3.0,15.0,6.0,3.0,6.0,31.0,97,2.0,0.6216216216216216,0.696969696969697,,,,,0.42528735632183906,0.3157894736842105,0.55,0.42045454545454547,0.3157894736842105,0.55,0.441747572815534,0.35714285714285715,0.5769230769230769,0.011363636363636364,0.1839080459770115,0.24489795918367346,,25.05263157894737,0.5625,0.15625,0.25,0.1702127659574468,0.18181818181818182,0.14814814814814814,0.14516129032258066,0.25,0.25,0.5568181818181818,0.3977272727272727,0.37142857142857144,0.41935483870967744,0.03409090909090909,0.3333333333333333,0.3333333333333333,1.0,,,,,0.011363636363636364,,,,,,,,0.5681818181818182,,0.4916919540229886,0.4981277777777777,0.48186999999999997,0.15,0.15151515151515152,0.17391304347826086,0.33695652173913043,4.303448275862069,57.4,0.23774509803921567,23.0,4.0,15.0,8.0,9.0,,,,,,4.0,9.0,,8.0,1.0,2.0,5.0,23.0,4.0,29.0,2.0,2.0,1.0,2.0,1.0,5.0,,3.0,2.0,,,3.0,3.0,,3.0,,,0.11428571428571428,0.3076923076923077,0.13142857142857142,0.1388888888888889,0.13270142180094788,0.10204081632653061,0.16363636363636364,0.1267605633802817,0.11538461538461539,0.2,0.05714285714285714,0.5,0.46938775510204084,0.6216216216216216,0.5652173913043478,0.6923076923076923,0.7894736842105263,0.26666666666666666,,,,,,,0.45,0.8888888888888888,,,1.0,,,0.07692307692307693,1.0,,,,,,False,,,
1918,1610612742,Obinna Ekezie,Obinna Ekezie,1918,DAL,317.0,5,-4,11,13,11,13,1.0,24,2.0,,2.0,,,,,,,,,,,,4.0,,,,,9,,1.0,,,,4.0,,,,,,,,,1.0,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,1,,,,,,,,11,1.0,,,,,,,,,,,,,,,,,0.25,0.5,,33.333333333333336,,0.3333333333333333,,0.2857142857142857,,,0.4,,,0.5,0.5,,,,,,,,,,,,,,,,,,,0.5,,0.420275,0.2475,0.420275,,,,,4.225,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,False,,,
95,1610612742,Mark Bryant,Mark Bryant,95,DAL,4993.0,83,-19,164,161,73,73,20.0,325,3.0,3.0,11.0,1.0,3.0,,,,,,,,,6.0,17.0,,,3.0,15.0,186,,,,,4.0,8.0,,,9.0,6.0,6.0,,,,1.0,1.0,1.0,2.0,1.0,,1.0,,5.0,3.0,12.0,15.0,19.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,3.0,8.0,20,5.0,1.0,2.0,2.0,1.0,2.0,9.0,73,6.0,0.5,0.5,,,,,0.35294117647058826,,0.5,0.35294117647058826,,0.5,0.39473684210526316,,0.5,,0.058823529411764705,,,12.365591397849462,0.5,0.21052631578947367,0.1875,0.2054794520547945,0.15789473684210525,0.2857142857142857,0.20833333333333334,0.25,,0.17647058823529413,0.6470588235294118,0.2727272727272727,0.3,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,0.17647058823529413,,0.38118823529411766,,0.37149999999999994,0.1111111111111111,0.1111111111111111,,0.6,8.047058823529412,,0.4451219512195122,2.0,,,2.0,2.0,,,,,,,1.0,,,,,1.0,3.0,,4.0,,,,,,,,2.0,1.0,,,1.0,1.0,,2.0,,,0.09090909090909091,,0.05,0.09090909090909091,0.056338028169014086,,0.08,0.03571428571428571,0.1111111111111111,,,1.0,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,,,,,,,,,0.25,1.0,,,,,,,,,,,,,False,,,
2042,1610612742,Courtney Alexander,Courtney Alexander,2042,DAL,19485.0,325,-58,644,637,232,251,73.0,1281,28.0,6.0,28.0,20.0,60.0,,1.0,1.0,1.0,4.0,,,2.0,42.0,116.0,1.0,5.0,25.0,112.0,673,4.0,10.0,,10.0,11.0,33.0,,3.0,30.0,56.0,28.0,3.0,3.0,1.0,7.0,12.0,3.0,15.0,3.0,,2.0,9.0,33.0,8.0,15.0,27.0,40.0,11.0,7.0,7.0,5.0,7.0,1.0,14.0,6.0,17.0,52,32.0,4.0,14.0,2.0,,2.0,30.0,232,11.0,0.6666666666666666,0.7,1.0,0.2,,0.25,0.3620689655172414,0.4,0.3333333333333333,0.359504132231405,0.4,0.3055555555555556,0.4148148148148148,0.45454545454545453,0.35714285714285715,0.04132231404958678,0.0603448275862069,0.17857142857142858,,20.21709633649932,0.5,0.0684931506849315,0.12307692307692308,0.08098591549295775,0.03125,0.030303030303030304,0.12359550561797752,0.1590909090909091,0.047619047619047616,0.23140495867768596,0.23140495867768596,0.21428571428571427,0.23076923076923078,0.49586776859504134,0.3333333333333333,0.3333333333333333,0.8,0.008264462809917356,,,,0.03305785123966942,0.25,0.25,1.0,,0.027777777777777776,0.05555555555555555,,0.2727272727272727,0.3333333333333333,0.4424354166666668,0.4579714285714286,0.45528857142857143,0.10687022900763359,0.1111111111111111,0.08928571428571429,0.26785714285714285,11.644827586206894,29.32,0.36024844720496896,16.0,3.0,4.0,4.0,11.0,,,,,,2.0,8.0,,4.0,1.0,1.0,4.0,9.0,4.0,13.0,,4.0,,2.0,,2.0,,2.0,4.0,,,4.0,1.0,1.0,2.0,,,0.07142857142857142,0.14285714285714285,0.033582089552238806,0.08,0.040880503144654086,0.018867924528301886,0.023255813953488372,0.046511627906976744,0.07317073170731707,0.1111111111111111,,1.0,0.5714285714285714,0.6956521739130435,0.5,0.6666666666666666,0.4,0.75,0.3333333333333333,,,,,,0.3055555555555556,0.36363636363636365,,,,,,,,,,,,,False,,,
919,1610612742,Loy Vaught,Loy Vaught,919,DAL,14670.0,244,13,460,454,152,179,52.0,914,24.0,10.0,21.0,15.0,42.0,,,,,,,,,41.0,87.0,,,3.0,85.0,462,11.0,18.0,,22.0,11.0,24.0,,,24.0,60.0,22.0,,,,6.0,12.0,1.0,13.0,1.0,,4.0,6.0,27.0,12.0,35.0,61.0,86.0,11.0,7.0,4.0,4.0,4.0,1.0,8.0,4.0,19.0,38,4.0,2.0,3.0,2.0,1.0,2.0,24.0,152,4.0,0.7317073170731707,0.9090909090909091,,,,,0.47126436781609193,0.6111111111111112,0.4583333333333333,0.47126436781609193,0.6111111111111112,0.4583333333333333,0.48295454545454547,0.6111111111111112,0.48,,0.06896551724137931,0.125,0.023809523809523808,18.147448015122873,0.5,0.20710059171597633,0.2727272727272727,0.22065727699530516,0.14814814814814814,0.30434782608695654,0.18840579710144928,0.2571428571428571,0.3333333333333333,0.27586206896551724,0.2413793103448276,0.47619047619047616,0.5263157894736842,0.4827586206896552,0.35714285714285715,0.36585365853658536,0.9333333333333333,,,,,,,,,,,,,0.27586206896551724,,0.4303218390804599,0.45798823529411764,0.4288541666666667,0.03409090909090909,0.03409090909090909,0.25882352941176473,0.2823529411764706,10.62758620689655,,0.33043478260869563,16.0,5.0,8.0,4.0,6.0,,,,,,,2.0,,16.0,,2.0,2.0,22.0,14.0,25.0,3.0,4.0,,,,1.0,,1.0,2.0,,,,1.0,,1.0,,,0.09523809523809523,0.7,0.11518324607329843,0.05263157894736842,0.10480349344978165,0.1935483870967742,0.07462686567164178,0.11827956989247312,0.08,,0.075,0.5,0.6666666666666666,0.7619047619047619,0.625,0.6,0.4444444444444444,0.625,0.2,,,,,,0.25,0.6666666666666666,,,1.0,,,0.09090909090909091,,1.0,,,,,False,,,
