EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,PtsPutbacks,FTOffRebounds,Travels,Blocked3s,BlockedArc3,3SecondViolations,OffFTReboundPct,OffCorner3ReboundPct,OffensiveGoaltends,Technical Free Throw Trips,DefensiveGoaltends,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,ThreePtShootingFoulsDrawnPct,on,Corner3PctBlocked,Clear Path Fouls
344,1610612765,Dana Barros,Dana Barros,344,DET,54834.0,914,-34.0,1830,1824,677,656,278.0,3654,26.0,54.0,1.0,3.0,12.0,24.0,18.0,36.0,68.0,168.0,3.0,11.0,1.0,1.0,2.0,6.0,33.0,77.0,7.0,11.0,12.0,22.0,112.0,258.0,36.0,88.0,64.0,396.0,1846,10.0,21.0,8.0,12.0,45.0,39.0,85.0,14.0,28.0,46.0,166.0,82.0,142.0,96.0,12.0,,77.0,33.0,10.0,,75.0,12.0,87.0,5.0,7.0,31.0,10.0,34.0,186.0,,4.0,13.0,54.0,2.0,69.0,4.0,73.0,1.0,25.0,18.0,7.0,28.0,9.0,18.0,19.0,4.0,10.0,47.0,3.0,18.0,18.0,51,,1.0,74.0,3.0,13.0,23.0,1.0,1.0,,,1.0,,166.0,677,11.0,0.36607142857142855,0.36607142857142855,0.8888888888888888,0.4090909090909091,0.6666666666666666,0.5,0.4090909090909091,0.43410852713178294,0.47619047619047616,0.4588235294117647,0.4797687861271676,0.6666666666666666,0.5309734513274337,0.5158311345646438,0.6617647058823529,0.5892857142857143,0.2543352601156069,,0.03875968992248062,0.07407407407407407,0.027777777777777776,0.02976190476190476,,19.86013986013986,0.5957446808510638,0.02702702702702703,0.07964601769911504,0.005201560468140442,0.07303370786516854,,0.07827102803738317,0.0043907793633369925,0.0037593984962406013,0.005714285714285714,0.006097560975609756,,0.06532663316582915,0.07537688442211055,0.09285714285714286,0.07575757575757576,0.06521739130434782,0.005405405405405406,,0.15606936416184972,0.48148148148148145,0.52,0.15384615384615385,0.10404624277456648,0.5,0.5142857142857142,0.1111111111111111,0.48554913294797686,0.40476190476190477,0.4171779141104294,0.5147058823529411,0.031791907514450865,0.2727272727272727,0.2727272727272727,1.0,0.22254335260115607,0.42857142857142855,0.42857142857142855,0.8787878787878788,0.09090909090909091,0.3333333333333333,,0.030303030303030304,1.0,1.0,0.3333333333333333,0.6363636363636364,1.0,0.21238938053097345,0.5,0.05309734513274336,0.3333333333333333,0.19469026548672566,0.5454545454545454,0.41040462427745666,0.42857142857142855,0.4557826589595377,0.4372133333333333,0.44720221238938046,0.03651685393258427,0.048507462686567165,0.11363636363636363,0.41919191919191917,13.474806201550388,25.87159090909091,0.3699453551912568,1.0,,,2.0,,,,,,,5.0,1.0,,,,,,False,,
711,1610612765,Jerry Stackhouse,Jerry Stackhouse,711,DET,114324.0,1905,24.0,3834,3852,1543,1427,610.0,7686,167.0,294.0,20.0,36.0,71.0,129.0,57.0,161.0,135.0,429.0,23.0,77.0,5.0,20.0,4.0,25.0,62.0,196.0,11.0,36.0,19.0,74.0,359.0,884.0,85.0,273.0,446.0,1419.0,3869,42.0,88.0,16.0,56.0,156.0,131.0,331.0,23.0,99.0,272.0,603.0,300.0,418.0,210.0,45.0,,196.0,62.0,65.0,3.0,189.0,53.0,242.0,33.0,20.0,84.0,29.0,76.0,537.0,14.0,53.0,22.0,97.0,1.0,120.0,68.0,188.0,16.0,53.0,39.0,14.0,116.0,25.0,59.0,80.0,19.0,57.0,196.0,14.0,80.0,25.0,95,5.0,19.0,543.0,29.0,163.0,104.0,29.0,16.0,8.0,5.0,29.0,15.0,603.0,1543,21.0,0.4178272980501393,0.43478260869565216,0.8235294117647058,0.31135531135531136,0.2857142857142857,0.23232323232323232,0.31135531135531136,0.4061085972850679,0.4772727272727273,0.3957703927492447,0.42048401037165084,0.4583333333333333,0.38488372093023254,0.5,0.49050632911392406,0.507679180887372,0.23595505617977527,0.01098901098901099,0.07352941176470588,0.10204081632653061,0.13664596273291926,0.030303030303030304,0.01020408163265306,34.802531093170415,0.5918367346938775,0.006666666666666667,0.06402640264026403,0.033608116677235254,0.05714285714285714,0.03617571059431524,0.06263157894736843,0.03411405295315682,0.05625,0.028645833333333332,0.021037868162692847,0.03296703296703297,0.05336426914153132,0.04772727272727273,0.08229813664596274,0.05673758865248227,0.05825242718446602,0.025236593059936908,0.5172413793103449,0.2541054451166811,0.5680272108843537,0.6325757575757576,0.5029940119760479,0.13915298184961106,0.35403726708074534,0.41007194244604317,0.22807017543859648,0.3707865168539326,0.3146853146853147,0.3245192307692308,0.3925925925925926,0.0665514261019879,0.2987012987012987,0.3026315789473684,0.7391304347826086,0.1694036300777874,0.3163265306122449,0.31958762886597936,0.8548387096774194,0.25,0.5555555555555556,0.1,0.1388888888888889,0.25,0.6,0.25,0.3055555555555556,1.0,0.3,0.5503875968992248,0.05813953488372093,0.16,0.17209302325581396,0.25675675675675674,0.49006050129645634,0.3163265306122449,0.48538780276816595,0.48390254237288133,0.48129836829836825,0.12895752895752896,0.16011787819253437,0.10993657505285412,0.4249471458773784,10.381108597285065,25.217216117216115,0.40245174752217006,24.0,28.0,1.0,9.0,,,1.0,0.005780346820809248,0.043859649122807015,,23.0,,,,4.0,,0.01444043321299639,False,0.012987012987012988,
376,1610612765,Eric Montross,Eric Montross,376,DET,17686.0,295,-57.0,579,587,157,191,90.0,1166,15.0,22.0,9.0,13.0,2.0,6.0,11.0,32.0,2.0,9.0,,,,,,,,,,,,,28.0,63.0,,,5.0,61.0,635,11.0,17.0,,,22.0,4.0,15.0,,,2.0,10.0,36.0,20.0,,,,,,5.0,,4.0,1.0,5.0,1.0,,1.0,,3.0,11.0,4.0,17.0,7.0,34.0,13.0,54.0,23.0,77.0,1.0,6.0,4.0,2.0,7.0,1.0,3.0,8.0,1.0,4.0,15.0,,5.0,27.0,44,3.0,4.0,14.0,2.0,7.0,1.0,14.0,10.0,1.0,3.0,14.0,12.0,10.0,157,4.0,0.6428571428571429,0.8571428571428571,,,,,,0.4444444444444444,0.6470588235294118,0.26666666666666666,0.4444444444444444,0.6470588235294118,0.26666666666666666,0.4420289855072464,0.6111111111111112,0.2777777777777778,,,0.07936507936507936,0.09090909090909091,0.09375,,,12.191582002902758,0.4666666666666667,0.5652173913043478,0.15668202764976957,0.06910569105691057,0.19444444444444445,0.0784313725490196,0.16205533596837945,0.0707070707070707,0.078125,0.1095890410958904,0.03669724770642202,0.11428571428571428,0.14285714285714285,0.1746031746031746,0.15384615384615385,0.24,0.09090909090909091,0.03333333333333333,0.8571428571428571,0.3492063492063492,0.6818181818181818,0.75,0.4666666666666667,0.5079365079365079,0.34375,0.3793103448275862,0.8181818181818182,0.14285714285714285,0.2222222222222222,0.2222222222222222,1.0,,,,,,,,,0.7647058823529411,0.6923076923076923,0.1111111111111111,,,,,,,0.4,0.3333333333333333,,,,,0.3492063492063492,,0.448157142857143,0.49962941176470593,0.44440666666666667,0.10294117647058823,0.10294117647058823,0.36065573770491804,0.16393442622950818,6.449206349206349,,0.2711571675302245,,14.0,2.0,,,,1.0,0.08695652173913043,,,,,,,,,,False,,
961,1610612765,John Wallace,John Wallace,961,DET,27212.0,454,-88.0,910,920,299,394,149.0,1830,24.0,44.0,7.0,12.0,7.0,8.0,18.0,49.0,39.0,96.0,,1.0,,,,,2.0,13.0,,1.0,,8.0,81.0,189.0,2.0,14.0,29.0,197.0,971,17.0,37.0,,1.0,38.0,19.0,44.0,,8.0,11.0,49.0,84.0,78.0,6.0,,,13.0,2.0,12.0,,15.0,7.0,22.0,4.0,3.0,9.0,1.0,5.0,51.0,6.0,14.0,4.0,36.0,11.0,51.0,20.0,71.0,1.0,12.0,5.0,7.0,15.0,4.0,11.0,17.0,,4.0,32.0,2.0,4.0,23.0,61,4.0,4.0,38.0,4.0,20.0,1.0,12.0,5.0,5.0,2.0,14.0,8.0,49.0,299,20.0,0.5185185185185185,0.5454545454545454,1.0,0.14285714285714285,,,0.14285714285714285,0.42857142857142855,0.4594594594594595,0.4318181818181818,0.41379310344827586,0.4473684210526316,0.36538461538461536,0.44772727272727275,0.48717948717948717,0.4083333333333333,0.06896551724137931,,0.06349206349206349,0.1590909090909091,0.10204081632653061,,,23.225806451612904,0.46875,0.3055555555555556,0.0997229916897507,0.035897435897435895,0.05063291139240506,0.08450704225352113,0.09090909090909091,0.04338394793926247,0.035398230088495575,0.030927835051546393,0.03888888888888889,0.07272727272727272,0.136,0.11224489795918367,0.057971014492753624,0.06451612903225806,,0.009259259259259259,0.5714285714285714,0.21674876847290642,0.5454545454545454,0.6486486486486487,0.625,0.2413793103448276,0.3673469387755102,0.4090909090909091,0.5,0.4729064039408867,0.40625,0.40625,0.46153846153846156,0.0049261083743842365,,,,0.06403940886699508,0.15384615384615385,0.15384615384615385,1.0,0.3157894736842105,0.5833333333333334,0.42857142857142855,,,,0.02631578947368421,,,0.15384615384615385,0.875,,,0.15384615384615385,,0.2857142857142857,0.15384615384615385,0.43844950738916266,0.4345546875,0.42833076923076935,0.091324200913242,0.0975609756097561,0.19289340101522842,0.24873096446700507,11.340740740740738,25.857142857142858,0.32857142857142857,4.0,8.0,,7.0,2.0,,,,0.125,1.0,,,,,,2.0,,False,,1.0
966,1610612765,Jerome Williams,Jerome Williams,966,DET,35595.0,593,-33.0,1177,1187,421,484,195.0,2364,44.0,90.0,17.0,39.0,12.0,29.0,7.0,18.0,15.0,36.0,,,,,,,,1.0,,,,,66.0,144.0,,1.0,48.0,180.0,1228,19.0,44.0,,,47.0,17.0,44.0,,,15.0,49.0,70.0,62.0,,,,1.0,,15.0,,20.0,6.0,26.0,2.0,4.0,11.0,3.0,6.0,58.0,13.0,59.0,23.0,91.0,20.0,134.0,77.0,211.0,8.0,28.0,11.0,17.0,10.0,3.0,6.0,19.0,,4.0,29.0,4.0,10.0,20.0,62,11.0,8.0,67.0,3.0,30.0,5.0,7.0,6.0,,1.0,8.0,4.0,49.0,421,12.0,0.5303030303030303,0.6730769230769231,,,,,,0.4583333333333333,0.4318181818181818,0.38636363636363635,0.45517241379310347,0.4318181818181818,0.38636363636363635,0.5084745762711864,0.47,0.46226415094339623,0.006896551724137931,,0.10416666666666667,0.1111111111111111,0.16666666666666666,0.05555555555555555,,14.527503526093088,0.3448275862068966,0.40816326530612246,0.21064814814814814,0.12368972746331237,0.20175438596491227,0.13541666666666666,0.2087912087912088,0.1256544502617801,0.12578616352201258,0.1574074074074074,0.10476190476190476,0.140625,0.16296296296296298,0.22608695652173913,0.23626373626373626,0.18518518518518517,0.24242424242424243,0.12903225806451613,0.5,0.6206896551724138,0.4888888888888889,0.55,0.45454545454545453,0.12413793103448276,0.3888888888888889,0.4666666666666667,0.42857142857142855,0.2482758620689655,0.4166666666666667,0.4411764705882353,0.8,,,,,0.006896551724137931,,,,0.8863636363636364,0.4358974358974359,0.11764705882352941,,,,,,,0.6590909090909091,0.41379310344827586,,,,,0.6275862068965518,,0.5057044827586207,0.5338243902439025,0.5068499999999999,0.1744186046511628,0.17543859649122806,0.2611111111111111,0.2722222222222222,5.397222222222222,27.8,0.3576890399320306,9.0,28.0,5.0,2.0,1.0,1.0,3.0,0.09090909090909091,0.125,,,,1.0,,,,,False,,
693,1610612765,Joe Smith,Joe Smith,693,DET,63795.0,1063,74.0,2137,2112,775,671,306.0,4249,44.0,100.0,18.0,33.0,16.0,36.0,41.0,120.0,69.0,179.0,,2.0,,,,1.0,,3.0,,,,3.0,154.0,399.0,,5.0,125.0,433.0,2102,25.0,54.0,,,74.0,41.0,130.0,,4.0,46.0,128.0,192.0,116.0,,,1.0,2.0,,18.0,1.0,28.0,11.0,39.0,7.0,4.0,13.0,4.0,11.0,89.0,22.0,57.0,34.0,126.0,12.0,172.0,83.0,255.0,8.0,21.0,13.0,8.0,25.0,3.0,8.0,35.0,8.0,17.0,60.0,8.0,14.0,72.0,144,10.0,8.0,159.0,14.0,69.0,17.0,25.0,17.0,2.0,6.0,25.0,11.0,128.0,775,20.0,0.6233766233766234,0.6857142857142857,,,,,,0.38596491228070173,0.46296296296296297,0.3153846153846154,0.3811881188118812,0.46296296296296297,0.30597014925373134,0.453781512605042,0.5522388059701493,0.4025157232704403,0.012376237623762377,0.2,0.045112781954887216,0.11,0.05,0.00558659217877095,0.3333333333333333,21.552070767993566,0.4166666666666667,0.18461538461538463,0.15053763440860216,0.06499429874572406,0.15454545454545454,0.11518324607329843,0.15137180700094607,0.07397003745318352,0.07905138339920949,0.055299539170506916,0.06142506142506143,0.12030075187969924,0.14912280701754385,0.13877551020408163,0.15934065934065933,0.1511627906976744,0.16666666666666666,0.034934497816593885,0.44,0.24752475247524752,0.44,0.4943820224719101,0.3409090909090909,0.297029702970297,0.3416666666666667,0.35964912280701755,0.5121951219512195,0.4430693069306931,0.3854748603351955,0.38764044943820225,0.8695652173913043,0.0049504950495049506,,,,0.007425742574257425,,,,0.6111111111111112,0.5454545454545454,,,,,,,,0.26865671641791045,0.4444444444444444,0.007462686567164179,,0.022388059701492536,,0.2599009900990099,,0.43137071960297757,0.487172340425532,0.4258255639097744,0.1503267973856209,0.15198237885462554,0.17090069284064666,0.2956120092378753,10.56817042606516,32.4,0.3626579316799251,24.0,28.0,4.0,8.0,,,3.0,0.05194805194805195,0.10344827586206896,,1.0,,1.0,,,,,False,,
722,1610612765,Corliss Williamson,Corliss Williamson,722,DET,42895.0,715,75.0,1418,1435,523,410,213.0,2853,94.0,140.0,17.0,29.0,34.0,46.0,44.0,104.0,17.0,46.0,,,,,,,,,,,,,155.0,290.0,,,54.0,364.0,1373,27.0,44.0,,,56.0,55.0,96.0,,,24.0,134.0,210.0,100.0,,,,,,22.0,,22.0,3.0,25.0,2.0,1.0,13.0,3.0,6.0,53.0,11.0,35.0,23.0,61.0,14.0,98.0,47.0,145.0,5.0,33.0,20.0,13.0,23.0,4.0,14.0,15.0,3.0,9.0,38.0,2.0,12.0,31.0,82,11.0,7.0,86.0,16.0,40.0,11.0,8.0,7.0,,1.0,8.0,4.0,134.0,523,17.0,0.6774193548387096,0.75,,,,,,0.5344827586206896,0.6136363636363636,0.5729166666666666,0.5344827586206896,0.6136363636363636,0.5729166666666666,0.56,0.6086956521739131,0.5877192982456141,,,0.07586206896551724,0.08571428571428572,0.09615384615384616,,,21.645796064400717,0.6052631578947368,0.2545454545454545,0.09951060358890701,0.060034305317324184,0.16312056737588654,0.07801418439716312,0.11140583554376658,0.06353591160220995,0.0782122905027933,0.058823529411764705,0.04780876494023904,0.0761904761904762,0.07471264367816093,0.12972972972972974,0.09448818897637795,0.17699115044247787,0.10714285714285714,0.04424778761061947,0.5,0.4827586206896552,0.6714285714285714,0.734375,0.6702127659574468,0.3586206896551724,0.4230769230769231,0.46808510638297873,0.5909090909090909,0.15862068965517243,0.3695652173913043,0.3695652173913043,0.9411764705882353,,,,,,,,,0.6590909090909091,0.5862068965517241,0.17647058823529413,,,,,,,0.4791666666666667,0.7391304347826086,,,,,0.4827586206896552,,0.4867631034482759,0.5007685714285715,0.4814010416666667,0.12738853503184713,0.12738853503184713,0.15384615384615385,0.36813186813186816,5.856896551724138,,0.3688293370944993,2.0,30.0,1.0,,,,1.0,0.015151515151515152,0.08333333333333333,,,,1.0,,,,,False,,
2073,1610612765,Brian Cardinal,Brian Cardinal,2073,DET,7187.0,120,-30.0,250,249,133,105,33.0,499,6.0,13.0,3.0,6.0,5.0,9.0,1.0,2.0,3.0,11.0,,3.0,,,,2.0,,2.0,,1.0,,,10.0,26.0,,5.0,11.0,31.0,247,3.0,7.0,,1.0,10.0,6.0,16.0,,2.0,7.0,19.0,18.0,2.0,,,,2.0,,3.0,,2.0,,2.0,,,1.0,,1.0,4.0,,7.0,2.0,12.0,1.0,15.0,8.0,23.0,1.0,7.0,5.0,2.0,2.0,1.0,1.0,6.0,1.0,1.0,8.0,,4.0,13.0,26,1.0,3.0,18.0,2.0,8.0,2.0,1.0,1.0,,,1.0,,19.0,133,6.0,0.9,1.0,,,,,,0.38461538461538464,0.42857142857142855,0.375,0.3225806451612903,0.375,0.3333333333333333,0.3974358974358974,0.5,0.41304347826086957,0.16129032258064516,,0.11538461538461539,0.23076923076923078,,,,16.095890410958905,0.25,0.1111111111111111,0.13186813186813187,0.07291666666666667,0.10526315789473684,,0.12727272727272726,0.058823529411764705,0.034482758620689655,0.0625,0.09803921568627451,,0.25,0.23529411764705882,0.06896551724137931,0.07142857142857142,0.2,0.05555555555555555,,0.41935483870967744,0.46153846153846156,0.6,0.8333333333333334,0.06451612903225806,0.5,0.5,1.0,0.3548387096774194,0.2727272727272727,0.2727272727272727,1.0,0.0967741935483871,,,,0.06451612903225806,,,,0.75,0.5,0.6666666666666666,,,,0.125,,,0.5,0.5555555555555556,0.1111111111111111,,,,0.5806451612903226,,0.5015629032258064,0.5105571428571428,0.5131138888888889,0.21621621621621623,0.25,0.3225806451612903,0.6129032258064516,7.896153846153846,25.1,0.532,4.0,2.0,1.0,,,,1.0,0.09090909090909091,,,,1.0,,,,,,False,,
76,1610612765,Cedric Ceballos,Cedric Ceballos,76,DET,9472.0,158,-5.0,309,308,98,126,49.0,617,11.0,15.0,3.0,4.0,3.0,4.0,1.0,5.0,3.0,8.0,6.0,22.0,,3.0,2.0,8.0,5.0,16.0,1.0,3.0,1.0,5.0,15.0,28.0,11.0,38.0,8.0,71.0,324,3.0,5.0,1.0,6.0,9.0,4.0,8.0,3.0,13.0,4.0,21.0,16.0,14.0,33.0,,1.0,15.0,5.0,2.0,,7.0,,7.0,,,4.0,1.0,2.0,14.0,2.0,5.0,2.0,15.0,2.0,19.0,7.0,26.0,,5.0,3.0,2.0,5.0,2.0,2.0,4.0,1.0,3.0,9.0,3.0,2.0,8.0,17,,,10.0,,3.0,2.0,3.0,1.0,,2.0,3.0,3.0,21.0,98,3.0,0.5333333333333333,0.6153846153846154,1.0,0.2894736842105263,0.16666666666666666,0.23076923076923078,0.2972972972972973,0.5357142857142857,0.6,0.5,0.4772727272727273,0.4090909090909091,0.40476190476190477,0.5,0.4090909090909091,0.45652173913043476,0.5757575757575758,,0.07142857142857142,0.13333333333333333,,,,21.62162162162162,0.5555555555555556,0.2,0.13274336283185842,0.049019607843137254,0.08333333333333333,0.043478260869565216,0.12408759124087591,0.0472972972972973,0.07692307692307693,0.06060606060606061,0.023255813953488372,0.07692307692307693,0.17857142857142858,0.13513513513513514,0.10416666666666667,,0.25,,1.0,0.22727272727272727,0.7333333333333333,0.8461538461538461,0.6363636363636364,0.07575757575757576,0.2,0.2,,0.12121212121212122,0.375,0.375,0.3333333333333333,0.3333333333333333,0.2727272727272727,0.2727272727272727,1.0,0.24242424242424243,0.3125,0.3125,1.0,0.36363636363636365,0.75,0.3333333333333333,0.2727272727272727,,,0.2727272727272727,0.3333333333333333,1.0,0.19047619047619047,0.75,0.38095238095238093,0.25,0.23809523809523808,0.2,0.803030303030303,0.3333333333333333,0.5359328125,0.5351928571428571,0.5200447368421052,0.043478260869565216,0.0967741935483871,0.1267605633802817,0.29577464788732394,7.307142857142858,25.447368421052634,0.31715210355987056,,4.0,,,,,,,,,,,1.0,,,,,False,,
1600,1610612765,Kornel David,Kornel David,1600,DET,4136.0,69,-10.0,144,152,54,76,17.0,296,10.0,13.0,2.0,4.0,3.0,5.0,,5.0,,4.0,,,,,,,,,,,,,10.0,22.0,,,,20.0,143,2.0,5.0,,,4.0,3.0,10.0,,,,6.0,12.0,8.0,,,,,,2.0,,2.0,1.0,3.0,1.0,,2.0,,,7.0,1.0,5.0,,11.0,2.0,13.0,6.0,19.0,1.0,4.0,1.0,3.0,,1.0,,4.0,,,4.0,,1.0,3.0,8,2.0,1.0,,,,,1.0,1.0,,,1.0,1.0,6.0,54,,0.6,0.75,,,,,,0.45454545454545453,0.4,0.3,0.45454545454545453,0.4,0.3,0.45454545454545453,0.4,0.3,,,0.09090909090909091,0.15384615384615385,,,,15.853658536585368,,0.25,0.14102564102564102,0.09433962264150944,,0.1,0.12087912087912088,0.09523809523809523,0.05555555555555555,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.1111111111111111,0.14285714285714285,0.15625,,,0.1,1.0,0.5909090909090909,0.7692307692307693,0.9090909090909091,0.6,0.22727272727272727,,,,0.18181818181818182,,,,,,,,,,,,0.8,0.5,,,,,,,,0.5,0.6,,,,,0.5909090909090909,,0.5049636363636364,0.5378499999999999,0.47381,,,0.2,0.3,5.709090909090909,,0.375,,4.0,,1.0,,,,,,,,,,,,,,False,,
