EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsPutbacks,OffThreePtRebounds,FTOffRebounds,Travels,SecondChanceTurnovers,BlockedAtRim,BlockedShortMidRange,OffensiveGoaltends,3SecondViolations,OffFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsUnassisted3s,HeaveAttempts,ThreePtShootingFoulsDrawn,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SelfOReb,Blocked3s,BlockedArc3,SelfORebPct,Fg3aBlocked,LostBallOutOfBoundsTurnovers,FG3APctBlocked,Corner3PctBlocked,on
133,1610612766,David Wesley,David Wesley,133,CHH,2225.0,37,9,61,62,7,2,10,123,3.0,4.0,,,,,,1.0,3.0,6.0,,,1.0,2.0,,,,,6.0,11,1.0,2.0,2.0,17.0,57,2.0,2.0,,,,4.0,1.0,1.0,,,2.0,4.0,6.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,,1.0,,,1.0,5.0,,,,,,,,1.0,1.0,,,,,,,,,1.0,4.0,1.0,,2.0,,,1.0,,,,,,4.0,7,,0.5,0.5,1.0,0.5,,,0.5,0.5454545454545454,1.0,1.0,0.5769230769230769,1.0,1.0,0.6071428571428571,1.0,1.0,0.15384615384615385,0.09090909090909091,,1.0,,19.178082191780824,,,,,,,,,,,,,,,0.3076923076923077,0.75,0.75,,0.07692307692307693,,,,0.46153846153846156,0.5,0.5,1.0,,,,,0.15384615384615385,0.5,0.5,1.0,,,,,,,,,,0.46153846153846156,0.5,0.48148461538461534,0.3858,0.4356,0.07142857142857142,0.08333333333333333,0.23529411764705882,0.23529411764705882,10.636363636363637,25.6,0.11475409836065574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
136,1610612766,P.J. Brown,P.J. Brown,136,CHH,1914.0,32,1,51,56,12,8,11,107,1.0,2.0,,,,,,,1.0,3.0,,,,,,,,,2.0,5,,,2.0,6.0,51,,,,,1.0,1.0,,1.0,,,,,4.0,,,,,,1.0,,1.0,,,,,1.0,2.0,2.0,1.0,1.0,,2.0,4.0,6.0,3.0,1.0,2.0,,,,,,,,,1.0,,,3.0,1.0,,2.0,,,,,,,12,,1.0,1.0,,,,,,0.4,,,0.4,,,0.5,0.5,,,,,,,8.955223880597014,,,0.05555555555555555,0.07142857142857142,0.1111111111111111,0.07407407407407407,0.08823529411764706,0.125,,,,0.1,0.2,,0.4,0.5,0.5,1.0,,,,,0.6,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,0.4,,0.461,,0.3213,0.3333333333333333,0.3333333333333333,0.16666666666666666,,11.1,,0.23529411764705882,,1.0,1.0,,,,,,,1.0,0.16666666666666666,0.07142857142857142,,1.0,,,,,,,,,,,,,,,,,,,,,,,,False
1884,1610612766,Baron Davis,Baron Davis,1884,CHH,2677.0,45,4,75,74,14,10,17,149,1.0,3.0,,,,1.0,,,2.0,6.0,1.0,1.0,,2.0,,,,,3.0,9,1.0,3.0,2.0,11.0,70,,,,,,,2.0,3.0,,,,4.0,,6.0,3.0,2.0,,1.0,7.0,2.0,9.0,2.0,,1.0,1.0,5.0,20.0,1.0,3.0,4.0,,7.0,1.0,8.0,,,,,1.0,,2.0,,2.0,,,1.0,,1.0,4.0,,,2.0,,,,,,4.0,14,,,,1.0,0.3333333333333333,,,0.3333333333333333,0.3333333333333333,,0.6666666666666666,0.375,,0.6666666666666666,0.39285714285714285,,0.6666666666666666,0.25,0.1111111111111111,0.3333333333333333,,,16.666666666666668,,,0.17391304347826086,0.024390243902439025,0.25,0.2,0.020833333333333332,0.08333333333333333,,,0.14285714285714285,0.2727272727272727,0.375,,0.25,0.3333333333333333,0.5,,,,,,0.5,0.3333333333333333,0.3333333333333333,,0.08333333333333333,1.0,1.0,1.0,0.16666666666666666,,,,,,,,,0.3333333333333333,,,,0.5,,0.45919166666666666,,0.4042333333333333,0.14285714285714285,0.18181818181818182,,0.36363636363636365,11.455555555555556,24.666666666666668,0.18666666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1944,1610612766,Eddie Robinson,Eddie Robinson,1944,CHH,2752.0,46,-1,77,77,15,10,16,154,4.0,4.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,8.0,,1.0,,,,,,,7.0,15,,1.0,4.0,18.0,81,2.0,2.0,,1.0,,4.0,2.0,4.0,,,,4.0,10.0,4.0,,,,2.0,2.0,,2.0,,,1.0,,1.0,4.0,1.0,3.0,3.0,,6.0,4.0,10.0,,,,2.0,,1.0,,1.0,2.0,,,1.0,,,4.0,,,2.0,,1.0,1.0,1.0,,4.0,15,,0.7142857142857143,0.8333333333333334,,,,,,0.4666666666666667,1.0,0.5,0.4375,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5,0.0625,0.13333333333333333,,0.3333333333333333,0.125,20.61855670103093,1.0,,0.11538461538461539,0.02631578947368421,0.25,0.15789473684210525,0.08888888888888889,,,,0.14285714285714285,0.16666666666666666,0.2857142857142857,,0.25,1.0,1.0,0.75,0.1875,0.3333333333333333,0.5,,0.5,0.25,0.2857142857142857,1.0,0.0625,,,,,,,,0.6666666666666666,1.0,,,,0.5,1.0,,,0.3125,,0.462359375,0.570325,0.4927,0.1111111111111111,0.11764705882352941,0.2222222222222222,0.2222222222222222,11.313333333333333,23.5,0.19480519480519481,2.0,3.0,,,1.0,,,,,,0.42857142857142855,0.058823529411764705,0.5,,0.2,0.5,,1.0,,,,,,0.3333333333333333,,,,,,,,,,,,,,False
922,1610612766,Elden Campbell,Elden Campbell,922,CHH,2120.0,35,-2,58,57,7,2,11,115,3.0,9.0,3.0,3.0,,1.0,2.0,6.0,1.0,4.0,,,,,,,,,6.0,19,,,10.0,22.0,58,4.0,5.0,,,4.0,12.0,,2.0,,,2.0,2.0,2.0,10.0,,,,4.0,,,,,,,,,,7.0,,,,,7.0,7.0,1.0,1.0,,2.0,,,3.0,2.0,5.0,1.0,2.0,8.0,1.0,1.0,10.0,,,3.0,2.0,1.0,,1.0,,2.0,7,,0.16666666666666666,0.3333333333333333,,,,,,0.3157894736842105,0.8,,0.3157894736842105,0.8,,0.4583333333333333,0.8571428571428571,0.3333333333333333,,0.21052631578947367,0.4444444444444444,,,41.42857142857143,0.4,,,0.2413793103448276,,,0.21212121212121213,0.375,0.25,,,,,,0.47368421052631576,0.3333333333333333,0.6,,0.3157894736842105,0.3333333333333333,0.3333333333333333,,0.21052631578947367,0.25,0.25,1.0,,,,,,,,,0.6,1.0,,,,0.5,,,,0.47368421052631576,,0.4508105263157896,0.48125999999999997,0.4729,0.13636363636363635,0.13636363636363635,0.5454545454545454,0.09090909090909091,7.0736842105263165,,0.1206896551724138,6.0,,,1.0,2.0,1.0,,1.0,,,,0.15384615384615385,,,,,,,,,,,,,,,,,,1.0,,,0.1111111111111111,,,,,False
934,1610612766,Derrick Coleman,Derrick Coleman,934,CHH,1025.0,17,-2,27,31,2,3,5,58,,2.0,,1.0,,,1.0,2.0,1.0,3.0,,,1.0,3.0,,1.0,,1.0,2.0,7,1.0,3.0,,7.0,34,1.0,2.0,,1.0,,2.0,,1.0,,1.0,,,4.0,,3.0,3.0,1.0,2.0,,,,,,,,,,1.0,,2.0,,2.0,1.0,3.0,1.0,1.0,,1.0,,,1.0,1.0,2.0,,3.0,4.0,,,,,,,,,,,,,2,,1.0,1.0,1.0,0.3333333333333333,,,0.3333333333333333,0.2857142857142857,0.5,,0.35,0.3333333333333333,,0.35,0.3333333333333333,,0.3,0.2857142857142857,0.5,0.5,,34.285714285714285,0.5,,0.3333333333333333,0.09090909090909091,,0.2,0.06666666666666667,0.3333333333333333,,0.5,,0.25,,,0.2,,,,0.2,0.5,1.0,1.0,0.3,0.3333333333333333,0.3333333333333333,1.0,,,,,0.3,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,0.3333333333333333,,,,,0.5,,0.5,0.3333333333333333,0.45289999999999997,0.5241,0.42245,,,0.2857142857142857,,11.014285714285714,25.2,0.07407407407407407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,False
2048,1610612766,Jamaal Magloire,Jamaal Magloire,2048,CHH,750.0,12,-7,25,23,24,14,6,48,2.0,2.0,1.0,1.0,2.0,2.0,,2.0,1.0,1.0,,,,,,,,,3.0,5,,,2.0,8.0,27,1.0,1.0,,,,2.0,3.0,5.0,,,2.0,8.0,4.0,2.0,,,,,,,,,,,,,,2.0,,1.0,,1.0,2.0,3.0,,,,,,,,,,,,,,,6.0,,,1.0,2.0,2.0,1.0,2.0,1.0,8.0,24,,0.6666666666666666,0.6666666666666666,,,,,,0.6,1.0,0.6,0.6,1.0,0.6,0.5,0.5,0.5,,,,,,25.806451612903228,,,0.08333333333333333,0.16666666666666666,,0.07692307692307693,0.15384615384615385,,0.3333333333333333,0.2,,,,0.5,0.4,1.0,1.0,0.5,0.4,,,,0.2,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,0.4,1.0,,,0.4,,0.43079999999999996,0.5673,0.43079999999999996,0.16666666666666666,0.16666666666666666,0.25,1.0,8.4,,0.96,,,,,,,1.0,,,,,0.14285714285714285,,,,1.0,,,,,,,,,,,,,,,,,,,,,,False
901,1610612766,Otis Thorpe,Otis Thorpe,901,CHH,1505.0,25,2,48,43,20,11,10,91,,,,,,,,2.0,,2.0,,,,,,,,,,4,,,,,37,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,1.0,,3.0,,3.0,2.0,5.0,,,,,,,2.0,,2.0,1.0,1.0,4.0,,2.0,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,10.526315789473685,,,0.14285714285714285,0.04,,0.1111111111111111,0.038461538461538464,0.16666666666666666,,0.16666666666666666,0.125,0.14285714285714285,,,,,,,0.5,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,0.36445,,0.35916666666666663,,,,,14.575000000000001,,0.4166666666666667,,,1.0,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
765,1610612766,Hersey Hawkins,Hersey Hawkins,765,CHH,1332.0,22,-12,41,41,26,17,11,82,,1.0,,1.0,,1.0,,,,1.0,,,,1.0,,,,,,2,,1.0,2.0,2.0,49,,1.0,,,,,,2.0,,,2.0,2.0,,,,1.0,,1.0,3.0,,3.0,,,2.0,,1.0,6.0,1.0,,3.0,1.0,4.0,1.0,5.0,1.0,1.0,,,,,,,,,1.0,3.0,,,3.0,,1.0,1.0,,,,,,2.0,26,1.0,,,,,,,,,,,,,,0.125,,0.16666666666666666,0.3333333333333333,0.5,1.0,,,7.4074074074074066,,1.0,0.1875,0.05,,0.16666666666666666,0.041666666666666664,,0.2,,,0.42857142857142855,,,0.3333333333333333,,,,,,,,0.3333333333333333,,,,,,,,0.3333333333333333,,,,1.0,,,,,0.5,,,,0.6666666666666666,,0.41736666666666666,0.4383,0.376,0.25,0.3333333333333333,,1.0,9.3,24.3,0.6341463414634146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
197,1610612766,Scott Burrell,Scott Burrell,197,CHH,735.0,12,-1,23,23,19,9,4,46,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,1.0,,,,1.0,2.0,2,,1.0,1.0,5.0,24,1.0,1.0,,,1.0,3.0,2.0,2.0,,1.0,1.0,5.0,4.0,,,1.0,,,1.0,,1.0,,,1.0,,,2.0,,,3.0,,3.0,,3.0,2.0,2.0,,,,,,,,,,,,,2.0,,,1.0,,,,,,5.0,19,,1.0,1.0,,,,,,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.625,0.75,0.625,0.3333333333333333,,,,,14.814814814814813,,,0.21428571428571427,,,0.2,,,,0.3333333333333333,,0.2,,,0.3333333333333333,1.0,1.0,1.0,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,0.3333333333333333,,,,,,,,,0.3333333333333333,1.0,0.3333333333333333,,0.6666666666666666,,0.5155,0.3764,0.5155,0.25,0.3333333333333333,0.6,1.0,10.9,24.4,0.8260869565217391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
695,1610612766,Eldridge Recasner,Eldridge Recasner,695,CHH,555.0,9,-1,19,18,19,9,4,37,,,,,,,,,,1.0,,,,,,,,,,1,,,3.0,3.0,17,,,,,,,,1.0,,,3.0,3.0,,,,,,,2.0,,2.0,,,1.0,,1.0,4.0,,,1.0,,1.0,,1.0,,,,1.0,,1.0,,,1.0,1.0,,,,,4.0,,,,2.0,,,,,3.0,19,,,,,,,,,,,,,,,0.5,,0.5,,,,,,17.391304347826086,1.0,,0.08333333333333333,,,0.08333333333333333,,,,,0.3333333333333333,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.3943,,0.3943,,,,1.0,15.7,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
