EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,SecondChanceTurnovers,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,OffensiveGoaltends,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Corner3FGA,FG3A,DefThreePtRebounds,NonShootingPenaltyNonTakeFouls,FG3APct,AtRimPctBlocked,DefThreePtReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Corner3Frequency,Avg3ptShotDistance,Arc3FGA,PenaltyArc3FGA,PenaltyFG3A,HeaveAttempts,Steals,BadPassSteals,BadPassTurnovers,BlockedAtRim,RecoveredBlocks,BlocksRecoveredPct,Arc3Frequency,PenaltyArc3Frequency,ShortMidRangeFGM,Corner3FGM,PenaltyCorner3FGA,FG3M,PtsAssisted3s,FTDefRebounds,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefFTReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,Offensive Fouls,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,NonHeaveArc3FGA,ThreePtAssists,Corner3Assists,LostBallSteals,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,FTOffRebounds,OffFTReboundPct,on,PenaltyCorner3FGM,Arc3FGM,PenaltyFG3M,NonHeaveArc3FGM,Arc3Assists,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,Travels,Loose Ball Fouls,PenaltyFg3Pct,LongMidRangePctBlocked,OffShortMidRangeReboundPct,OffArc3ReboundPct,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,3SecondViolations,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,Technical Free Throw Trips,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyArc3Accuracy,Fg3aBlocked,Clear Path Fouls,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3PctAssisted,FoulsDrawn,Offensive Fouls Drawn,BlockedCorner3,Corner3PctBlocked,3pt And 1 Free Throw Trips,HeaveMakes
1956,1610612737,Ira Newble,Ira Newble,1956,ATL,113790.0,1896,-287.0,3607,3631,1003.0,940,454.0,7238,117.0,181.0,29.0,48.0,196.0,377.0,66.0,554.0,3916,48.0,93.0,138.0,292.0,68.0,138.0,180.0,86.0,266.0,8.0,38.0,10.0,31.0,11.0,69.0,20.0,76.0,166.0,85.0,13.0,42.0,138.0,1003.0,0.7448979591836735,0.8156424581005587,0.519893899204244,0.5161290322580645,0.5304347826086957,0.4913793103448275,0.5584677419354839,0.5267175572519084,13.647342995169083,0.5507246376811594,0.0936227951153324,0.0498899486426999,0.0971615720524017,0.0493166963755199,0.0526315789473684,0.1040339702760085,0.1014760147601476,0.041025641025641,0.3934782608695652,0.6464088397790055,0.740506329113924,0.7094017094017094,0.4137931034482758,0.6041666666666666,0.5739130434782609,0.5139809628008755,0.5195553097345134,0.0858895705521472,0.1034482758620689,0.2490974729241877,0.2780704186304408,20.0,35.0,47.0,58.0,149.0,28.0,58.0,14.0,79.0,24.0,100.0,34.0,29.0,75.0,97.0,28.0,30.0,216.0,15.0,11.0,7.0,23.0,5.0,26.0,,0.4827586206896552,0.5,0.541095890410959,0.0769230769230769,0.1063829787234042,0.046875,0.0562390158172231,0.0208333333333333,0.0737527114967462,0.1021739130434782,0.3239130434782609,0.3892617449664429,0.3918918918918919,0.8793103448275862,0.5384615384615384,0.5714285714285714,0.5260092592592593,0.1425992779783393,8.116445623342177,65.0,83.0,40.0,21.0,0.1804347826086956,0.1270718232044199,0.1117318435754189,0.1263940520446096,0.0674157303370786,0.1413043478260869,24.56746987951807,18.0,5.0,23.0,3.0,50.0,35.0,27.0,16.0,13.0,0.5,0.0391304347826087,0.043103448275862,21.0,27.0,18.0,32.0,93.0,2.0,0.96875,0.3855421686746988,0.4,0.019047619047619,0.4468085106382978,0.5,0.4153846153846154,0.421875,1.0,0.1551724137931034,12.0,3.0,5.0,3.0,7.0,3.0,15.0,22.0,3.0,15.0,0.4285714285714285,0.0769230769230769,0.6,3.0,0.0333333333333333,False,6.0,5.0,6.0,5.0,19.0,17.0,7.0,1.0,7.0,0.2608695652173913,0.0067114093959731,0.0398230088495575,0.0580357142857142,0.5714285714285714,0.2777777777777778,0.2777777777777778,0.8,0.25,0.3333333333333333,0.3333333333333333,2.0,3.0,,,,2.0,,,0.0307692307692307,,,1.0,1.0,,3.0,2.0,0.0120481927710843,,,,1.0,,,1.0,0.0153846153846153,,
1737,1610612737,Nazr Mohammed,Nazr Mohammed,1737,ATL,27023.0,450,-104.0,845,859,272.0,316,116.0,1704,38.0,69.0,11.0,20.0,67.0,159.0,26.0,160.0,907,20.0,42.0,47.0,86.0,39.0,63.0,82.0,47.0,129.0,6.0,12.0,,13.0,9.0,25.0,4.0,51.0,79.0,41.0,3.0,18.0,47.0,272.0,0.6417910447761194,0.8113207547169812,0.4213836477987421,0.4761904761904761,0.4213836477987421,0.4761904761904761,0.449438202247191,0.4795918367346938,20.422535211267608,0.48,0.1932515337423312,0.1104815864022662,0.1774580335731415,0.1074766355140186,0.18,0.24,0.1353383458646616,0.075,0.4339622641509434,0.5507246376811594,0.6333333333333333,0.5789473684210527,0.4761904761904761,0.55,0.4339622641509434,0.463906289308176,0.4801547619047618,0.1034482758620689,0.1034482758620689,0.29375,0.3218934911242603,14.0,30.0,56.0,11.0,34.0,19.0,44.0,8.0,46.0,7.0,48.0,28.0,12.0,6.0,6.0,4.0,,12.0,7.0,3.0,4.0,21.0,7.0,21.0,,0.4318181818181818,0.4318181818181818,0.4791666666666667,0.0754716981132075,0.0357142857142857,0.0933333333333333,0.0567375886524822,0.1578947368421052,0.2258064516129032,0.3522012578616352,0.2138364779874214,0.3235294117647059,0.3333333333333333,1.0,0.6818181818181818,0.4666666666666667,0.5279736842105264,0.2875,6.809433962264154,,,11.0,7.0,,0.1304347826086956,0.1208791208791208,0.123076923076923,0.1153846153846153,,,,,,,16.0,10.0,3.0,14.0,11.0,0.5238095238095238,,,18.0,,,,,8.0,,,,0.2962962962962963,0.3214285714285714,0.3333333333333333,,,,,6.0,,,,,,,,,6.0,,,,1.0,0.032258064516129,False,,,,,,2.0,3.0,1.0,5.0,,0.0294117647058823,0.1160714285714285,0.0714285714285714,0.5555555555555556,,,,0.0714285714285714,,,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,
299,1610612737,Glenn Robinson,Glenn Robinson,299,ATL,155514.0,2592,-177.0,5024,5012,1323.0,1416,603.0,10036,75.0,139.0,13.0,33.0,449.0,985.0,268.0,1436.0,5363,82.0,207.0,371.0,526.0,62.0,270.0,371.0,86.0,457.0,17.0,160.0,29.0,88.0,83.0,248.0,56.0,81.0,183.0,306.0,15.0,105.0,371.0,1323.0,0.5857461024498887,0.6045977011494252,0.4558375634517767,0.3961352657004831,0.4679487179487179,0.4508771929824561,0.513768115942029,0.5350877192982456,28.49142457122856,0.6451612903225806,0.1355421686746988,0.0341974627688913,0.1360708534621578,0.0353403141361256,0.043859649122807,0.1410459587955626,0.1473684210526315,0.0260336906584992,0.1113782051282051,0.539568345323741,0.5952380952380952,0.4533333333333333,0.1157894736842105,0.3939393939393939,0.3221153846153846,0.4547702247191013,0.4463871024734981,0.0805369127516778,0.0976744186046511,0.2583565459610027,0.2633359872611465,20.0,34.0,380.0,210.0,466.0,47.0,95.0,26.0,153.0,114.0,372.0,28.0,48.0,153.0,205.0,90.0,36.0,462.0,19.0,19.0,39.0,24.0,8.0,26.0,1.0,0.4947368421052631,0.516260162601626,0.5583941605839416,0.048730964467005,0.0710526315789473,0.0396659707724425,0.0344827586206896,0.0442477876106194,0.1148086522462562,0.3044871794871794,0.3733974358974359,0.4506437768240343,0.4585152838427948,0.7047619047619048,0.2764227642276423,0.5882352941176471,0.4872341836734694,0.1065459610027855,11.87543147208122,47.0,263.0,68.0,23.0,0.2107371794871795,0.0935251798561151,0.1382113821138211,0.1239892183288409,0.1818181818181818,0.0376602564102564,25.275285171102656,216.0,65.0,78.0,2.0,91.0,56.0,77.0,10.0,14.0,0.5384615384615384,0.173076923076923,0.2280701754385964,164.0,18.0,13.0,90.0,264.0,33.0,0.9777777777777776,0.3422053231939163,0.3448275862068966,0.2214765100671141,0.431578947368421,0.4645892351274787,0.3829787234042553,0.3829787234042553,1.0,0.0456140350877193,14.0,1.0,4.0,11.0,28.0,6.0,214.0,52.0,23.0,35.0,0.3928571428571428,0.032520325203252,0.25,5.0,0.0485436893203883,False,6.0,72.0,31.0,72.0,29.0,27.0,15.0,24.0,1.0,0.3974358974358974,0.0171673819742489,0.0268987341772151,0.0382513661202185,0.4939024390243902,0.3333333333333333,0.3364485981308411,0.9722222222222222,0.15,0.4615384615384615,0.3364485981308411,6.0,,,,10.0,24.0,25.0,24.0,0.1951219512195122,0.4166666666666667,0.3846153846153846,2.0,,3.0,2.0,2.0,0.0076045627376425,0.0092592592592592,0.9,0.0112781954887218,1.0,,,,,,
689,1610612737,Theo Ratliff,Theo Ratliff,689,ATL,151301.0,2522,-78.0,4788,4795,1028.0,991,525.0,9583,117.0,189.0,19.0,35.0,276.0,595.0,154.0,706.0,4960,46.0,97.0,148.0,354.0,127.0,338.0,453.0,154.0,607.0,10.0,65.0,5.0,72.0,37.0,137.0,23.0,116.0,271.0,214.0,10.0,94.0,148.0,1028.0,0.6413043478260869,0.75,0.4638655462184874,0.4742268041237113,0.4638655462184874,0.4742268041237113,0.5064562410329986,0.5401459854014599,15.47022815804118,0.4744525547445255,0.170020120724346,0.0735379270411117,0.1661960467930617,0.0707350901525658,0.0990990990990991,0.1821036106750392,0.2005457025920873,0.03584229390681,0.3176470588235294,0.6190476190476191,0.7048192771084337,0.5811965811965812,0.3608247422680412,0.5428571428571428,0.3176470588235294,0.4514262184873949,0.4599030927835052,0.1384388807069219,0.1384388807069219,0.2096317280453258,0.214703425229741,42.0,74.0,268.0,48.0,138.0,64.0,115.0,35.0,163.0,56.0,198.0,80.0,39.0,60.0,73.0,29.0,19.0,159.0,26.0,14.0,18.0,259.0,68.0,261.0,,0.5565217391304348,0.5565217391304348,0.5992647058823529,0.0655462184873949,0.0485074626865671,0.0596330275229357,0.0570175438596491,0.0789473684210526,0.1213592233009708,0.4504201680672269,0.2319327731092437,0.3478260869565217,0.3555555555555555,0.875,0.6434782608695652,0.5675675675675675,0.5059202127659574,0.2308781869688385,7.97731092436975,,,74.0,25.0,,0.1216931216931216,0.1507128309572301,0.1478494623655914,0.1596638655462184,,,,,,,56.0,45.0,28.0,187.0,160.0,0.6130268199233716,,,111.0,,,,,41.0,,,,0.3228346456692913,0.4141791044776119,0.4352941176470588,,,,,30.0,,,,,,,13.0,4.0,11.0,,,,1.0,0.01,False,,,,,9.0,12.0,10.0,10.0,10.0,,0.0217391304347826,0.0734557595993322,0.0527950310559006,0.6036036036036037,,,,0.1666666666666666,,,4.0,31.0,19.0,13.0,,,,,,,,,,,2.0,1.0,,,,,,,,1.0,,,
176,1610612737,Antonio Harvey,Antonio Harvey,176,ATL,1958.0,33,-8.0,69,72,30.0,42,12.0,141,2.0,2.0,1.0,1.0,2.0,5.0,,4.0,71,1.0,1.0,2.0,4.0,1.0,4.0,5.0,1.0,6.0,,1.0,,2.0,,3.0,2.0,6.0,7.0,,,,2.0,30.0,1.0,1.0,0.4,1.0,0.4,1.0,0.4,1.0,9.63855421686747,0.3333333333333333,0.1428571428571428,0.0434782608695652,0.125,0.0344827586206896,,0.1,0.2222222222222222,,0.4,1.0,1.0,1.0,1.0,1.0,0.4,0.4605,0.5353,,,0.5,0.4347826086956521,,,3.0,,,,2.0,,,,,,2.0,,,,,,,,,4.0,2.0,4.0,,,,,0.4,0.6666666666666666,,,,0.1111111111111111,0.6,,,,,,,0.37435,,4.5200000000000005,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,2.0,0.5,,,,,,,,1.0,,,,0.3333333333333333,,,,,,,1.0,,,,,,,,,,,,,,,False,,,,,,,,1.0,,,,0.1,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1585,1610612737,Brandon Williams,Brandon Williams,1585,ATL,1196.0,20,-3.0,41,40,28.0,27,6.0,81,,,,,1.0,6.0,,2.0,31,1.0,5.0,2.0,2.0,1.0,,,2.0,2.0,1.0,,,3.0,,3.0,2.0,,4.0,,,,2.0,28.0,1.0,1.0,0.1666666666666666,0.2,0.1428571428571428,0.1666666666666666,0.1428571428571428,0.1666666666666666,20.0,,,0.0454545454545454,,0.0416666666666666,,,,0.25,,,,,,,0.1428571428571428,0.3638285714285714,0.3566666666666667,,,1.0,0.6829268292682927,,,3.0,1.0,3.0,,4.0,,,,,,1.0,,,,,,,,,,,,,,,,0.1666666666666666,0.3333333333333333,,,,,0.4285714285714285,0.4285714285714285,0.3333333333333333,0.3333333333333333,1.0,,,0.3183999999999999,,12.266666666666666,1.0,1.0,,,0.1428571428571428,,,,,0.1428571428571428,24.1,,,1.0,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,0.1666666666666666,1.0,,,,,,,,,2.0,,,,1.0,1.0,False,,,,,,,1.0,,1.0,,,0.1,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,,
1983,1610612737,Jermaine Jackson,Jermaine Jackson,1983,ATL,14419.0,240,-19.0,458,474,188.0,153,44.0,932,7.0,13.0,4.0,5.0,12.0,31.0,14.0,38.0,468,7.0,14.0,24.0,12.0,8.0,17.0,21.0,9.0,30.0,1.0,9.0,3.0,4.0,2.0,13.0,5.0,7.0,27.0,23.0,1.0,7.0,24.0,188.0,0.5,0.5454545454545454,0.3870967741935484,0.5,0.3870967741935484,0.5,0.4523809523809524,0.5454545454545454,10.76320939334638,0.6923076923076923,0.0899470899470899,0.048780487804878,0.0897435897435897,0.046875,0.0333333333333333,0.078125,0.1298701298701298,0.0666666666666666,0.4193548387096774,0.5384615384615384,0.6363636363636364,0.4285714285714285,0.3571428571428571,0.8,0.4193548387096774,0.4641580645161289,0.4539500000000001,0.1891891891891892,0.1891891891891892,0.631578947368421,0.4104803493449782,1.0,2.0,4.0,4.0,14.0,1.0,2.0,,2.0,10.0,12.0,2.0,2.0,26.0,34.0,10.0,8.0,76.0,1.0,,5.0,1.0,1.0,1.0,,0.5,0.5,0.5,0.064516129032258,,0.0357142857142857,0.0666666666666666,,0.0416666666666666,0.1290322580645161,0.4516129032258064,0.2857142857142857,0.2857142857142857,0.5,1.0,0.5,0.45755,0.0526315789473684,9.393548387096777,,,4.0,4.0,,0.1538461538461538,0.0888888888888888,0.1290322580645161,,,,,,,,8.0,3.0,7.0,,1.0,1.0,,,1.0,,,,,,,,,,0.25,0.25,,,,,,,,,,,,8.0,2.0,5.0,,,,,,False,,,,,6.0,8.0,,,1.0,,,0.0338983050847457,0.0454545454545454,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1736,1610612737,Corey Benjamin,Corey Benjamin,1736,ATL,9028.0,150,-16.0,287,291,107.0,118,45.0,578,9.0,18.0,3.0,7.0,11.0,30.0,12.0,40.0,291,3.0,11.0,14.0,12.0,7.0,15.0,21.0,10.0,31.0,2.0,2.0,,4.0,,6.0,1.0,5.0,20.0,16.0,,7.0,14.0,107.0,0.5454545454545454,0.6666666666666666,0.3666666666666666,0.2727272727272727,0.3255813953488372,0.3,0.392156862745098,0.3888888888888889,16.569767441860467,0.3333333333333333,0.1304347826086956,0.0578512396694214,0.1360544217687075,0.06,0.075,0.074074074074074,0.1956521739130435,0.074074074074074,0.4186046511627907,0.5,0.5625,0.5555555555555556,0.4666666666666667,0.4285714285714285,0.7209302325581395,0.5072302325581396,0.5049466666666668,0.14,0.1891891891891892,0.35,0.3728222996515679,3.0,7.0,8.0,1.0,4.0,3.0,8.0,3.0,9.0,5.0,10.0,4.0,3.0,6.0,10.0,2.0,2.0,24.0,2.0,2.0,1.0,2.0,,2.0,,0.375,0.3333333333333333,0.4090909090909091,0.1,,0.0689655172413793,0.027027027027027,,0.0952380952380952,0.1860465116279069,0.0930232558139534,0.25,0.3333333333333333,1.0,0.7777777777777778,0.4285714285714285,0.49915,0.225,4.916666666666667,6.0,13.0,5.0,4.0,0.3023255813953488,0.1111111111111111,0.15625,0.1923076923076923,,0.1395348837209302,24.300000000000004,7.0,2.0,4.0,,1.0,,2.0,1.0,1.0,0.5,0.1627906976744186,0.1333333333333333,1.0,1.0,2.0,2.0,6.0,1.0,1.0,0.1538461538461538,0.1538461538461538,0.0909090909090909,0.125,0.125,0.1666666666666666,0.1666666666666666,1.0,0.1333333333333333,1.0,,,,1.0,,7.0,4.0,1.0,1.0,,,,1.0,0.0833333333333333,False,,1.0,1.0,1.0,3.0,2.0,1.0,1.0,,0.25,0.25,0.0681818181818181,0.1,,0.1428571428571428,0.1428571428571428,1.0,0.3333333333333333,,0.1428571428571428,1.0,,,,,1.0,1.0,,0.1111111111111111,,0.5,,,,,,,,,,,,,,,,
2366,1610612737,Mike Wilks,Mike Wilks,2366,ATL,21862.0,364,-19.0,649,664,141.0,247,89.0,1313,13.0,25.0,1.0,4.0,23.0,64.0,21.0,85.0,676,2.0,10.0,20.0,10.0,8.0,21.0,32.0,9.0,41.0,2.0,8.0,3.0,8.0,2.0,16.0,2.0,17.0,38.0,29.0,1.0,11.0,20.0,141.0,0.217391304347826,0.217391304347826,0.359375,0.2,0.3950617283950617,0.3846153846153846,0.4473684210526316,0.5263157894736842,14.760638297872342,0.5,0.0897435897435897,0.0321285140562249,0.1038961038961039,0.0287539936102236,0.0138888888888888,0.0843373493975903,0.108695652173913,0.0434782608695652,0.3086419753086419,0.52,0.65,0.2307692307692307,0.3076923076923077,0.25,0.5185185185185185,0.472887037037037,0.4699192307692307,0.1208791208791208,0.1486486486486486,0.2352941176470588,0.2172573189522342,1.0,2.0,13.0,6.0,26.0,3.0,5.0,,6.0,10.0,36.0,,5.0,31.0,42.0,11.0,10.0,95.0,1.0,2.0,4.0,1.0,1.0,1.0,,0.6,0.3333333333333333,0.3333333333333333,0.078125,,0.015625,0.0485436893203883,,0.0677966101694915,0.1604938271604938,0.3209876543209876,0.2307692307692307,0.2307692307692307,0.1666666666666666,0.2222222222222222,0.5,0.4763499999999999,0.0705882352941176,9.046875,4.0,17.0,11.0,6.0,0.2098765432098765,0.2,0.1486486486486486,0.1228070175438596,0.2352941176470588,0.0493827160493827,25.03529411764705,13.0,3.0,3.0,,16.0,9.0,6.0,,1.0,1.0,0.1604938271604938,0.2307692307692307,4.0,1.0,,6.0,9.0,,0.5,0.3529411764705882,0.3529411764705882,,0.3076923076923077,0.3076923076923077,0.25,0.3333333333333333,1.0,,2.0,,,,4.0,9.0,13.0,11.0,2.0,7.0,,,,,,False,,5.0,2.0,5.0,9.0,10.0,2.0,,1.0,0.6666666666666666,,0.027027027027027,0.0204081632653061,0.25,0.3846153846153846,0.3846153846153846,0.4,1.0,,0.3846153846153846,,,,,,4.0,2.0,,0.4444444444444444,,0.6666666666666666,1.0,,,,,0.0588235294117647,,,,,,,,0.25,,
2321,1610612737,Paul Shirley,Paul Shirley,2321,ATL,351.0,6,8.0,10,10,6.0,10,4.0,20,,2.0,,,,4.0,,,2,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,6.0,,,,,,,,,25.0,,0.2,,0.1428571428571428,,,,0.25,,0.5,,,,,,0.5,0.3659,0.3555,,,,0.6,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,0.25,,,,,,0.25,0.25,,,,,,,,6.675,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630,1610612738,Mikki Moore,Mikki Moore,1630,BOS,700.0,12,-12.0,20,22,9.0,15,5.0,42,,,,,,1.0,,,24,,1.0,,,,,,1.0,1.0,,,,,,,,2.0,6.0,,,,,9.0,,,,,,,,,3.846153846153846,,,,,0.07142857142857142,,,,,,,,,,,,0.3606,0.3606,,,,0.45,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,2.0,1.0,2.0,,,,,,,0.25,,,,,1.0,,,,,,,,17.1,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,0.25,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,337.0,6,-7.0,10,10,2.0,7,2.0,20,,,,,,3.0,,,15,,,,,,,1.0,,1.0,,1.0,,,,1.0,1.0,,,,,,,2.0,,,,,,,,,38.46153846153846,1.0,,,0.25,,,,,,,,,,,,0.25,0.3839125,0.31215,,,,0.2,,,1.0,,2.0,,,,,,,,1.0,,1.0,,,3.0,,,,,,,,,,,0.3333333333333333,1.0,,,,,0.25,0.5,,,,,,,,14.5,,1.0,1.0,,0.25,,1.0,1.0,,,23.7,1.0,1.0,1.0,,,,1.0,,,,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,True,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742,1610612738,Shammond Williams,Shammond Williams,1742,BOS,515.0,9,-9.0,15,16,7.0,9,5.0,31,,,,,,1.0,,,14,,,,,1.0,1.0,2.0,1.0,3.0,,,,1.0,,1.0,,,1.0,,,,,7.0,,,,,,,,,19.047619047619047,,0.14285714285714285,0.1111111111111111,0.2222222222222222,0.07692307692307693,,,0.5,,,,,,,,0.6666666666666666,0.5062333333333333,0.5625,,,,0.4666666666666667,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,0.6057,,5.1,,2.0,1.0,,0.6666666666666666,,0.5,,1.0,,24.549999999999997,2.0,1.0,1.0,,,,,,,,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,2.0,,,,,,,,,True,,,,,,,,,,,,0.25,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
677,1610612738,Eric Williams,Eric Williams,677,BOS,190.0,3,-3.0,5,6,,6,2.0,11,,,,,,,1.0,1.0,8,,,,,,,1.0,,1.0,,,,,,,,,1.0,2.0,,1.0,,,,,,,,,0.5,,14.285714285714285,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.5,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,1610612738,Walter McCarty,Walter McCarty,962,BOS,534.0,9,-7.0,15,15,9.0,8,4.0,30,,,,,,2.0,,,15,,1.0,,,,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,9.0,,,,,,,,,20.0,,0.125,,0.1,0.08333333333333333,,,0.3333333333333333,,,,,,,,0.5,0.3819333333333333,0.37645,,,,0.6,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.3333333333333333,,,,,0.5,,,,,,,,18.6,,2.0,,,0.5,,,,,,37.75,2.0,2.0,2.0,1.0,,,,,,,0.5,0.6666666666666666,,,,,,1.0,,,,0.5,,,,,,,,,,,,,1.0,,,,,,,,,True,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,1610612738,Antoine Walker,Antoine Walker,952,BOS,351.0,6,-9.0,11,13,2.0,10,2.0,24,1.0,1.0,,,1.0,3.0,,2.0,18,,,,,,,1.0,,1.0,,1.0,,,,1.0,,,,1.0,1.0,1.0,,2.0,,,0.3333333333333333,,0.25,,0.25,,35.71428571428571,1.0,,,,,,,,,0.25,1.0,1.0,,,,0.5,0.473825,,0.25,0.3333333333333333,,0.18181818181818182,,,2.0,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,5.133333333333334,,1.0,,,0.25,,,,,,24.9,1.0,,,,,,1.0,,,,0.25,,,,,,,1.0,,,,0.5,,,,,,,,,,,,,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
