EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,TsPct,SecondChanceTsPct,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,FTOffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,OffFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,3SecondViolations,OffCorner3ReboundPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,Blocked3s,BlockedArc3,DefensiveGoaltends,Fg3aBlocked,Clear Path Fouls,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,HeaveMakes,BlockedCorner3,3pt And 1 Free Throw Trips
980,1610612739,Zydrunas Ilgauskas,Zydrunas Ilgauskas,980,CLE,110575.0,1843.0,-309.0,3622,3603.0,812,870.0,473.0,7225,280.0,1026.0,3854.0,45.0,193.0,133.0,45.0,218.0,22.0,285.0,165.0,450.0,79.0,155.0,110.0,219.0,32.0,27.0,364.0,167.0,812,0.5171543895055499,0.5244565217391305,27.27272727272727,0.2588235294117647,0.1569474442044636,0.0883134130146082,0.1335311572700296,0.1523754345307068,0.0912743972445465,0.0855397148676171,0.0532445923460898,0.1801566579634465,0.1367521367521367,0.1327800829875518,0.1730569948186528,0.1739583333333333,0.1881091617933723,0.2241855328547763,146.0,262.0,55.0,102.0,31.0,59.0,130.0,336.0,97.0,219.0,,2.0,,1.0,,,,3.0,,,,2.0,373.0,817.0,,5.0,74.0,157.0,,1.0,67.0,141.0,,2.0,96.0,230.0,460.0,286.0,,,104.0,2.0,1.0,,58.0,78.0,18.0,96.0,14.0,4.0,36.0,8.0,34.0,210.0,26.0,6.0,23.0,41.0,23.0,18.0,76.0,15.0,41.0,9.0,35.0,22.0,13.0,34.0,24.0,2.0,26.0,113.0,77.0,8.0,28.0,113.0,70.0,,12.0,230.0,12.0,0.6166219839142091,0.7165109034267912,,,,,,0.4565483476132191,0.4713375796178344,0.475177304964539,0.4537712895377129,0.4683544303797468,0.4685314685314685,0.5812182741116751,0.0060827250608272,0.0709914320685434,0.1335877862595419,0.0625,0.0091324200913242,0.4903225806451612,0.0674157303370786,0.1101694915254237,0.1425120772946859,0.1266666666666666,0.1541984732824427,0.1354166666666666,0.0594315245478036,0.6194690265486725,0.3187347931873479,0.5572519083969466,0.6431718061674009,0.5616438356164384,0.4087591240875912,0.3869047619047619,0.4126984126984127,0.5230769230769231,0.2664233576642336,0.4429223744292237,0.4470046082949309,0.8247422680412371,0.0024330900243309,,,,0.0036496350364963,,,,0.6455696202531646,0.5392156862745098,0.1454545454545454,0.0063291139240506,,,,,,0.4125874125874126,0.5254237288135594,,,0.0139860139860139,,0.3248175182481752,,0.4610527439024389,0.5490202205882353,0.4633524647887324,0.2241715399610136,8.577111383108939,34.739999999999995,5.0,0.0813953488372093,,,False,,,,,1.0,,,,,,
2402,1610612739,Dajuan Wagner,Dajuan Wagner,2402,CLE,64829.0,1080.0,-156.0,2095,2105.0,622,652.0,310.0,4200,96.0,474.0,2242.0,8.0,52.0,12.0,10.0,46.0,,56.0,15.0,71.0,28.0,64.0,33.0,80.0,4.0,9.0,119.0,43.0,622,0.4539347408829174,0.52,23.713011755168218,,0.0569306930693069,0.0137142857142857,0.0469483568075117,0.0548481880509304,0.0140712945590994,0.0267175572519083,0.0031948881789137,0.0760456273764258,0.041025641025641,0.0277777777777777,0.0853174603174603,0.1168478260869565,0.1097046413502109,0.2968973747016706,63.0,143.0,9.0,17.0,16.0,36.0,44.0,123.0,19.0,63.0,6.0,27.0,2.0,2.0,4.0,10.0,36.0,109.0,2.0,10.0,13.0,26.0,126.0,329.0,42.0,136.0,16.0,34.0,4.0,12.0,36.0,89.0,17.0,36.0,45.0,168.0,72.0,180.0,114.0,12.0,6.0,3.0,105.0,35.0,45.0,86.0,16.0,102.0,4.0,12.0,34.0,18.0,34.0,220.0,3.0,,7.0,24.0,14.0,10.0,36.0,11.0,17.0,2.0,19.0,,,22.0,4.0,3.0,17.0,5.0,3.0,1.0,1.0,5.0,4.0,,,168.0,13.0,0.2857142857142857,0.2926829268292683,0.9047619047619048,0.3088235294117647,0.3333333333333333,0.4722222222222222,0.3082706766917293,0.3829787234042553,0.4705882352941176,0.4044943820224719,0.4064516129032258,0.4782608695652174,0.492,0.5526315789473685,0.2924731182795699,0.1367781155015197,0.1678321678321678,0.1219512195121951,0.0952380952380952,0.5625,,0.0157068062827225,0.0133333333333333,0.0234375,0.0514285714285714,0.0869565217391304,0.0283400809716599,0.8,0.3075268817204301,0.4405594405594406,0.5294117647058824,0.3809523809523809,0.2645161290322581,0.3577235772357723,0.4074074074074074,0.0909090909090909,0.1354838709677419,0.3015873015873015,0.3333333333333333,0.4210526315789473,0.0580645161290322,0.2222222222222222,0.2222222222222222,1.0,0.2344086021505376,0.3302752293577982,0.3302752293577982,0.8888888888888888,0.3695652173913043,0.5294117647058824,0.1111111111111111,0.0434782608695652,1.0,1.0,0.217391304347826,0.2,1.0,0.288,0.4444444444444444,0.08,0.4,0.208,0.5,0.6,0.3333333333333333,0.4981998915401303,0.4641499999999999,0.4743268595041321,0.3544303797468354,6.977811550151976,25.295588235294115,,,,,False,,,,,,,,,1.0,,
2470,1610612739,Smush Parker,Smush Parker,2470,CLE,54414.0,907.0,-139.0,1829,1847.0,588,593.0,249.0,3676,86.0,356.0,1964.0,10.0,41.0,20.0,19.0,52.0,3.0,74.0,25.0,99.0,44.0,113.0,30.0,86.0,1.0,6.0,104.0,36.0,588,0.5379939209726444,0.6029411764705882,20.858895705521476,0.0508474576271186,0.0807453416149068,0.0293685756240822,0.1137724550898203,0.0875462392108508,0.0284697508896797,0.0316742081447963,0.0238095238095238,0.0682926829268292,0.0898203592814371,0.1092436974789916,0.1193548387096774,0.1739130434782608,0.1151685393258427,0.3214871514488792,65.0,107.0,9.0,12.0,24.0,35.0,11.0,47.0,8.0,28.0,11.0,27.0,1.0,2.0,5.0,10.0,23.0,75.0,2.0,9.0,8.0,31.0,84.0,182.0,34.0,102.0,11.0,19.0,3.0,11.0,31.0,57.0,13.0,41.0,45.0,146.0,56.0,112.0,90.0,12.0,10.0,2.0,73.0,23.0,26.0,119.0,19.0,138.0,11.0,8.0,71.0,13.0,35.0,295.0,4.0,1.0,8.0,41.0,18.0,23.0,69.0,20.0,48.0,6.0,21.0,3.0,6.0,39.0,11.0,2.0,19.0,10.0,6.0,,4.0,10.0,5.0,,,146.0,13.0,0.3333333333333333,0.3544303797468354,0.8823529411764706,0.3333333333333333,0.2727272727272727,0.3170731707317073,0.34,0.4615384615384615,0.5789473684210527,0.543859649122807,0.4753521126760563,0.5166666666666667,0.5153061224489796,0.5991735537190083,0.3591549295774648,0.1428571428571428,0.1495327102803738,0.2127659574468085,,0.6106194690265486,0.0169491525423728,0.0246913580246913,0.0336538461538461,0.03,0.0845588235294117,0.125,0.0588235294117647,0.5,0.3767605633802817,0.6074766355140186,0.7142857142857143,0.3538461538461538,0.1654929577464788,0.2340425531914893,0.2972972972972973,0.2727272727272727,0.0985915492957746,0.2857142857142857,0.2857142857142857,0.25,0.0950704225352112,0.4074074074074074,0.4074074074074074,1.0,0.2640845070422535,0.3066666666666666,0.3108108108108108,0.8260869565217391,0.4,0.75,0.2222222222222222,0.0666666666666666,0.5,1.0,0.3,0.2222222222222222,1.0,0.3571428571428571,0.6857142857142857,0.1020408163265306,0.5,0.3163265306122449,0.2580645161290322,0.7359154929577465,0.3150684931506849,0.5443028368794327,0.5211022727272727,0.5390338541666667,0.4101123595505618,5.382967032967034,25.08431372549019,,0.0161290322580645,1.0,0.0097087378640776,False,,,,1.0,,0.0098039215686274,,0.0133333333333333,,,
2036,1610612739,Chris Mihm,Chris Mihm,2036,CLE,47733.0,796.0,-119.0,1549,1548.0,464,539.0,241.0,3097,75.0,305.0,1642.0,18.0,94.0,75.0,21.0,105.0,12.0,138.0,91.0,229.0,29.0,46.0,69.0,123.0,14.0,8.0,104.0,42.0,464,0.4552238805970149,0.5,20.72905331882481,0.2352941176470588,0.1773648648648648,0.1181102362204724,0.1409395973154362,0.1700404858299595,0.1145833333333333,0.1065989847715736,0.0901287553648068,0.1489361702127659,0.2,0.1238095238095238,0.1296296296296296,0.1308411214953271,0.3081967213114754,0.2995480955455132,55.0,107.0,27.0,57.0,9.0,25.0,35.0,98.0,25.0,76.0,,,,,,,,3.0,,,,3.0,115.0,281.0,,3.0,38.0,85.0,,,23.0,60.0,,3.0,28.0,74.0,148.0,82.0,,,50.0,,3.0,,28.0,22.0,4.0,26.0,3.0,1.0,14.0,2.0,6.0,56.0,13.0,3.0,8.0,17.0,12.0,5.0,17.0,3.0,6.0,1.0,11.0,4.0,6.0,13.0,2.0,,11.0,37.0,27.0,1.0,9.0,37.0,23.0,,4.0,74.0,12.0,0.6434782608695652,0.8222222222222222,,,,,,0.4092526690391459,0.4470588235294118,0.3833333333333333,0.4049295774647887,0.4470588235294118,0.365079365079365,0.4457831325301205,0.0105633802816901,0.099644128113879,0.1121495327102803,0.1530612244897959,0.0131578947368421,0.3695652173913043,0.0681818181818181,0.0977443609022556,0.1609756097560975,0.0972222222222222,0.1847389558232931,0.1818181818181818,0.0583941605839416,0.6216216216216216,0.3767605633802817,0.514018691588785,0.5789473684210527,0.5272727272727272,0.3450704225352112,0.3571428571428571,0.4216867469879518,0.6285714285714286,0.2676056338028169,0.3289473684210526,0.3333333333333333,0.92,,,,,0.0105633802816901,,,,0.6705882352941176,0.4736842105263157,0.1481481481481481,,,,,,,0.3968253968253968,0.36,,,0.0476190476190476,,0.3873239436619718,,0.4696281690140843,0.5403386666666665,0.4728269841269841,0.2426229508196721,7.826334519572953,24.666666666666668,12.0,0.0983606557377049,,,False,,,6.0,,,,,,,,
2357,1610612739,Tierre Brown,Tierre Brown,2357,CLE,10066.0,168.0,16.0,334,340.0,122,126.0,46.0,674,11.0,65.0,322.0,,,7.0,6.0,16.0,,22.0,8.0,30.0,7.0,22.0,4.0,9.0,1.0,1.0,14.0,8.0,122,0.5078125,,22.27979274611399,,0.1311475409836065,0.0522388059701492,0.15,0.1358024691358024,0.0529801324503311,0.0697674418604651,0.0612244897959183,0.1219512195121951,0.037037037037037,0.0909090909090909,0.1269841269841269,0.1290322580645161,,0.3652694610778443,17.0,26.0,,,6.0,11.0,5.0,17.0,5.0,15.0,,,,,,,,1.0,,,,1.0,27.0,58.0,,1.0,,,,,10.0,25.0,,1.0,7.0,27.0,10.0,44.0,,,,,1.0,,8.0,30.0,9.0,39.0,2.0,7.0,16.0,8.0,6.0,87.0,1.0,,,13.0,8.0,5.0,15.0,4.0,12.0,1.0,3.0,1.0,1.0,7.0,4.0,,1.0,,,,,,,,,27.0,1.0,0.1851851851851851,0.1851851851851851,,,,,,0.4655172413793103,,0.4,0.4576271186440678,,0.3846153846153846,0.4655172413793103,0.0169491525423728,0.1379310344827586,0.2307692307692307,0.1176470588235294,,0.6818181818181818,,0.0588235294117647,0.0238095238095238,0.1111111111111111,0.1851851851851851,0.2222222222222222,,,0.4406779661016949,0.6538461538461539,0.85,0.1176470588235294,0.288135593220339,0.2941176470588235,0.3333333333333333,,0.2542372881355932,0.3333333333333333,0.3333333333333333,0.6,,,,,0.0169491525423728,,,,,,,,,,,,,0.4230769230769231,0.5454545454545454,,,0.0384615384615384,,0.4576271186440678,,0.4721844827586206,,0.45834,0.4153846153846154,7.372413793103448,39.4,,,,,False,,,,,,,,,,,
1496,1610612755,Keith Van Horn,Keith Van Horn,1496,PHI,12540.0,209.0,-27.0,399,398.0,43,31.0,54.0,797,25.0,126.0,430.0,3.0,23.0,15.0,3.0,21.0,2.0,26.0,17.0,43.0,6.0,12.0,12.0,25.0,3.0,3.0,30.0,14.0,43,0.5431034482758621,0.6764705882352942,27.40899357601713,0.4,0.15217391304347827,0.08379888268156424,0.10344827586206896,0.1437125748502994,0.0845771144278607,0.046511627906976744,0.04225352112676056,0.15384615384615385,0.14285714285714285,0.125,0.12173913043478261,0.13725490196078433,0.18253968253968253,0.10776942355889724,28.0,45.0,8.0,11.0,4.0,6.0,9.0,23.0,9.0,20.0,2.0,5.0,,,,,1.0,8.0,,,,1.0,46.0,88.0,3.0,13.0,10.0,14.0,,,4.0,8.0,,1.0,4.0,12.0,56.0,36.0,9.0,,16.0,,8.0,1.0,9.0,8.0,2.0,10.0,2.0,,,1.0,7.0,22.0,2.0,,4.0,4.0,2.0,2.0,6.0,,4.0,,2.0,,1.0,3.0,,,1.0,3.0,2.0,,1.0,3.0,2.0,,,12.0,1.0,0.6086956521739131,0.7368421052631579,1.0,0.23076923076923078,,,0.23076923076923078,0.5227272727272727,0.7142857142857143,0.5,0.5,0.7142857142857143,0.4444444444444444,0.5454545454545454,0.12871287128712872,0.10227272727272728,0.15555555555555556,0.08695652173913043,,0.5,,0.09090909090909091,0.15384615384615385,0.058823529411764705,0.15789473684210525,,0.09302325581395349,0.6666666666666666,0.44554455445544555,0.6222222222222222,0.7368421052631579,0.5357142857142857,0.22772277227722773,0.391304347826087,0.42857142857142855,0.4444444444444444,0.19801980198019803,0.45,0.45,1.0,0.04950495049504951,0.4,0.4,1.0,0.07920792079207921,0.125,0.125,1.0,0.7857142857142857,0.7272727272727273,,,,,,,,0.6666666666666666,0.6666666666666666,,,0.1111111111111111,,0.5742574257425742,0.125,0.49624851485148513,0.5387833333333333,0.5472166666666667,0.09523809523809523,6.574999999999999,24.661538461538463,1.0,0.2,,,True,,,1.0,,,,,,,,
1761,1610612755,Greg Buckner,Greg Buckner,1761,PHI,9635.0,161.0,13.0,290,293.0,90,70.0,46.0,583,7.0,55.0,311.0,2.0,11.0,7.0,4.0,8.0,1.0,13.0,7.0,20.0,5.0,8.0,7.0,23.0,1.0,2.0,8.0,4.0,90,0.5851063829787234,0.6875,15.988372093023257,0.14285714285714285,0.0784313725490196,0.05426356589147287,0.10526315789473684,0.08571428571428572,0.050359712230215826,0.07894736842105263,0.058823529411764705,0.07692307692307693,0.08108108108108109,0.125,0.0851063829787234,0.08888888888888889,0.2,0.3103448275862069,9.0,13.0,2.0,3.0,2.0,3.0,7.0,12.0,5.0,16.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,21.0,41.0,2.0,2.0,3.0,6.0,1.0,1.0,4.0,9.0,,,3.0,11.0,30.0,12.0,6.0,,2.0,,1.0,1.0,,6.0,1.0,7.0,1.0,,3.0,1.0,2.0,15.0,,,,7.0,4.0,3.0,3.0,2.0,2.0,,1.0,1.0,2.0,5.0,,,,2.0,1.0,,1.0,2.0,1.0,,,11.0,4.0,0.7142857142857143,0.75,1.0,1.0,1.0,,1.0,0.5121951219512195,0.5,0.4444444444444444,0.5581395348837209,0.6428571428571429,0.4444444444444444,0.5,0.046511627906976744,,,,,0.375,,,0.025,,0.07692307692307693,0.07142857142857142,,0.5,0.3023255813953488,0.6923076923076923,0.6923076923076923,0.6666666666666666,0.27906976744186046,0.5833333333333334,0.5833333333333334,0.5714285714285714,0.37209302325581395,0.3125,0.3125,1.0,0.023255813953488372,1.0,1.0,1.0,0.023255813953488372,1.0,1.0,1.0,0.42857142857142855,0.6666666666666666,0.5,,,,0.14285714285714285,1.0,1.0,0.3333333333333333,0.6666666666666666,,,,,0.3488372093023256,1.0,0.45409302325581385,0.4830571428571429,0.45642222222222223,0.2,9.363414634146341,24.15,,,,,True,,,,,,,,,,,
238,1610612755,Tyrone Hill,Tyrone Hill,238,PHI,29745.0,496.0,-38.0,927,939.0,219,169.0,127.0,1866,21.0,109.0,1008.0,10.0,38.0,52.0,11.0,52.0,5.0,68.0,56.0,124.0,8.0,16.0,27.0,68.0,5.0,4.0,35.0,20.0,219,0.43951612903225806,0.5135135135135135,12.915129151291513,0.2777777777777778,0.16666666666666666,0.12530120481927712,0.13095238095238096,0.1590909090909091,0.11739130434782609,0.09649122807017543,0.15,0.14772727272727273,0.17647058823529413,0.15,0.16129032258064516,0.16129032258064516,0.3486238532110092,0.23624595469255663,35.0,70.0,13.0,26.0,7.0,12.0,8.0,30.0,1.0,9.0,,,,,,,,,,,,,44.0,109.0,,,14.0,31.0,,,9.0,18.0,,,7.0,25.0,58.0,30.0,,,22.0,,,,9.0,7.0,2.0,9.0,2.0,,2.0,2.0,3.0,20.0,2.0,2.0,2.0,15.0,12.0,3.0,8.0,1.0,5.0,1.0,3.0,1.0,3.0,7.0,5.0,,,7.0,6.0,1.0,,7.0,5.0,,2.0,25.0,8.0,0.6590909090909091,0.8787878787878788,,,,,,0.4036697247706422,0.45161290322580644,0.5,0.4036697247706422,0.45161290322580644,0.5,0.5952380952380952,,0.08256880733944955,0.11428571428571428,0.03333333333333333,,0.5,0.06060606060606061,0.044444444444444446,0.12056737588652482,0.03225806451612903,0.1721311475409836,0.08333333333333333,0.03571428571428571,0.7142857142857143,0.6422018348623854,0.5,0.5645161290322581,0.6,0.27522935779816515,0.26666666666666666,0.27586206896551724,0.875,0.08256880733944955,0.1111111111111111,0.1111111111111111,1.0,,,,,,,,,0.8387096774193549,0.5,0.15384615384615385,,,,,,,0.6666666666666666,0.5833333333333334,,,,,0.6422018348623854,,0.5088733944954129,0.5484193548387096,0.5212666666666667,0.22935779816513763,4.183486238532111,,1.0,0.07142857142857142,,,True,,,,,,,,,,,
2422,1610612755,John Salmons,John Salmons,2422,PHI,1951.0,33.0,25.0,62,62.0,20,15.0,5.0,124,,4.0,53.0,,,,1.0,2.0,,3.0,,3.0,,,,2.0,1.0,,,,20,0.4,,7.142857142857143,,0.1,,0.16666666666666666,0.11538461538461539,,,,,,,,,,0.3225806451612903,1.0,2.0,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,2.0,4.0,,1.0,,,,,,1.0,,,,,4.0,,,,,,,,1.0,1.0,,1.0,,,,,1.0,2.0,,,,2.0,2.0,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,0.5,,,0.4,,,,0.2,0.25,0.5,,,,,,,,0.4,1.0,,1.0,0.4,0.5,1.0,1.0,0.2,,,,0.2,1.0,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,0.6,,0.53355,,0.3953,,7.7,24.1,,,,,True,,,,,,,,,,,
947,1610612755,Allen Iverson,Allen Iverson,947,PHI,28773.0,480.0,-34.0,899,910.0,211,159.0,124.0,1809,71.0,310.0,978.0,4.0,28.0,8.0,10.0,22.0,,32.0,9.0,41.0,17.0,39.0,4.0,19.0,2.0,2.0,89.0,31.0,211,0.5065359477124183,0.4666666666666667,32.763532763532766,,0.07308970099667775,0.019801980198019802,0.12195121951219512,0.0835509138381201,0.017817371937639197,0.046296296296296294,,0.10588235294117647,0.04081632653061224,0.06896551724137931,0.1095890410958904,0.12015503875968993,0.09032258064516129,0.2347052280311457,47.0,80.0,5.0,9.0,10.0,18.0,12.0,33.0,44.0,120.0,1.0,4.0,1.0,1.0,,,10.0,29.0,1.0,4.0,5.0,12.0,103.0,233.0,11.0,33.0,9.0,22.0,2.0,5.0,24.0,53.0,5.0,12.0,34.0,97.0,82.0,124.0,30.0,3.0,,,29.0,10.0,10.0,71.0,3.0,74.0,1.0,2.0,46.0,12.0,13.0,151.0,,1.0,1.0,36.0,27.0,9.0,22.0,7.0,14.0,4.0,8.0,1.0,4.0,10.0,6.0,1.0,14.0,6.0,3.0,2.0,1.0,7.0,4.0,,1.0,97.0,3.0,0.39805825242718446,0.39805825242718446,0.9090909090909091,0.3333333333333333,0.4,0.4166666666666667,0.3333333333333333,0.44206008583690987,0.4090909090909091,0.4528301886792453,0.4492481203007519,0.4444444444444444,0.4846153846153846,0.5705882352941176,0.12406015037593984,0.04291845493562232,0.0875,0.030303030303030304,0.016666666666666666,0.5641025641025641,0.03333333333333333,,0.021897810218978103,,0.07627118644067797,0.25,0.007042253521126761,0.5714285714285714,0.3007518796992481,0.5875,0.6438356164383562,0.3404255319148936,0.12406015037593984,0.36363636363636365,0.375,0.3333333333333333,0.45112781954887216,0.36666666666666664,0.3728813559322034,0.4772727272727273,0.015037593984962405,0.25,0.25,1.0,0.10902255639097744,0.3448275862068966,0.3448275862068966,0.9,0.3333333333333333,0.5555555555555556,0.6,0.037037037037037035,1.0,1.0,0.14814814814814814,0.25,1.0,0.27692307692307694,0.5555555555555556,,,0.18461538461538463,0.4166666666666667,0.424812030075188,0.3448275862068966,0.4840190566037736,0.48666923076923074,0.4644753846153847,0.31290322580645163,10.861373390557938,26.31515151515152,,,1.0,0.029411764705882353,True,1.0,1.0,,,,,,,,,
243,1610612755,Aaron McKie,Aaron McKie,243,PHI,11647.0,194.0,-28.0,355,368.0,122,110.0,49.0,723,6.0,66.0,412.0,,4.0,1.0,2.0,13.0,3.0,18.0,2.0,20.0,,3.0,5.0,10.0,1.0,,7.0,4.0,122,0.44,0.3333333333333333,18.886198547215496,0.3,0.11711711711711711,0.006289308176100629,0.07407407407407407,0.10869565217391304,0.01098901098901099,,,0.16129032258064516,0.10526315789473684,0.11764705882352941,0.05333333333333334,0.06451612903225806,0.06060606060606061,0.3436619718309859,10.0,20.0,1.0,2.0,4.0,5.0,7.0,20.0,7.0,19.0,3.0,9.0,,,,2.0,1.0,4.0,,,1.0,2.0,24.0,59.0,4.0,13.0,2.0,6.0,,,8.0,16.0,1.0,4.0,,19.0,26.0,22.0,12.0,,,1.0,3.0,1.0,6.0,16.0,4.0,20.0,4.0,,11.0,,5.0,44.0,1.0,,,8.0,8.0,,3.0,,2.0,,1.0,,2.0,,1.0,,,,,,,,,,,19.0,2.0,0.5416666666666666,0.5416666666666666,1.0,0.3076923076923077,,0.25,0.3333333333333333,0.4067796610169492,0.3333333333333333,0.5,0.4166666666666667,0.3333333333333333,0.475,0.475,0.18055555555555555,0.1016949152542373,0.25,,0.05263157894736842,1.0,,0.043478260869565216,0.019230769230769232,,0.09523809523809523,,,,0.2777777777777778,0.5,0.6666666666666666,0.6,0.2777777777777778,0.35,0.35,0.14285714285714285,0.2638888888888889,0.3684210526315789,0.3888888888888889,0.8571428571428571,0.125,0.3333333333333333,0.375,1.0,0.05555555555555555,0.25,0.25,1.0,0.3333333333333333,0.5,,,,,,,,0.25,0.8,0.1,,0.1,0.5,0.4583333333333333,0.3333333333333333,0.479861971830986,0.4287666666666667,0.4751605263157894,0.2878787878787879,9.4,27.4,,0.1111111111111111,,,True,,,,1.0,,0.07692307692307693,0.1111111111111111,,,,
