EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,HeaveAttempts,Arc3Assists,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,BadPassSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Loose Ball Fouls,Offensive Fouls,Technical Free Throw Trips,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,SecondChanceAtRimPctAssisted,PtsPutbacks,SecondChanceTurnovers,BlockedLongMidRange,3SecondViolations,Defensive 3 Seconds Violations,OffShortMidRangeReboundPct,Clear Path Fouls,DefensiveGoaltends,SecondChanceArc3FGM,PtsUnassisted3s,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,OffensiveGoaltends,on,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Blocked3s,BlockedCorner3,HeaveMakes,ThreePtShootingFoulsDrawn,BlockedArc3,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips
689,1610612757,Theo Ratliff,Theo Ratliff,689,POR,47086.0,785,-129.0,1445,1430,349.0,415.0,170.0,2875,41.0,54.0,21.0,13.0,4.0,14.0,,,,,,,,,,,,73.0,124.0,,,26.0,172.0,1538,16.0,25.0,,,4.0,36.0,17.0,26.0,,,5.0,39.0,92.0,54.0,,,,1.0,7.0,7.0,14.0,,3.0,2.0,35.0,35.0,24.0,72.0,112.0,49.0,161.0,2.0,14.0,2.0,15.0,7.0,17.0,1.0,32.0,3.0,34.0,88.0,51.0,5.0,8.0,44.0,4.0,20.0,4.0,55.0,45.0,9.0,55.0,32.0,39.0,349.0,16.0,3.0,0.6301369863013698,0.7796610169491526,,,,,,0.5887096774193549,0.64,0.6538461538461539,0.5887096774193549,0.64,0.6538461538461539,0.5972222222222222,0.6428571428571429,0.65,,0.0080645161290322,0.0185185185185185,,10.718635809987818,0.46875,0.1417322834645669,0.0674373795761079,0.1437125748502994,0.1422222222222222,0.0732436472346786,0.0979020979020979,0.0652173913043478,0.106951871657754,0.1780104712041884,0.125,0.04,0.5818181818181818,0.4354838709677419,0.7592592592592593,0.7735849056603774,0.1129032258064516,0.2857142857142857,0.2857142857142857,1.0,,,,,,,,,0.84,,,,,0.5,,,,,0.4354838709677419,,0.460333870967742,0.544085,0.4895076923076923,0.1428571428571428,0.1428571428571428,0.2093023255813953,0.2267441860465116,5.696774193548388,,0.2415224913494809,14.0,10.0,28.0,56.0,,7.0,2.0,14.0,,16.0,12.0,3.0,8.0,,1.0,9.0,9.0,,,0.3720930232558139,,0.0933333333333333,0.0865384615384615,0.108695652173913,0.1384615384615384,0.1914893617021276,0.6585365853658537,0.4516129032258064,0.5,0.5,0.5357142857142857,0.6666666666666666,0.7692307692307693,0.1428571428571428,28.0,5.0,1.0,2.0,6.0,0.0410958904109589,,6.0,,,,,,False,,,,,,,,,,,
2566,1610612757,Travis Outlaw,Travis Outlaw,2566,POR,51387.0,856,-225.0,1611,1612,552.0,537.0,170.0,3223,40.0,60.0,12.0,21.0,55.0,126.0,3.0,17.0,1.0,2.0,2.0,6.0,7.0,26.0,1.0,3.0,10.0,106.0,220.0,10.0,43.0,55.0,297.0,1779,12.0,27.0,1.0,3.0,9.0,36.0,33.0,76.0,5.0,16.0,23.0,104.0,132.0,80.0,27.0,26.0,7.0,13.0,21.0,4.0,25.0,2.0,7.0,10.0,54.0,25.0,23.0,78.0,111.0,36.0,147.0,,25.0,15.0,9.0,2.0,22.0,2.0,31.0,7.0,29.0,75.0,61.0,6.0,3.0,78.0,2.0,31.0,7.0,32.0,16.0,12.0,33.0,16.0,104.0,552.0,16.0,6.0,0.6226415094339622,0.673469387755102,0.9,0.2325581395348837,0.3333333333333333,0.3125,0.2325581395348837,0.4818181818181818,0.4444444444444444,0.4342105263157895,0.4600760456273764,0.45,0.4402173913043478,0.495,0.5142857142857142,0.4814814814814814,0.1634980988593156,0.059090909090909,0.1166666666666666,0.0317460317460317,18.32779623477298,0.2903225806451613,0.1351819757365684,0.0403225806451612,0.1284916201117318,0.1335978835978836,0.0430247718383311,0.0472972972972973,0.0286624203821656,0.1009615384615384,0.1981566820276497,0.1323529411764706,,0.4848484848484848,0.2281368821292775,0.6666666666666666,0.7547169811320755,0.4790874524714829,0.4365079365079365,0.4508196721311475,0.5818181818181818,0.0646387832699619,0.1764705882352941,0.1764705882352941,0.6666666666666666,0.0988593155893536,0.2692307692307692,0.2916666666666667,1.0,0.4,0.0666666666666666,0.5,,0.0333333333333333,0.2282608695652173,0.0652173913043478,0.3333333333333333,0.108695652173913,0.3,0.3916349809885932,0.2692307692307692,0.4575851711026615,0.4835562500000001,0.4513027173913044,0.1092150170648464,0.1244979919678714,0.1212121212121212,0.3501683501683502,12.36090909090909,24.627906976744185,0.3426443202979516,6.0,13.0,11.0,34.0,,2.0,4.0,8.0,3.0,10.0,10.0,2.0,7.0,3.0,2.0,2.0,10.0,,0.0588235294117647,0.2040816326530612,0.0483870967741935,0.0544217687074829,0.0606060606060606,0.0416666666666666,0.0921052631578947,0.1162790697674418,0.75,0.1292775665399239,0.3235294117647059,0.34375,0.3636363636363636,0.5,0.6190476190476191,0.1666666666666666,16.0,3.0,4.0,,1.0,0.0569620253164556,,6.0,,3.0,,,,False,2.0,0.0465116279069767,,1.0,,,1.0,1.0,0.0769230769230769,0.0227272727272727,
2742,1610612757,Sebastian Telfair,Sebastian Telfair,2742,POR,73970.0,1233,-282.0,2292,2285,673.0,610.0,263.0,4577,89.0,160.0,10.0,56.0,37.0,127.0,9.0,26.0,2.0,5.0,3.0,5.0,28.0,91.0,9.0,6.0,29.0,139.0,330.0,37.0,117.0,95.0,484.0,2540,3.0,20.0,3.0,14.0,6.0,21.0,37.0,106.0,9.0,34.0,38.0,139.0,44.0,234.0,81.0,87.0,27.0,27.0,148.0,46.0,194.0,17.0,62.0,71.0,434.0,6.0,18.0,49.0,69.0,12.0,81.0,1.0,55.0,28.0,44.0,34.0,39.0,5.0,83.0,21.0,44.0,120.0,114.0,,9.0,128.0,20.0,55.0,17.0,4.0,1.0,3.0,5.0,3.0,139.0,673.0,17.0,16.0,0.158273381294964,0.158273381294964,0.7297297297297297,0.3162393162393162,0.2142857142857142,0.2647058823529412,0.3157894736842105,0.4212121212121212,0.15,0.3490566037735849,0.4351230425055928,0.2205882352941176,0.3607142857142857,0.483,0.2692307692307692,0.4181818181818181,0.261744966442953,0.0818181818181818,0.13125,0.0078740157480314,22.427745664739884,0.5301204819277109,0.060718711276332,0.0070671378091872,0.0746887966804979,0.0639312977099236,0.0074836295603367,0.0080321285140562,0.0099750623441396,0.0652173913043478,0.0706713780918728,0.0702702702702702,0.0044052863436123,0.6,0.3579418344519016,0.55625,0.6402877697841727,0.2841163310961969,0.2913385826771653,0.2936507936507936,0.1351351351351351,0.058165548098434,0.3461538461538461,0.3461538461538461,1.0,0.203579418344519,0.3076923076923077,0.3146067415730337,0.6428571428571429,0.2941176470588235,0.1470588235294117,0.4,1.0,0.2647058823529412,0.4,0.0357142857142857,0.6,0.2071428571428571,0.2068965517241379,0.6196868008948546,0.3103448275862069,0.5004659142212189,0.4721000000000001,0.4899246376811595,0.1159420289855072,0.1506849315068493,0.0433884297520661,0.2871900826446281,8.45909090909091,25.378632478632472,0.293630017452007,2.0,28.0,13.0,43.0,3.0,29.0,15.0,2.0,4.0,2.0,27.0,15.0,10.0,,4.0,3.0,8.0,1.0,0.1162790697674418,0.0303030303030303,0.0416666666666666,0.009090909090909,0.0067114093959731,0.0140845070422535,0.0396039603960396,0.0892857142857142,0.1797752808988764,0.0961968680089485,0.3023255813953488,0.3421052631578947,0.0769230769230769,0.2,0.5,,,8.0,,,,,1.0,,1.0,30.0,0.1111111111111111,1.0,,False,2.0,0.017094017094017,,1.0,,1.0,1.0,1.0,0.0219780219780219,0.0084745762711864,
2751,1610612757,Viktor Khryapa,Viktor Khryapa,2751,POR,77765.0,1296,-269.0,2320,2330,456.0,485.0,312.0,4650,82.0,119.0,36.0,27.0,42.0,118.0,3.0,9.0,1.0,2.0,,1.0,4.0,14.0,1.0,,3.0,131.0,272.0,7.0,23.0,58.0,341.0,2715,26.0,51.0,1.0,3.0,12.0,67.0,37.0,60.0,,4.0,23.0,97.0,186.0,76.0,21.0,13.0,4.0,18.0,67.0,13.0,80.0,7.0,36.0,20.0,173.0,81.0,38.0,118.0,172.0,101.0,273.0,15.0,40.0,15.0,47.0,31.0,26.0,3.0,73.0,13.0,70.0,174.0,107.0,5.0,29.0,87.0,6.0,33.0,14.0,24.0,18.0,4.0,24.0,13.0,97.0,456.0,20.0,12.0,0.7099236641221374,0.8157894736842105,1.0,0.3043478260869565,0.3333333333333333,,0.3181818181818182,0.4816176470588235,0.5098039215686274,0.6166666666666667,0.4796610169491525,0.5092592592592593,0.578125,0.5074404761904762,0.5317460317460317,0.5843373493975904,0.0779661016949152,0.0661764705882353,0.1008403361344537,0.0084745762711864,15.139146567717995,0.6438356164383562,0.1464019851116625,0.0924657534246575,0.1589958158995816,0.1492822966507177,0.0922787193973634,0.0782608695652174,0.1127098321342925,0.1538461538461538,0.140625,0.1978021978021978,0.1111111111111111,0.5416666666666666,0.4033898305084746,0.6890756302521008,0.7663551401869159,0.4,0.3559322033898305,0.358974358974359,0.8095238095238095,0.0305084745762711,0.3333333333333333,0.3333333333333333,1.0,0.047457627118644,0.2857142857142857,0.3076923076923077,1.0,0.6666666666666666,0.037037037037037,0.5,1.0,0.0185185185185185,0.421875,0.015625,,0.046875,,0.4813559322033898,0.3076923076923077,0.490621088435374,0.5291715909090909,0.4865087301587301,0.1024844720496894,0.1103678929765886,0.1964809384164222,0.2844574780058651,9.412132352941176,25.295652173913048,0.196551724137931,23.0,22.0,7.0,35.0,1.0,6.0,11.0,17.0,3.0,16.0,25.0,7.0,16.0,,3.0,6.0,8.0,,0.1428571428571428,0.3018867924528302,0.0379746835443038,0.0913978494623656,0.072,0.1311475409836065,0.145,0.0350877192982456,0.6463414634146342,0.1186440677966101,0.2,0.2333333333333333,0.8571428571428571,0.6388888888888888,0.8148148148148148,0.1739130434782608,34.0,9.0,2.0,3.0,3.0,0.0698689956331877,,5.0,,,,,,False,1.0,0.0434782608695652,,,,,,,0.0714285714285714,,
2752,1610612757,Sergei Monia,Sergei Monia,2752,POR,17762.0,296,-112.0,546,537,115.0,103.0,77.0,1083,13.0,27.0,11.0,6.0,6.0,13.0,5.0,15.0,1.0,2.0,1.0,5.0,3.0,12.0,,1.0,2.0,20.0,48.0,8.0,27.0,7.0,71.0,638,8.0,12.0,1.0,2.0,2.0,21.0,7.0,12.0,2.0,7.0,1.0,21.0,20.0,20.0,21.0,12.0,3.0,6.0,13.0,5.0,18.0,2.0,5.0,7.0,41.0,8.0,6.0,32.0,38.0,10.0,48.0,1.0,6.0,,5.0,3.0,6.0,2.0,11.0,2.0,22.0,38.0,9.0,1.0,,10.0,,5.0,,5.0,4.0,1.0,5.0,1.0,21.0,115.0,5.0,,0.5,0.625,0.875,0.2962962962962963,0.5,0.2857142857142857,0.2962962962962963,0.4166666666666667,0.6666666666666666,0.5833333333333334,0.4266666666666667,0.6785714285714286,0.5263157894736842,0.44375,0.7,0.525,0.36,0.125,0.1111111111111111,0.2307692307692307,14.375987361769353,0.4545454545454545,0.1592039800995024,0.0379146919431279,0.1363636363636363,0.1551020408163265,0.037593984962406,0.028169014084507,0.037037037037037,0.1728395061728395,0.1923076923076923,0.1612903225806451,0.024390243902439,0.2,0.36,0.4814814814814814,0.5416666666666666,0.1733333333333333,0.4615384615384615,0.6,0.8333333333333334,0.2,0.3333333333333333,0.3333333333333333,1.0,0.16,0.25,0.25,0.6666666666666666,0.7857142857142857,0.1428571428571428,0.5,1.0,,0.3157894736842105,0.2631578947368421,0.2,0.1052631578947368,0.5,0.72,0.25,0.5318806666666669,0.5630416666666667,0.5496184210526316,0.0625,0.0943396226415094,0.2957746478873239,0.2957746478873239,6.683333333333334,24.07037037037037,0.2106227106227106,7.0,3.0,1.0,8.0,,3.0,1.0,2.0,,,6.0,,2.0,,3.0,1.0,1.0,,,,,0.0363636363636363,0.0512820512820512,,0.0714285714285714,0.0769230769230769,0.3846153846153846,0.1066666666666666,0.125,0.125,,0.6363636363636364,0.5,0.4285714285714285,8.0,,,,,0.0508474576271186,,,,3.0,,,,False,,,,,,,,,,,
2775,1610612757,Ha Ha,Ha Ha,2775,POR,9922.0,165,-44.0,303,312,122.0,91.0,34.0,615,15.0,20.0,8.0,11.0,,,,,,,,,,,,,,16.0,24.0,,,6.0,38.0,355,6.0,8.0,,,,12.0,7.0,13.0,,,3.0,17.0,18.0,14.0,,,,2.0,,1.0,1.0,,,,3.0,11.0,7.0,17.0,24.0,13.0,37.0,,3.0,,3.0,1.0,7.0,1.0,10.0,4.0,19.0,30.0,14.0,1.0,1.0,13.0,3.0,7.0,1.0,6.0,4.0,2.0,6.0,6.0,17.0,122.0,4.0,1.0,0.5625,0.9,,,,,,0.6666666666666666,0.75,0.5384615384615384,0.6666666666666666,0.75,0.5384615384615384,0.6551724137931034,0.75,0.5666666666666667,,0.0833333333333333,0.1,,11.470588235294118,0.3,0.1478260869565217,0.0924369747899159,0.21875,0.1632653061224489,0.087248322147651,0.1470588235294117,0.0526315789473684,0.0869565217391304,0.2340425531914893,0.1666666666666666,,1.0,0.8333333333333334,0.75,0.8333333333333334,,,,,,,,,,,,,1.0,,,,,0.8461538461538461,,,,,0.8333333333333334,,0.5347916666666667,0.5582125,0.5475615384615384,0.25,0.25,0.3157894736842105,0.4473684210526316,1.6666666666666667,,0.4026402640264026,6.0,7.0,1.0,4.0,,1.0,,2.0,,,3.0,,2.0,,4.0,3.0,2.0,,,,,0.0666666666666666,0.0833333333333333,,0.0909090909090909,0.375,0.6,0.1666666666666666,0.25,0.25,,0.75,0.6363636363636364,,12.0,3.0,,,1.0,0.1071428571428571,,1.0,,,,,,False,,,,,,,,,,,
1730,1610612757,Brian Skinner,Brian Skinner,1730,POR,30899.0,515,-184.0,941,957,183.0,284.0,96.0,1898,24.0,42.0,16.0,8.0,5.0,12.0,,,,,,,,,,,,44.0,91.0,,,15.0,103.0,1091,9.0,17.0,,,1.0,19.0,7.0,14.0,,,3.0,17.0,48.0,40.0,,,,4.0,9.0,4.0,13.0,1.0,7.0,2.0,30.0,39.0,23.0,51.0,81.0,46.0,127.0,5.0,14.0,10.0,11.0,6.0,16.0,1.0,27.0,3.0,35.0,65.0,35.0,1.0,,29.0,1.0,14.0,1.0,23.0,18.0,3.0,23.0,9.0,17.0,183.0,6.0,1.0,0.5454545454545454,0.6486486486486487,,,,,,0.4835164835164835,0.5294117647058824,0.5,0.4835164835164835,0.5294117647058824,0.5,0.4904761904761904,0.5277777777777778,0.5,,0.0439560439560439,0.0714285714285714,,12.511848341232229,0.4074074074074074,0.164516129032258,0.1107954545454545,0.1885245901639344,0.1712962962962963,0.1064814814814814,0.0864197530864197,0.1111111111111111,0.1166666666666666,0.1637931034482758,0.2105263157894736,0.119047619047619,0.391304347826087,0.4615384615384615,0.5714285714285714,0.6153846153846154,0.1318681318681318,0.4166666666666667,0.4166666666666667,1.0,,,,,,,,,0.9411764705882352,,,,,0.5714285714285714,,,,,0.4615384615384615,,0.4719307692307692,0.5408571428571428,0.4988071428571429,0.1346153846153846,0.1346153846153846,0.1844660194174757,0.1650485436893204,5.529670329670329,,0.1944739638682253,9.0,5.0,15.0,37.0,,3.0,,7.0,,7.0,4.0,1.0,5.0,,3.0,5.0,9.0,,0.027027027027027,0.25,,0.0875,0.1132075471698113,0.037037037037037,0.2432432432432432,0.1111111111111111,0.6666666666666666,0.4065934065934066,0.4054054054054054,0.4166666666666667,0.2,0.5625,0.625,0.2222222222222222,14.0,3.0,2.0,2.0,,0.136986301369863,,2.0,,,,,,False,,,,,,,,,,,
2413,1610612757,Juan Dixon,Juan Dixon,2413,POR,84060.0,1401,-232.0,2590,2575,644.0,679.0,323.0,5165,61.0,113.0,13.0,28.0,107.0,267.0,13.0,40.0,1.0,2.0,3.0,15.0,30.0,79.0,3.0,5.0,24.0,214.0,478.0,43.0,119.0,113.0,670.0,2839,21.0,43.0,1.0,5.0,9.0,54.0,50.0,100.0,8.0,39.0,52.0,176.0,212.0,216.0,93.0,77.0,30.0,30.0,94.0,10.0,104.0,1.0,45.0,31.0,218.0,22.0,26.0,69.0,99.0,26.0,125.0,8.0,42.0,23.0,48.0,25.0,34.0,7.0,82.0,11.0,46.0,112.0,109.0,2.0,8.0,139.0,15.0,52.0,18.0,4.0,4.0,,4.0,2.0,176.0,644.0,15.0,18.0,0.4953271028037383,0.507177033492823,0.7209302325581395,0.361344537815126,0.2,0.2051282051282051,0.3675213675213675,0.4476987447698745,0.4883720930232558,0.5,0.466499162479062,0.46875,0.4460431654676259,0.5076569678407351,0.5,0.5304878048780488,0.1993299832495812,0.0627615062761506,0.1592920353982301,0.0224719101123595,24.856273249915454,0.5853658536585366,0.0725552050473186,0.0219341974077766,0.0945454545454545,0.0774877650897226,0.0212244897959183,0.025830258302583,0.0125,0.0689655172413793,0.0741758241758241,0.094059405940594,0.0267558528428093,0.5,0.1892797319932998,0.5398230088495575,0.6421052631578947,0.4472361809045226,0.4007490636704119,0.4099616858237548,0.5700934579439252,0.067001675041876,0.325,0.325,0.6923076923076923,0.1323283082077052,0.379746835443038,0.3846153846153846,0.7333333333333333,0.2708333333333333,0.0416666666666666,0.5,1.0,0.0625,0.2014388489208633,0.1079136690647482,0.2,0.1726618705035971,0.2083333333333333,0.388609715242881,0.3896103896103896,0.4538153781512606,0.4534662790697674,0.4487434306569343,0.0834645669291338,0.1009708737864077,0.0805970149253731,0.2626865671641791,12.539748953974897,24.862184873949577,0.2486486486486486,6.0,16.0,46.0,98.0,2.0,9.0,18.0,4.0,,4.0,19.0,8.0,23.0,5.0,7.0,3.0,4.0,11.0,0.0612244897959183,0.0459770114942528,,0.018018018018018,0.0063694267515923,0.0461538461538461,0.0753138075313807,0.0958904109589041,0.4098360655737705,0.1641541038525963,0.4693877551020408,0.5,0.4347826086956521,0.4615384615384615,0.5714285714285714,0.3333333333333333,10.0,4.0,,,1.0,0.0357142857142857,,,,36.0,,,,False,1.0,0.0084033613445378,,,,,1.0,,0.0126582278481012,0.0083333333333333,
2038,1610612757,Joel Przybilla,Joel Przybilla,2038,POR,65904.0,1098,-227.0,1959,1956,443.0,390.0,271.0,3915,89.0,137.0,48.0,29.0,1.0,5.0,,,,,,,,,,,,106.0,196.0,,,66.0,278.0,2218,31.0,51.0,,,17.0,79.0,20.0,34.0,,,22.0,62.0,144.0,68.0,,,,31.0,28.0,5.0,33.0,2.0,11.0,11.0,71.0,89.0,38.0,129.0,187.0,108.0,295.0,6.0,17.0,2.0,20.0,14.0,42.0,3.0,62.0,14.0,47.0,113.0,95.0,16.0,3.0,124.0,8.0,58.0,8.0,103.0,86.0,14.0,103.0,67.0,62.0,443.0,9.0,6.0,0.6792452830188679,0.8780487804878049,,,,,,0.5408163265306123,0.6078431372549019,0.5882352941176471,0.5408163265306123,0.6078431372549019,0.5882352941176471,0.547244094488189,0.626984126984127,0.5849056603773585,,0.1581632653061224,0.1605839416058394,,13.902331720193576,0.3225806451612903,0.1649616368286445,0.1141025641025641,0.2222222222222222,0.1752360965372507,0.1107561235356762,0.1415929203539823,0.1019830028328611,0.1088435374149659,0.2152777777777778,0.2196969696969697,0.1016949152542373,0.6504854368932039,0.6989795918367347,0.6496350364963503,0.7739130434782608,0.0255102040816326,0.2,0.2,1.0,,,,,,,,,0.9411764705882352,,,,,0.8529411764705882,,,,,0.6989795918367347,,0.5178566326530613,0.5693145833333334,0.5526735294117646,0.2357723577235772,0.2357723577235772,0.2841726618705036,0.2230215827338129,2.679081632653061,,0.2261357835630423,30.0,20.0,16.0,54.0,,3.0,6.0,15.0,4.0,20.0,15.0,3.0,6.0,3.0,6.0,8.0,18.0,,0.1666666666666666,0.3846153846153846,0.0512820512820512,0.0943396226415094,0.0571428571428571,0.1666666666666666,0.175,0.2307692307692307,0.6853932584269663,0.2755102040816326,0.2962962962962963,0.3555555555555555,0.625,0.625,0.6896551724137931,0.1333333333333333,48.0,6.0,3.0,6.0,5.0,0.1044776119402985,,17.0,,,,,2.0,False,,,,,,,,,,,
702,1610612757,Voshon Lenard,Voshon Lenard,702,POR,13171.0,220,-43.0,418,423,150.0,135.0,49.0,841,7.0,14.0,2.0,7.0,10.0,27.0,3.0,9.0,1.0,1.0,,,12.0,34.0,8.0,4.0,14.0,18.0,45.0,15.0,43.0,11.0,92.0,472,1.0,2.0,5.0,9.0,3.0,20.0,5.0,21.0,4.0,14.0,3.0,25.0,18.0,18.0,45.0,33.0,12.0,3.0,17.0,6.0,23.0,2.0,13.0,3.0,52.0,1.0,6.0,10.0,16.0,3.0,19.0,,13.0,6.0,13.0,10.0,7.0,1.0,20.0,6.0,5.0,18.0,18.0,2.0,,18.0,1.0,7.0,1.0,1.0,,,2.0,1.0,25.0,150.0,4.0,1.0,0.5,0.5,1.0,0.3488372093023256,0.5555555555555556,0.2857142857142857,0.3571428571428571,0.4,0.5,0.238095238095238,0.4602272727272727,0.7727272727272727,0.3142857142857143,0.4791666666666667,0.7692307692307693,0.3205128205128205,0.4886363636363636,0.0666666666666666,0.2142857142857142,,24.369747899159663,0.65,0.0833333333333333,0.0077519379844961,0.1276595744680851,0.0958083832335329,0.015625,0.0256410256410256,,0.1333333333333333,0.0204081632653061,0.1052631578947368,,0.5,0.1590909090909091,0.5,0.6363636363636364,0.3068181818181818,0.3703703703703703,0.3703703703703703,0.6,0.1022727272727272,0.3333333333333333,0.3333333333333333,1.0,0.3863636363636363,0.3529411764705882,0.375,1.0,0.1818181818181818,0.0909090909090909,1.0,1.0,0.7272727272727273,0.2,,,0.4,0.2857142857142857,0.6477272727272727,0.3636363636363636,0.4905971264367816,0.4655571428571428,0.4694411764705883,0.0842105263157894,0.1372549019607843,0.217391304347826,0.2717391304347826,12.984444444444444,25.16976744186047,0.3588516746411483,1.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,,,7.0,4.0,3.0,,1.0,1.0,1.0,,,,,0.0317460317460317,0.0222222222222222,0.0555555555555555,0.1153846153846153,0.2222222222222222,0.4285714285714285,0.0454545454545454,0.25,0.25,,0.5,0.2857142857142857,1.0,,4.0,1.0,,,,,,4.0,,0.5,1.0,,False,2.0,0.0465116279069767,,1.0,,,1.0,1.0,0.0588235294117647,0.0227272727272727,
