EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DefensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,StepOutOfBoundsTurnovers,Technical Free Throw Trips,HeaveMakes,Fg3aBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,on
677,1610612761,Eric Williams,Eric Williams,677,TOR,17437.0,291,-28,559,558,136,187,47.0,1117,6.0,14.0,,1.0,2.0,4.0,9.0,19.0,7.0,16.0,,8.0,,2.0,,2.0,4.0,8.0,,,1.0,2.0,22.0,49.0,4.0,16.0,24.0,80.0,637,,2.0,,2.0,8.0,8.0,5.0,12.0,1.0,4.0,2.0,15.0,18.0,26.0,9.0,3.0,,,8.0,4.0,,12.0,3.0,15.0,1.0,2.0,5.0,2.0,5.0,33.0,3.0,6.0,,7.0,21,4.0,32,9.0,41,1.0,5.0,3.0,2.0,7.0,,1.0,5.0,,6.0,1.0,12.0,,4.0,25.0,47.0,3.0,3.0,21.0,1.0,4.0,32.0,1.0,15.0,,2.0,2.0,,,2.0,2.0,,3.0,15.0,136,6.0,,0.4090909090909091,0.4090909090909091,0.75,0.25,,0.25,0.25,0.4489795918367347,,0.4166666666666667,0.4307692307692308,,0.40625,0.5,0.5,0.4411764705882353,0.24615384615384617,,,,14.983713355048861,0.5833333333333334,0.17391304347826086,,0.11797752808988764,0.033707865168539325,0.1346153846153846,0.039473684210526314,0.12173913043478261,0.03543307086614173,0.06521739130434782,,0.04054054054054054,0.04081632653061224,0.037037037037037035,0.13333333333333333,0.12698412698412698,0.1,0.14705882352941177,0.1111111111111111,0.02564102564102564,1.0,0.2153846153846154,0.42857142857142855,0.42857142857142855,0.16666666666666666,0.2923076923076923,0.47368421052631576,0.47368421052631576,0.1111111111111111,0.24615384615384617,0.4375,0.4375,1.0,0.12307692307692308,,,,0.12307692307692308,0.5,0.5,0.75,0.25,,,0.5,,,,,,0.25,0.5,0.125,,0.125,0.5,0.46153846153846156,0.5,0.47676692307692314,0.508425,0.479715625,0.2,0.23809523809523808,0.1,0.1875,9.267346938775509,24.04375,0.24329159212880144,,1.0,,,,,,,,1.0,,,,0.058823529411764705,,,False
147,1610612761,Jalen Rose,Jalen Rose,147,TOR,47132.0,786,-59,1513,1488,445,484,176.0,3001,29.0,49.0,3.0,4.0,10.0,16.0,26.0,64.0,32.0,82.0,16.0,46.0,3.0,6.0,5.0,14.0,4.0,30.0,1.0,6.0,1.0,8.0,87.0,195.0,20.0,76.0,86.0,320.0,1673,4.0,10.0,4.0,12.0,7.0,27.0,23.0,48.0,6.0,22.0,42.0,106.0,74.0,100.0,60.0,,6.0,2.0,28.0,4.0,11.0,44.0,23.0,67.0,13.0,10.0,23.0,3.0,18.0,157.0,3.0,9.0,,19.0,35,10.0,64,12.0,76,4.0,12.0,9.0,3.0,25.0,5.0,10.0,23.0,2.0,15.0,3.0,48.0,1.0,12.0,28.0,57.0,3.0,10.0,79.0,3.0,2.0,121.0,10.0,39.0,17.0,8.0,4.0,,4.0,8.0,4.0,,,106.0,445,7.0,17.0,0.42528735632183906,0.44047619047619047,1.0,0.2631578947368421,0.3333333333333333,0.2727272727272727,0.2702702702702703,0.4461538461538462,0.4,0.4791666666666667,0.4317343173431734,0.45454545454545453,0.45714285714285713,0.48580441640378547,0.5192307692307693,0.5208333333333334,0.28044280442804426,0.05641025641025641,0.12244897959183673,0.03125,21.307647402218333,0.5208333333333334,0.23809523809523808,,0.07543103448275862,0.01694915254237288,0.13013698630136986,0.016853932584269662,0.08852459016393442,0.01692524682651622,0.0379746835443038,0.018404907975460124,,0.018691588785046728,0.014084507042253521,0.0736196319018405,0.07751937984496124,0.0755813953488372,0.1,0.1956521739130435,0.02702702702702703,0.5,0.18081180811808117,0.5918367346938775,0.6744186046511628,0.27586206896551724,0.23616236162361623,0.40625,0.41935483870967744,0.23076923076923078,0.3025830258302583,0.3902439024390244,0.4050632911392405,0.71875,0.16974169741697417,0.34782608695652173,0.34782608695652173,1.0,0.11070110701107011,0.13333333333333333,0.13333333333333333,1.0,0.18181818181818182,0.75,,0.2727272727272727,0.5,1.0,0.2727272727272727,0.16666666666666666,1.0,0.22857142857142856,0.625,0.2,0.35714285714285715,0.11428571428571428,0.125,0.4612546125461255,0.14285714285714285,0.47335966542750935,0.52485,0.46586029411764707,0.13,0.17410714285714285,0.084375,0.33125,10.515897435897436,24.906578947368423,0.29411764705882354,,,0.036585365853658534,,19.0,,,,,,,,,,,,False
2547,1610612761,Chris Bosh,Chris Bosh,2547,TOR,107303.0,1788,12,3365,3356,848,917,384.0,6721,137.0,204.0,35.0,51.0,37.0,51.0,87.0,203.0,147.0,299.0,,1.0,,1.0,,,,8.0,,1.0,,4.0,371.0,706.0,,9.0,286.0,1028.0,3753,49.0,83.0,,2.0,44.0,142.0,82.0,151.0,,4.0,95.0,259.0,350.0,392.0,,,52.0,1.0,7.0,,42.0,81.0,48.0,129.0,32.0,16.0,43.0,12.0,26.0,306.0,41.0,89.0,2.0,55.0,202,24.0,281,132.0,413,16.0,35.0,24.0,11.0,48.0,8.0,16.0,45.0,4.0,32.0,15.0,93.0,12.0,20.0,73.0,135.0,8.0,13.0,289.0,17.0,24.0,341.0,40.0,164.0,27.0,44.0,31.0,5.0,8.0,45.0,33.0,,3.0,259.0,848,15.0,26.0,0.4716981132075472,0.5072463768115942,,,,,,0.5254957507082153,0.5903614457831325,0.543046357615894,0.5188811188811189,0.5764705882352941,0.5290322580645161,0.5935334872979214,0.6574074074074074,0.6256038647342995,0.012587412587412588,0.059490084985835696,0.14215686274509803,0.06403940886699508,25.170603674540683,0.5161290322580645,0.23076923076923078,0.022727272727272728,0.18808193668528864,0.0778652668416448,0.17405063291139242,0.10224438902743142,0.18489208633093526,0.08419689119170984,0.09567901234567901,0.07758620689655173,0.06581740976645435,0.07346938775510205,0.14743589743589744,0.17699115044247787,0.17647058823529413,0.20512820512820512,0.19213973799126638,0.12643678160919541,0.05387205387205387,0.7333333333333333,0.2853146853146853,0.6715686274509803,0.7828571428571428,0.40145985401459855,0.2839160839160839,0.42857142857142855,0.45789473684210524,0.27586206896551724,0.41818181818181815,0.4916387959866221,0.4916387959866221,0.6530612244897959,0.0013986013986013986,,,,0.011188811188811189,,,,0.6,0.6862745098039216,0.08571428571428572,0.011764705882352941,,,0.011764705882352941,,,0.32903225806451614,0.7254901960784313,,,0.025806451612903226,,0.29790209790209793,,0.43958970588235324,0.4834804054054055,0.44311753246753244,0.19547079856972585,0.19759036144578312,0.13813229571984437,0.2519455252918288,10.170396600566571,26.700000000000003,0.25200594353640415,4.0,,,2.0,,,,,,,,,,,1.0,1.0,False
2588,1610612761,Matt Bonner,Matt Bonner,2588,TOR,61828.0,1030,-24,1983,1965,663,732,229.0,3948,25.0,40.0,14.0,23.0,11.0,18.0,15.0,29.0,23.0,61.0,9.0,22.0,1.0,3.0,2.0,11.0,48.0,108.0,3.0,5.0,13.0,32.0,63.0,130.0,57.0,130.0,41.0,338.0,2235,22.0,37.0,4.0,8.0,9.0,65.0,20.0,40.0,15.0,43.0,17.0,102.0,76.0,50.0,171.0,,24.0,,108.0,48.0,8.0,21.0,15.0,36.0,5.0,10.0,9.0,2.0,10.0,87.0,18.0,37.0,,27.0,80,18.0,125,55.0,180,6.0,29.0,18.0,11.0,8.0,,5.0,10.0,3.0,3.0,3.0,18.0,1.0,5.0,56.0,125.0,11.0,3.0,58.0,12.0,11.0,51.0,4.0,17.0,8.0,21.0,18.0,1.0,2.0,21.0,11.0,,1.0,102.0,663,35.0,7.0,0.6031746031746031,0.7450980392156863,1.0,0.43846153846153846,0.5,0.3488372093023256,0.43846153846153846,0.4846153846153846,0.5945945945945946,0.5,0.5711538461538461,0.6222222222222222,0.5120481927710844,0.5957446808510638,0.6632653061224489,0.5483870967741935,0.5,0.06153846153846154,0.075,0.10344827586206896,13.410818059901654,0.4444444444444444,0.23376623376623376,,0.1381692573402418,0.059870550161812294,0.135678391959799,0.0594059405940594,0.13753213367609254,0.05971769815418024,0.043010752688172046,0.06060606060606061,0.07116104868913857,0.05741626794258373,0.06382978723404255,0.15625,0.15060240963855423,0.11312217194570136,0.13768115942028986,0.13114754098360656,0.046511627906976744,0.5238095238095238,0.15384615384615385,0.625,0.6756756756756757,0.44,0.11153846153846154,0.5172413793103449,0.5769230769230769,0.26666666666666666,0.23461538461538461,0.3770491803278688,0.3898305084745763,1.0,0.08461538461538462,0.4090909090909091,0.42857142857142855,1.0,0.4153846153846154,0.4444444444444444,0.4444444444444444,1.0,0.5111111111111111,0.6086956521739131,0.07142857142857142,0.06666666666666667,0.3333333333333333,1.0,0.1111111111111111,0.6,1.0,0.21686746987951808,0.6111111111111112,0.13253012048192772,0.18181818181818182,0.3855421686746988,0.40625,0.6538461538461539,0.4444444444444444,0.4928259615384614,0.4964058823529411,0.5038512048192773,0.06569343065693431,0.11888111888111888,0.19230769230769232,0.30177514792899407,11.143846153846152,24.935384615384606,0.33434190620272314,2.0,1.0,0.03278688524590164,,2.0,,1.0,,,1.0,0.007692307692307693,0.045454545454545456,,0.007633587786259542,,,False
2254,1610612761,Loren Woods,Loren Woods,2254,TOR,12018.0,200,19,383,387,128,130,54.0,770,13.0,23.0,7.0,13.0,4.0,6.0,,8.0,1.0,2.0,,,,,,,,,,,,,14.0,33.0,,,3.0,31.0,420,7.0,16.0,,,,14.0,4.0,8.0,,,1.0,9.0,10.0,18.0,,,10.0,,,,4.0,2.0,1.0,3.0,1.0,,,,2.0,7.0,7.0,20.0,1.0,6.0,26,5.0,37,28.0,65,1.0,7.0,6.0,1.0,2.0,,2.0,7.0,1.0,,2.0,9.0,1.0,6.0,15.0,25.0,1.0,2.0,14.0,,2.0,11.0,1.0,6.0,,15.0,13.0,,2.0,15.0,8.0,,,9.0,128,2.0,,0.35714285714285715,0.5555555555555556,,,,,,0.42424242424242425,0.4375,0.5,0.42424242424242425,0.4375,0.5,0.40789473684210525,0.4117647058823529,0.5,,0.12121212121212122,0.17391304347826086,,10.398230088495577,0.2222222222222222,0.38461538461538464,0.07692307692307693,0.208,0.145985401459854,0.13333333333333333,0.14,0.18823529411764706,0.1443850267379679,0.2608695652173913,0.02631578947368421,0.1320754716981132,0.11428571428571428,0.2,0.20454545454545456,0.2564102564102564,0.16666666666666666,0.12121212121212122,0.16666666666666666,0.06666666666666667,0.5333333333333333,0.696969696969697,0.5652173913043478,0.6842105263157895,0.38461538461538464,0.24242424242424243,,,,0.06060606060606061,0.5,0.5,,,,,,,,,,0.8125,0.5384615384615384,,,,,,,,0.75,0.6666666666666666,,,,,0.696969696969697,,0.5318909090909091,0.5418384615384615,0.55335,0.15789473684210525,0.15789473684210525,0.45161290322580644,0.2903225806451613,3.3818181818181823,,0.3342036553524804,,2.0,,,,,,,,,,,,,,,False
2737,1610612761,Rafael Araujo,Rafael Araujo,2737,TOR,23137.0,386,-83,730,732,71,113,81.0,1462,16.0,34.0,7.0,17.0,,1.0,11.0,34.0,11.0,23.0,,,,,,,,,,,,,38.0,91.0,,,9.0,85.0,821,12.0,25.0,,,2.0,26.0,4.0,11.0,,,3.0,11.0,56.0,20.0,,,8.0,,,,9.0,10.0,2.0,12.0,1.0,1.0,4.0,5.0,1.0,26.0,5.0,26.0,,8.0,55,5.0,68,31.0,99,3.0,15.0,7.0,8.0,7.0,3.0,4.0,21.0,1.0,3.0,1.0,28.0,5.0,4.0,29.0,68.0,5.0,11.0,22.0,,5.0,18.0,2.0,10.0,,6.0,4.0,,2.0,6.0,3.0,1.0,1.0,11.0,71,4.0,,0.7368421052631579,0.8235294117647058,,,,,,0.4175824175824176,0.48,0.36363636363636365,0.4175824175824176,0.48,0.36363636363636365,0.4292929292929293,0.5,0.4230769230769231,,0.0989010989010989,0.11764705882352941,0.14705882352941177,15.338164251207731,0.25,0.38461538461538464,,0.21739130434782608,0.09027777777777778,0.12307692307692308,0.07352941176470588,0.19811320754716982,0.08707865168539326,0.08860759493670886,0.09090909090909091,0.09090909090909091,0.06382978723404255,0.09523809523809523,0.14583333333333334,0.2236842105263158,0.24031007751937986,0.12195121951219512,0.125,0.06818181818181818,0.5,0.37362637362637363,0.47058823529411764,0.5333333333333333,0.625,0.37362637362637363,0.3235294117647059,0.3793103448275862,0.6363636363636364,0.25274725274725274,0.4782608695652174,0.4782608695652174,1.0,,,,,,,,,0.68,0.4117647058823529,0.14285714285714285,,,,,,,0.09090909090909091,,,,,,0.37362637362637363,,0.4575483516483516,0.49355416666666657,0.4074818181818182,0.10101010101010101,0.10101010101010101,0.3058823529411765,0.12941176470588237,7.064835164835165,,0.09726027397260274,2.0,3.0,,,,,,,,,,,,,,,False
2776,1610612761,Pape Sow,Pape Sow,2776,TOR,26898.0,448,-131,852,863,146,220,100.0,1715,31.0,66.0,13.0,29.0,4.0,8.0,6.0,17.0,7.0,14.0,,,,,,,,,,,,,44.0,97.0,,,18.0,106.0,1004,15.0,32.0,,,2.0,32.0,6.0,13.0,,,1.0,13.0,60.0,28.0,,,14.0,,,,17.0,6.0,,6.0,,,2.0,,4.0,12.0,4.0,31.0,,13.0,45,7.0,65,35.0,100,4.0,18.0,7.0,11.0,4.0,1.0,1.0,20.0,,3.0,6.0,24.0,3.0,2.0,48.0,87.0,6.0,8.0,31.0,4.0,6.0,30.0,4.0,16.0,1.0,13.0,8.0,1.0,4.0,13.0,7.0,4.0,2.0,13.0,146,5.0,1.0,0.6818181818181818,0.8108108108108109,,,,,,0.4536082474226804,0.46875,0.46153846153846156,0.4536082474226804,0.46875,0.46153846153846156,0.4818181818181818,0.47058823529411764,0.4642857142857143,,0.17525773195876287,0.21212121212121213,0.17647058823529413,13.771839671120246,0.16666666666666666,0.2692307692307692,,0.18672199170124482,0.09779179810725552,0.13978494623655913,0.0392156862745098,0.17365269461077845,0.08353221957040573,0.14150943396226415,0.15294117647058825,0.023809523809523808,0.03389830508474576,0.046511627906976744,0.14084507042253522,0.2361111111111111,0.1836734693877551,0.16923076923076924,0.07142857142857142,0.1111111111111111,0.5384615384615384,0.6804123711340206,0.4696969696969697,0.5961538461538461,0.7096774193548387,0.17525773195876287,0.35294117647058826,0.42857142857142855,0.5,0.14432989690721648,0.5,0.5,0.7142857142857143,,,,,,,,,0.90625,0.4482758620689655,0.38461538461538464,,,,,,,0.6153846153846154,0.5,,,,,0.6804123711340206,,0.5066463917525774,0.5341148148148148,0.47276153846153846,0.14678899082568808,0.14678899082568808,0.3018867924528302,0.12264150943396226,4.04742268041237,,0.17136150234741784,4.0,,,,,,,,,,,,,,,,False
2857,1610612761,Andre Barrett,Andre Barrett,2857,TOR,13011.0,217,-19,429,431,150,106,60.0,860,10.0,23.0,3.0,4.0,5.0,6.0,4.0,8.0,14.0,38.0,,4.0,,,,3.0,,6.0,,,,4.0,28.0,69.0,,10.0,5.0,61.0,477,5.0,7.0,,,,10.0,13.0,26.0,,7.0,2.0,28.0,14.0,42.0,,,2.0,1.0,5.0,,9.0,27.0,19.0,46.0,17.0,2.0,11.0,5.0,11.0,111.0,1.0,6.0,,2.0,8,,10,7.0,17,3.0,8.0,2.0,6.0,5.0,2.0,3.0,4.0,2.0,2.0,,9.0,,2.0,4.0,11.0,1.0,,10.0,,2.0,8.0,,3.0,1.0,,,,,,,,,28.0,150,2.0,1.0,0.25,0.25925925925925924,,,,,,0.4057971014492754,0.7142857142857143,0.5,0.35443037974683544,0.7142857142857143,0.3939393939393939,0.3674698795180723,0.7142857142857143,0.4,0.12658227848101267,0.13043478260869565,0.2608695652173913,0.125,18.363273453093814,0.5555555555555556,,,0.056338028169014086,0.03428571428571429,0.044444444444444446,0.020833333333333332,0.053475935828877004,0.03139013452914798,0.047619047619047616,,0.03896103896103896,,0.058823529411764705,0.075,0.02127659574468085,0.07272727272727272,0.034482758620689655,0.0625,0.07692307692307693,,0.2911392405063291,0.43478260869565216,0.5882352941176471,0.2,0.10126582278481013,0.5,0.5714285714285714,0.5,0.4810126582278481,0.3684210526315789,0.3888888888888889,0.21428571428571427,0.05063291139240506,,,,0.0759493670886076,,,,0.5714285714285714,0.75,,,,,,,,0.18181818181818182,0.8333333333333334,0.09090909090909091,,0.12121212121212122,,0.4177215189873418,,0.4679070512820513,0.5185500000000001,0.4492390625,0.036585365853658534,0.041666666666666664,0.16393442622950818,0.45901639344262296,11.311594202898553,26.46,0.34965034965034963,,,0.05263157894736842,,,,1.0,,,,0.1,0.25,,,,,False
1541,1610612761,Alvin Williams,Alvin Williams,1541,TOR,171.0,3,-4,6,5,6,5,,11,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,6,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,1.0,,,,16.666666666666668,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,0.294,,0.294,,,,,,26.7,1.0,,,,,,,,,,,,,,,,,False
213,1610612761,Antonio Davis,Antonio Davis,213,TOR,9889.0,165,60,293,289,67,57,35.0,582,9.0,10.0,4.0,4.0,2.0,2.0,3.0,5.0,1.0,8.0,,,,,,,,,,,,,13.0,23.0,,,7.0,33.0,307,4.0,5.0,,,1.0,9.0,2.0,2.0,,,2.0,6.0,14.0,12.0,,,8.0,,,,1.0,2.0,5.0,7.0,3.0,2.0,,1.0,1.0,19.0,1.0,9.0,,4.0,12,4.0,20,10.0,30,1.0,2.0,2.0,,4.0,,2.0,3.0,,2.0,1.0,7.0,,1.0,12.0,19.0,,2.0,20.0,,5.0,20.0,2.0,11.0,,1.0,,,1.0,1.0,,,,6.0,67,,,0.5384615384615384,0.7777777777777778,,,,,,0.5652173913043478,0.8,1.0,0.5652173913043478,0.8,1.0,0.515625,0.5625,0.75,,0.043478260869565216,0.1,,11.74698795180723,0.5714285714285714,0.4,,0.11320754716981132,0.10588235294117647,0.2,0.029411764705882353,0.12698412698412698,0.08403361344537816,0.1111111111111111,0.17391304347826086,0.05714285714285714,,0.06666666666666667,0.1,0.06666666666666667,0.15217391304347827,0.0625,0.75,0.1111111111111111,,0.43478260869565216,0.9,1.0,0.5555555555555556,0.21739130434782608,0.6,0.6,0.3333333333333333,0.34782608695652173,0.125,0.125,1.0,,,,,,,,,0.8,1.0,,,,,,,,1.0,1.0,,,,,0.43478260869565216,,0.44982608695652176,0.49623999999999996,0.43355,0.34375,0.34375,0.2727272727272727,0.18181818181818182,7.839130434782608,,0.22866894197952217,,,,,,,,,,,,,,,,,False
