EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Blocked3s,BlockedCorner3,PenaltyCorner3FGM,3pt And 1 Free Throw Trips,BlockedLongMidRange,Corner3PctBlocked,PenaltyCorner3Accuracy,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,BlockedArc3,Clear Path Fouls,on,HeaveMakes
2063,1610612766,Jake Voskuhl,Jake Voskuhl,2063,CHA,24814.0,414,-25,799,791,221,325,92,1590,15,26,8.0,12.0,3.0,6.0,8.0,19.0,32.0,83,,,,,,,1.0,,,,1.0,55,128,,1.0,18.0,128,811,9.0,18.0,,,5.0,23.0,13.0,30,,1.0,9.0,35.0,88.0,22.0,,,16.0,1.0,,,6.0,,20.0,1.0,21.0,,1.0,14.0,3.0,3.0,43.0,5.0,25.0,1.0,17,42,8.0,67,31.0,98,1.0,14.0,6.0,8.0,8.0,,4.0,9,,4.0,,1.0,17,3.0,3.0,38,74,10.0,4.0,21.0,4.0,7.0,23.0,1.0,1.0,5.0,,7.0,11.0,10.0,,11.0,5.0,4.0,35.0,221,11.0,5.0,0.8,0.9361702127659575,,,,,,0.4296875,0.5,0.43333333333333335,0.4263565891472868,0.5,0.41935483870967744,0.45357142857142857,0.5227272727272727,0.4594594594594595,0.007751937984496124,,0.046875,0.11538461538461539,0.05263157894736842,0.024096385542168676,,17.180616740088105,0.47058823529411764,0.3333333333333333,0.05263157894736842,0.168,0.0778816199376947,0.19767441860465115,0.0625,0.17559523809523808,0.07481296758104738,0.14423076923076922,0.047619047619047616,0.045454545454545456,0.03389830508474576,0.14285714285714285,0.24096385542168675,0.16363636363636364,0.11607142857142858,0.14035087719298245,0.3103448275862069,0.014925373134328358,0.45454545454545453,0.20155038759689922,0.5769230769230769,0.6521739130434783,0.5333333333333333,0.14728682170542637,0.42105263157894735,0.4444444444444444,0.75,0.6434108527131783,0.3855421686746988,0.3950617283950617,0.9375,,,,,0.007751937984496124,,,,0.6666666666666666,0.6666666666666666,0.125,,,,,,,0.1935483870967742,0.5,,0.03225806451612903,,0.20930232558139536,,0.42265078124999994,0.49551874999999995,0.41520666666666667,0.03759398496240601,0.03787878787878788,,0.1796875,0.2734375,12.790625,48.9,0.2765957446808511,,,,,1.0,,,1.0,2.0,1.0,,,False,
2679,1610612766,Matt Carroll,Matt Carroll,2679,CHA,38353.0,639,-48,1257,1258,477,543,147,2515,18,39,1.0,6.0,4.0,12.0,4.0,23.0,35.0,86,20.0,48.0,,3.0,16.0,19.0,48.0,1.0,1.0,10.0,20.0,57,148,39.0,96.0,67.0,298,1317,5.0,14.0,1.0,4.0,3.0,16.0,17.0,50,18.0,36.0,35.0,123.0,72.0,42.0,114.0,3.0,2.0,,48.0,19.0,12.0,,12.0,1.0,13.0,1.0,,5.0,4.0,3.0,27.0,2.0,12.0,,15,48,,63,14.0,77,1.0,27.0,17.0,10.0,15.0,2.0,11.0,11,1.0,4.0,3.0,1.0,26,6.0,12.0,39,69,4.0,4.0,50.0,2.0,3.0,81.0,6.0,7.0,28.0,2.0,9.0,3.0,1.0,1.0,3.0,1.0,1.0,123.0,477,7.0,9.0,0.631578947368421,0.6428571428571429,0.9743589743589743,0.40625,0.25,0.5,0.40625,0.38513513513513514,0.35714285714285715,0.34,0.4733606557377049,0.3611111111111111,0.5116279069767442,0.5306859205776173,0.39473684210526316,0.587378640776699,0.39344262295081966,,0.08108108108108109,0.1282051282051282,0.21739130434782608,0.023255813953488372,,21.17400419287212,0.5769230769230769,,,0.12834224598930483,0.024539877300613498,0.11029411764705882,0.01652892561983471,0.12352941176470589,0.022950819672131147,0.03773584905660377,0.009433962264150943,0.022321428571428572,0.024390243902439025,,0.1357142857142857,0.15476190476190477,0.10666666666666667,0.1368421052631579,0.04878048780487805,0.007407407407407408,0.3333333333333333,0.1598360655737705,0.46153846153846156,0.5294117647058824,0.5,0.0942622950819672,0.17391304347826086,0.2222222222222222,,0.3524590163934426,0.4069767441860465,0.4166666666666667,0.7714285714285715,0.19672131147540983,0.4166666666666667,0.4166666666666667,1.0,0.19672131147540983,0.3958333333333333,0.3958333333333333,0.9473684210526315,0.3333333333333333,0.16666666666666666,,0.16666666666666666,,,0.05555555555555555,1.0,1.0,0.13953488372093023,0.3333333333333333,0.18604651162790697,0.23255813953488372,0.5,0.5532786885245902,0.3958333333333333,0.49043627049180333,0.49490937500000004,0.47810348837209304,0.11194029850746269,0.16470588235294117,0.02040816326530612,0.053691275167785234,0.412751677852349,12.410810810810814,24.33541666666667,0.3794749403341289,,,8.0,,1.0,,0.5,,,,,,False,
2416,1610612766,Kareem Rush,Kareem Rush,2416,CHA,47546.0,792,-94,1569,1564,422,449,198,3133,38,55,1.0,3.0,12.0,17.0,15.0,45.0,41.0,118,9.0,23.0,,1.0,9.0,31.0,86.0,3.0,6.0,8.0,24.0,94,218,40.0,109.0,47.0,355,1653,7.0,16.0,3.0,7.0,2.0,25.0,26.0,59,13.0,33.0,23.0,114.0,98.0,90.0,114.0,6.0,4.0,,86.0,31.0,6.0,,28.0,8.0,36.0,5.0,3.0,11.0,4.0,13.0,80.0,3.0,8.0,,13,51,1.0,65,11.0,76,,20.0,15.0,5.0,26.0,2.0,14.0,19,3.0,12.0,2.0,5.0,45,6.0,10.0,22,58,1.0,7.0,53.0,1.0,5.0,65.0,4.0,7.0,20.0,,11.0,10.0,7.0,3.0,10.0,7.0,1.0,114.0,422,11.0,11.0,0.5212765957446809,0.532608695652174,0.95,0.3669724770642202,0.42857142857142855,0.3939393939393939,0.3669724770642202,0.43119266055045874,0.4375,0.4406779661016949,0.4709480122324159,0.5,0.4945652173913043,0.4929378531073446,0.5,0.5231481481481481,0.3333333333333333,,0.027522935779816515,0.09090909090909091,0.022222222222222223,,,22.20367278797997,0.5777777777777777,0.02127659574468085,,0.09568480300187618,0.01288244766505636,0.0962962962962963,0.02112676056338028,0.09580838323353294,0.014416775884665793,0.011834319526627219,0.006329113924050633,0.017006802721088437,0.009345794392523364,0.05714285714285714,0.11695906432748537,0.047619047619047616,0.11162790697674418,0.10416666666666667,0.07692307692307693,,0.7,0.16819571865443425,0.6909090909090909,0.76,0.5526315789473685,0.13761467889908258,0.3333333333333333,0.3409090909090909,0.3333333333333333,0.36085626911314983,0.3474576271186441,0.3474576271186441,0.5609756097560976,0.07033639143730887,0.391304347826087,0.391304347826087,1.0,0.26299694189602446,0.36046511627906974,0.36046511627906974,0.9354838709677419,0.13043478260869565,0.3333333333333333,,0.043478260869565216,,,0.2608695652173913,0.5,0.6666666666666666,0.18478260869565216,0.7058823529411765,0.09782608695652174,0.2608695652173913,0.3333333333333333,0.5015290519877675,0.36046511627906974,0.4924547400611622,0.44347857142857156,0.49293532608695656,0.05830903790087463,0.08547008547008547,,0.07042253521126761,0.3211267605633803,11.812385321100912,24.763302752293583,0.26896112173358827,,,5.0,,,,0.5555555555555556,,,,,,False,
1510,1610612766,Brevin Knight,Brevin Knight,1510,CHA,67377.0,1123,-48,2189,2167,596,588,297,4356,48,93,,4.0,13.0,28.0,25.0,70.0,91.0,231,1.0,1.0,,,1.0,2.0,6.0,,1.0,2.0,4.0,164,394,3.0,7.0,112.0,449,2272,13.0,37.0,,1.0,7.0,33.0,38.0,96,3.0,5.0,45.0,130.0,94.0,234.0,3.0,6.0,,,6.0,2.0,27.0,,244.0,40.0,284.0,31.0,9.0,114.0,35.0,95.0,608.0,,17.0,,17,62,9.0,88,17.0,105,5.0,78.0,34.0,44.0,44.0,13.0,33.0,27,1.0,11.0,3.0,4.0,71,3.0,16.0,44,99,,2.0,120.0,3.0,12.0,139.0,14.0,5.0,54.0,,20.0,1.0,1.0,,1.0,1.0,,130.0,596,10.0,18.0,0.2865853658536585,0.2865853658536585,0.3333333333333333,0.42857142857142855,,0.6,0.42857142857142855,0.41624365482233505,0.35135135135135137,0.3958333333333333,0.42019950124688277,0.34210526315789475,0.4207920792079208,0.482646420824295,0.39285714285714285,0.5039370078740157,0.017456359102244388,,0.06852791878172589,0.13978494623655913,0.11428571428571428,0.025974025974025976,,21.011058451816744,0.6197183098591549,0.13043478260869565,,0.08344549125168237,0.018259935553168637,0.07906976744186046,,0.0824634655532359,0.015873015873015872,0.033582089552238806,0.009523809523809525,0.013245033112582781,,,0.07171314741035857,0.08376963350785341,0.09302325581395349,0.056962025316455694,0.14035087719298245,0.024630541871921183,1.0,0.23192019950124687,0.5161290322580645,0.6,0.08333333333333333,0.1745635910224439,0.35714285714285715,0.4032258064516129,0.16,0.5760598503740648,0.3939393939393939,0.40444444444444444,0.42857142857142855,0.0024937655860349127,1.0,1.0,,0.014962593516209476,0.3333333333333333,0.3333333333333333,0.5,0.10526315789473684,,,,,,0.02631578947368421,,,0.27722772277227725,0.4642857142857143,0.009900990099009901,0.039603960396039604,0.5,0.24937655860349128,0.3333333333333333,0.44709025,0.42800909090909084,0.4432739999999999,0.12244897959183673,0.12442396313364056,,0.07349665924276169,0.289532293986637,12.447715736040603,27.757142857142856,0.2722704431247145,,,1.0,,,,1.0,,,,,,False,
2056,1610612766,Primoz Brezec,Primoz Brezec,2056,CHA,60839.0,1014,-98,1974,1953,515,495,261,3927,90,136,34.0,57.0,28.0,38.0,33.0,71.0,69.0,155,,,,,,,2.0,,,,2.0,192,362,,2.0,87.0,471,2076,45.0,79.0,,,24.0,114.0,45.0,72,,2.0,43.0,133.0,266.0,118.0,,,68.0,,2.0,,22.0,,15.0,3.0,18.0,2.0,1.0,5.0,4.0,6.0,39.0,10.0,79.0,3.0,18,84,17.0,119,92.0,211,7.0,8.0,5.0,3.0,13.0,1.0,4.0,25,3.0,9.0,,5.0,38,5.0,10.0,54,105,13.0,8.0,97.0,21.0,3.0,112.0,15.0,4.0,48.0,,14.0,14.0,7.0,5.0,14.0,10.0,3.0,133.0,515,8.0,13.0,0.6927083333333334,0.8417721518987342,,,,,,0.5303867403314917,0.569620253164557,0.625,0.5274725274725275,0.569620253164557,0.6081081081081081,0.5681265206812652,0.6195652173913043,0.66,0.005494505494505495,,0.06077348066298342,0.125,0.056338028169014086,0.0064516129032258064,,19.666374012291485,0.34210526315789475,0.27419354838709675,0.043478260869565216,0.12593703148425786,0.09250585480093677,0.10778443113772455,0.07246376811594203,0.1223021582733813,0.08971774193548387,0.14022140221402213,0.10052910052910052,0.05583756345177665,0.0625,0.09523809523809523,0.10256410256410256,0.13218390804597702,0.14285714285714285,0.112,0.09523809523809523,0.04697986577181208,0.7142857142857143,0.37362637362637363,0.6617647058823529,0.7563025210084033,0.6,0.19505494505494506,0.4647887323943662,0.4925373134328358,0.5454545454545454,0.4258241758241758,0.44516129032258067,0.44805194805194803,0.8840579710144928,,,,,0.005494505494505495,,,,0.7215189873417721,0.5964912280701754,0.058823529411764705,,,,,,,0.5135135135135135,0.7368421052631579,,0.02702702702702703,,0.3791208791208791,,0.46193214285714274,0.5148625,0.4970594594594596,0.12090680100755667,0.12151898734177215,,0.24203821656050956,0.2823779193205945,9.41160220994475,25.200000000000003,0.2608915906788247,,,,,2.0,,,1.0,,3.0,,,False,
2222,1610612766,Gerald Wallace,Gerald Wallace,2222,CHA,63217.0,1054,-2,2057,2045,561,572,273,4102,142,209,19.0,33.0,39.0,51.0,6.0,18.0,21.0,59,7.0,19.0,2.0,2.0,8.0,5.0,20.0,,2.0,1.0,5.0,169,286,12.0,39.0,85.0,459,2169,22.0,40.0,2.0,4.0,9.0,59.0,43.0,64,3.0,13.0,35.0,130.0,184.0,154.0,36.0,,26.0,,20.0,5.0,28.0,,46.0,12.0,58.0,9.0,3.0,26.0,4.0,16.0,128.0,7.0,45.0,2.0,26,102,8.0,136,54.0,190,6.0,73.0,46.0,27.0,17.0,2.0,9.0,36,6.0,8.0,8.0,3.0,53,4.0,14.0,34,82,2.0,14.0,128.0,9.0,13.0,141.0,23.0,,65.0,,17.0,62.0,47.0,14.0,63.0,42.0,1.0,130.0,561,11.0,14.0,0.5443786982248521,0.5897435897435898,1.0,0.3076923076923077,0.5,0.23076923076923078,0.3076923076923077,0.5909090909090909,0.55,0.671875,0.5753846153846154,0.5681818181818182,0.6168831168831169,0.59765625,0.6020408163265306,0.65,0.12,,0.0979020979020979,0.11961722488038277,0.16666666666666666,,,18.38451830037863,0.32075471698113206,0.14545454545454545,0.02857142857142857,0.14225941422594143,0.054086538461538464,0.1452513966480447,0.04964539007092199,0.14285714285714285,0.05344295991778006,0.05660377358490566,0.07936507936507936,0.03968253968253968,0.04950495049504951,0.05,0.08712121212121213,0.17318435754189945,0.17518248175182483,0.17829457364341086,0.06,0.05263157894736842,0.6666666666666666,0.6430769230769231,0.6794258373205742,0.7717391304347826,0.5140845070422535,0.055384615384615386,0.3333333333333333,0.4,0.3333333333333333,0.18153846153846154,0.3559322033898305,0.3559322033898305,0.8095238095238095,0.05846153846153846,0.3684210526315789,0.3684210526315789,1.0,0.06153846153846154,0.25,0.25,1.0,0.75,0.5757575757575758,0.15789473684210525,0.045454545454545456,1.0,1.0,0.045454545454545456,,,0.6623376623376623,0.7647058823529411,0.1038961038961039,0.06493506493506493,0.2,0.7630769230769231,0.25,0.5518847692307693,0.5407375000000001,0.5588922077922077,0.1771117166212534,0.19817073170731708,,0.12854030501089325,0.28322440087145967,4.507692307692306,24.517948717948723,0.2727272727272727,1.0,1.0,2.0,,1.0,,0.25,5.0,,1.0,,,False,
2586,1610612766,Keith Bogans,Keith Bogans,2586,CHA,30705.0,512,-59,999,1007,378,386,119,2006,33,54,6.0,11.0,14.0,21.0,1.0,9.0,10.0,35,5.0,14.0,,,8.0,13.0,40.0,1.0,3.0,4.0,10.0,44,98,18.0,54.0,47.0,189,1067,7.0,14.0,1.0,3.0,1.0,18.0,19.0,36,6.0,18.0,19.0,75.0,40.0,48.0,48.0,6.0,6.0,,40.0,13.0,10.0,,24.0,5.0,29.0,3.0,2.0,13.0,4.0,7.0,63.0,4.0,8.0,,10,37,1.0,48,12.0,60,,22.0,16.0,6.0,12.0,2.0,9.0,7,,3.0,,1.0,19,1.0,4.0,19,51,,3.0,52.0,3.0,9.0,60.0,7.0,3.0,27.0,,5.0,3.0,1.0,2.0,3.0,1.0,1.0,75.0,378,8.0,5.0,0.45454545454545453,0.4878048780487805,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4489795918367347,0.5,0.5277777777777778,0.46710526315789475,0.5,0.5185185185185185,0.5254237288135594,0.5294117647058824,0.5769230769230769,0.35526315789473684,,0.10204081632653061,0.14814814814814814,0.2222222222222222,,,17.345132743362832,0.631578947368421,0.022727272727272728,,0.10979228486646884,0.021108179419525065,0.0970873786407767,0.04938271604938271,0.10681818181818181,0.02608695652173913,0.024,0.012195121951219513,0.023255813953488372,0.06666666666666667,,0.07575757575757576,0.09782608695652174,0.1592920353982301,0.0945945945945946,0.10344827586206896,,0.3333333333333333,0.35526315789473684,0.6111111111111112,0.717391304347826,0.36363636363636365,0.05921052631578947,0.1111111111111111,0.14285714285714285,1.0,0.23026315789473684,0.2857142857142857,0.2857142857142857,0.7,0.09210526315789473,0.35714285714285715,0.35714285714285715,0.8,0.2631578947368421,0.325,0.325,0.9230769230769231,0.6470588235294118,0.5454545454545454,0.16666666666666666,,,,0.17647058823529413,0.3333333333333333,1.0,0.3888888888888889,0.6666666666666666,0.14814814814814814,0.18518518518518517,0.4,0.7105263157894737,0.325,0.524425,0.505625,0.5294509259259259,0.1569767441860465,0.2288135593220339,,0.09523809523809523,0.3968253968253968,7.592857142857144,24.74259259259259,0.3783783783783784,,,2.0,,,,0.25,,,,,,False,
2408,1610612766,Melvin Ely,Melvin Ely,2408,CHA,42271.0,705,-8,1342,1349,426,441,176,2691,45,79,10.0,23.0,10.0,23.0,56.0,124.0,3.0,11,,,,,,,2.0,,,,2.0,104,214,,2.0,81.0,289,1392,16.0,34.0,,,6.0,38.0,21.0,52,,2.0,41.0,83.0,96.0,112.0,,,22.0,1.0,1.0,,17.0,,24.0,14.0,38.0,6.0,8.0,12.0,1.0,11.0,90.0,10.0,35.0,1.0,24,64,17.0,105,46.0,151,5.0,20.0,17.0,3.0,24.0,4.0,12.0,37,,12.0,,14.0,61,6.0,24.0,34,74,10.0,16.0,108.0,7.0,9.0,117.0,9.0,,44.0,,19.0,24.0,15.0,8.0,24.0,15.0,1.0,83.0,426,8.0,17.0,0.46153846153846156,0.5161290322580645,,,,,,0.48598130841121495,0.47058823529411764,0.40384615384615385,0.48148148148148145,0.47058823529411764,0.3888888888888889,0.5351851851851852,0.5,0.5060975609756098,0.009259259259259259,,0.0794392523364486,0.1518987341772152,0.04032258064516129,,,21.396250808015512,0.39344262295081966,0.30357142857142855,0.01818181818181818,0.14096916299559473,0.06756756756756757,0.16666666666666666,0.08333333333333333,0.14715719063545152,0.07053291536050156,0.059880239520958084,0.08088235294117647,0.06511627906976744,0.08235294117647059,0.08571428571428572,0.14285714285714285,0.1206896551724138,0.15217391304347827,0.1553398058252427,0.1951219512195122,0.053763440860215055,0.625,0.36574074074074076,0.569620253164557,0.6716417910447762,0.5555555555555556,0.5740740740740741,0.45161290322580644,0.47058823529411764,0.35714285714285715,0.05092592592592592,0.2727272727272727,0.2727272727272727,1.0,,,,,0.009259259259259259,,,,0.6764705882352942,0.43478260869565216,0.1,,,,,,,0.42592592592592593,0.43478260869565216,,0.037037037037037035,,0.375,,0.45034767441860485,0.5229111111111111,0.4655103773584905,0.1752988047808765,0.17670682730923695,,0.1314878892733564,0.28719723183391005,5.2532710280373855,42.25,0.3174366616989568,,,,,1.0,,,,,3.0,,,False,
2731,1610612766,Emeka Okafor,Emeka Okafor,2731,CHA,42819.0,714,-40,1383,1379,371,345,193,2762,63,104,26.0,40.0,13.0,20.0,31.0,84.0,14.0,72,,,,,,,,,,,,108,260,,,74.0,290,1461,32.0,58.0,,,10.0,74.0,26.0,60,,,26.0,78.0,140.0,76.0,,,50.0,,,,24.0,,19.0,9.0,28.0,6.0,3.0,8.0,2.0,9.0,65.0,11.0,66.0,,26,94,14.0,134,77.0,211,3.0,20.0,14.0,6.0,18.0,7.0,7.0,28,2.0,11.0,1.0,7.0,46,6.0,14.0,33,69,7.0,9.0,77.0,6.0,3.0,113.0,9.0,,51.0,,10.0,46.0,36.0,8.0,46.0,26.0,1.0,78.0,371,2.0,10.0,0.6481481481481481,0.8433734939759037,,,,,,0.4153846153846154,0.5517241379310345,0.43333333333333335,0.4153846153846154,0.5517241379310345,0.43333333333333335,0.46474358974358976,0.5692307692307692,0.4936708860759494,,,0.09230769230769231,0.18269230769230768,0.05952380952380952,,,22.236024844720497,0.391304347826087,0.32558139534883723,,0.19183673469387755,0.11599297012302284,0.1984732824427481,0.0990990990990991,0.1932367149758454,0.11323529411764706,0.16981132075471697,0.08441558441558442,0.1015625,0.11392405063291139,0.0625,0.15934065934065933,0.24806201550387597,0.18435754189944134,0.20408163265306123,0.18181818181818182,0.023622047244094488,0.5652173913043478,0.4,0.6057692307692307,0.7411764705882353,0.5079365079365079,0.3230769230769231,0.36904761904761907,0.3924050632911392,0.7741935483870968,0.27692307692307694,0.19444444444444445,0.19444444444444445,1.0,,,,,,,,,0.6896551724137931,0.65,0.11538461538461539,,,,,,,0.3333333333333333,0.65,,,,0.4,,0.46106807692307694,0.5280452830188679,0.44391333333333344,0.16887417218543047,0.16887417218543047,,0.25517241379310346,0.2689655172413793,7.3915384615384605,,0.26825741142443965,,,,,2.0,,,3.0,,2.0,,,False,
2437,1610612766,Lonny Baxter,Lonny Baxter,2437,CHA,5326.0,89,-5,176,179,52,96,22,355,6,14,3.0,4.0,1.0,4.0,1.0,6.0,2.0,6,,,,,,,,,,,,9,26,,,12.0,30,186,3.0,4.0,,,4.0,10.0,2.0,8,,,4.0,8.0,10.0,8.0,,,4.0,,,,5.0,,2.0,,2.0,,,,,2.0,4.0,1.0,6.0,,4,12,2.0,18,7.0,25,,2.0,2.0,,3.0,,,2,,3.0,,1.0,5,1.0,1.0,3,5,,1.0,11.0,,1.0,16.0,2.0,,8.0,,1.0,,,,,,,8.0,52,1.0,,0.5555555555555556,0.7142857142857143,,,,,,0.34615384615384615,0.75,0.25,0.34615384615384615,0.75,0.25,0.45454545454545453,0.8333333333333334,0.4,,,0.19230769230769232,0.2857142857142857,0.16666666666666666,,,19.095477386934675,0.6,0.3333333333333333,,0.2727272727272727,0.1,0.16,0.06666666666666667,0.2318840579710145,0.09333333333333334,0.16666666666666666,0.07142857142857142,0.07142857142857142,0.08333333333333333,,0.35714285714285715,0.23076923076923078,0.23529411764705882,0.1111111111111111,0.2857142857142857,,,0.5384615384615384,0.42857142857142855,0.6,0.5,0.23076923076923078,0.16666666666666666,0.2,,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,1.0,0.75,,,,,,,,0.5,0.25,,,,0.5384615384615384,,0.5096807692307692,0.584975,0.5025875000000001,0.25,0.25,,0.3333333333333333,0.26666666666666666,5.611538461538462,,0.29545454545454547,,,,,,,,,,,,,False,
