EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceFtPoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,ShortMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Corner3Assists,StepOutOfBoundsTurnovers,Clear Path Fouls,Technical Free Throw Trips,Blocked3s,BlockedArc3,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on
2052,1610612753,DeShawn Stevenson,DeShawn Stevenson,2052,ORL,26870.0,448,-123,837,858,270,315,89,1695,17.0,51.0,,,,,,5.0,,,4.0,45,109,,5.0,41.0,131,954,7.0,13.0,,17.0,14.0,33.0,,4.0,19.0,47,58,,,2.0,3.0,,25,6.0,31,5.0,11.0,9.0,68,2.0,1.0,9,21,31,9.0,40,2.0,8.0,6.0,2.0,12.0,2.0,5.0,13.0,25,8.0,14,40,40,5.0,57.0,6.0,47,270,9.0,6.0,0.6444444444444445,0.6590909090909091,,,,,0.41284403669724773,0.5384615384615384,0.42424242424242425,0.39473684210526316,0.5384615384615384,0.3783783783783784,0.4645390070921986,0.6071428571428571,0.47959183673469385,0.043859649122807015,17.584745762711865,0.48,0.02857142857142857,0.07446808510638298,0.09473684210526316,0.043478260869565216,0.07957559681697612,0.022922636103151862,0.058823529411764705,0.043010752688172046,0.10344827586206896,0.10606060606060606,0.03571428571428571,0.4473684210526316,0.3333333333333333,0.3333333333333333,0.7058823529411765,,,,,0.043859649122807015,,,,,,,0.10810810810810811,,0.47368421052631576,,0.47840401785714304,0.48958181818181823,0.5114657142857143,0.1297709923664122,0.35877862595419846,9.65596330275229,36.56,0.3225806451612903,26.0,49.0,6.0,7.0,10.0,19.0,2.0,9.0,3.0,32.0,2.0,10.0,5.0,6.0,1.0,1.0,7.0,3.0,2.0,,5.0,,3.0,24.0,6.0,3.0,3.0,,6.0,4.0,,,,,0.09174311926605505,0.1836734693877551,0.1111111111111111,0.025,0.019801980198019802,0.028846153846153848,,0.022222222222222223,,0.0684931506849315,0.06896551724137931,0.6666666666666666,0.4298245614035088,0.5306122448979592,0.65,0.6538461538461539,0.07894736842105263,0.2222222222222222,0.25,,0.5384615384615384,0.8571428571428571,0.16666666666666666,0.5135135135135135,0.5263157894736842,0.17777777777777778,0.18461538461538463,,,,1.0,1.0,,,,,,,,,,,,,,,,,,False
278,1610612753,Stacey Augmon,Stacey Augmon,278,ORL,8880.0,148,3,266,271,73,72,37,537,2.0,8.0,,,,,,,,,,11,31,,,9.0,31,246,1.0,5.0,,5.0,1.0,8.0,,,6.0,8,12,,,,,,3,2.0,5,2.0,1.0,1.0,12,,,2,12,17,6.0,23,2.0,6.0,3.0,3.0,4.0,,1.0,1.0,5,1.0,5,17,14,4.0,13.0,1.0,8,73,,1.0,0.5454545454545454,0.5454545454545454,,,,,0.3548387096774194,0.2,0.125,0.3548387096774194,0.2,0.125,0.4189189189189189,0.3125,0.3333333333333333,,13.548387096774194,0.8,,0.10909090909090909,0.07692307692307693,,0.10294117647058823,0.046511627906976744,,0.07407407407407407,0.13114754098360656,0.045454545454545456,0.125,0.25806451612903225,0.25,0.25,0.5,,,,,,,,,,,,,,0.3548387096774194,,0.4412903225806451,0.5024000000000001,0.432225,0.16129032258064516,0.25806451612903225,7.496774193548386,,0.2744360902255639,6.0,11.0,1.0,3.0,,3.0,3.0,12.0,3.0,10.0,,4.0,1.0,6.0,3.0,,3.0,1.0,2.0,1.0,,1.0,1.0,6.0,5.0,3.0,1.0,1.0,5.0,3.0,,,,1.0,0.12903225806451613,0.36363636363636365,,0.3333333333333333,0.05309734513274336,0.030303030303030304,0.05405405405405406,0.06976744186046512,,0.09090909090909091,0.25,0.6,0.3548387096774194,0.5454545454545454,0.8571428571428571,0.8333333333333334,0.3870967741935484,0.25,0.25,,0.6,0.3333333333333333,,0.375,,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,False
2039,1610612753,Keyon Dooling,Keyon Dooling,2039,ORL,21666.0,361,-2,668,674,168,170,77,1342,21.0,54.0,1.0,4.0,,1.0,2.0,11.0,2.0,1.0,6.0,50,106,3.0,15.0,31.0,140,680,3.0,5.0,2.0,8.0,13.0,22.0,1.0,7.0,15.0,44,24,6.0,3.0,,11.0,2.0,29,2.0,31,2.0,16.0,11.0,64,,1.0,5,19,26,3.0,29,2.0,18.0,12.0,6.0,22.0,,14.0,11.0,33,4.0,12,36,43,2.0,37.0,5.0,44,168,5.0,5.0,0.24,0.24,0.6666666666666666,0.2,0.14285714285714285,0.2,0.4716981132075472,0.6,0.5909090909090909,0.45041322314049587,0.42857142857142855,0.5,0.5036231884057971,0.5,0.5657894736842105,0.12396694214876033,22.559366754617415,0.6666666666666666,0.047619047619047616,0.07169811320754717,0.06329113924050633,,0.06976744186046512,0.006993006993006993,,0.1,0.042735042735042736,0.06451612903225806,0.03389830508474576,0.4462809917355372,0.3888888888888889,0.39622641509433965,0.2857142857142857,0.03305785123966942,0.25,0.25,1.0,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.5,0.2857142857142857,0.034482758620689655,,0.20689655172413793,0.16666666666666666,0.4628099173553719,0.18181818181818182,0.4664595041322314,0.4699,0.4596879310344828,0.05714285714285714,0.3142857142857143,10.684905660377362,24.886666666666667,0.25149700598802394,24.0,41.0,2.0,2.0,9.0,11.0,5.0,11.0,2.0,76.0,,7.0,2.0,2.0,2.0,3.0,8.0,1.0,,1.0,3.0,,2.0,14.0,1.0,,,1.0,1.0,1.0,,,,,0.0660377358490566,0.12195121951219512,0.09090909090909091,0.06060606060606061,0.007874015748031496,0.011235955056179775,0.02040816326530612,,,0.08333333333333333,0.058823529411764705,1.0,0.33884297520661155,0.5853658536585366,0.6666666666666666,0.20833333333333334,0.09090909090909091,0.45454545454545453,0.5,0.2,0.2857142857142857,1.0,,0.3793103448275862,0.8181818181818182,0.10526315789473684,0.11864406779661017,,,,,,,1.0,,,,0.018518518518518517,,,,,,,,,,,,False
2242,1610612753,Terence Morris,Terence Morris,2242,ORL,5848.0,97,-5,173,177,57,49,28,350,6.0,20.0,,,,,,,,,,10,29,,,,20,177,3.0,5.0,,6.0,5.0,10.0,,,,10,16,,,,,,1,,1,,,1.0,2,,,3,12,18,6.0,24,1.0,5.0,3.0,2.0,3.0,,2.0,3.0,6,1.0,6,7,1,,,,10,57,,,0.8,0.8888888888888888,,,,,0.3448275862068966,0.6,0.5,0.3448275862068966,0.6,0.5,0.3448275862068966,0.6,0.5,,16.666666666666664,0.5,,0.1875,0.15,,0.17857142857142858,0.06818181818181818,,0.08695652173913043,0.2,0.07692307692307693,0.05555555555555555,0.6896551724137931,0.3,0.3,1.0,,,,,,,,,,,,,,0.2413793103448276,,0.4189551724137931,0.5137,0.39482999999999996,0.3,0.5,14.048275862068964,,0.32947976878612717,3.0,7.0,1.0,3.0,2.0,2.0,1.0,2.0,,4.0,2.0,1.0,,6.0,3.0,1.0,1.0,,,,1.0,1.0,,,4.0,1.0,3.0,,4.0,2.0,1.0,,,,0.034482758620689655,0.14285714285714285,,0.3333333333333333,0.08108108108108109,0.043478260869565216,0.1111111111111111,0.09090909090909091,,0.36363636363636365,0.2857142857142857,0.5,0.2413793103448276,0.42857142857142855,0.5,0.3333333333333333,0.06896551724137931,0.5,0.5,1.0,0.6,0.3333333333333333,,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,False
2306,1610612753,Carlos Arroyo,Carlos Arroyo,2306,ORL,16436.0,274,13,505,508,101,112,60,1013,26.0,52.0,,1.0,,1.0,1.0,4.0,1.0,,,59,112,1.0,5.0,28.0,149,507,8.0,13.0,1.0,20.0,5.0,16.0,,1.0,10.0,20,26,,3.0,,4.0,1.0,31,1.0,32,1.0,16.0,11.0,65,,,5,14,19,4.0,23,1.0,9.0,2.0,7.0,7.0,5.0,6.0,11.0,18,5.0,9,21,30,3.0,36.0,3.0,20,101,1.0,3.0,0.22033898305084745,0.22413793103448276,,0.2,,0.2,0.5267857142857143,0.6153846153846154,0.3125,0.5170940170940171,0.6785714285714286,0.29411764705882354,0.5606060606060606,0.7142857142857143,0.45454545454545453,0.042735042735042736,25.996533795493935,0.3888888888888889,,0.07179487179487179,0.0847457627118644,,0.07480314960629922,0.017857142857142856,,0.08333333333333333,0.031914893617021274,0.09302325581395349,0.0196078431372549,0.4444444444444444,0.5,0.5,0.2692307692307692,0.008547008547008548,,,,0.03418803418803419,0.25,0.25,,0.07142857142857142,0.058823529411764705,,,,0.27350427350427353,0.25,0.44981324786324783,0.3955958333333333,0.4336264705882353,0.1342281879194631,0.1342281879194631,11.288392857142856,24.76,0.2,17.0,27.0,1.0,2.0,2.0,4.0,16.0,33.0,1.0,92.0,2.0,4.0,4.0,4.0,,1.0,1.0,1.0,1.0,2.0,4.0,2.0,5.0,17.0,1.0,1.0,,,1.0,,,,,,0.03571428571428571,0.07407407407407407,0.06060606060606061,,0.020512820512820513,,,0.044444444444444446,,0.14634146341463414,0.0625,,0.23076923076923078,0.6296296296296297,0.68,0.29411764705882354,0.28205128205128205,0.48484848484848486,0.5161290322580645,0.0625,0.14285714285714285,0.5,,0.23529411764705882,0.5,0.13178294573643412,0.13709677419354838,,1.0,1.0,,,,1.0,,,1.0,,,1.0,,,,,,,,,,False
448,1610612753,Bo Outlaw,Bo Outlaw,448,ORL,13723.0,229,-40,416,420,126,144,57,836,,,,,,,,,,,,21,37,,,4.0,46,442,3.0,11.0,,8.0,1.0,5.0,,,2.0,4,32,,,,,,7,1.0,8,1.0,3.0,2.0,17,1.0,2.0,6,21,32,22.0,54,2.0,6.0,5.0,1.0,5.0,1.0,3.0,3.0,8,4.0,10,30,17,7.0,4.0,1.0,4,126,2.0,1.0,0.7619047619047619,0.8888888888888888,,,,,0.5675675675675675,0.2727272727272727,0.2,0.5675675675675675,0.2727272727272727,0.2,0.5897435897435898,0.3333333333333333,0.3333333333333333,,9.730848861283643,0.625,0.1,0.13725490196078433,0.11764705882352941,0.058823529411764705,0.1323529411764706,0.10582010582010581,0.06666666666666667,0.1111111111111111,0.15942028985507245,0.17142857142857143,0.16666666666666666,,,,,,,,,,,,,,,,,,0.7837837837837838,,0.500754054054054,0.5294909090909091,0.45999999999999996,0.17391304347826086,0.08695652173913043,1.7108108108108109,,0.30288461538461536,18.0,29.0,3.0,10.0,1.0,3.0,3.0,8.0,2.0,10.0,6.0,4.0,2.0,19.0,5.0,,2.0,,1.0,1.0,2.0,3.0,,1.0,11.0,10.0,1.0,,11.0,3.0,,,,4.0,0.10810810810810811,0.10344827586206896,0.125,0.29411764705882354,0.11046511627906977,0.125,0.14634146341463414,0.08,,0.13333333333333333,,0.2727272727272727,0.7837837837837838,0.6206896551724138,0.6923076923076923,0.7777777777777778,0.21621621621621623,0.375,0.42857142857142855,0.6666666666666666,0.9090909090909091,0.3,,0.6,0.3333333333333333,0.02631578947368421,0.02631578947368421,,,,,,,,,,,,,,,,,,,,,,,False
2435,1610612753,Mario Kasun,Mario Kasun,2435,ORL,9643.0,161,11,306,302,96,77,48,608,,,,,,,,,,,,27,54,,,14.0,68,317,11.0,21.0,,24.0,11.0,22.0,,,9.0,31,30,,,,,,2,,2,,1.0,1.0,4,2.0,,3,22,29,21.0,50,4.0,2.0,1.0,1.0,5.0,,1.0,5.0,10,3.0,28,52,12,,17.0,2.0,31,96,4.0,2.0,0.5555555555555556,0.8333333333333334,,,,,0.5,0.5238095238095238,0.5,0.5,0.5238095238095238,0.5,0.5483870967741935,0.5454545454545454,0.5740740740740741,,20.055710306406684,0.5,,0.2,0.125,0.1111111111111111,0.1865671641791045,0.16535433070866143,0.14285714285714285,0.18604651162790697,0.20930232558139536,0.1,0.2,,,,,,,,,,,,,,,,,,0.8333333333333334,,0.5239518518518518,0.5441947368421053,0.5430681818181818,0.35294117647058826,0.45588235294117646,1.3870370370370368,,0.3137254901960784,27.0,45.0,11.0,20.0,11.0,19.0,,9.0,2.0,24.0,18.0,7.0,,19.0,4.0,1.0,4.0,1.0,2.0,2.0,3.0,1.0,1.0,7.0,3.0,2.0,,1.0,3.0,1.0,,,,1.0,0.12962962962962962,0.1111111111111111,0.2222222222222222,0.26666666666666666,0.1743119266055046,0.15555555555555556,0.23076923076923078,0.15789473684210525,,0.20833333333333334,0.25,0.3333333333333333,0.8333333333333334,0.6,0.675,0.5555555555555556,0.16666666666666666,,,,0.9523809523809523,0.55,0.09090909090909091,0.8636363636363636,0.5789473684210527,0.11666666666666667,0.11666666666666667,,,,,,,,,,,,,,,,,,,,,,,False
2545,1610612753,Darko Milicic,Darko Milicic,2545,ORL,19382.0,323,-4,588,595,113,149,69,1183,16.0,50.0,,,,,,,,,,51,110,,,14.0,116,609,10.0,15.0,,21.0,8.0,22.0,,,3.0,19,68,,,,,,13,1.0,14,1.0,6.0,5.0,29,3.0,,12,30,45,11.0,56,1.0,6.0,5.0,1.0,10.0,5.0,8.0,11.0,21,2.0,27,38,24,,23.0,3.0,19,113,1.0,3.0,0.6666666666666666,0.7391304347826086,,,,,0.4636363636363636,0.6666666666666666,0.36363636363636365,0.4636363636363636,0.6666666666666666,0.36363636363636365,0.4793388429752066,0.65625,0.38,,21.19402985074627,0.47619047619047616,,0.13215859030837004,0.18181818181818182,0.09375,0.14334470989761092,0.04182509505703422,0.037037037037037035,0.0945945945945946,0.17475728155339806,0.1836734693877551,0.018867924528301886,0.45454545454545453,0.32,0.32,0.875,,,,,,,,,,,,,,0.32727272727272727,,0.4453454545454546,0.4893571428571429,0.4397318181818182,0.1810344827586207,0.16379310344827586,10.730909090909092,,0.1921768707482993,20.0,36.0,7.0,8.0,3.0,8.0,15.0,24.0,1.0,34.0,10.0,5.0,2.0,8.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,4.0,1.0,9.0,31.0,20.0,2.0,9.0,31.0,17.0,,,,,0.045454545454545456,0.1388888888888889,,0.14285714285714285,0.03463203463203463,0.04054054054054054,0.0425531914893617,0.02727272727272727,0.4,0.1,0.17647058823529413,0.5483870967741935,0.32727272727272727,0.5555555555555556,0.6451612903225806,0.75,0.21818181818181817,0.625,0.625,0.3333333333333333,0.5333333333333333,0.875,0.42857142857142855,0.36363636363636365,0.375,0.07627118644067797,0.07627118644067797,,,,,,,,,,,,,,,,,,,,,,,False
2749,1610612753,Jameer Nelson,Jameer Nelson,2749,ORL,26918.0,449,-83,820,833,245,298,108,1653,26.0,68.0,3.0,10.0,1.0,4.0,12.0,39.0,3.0,4.0,16.0,58,141,15.0,49.0,36.0,197,887,5.0,8.0,3.0,15.0,12.0,31.0,5.0,20.0,22.0,61,20,30.0,15.0,1.0,38.0,12.0,56,18.0,74,9.0,24.0,29.0,166,1.0,1.0,10,29,39,14.0,53,2.0,21.0,12.0,9.0,28.0,5.0,17.0,18.0,46,7.0,22,43,56,3.0,49.0,11.0,61,245,7.0,11.0,0.1724137931034483,0.18181818181818182,0.6666666666666666,0.30612244897959184,0.25,0.3125,0.41134751773049644,0.625,0.3870967741935484,0.4236842105263158,0.5909090909090909,0.38235294117647056,0.45774647887323944,0.5769230769230769,0.46153846153846156,0.2578947368421053,27.291886195995783,0.6086956521739131,0.04,0.10622710622710622,0.10416666666666667,0.016129032258064516,0.10569105691056911,0.034031413612565446,,0.09411764705882353,0.1,0.06451612903225806,0.02127659574468085,0.35789473684210527,0.38235294117647056,0.3880597014925373,0.19230769230769232,0.05263157894736842,0.3,0.3,1.0,0.20526315789473684,0.3076923076923077,0.3076923076923077,0.5833333333333334,0.2727272727272727,0.0784313725490196,0.25,0.3137254901960784,0.25,0.5578947368421052,0.3157894736842105,0.484052162162162,0.52847,0.45506224489795927,0.07614213197969544,0.3096446700507614,10.61205673758866,27.181632653061225,0.29878048780487804,32.0,57.0,4.0,6.0,4.0,9.0,,16.0,2.0,96.0,6.0,13.0,3.0,12.0,,2.0,11.0,3.0,4.0,2.0,4.0,1.0,1.0,13.0,2.0,,1.0,1.0,2.0,,,,,,0.09219858156028368,0.19298245614035087,0.0625,,0.0375,0.03125,0.02631578947368421,0.0472972972972973,0.0625,0.1323529411764706,0.17647058823529413,,0.3,0.5614035087719298,0.6956521739130435,0.15625,0.08421052631578947,,,,0.5454545454545454,0.6666666666666666,,0.17647058823529413,0.4444444444444444,0.06435643564356436,0.08496732026143791,,1.0,1.0,9.0,,,2.0,,,0.3333333333333333,0.014705882352941176,,0.3333333333333333,,,,1.0,,,,,,False
2772,1610612753,Trevor Ariza,Trevor Ariza,2772,ORL,9121.0,152,21,281,283,55,80,36,564,1.0,8.0,,1.0,,,,,,,,21,49,,1.0,24.0,66,268,7.0,15.0,,19.0,4.0,8.0,,,5.0,13,18,,,,,,7,,7,,4.0,2.0,14,2.0,1.0,11,22,37,16.0,53,4.0,10.0,6.0,4.0,5.0,,3.0,2.0,7,2.0,6,12,21,1.0,33.0,3.0,13,55,,3.0,0.42857142857142855,0.5,,,,,0.42857142857142855,0.4666666666666667,0.5,0.42,0.4666666666666667,0.5,0.5,0.5277777777777778,0.5416666666666666,0.02,22.530864197530864,0.7142857142857143,0.125,0.21782178217821782,0.28205128205128205,0.2857142857142857,0.2357142857142857,0.11811023622047244,0.3333333333333333,0.18421052631578946,0.30952380952380953,0.26666666666666666,0.18181818181818182,0.16,0.125,0.125,1.0,0.02,,,,,,,,,,,,,0.72,,0.536053,0.5333733333333334,0.5407375,0.2878787878787879,0.19696969696969696,4.242857142857143,23.3,0.19572953736654805,18.0,35.0,6.0,12.0,2.0,4.0,2.0,6.0,5.0,24.0,6.0,7.0,1.0,13.0,4.0,1.0,2.0,,1.0,,1.0,2.0,1.0,14.0,1.0,1.0,,,2.0,1.0,,,,,0.14285714285714285,0.17142857142857143,0.16666666666666666,0.3076923076923077,0.10833333333333334,0.20930232558139536,0.07407407407407407,0.04,,0.09523809523809523,0.3333333333333333,0.5,0.7,0.5142857142857142,0.6206896551724138,0.4444444444444444,0.12,0.3333333333333333,0.4,,0.8,0.5,,0.5,0.5,0.2222222222222222,0.22580645161290322,,,,,,,,1.0,1.0,,,,,,,,,,,,,,False
1509,1610612753,Kelvin Cato,Kelvin Cato,1509,ORL,10789.0,180,-72,322,328,72,79,37,650,3.0,8.0,,,,,,,,,,23,44,,,16.0,62,349,4.0,7.0,,12.0,3.0,8.0,,,7.0,13,36,,,,,,1,,1,,,1.0,2,1.0,,3,23,31,14.0,45,,4.0,3.0,1.0,2.0,2.0,,8.0,10,3.0,14,31,22,4.0,25.0,2.0,13,72,3.0,1.0,0.782608695652174,0.9,,,,,0.5227272727272727,0.5714285714285714,0.375,0.5227272727272727,0.5714285714285714,0.375,0.5535714285714286,0.6,0.5,,17.83783783783784,0.2,,0.20535714285714285,0.07894736842105263,0.06666666666666667,0.17333333333333334,0.0880503144654088,,0.1388888888888889,0.23076923076923078,0.125,,0.18181818181818182,0.375,0.375,1.0,,,,,,,,,,,,,,0.4772727272727273,,0.46168409090909096,0.503,0.4767375,0.1935483870967742,0.20967741935483872,6.084090909090909,,0.2236024844720497,16.0,21.0,4.0,5.0,3.0,4.0,4.0,15.0,4.0,10.0,6.0,5.0,,13.0,5.0,,2.0,1.0,4.0,2.0,4.0,2.0,1.0,11.0,6.0,5.0,1.0,,6.0,5.0,,,1.0,,0.11363636363636363,0.19047619047619047,0.06666666666666667,0.38461538461538464,0.09027777777777778,0.09523809523809523,0.07894736842105263,0.09375,1.0,0.25,,0.8333333333333334,0.4772727272727273,0.7619047619047619,0.9411764705882353,0.6875,0.3409090909090909,0.26666666666666666,0.2857142857142857,1.0,0.7142857142857143,0.8,0.25,0.5,0.75,0.2037037037037037,0.2037037037037037,,,,,,,,,,,,,,,,,,,,,,,False
255,1610612753,Grant Hill,Grant Hill,255,ORL,8151.0,136,-11,261,266,83,93,31,527,9.0,20.0,,1.0,,,,2.0,,,2.0,22,54,,3.0,27.0,71,284,1.0,4.0,,2.0,7.0,14.0,,2.0,8.0,22,20,,,1.0,1.0,,7,1.0,8,,4.0,3.0,17,3.0,,4,9,16,7.0,23,,5.0,2.0,3.0,4.0,2.0,2.0,4.0,8,,4,11,26,3.0,36.0,2.0,22,83,2.0,2.0,0.45454545454545453,0.47619047619047616,,,,,0.4074074074074074,0.25,0.5,0.38596491228070173,0.25,0.4375,0.4797297297297297,0.25,0.5238095238095238,0.05263157894736842,27.424749163879596,0.5,,0.125,0.14814814814814814,0.14285714285714285,0.13131313131313133,0.06086956521739131,0.16666666666666666,0.09090909090909091,0.1891891891891892,0.2,,0.3508771929824561,0.45,0.47368421052631576,0.4444444444444444,0.017543859649122806,,,,0.03508771929824561,,,,,,,0.125,,0.40350877192982454,,0.46261339285714287,0.4611,0.5316466666666667,0.028169014084507043,0.30985915492957744,9.481481481481481,30.766666666666666,0.31800766283524906,10.0,20.0,,1.0,4.0,9.0,3.0,14.0,,24.0,2.0,9.0,,4.0,3.0,1.0,2.0,,1.0,1.0,1.0,,2.0,17.0,1.0,1.0,,,1.0,,,,,1.0,0.16666666666666666,0.25,0.21428571428571427,0.17647058823529413,0.0425531914893617,0.038461538461538464,0.037037037037037035,0.04878048780487805,,,,,0.3508771929824561,0.5,0.6666666666666666,0.4,0.24561403508771928,0.21428571428571427,0.2727272727272727,0.6666666666666666,0.25,,,0.5625,0.4444444444444444,0.2361111111111111,0.2463768115942029,,,,1.0,,,,,,,0.05,,,,,,,,,,,,False
