EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsUnassisted3s,Corner3Assists,FTDefRebounds,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedLongMidRange,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,DefFTReboundPct,DefCorner3ReboundPct,FTOffRebounds,Travels,Loose Ball Fouls,DefensiveGoaltends,3SecondViolations,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,Fg3aBlocked,Clear Path Fouls,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,on,3pt And 1 Free Throw Trips,BlockedCorner3,OffensiveGoaltends,Corner3PctBlocked,HeaveMakes
1853,1610612750,Anthony Carter,Anthony Carter,1853,MIN,23021.0,384,-32,715,730,176,236,96.0,1445,15.0,34.0,3.0,5.0,2.0,8.0,3.0,4.0,10.0,41.0,,1.0,,,,3.0,7.0,1.0,1.0,,3.0,28.0,79.0,3.0,8.0,29.0,94.0,749,5.0,9.0,1.0,1.0,5.0,18.0,4.0,16.0,,3.0,8.0,16.0,30.0,26.0,6.0,4.0,2.0,5.0,3.0,4.0,65.0,13.0,78.0,9.0,24.0,5.0,36.0,169.0,1.0,5.0,8.0,26.0,36.0,6.0,42.0,,16.0,9.0,7.0,14.0,13.0,17.0,2.0,1.0,31.0,,9.0,12.0,44.0,3.0,30.0,38.0,4.0,16.0,3.0,,1.0,3.0,2.0,16.0,176,10.0,0.5357142857142857,0.5769230769230769,0.6666666666666666,0.375,1.0,,0.5,0.3544303797468354,0.5555555555555556,0.25,0.3735632183908046,0.65,0.2105263157894736,0.4519230769230769,0.6923076923076923,0.3333333333333333,0.0919540229885057,0.050632911392405,0.1176470588235294,,16.183574879227056,0.4516129032258064,0.0945454545454545,0.0166666666666666,0.1333333333333333,0.0212765957446808,0.1014925373134328,0.0172910662824207,0.0217391304347826,0.0175438596491228,0.0132450331125827,0.0263157894736842,0.0679611650485436,0.1159420289855072,0.1067961165048543,0.1162790697674418,,0.6666666666666666,0.3908045977011494,0.4411764705882353,0.5,0.4666666666666667,0.0459770114942528,0.75,0.75,,0.4712643678160919,0.2439024390243902,0.2439024390243902,0.8,0.0114942528735632,,,,0.0804597701149425,0.4285714285714285,0.4285714285714285,0.6666666666666666,0.5,0.6,,0.1,1.0,,0.4210526315789473,0.25,,,0.1578947368421052,,0.4827586206896552,0.6,0.5024232142857142,0.49689,0.48661875,0.1616161616161616,0.1758241758241758,0.1914893617021276,0.1702127659574468,10.397468354430378,33.0875,0.2461538461538461,3.0,4.0,2.0,9.0,,1.0,1.0,,5.0,2.0,,4.0,,0.0588235294117647,0.1764705882352941,,3.0,5.0,,,,,,,,,,,,,,,,,False,,,,,
2648,1610612750,Ronald Dupree,Ronald Dupree,2648,MIN,11204.0,187,-43,352,362,95,161,49.0,714,20.0,29.0,4.0,6.0,7.0,9.0,3.0,8.0,5.0,16.0,,1.0,,,,,,,,,,28.0,53.0,,1.0,8.0,64.0,365,6.0,11.0,,,3.0,15.0,11.0,18.0,,,4.0,26.0,36.0,20.0,,6.0,,,,8.0,6.0,4.0,10.0,2.0,2.0,1.0,3.0,24.0,3.0,11.0,3.0,14.0,20.0,15.0,35.0,,9.0,8.0,1.0,,,8.0,1.0,,8.0,1.0,3.0,14.0,31.0,6.0,23.0,27.0,1.0,13.0,,,,,,26.0,95,2.0,0.6428571428571429,0.72,,,,,,0.5283018867924528,0.5454545454545454,0.6111111111111112,0.5185185185185185,0.5454545454545454,0.6111111111111112,0.4776119402985074,0.5357142857142857,0.5909090909090909,0.0185185185185185,0.1509433962264151,0.2068965517241379,,18.337408312958438,,0.1138211382113821,0.0820895522388059,0.073170731707317,0.0697674418604651,0.1036585365853658,0.0790960451977401,0.073170731707317,0.1,0.0793650793650793,0.0571428571428571,0.0975609756097561,0.0666666666666666,0.1538461538461538,0.0909090909090909,,,0.5370370370370371,0.6896551724137931,0.8695652173913043,0.6,0.1481481481481481,0.375,0.5,0.6666666666666666,0.2962962962962963,0.3125,0.3125,0.8,0.0185185185185185,,,,,,,,0.5454545454545454,0.6666666666666666,,,,,0.5,0.7777777777777778,,,,,0.5555555555555556,,0.5108157407407407,0.5180999999999999,0.5137388888888889,0.1969696969696969,0.2,0.234375,0.40625,7.460377358490565,23.3,0.2698863636363636,,2.0,3.0,1.0,,1.0,4.0,,1.0,,3.0,1.0,0.25,0.2727272727272727,,1.0,,1.0,,,0.0555555555555555,0.125,,,,,,,,,,,,,False,,,,,
2204,1610612750,Eddie Griffin,Eddie Griffin,2204,MIN,44903.0,748,-159,1354,1370,298,390,177.0,2724,28.0,55.0,16.0,32.0,2.0,4.0,11.0,38.0,13.0,59.0,3.0,7.0,2.0,1.0,1.0,7.0,39.0,1.0,4.0,1.0,8.0,52.0,152.0,10.0,46.0,20.0,154.0,1449,23.0,53.0,1.0,6.0,6.0,55.0,5.0,13.0,2.0,9.0,5.0,21.0,60.0,44.0,30.0,26.0,,39.0,7.0,14.0,18.0,1.0,19.0,1.0,12.0,1.0,5.0,39.0,8.0,49.0,24.0,113.0,155.0,57.0,212.0,6.0,5.0,3.0,2.0,21.0,12.0,9.0,1.0,9.0,30.0,5.0,6.0,48.0,69.0,1.0,27.0,27.0,3.0,13.0,79.0,56.0,21.0,79.0,50.0,21.0,298,7.0,0.5769230769230769,0.7692307692307693,1.0,0.217391304347826,0.1666666666666666,0.2222222222222222,0.217391304347826,0.3421052631578947,0.4339622641509434,0.3846153846153846,0.3383838383838384,0.4152542372881356,0.3636363636363636,0.3666666666666666,0.4435483870967742,0.4038461538461538,0.2323232323232323,0.0921052631578947,0.109090909090909,0.0508474576271186,15.364916773367478,0.7,0.1982456140350877,0.0905730129390018,0.1904761904761904,0.0597014925373134,0.1968390804597701,0.0844444444444444,0.1225806451612903,0.1221374045801526,0.0549019607843137,0.0442477876106194,0.1521739130434782,0.2468354430379747,0.2142857142857142,0.1919191919191919,0.0508474576271186,0.6329113924050633,0.2777777777777778,0.509090909090909,0.5714285714285714,0.4642857142857143,0.1919191919191919,0.2894736842105263,0.3333333333333333,0.6363636363636364,0.2979797979797979,0.2203389830508474,0.2321428571428571,0.7692307692307693,0.0353535353535353,0.4285714285714285,0.4285714285714285,1.0,0.1969696969696969,0.1794871794871795,0.1891891891891892,1.0,0.5423728813559322,0.5,0.0338983050847457,0.0677966101694915,0.25,1.0,0.1818181818181818,0.5,0.0454545454545454,1.0,0.3636363636363636,0.125,0.51010101010101,0.1794871794871795,0.4793654040404041,0.5154836363636363,0.4649636363636364,0.0625,0.0802469135802469,0.3571428571428571,0.1363636363636363,9.44934210526316,24.897826086956524,0.2200886262924667,,,18.0,1.0,,3.0,1.0,,2.0,2.0,1.0,2.0,0.131578947368421,0.3333333333333333,0.1851851851851851,,5.0,2.0,3.0,1.0,,0.1428571428571428,0.1875,,2.0,,,,,0.0434782608695652,0.0512820512820512,,,,False,,,,,
2770,1610612750,Justin Reed,Justin Reed,2770,MIN,42361.0,706,-82,1315,1340,350,448,156.0,2655,52.0,101.0,8.0,20.0,11.0,25.0,9.0,28.0,33.0,91.0,,1.0,,,,,,,,,,94.0,220.0,,1.0,62.0,250.0,1372,11.0,30.0,,,8.0,30.0,20.0,52.0,,,19.0,59.0,122.0,66.0,,12.0,,,,34.0,26.0,8.0,34.0,6.0,5.0,,21.0,76.0,8.0,31.0,11.0,35.0,55.0,40.0,95.0,2.0,18.0,14.0,4.0,12.0,7.0,25.0,6.0,5.0,37.0,2.0,10.0,62.0,118.0,10.0,79.0,80.0,7.0,39.0,11.0,7.0,1.0,11.0,6.0,59.0,350,9.0,0.648936170212766,0.6931818181818182,,,,,,0.4272727272727272,0.3666666666666666,0.3846153846153846,0.4253393665158371,0.3666666666666666,0.3846153846153846,0.4844357976653696,0.4166666666666667,0.4682539682539682,0.004524886877828,0.1545454545454545,0.2277227722772277,0.0659340659340659,19.626168224299064,0.3243243243243243,0.0767543859649122,0.05893536121673,0.079136690647482,0.0851063829787234,0.0773109243697479,0.0629032258064516,0.0632911392405063,0.0631578947368421,0.0549450549450549,0.0632911392405063,0.0714285714285714,0.0608695652173913,0.0924855491329479,0.1,0.021505376344086,0.5454545454545454,0.4570135746606334,0.5148514851485149,0.6666666666666666,0.6346153846153846,0.1266968325791855,0.3214285714285714,0.391304347826087,0.2222222222222222,0.4117647058823529,0.3626373626373626,0.388235294117647,0.7878787878787878,0.004524886877828,,,,,,,,0.6666666666666666,0.4,,,,,0.4807692307692308,0.44,,,,,0.4615384615384615,,0.4747776018099547,0.5047869565217391,0.4787692307692308,0.1541501976284585,0.1547619047619047,0.12,0.236,8.72909090909091,22.8,0.2661596958174905,,2.0,9.0,3.0,1.0,1.0,19.0,1.0,4.0,3.0,1.0,4.0,0.1785714285714285,0.1428571428571428,,1.0,3.0,9.0,1.0,2.0,0.025,0.2,0.125,,,,,,,,,,,,False,,,,,
1729,1610612750,Ricky Davis,Ricky Davis,1729,MIN,87587.0,1460,-75,2782,2773,856,921,328.0,5555,79.0,135.0,7.0,12.0,22.0,36.0,27.0,58.0,116.0,285.0,4.0,18.0,1.0,1.0,6.0,29.0,99.0,2.0,12.0,12.0,44.0,222.0,478.0,33.0,117.0,146.0,689.0,2949,25.0,47.0,2.0,13.0,15.0,71.0,69.0,142.0,13.0,50.0,73.0,250.0,276.0,168.0,81.0,8.0,5.0,94.0,29.0,34.0,155.0,18.0,173.0,13.0,49.0,28.0,78.0,364.0,5.0,17.0,37.0,80.0,139.0,25.0,164.0,5.0,42.0,32.0,10.0,56.0,36.0,42.0,7.0,20.0,98.0,6.0,35.0,51.0,99.0,8.0,145.0,181.0,9.0,60.0,7.0,5.0,1.0,8.0,2.0,250.0,856,19.0,0.6216216216216216,0.6330275229357798,0.8181818181818182,0.282051282051282,0.1538461538461538,0.26,0.2946428571428571,0.4644351464435146,0.5319148936170213,0.4859154929577465,0.4563025210084033,0.4666666666666667,0.4609375,0.5044378698224852,0.5144927536231884,0.5301724137931034,0.1966386554621848,0.0711297071129707,0.1407407407407407,0.0245614035087719,24.493670886075947,0.5714285714285714,0.0803212851405622,0.0160680529300567,0.1293706293706293,0.028735632183908,0.0912636505460218,0.0178571428571428,0.0181159420289855,0.0192307692307692,0.0139372822299651,0.0335570469798657,0.0560224089635854,0.0956521739130434,0.0929095354523227,0.1469194312796208,0.0170648464163822,0.25,0.226890756302521,0.5851851851851851,0.6810344827586207,0.6455696202531646,0.0974789915966386,0.4655172413793103,0.54,0.2962962962962963,0.4789915966386555,0.4070175438596491,0.4172661870503597,0.6810344827586207,0.0302521008403361,0.2222222222222222,0.2222222222222222,1.0,0.1663865546218487,0.2929292929292929,0.2929292929292929,0.7931034482758621,0.2,0.5833333333333334,0.0166666666666666,0.2,0.1666666666666666,1.0,0.1875,0.6111111111111112,0.03125,0.1666666666666666,0.2291666666666666,0.2727272727272727,0.4235294117647059,0.3085106382978723,0.4653617147707977,0.4532614035087719,0.4446352941176471,0.0958268933539412,0.1134215500945179,0.1030478955007256,0.3628447024673439,12.354811715481173,26.681196581196577,0.3076923076923077,18.0,5.0,22.0,14.0,,4.0,12.0,8.0,29.0,1.0,,30.0,0.1379310344827586,0.1946902654867256,0.08,3.0,10.0,5.0,,,0.0337078651685393,,0.4285714285714285,,,,2.0,1.0,,,,,,0.0169491525423728,False,1.0,1.0,,,
708,1610612750,Kevin Garnett,Kevin Garnett,708,MIN,96601.0,1610,-72,3010,3018,887,965,336.0,6028,115.0,168.0,33.0,47.0,34.0,49.0,86.0,168.0,122.0,272.0,,1.0,,,1.0,2.0,12.0,,1.0,1.0,5.0,323.0,608.0,2.0,13.0,221.0,873.0,3187,49.0,80.0,,1.0,32.0,130.0,88.0,164.0,1.0,6.0,97.0,276.0,388.0,258.0,3.0,54.0,2.0,10.0,2.0,14.0,136.0,14.0,150.0,11.0,69.0,12.0,55.0,314.0,15.0,113.0,78.0,325.0,445.0,136.0,581.0,17.0,61.0,45.0,16.0,42.0,31.0,64.0,5.0,11.0,106.0,7.0,31.0,46.0,110.0,23.0,243.0,269.0,19.0,90.0,61.0,45.0,12.0,62.0,34.0,276.0,887,15.0,0.6006191950464397,0.6554054054054054,0.5,0.1538461538461538,,0.1666666666666666,0.1818181818181818,0.53125,0.6125,0.5365853658536586,0.5249597423510467,0.6049382716049383,0.5264705882352941,0.5836734693877551,0.65,0.6098654708520179,0.0209339774557165,0.0230263157894736,0.0595238095238095,,24.684102262709374,0.3962264150943396,0.2821180555555556,0.0992970123022847,0.2565789473684211,0.0806451612903225,0.2767857142857143,0.0966767371601208,0.1310344827586207,0.0788381742738589,0.0922570016474464,0.0909090909090909,0.238095238095238,0.2926829268292683,0.3133047210300429,0.2752293577981651,0.062730627306273,0.5483870967741935,0.2705314009661835,0.6845238095238095,0.7278481012658228,0.5304347826086957,0.2705314009661835,0.5119047619047619,0.524390243902439,0.4534883720930232,0.4380032206119162,0.4485294117647059,0.4485294117647059,0.7704918032786885,0.001610305958132,,,,0.0193236714975845,0.1666666666666666,0.1666666666666666,0.5,0.5802469135802469,0.7021276595744681,,0.0123456790123456,,,0.288235294117647,0.6938775510204082,0.0058823529411764,,0.0294117647058823,0.2,0.2914653784219002,0.2,0.4345033225283627,0.4837633802816902,0.4301126470588236,0.130057803468208,0.1325478645066274,0.1489117983963344,0.3161512027491409,10.734539473684212,34.95384615384615,0.2946843853820598,3.0,3.0,42.0,14.0,2.0,12.0,7.0,23.0,43.0,4.0,,40.0,0.0238095238095238,0.3853211009174312,0.2093023255813953,8.0,12.0,4.0,4.0,6.0,0.0888888888888888,0.03125,0.1515151515151515,,,,,1.0,1.0,,,,,,False,,,1.0,,
1709,1610612750,Michael Olowokandi,Michael Olowokandi,1709,MIN,6910.0,115,-47,206,210,46,57,22.0,416,8.0,12.0,4.0,5.0,4.0,4.0,9.0,25.0,,1.0,,,,,,,,,,,,17.0,38.0,,,3.0,37.0,209,4.0,5.0,,,1.0,9.0,5.0,9.0,,,1.0,11.0,26.0,8.0,,4.0,,,,2.0,4.0,2.0,6.0,1.0,1.0,1.0,2.0,14.0,1.0,7.0,6.0,20.0,26.0,8.0,34.0,,,,,3.0,,7.0,,3.0,10.0,1.0,3.0,6.0,14.0,3.0,10.0,8.0,2.0,3.0,4.0,4.0,,4.0,2.0,11.0,46,2.0,0.7647058823529411,0.8666666666666667,,,,,,0.4473684210526316,0.8,0.5555555555555556,0.4473684210526316,0.8,0.5555555555555556,0.4512195121951219,0.75,0.5,,0.0526315789473684,0.1666666666666666,,21.70212765957447,0.3,0.2105263157894736,0.0795454545454545,0.4285714285714285,0.05,0.2385321100917431,0.074074074074074,0.1111111111111111,0.037037037037037,0.0930232558139534,0.0769230769230769,0.1860465116279069,0.1904761904761904,0.2580645161290322,0.4,,0.5,0.3157894736842105,0.6666666666666666,0.8,0.625,0.6578947368421053,0.36,0.36,0.8888888888888888,0.0263157894736842,,,,,,,,,,,,1.0,0.8,,,,,0.4444444444444444,1.0,,,,,0.3157894736842105,,0.4286631578947368,0.61315,0.4820555555555555,0.0769230769230769,0.0769230769230769,0.2432432432432432,0.2972972972972973,6.336842105263158,,0.2233009708737864,,1.0,,,,1.0,,,2.0,,,2.0,,,0.5,,2.0,1.0,,2.0,,,0.25,,,,,,,,,,,,False,,,,,
2499,1610612750,Richie Frahm,Richie Frahm,2499,MIN,7652.0,128,3,228,230,54,88,35.0,458,1.0,3.0,,,1.0,2.0,,1.0,4.0,7.0,2.0,10.0,2.0,,,5.0,12.0,,,1.0,2.0,5.0,11.0,7.0,22.0,2.0,33.0,227,,1.0,,2.0,,,3.0,4.0,1.0,2.0,2.0,11.0,10.0,,21.0,,,12.0,5.0,1.0,4.0,2.0,6.0,2.0,2.0,2.0,,14.0,,1.0,2.0,7.0,10.0,1.0,11.0,,1.0,1.0,,2.0,2.0,1.0,,,3.0,,1.0,3.0,14.0,1.0,2.0,3.0,,,1.0,1.0,,1.0,1.0,11.0,54,3.0,1.0,1.0,1.0,0.3181818181818182,,0.5,0.3181818181818182,0.4545454545454545,,0.75,0.4696969696969697,,0.75,0.4852941176470588,,0.7857142857142857,0.6666666666666666,0.0909090909090909,0.3333333333333333,,13.754646840148698,0.6666666666666666,0.0786516853932584,0.0120481927710843,0.064516129032258,,0.075,0.0084033613445378,,,0.032258064516129,,0.0625,0.125,0.0606060606060606,0.0869565217391304,,1.0,0.0909090909090909,0.3333333333333333,0.5,1.0,0.0303030303030303,,,,0.2121212121212121,0.5714285714285714,0.5714285714285714,1.0,0.303030303030303,0.2,0.2,1.0,0.3636363636363636,0.4166666666666667,0.4166666666666667,1.0,,,0.6666666666666666,,,,0.3333333333333333,0.5,,,0.3333333333333333,0.5,0.7575757575757576,0.4166666666666667,0.5177833333333333,0.5263,0.5051083333333334,,,,0.3333333333333333,12.390909090909092,24.568181818181817,0.2368421052631578,,,1.0,,,,,1.0,1.0,,,1.0,,0.1428571428571428,,,,,,,,,,,,,,,,,,,,,False,,,,,
2401,1610612750,Nikoloz Tskitishvili,Nikoloz Tskitishvili,2401,MIN,633.0,11,-8,22,22,13,19,3.0,44,,,,,,,,1.0,1.0,3.0,,,,,,,,,,,,1.0,4.0,,,1.0,3.0,22,,1.0,,,,,1.0,2.0,,,1.0,3.0,,2.0,,,,,,1.0,,,,,,,,,,,,1.0,2.0,,2.0,,,,,1.0,,1.0,,1.0,2.0,,2.0,,,,2.0,2.0,,,,,,,,3.0,13,,,,,,,,,0.25,,0.5,0.25,,0.5,0.3,,0.5,,0.25,,,26.923076923076923,0.5,0.1666666666666666,,,,0.1111111111111111,,,,,,,1.0,,,,,,,,,0.25,,,,0.75,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,0.360875,0.4611,0.29925,,,,1.0,16.475,,0.5909090909090909,,,1.0,,,2.0,,,1.0,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,False,,,,,
101123,1610612738,Gerald Green,Gerald Green,101123,BOS,1499.0,25,-7,55,62,36,36,8.0,117,4.0,4.0,1.0,1.0,2.0,2.0,,1.0,2.0,3.0,,1.0,,,1.0,,,,,,,6.0,8.0,,1.0,4.0,16.0,76,2.0,2.0,,,1.0,5.0,2.0,2.0,,1.0,4.0,8.0,8.0,4.0,,2.0,,,,,2.0,,2.0,,2.0,,,4.0,1.0,1.0,,2.0,2.0,2.0,4.0,,2.0,1.0,1.0,,,,,,,,,1.0,4.0,,3.0,6.0,,2.0,,,,,,8.0,36,3.0,0.6666666666666666,0.8,,,,,,0.75,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.1111111111111111,,,,19.047619047619047,,0.125,0.07142857142857142,,0.2,0.08333333333333333,0.10526315789473684,,0.16666666666666666,,0.25,0.16666666666666666,,0.2,,,,0.4444444444444444,1.0,1.0,0.75,0.1111111111111111,,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.1111111111111111,,,,,,,,0.5,1.0,,,,,0.6666666666666666,1.0,0.3333333333333333,,,,0.5555555555555556,,0.5299555555555555,0.54135,0.6281333333333333,0.18181818181818182,0.2,0.3125,0.5,7.05,23.5,0.6545454545454545,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
101155,1610612738,Ryan Gomes,Ryan Gomes,101155,BOS,42512.0,709,40,1357,1350,347,374,152.0,2707,55.0,96.0,19.0,33.0,13.0,24.0,11.0,23.0,24.0,60.0,1.0,2.0,1.0,1.0,2.0,,,,,,,90.0,179.0,1.0,2.0,56.0,239.0,1484,21.0,36.0,,1.0,7.0,49.0,20.0,41.0,1.0,2.0,19.0,62.0,124.0,56.0,3.0,32.0,,,,17.0,17.0,17.0,34.0,11.0,10.0,3.0,4.0,85.0,18.0,40.0,16.0,89.0,117.0,59.0,176.0,8.0,22.0,14.0,8.0,10.0,5.0,13.0,3.0,5.0,23.0,2.0,6.0,26.0,52.0,7.0,57.0,71.0,3.0,29.0,2.0,1.0,1.0,2.0,2.0,62.0,347,7.0,0.6888888888888889,0.8378378378378378,1.0,0.5,,0.5,0.5,0.5027932960893855,0.5833333333333334,0.4878048780487805,0.505524861878453,0.5675675675675675,0.5,0.5558139534883721,0.6125,0.5636363636363636,0.011049723756906077,0.09497206703910614,0.15625,,15.596330275229358,0.43478260869565216,0.1877637130801688,0.09195402298850575,0.12030075187969924,0.1005586592178771,0.17298187808896212,0.09446254071661238,0.1402439024390244,0.0684931506849315,0.06060606060606061,0.096,0.1696969696969697,0.21323529411764705,0.18497109826589594,0.13953488372093023,0.1111111111111111,1.0,0.5303867403314917,0.5729166666666666,0.6790123456790124,0.5636363636363636,0.1270718232044199,0.4782608695652174,0.5238095238095238,0.7272727272727273,0.3314917127071823,0.4,0.4,0.9583333333333334,0.011049723756906077,0.5,0.5,1.0,,,,,0.8918918918918919,0.5757575757575758,0.02702702702702703,,,,0.5581395348837209,0.5416666666666666,0.046511627906976744,0.5,,,0.5414364640883977,,0.5074019337016575,0.5912482142857142,0.48802906976744187,0.14009661835748793,0.14146341463414633,0.20502092050209206,0.2594142259414226,7.818994413407821,23.75,0.2557111274871039,,6.0,12.0,1.0,,10.0,3.0,,8.0,,1.0,7.0,0.08695652173913043,0.2608695652173913,0.0851063829787234,1.0,1.0,2.0,,,0.025,0.1111111111111111,0.15789473684210525,,,,,,,,,,,,True,,,,,
