EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,DefThreePtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Defensive 3 Seconds Violations,PenaltyOffPossExcludingTakeFouls,TsPct,SecondChanceTsPct,Usage,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyOffPossPct,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,FTOffRebounds,DefTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,BadPassTurnovers,SecondChanceTurnovers,Offensive Fouls,Offensive Fouls Drawn,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,PenaltyTsPct,FG3APct,OffFTReboundPct,DefTwoPtReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PtsAssisted2s,ShootingFouls,Blocked2s,BlockedAtRim,Blocks,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Fg2aBlocked,ShortMidRangeAssists,OffThreePtRebounds,FTDefRebounds,SelfOReb,Loose Ball Fouls Drawn,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,SelfORebPct,Arc3Assists,BadPassOutOfBoundsTurnovers,LongMidRangePctAssisted,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,BlocksRecoveredPct,LongMidRangeAssists,ShortMidRangeFGM,PtsPutbacks,OffTwoPtRebounds,2pt And 1 Free Throw Trips,OffTwoPtReboundPct,OffLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Technical Free Throw Trips,on,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,Loose Ball Fouls,NonShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,OffensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,HeaveAttempts,PenaltyArc3FGM,PenaltyArc3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PtsUnassisted3s,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,BlockedCorner3,3SecondViolations,Clear Path Fouls,3pt And 1 Free Throw Trips,HeaveMakes
224,1610612763,Eddie Jones,Eddie Jones,224,MEM,145851.0,2431,301,4355,4359,1215.0,1105,548.0,8714,167.0,882.0,4442,12.0,71.0,52.0,244.0,278.0,50.0,43.0,15.0,3.0,93.0,201.0,194.0,214.0,75.0,2.0,1215.0,0.5364197530864198,0.4207317073170731,18.132530120481928,0.5376344086021505,0.1101694915254237,0.1139601139601139,0.1158536585365853,0.1002538071065989,0.1829268292682926,0.0804988662131519,0.2789896670493685,94.0,162.0,74.0,41.0,110.0,50.0,147.0,3.0,17.0,20.0,42.0,83.0,227.0,58.0,158.0,346.0,133.0,374.0,11.0,38.0,30.0,62.0,40.0,100.0,68.0,248.0,126.0,375.0,225.0,83.0,136.0,41.0,177.0,14.0,63.0,395.0,1.0,188.0,34.0,131.0,85.0,46.0,35.0,11.0,17.0,24.0,248.0,0.9398496240601504,0.355614973262032,0.2894736842105263,0.4,0.3575268817204301,0.4566473988439306,0.4838709677419355,0.4965277777777778,0.3881578947368421,0.5555555555555556,0.6083743842364532,0.5194444444444445,0.0062893081761006,0.1150550795593635,0.0678260869565217,0.1276595744680851,0.225,0.5802469135802469,0.6762589928057554,0.1027777777777777,0.1527777777777778,0.3727272727272727,0.3867924528301887,0.2041666666666666,0.3401360544217687,0.3401360544217687,0.96,0.3152777777777777,0.3656387665198238,0.3672566371681416,0.927710843373494,0.2236842105263158,0.1764705882352941,0.6666666666666666,0.2592592592592592,0.4761904761904761,0.3580246913580246,0.7444444444444445,0.3688888888888889,0.5207773676880225,0.5146609090909091,0.52128625,0.2811791383219955,7.9052023121387265,24.51069518716578,5.0,16.0,20.0,35.0,13.0,38.0,190.0,73.0,25.0,17.0,27.0,0.6012658227848101,0.6129032258064516,0.3421052631578947,0.5851063829787234,0.2105263157894736,0.3125,0.6,0.2160493827160493,0.5714285714285714,36.0,32.0,11.0,4.0,7.0,8.0,0.1040462427745664,0.1419753086419753,0.0296296296296296,0.0173501577287066,0.016328550222662,0.0118483412322274,0.1493710691823899,0.0181347150259067,27.0,14.0,0.7804878048780488,18.0,25.0,0.6666666666666666,41.0,23.0,6.0,22.0,11.0,0.015861571737563,0.0161662817551963,0.3108108108108108,0.3538461538461538,0.3478260869565217,19.0,False,3.0,2.0,21.0,8.0,22.0,2.0,6.0,2.0,,22.0,0.1216216216216216,0.0363636363636363,0.0159045725646123,0.0155210643015521,0.0283018867924528,0.0972222222222222,2.0,20.0,0.3448275862068966,8.0,21.0,0.2763157894736842,0.3809523809523809,1.0,24.0,1.0,0.0026737967914438,,0.0044052863436123,4.0,0.0105820105820105,2.0,1.0,1.0,,3.0,,
1517,1610612763,Bobby Jackson,Bobby Jackson,1517,MEM,105283.0,1755,161,3158,3161,923.0,937,380.0,6319,105.0,789.0,3186,8.0,86.0,47.0,177.0,220.0,69.0,30.0,25.0,4.0,99.0,153.0,147.0,144.0,60.0,3.0,923.0,0.4918851435705368,0.4725274725274725,24.98610339077265,0.696969696969697,0.1370262390670553,0.1176470588235294,0.1341463414634146,0.0778061224489796,0.1312910284463894,0.108998732572877,0.2922735908803039,86.0,175.0,65.0,51.0,169.0,51.0,114.0,10.0,20.0,16.0,38.0,75.0,213.0,69.0,153.0,409.0,126.0,327.0,20.0,46.0,40.0,115.0,35.0,107.0,39.0,224.0,240.0,321.0,210.0,75.0,139.0,51.0,190.0,13.0,71.0,431.0,1.0,127.0,43.0,58.0,30.0,28.0,44.0,7.0,4.0,13.0,224.0,0.8492063492063492,0.3853211009174312,0.4347826086956521,0.3271028037383177,0.3888888888888889,0.3740831295843521,0.3478260869565217,0.4646739130434782,0.4534883720930232,0.4166666666666667,0.446215139442231,0.4442934782608695,0.0076335877862595,0.1117957746478873,0.0865921787709497,0.1155115511551155,0.2377717391304347,0.4914285714285714,0.6187050359712231,0.0883152173913043,0.2296195652173913,0.301775147928994,0.3072289156626506,0.154891304347826,0.4473684210526316,0.4473684210526316,0.9215686274509804,0.2894021739130434,0.352112676056338,0.352112676056338,0.8,0.2325581395348837,0.5,0.9,0.1711711711711711,0.4210526315789473,0.3108108108108108,0.6820652173913043,0.3571428571428571,0.4993922237380628,0.5087258064516128,0.4727493150684932,0.2839036755386565,9.222249388753058,24.937003058103976,7.0,20.0,23.0,49.0,9.0,40.0,66.0,63.0,1.0,1.0,1.0,0.2156862745098039,0.2214765100671141,0.225,0.1627906976744186,0.2325581395348837,0.35,0.2857142857142857,0.2207207207207207,0.4693877551020408,49.0,16.0,15.0,3.0,12.0,5.0,0.1198044009779951,0.2057142857142857,0.0256410256410256,0.0324675324675324,0.028747433264887,0.0394736842105263,0.1284210526315789,0.0306905370843989,38.0,16.0,0.3529411764705882,1.0,28.0,1.0,52.0,16.0,8.0,27.0,12.0,0.027027027027027,0.0222222222222222,0.2461538461538461,0.2909090909090909,0.0625,2.0,False,2.0,1.0,26.0,5.0,17.0,,,,,18.0,0.1538461538461538,0.0177514792899408,0.0291545189504373,0.0304054054054054,0.0189873417721519,0.1443298969072164,3.0,19.0,0.2753623188405797,10.0,26.0,0.3023255813953488,0.3846153846153846,0.8,57.0,,,,,1.0,0.0030581039755351,,,,,1.0,1.0,
2034,1610612763,Mike Miller,Mike Miller,2034,MEM,134670.0,2244,73,4059,4059,1426.0,1315,476.0,8118,168.0,1008.0,4202,10.0,75.0,68.0,351.0,392.0,69.0,71.0,20.0,6.0,140.0,172.0,174.0,210.0,75.0,2.0,1426.0,0.594692400482509,0.4934210526315789,21.05606258148631,0.4928571428571429,0.1504424778761062,0.1657782515991471,0.1610942249240121,0.0935162094763092,0.1602564102564102,0.0744047619047619,0.3513180586351318,113.0,173.0,41.0,92.0,202.0,6.0,32.0,1.0,4.0,3.0,12.0,130.0,302.0,83.0,216.0,416.0,136.0,334.0,11.0,35.0,63.0,134.0,37.0,95.0,79.0,316.0,224.0,357.0,302.0,130.0,144.0,53.0,197.0,21.0,87.0,447.0,3.0,243.0,41.0,49.0,35.0,14.0,49.0,17.0,27.0,18.0,316.0,0.875,0.4071856287425149,0.3142857142857143,0.3894736842105263,0.4071856287425149,0.5192307692307693,0.4701492537313433,0.56,0.4452054794520548,0.517467248908297,0.5764925373134329,0.4453333333333333,0.0175438596491228,0.1706460674157303,0.1511387163561076,0.1884057971014492,0.2306666666666666,0.653179190751445,0.743421052631579,0.0546666666666666,0.2693333333333333,0.4554455445544554,0.4577114427860697,0.0426666666666666,0.1875,0.1875,1.0,0.4026666666666667,0.4304635761589404,0.4304635761589404,0.8692307692307693,0.0547945205479452,0.25,1.0,0.0524017467248908,0.25,0.3624454148471616,0.676,0.4304635761589404,0.5092633999999998,0.5205810344827587,0.5010451965065504,0.3134920634920635,10.645913461538465,24.964970059880248,13.0,27.0,38.0,62.0,16.0,38.0,208.0,76.0,27.0,19.0,27.0,0.4814814814814814,0.5024154589371981,0.4210526315789473,0.3982300884955752,0.3698630136986301,0.4814814814814814,0.0769230769230769,0.2707423580786026,0.6129032258064516,28.0,21.0,12.0,40.0,5.0,9.0,0.0673076923076923,0.1213872832369942,0.2484472049689441,0.0212014134275618,0.0205962059620596,0.025062656641604,0.1761744966442953,0.0137362637362637,32.0,22.0,0.6086956521739131,18.0,22.0,0.6666666666666666,36.0,11.0,18.0,26.0,23.0,0.0203283815480844,0.0113895216400911,0.2682926829268293,0.3142857142857143,0.2727272727272727,29.0,False,8.0,2.0,52.0,6.0,27.0,4.0,4.0,,,25.0,0.1463414634146341,0.0049504950495049,0.0297872340425531,0.0189189189189189,0.0119760479041916,0.1219512195121951,,34.0,0.4096385542168674,10.0,31.0,0.4246575342465753,0.3225806451612903,1.0,51.0,,,,,,,,,,,,,
953,1610612763,Lorenzen Wright,Lorenzen Wright,953,MEM,101334.0,1689,141,2957,2960,603.0,522,388.0,5917,66.0,454.0,2956,16.0,130.0,42.0,253.0,395.0,33.0,34.0,14.0,3.0,67.0,201.0,105.0,117.0,60.0,4.0,603.0,0.4978070175438596,0.5909090909090909,15.355255431591308,0.4925373134328358,0.1433447098976109,0.1593597773138483,0.1442307692307692,0.133630289532294,0.1342281879194631,0.2863436123348017,0.203922894825837,135.0,212.0,102.0,27.0,90.0,,,,,,,,2.0,2.0,194.0,404.0,,2.0,,1.0,29.0,65.0,,2.0,20.0,78.0,118.0,,2.0,,30.0,18.0,48.0,10.0,23.0,114.0,2.0,187.0,142.0,52.0,22.0,30.0,19.0,13.0,16.0,9.0,78.0,,,,,,0.4801980198019802,0.4461538461538462,0.4778325123152709,0.5816326530612245,0.4328358208955223,0.4875,0.0049261083743842,0.0206185567010309,0.1634615384615384,0.1459459459459459,0.1904761904761904,0.5221674876847291,0.6367924528301887,0.7670454545454546,0.2512315270935961,0.2216748768472906,0.3,0.3068181818181818,,,,,0.0049261083743842,,,,,,,,,0.0298507462686567,0.5270935960591133,,0.477125738916256,0.525526582278481,0.4746694029850745,0.171806167400881,6.0873762376237615,29.1,46.0,73.0,17.0,33.0,57.0,97.0,270.0,94.0,45.0,35.0,46.0,0.6958762886597938,0.8653846153846154,0.5876288659793815,0.6370370370370371,0.7448979591836735,0.6301369863013698,0.1521739130434782,0.4925373134328358,0.5151515151515151,44.0,3.0,39.0,24.0,6.0,19.0,0.1089108910891089,0.1698113207547169,0.2962962962962963,0.1007751937984496,0.0970873786407767,0.0842911877394636,0.1604166666666666,0.0359281437125748,8.0,4.0,0.8888888888888888,25.0,12.0,0.5434782608695652,4.0,32.0,76.0,101.0,17.0,0.0957345971563981,0.0633245382585752,0.3137254901960784,0.3333333333333333,0.78125,,False,6.0,,12.0,22.0,7.0,2.0,8.0,4.0,1.0,5.0,0.0588235294117647,0.0222222222222222,0.1184573002754821,0.108626198083067,0.1349206349206349,0.1411764705882353,,,,,1.0,0.010204081632653,,,,,,,,,,1.0,,1.0,3.0,,,
2200,1610612763,Pau Gasol,Pau Gasol,2200,MEM,187836.0,3131,295,5625,5619,1734.0,1571,682.0,11244,425.0,1626.0,5740,45.0,237.0,95.0,520.0,709.0,146.0,89.0,60.0,14.0,235.0,184.0,543.0,615.0,242.0,3.0,1734.0,0.5496957403651116,0.6076923076923076,26.67082100015579,0.6212765957446809,0.1544715447154471,0.1643936601548101,0.1435406698564593,0.1741007194244604,0.1756168359941944,0.1457564575645756,0.3082666666666667,331.0,510.0,475.0,77.0,196.0,1.0,6.0,,1.0,,3.0,2.0,6.0,4.0,596.0,1181.0,3.0,12.0,,1.0,151.0,312.0,2.0,7.0,218.0,526.0,602.0,9.0,5.0,2.0,197.0,174.0,371.0,47.0,126.0,916.0,13.0,351.0,189.0,46.0,37.0,9.0,86.0,18.0,32.0,22.0,526.0,1.0,0.25,,0.2857142857142857,0.2727272727272727,0.5046570702794242,0.483974358974359,0.5033528918692373,0.5714285714285714,0.4827586206896552,0.5595744680851064,0.0100586756077116,0.0607476635514018,0.167302192564347,0.1519674355495251,0.1988527724665392,0.4274937133277451,0.6490196078431373,0.7471783295711061,0.3981559094719195,0.1642917015926236,0.3928571428571428,0.3928571428571428,0.0050293378038558,0.1666666666666666,0.1666666666666666,1.0,0.0050293378038558,0.3333333333333333,0.3333333333333333,1.0,0.0059523809523809,,,0.0094043887147335,,0.012539184952978,0.4375523889354568,0.4,0.4549858221476511,0.5098273076923078,0.4616267295597485,0.3234932349323493,6.020152413209143,29.375000000000004,72.0,119.0,97.0,160.0,96.0,167.0,590.0,98.0,144.0,110.0,153.0,0.4949664429530201,0.5324909747292419,0.5748502994011976,0.5015105740181269,0.7083333333333334,0.6050420168067226,0.25,0.5015673981191222,0.60625,114.0,19.0,56.0,74.0,24.0,37.0,0.0965283657917019,0.1313725490196078,0.4088397790055249,0.0716112531969309,0.0680851063829787,0.0727611940298507,0.1610978520286396,0.0505263157894736,127.0,13.0,0.8441558441558441,92.0,16.0,0.6013071895424836,52.0,188.0,84.0,120.0,45.0,0.0665557404326123,0.0492091388400703,0.3957894736842105,0.4392523364485981,0.3404255319148936,,False,21.0,1.0,73.0,6.0,89.0,6.0,28.0,2.0,,87.0,0.0989473684210526,,0.0888554216867469,0.0578947368421052,0.0691056910569105,0.1776649746192893,1.0,2.0,0.5,,,,,,,,,,,,,9.0,6.0,3.0,3.0,,,
101107,1610612737,Marvin Williams,Marvin Williams,101107,ATL,2704.0,45,-6,86,86,40.0,50,12.0,172,2.0,17.0,96,,2.0,2.0,8.0,9.0,2.0,2.0,,,4.0,10.0,4.0,2.0,1.0,,40.0,0.5,0.5,21.649484536082475,0.5,0.2,0.1794871794871795,0.2222222222222222,0.0588235294117647,0.0833333333333333,0.1176470588235294,0.4651162790697674,3.0,3.0,,3.0,8.0,,,,,,,1.0,5.0,2.0,6.0,11.0,1.0,5.0,,,2.0,3.0,,2.0,,4.0,2.0,3.0,4.0,1.0,2.0,,2.0,,,4.0,,5.0,1.0,1.0,1.0,,2.0,,,1.0,4.0,1.0,0.2,,,0.25,0.5454545454545454,0.6666666666666666,0.46875,0.5,0.4,0.4,0.3125,,0.1724137931034483,0.1,0.1666666666666666,0.1875,1.0,1.0,,0.5,0.375,0.4285714285714285,,,,,0.3125,0.2,0.2,1.0,,,,,,0.4,0.5,0.25,0.4491266666666667,0.44455,0.39425,0.2352941176470588,13.827272727272726,29.380000000000003,1.0,1.0,,,1.0,2.0,10.0,5.0,,,,0.8333333333333334,1.0,0.5,0.6666666666666666,0.5,1.0,,,,1.0,1.0,,1.0,,1.0,0.0909090909090909,,0.25,,0.0384615384615384,,0.2857142857142857,,,2.0,1.0,,3.0,,1.0,,2.0,1.0,,0.05,0.1,,,,,True,,,3.0,1.0,,,,,,,,0.125,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
101136,1610612737,Salim Stoudamire,Salim Stoudamire,101136,ATL,1069.0,18,-11,34,33,5.0,11,2.0,67,,4.0,38,,2.0,,1.0,1.0,2.0,,,,2.0,,1.0,,,,5.0,0.6666666666666666,1.0,13.88888888888889,1.0,,0.0714285714285714,,,,0.5,0.1470588235294117,,,,2.0,2.0,,,,,,,,1.0,,2.0,2.0,,1.0,,,,,,,,,2.0,,1.0,,1.0,,1.0,,1.0,2.0,,1.0,,,,,2.0,,,,,,,,,,1.0,,0.6666666666666666,1.0,,,0.3333333333333333,,0.0833333333333333,,0.2,,,,,0.6666666666666666,1.0,1.0,,,,,0.3333333333333333,,,,,,,,,,0.3333333333333333,,0.45905,,,,18.85,24.0,,,,,1.0,1.0,2.0,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1519,1610612737,John Thomas,John Thomas,1519,ATL,3980.0,66,-22,123,125,44.0,70,15.0,248,3.0,9.0,142,1.0,1.0,1.0,7.0,10.0,2.0,2.0,,,4.0,10.0,3.0,4.0,2.0,,44.0,0.5,0.5,9.352517985611511,0.5,0.0833333333333333,0.1346153846153846,0.0909090909090909,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.3577235772357723,2.0,6.0,1.0,,,,,,,,,,,,3.0,7.0,,,,,1.0,1.0,,,,2.0,2.0,,,,,1.0,1.0,,,3.0,,6.0,3.0,2.0,1.0,1.0,2.0,,,,2.0,,,,,,0.4285714285714285,1.0,0.4285714285714285,,1.0,1.0,,,0.15,,0.2666666666666666,0.8571428571428571,0.3333333333333333,0.5,0.1428571428571428,,,,,,,,,,,,,,,,,,0.8571428571428571,,0.5665142857142857,,0.7955,0.2222222222222222,1.4,,,,1.0,1.0,,,4.0,5.0,,,,0.6666666666666666,0.6666666666666666,,1.0,,,,1.0,1.0,2.0,,1.0,,,,0.2857142857142857,0.3333333333333333,,0.125,0.0681818181818181,0.1428571428571428,0.1538461538461538,,1.0,1.0,,,2.0,,,1.0,,2.0,,0.0555555555555555,,1.0,1.0,,,True,,,,1.0,,,,,,,,,0.0714285714285714,0.125,,,,,,,,,,,,,,,,,,,,,1.0,,,
1731,1610612737,Tyronn Lue,Tyronn Lue,1731,ATL,2613.0,44,-7,79,82,30.0,47,11.0,161,15.0,36.0,97,,2.0,,1.0,2.0,1.0,3.0,1.0,1.0,4.0,4.0,15.0,17.0,5.0,,30.0,0.5833333333333334,0.5,37.362637362637365,0.25,,0.0303030303030303,,0.1851851851851851,0.2083333333333333,0.0555555555555555,0.379746835443038,2.0,6.0,4.0,5.0,9.0,1.0,1.0,,,,,,2.0,,9.0,19.0,1.0,3.0,,,5.0,8.0,,,7.0,17.0,14.0,,2.0,,2.0,3.0,5.0,2.0,1.0,13.0,,1.0,1.0,,,,,,1.0,2.0,17.0,,0.3333333333333333,,,0.3333333333333333,0.4736842105263157,0.625,0.4772727272727273,0.5,0.625,0.7083333333333334,0.1363636363636363,,0.04,,0.1,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.1818181818181818,0.4090909090909091,0.5555555555555556,0.5555555555555556,0.0454545454545454,1.0,1.0,,0.0909090909090909,,,,,,,,,,0.4090909090909091,,0.4548636363636364,0.4602,0.4338875,0.4722222222222222,11.136842105263158,24.0,,1.0,1.0,3.0,1.0,2.0,4.0,1.0,,,1.0,0.2222222222222222,0.2222222222222222,0.5,0.5,0.5,,,0.375,0.3333333333333333,1.0,,,,,1.0,0.0526315789473684,,,,0.0357142857142857,,,,1.0,1.0,0.2,,1.0,,1.0,2.0,,1.0,,0.0434782608695652,,0.5,0.6666666666666666,,1.0,True,,,,,3.0,,,,,3.0,0.25,,,0.25,,,,,,,,,,,3.0,,,,,,,1.0,,1.0,,,,
2207,1610612737,Joe Johnson,Joe Johnson,2207,ATL,1884.0,31,-12,59,59,23.0,29,7.0,118,,17.0,64,,3.0,,1.0,2.0,3.0,1.0,1.0,,4.0,1.0,2.0,,,,23.0,0.6538461538461539,0.75,25.75757575757576,0.75,,0.04,,,,0.1764705882352941,0.3898305084745763,3.0,3.0,5.0,2.0,3.0,,,,,,,1.0,2.0,1.0,7.0,11.0,1.0,2.0,1.0,1.0,5.0,7.0,1.0,1.0,,13.0,10.0,3.0,2.0,1.0,4.0,1.0,5.0,1.0,1.0,11.0,,1.0,1.0,,,,2.0,1.0,,1.0,13.0,1.0,0.5,1.0,1.0,0.5,0.6363636363636364,0.7142857142857143,0.6538461538461539,0.75,0.8125,0.8125,0.1538461538461538,,0.0625,,,0.2307692307692307,1.0,1.0,0.3846153846153846,0.2307692307692307,0.6666666666666666,0.6666666666666666,,,,,0.1538461538461538,0.5,0.5,1.0,,,,,,0.125,0.3846153846153846,0.5,0.4325807692307692,0.311375,0.4570687499999999,0.7647058823529411,9.481818181818182,26.15,,,3.0,3.0,,1.0,4.0,,,,,0.2857142857142857,0.2857142857142857,,,,,,0.375,1.0,,,,,1.0,,,,,,0.0476190476190476,,0.2,0.2,,,0.5,,,,3.0,2.0,,1.0,,0.0625,,0.4,0.4,0.5,,True,,,2.0,,,,,,,,,,,0.25,,,,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,
2735,1610612737,Josh Childress,Josh Childress,2735,ATL,3366.0,56,-15,105,106,37.0,57,13.0,211,4.0,10.0,118,2.0,5.0,2.0,7.0,11.0,,4.0,,,4.0,5.0,3.0,4.0,2.0,,37.0,0.5,0.8333333333333334,11.764705882352942,,0.2222222222222222,0.1521739130434782,0.25,0.2,0.2857142857142857,0.5,0.3523809523809524,,4.0,1.0,,,2.0,3.0,1.0,1.0,1.0,1.0,,,,,5.0,2.0,3.0,1.0,1.0,,1.0,1.0,1.0,2.0,5.0,,6.0,,,4.0,,4.0,,1.0,8.0,,5.0,4.0,2.0,2.0,,,,1.0,,5.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,,,0.375,0.75,0.75,0.8333333333333334,0.375,,0.1351351351351351,0.0833333333333333,0.1538461538461538,0.5,,,0.125,,,,0.375,0.6666666666666666,0.6666666666666666,1.0,,,,,0.5,1.0,1.0,0.5,1.0,,0.875,,0.5519499999999999,0.557525,0.522525,0.5,1.2,24.03333333333333,,1.0,,,,1.0,,1.0,,,,,,,,0.5,,,,,2.0,1.0,1.0,,,,0.4,0.5,,0.1666666666666666,0.1081081081081081,0.2,0.1666666666666666,,,1.0,,,1.0,,2.0,,,3.0,,0.0967741935483871,0.0833333333333333,,,,,True,1.0,,1.0,,,,,,,,,,0.0909090909090909,0.125,,,,,,,,,,,,,,,,,,,,,,,,
2746,1610612737,Josh Smith,Josh Smith,2746,ATL,1988.0,33,-10,60,64,25.0,31,7.0,124,1.0,11.0,76,,4.0,1.0,3.0,6.0,2.0,2.0,,,4.0,3.0,2.0,2.0,1.0,,25.0,0.7857142857142857,1.0,15.942028985507248,0.5,0.3333333333333333,0.125,0.3333333333333333,0.1428571428571428,0.1428571428571428,0.3636363636363636,0.4166666666666667,2.0,2.0,,3.0,4.0,,,,,,,,,,5.0,6.0,,,,,1.0,1.0,,,,2.0,4.0,,,,1.0,,1.0,,1.0,2.0,,2.0,3.0,2.0,2.0,,2.0,,1.0,1.0,2.0,,,,,,0.8333333333333334,1.0,0.8333333333333334,1.0,1.0,1.0,,,0.0952380952380952,0.1111111111111111,,0.3333333333333333,1.0,1.0,,0.6666666666666666,0.75,0.75,,,,,,,,,,,,,,,0.3333333333333333,,0.46715,0.5365,0.4037,0.1818181818181818,12.866666666666667,,2.0,2.0,,,2.0,2.0,6.0,2.0,3.0,3.0,3.0,0.6,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,,0.25,0.15,0.3333333333333333,0.125,,,1.0,1.0,,,,,,4.0,2.0,,0.125,0.2857142857142857,,,,,True,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1733,1610612737,Al Harrington,Al Harrington,1733,ATL,1229.0,20,-9,36,36,12.0,27,5.0,72,6.0,12.0,43,2.0,2.0,,,1.0,3.0,1.0,1.0,,4.0,1.0,4.0,6.0,2.0,,12.0,0.5454545454545454,1.0,35.714285714285715,0.75,,,,0.2,0.25,0.1666666666666666,0.3333333333333333,,1.0,,,5.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,6.0,2.0,2.0,,,,2.0,1.0,1.0,2.0,5.0,,6.0,1.0,1.0,2.0,1.0,3.0,,,7.0,,,1.0,1.0,1.0,,2.0,,,,5.0,1.0,1.0,,1.0,1.0,,,0.375,,0.5,0.625,0.25,,,,,0.125,,,,0.625,,,0.125,1.0,1.0,1.0,0.125,1.0,1.0,1.0,,,,0.3333333333333333,1.0,,0.375,1.0,0.42308125,,0.3942666666666666,0.4166666666666667,13.499999999999998,25.1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.0588235294117647,,,0.2,1.0,,,,,,2.0,,,1.0,,0.0625,,,,,,True,1.0,,1.0,,1.0,,,,,1.0,,,0.1428571428571428,,,,,,,,,,,,,,,,,,,,,,,,,
