EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,OffFTReboundPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg3aBlocked,Clear Path Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,BlockedCorner3,OffensiveGoaltends,on
200814,1610612763,Tarence Kinsey,Tarence Kinsey,200814,MEM,45394.0,757,-27,1499,1509,594,376,178,3008,45.0,75.0,10.0,18.0,22.0,35.0,14.0,38.0,50.0,97.0,21.0,8.0,109.0,210.0,38.0,70.0,321.0,1663,14.0,28.0,4.0,38.0,49.0,90.0,16.0,39.0,152.0,134.0,84.0,14.0,,21.0,17.0,27.0,5.0,32.0,3.0,2.0,12.0,4.0,11.0,69.0,3.0,20.0,21.0,32.0,2.0,55.0,24.0,79,4.0,42.0,28.0,14.0,17.0,4.0,9.0,18.0,5.0,8.0,1.0,4.0,35.0,2.0,14.0,17.0,36.0,2.0,2.0,66.0,2.0,15.0,85.0,4.0,36.0,6.0,1.0,,,1.0,1.0,,,,,152.0,594,4.0,6.0,0.6146788990825688,0.6568627450980392,0.5190476190476191,0.5,0.5444444444444444,0.5060483870967742,0.5483870967741935,0.5330188679245284,0.5557491289198606,0.59375,0.5891472868217055,0.1532258064516129,0.08095238095238096,0.12,0.15789473684210525,0.020618556701030927,18.963486454652532,0.4857142857142857,0.041666666666666664,0.06611570247933884,0.038535645472061654,0.11475409836065574,0.0297029702970297,0.07946026986506746,0.037096774193548385,0.018072289156626505,0.04827586206896552,0.04807692307692308,0.024691358024691357,0.05,0.05263157894736842,0.05384615384615385,0.08743169398907104,0.11023622047244094,0.125,0.036036036036036036,,0.3024193548387097,0.6,0.6818181818181818,0.5777777777777777,0.1532258064516129,0.3684210526315789,0.4375,0.6428571428571429,0.3911290322580645,0.5154639175257731,0.5263157894736842,0.64,0.0846774193548387,0.5806451612903226,0.5555555555555556,0.3,0.330188679245283,0.6285714285714286,0.07547169811320754,0.45564516129032256,0.48218911290322597,0.5169696428571429,0.4875801886792452,0.13167259786476868,0.1487603305785124,0.11838006230529595,0.4735202492211838,10.289047619047619,24.521052631578943,0.3962641761174116,1.0,0.01639344262295082,6.0,17.0,,,3.0,8.0,5.0,2.0,3.0,2.0,11.0,2.0,3.0,5.0,30.0,3.0,5.0,,,2.0,1.0,,,0.9090909090909091,0.2894736842105263,0.6666666666666666,0.3125,0.2894736842105263,,,0.06854838709677419,0.35294117647058826,0.35294117647058826,0.8333333333333334,0.23809523809523808,0.23809523809523808,1.0,,,,0.0967741935483871,0.6666666666666666,1.0,0.07547169811320754,0.375,0.25,0.23809523809523808,0.02564102564102564,,,,False
2073,1610612763,Brian Cardinal,Brian Cardinal,2073,MEM,6565.0,109,-17,212,222,83,64,30,434,6.0,11.0,2.0,2.0,2.0,2.0,,1.0,7.0,10.0,8.0,4.0,13.0,22.0,9.0,6.0,47.0,239,2.0,2.0,,7.0,4.0,4.0,4.0,4.0,15.0,22.0,4.0,4.0,,8.0,2.0,8.0,1.0,9.0,,1.0,6.0,1.0,1.0,19.0,3.0,3.0,3.0,6.0,3.0,12.0,7.0,19,1.0,8.0,5.0,3.0,2.0,2.0,2.0,5.0,1.0,,,1.0,7.0,,2.0,9.0,16.0,,1.0,9.0,2.0,1.0,8.0,1.0,2.0,2.0,,,,,,,,,1.0,15.0,83,1.0,2.0,0.8461538461538461,1.0,0.5909090909090909,1.0,1.0,0.6612903225806451,1.1666666666666667,0.6875,0.6764705882352942,1.1666666666666667,0.7,0.2903225806451613,0.09090909090909091,0.09090909090909091,1.0,,16.666666666666668,0.2857142857142857,0.23076923076923078,0.09523809523809523,0.03896103896103896,0.13636363636363635,0.14285714285714285,0.10588235294117647,0.061224489795918366,0.03125,0.047619047619047616,0.041666666666666664,0.2,,0.13333333333333333,0.15384615384615385,0.05714285714285714,0.23076923076923078,,0.09090909090909091,,0.3548387096774194,0.5454545454545454,0.6,0.6666666666666666,0.03225806451612903,,,,0.3225806451612903,0.7,0.7,1.0,0.25806451612903225,0.6666666666666666,1.0,,0.25,1.0,0.5,0.6451612903225806,0.4999467741935483,0.631,0.46704999999999997,0.0625,0.08695652173913043,0.14893617021276595,0.3191489361702128,9.177272727272726,25.433333333333337,0.3915094339622642,1.0,0.1111111111111111,1.0,1.0,1.0,1.0,,,4.0,,,1.0,5.0,1.0,1.0,1.0,12.0,3.0,4.0,,,1.0,,,,0.8,0.5555555555555556,1.0,0.25,0.5555555555555556,,,0.03225806451612903,1.0,1.0,1.0,0.5,0.5,0.75,0.3333333333333333,1.0,1.0,,,,,,0.25,0.5,,,,,False
224,1610612763,Eddie Jones,Eddie Jones,224,MEM,6884.0,115,-70,221,225,48,46,24,446,1.0,1.0,,,,,,3.0,4.0,8.0,8.0,3.0,5.0,12.0,12.0,1.0,14.0,263,,1.0,,,2.0,3.0,4.0,,7.0,6.0,4.0,,,8.0,1.0,10.0,1.0,11.0,1.0,,3.0,3.0,4.0,23.0,,2.0,2.0,9.0,,11.0,2.0,13,1.0,3.0,2.0,1.0,8.0,,6.0,1.0,,2.0,,1.0,9.0,1.0,5.0,7.0,12.0,,,4.0,,,3.0,,1.0,,,,,,,,,,,7.0,48,,,0.6,0.6,0.4166666666666667,,0.6666666666666666,0.2708333333333333,,0.5,0.28,,0.5,0.5,0.08333333333333333,,0.3333333333333333,,13.6,0.8888888888888888,,0.12857142857142856,0.022727272727272728,0.1,,0.12222222222222222,0.017543859649122806,,0.034482758620689655,0.041666666666666664,,,0.08333333333333333,0.23076923076923078,0.12121212121212122,0.06666666666666667,0.2,0.058823529411764705,,0.041666666666666664,1.0,1.0,,0.125,,,,0.3333333333333333,0.5,0.5,0.75,0.3333333333333333,,,,,,0.42857142857142855,0.5416666666666666,0.4859791666666667,0.5003,0.46385,0.04,0.07692307692307693,,0.5,14.700000000000001,25.191666666666666,0.2171945701357466,,,,4.0,,,,1.0,1.0,,2.0,1.0,1.0,,2.0,1.0,3.0,,1.0,,,1.0,,,,1.0,0.08333333333333333,,0.25,0.08333333333333333,,,0.16666666666666666,,,,0.125,0.125,1.0,,,,0.6666666666666666,,,0.14285714285714285,,0.3333333333333333,0.125,,,,,False
2563,1610612763,Dahntay Jones,Dahntay Jones,2563,MEM,43985.0,733,-14,1423,1452,580,377,168,2875,60.0,94.0,8.0,17.0,21.0,35.0,19.0,50.0,29.0,79.0,3.0,1.0,108.0,223.0,7.0,73.0,301.0,1627,13.0,29.0,3.0,29.0,44.0,90.0,3.0,33.0,124.0,100.0,116.0,14.0,1.0,2.0,19.0,22.0,6.0,28.0,5.0,1.0,8.0,4.0,10.0,62.0,4.0,20.0,18.0,30.0,4.0,52.0,24.0,76,4.0,22.0,14.0,8.0,18.0,1.0,9.0,25.0,4.0,9.0,,8.0,43.0,2.0,16.0,39.0,85.0,7.0,6.0,70.0,3.0,10.0,89.0,15.0,46.0,6.0,9.0,8.0,,1.0,9.0,3.0,2.0,1.0,3.0,124.0,580,10.0,4.0,0.46296296296296297,0.49504950495049505,0.484304932735426,0.4482758620689655,0.4888888888888889,0.4956521739130435,0.4482758620689655,0.489247311827957,0.5636704119850188,0.46774193548387094,0.5636363636363636,0.030434782608695653,0.08520179372197309,0.11702127659574468,0.14,0.012658227848101266,19.027093596059114,0.4186046511627907,0.07692307692307693,0.06437768240343347,0.03913894324853229,0.12857142857142856,0.04819277108433735,0.07920792079207921,0.04040404040404041,0.06557377049180328,0.04081632653061224,0.011049723756906077,0.014925373134328358,0.1875,0.019230769230769232,0.05737704918032787,0.10638297872340426,0.1262135922330097,0.13513513513513514,0.04081632653061224,0.3333333333333333,0.40869565217391307,0.6382978723404256,0.7228915662650602,0.4666666666666667,0.21739130434782608,0.38,0.4418604651162791,0.2631578947368421,0.34347826086956523,0.3670886075949367,0.3717948717948718,0.5862068965517241,0.013043478260869565,0.5862068965517241,0.47058823529411764,0.125,0.3763440860215054,0.6,0.010752688172043012,0.4391304347826087,0.48605327510917046,0.4956875,0.4715086956521739,0.17624521072796934,0.18110236220472442,0.09634551495016612,0.4119601328903654,8.844394618834084,27.32857142857143,0.4075895994378074,,,2.0,4.0,,,1.0,2.0,2.0,,,,4.0,,,1.0,12.0,,2.0,,,,,,,1.0,0.5714285714285714,,0.3333333333333333,0.6666666666666666,,,0.017391304347826087,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,1.0,,,,,,,0.021505376344086023,0.5,,1.0,,,,,False
757,1610612763,Damon Stoudamire,Damon Stoudamire,757,MEM,12751.0,213,-3,401,408,135,64,50,809,3.0,11.0,1.0,1.0,1.0,4.0,2.0,12.0,12.0,25.0,20.0,6.0,17.0,48.0,23.0,10.0,77.0,427,1.0,4.0,2.0,10.0,5.0,19.0,8.0,7.0,29.0,12.0,22.0,,,20.0,4.0,36.0,11.0,47.0,6.0,5.0,14.0,4.0,18.0,105.0,,2.0,4.0,8.0,1.0,13.0,2.0,15,1.0,10.0,3.0,7.0,11.0,4.0,9.0,9.0,,2.0,,1.0,20.0,1.0,4.0,2.0,9.0,,2.0,10.0,,1.0,12.0,,,3.0,,,,,,,,,,29.0,135,,3.0,0.35294117647058826,0.35294117647058826,0.3541666666666667,0.25,0.2631578947368421,0.47183098591549294,0.6666666666666666,0.4074074074074074,0.49324324324324326,0.7142857142857143,0.4666666666666667,0.323943661971831,0.08333333333333333,0.18181818181818182,0.16666666666666666,,20.21505376344086,0.55,0.06666666666666667,0.06299212598425197,0.01282051282051282,0.08695652173913043,,0.06936416184971098,0.010471204188481676,,0.041666666666666664,,,,0.06976744186046512,0.03333333333333333,0.07407407407407407,0.0625,0.14285714285714285,0.02631578947368421,,0.15492957746478872,0.2727272727272727,0.3333333333333333,0.6666666666666666,0.16901408450704225,0.16666666666666666,0.2,,0.352112676056338,0.48,0.48,0.3333333333333333,0.28169014084507044,0.16666666666666666,1.0,1.0,0.14814814814814814,0.25,0.2222222222222222,0.4788732394366197,0.468880985915493,0.3787833333333333,0.44347777777777775,,,0.12987012987012986,0.37662337662337664,12.570833333333338,24.86521739130435,0.33665835411471323,,,2.0,3.0,,,1.0,2.0,9.0,2.0,2.0,3.0,11.0,2.0,2.0,4.0,27.0,6.0,9.0,,,6.0,,,,0.8181818181818182,0.4782608695652174,1.0,0.5,0.4782608695652174,,,0.04225352112676056,0.6666666666666666,0.6666666666666666,1.0,0.45,0.45,0.7777777777777778,,,,0.3333333333333333,1.0,1.0,0.07407407407407407,0.5,0.5,0.45,,,,,False
200768,1610612763,Kyle Lowry,Kyle Lowry,200768,MEM,3996.0,67,-20,124,127,44,27,16,251,3.0,6.0,,1.0,2.0,4.0,,1.0,,5.0,3.0,,3.0,12.0,3.0,4.0,16.0,138,,1.0,2.0,2.0,2.0,7.0,,2.0,6.0,,6.0,,,3.0,,7.0,4.0,11.0,2.0,2.0,3.0,2.0,2.0,26.0,1.0,3.0,2.0,2.0,1.0,5.0,4.0,9,2.0,5.0,3.0,2.0,2.0,2.0,1.0,4.0,,1.0,,,6.0,2.0,1.0,2.0,6.0,,2.0,7.0,,2.0,4.0,,2.0,,,,,,,,,,,6.0,44,1.0,,,,0.25,,0.2857142857142857,0.4,,0.2857142857142857,0.47058823529411764,0.5,0.375,0.2,,,,,16.083916083916083,0.3333333333333333,0.2,0.06060606060606061,0.047619047619047616,0.16666666666666666,0.25,0.08888888888888889,0.05970149253731343,0.038461538461538464,0.07142857142857142,0.043478260869565216,0.25,,0.09090909090909091,,0.06666666666666667,0.25,,0.2,,0.4,0.5,0.5,,0.06666666666666667,,,,0.3333333333333333,,,,0.2,1.0,,,0.5714285714285714,0.5,,0.6,0.49417000000000005,0.5401,0.48074285714285725,0.11764705882352941,0.14285714285714285,0.125,0.375,8.616666666666667,24.96666666666667,0.3548387096774194,,,,,,,,,2.0,,,,2.0,,,,6.0,,2.0,,,,,,,1.0,0.6666666666666666,,,0.6666666666666666,,,,,,,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,0.6666666666666666,,,,,False
2454,1610612763,Junior Harrington,Junior Harrington,2454,MEM,25055.0,418,10,816,820,278,219,96,1636,15.0,25.0,1.0,1.0,4.0,6.0,7.0,15.0,18.0,51.0,16.0,3.0,40.0,91.0,17.0,18.0,113.0,866,1.0,4.0,1.0,3.0,13.0,29.0,3.0,7.0,39.0,28.0,52.0,,,16.0,8.0,59.0,11.0,70.0,8.0,3.0,31.0,9.0,19.0,151.0,1.0,8.0,8.0,33.0,,41.0,9.0,50,1.0,12.0,10.0,2.0,17.0,2.0,11.0,18.0,4.0,6.0,,3.0,35.0,1.0,11.0,23.0,52.0,,8.0,23.0,2.0,1.0,26.0,,9.0,4.0,3.0,2.0,,1.0,4.0,1.0,,,,39.0,278,5.0,2.0,0.35,0.35,0.43956043956043955,0.25,0.4482758620689655,0.4398148148148148,0.2,0.5,0.4669421487603306,0.25,0.527027027027027,0.1574074074074074,0.08791208791208792,0.28,,0.0196078431372549,16.774193548387096,0.4857142857142857,,0.12267657992565056,0.026845637583892617,0.07547169811320754,0.021739130434782608,0.10933333333333334,0.02616279069767442,0.044444444444444446,0.037037037037037035,0.007874015748031496,0.02857142857142857,,0.11538461538461539,0.1206896551724138,0.1308411214953271,0.08695652173913043,0.05405405405405406,0.018518518518518517,0.25,0.23148148148148148,0.6,0.8333333333333334,0.26666666666666666,0.1388888888888889,0.4666666666666667,0.4666666666666667,0.14285714285714285,0.4722222222222222,0.35294117647058826,0.36,0.5,0.14814814814814814,0.2,1.0,,0.1875,0.6666666666666666,0.09375,0.3888888888888889,0.46360370370370374,0.42477,0.44888593749999994,0.07692307692307693,0.09,0.02654867256637168,0.34513274336283184,12.343956043956043,25.55294117647059,0.34068627450980393,,,,1.0,,,,,5.0,,1.0,2.0,5.0,,1.0,2.0,15.0,,5.0,,1.0,,,1.0,,1.0,0.29411764705882354,,0.6666666666666666,0.29411764705882354,,,0.009259259259259259,,,,0.3125,0.3125,1.0,,,,0.2,,,,,0.6666666666666666,0.3125,,,1.0,,False
101215,1610612763,Will Conroy,Will Conroy,101215,MEM,497.0,8,-8,17,17,8,6,1,34,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.1111111111111111,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47058823529411764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2200,1610612763,Pau Gasol,Pau Gasol,2200,MEM,42483.0,708,-72,1398,1407,424,251,163,2805,53.0,99.0,10.0,22.0,17.0,30.0,57.0,104.0,23.0,50.0,2.0,2.0,133.0,253.0,2.0,109.0,378.0,1578,20.0,36.0,18.0,58.0,41.0,70.0,2.0,45.0,130.0,124.0,142.0,16.0,1.0,1.0,28.0,58.0,26.0,84.0,19.0,7.0,28.0,12.0,18.0,194.0,7.0,40.0,33.0,109.0,18.0,160.0,49.0,209,7.0,12.0,11.0,1.0,36.0,3.0,21.0,16.0,2.0,15.0,,3.0,52.0,5.0,12.0,41.0,52.0,1.0,4.0,119.0,4.0,6.0,143.0,12.0,60.0,18.0,31.0,19.0,3.0,9.0,31.0,21.0,,2.0,1.0,130.0,424,1.0,16.0,0.46616541353383456,0.496,0.525691699604743,0.5555555555555556,0.5857142857142857,0.5274509803921569,0.5555555555555556,0.5902777777777778,0.5887850467289719,0.6041666666666666,0.6435643564356436,0.00784313725490196,0.11067193675889328,0.1919191919191919,0.07692307692307693,0.02,23.5479797979798,0.6923076923076923,0.5806451612903226,0.23644251626898047,0.08281573498964803,0.1813186813186813,0.07,0.2208398133748056,0.08061749571183534,0.1165644171779141,0.07913669064748201,0.055248618784530384,0.08536585365853659,,0.17721518987341772,0.26356589147286824,0.27011494252873564,0.152,0.24561403508771928,0.07608695652173914,0.6774193548387096,0.38823529411764707,0.5353535353535354,0.6625,0.5471698113207547,0.40784313725490196,0.5480769230769231,0.59375,0.2807017543859649,0.19607843137254902,0.46,0.46938775510204084,0.7391304347826086,0.00784313725490196,0.6111111111111112,0.45454545454545453,0.2,0.4166666666666667,0.5666666666666667,0.027777777777777776,0.396078431372549,0.460622529644269,0.4881468749999999,0.4615542857142857,0.19801980198019803,0.19933554817275748,0.15343915343915343,0.3439153439153439,7.049407114624504,41.3,0.3032904148783977,2.0,0.038461538461538464,,,,,,,1.0,,,1.0,1.0,,,1.0,3.0,,1.0,,,,,,,1.0,0.5,,0.5,1.0,,,,,,,0.5,0.5,1.0,,,,,,,,,0.5,1.0,,,,,False
200792,1610612763,Alexander Johnson,Alexander Johnson,200792,MEM,13937.0,232,-3,474,472,220,162,49,946,22.0,28.0,9.0,10.0,9.0,10.0,5.0,13.0,2.0,6.0,,,29.0,47.0,,18.0,76.0,520,9.0,11.0,,18.0,11.0,17.0,,12.0,34.0,30.0,28.0,12.0,,,4.0,6.0,1.0,7.0,1.0,,4.0,2.0,,15.0,3.0,10.0,7.0,26.0,6.0,39.0,14.0,53,2.0,8.0,3.0,5.0,9.0,,5.0,8.0,,4.0,,2.0,17.0,1.0,5.0,21.0,39.0,5.0,3.0,24.0,3.0,1.0,33.0,3.0,12.0,6.0,6.0,6.0,,,7.0,5.0,,2.0,2.0,34.0,220,8.0,6.0,0.5172413793103449,0.6521739130434783,0.6170212765957447,0.8181818181818182,0.6470588235294118,0.6170212765957447,0.8181818181818182,0.6470588235294118,0.6129032258064516,0.75,0.6296296296296297,,0.0851063829787234,0.07142857142857142,0.15384615384615385,,14.90566037735849,0.5294117647058824,0.3157894736842105,0.1925925925925926,0.06622516556291391,0.14,0.0967741935483871,0.1783783783783784,0.07142857142857142,0.17391304347826086,0.02,0.01818181818181818,0.10714285714285714,,0.20454545454545456,0.21212121212121213,0.1724137931034483,0.18421052631578946,,0.14285714285714285,0.7142857142857143,0.5957446808510638,0.7857142857142857,0.8461538461538461,0.45454545454545453,0.2765957446808511,0.38461538461538464,0.45454545454545453,0.6,0.1276595744680851,0.3333333333333333,0.3333333333333333,1.0,,0.9090909090909091,0.9,0.1111111111111111,0.5882352941176471,0.9,,0.5957446808510638,0.5206085106382977,0.598709090909091,0.5014588235294118,0.21428571428571427,0.21428571428571427,0.23684210526315788,0.4473684210526316,4.602127659574469,,0.4641350210970464,1.0,0.05263157894736842,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,False
1909,1610612763,Scott Padgett,Scott Padgett,1909,MEM,474.0,8,-4,14,15,6,3,2,29,1.0,1.0,,,,,,,,,3.0,1.0,1.0,1.0,3.0,,2.0,15,,,,,,,1.0,,,2.0,,,,3.0,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,2,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,6,,,1.0,1.0,1.0,,,0.25,,,0.25,,,0.75,,,,,23.52941176470588,,0.5,,0.16666666666666666,,,,0.1,0.2,,,,,,,,,,,,0.25,1.0,1.0,1.0,,,,,,,,,0.75,,,,,,1.0,1.0,0.542025,,0.51885,,,,,,24.566666666666666,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2031,1610612763,Stromile Swift,Stromile Swift,2031,MEM,23099.0,385,-111,757,760,354,231,99,1517,39.0,64.0,15.0,23.0,20.0,26.0,9.0,37.0,9.0,23.0,2.0,2.0,57.0,124.0,2.0,35.0,149.0,876,17.0,29.0,5.0,39.0,32.0,52.0,2.0,21.0,85.0,58.0,56.0,28.0,1.0,1.0,10.0,5.0,1.0,6.0,1.0,,4.0,,1.0,13.0,4.0,36.0,24.0,31.0,16.0,71.0,41.0,112,7.0,10.0,6.0,4.0,10.0,3.0,4.0,14.0,1.0,6.0,,3.0,24.0,4.0,9.0,36.0,56.0,3.0,6.0,39.0,6.0,5.0,46.0,2.0,17.0,7.0,24.0,17.0,1.0,6.0,26.0,13.0,2.0,,2.0,85.0,354,4.0,7.0,0.5087719298245614,0.6744186046511628,0.4596774193548387,0.5862068965517241,0.6153846153846154,0.4523809523809524,0.5862068965517241,0.5925925925925926,0.5033783783783784,0.609375,0.625,0.015873015873015872,0.08064516129032258,0.109375,0.05405405405405406,0.043478260869565216,19.634703196347033,0.4166666666666667,0.6153846153846154,0.13247863247863248,0.12,0.26373626373626374,0.0851063829787234,0.16923076923076924,0.11527377521613832,0.18269230769230768,0.0975609756097561,0.07894736842105263,0.08333333333333333,0.09090909090909091,0.16666666666666666,0.12280701754385964,0.1111111111111111,0.2459016393442623,0.3,0.125,0.5,0.5079365079365079,0.609375,0.6842105263157895,0.41025641025641024,0.29365079365079366,0.24324324324324326,0.2571428571428571,0.5555555555555556,0.18253968253968253,0.391304347826087,0.4090909090909091,0.8888888888888888,0.015873015873015872,0.7931034482758621,0.6521739130434783,,0.48148148148148145,0.7692307692307693,0.037037037037037035,0.5238095238095238,0.48299879999999995,0.5168392857142857,0.4805764150943396,0.12056737588652482,0.1223021582733813,0.26174496644295303,0.5704697986577181,5.569354838709678,53.300000000000004,0.4676354029062087,1.0,0.038461538461538464,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,False
2054,1610612763,Jake Tsakalidis,Jake Tsakalidis,2054,MEM,3387.0,56,1,101,110,52,40,13,211,3.0,3.0,2.0,2.0,,,1.0,2.0,1.0,2.0,,,5.0,7.0,,3.0,13.0,106,2.0,2.0,,4.0,2.0,3.0,,,4.0,6.0,4.0,4.0,,,,1.0,,1.0,,,1.0,,,2.0,1.0,5.0,,9.0,1.0,10.0,6.0,16,,2.0,1.0,1.0,2.0,,2.0,1.0,,,,1.0,3.0,1.0,2.0,2.0,7.0,1.0,,3.0,,,5.0,1.0,2.0,1.0,3.0,2.0,,1.0,3.0,2.0,,,,4.0,52,3.0,1.0,0.6,1.0,0.7142857142857143,1.0,0.6666666666666666,0.7142857142857143,1.0,0.6666666666666666,0.7222222222222222,1.0,0.5,,,,,,10.16949152542373,0.6666666666666666,0.3333333333333333,0.2727272727272727,0.125,,0.1111111111111111,0.2,0.12244897959183673,0.1,0.21428571428571427,0.0625,,0.3333333333333333,0.3,0.2,0.3076923076923077,,,,0.6666666666666666,0.42857142857142855,1.0,1.0,0.3333333333333333,0.2857142857142857,0.5,0.5,1.0,0.2857142857142857,0.5,0.5,1.0,,1.0,1.0,,,,,0.42857142857142855,0.5026571428571429,0.5707,0.39563333333333334,0.25,0.25,0.3076923076923077,0.3076923076923077,7.871428571428571,,0.5148514851485149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
