EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3Assists,StepOutOfBoundsTurnovers,Travels,BlockedLongMidRange,OffCorner3ReboundPct,HeaveAttempts,LongMidRangePctBlocked,Blocked3s,BlockedArc3,on,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3SecondViolations,Corner3PctBlocked,OffensiveGoaltends,Clear Path Fouls,BlockedCorner3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
1901,1610612737,Dion Glover,Dion Glover,1901,ATL,85373.0,1423,-110,2697,2674,587,697,340.0,5371,105.0,197.0,25.0,47.0,21.0,50.0,68.0,48.0,142.0,164.0,407.0,107.0,543.0,2758,26.0,58.0,66.0,34.0,86.0,26.0,127.0,176.0,152.0,40.0,49.0,133.0,176.0,54.0,230.0,137.0,6.0,127.0,587,0.5365853658536586,0.6111111111111112,0.40294840294840295,0.4482758620689655,0.3953488372093023,0.42913385826771655,0.453125,0.4675925925925926,0.47707231040564374,0.4925373134328358,0.516260162601626,20.99644128113879,0.12570888468809074,0.046052631578947366,0.12518628912071536,0.041474654377880185,0.02729528535980149,0.10810810810810811,0.38779527559055116,0.5329949238578681,0.6363636363636364,0.13385826771653545,0.2795275590551181,0.3380281690140845,0.34532374100719426,0.6666666666666666,0.734375,0.5319148936170213,0.46296296296296297,0.42,0.5866141732283464,0.49755098425196864,0.5438516949152542,0.49826712962962966,0.12154696132596685,0.23388581952117865,7.805405405405406,0.21764923989618093,11.0,19.0,34.0,2.0,4.0,6.0,8.0,17.0,67.0,,2.0,5.0,14.0,36.0,101.0,2.0,6.0,8.0,11.0,22.0,99.0,9.0,67.0,17.0,46.0,87.0,25.0,112.0,12.0,32.0,19.0,36.0,249.0,5.0,,35.0,8.0,15.0,39.0,20.0,19.0,52.0,5.0,29.0,30.0,23.0,82.0,4.0,18.0,35.0,104.0,15.0,3.0,68.0,,11.0,0.9166666666666666,0.3564356435643564,0.3333333333333333,0.5,0.3564356435643564,0.19881889763779528,0.11302211302211303,0.16243654822335024,0.6341463414634146,0.09302325581395349,,0.12323943661971831,0.02100840336134454,0.06050955414012739,0.017964071856287425,0.12569832402234637,0.14168937329700274,0.10784313725490197,0.1625,0.05976095617529881,0.4857142857142857,0.16176470588235295,0.19298245614035087,0.06692913385826772,0.5588235294117647,0.5588235294117647,1.0,0.13188976377952755,0.2537313432835821,0.2537313432835821,0.8235294117647058,0.12,0.0625,0.5,1.0,0.03125,,,0.07407407407407407,0.75,0.12962962962962962,0.35714285714285715,0.2537313432835821,0.12121212121212122,0.14782608695652175,24.909900990099015,4.0,1.0,15.0,16.0,12.0,2.0,16.0,7.0,1.0,0.16176470588235295,0.05475504322766571,0.4375,0.45454545454545453,13.0,1.0,2.0,2.0,0.028169014084507043,,0.02112676056338028,,,False,,,,,,,1.0,,,
682,1610612737,Bob Sura,Bob Sura,682,ATL,50232.0,837,-38,1620,1611,530,542,217.0,3231,71.0,148.0,12.0,22.0,22.0,48.0,27.0,23.0,52.0,101.0,227.0,97.0,332.0,1777,14.0,26.0,42.0,31.0,72.0,51.0,119.0,86.0,116.0,14.0,40.0,91.0,127.0,58.0,185.0,125.0,17.0,119.0,530,0.42574257425742573,0.4574468085106383,0.44493392070484583,0.5384615384615384,0.4305555555555556,0.44339622641509435,0.53125,0.3953488372093023,0.5123456790123457,0.5675675675675675,0.5085470085470085,20.224119530416225,0.16425992779783394,0.07339449541284404,0.156,0.07493540051679587,0.09090909090909091,0.1206896551724138,0.5584905660377358,0.4797297297297297,0.5220588235294118,0.1018867924528302,0.19622641509433963,0.4423076923076923,0.4423076923076923,0.391304347826087,0.6875,0.5454545454545454,0.5581395348837209,0.4583333333333333,0.7018867924528301,0.5332081132075474,0.5568699999999999,0.5206895348837209,0.12650602409638553,0.35843373493975905,5.399559471365641,0.3271604938271605,7.0,5.0,15.0,1.0,2.0,2.0,5.0,6.0,23.0,1.0,4.0,,9.0,11.0,38.0,2.0,6.0,8.0,2.0,14.0,30.0,3.0,23.0,6.0,15.0,87.0,37.0,124.0,26.0,38.0,5.0,44.0,285.0,18.0,,26.0,10.0,3.0,21.0,12.0,9.0,31.0,7.0,21.0,24.0,10.0,55.0,6.0,20.0,15.0,63.0,7.0,,49.0,,13.0,0.9090909090909091,0.2894736842105263,0.3333333333333333,0.14285714285714285,0.2894736842105263,0.14339622641509434,0.06607929515418502,0.08108108108108109,0.5636363636363636,0.19607843137254902,,0.1326530612244898,0.07860262008733625,0.04716981132075472,0.07647058823529412,0.16666666666666666,0.2,0.12,0.17391304347826086,0.022556390977443608,0.4507042253521127,0.25925925925925924,0.2916666666666667,0.05660377358490566,0.3333333333333333,0.3333333333333333,0.8,0.08679245283018867,0.2608695652173913,0.2608695652173913,1.0,0.16666666666666666,0.0625,0.5,,0.125,0.25,1.0,0.05813953488372093,0.4,0.10465116279069768,,0.2608695652173913,0.15960912052117263,0.1821561338289963,24.54736842105263,3.0,2.0,8.0,3.0,,1.0,5.0,5.0,,0.1111111111111111,0.08888888888888889,1.0,0.2857142857142857,11.0,3.0,,2.0,0.0847457627118644,,,2.0,1.0,False,,,,,,,,1.0,,
2564,1610612737,Boris Diaw,Boris Diaw,2564,ATL,95108.0,1585,-257,3004,3017,805,883,400.0,6021,67.0,122.0,22.0,39.0,18.0,26.0,45.0,31.0,69.0,110.0,236.0,41.0,273.0,3156,25.0,46.0,52.0,25.0,53.0,17.0,73.0,124.0,96.0,34.0,63.0,145.0,191.0,95.0,286.0,69.0,12.0,73.0,805,0.5636363636363636,0.6666666666666666,0.4661016949152542,0.5434782608695652,0.4716981132075472,0.453125,0.5319148936170213,0.45161290322580644,0.47231833910034604,0.5098039215686274,0.48026315789473684,11.251798561151078,0.12340425531914893,0.057065217391304345,0.11473183978275628,0.06614509246088193,0.05995203836930456,0.1329639889196676,0.4765625,0.5491803278688525,0.6090909090909091,0.17578125,0.26953125,0.4492753623188406,0.4492753623188406,0.7096774193548387,0.8297872340425532,0.5641025641025641,0.41935483870967744,0.6923076923076923,0.5546875,0.4847470703125001,0.5314756756756756,0.46626693548387105,0.19047619047619047,0.2673992673992674,7.036016949152542,0.26797603195739017,12.0,2.0,7.0,,1.0,,1.0,2.0,13.0,,,2.0,8.0,4.0,20.0,,1.0,2.0,2.0,9.0,12.0,,13.0,2.0,14.0,104.0,36.0,140.0,20.0,39.0,23.0,42.0,316.0,30.0,2.0,24.0,22.0,10.0,44.0,32.0,12.0,62.0,12.0,48.0,41.0,14.0,103.0,4.0,19.0,79.0,157.0,4.0,,25.0,,22.0,1.0,0.2,,0.2222222222222222,0.2,0.078125,0.059322033898305086,0.09836065573770492,0.6019417475728155,0.3188405797101449,0.023809523809523808,0.08053691275167785,0.09933774834437085,0.06042296072507553,0.09090909090909091,0.10843373493975904,0.13032581453634084,0.08181818181818182,0.07692307692307693,0.07936507936507936,0.5223880597014925,0.26666666666666666,0.27906976744186046,0.02734375,0.2857142857142857,0.2857142857142857,1.0,0.05078125,0.15384615384615385,0.15384615384615385,1.0,0.18181818181818182,0.02127659574468085,,,,,,0.016129032258064516,,0.12903225806451613,0.25,0.15384615384615385,0.09025270758122744,0.09727626459143969,24.45,,12.0,7.0,28.0,20.0,6.0,28.0,21.0,1.0,0.044444444444444446,0.05056179775280899,0.75,0.4166666666666667,16.0,2.0,13.0,2.0,0.11827956989247312,,,,,False,,,,1.0,,,,,,
1891,1610612737,Jason Terry,Jason Terry,1891,ATL,164727.0,2745,-188,5255,5214,1310,1397,673.0,10469,81.0,153.0,3.0,8.0,22.0,43.0,206.0,149.0,341.0,318.0,700.0,191.0,1217.0,5521,31.0,64.0,114.0,71.0,163.0,107.0,315.0,222.0,414.0,16.0,29.0,184.0,264.0,45.0,309.0,231.0,39.0,315.0,1310,0.3490566037735849,0.3580645161290323,0.4542857142857143,0.484375,0.43558282208588955,0.47588126159554733,0.5048543689320388,0.41434262948207173,0.5111016225448335,0.5181818181818182,0.5049180327868853,22.666446390219726,0.09090909090909091,0.015064935064935066,0.09643687064291247,0.01740506329113924,0.015193370165745856,0.06666666666666667,0.14192949907235622,0.5294117647058824,0.6,0.19109461966604824,0.3163265306122449,0.436950146627566,0.4501510574018127,0.48322147651006714,0.07766990291262135,0.375,0.17131474103585656,0.5116279069767442,0.49257884972170685,0.480477420856611,0.47738648648648646,0.46639317269076314,0.09367296631059983,0.25883319638455216,11.279571428571426,0.24928639391056137,88.0,41.0,116.0,6.0,14.0,8.0,24.0,89.0,262.0,8.0,25.0,14.0,64.0,130.0,378.0,14.0,39.0,10.0,22.0,88.0,291.0,99.0,260.0,89.0,43.0,322.0,72.0,394.0,47.0,152.0,55.0,115.0,860.0,15.0,1.0,65.0,15.0,23.0,112.0,79.0,33.0,117.0,34.0,82.0,84.0,35.0,201.0,12.0,45.0,56.0,172.0,19.0,26.0,72.0,5.0,38.0,0.7461538461538462,0.3439153439153439,0.358974358974359,0.25,0.34574468085106386,0.35064935064935066,0.06142857142857143,0.11764705882352941,0.582089552238806,0.09375,0.007633587786259542,0.11648745519713262,0.024875621890547265,0.019867549668874173,0.02132701421800948,0.08792846497764531,0.11799410029498525,0.11528822055137844,0.11949685534591195,0.04013961605584642,0.2839506172839506,0.42718446601941745,0.4607329842931937,0.10760667903525047,0.35344827586206895,0.35344827586206895,0.975609756097561,0.24304267161410018,0.33969465648854963,0.34099616858237547,0.6404494382022472,,0.13592233009708737,0.42857142857142855,0.8333333333333334,0.24271844660194175,0.32,0.5,0.09561752988047809,0.3333333333333333,0.2549800796812749,0.21875,0.3423076923076923,0.06448763250883392,0.09561752988047809,24.994708994708994,7.0,2.0,13.0,13.0,8.0,3.0,15.0,7.0,,0.07281553398058252,0.010050251256281407,0.4666666666666667,0.18181818181818182,25.0,3.0,12.0,2.0,0.03314917127071823,2.0,0.02932551319648094,2.0,2.0,False,1.0,0.0026455026455026454,0.003816793893129771,,,,,,1.0,0.002638522427440633
1737,1610612737,Nazr Mohammed,Nazr Mohammed,1737,ATL,47809.0,797,-130,1504,1509,383,474,198.0,3013,64.0,103.0,26.0,42.0,15.0,23.0,100.0,9.0,27.0,114.0,230.0,57.0,285.0,1587,33.0,56.0,87.0,28.0,54.0,19.0,75.0,146.0,82.0,44.0,70.0,102.0,139.0,84.0,223.0,93.0,11.0,75.0,383,0.6403508771929824,0.7934782608695652,0.4956521739130435,0.5892857142857143,0.5185185185185185,0.4956521739130435,0.5892857142857143,0.5185185185185185,0.5238970588235294,0.6126760563380281,0.5514705882352942,18.187033849684454,0.18579234972677597,0.11945392491467577,0.17959770114942528,0.11898016997167139,0.08737864077669903,0.15568862275449102,0.44782608695652176,0.6213592233009708,0.7619047619047619,0.43478260869565216,0.11739130434782609,0.3333333333333333,0.375,0.6666666666666666,0.75,0.6190476190476191,0.42592592592592593,0.6521739130434783,0.44782608695652176,0.46760826086956514,0.5155085106382978,0.4556222222222224,0.30526315789473685,0.2631578947368421,5.622608695652173,0.2546542553191489,41.0,,,,,,,,,,,,,,,,,21.0,,,,,,,29.0,17.0,,17.0,,11.0,2.0,4.0,34.0,14.0,,23.0,14.0,2.0,19.0,12.0,7.0,22.0,5.0,6.0,23.0,16.0,45.0,6.0,13.0,65.0,100.0,9.0,,40.0,1.0,9.0,,,,,,,0.12608695652173912,0.18446601941747573,0.4888888888888889,0.2692307692307692,,0.1564625850340136,0.11666666666666667,0.1797752808988764,0.08860759493670886,0.2138728323699422,0.18660287081339713,0.14953271028037382,0.175,0.023255813953488372,0.59375,0.41,0.44086021505376344,,,,,,,,,0.15384615384615385,,,,,,,,,,,,0.1532567049808429,0.1532567049808429,,1.0,4.0,5.0,25.0,18.0,5.0,25.0,18.0,3.0,0.07,0.09900990099009901,0.72,0.7073170731707317,,,4.0,2.0,0.17073170731707318,,0.1111111111111111,,,False,,,,5.0,,,,,,
2424,1610612737,Dan Dickau,Dan Dickau,2424,ATL,5142.0,86,-33,169,169,62,73,23.0,338,3.0,7.0,,1.0,1.0,4.0,7.0,6.0,8.0,10.0,22.0,,26.0,189,,2.0,,2.0,9.0,,4.0,12.0,8.0,,2.0,6.0,7.0,2.0,9.0,,,4.0,62,0.6,0.6,0.45454545454545453,,0.2222222222222222,0.4482758620689655,,0.16666666666666666,0.4482758620689655,,0.16666666666666666,16.5,0.10526315789473684,0.028169014084507043,0.1,0.02247191011235955,0.037037037037037035,0.06666666666666667,0.2413793103448276,0.42857142857142855,0.42857142857142855,0.2413793103448276,0.27586206896551724,0.75,0.75,0.8333333333333334,0.3333333333333333,,0.3333333333333333,0.25,0.4827586206896552,0.4597086206896551,0.43579999999999997,0.44317083333333335,,0.15384615384615385,9.854545454545454,0.3668639053254438,1.0,,2.0,,,,1.0,2.0,5.0,,1.0,,2.0,2.0,7.0,,1.0,,,3.0,6.0,,5.0,2.0,,7.0,1.0,8.0,1.0,3.0,1.0,3.0,17.0,,,1.0,,1.0,7.0,4.0,3.0,2.0,,1.0,2.0,1.0,4.0,,2.0,4.0,14.0,,,,,6.0,1.0,0.2857142857142857,,,0.2857142857142857,0.2413793103448276,,,0.5,,,0.07692307692307693,,0.05263157894736842,,0.09523809523809523,0.14285714285714285,0.1,,0.07142857142857142,0.3333333333333333,0.14285714285714285,0.14285714285714285,0.06896551724137931,,,,0.1724137931034483,0.4,0.4,1.0,,,,,0.3333333333333333,,,0.08333333333333333,,0.16666666666666666,,0.4,,,25.185714285714287,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,False,2.0,0.2857142857142857,,,1.0,,,,,
2038,1610612737,Joel Przybilla,Joel Przybilla,2038,ATL,18681.0,311,-76,609,612,127,133,73.0,1221,12.0,31.0,5.0,15.0,1.0,6.0,12.0,4.0,7.0,18.0,50.0,12.0,48.0,661,5.0,17.0,11.0,3.0,11.0,3.0,9.0,22.0,14.0,8.0,25.0,50.0,70.0,31.0,101.0,29.0,1.0,9.0,127,0.6111111111111112,0.7857142857142857,0.36,0.29411764705882354,0.2727272727272727,0.36,0.29411764705882354,0.2727272727272727,0.38095238095238093,0.2894736842105263,0.32142857142857145,11.318051575931232,0.2183406113537118,0.1037344398340249,0.2099644128113879,0.09657320872274143,0.07142857142857142,0.13793103448275862,0.62,0.3870967741935484,0.46153846153846156,0.24,0.14,0.5714285714285714,0.5714285714285714,1.0,0.8823529411764706,0.3333333333333333,0.5454545454545454,0.16666666666666666,0.62,0.49689200000000006,0.5245846153846154,0.45249090909090905,0.22916666666666666,0.1875,4.356,0.20853858784893267,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,7.0,2.0,2.0,4.0,1.0,1.0,1.0,,10.0,6.0,,9.0,11.0,4.0,5.0,4.0,1.0,7.0,,6.0,9.0,1.0,16.0,2.0,5.0,24.0,48.0,3.0,,15.0,1.0,6.0,,,,,,,0.14,0.16129032258064516,0.4375,0.44,,0.17307692307692307,0.075,0.14102564102564102,0.08928571428571429,0.28169014084507044,0.2535211267605634,0.1590909090909091,0.25,0.16,0.4166666666666667,0.16666666666666666,0.2,,,,,,,,,,,,,,,,,,,,,0.24193548387096775,0.24193548387096775,,,5.0,5.0,17.0,15.0,2.0,17.0,10.0,3.0,0.16666666666666666,0.1076923076923077,0.5882352941176471,1.0,1.0,,3.0,,0.041666666666666664,,,,,False,,,,,,,,,,
2044,1610612737,Jason Collier,Jason Collier,2044,ATL,26391.0,440,5,851,850,213,237,104.0,1701,28.0,48.0,8.0,17.0,5.0,8.0,39.0,25.0,50.0,64.0,137.0,59.0,190.0,922,10.0,21.0,38.0,10.0,26.0,21.0,41.0,96.0,32.0,10.0,27.0,37.0,53.0,35.0,88.0,75.0,7.0,41.0,213,0.75,0.8135593220338984,0.46715328467153283,0.47619047619047616,0.38461538461538464,0.4645390070921986,0.47619047619047616,0.37037037037037035,0.536723163841808,0.6129032258064516,0.5125,20.512820512820515,0.12091503267973856,0.09375,0.11194029850746269,0.08333333333333333,0.038461538461538464,0.0898876404494382,0.3404255319148936,0.5833333333333334,0.6363636363636364,0.2765957446808511,0.3546099290780142,0.5,0.5,0.84,0.8095238095238095,0.47058823529411764,0.2962962962962963,0.625,0.36879432624113473,0.4563670212765958,0.5430619047619049,0.45176851851851857,0.2,0.21578947368421053,8.812408759124088,0.2502937720329025,11.0,,1.0,,,,,1.0,3.0,,,,1.0,1.0,4.0,,,18.0,,1.0,3.0,,3.0,1.0,8.0,9.0,5.0,14.0,4.0,5.0,,4.0,33.0,6.0,2.0,8.0,8.0,5.0,10.0,8.0,2.0,7.0,1.0,2.0,16.0,5.0,23.0,2.0,10.0,34.0,58.0,3.0,,32.0,,1.0,1.0,0.25,,,0.25,0.028368794326241134,0.058394160583941604,0.08333333333333333,0.30434782608695654,0.34782608695652173,0.09090909090909091,0.08333333333333333,0.05555555555555555,0.1553398058252427,0.06172839506172839,0.1650485436893204,0.10526315789473684,0.08571428571428572,0.07692307692307693,0.07352941176470588,0.75,0.28205128205128205,0.3142857142857143,0.0070921985815602835,,,,0.02127659574468085,0.3333333333333333,0.3333333333333333,1.0,0.375,,,,,,,,,0.037037037037037035,,0.3333333333333333,0.18823529411764706,0.1927710843373494,24.75,1.0,7.0,8.0,8.0,4.0,3.0,8.0,5.0,,0.10256410256410256,0.08641975308641975,0.625,0.5454545454545454,1.0,,1.0,1.0,0.037037037037037035,,,,,False,,,,2.0,,,,,,
2055,1610612737,Mamadou N'diaye,Mamadou N'diaye,2055,ATL,17131.0,286,-72,537,546,212,237,88.0,1083,19.0,37.0,6.0,13.0,6.0,13.0,12.0,,6.0,20.0,55.0,35.0,75.0,606,6.0,18.0,22.0,7.0,19.0,18.0,32.0,28.0,12.0,10.0,26.0,37.0,53.0,36.0,89.0,48.0,8.0,32.0,212,0.7,0.9333333333333333,0.36363636363636365,0.3333333333333333,0.3684210526315789,0.36363636363636365,0.3333333333333333,0.3684210526315789,0.4807692307692308,0.39285714285714285,0.5161290322580645,14.064914992272024,0.18137254901960784,0.12560386473429952,0.17407407407407408,0.11824324324324324,0.05333333333333334,0.14754098360655737,0.6727272727272727,0.5135135135135135,0.6129032258064516,0.21818181818181817,0.10909090909090909,,,,0.7222222222222222,0.46153846153846156,0.6842105263157895,0.46153846153846156,0.6727272727272727,0.5273981818181818,0.5288846153846153,0.5360263157894737,0.29333333333333333,0.4266666666666667,3.3927272727272726,0.3947858472998138,1.0,,,,,,,,,,,,,,,,,10.0,,,,,,,11.0,,,,,,,,,9.0,1.0,10.0,6.0,3.0,7.0,4.0,3.0,7.0,,2.0,6.0,5.0,13.0,4.0,4.0,18.0,44.0,2.0,,17.0,,8.0,,,,,,,0.2,0.16216216216216217,0.5384615384615384,0.35294117647058826,0.047619047619047616,0.15151515151515152,0.10112359550561797,0.16666666666666666,0.09090909090909091,0.16666666666666666,0.22535211267605634,0.125,0.2222222222222222,0.125,0.6842105263157895,0.08333333333333333,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,0.24285714285714285,0.24285714285714285,,,6.0,2.0,19.0,16.0,3.0,19.0,9.0,1.0,0.4166666666666667,0.16666666666666666,0.47368421052631576,1.0,,,3.0,,0.13043478260869565,,,,,False,,,,,,,,,,
445,1610612737,Wesley Person,Wesley Person,445,ATL,6817.0,114,-58,215,224,84,84,25.0,439,,,,,,,5.0,2.0,11.0,3.0,16.0,6.0,33.0,242,1.0,2.0,5.0,1.0,7.0,4.0,12.0,6.0,,,,15.0,19.0,2.0,21.0,6.0,2.0,12.0,84,1.0,1.0,0.1875,0.5,0.14285714285714285,0.4090909090909091,0.3125,0.3333333333333333,0.4583333333333333,0.3125,0.42857142857142855,16.3265306122449,0.16853932584269662,,0.1650485436893204,0.01680672268907563,,0.16666666666666666,,,,0.15151515151515152,0.3333333333333333,0.18181818181818182,0.18181818181818182,1.0,,,,,0.5151515151515151,0.47407272727272737,0.477125,0.44492083333333327,0.15151515151515152,0.36363636363636365,15.65,0.39069767441860465,1.0,1.0,3.0,1.0,3.0,,2.0,6.0,14.0,,3.0,2.0,3.0,7.0,17.0,1.0,6.0,,2.0,5.0,21.0,,14.0,6.0,1.0,3.0,2.0,5.0,,2.0,,1.0,12.0,2.0,,2.0,2.0,,3.0,2.0,1.0,1.0,2.0,1.0,3.0,,4.0,,1.0,2.0,4.0,,,1.0,,1.0,1.0,0.4117647058823529,0.16666666666666666,0.4,0.4117647058823529,0.5151515151515151,0.0625,,0.25,0.2857142857142857,,0.14285714285714285,0.058823529411764705,,0.08333333333333333,0.15384615384615385,0.18181818181818182,0.1111111111111111,0.2,,,0.2,0.25,0.09090909090909091,0.3333333333333333,0.3333333333333333,1.0,0.42424242424242425,0.42857142857142855,0.42857142857142855,1.0,,0.375,0.3333333333333333,1.0,0.375,,,0.16666666666666666,,0.25,0.6666666666666666,0.42857142857142855,0.029411764705882353,0.058823529411764705,25.2764705882353,,,1.0,1.0,,1.0,1.0,1.0,,0.2,,1.0,1.0,2.0,,,,,,,,,False,,,,,,,,,,
689,1610612737,Theo Ratliff,Theo Ratliff,689,ATL,93196.0,1553,-97,2910,2906,564,668,347.0,5816,73.0,113.0,28.0,50.0,19.0,27.0,140.0,30.0,83.0,153.0,336.0,86.0,392.0,2940,38.0,71.0,98.0,29.0,49.0,18.0,76.0,206.0,100.0,48.0,77.0,184.0,259.0,97.0,356.0,134.0,14.0,76.0,564,0.673202614379085,0.7984496124031008,0.45535714285714285,0.5352112676056338,0.5918367346938775,0.45535714285714285,0.5352112676056338,0.5918367346938775,0.49,0.5697674418604651,0.5846153846153846,14.531722054380664,0.14995925020374898,0.07044830741079597,0.15643180349062702,0.06749816581071166,0.06205250596658711,0.115,0.33630952380952384,0.6460176991150443,0.73,0.4166666666666667,0.24702380952380953,0.3614457831325301,0.3614457831325301,0.9,0.704225352112676,0.56,0.5510204081632653,0.7037037037037037,0.33630952380952384,0.45195357142857134,0.5233590163934426,0.4977612244897958,0.25,0.19387755102040816,7.986607142857143,0.19381443298969073,50.0,,,,,,,,,,,,,,,,,22.0,,,,,,,21.0,35.0,13.0,48.0,12.0,19.0,3.0,13.0,109.0,15.0,5.0,58.0,17.0,5.0,30.0,22.0,8.0,33.0,7.0,14.0,49.0,19.0,82.0,14.0,9.0,68.0,173.0,7.0,,57.0,8.0,20.0,,,,,,,0.0625,0.11504424778761062,0.4024390243902439,0.19767441860465115,0.07246376811594203,0.18125,0.05555555555555555,0.10062893081761007,0.05291005291005291,0.1702127659574468,0.16336633663366337,0.19282511210762332,0.15463917525773196,0.031055900621118012,0.6027397260273972,0.35714285714285715,0.3787878787878788,,,,,,,,,0.14285714285714285,,,,,,,,,,,,0.14766839378238342,0.14766839378238342,,2.0,9.0,26.0,158.0,115.0,43.0,158.0,98.0,18.0,0.05714285714285714,0.05337078651685393,0.620253164556962,0.64,1.0,,5.0,,0.06172839506172839,,,,,False,,,,7.0,,1.0,,,,
