EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3Assists,AtRimAssists,FTOffRebounds,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,PenaltyTurnovers,Offensive Fouls,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,ShortMidRangePctAssisted,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Fg3aBlocked,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimPctAssisted,HeaveAttempts,Blocked3s,BlockedArc3,Clear Path Fouls,Corner3PctBlocked,on,HeaveMakes,3pt And 1 Free Throw Trips
2250,1610612746,Bobby Simmons,Bobby Simmons,2250,LAC,56845.0,947,-94,1774,1789,565.0,495,291.0,3563,50.0,103.0,19.0,36.0,16.0,36.0,12.0,48.0,34.0,101.0,5.0,,2.0,1.0,,2.0,96.0,252.0,1.0,7.0,94.0,289.0,1917,22.0,52.0,2.0,27.0,71.0,24.0,67.0,,4.0,44.0,92.0,118.0,74.0,3.0,36.0,2.0,,32.0,55.0,10.0,65.0,9.0,11.0,11.0,140.0,13.0,68.0,20.0,80.0,7.0,107.0,83.0,190,9.0,35.0,20.0,15.0,25.0,18.0,26.0,1.0,7.0,51.0,5.0,43.0,109.0,12.0,111.0,10.0,48.0,12.0,11.0,6.0,11.0,6.0,92.0,565.0,13.0,0.6145833333333334,0.7564102564102564,1.0,0.14285714285714285,,0.14285714285714285,0.38095238095238093,0.4230769230769231,0.3582089552238806,0.3764478764478765,0.4074074074074074,0.3380281690140845,0.46440129449838186,0.5071428571428571,0.4842105263157895,0.02702702702702703,0.12698412698412698,0.20388349514563106,17.070851165002377,0.49019607843137253,0.11475409836065574,0.12658227848101267,0.0891218872870249,0.09852216748768473,0.10236220472440945,0.11976047904191617,0.09101123595505618,0.07423580786026202,0.08636363636363636,0.10191082802547771,0.1111111111111111,0.05263157894736842,0.09146341463414634,0.10555555555555556,0.1597222222222222,0.1069182389937107,0.06818181818181818,0.06976744186046512,0.5454545454545454,0.39768339768339767,0.4854368932038835,0.6097560975609756,0.54,0.18532818532818532,0.25,0.3076923076923077,0.38996138996138996,0.33663366336633666,0.3434343434343434,0.7941176470588235,0.019305019305019305,0.007722007722007722,,,,0.6666666666666666,0.5277777777777778,0.018518518518518517,0.5070422535211268,0.4444444444444444,0.028169014084507043,,0.4247104247104247,,0.4598254826254828,0.5000718749999998,0.4744978873239437,0.16161616161616163,0.16551724137931034,0.24567474048442905,0.31833910034602075,9.182142857142853,23.957142857142856,0.318489289740699,1.0,33.0,2.0,5.0,,3.0,17.0,13.0,3.0,2.0,,,2.0,,0.1875,0.019801980198019802,0.038461538461538464,0.4166666666666667,1.0,,1.0,,2.0,,,,,2.0,,,,,0.2,0.2,1.0,0.018518518518518517,,,,,0.028169014084507043,,,0.05263157894736842,,,,,,False,,
2440,1610612746,Matt Barnes,Matt Barnes,2440,LAC,34952.0,583,-127,1102,1111,332.0,330,161.0,2213,35.0,66.0,16.0,25.0,11.0,17.0,11.0,28.0,7.0,12.0,4.0,,3.0,2.0,,,53.0,106.0,2.0,7.0,38.0,150.0,1214,19.0,30.0,2.0,14.0,52.0,16.0,25.0,,2.0,9.0,41.0,60.0,46.0,6.0,30.0,3.0,,8.0,40.0,3.0,43.0,2.0,5.0,17.0,89.0,6.0,37.0,16.0,63.0,6.0,85.0,44.0,129,2.0,22.0,13.0,9.0,21.0,17.0,14.0,,4.0,35.0,3.0,38.0,59.0,3.0,54.0,6.0,27.0,3.0,2.0,1.0,2.0,1.0,41.0,332.0,8.0,0.5660377358490566,0.7894736842105263,1.0,0.2857142857142857,,0.2857142857142857,0.5,0.6333333333333333,0.64,0.49557522123893805,0.59375,0.5925925925925926,0.5474452554744526,0.6666666666666666,0.6212121212121212,0.061946902654867256,0.07547169811320754,0.045454545454545456,13.312693498452013,0.6,0.15384615384615385,0.1640625,0.08114035087719298,0.128,0.1016949152542373,0.15520628683693516,0.08349514563106795,0.07092198581560284,0.041666666666666664,0.12280701754385964,0.08163265306122448,0.2,0.12844036697247707,0.12295081967213115,0.2222222222222222,0.12222222222222222,0.14285714285714285,0.04081632653061224,0.5,0.584070796460177,0.5303030303030303,0.5555555555555556,0.42857142857142855,0.24778761061946902,0.39285714285714285,0.4782608695652174,0.10619469026548672,0.5833333333333334,0.5833333333333334,1.0,0.035398230088495575,0.02654867256637168,,,,0.78125,0.64,0.0625,0.6296296296296297,0.6470588235294118,,,0.6460176991150443,,0.4988283185840708,0.5214145161290322,0.5106814814814814,0.20149253731343283,0.2125984251968504,0.3466666666666667,0.2733333333333333,4.30377358490566,24.785714285714285,0.30127041742286753,1.0,18.0,1.0,10.0,,1.0,6.0,1.0,1.0,,,,,,0.17857142857142858,,0.02040816326530612,0.7272727272727273,2.0,,,,2.0,,,,,,,,,,0.5,0.5,1.0,,,,,,0.07407407407407407,,,0.0625,,,,,,False,,
77,1610612746,Doug Overton,Doug Overton,77,LAC,52568.0,876,-77,1650,1653,549.0,413,256.0,3303,11.0,26.0,4.0,5.0,1.0,5.0,6.0,23.0,66.0,139.0,1.0,3.0,19.0,3.0,1.0,8.0,83.0,188.0,3.0,20.0,17.0,192.0,1796,8.0,15.0,4.0,,16.0,25.0,60.0,1.0,9.0,10.0,63.0,98.0,68.0,6.0,8.0,19.0,3.0,5.0,101.0,21.0,122.0,20.0,18.0,50.0,265.0,2.0,11.0,14.0,42.0,2.0,58.0,13.0,71,,23.0,15.0,8.0,32.0,25.0,18.0,1.0,7.0,50.0,2.0,30.0,76.0,2.0,23.0,,4.0,5.0,1.0,1.0,1.0,1.0,63.0,549.0,17.0,0.5903614457831325,0.620253164556962,0.6666666666666666,0.15,0.1111111111111111,0.15,0.44148936170212766,0.5333333333333333,0.4166666666666667,0.4206730769230769,0.42105263157894735,0.38405797101449274,0.43548387096774194,0.42105263157894735,0.41333333333333333,0.09615384615384616,0.026595744680851064,0.11538461538461539,13.69933299127758,0.64,0.03389830508474576,0.06614173228346457,0.016224188790560472,0.07954545454545454,0.018691588785046728,0.0690505548705302,0.016560509554140127,0.02577319587628866,0.00975609756097561,0.014336917562724014,0.010869565217391304,0.06666666666666667,0.06451612903225806,0.029239766081871343,0.08992805755395683,0.051470588235294115,0.175,,1.0,0.125,0.4230769230769231,0.4782608695652174,0.18181818181818182,0.11057692307692307,0.2608695652173913,0.2727272727272727,0.6682692307692307,0.4748201438848921,0.4782608695652174,0.6515151515151515,0.004807692307692308,0.09134615384615384,0.15789473684210525,0.15789473684210525,0.6666666666666666,0.2631578947368421,0.8,0.15789473684210525,0.07246376811594203,0.2,0.11594202898550725,0.125,0.22115384615384615,0.15789473684210525,0.429745652173913,0.46348333333333325,0.406410294117647,0.018867924528301886,0.020833333333333332,0.08333333333333333,0.328125,15.00372340425532,26.014999999999997,0.3327272727272727,1.0,33.0,,12.0,,1.0,17.0,3.0,,,,,,,0.043478260869565216,0.007194244604316547,,0.6666666666666666,,,1.0,,1.0,,,3.0,,5.0,,,,,,,,0.05263157894736842,,,,,0.014492753623188406,,,,,,,3.0,,False,,
779,1610612746,Glen Rice,Glen Rice,779,LAC,12286.0,205,29,381,381,132.0,76,55.0,762,3.0,4.0,1.0,1.0,1.0,1.0,3.0,12.0,5.0,20.0,5.0,3.0,16.0,,,7.0,11.0,36.0,4.0,21.0,13.0,47.0,374,2.0,6.0,2.0,2.0,6.0,4.0,10.0,1.0,8.0,2.0,13.0,16.0,6.0,12.0,2.0,16.0,3.0,1.0,15.0,5.0,20.0,5.0,4.0,1.0,45.0,,7.0,8.0,16.0,1.0,25.0,7.0,32,1.0,5.0,4.0,1.0,6.0,5.0,2.0,,1.0,8.0,,11.0,19.0,,13.0,,5.0,1.0,,,,,13.0,132.0,4.0,0.7272727272727273,0.8,1.0,0.19047619047619047,0.125,0.19047619047619047,0.3055555555555556,0.3333333333333333,0.4,0.2982456140350877,0.25,0.3055555555555556,0.36507936507936506,0.3333333333333333,0.34210526315789475,0.3684210526315789,0.027777777777777776,,15.673289183222957,0.75,0.05,0.1032258064516129,0.047619047619047616,0.19047619047619047,,0.1218274111675127,0.03763440860215054,0.10256410256410256,0.02631578947368421,0.02857142857142857,,,0.16279069767441862,0.021739130434782608,0.12121212121212122,0.21212121212121213,0.1111111111111111,0.024390243902439025,,0.07017543859649122,0.75,0.75,0.3333333333333333,0.21052631578947367,0.25,0.2727272727272727,0.3508771929824561,0.25,0.25,0.8,0.08771929824561403,0.2807017543859649,0.1875,0.1875,1.0,0.125,1.0,,0.05555555555555555,1.0,0.3888888888888889,,0.43859649122807015,0.1875,0.4628324561403509,0.4739062500000001,0.460075,0.08064516129032258,0.12195121951219512,0.1276595744680851,0.2765957446808511,13.494444444444447,24.69047619047619,0.3464566929133858,,10.0,,1.0,,,1.0,,,,,,,,0.08333333333333333,,,1.0,1.0,,2.0,1.0,1.0,,,,,1.0,,,,,0.2,0.2,1.0,0.25,,,,,0.05555555555555555,1.0,,,,,,,,False,,
988,1610612746,Randy Livingston,Randy Livingston,988,LAC,2895.0,48,-26,91,90,25.0,25,14.0,181,,2.0,,,,,1.0,2.0,1.0,3.0,,,3.0,,,,2.0,7.0,,3.0,4.0,8.0,99,,,,,,,,,,2.0,2.0,2.0,2.0,,,3.0,,2.0,4.0,,4.0,,3.0,,8.0,,2.0,,5.0,,5.0,2.0,7,,2.0,2.0,,3.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,7.0,,6.0,,2.0,1.0,,,,,2.0,25.0,2.0,0.5,0.5,,,,,0.2857142857142857,,,0.2,,,0.3076923076923077,,1.0,0.3,0.2857142857142857,0.5,15.74074074074074,0.75,,0.10869565217391304,0.04081632653061224,,,0.09433962264150944,0.038461538461538464,0.06666666666666667,0.1111111111111111,,,,,0.23076923076923078,0.08695652173913043,,,,,0.2,,,,0.2,0.5,1.0,0.3,0.3333333333333333,0.3333333333333333,,,0.3,,,,,,,,,,,0.5,,0.43671499999999996,,,0.16666666666666666,0.2222222222222222,,0.25,10.37142857142857,25.96666666666667,0.27472527472527475,,1.0,,,,,,,,,,,,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2404,1610612746,Chris Wilcox,Chris Wilcox,2404,LAC,46574.0,776,-82,1465,1469,387.0,347,224.0,2934,90.0,145.0,35.0,57.0,20.0,31.0,34.0,100.0,2.0,14.0,,,1.0,,,1.0,126.0,259.0,,1.0,60.0,312.0,1616,39.0,71.0,,14.0,92.0,29.0,53.0,,1.0,29.0,87.0,136.0,116.0,,68.0,,,13.0,28.0,3.0,31.0,3.0,2.0,4.0,65.0,13.0,65.0,14.0,71.0,12.0,97.0,79.0,176,16.0,19.0,14.0,5.0,27.0,18.0,21.0,2.0,9.0,48.0,2.0,62.0,105.0,7.0,89.0,9.0,40.0,9.0,10.0,7.0,10.0,7.0,87.0,387.0,5.0,0.5396825396825397,0.7391304347826086,,,,,0.4864864864864865,0.5492957746478874,0.5471698113207547,0.4846153846153846,0.5492957746478874,0.5370370370370371,0.52,0.575,0.58,0.0038461538461538464,0.05019305019305019,0.041379310344827586,20.15055008685582,0.5625,0.24,0.13320825515947468,0.10743801652892562,0.0880503144654088,0.11304347826086956,0.12283236994219653,0.10833333333333334,0.12643678160919541,0.10945273631840796,0.09130434782608696,0.08333333333333333,0.2631578947368421,0.14383561643835616,0.1564625850340136,0.1125,0.09401709401709402,0.07142857142857142,0.13333333333333333,0.7,0.5576923076923077,0.6206896551724138,0.6474820143884892,0.5555555555555556,0.38461538461538464,0.34,0.3655913978494624,0.05384615384615385,0.14285714285714285,0.14285714285714285,0.5,,0.0038461538461538464,,,,0.8028169014084507,0.6140350877192983,,0.5740740740740741,0.6451612903225806,0.018518518518518517,,0.5615384615384615,,0.4922942084942086,0.5239637931034482,0.5086056603773584,0.13745704467353953,0.13793103448275862,0.2948717948717949,0.27884615384615385,4.224710424710425,42.4,0.2641638225255973,,22.0,1.0,6.0,,,9.0,11.0,,3.0,3.0,,1.0,4.0,0.07,,0.02127659574468085,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.08571428571428572,1.0,,,,,False,,
1917,1610612746,Wang Zhi-zhi,Wang Zhi-zhi,1917,LAC,445.0,7,8,17,15,4.0,15,1.0,32,,,,,,,,,,,,,,,,,,,,,4.0,4.0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,3.0,,3,,,,,,,,,,,,,,,4.0,,2.0,,1.0,,1.0,,,4.0,,,,,,,,,,,,,,1.0,,,,,,11.11111111111111,,0.6666666666666666,,,0.5,,0.2,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,0.23529411764705882,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2408,1610612746,Melvin Ely,Melvin Ely,2408,LAC,22825.0,380,-2,709,703,255.0,235,110.0,1412,22.0,39.0,11.0,20.0,5.0,12.0,19.0,57.0,8.0,16.0,,,1.0,,,,49.0,112.0,,1.0,20.0,118.0,708,14.0,27.0,,11.0,39.0,12.0,43.0,,,9.0,33.0,46.0,52.0,,18.0,1.0,,5.0,15.0,4.0,19.0,4.0,4.0,7.0,42.0,4.0,28.0,4.0,27.0,8.0,39.0,32.0,71,1.0,6.0,5.0,1.0,4.0,2.0,9.0,,2.0,13.0,,23.0,47.0,4.0,35.0,3.0,17.0,2.0,13.0,8.0,13.0,8.0,33.0,255.0,5.0,0.46938775510204084,0.575,,,,,0.4375,0.5185185185185185,0.27906976744186046,0.4336283185840708,0.5185185185185185,0.27906976744186046,0.4573643410852713,0.5735294117647058,0.33,0.008849557522123894,0.044642857142857144,0.10256410256410256,16.824644549763033,0.3076923076923077,0.2962962962962963,0.10465116279069768,0.0856269113149847,0.04819277108433735,0.08695652173913043,0.09090909090909091,0.08579088471849866,0.11,0.10679611650485436,0.04838709677419355,0.10810810810810811,,0.12903225806451613,0.09333333333333334,0.09917355371900827,0.06153846153846154,,0.017241379310344827,0.6153846153846154,0.34513274336283184,0.5641025641025641,0.6285714285714286,0.45454545454545453,0.504424778761062,0.3333333333333333,0.3392857142857143,0.1415929203539823,0.5,0.5,0.625,,0.008849557522123894,,,,0.7407407407407407,0.55,,0.27906976744186046,0.4166666666666667,,,0.35398230088495575,,0.4466004424778761,0.5275759999999999,0.43825581395348834,0.13385826771653545,0.1349206349206349,0.3305084745762712,0.2796610169491525,6.350892857142859,25.5,0.35966149506346967,,4.0,,,,4.0,6.0,5.0,,5.0,2.0,,,2.0,0.017543859649122806,,,0.42105263157894735,,,,,,,,,,,,,,,,,,,,,,,,,,0.09090909090909091,,,,,,False,,
2549,1610612746,Chris Kaman,Chris Kaman,2549,LAC,50760.0,846,-181,1574,1588,364.0,369,206.0,3162,64.0,105.0,24.0,33.0,10.0,22.0,22.0,53.0,4.0,19.0,,,1.0,,,1.0,90.0,177.0,,1.0,49.0,229.0,1729,29.0,43.0,,13.0,71.0,13.0,38.0,,1.0,21.0,47.0,106.0,74.0,,46.0,,,23.0,41.0,3.0,44.0,2.0,4.0,12.0,91.0,6.0,45.0,34.0,106.0,22.0,162.0,52.0,214,2.0,8.0,5.0,3.0,38.0,22.0,30.0,3.0,16.0,68.0,7.0,53.0,89.0,6.0,75.0,5.0,33.0,7.0,30.0,20.0,30.0,17.0,47.0,364.0,9.0,0.5888888888888889,0.7910447761194029,,,,,0.5084745762711864,0.6744186046511628,0.34210526315789475,0.5056179775280899,0.6744186046511628,0.3333333333333333,0.5375586854460094,0.6698113207547169,0.44339622641509435,0.0056179775280898875,0.12994350282485875,0.12380952380952381,15.36358665937671,0.5588235294117647,0.3492063492063492,0.17520661157024794,0.0695517774343122,0.2085889570552147,0.05405405405405406,0.18229166666666666,0.06728232189973615,0.08717948717948718,0.04477611940298507,0.07569721115537849,0.041237113402061855,0.14285714285714285,0.1711229946524064,0.18085106382978725,0.17391304347826086,0.22764227642276422,0.15,0.03125,0.5666666666666667,0.5898876404494382,0.6095238095238096,0.6956521739130435,0.5625,0.29775280898876405,0.41509433962264153,0.4888888888888889,0.10674157303370786,0.21052631578947367,0.23529411764705882,1.0,,0.0056179775280898875,,,,0.7674418604651163,0.7272727272727273,,0.5641025641025641,0.45454545454545453,0.02564102564102564,,0.5955056179775281,,0.4887033898305085,0.5222194444444445,0.4840947368421054,0.16019417475728157,0.16097560975609757,0.31004366812227074,0.2052401746724891,4.172881355932206,68.4,0.2312579415501906,1.0,25.0,1.0,6.0,,6.0,20.0,10.0,,10.0,9.0,,,1.0,0.1509433962264151,0.10526315789473684,0.019230769230769232,0.5909090909090909,,,,,,,,,,,,,,,,,,,,,,,,,,0.08333333333333333,1.0,,,,,False,,
178,1610612746,Olden Polynice,Olden Polynice,178,LAC,189.0,3,-1,6,5,3.0,5,1.0,11,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1,,,,,,,2.0,,,2.0,1.0,,1.0,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,28.57142857142857,,,,0.3333333333333333,,,,0.25,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
