EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,FtPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,TwoPtAssists,Corner3Assists,AtRimAssists,LongMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,SelfOReb,BadPassSteals,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,3SecondViolations,SecondChanceTsPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceAtRimFGM,Arc3FGM,Arc3FGA,FG3M,FG3A,SecondChanceFG2M,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG3APct,ShortMidRangePctBlocked,DefCorner3ReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,HeaveAttempts,ShortMidRangeAssists,LostBallTurnovers,Loose Ball Fouls,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,OffAtRimReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,SecondChanceArc3FGA,SecondChanceArc3Frequency,BlockedShortMidRange,RecoveredBlocks,BlocksRecoveredPct,Defensive 3 Seconds Violations,FTOffRebounds,2pt And 1 Free Throw Trips,OffFTReboundPct,SecondChanceAtRimPctAssisted,PenaltyArc3FGM,SecondChanceCorner3PctAssisted,PenaltyArc3Accuracy,on,Travels,Blocked3s,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,OffCorner3ReboundPct,BlockedCorner3,SecondChanceArc3FGM,HeaveMakes,Fg3aBlocked,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,Clear Path Fouls,Corner3PctBlocked
467,1610612751,Jason Kidd,Jason Kidd,467,NJN,146398.0,2440,375.0,4643,4646,1298.0,1209,530.0,9289,101.0,207.0,35.0,34.0,65.0,37.0,104.0,135.0,350.0,273.0,661.0,1028.0,4420.0,64.0,69.0,158.0,330.0,262.0,284.0,38.0,74.0,616.0,61.0,1306.0,66.0,82.0,423.0,121.0,36.0,145.0,43.0,118.0,67.0,212.0,72.0,32.0,108.0,330.0,1298.0,0.47985347985347987,0.5019157088122606,0.4130105900151286,0.43670886075949367,0.4357894736842105,0.4209486166007905,0.47569113441372735,0.5110759493670886,0.057488653555219364,0.10144927536231885,0.02,23.891625615763548,0.6839622641509434,0.037564029595902104,0.0364797081623347,0.02517162471395881,0.21789473684210525,0.48792270531400966,0.543010752688172,0.45544554455445546,0.10947368421052632,0.3557692307692308,0.39361702127659576,0.3684210526315789,0.38571428571428573,0.3935860058309038,0.35353535353535354,0.25691699604743085,0.5230769230769231,0.5221052631578947,0.49360389541088595,0.5110107142857144,0.4920197530864199,0.321011673151751,11.45642965204236,0.279560628903726,200.0,10.0,100.0,117.0,542.0,13.0,340.0,139.0,14.0,79.0,253.0,9.0,341.0,22.0,85.0,2.0,14.0,11.0,243.0,66.0,42.0,,0.47115384615384615,0.08490566037735849,0.14498567335243553,0.16356107660455488,0.03211009174311927,0.1490125673249551,0.024128686327077747,0.030054644808743168,0.10116731517509728,0.14380530973451328,0.17458279845956354,0.1527777777777778,0.04198473282442748,0.4594594594594595,0.5037037037037037,0.06653426017874876,0.09205020920502092,0.09727626459143969,14.0,81.0,256.0,94.0,289.0,27.0,237.0,24.0,243.0,79.0,0.8404255319148937,0.32525951557093424,0.33093525179856115,0.421875,0.45454545454545453,0.3042105263157895,0.09615384615384616,0.1951219512195122,0.2694736842105263,0.31640625,0.3188976377952756,0.8271604938271605,0.4,0.32510288065843623,25.986505190311416,13.0,33.0,3.0,6.0,3.0,10.0,85.0,12.0,35.0,25.0,95.0,45.0,11.0,63.0,27.0,2.0,14.0,7.0,14.0,17.0,0.34285714285714286,0.2631578947368421,0.06445993031358885,0.034736842105263156,0.3939393939393939,0.3939393939393939,0.9230769230769231,0.06060606060606061,0.5,0.039525691699604744,0.3,0.3359683794466403,29.0,0.29292929292929293,6.0,8.0,0.5714285714285714,,2.0,10.0,0.014084507042253521,0.2857142857142857,22.0,0.6666666666666666,0.25882352941176473,False,5.0,,,1.0,,,0.04285714285714286,,9.0,2.0,2.0,3.0,,1.0,0.006920415224913495,0.0078125,0.3103448275862069,0.8888888888888888,0.0034482758620689655,34.0,,
2243,1610612751,Brian Scalabrine,Brian Scalabrine,2243,NJN,50356.0,839,13.0,1539,1554,459.0,514,183.0,3093,26.0,51.0,14.0,6.0,13.0,11.0,25.0,33.0,84.0,70.0,160.0,220.0,1485.0,24.0,19.0,38.0,77.0,112.0,28.0,8.0,12.0,56.0,8.0,124.0,26.0,37.0,155.0,18.0,6.0,14.0,5.0,11.0,24.0,38.0,5.0,44.0,103.0,77.0,459.0,0.8,0.8484848484848485,0.4375,0.5,0.42385786802030456,0.4807692307692308,0.4845814977973568,0.5746268656716418,0.05,0.11764705882352941,,15.0997150997151,0.3684210526315789,0.045774647887323945,0.047619047619047616,0.022900763358778626,0.25888324873096447,0.5098039215686274,0.5777777777777777,0.8076923076923077,0.12690355329949238,0.44,0.4782608695652174,0.4263959390862944,0.39285714285714285,0.39285714285714285,0.5,0.25,0.46153846153846156,0.4467005076142132,0.46653172588832503,0.4828431818181818,0.45978173076923073,0.35,11.199374999999998,0.2982456140350877,53.0,2.0,24.0,27.0,44.0,4.0,20.0,21.0,9.0,25.0,81.0,12.0,118.0,5.0,12.0,2.0,2.0,6.0,64.0,26.0,8.0,2.0,0.41379310344827586,0.21428571428571427,0.13213703099510604,0.17857142857142858,0.05389221556886228,0.1407702523240372,0.04436860068259386,0.061068702290076333,0.14361702127659576,0.14545454545454545,0.11538461538461539,0.21359223300970873,0.045454545454545456,0.5454545454545454,0.8787878787878788,0.1187214611872146,0.14285714285714285,0.10909090909090909,6.0,4.0,26.0,9.0,37.0,8.0,27.0,8.0,26.0,4.0,1.0,0.24324324324324326,0.24324324324324326,0.3333333333333333,0.39285714285714285,0.18781725888324874,0.08,0.08108108108108109,0.1319796954314721,0.15384615384615385,0.15384615384615385,1.0,0.42857142857142855,0.15384615384615385,24.697297297297304,5.0,11.0,1.0,1.0,1.0,2.0,12.0,2.0,4.0,4.0,14.0,,,3.0,3.0,10.0,13.0,8.0,13.0,16.0,0.5,0.2857142857142857,0.06944444444444445,0.05583756345177665,0.45454545454545453,0.45454545454545453,1.0,0.03571428571428571,1.0,0.038461538461538464,0.5,0.23076923076923078,3.0,0.10714285714285714,4.0,7.0,0.5384615384615384,2.0,2.0,4.0,0.043478260869565216,0.6666666666666666,3.0,1.0,0.25,False,7.0,,,1.0,,,0.027777777777777776,,1.0,,,1.0,,,,,0.3333333333333333,1.0,,,1.0,
915,1610612751,Rodney Rogers,Rodney Rogers,915,NJN,80887.0,1348,75.0,2539,2540,698.0,801,309.0,5079,108.0,214.0,60.0,27.0,52.0,16.0,36.0,24.0,89.0,148.0,339.0,514.0,2473.0,75.0,32.0,83.0,133.0,180.0,116.0,37.0,21.0,130.0,13.0,281.0,76.0,99.0,295.0,54.0,24.0,53.0,13.0,39.0,39.0,92.0,27.0,89.0,173.0,133.0,698.0,0.6081081081081081,0.7377049180327869,0.4365781710914454,0.3855421686746988,0.45670103092783504,0.43089430894308944,0.48579545454545453,0.4716312056737589,0.10914454277286136,0.14485981308411214,0.033707865168539325,21.313166036438638,0.5760869565217391,0.08269858541893363,0.0757825370675453,0.07344632768361582,0.44123711340206184,0.5046728971962616,0.5901639344262295,0.6111111111111112,0.07422680412371134,0.4444444444444444,0.48484848484848486,0.18350515463917524,0.2696629213483146,0.27906976744186046,0.6666666666666666,0.42276422764227645,0.5192307692307693,0.7422680412371134,0.5210398969072165,0.5227249999999999,0.5147471544715448,0.2587548638132296,5.759882005899706,0.27491138243402913,71.0,4.0,88.0,27.0,109.0,8.0,60.0,37.0,16.0,34.0,143.0,19.0,196.0,17.0,30.0,7.0,8.0,13.0,94.0,40.0,8.0,,0.4731182795698925,0.24358974358974358,0.15310492505353318,0.14107883817427386,0.05423728813559322,0.15063829787234043,0.05952380952380952,0.04526748971193416,0.1394422310756972,0.16666666666666666,0.1540130151843818,0.15508021390374332,0.06854838709677419,0.1875,0.875,0.07884615384615384,0.10723860589812333,0.17120622568093385,27.0,37.0,124.0,49.0,146.0,33.0,141.0,52.0,124.0,37.0,0.9591836734693877,0.3356164383561644,0.3356164383561644,0.44,0.4666666666666667,0.30103092783505153,0.08333333333333333,0.09259259259259259,0.2556701030927835,0.29838709677419356,0.29838709677419356,0.9459459459459459,0.45,0.29838709677419356,24.810273972602737,12.0,22.0,2.0,4.0,6.0,9.0,31.0,6.0,15.0,14.0,40.0,6.0,,12.0,14.0,13.0,25.0,14.0,26.0,18.0,0.4,0.35,0.11801242236024845,0.04536082474226804,0.5454545454545454,0.5454545454545454,1.0,0.044444444444444446,0.5,0.07317073170731707,0.6666666666666666,0.25203252032520324,11.0,0.12222222222222222,6.0,10.0,0.38461538461538464,2.0,7.0,6.0,0.09333333333333334,0.1111111111111111,8.0,1.0,0.25806451612903225,False,4.0,1.0,1.0,5.0,1.0,,0.09615384615384616,,4.0,,,,,1.0,,,0.36363636363636365,1.0,0.006802721088435374,1.0,,
954,1610612751,Kerry Kittles,Kerry Kittles,954,NJN,168983.0,2816,247.0,5297,5308,1450.0,1330,609.0,10605,177.0,271.0,27.0,43.0,62.0,29.0,88.0,128.0,318.0,334.0,677.0,1066.0,5159.0,56.0,73.0,141.0,270.0,556.0,112.0,26.0,52.0,203.0,37.0,458.0,45.0,56.0,323.0,122.0,48.0,61.0,15.0,45.0,32.0,93.0,22.0,48.0,140.0,270.0,1450.0,0.8323353293413174,0.8449848024316109,0.4933530280649926,0.5177304964539007,0.5036764705882353,0.48504273504273504,0.5247279920870426,0.5153846153846153,0.03840472673559823,0.07011070110701106,0.006289308176100629,18.281172379533036,0.6559139784946236,0.02242152466367713,0.02252614641995173,0.01263157894736842,0.2846638655462185,0.6531365313653137,0.7023809523809523,0.8531073446327684,0.09243697478991597,0.32954545454545453,0.3493975903614458,0.33403361344537813,0.4025157232704403,0.4050632911392405,0.32142857142857145,0.26495726495726496,0.6935483870967742,0.5735294117647058,0.5177445089757129,0.5106881578947369,0.5178178260869567,0.25328330206378985,9.936484490398815,0.2737398527468378,107.0,8.0,96.0,43.0,151.0,15.0,65.0,64.0,11.0,69.0,196.0,2.0,267.0,11.0,74.0,8.0,5.0,4.0,136.0,54.0,17.0,,0.5454545454545454,0.014598540145985401,0.09574987787005373,0.12994350282485875,0.022964509394572025,0.10279286268425136,0.020022246941045607,0.015,0.06535947712418301,0.10526315789473684,0.11074197120708748,0.12935323383084577,0.022964509394572025,0.9310344827586207,0.78125,0.05432595573440644,0.07510431154381085,0.0900562851782364,13.0,86.0,242.0,97.0,275.0,26.0,264.0,10.0,239.0,86.0,0.9072164948453608,0.3527272727272727,0.35661764705882354,0.4642857142857143,0.5238095238095238,0.28886554621848737,0.056818181818181816,0.13178294573643412,0.2542016806722689,0.35537190082644626,0.35537190082644626,0.8953488372093024,0.48148148148148145,0.3598326359832636,25.244727272727275,11.0,33.0,3.0,3.0,4.0,15.0,78.0,12.0,28.0,27.0,93.0,27.0,3.0,22.0,16.0,6.0,34.0,19.0,40.0,28.0,0.42857142857142855,0.2903225806451613,0.03317535545023697,0.03466386554621849,0.3333333333333333,0.3548387096774194,1.0,0.03571428571428571,1.0,0.0641025641025641,0.26666666666666666,0.3333333333333333,25.0,0.2976190476190476,4.0,21.0,0.525,,,12.0,,0.6153846153846154,23.0,1.0,0.2948717948717949,False,1.0,6.0,1.0,11.0,1.0,,0.06329113924050633,5.0,9.0,,2.0,,,,0.007272727272727273,,0.36,0.7777777777777778,,6.0,,0.06060606060606061
2220,1610612751,Brandon Armstrong,Brandon Armstrong,2220,NJN,22009.0,367,-111.0,673,678,170.0,251,77.0,1351,9.0,17.0,4.0,,,4.0,14.0,22.0,72.0,35.0,103.0,114.0,729.0,12.0,8.0,18.0,31.0,52.0,18.0,4.0,6.0,14.0,4.0,34.0,7.0,9.0,38.0,11.0,6.0,14.0,5.0,7.0,7.0,21.0,7.0,22.0,46.0,31.0,170.0,0.7428571428571429,0.7428571428571429,0.33980582524271846,0.4444444444444444,0.38095238095238093,0.5344827586206896,0.3825503355704698,0.5166666666666667,0.038834951456310676,0.11764705882352941,0.013888888888888888,22.25130890052356,0.6666666666666666,0.028225806451612902,0.028481012658227847,0.03125,0.11564625850340136,0.5294117647058824,0.6,0.8888888888888888,0.09523809523809523,0.2857142857142857,0.3076923076923077,0.4897959183673469,0.3055555555555556,0.30985915492957744,0.2857142857142857,,,0.41496598639455784,0.45894965986394554,0.4830681818181819,0.43151896551724145,0.2719298245614035,14.472815533980587,0.2526002971768202,2.0,,10.0,,8.0,2.0,4.0,4.0,2.0,6.0,23.0,,29.0,3.0,5.0,,,2.0,4.0,2.0,,,0.3333333333333333,,0.1031390134529148,0.08571428571428572,0.029411764705882353,0.09897610921501707,0.015873015873015872,0.044444444444444446,0.10606060606060606,0.05660377358490566,0.125,0.10909090909090909,0.03260869565217391,0.5,0.7272727272727273,0.013422818791946308,0.01904761904761905,0.08771929824561403,1.0,10.0,26.0,14.0,44.0,5.0,30.0,,26.0,10.0,0.7142857142857143,0.3181818181818182,0.3181818181818182,0.4166666666666667,0.35714285714285715,0.29931972789115646,0.07142857142857142,,0.17687074829931973,0.38461538461538464,0.38461538461538464,0.6,0.25,0.38461538461538464,24.420454545454547,4.0,18.0,,1.0,1.0,4.0,7.0,,2.0,5.0,11.0,12.0,,,7.0,,2.0,1.0,2.0,6.0,,0.45454545454545453,0.05172413793103448,0.12244897959183673,0.2222222222222222,0.2222222222222222,1.0,0.07142857142857142,,0.13793103448275862,0.25,0.2413793103448276,1.0,0.07142857142857142,1.0,1.0,0.5,,,,,1.0,4.0,,0.5714285714285714,False,,,,,,,,,,,,,,,,,,,,,,
2565,1610612751,Zoran Planinic,Zoran Planinic,2565,NJN,22956.0,383,-81.0,697,698,216.0,243,79.0,1395,25.0,43.0,5.0,8.0,11.0,6.0,24.0,4.0,12.0,35.0,79.0,118.0,698.0,5.0,10.0,19.0,40.0,46.0,24.0,9.0,12.0,51.0,8.0,114.0,10.0,12.0,46.0,11.0,7.0,18.0,4.0,8.0,14.0,32.0,12.0,19.0,62.0,40.0,216.0,0.6571428571428571,0.6571428571428571,0.4430379746835443,0.5263157894736842,0.43333333333333335,0.4107142857142857,0.46825396825396826,0.5,0.11392405063291139,0.16279069767441862,,20.025348542458808,0.5625,0.03787878787878788,0.037267080745341616,0.028169014084507043,0.4095238095238095,0.5813953488372093,0.6944444444444444,0.68,0.22857142857142856,0.25,0.2727272727272727,0.11428571428571428,0.3333333333333333,0.3333333333333333,1.0,0.39285714285714285,0.7272727272727273,0.6571428571428571,0.5149245098039217,0.5641400000000001,0.5281092592592591,0.3389830508474576,6.075949367088608,0.3098995695839311,27.0,3.0,7.0,17.0,39.0,4.0,20.0,15.0,2.0,5.0,27.0,2.0,34.0,5.0,4.0,,3.0,5.0,45.0,16.0,8.0,,0.5,0.08695652173913043,0.10546875,0.078125,0.034482758620689655,0.1,0.05454545454545454,0.022222222222222223,0.03508771929824561,0.11290322580645161,0.13138686131386862,0.1,0.09803921568627451,0.5,0.75,0.13559322033898305,0.17391304347826086,0.059322033898305086,2.0,6.0,22.0,7.0,26.0,2.0,15.0,,19.0,6.0,0.7142857142857143,0.2692307692307692,0.30434782608695654,0.4,0.4,0.24761904761904763,0.08333333333333333,,0.20952380952380953,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.4,0.3157894736842105,28.569230769230778,1.0,4.0,,,,,9.0,,,1.0,9.0,6.0,3.0,4.0,10.0,,3.0,2.0,3.0,12.0,,0.1111111111111111,0.024096385542168676,0.0380952380952381,0.25,0.25,1.0,,,,,0.32142857142857145,,,1.0,,,,,3.0,,1.0,1.0,,0.1111111111111111,False,2.0,,,,,,0.07692307692307693,,,,,3.0,,,,,,,,,1.0,
1630,1610612751,Mikki Moore,Mikki Moore,1630,NJN,365.0,6,-4.0,11,12,3.0,7,3.0,23,,,,,,1.0,3.0,,1.0,1.0,4.0,2.0,12.0,1.0,,1.0,,,2.0,1.0,,,,,1.0,1.0,2.0,,,,,,,,,,,,3.0,,,0.25,,0.25,,0.25,,0.25,,,28.57142857142857,,0.2,0.16666666666666666,0.5,,,,,0.75,0.3333333333333333,0.5,0.25,,,,,,,0.3751,,0.3811,,9.4,0.2727272727272727,,,2.0,,,,,,,1.0,,,1.0,,,,,,,,,,1.0,,,0.5,,0.16666666666666666,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,1.0,1.0,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,
2215,1610612751,Jason Collins,Jason Collins,2215,NJN,130699.0,2178,267.0,4049,4042,953.0,844,456.0,8091,94.0,180.0,65.0,18.0,36.0,26.0,85.0,40.0,113.0,160.0,378.0,447.0,3875.0,81.0,23.0,73.0,93.0,220.0,100.0,47.0,28.0,150.0,24.0,328.0,128.0,138.0,389.0,67.0,24.0,37.0,5.0,15.0,56.0,93.0,19.0,114.0,248.0,93.0,953.0,0.6875,0.8461538461538461,0.42328042328042326,0.3150684931506849,0.42105263157894735,0.3108108108108108,0.483695652173913,0.42924528301886794,0.12433862433862433,0.19444444444444445,,12.042682926829269,0.3978494623655914,0.08333333333333333,0.07120253164556962,0.08839779005524862,0.47368421052631576,0.5222222222222223,0.6482758620689655,0.6063829787234043,0.2236842105263158,0.3058823529411765,0.3561643835616438,0.29736842105263156,0.35398230088495575,0.35398230088495575,0.8024691358024691,0.4864864864864865,0.5,0.4789473684210526,0.47527189973614775,0.5149239999999999,0.46428904109589036,0.2080536912751678,7.342592592592592,0.23536675722400593,127.0,26.0,108.0,47.0,122.0,4.0,48.0,60.0,7.0,45.0,199.0,7.0,251.0,13.0,43.0,4.0,9.0,36.0,175.0,72.0,20.0,6.0,0.54,0.09859154929577464,0.12691326530612246,0.10948905109489052,0.019444444444444445,0.12329459322890349,0.0659025787965616,0.023255813953488372,0.16268980477223427,0.1218274111675127,0.10659186535764376,0.10097719869706841,0.07692307692307693,0.7307692307692307,0.85,0.16363636363636364,0.1643835616438356,0.24161073825503357,35.0,,2.0,,2.0,41.0,,60.0,2.0,,,,,0.5061728395061729,0.5061728395061729,0.005263157894736842,0.1411764705882353,0.1346153846153846,0.005263157894736842,,,,0.5384615384615384,,32.2,,,,,,,1.0,,,,1.0,,,14.0,22.0,25.0,53.0,46.0,54.0,15.0,,,0.10504201680672269,,,,,,,,,0.013513513513513514,,,6.0,33.0,0.6111111111111112,4.0,3.0,12.0,0.02631578947368421,0.08571428571428572,,,,False,4.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,3.0,,
297,1610612751,Alonzo Mourning,Alonzo Mourning,297,NJN,12129.0,202,-9.0,372,374,121.0,89,44.0,746,16.0,25.0,9.0,4.0,7.0,10.0,19.0,4.0,22.0,30.0,66.0,88.0,364.0,11.0,8.0,20.0,33.0,40.0,20.0,7.0,1.0,8.0,1.0,17.0,7.0,7.0,26.0,2.0,1.0,3.0,,,6.0,9.0,3.0,11.0,30.0,33.0,121.0,0.6666666666666666,0.7142857142857143,0.45454545454545453,0.4,0.45454545454545453,0.4,0.55,0.5689655172413793,0.10606060606060606,0.2,,20.697674418604652,0.3333333333333333,0.04294478527607362,0.03804347826086957,0.05714285714285714,0.3787878787878788,0.64,0.8,0.6875,0.2878787878787879,0.5263157894736842,0.5882352941176471,0.3333333333333333,0.18181818181818182,0.18181818181818182,0.8181818181818182,0.35,0.5714285714285714,0.3787878787878788,0.46387727272727264,0.5367999999999999,0.47184499999999996,0.375,8.427272727272728,0.32526881720430106,28.0,,14.0,17.0,7.0,,2.0,4.0,,5.0,11.0,3.0,19.0,1.0,1.0,,,5.0,31.0,11.0,6.0,,0.6363636363636364,0.3333333333333333,0.06748466257668712,0.1282051282051282,,0.07920792079207921,0.047619047619047616,,0.07272727272727272,0.05,0.07352941176470588,0.13793103448275862,0.03571428571428571,0.6,0.75,0.14864864864864866,0.14864864864864866,0.1590909090909091,6.0,,,,,7.0,,4.0,,,,,,0.6363636363636364,0.6363636363636364,,0.10526315789473684,0.1,,,,,0.6666666666666666,,,,,,,,,,,,,,,,1.0,3.0,5.0,5.0,4.0,5.0,4.0,,,0.022727272727272728,,,,,,,,,,,,,2.0,0.4,5.0,,3.0,,0.3333333333333333,,,,False,1.0,,,1.0,,,,,,,,,,,,,,,,,,
77,1610612751,Doug Overton,Doug Overton,77,NJN,995.0,17,-8.0,31,29,3.0,7,6.0,60,,,,,,,2.0,2.0,4.0,2.0,6.0,6.0,33.0,2.0,,1.0,,2.0,2.0,,,4.0,,8.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,,2.0,4.0,,3.0,0.5,0.5,0.3333333333333333,,0.3333333333333333,,0.42857142857142855,,,,,24.324324324324326,0.5,,,,,,,,0.3333333333333333,,,0.6666666666666666,0.5,0.5,,,,,0.34985,0.38270000000000004,0.2488,,14.399999999999999,0.0967741935483871,2.0,,2.0,,4.0,,2.0,2.0,,,1.0,,1.0,,,,,,2.0,1.0,,,0.5,,0.09090909090909091,,,0.07142857142857142,,,,,0.16666666666666666,,,,0.5,0.14285714285714285,0.14285714285714285,0.3333333333333333,,,,,,1.0,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,
924,1610612751,Anthony Goldwire,Anthony Goldwire,924,NJN,778.0,13,,24,27,8.0,16,4.0,51,,,,,,,1.0,,1.0,,2.0,,21.0,1.0,,,,,,,1.0,1.0,,3.0,,,,2.0,1.0,1.0,,1.0,,1.0,,,,,8.0,,,,,,,,,,,,16.129032258064516,1.0,,,,,,,,0.25,,,0.25,,,,,,0.5,0.45843749999999994,0.3951,,,10.05,0.3333333333333333,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,1.0,,,,,,,0.5,,,0.25,,,,,,24.55,,1.0,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,
93,1610612751,Hubert Davis,Hubert Davis,93,NJN,3129.0,52,-10.0,99,94,18.0,30,10.0,193,1.0,3.0,1.0,,2.0,,1.0,,5.0,1.0,9.0,4.0,89.0,2.0,,4.0,2.0,2.0,,1.0,,3.0,,6.0,2.0,2.0,8.0,2.0,,1.0,,,1.0,2.0,,1.0,8.0,2.0,18.0,1.0,1.0,0.1111111111111111,,0.1111111111111111,,0.2,0.2,0.1111111111111111,,,11.11111111111111,0.5,0.05128205128205128,0.044444444444444446,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.1111111111111111,,,0.5555555555555556,,,0.5,0.5,,0.3333333333333333,0.4238222222222222,0.481,0.421725,0.5,11.88888888888889,0.18181818181818182,2.0,,,2.0,3.0,,3.0,,,1.0,5.0,,6.0,,2.0,,,1.0,2.0,,1.0,,,,0.1282051282051282,0.2,,0.13636363636363635,0.09523809523809523,,,0.2222222222222222,0.11538461538461539,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,
