EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,PenaltyArc3FGA,FtPoints,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFtPoints,PtsPutbacks,NonHeaveArc3FGM,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,LostBallSteals,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedAtRim,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,OffArc3ReboundPct,Loose Ball Fouls,LongMidRangePctBlocked,SecondChanceArc3FGM,FTOffRebounds,DefensiveGoaltends,OffFTReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3FGM,PtsUnassisted3s,BlockedLongMidRange,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,HeaveAttempts,Fg3aBlocked,StepOutOfBoundsTurnovers,FG3APctBlocked,Arc3PctBlocked,HeaveMakes,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends,Corner3PctBlocked,Clear Path Fouls
2437,1610612761,Lonny Baxter,Lonny Baxter,2437,TOR,29157.0,486,-16.0,870,881,223.0,185.0,98.0,1751,78.0,11.0,32.0,6.0,17.0,,,,,1.0,,60.0,127.0,,1.0,150.0,858.0,16.0,31.0,,45.0,14.0,24.0,,1.0,43.0,80.0,40.0,,1.0,15.0,8.0,2.0,10.0,,2.0,4.0,,4.0,22.0,14.0,56.0,79.0,121.0,14.0,9.0,9.0,1.0,4.0,13.0,3.0,5.0,2.0,22.0,5.0,4.0,44.0,69.0,2.0,18.0,7.0,18.0,11.0,43.0,223.0,0.6666666666666666,0.8163265306122449,,,,,0.4724409448818897,0.5161290322580645,0.5833333333333334,0.46875,0.5161290322580645,0.56,0.4966887417218543,0.5921052631578947,0.5657894736842105,0.0078125,0.1181102362204724,0.1538461538461538,17.510121457489877,0.4090909090909091,0.1485411140583554,0.175,0.1531728665207877,0.1650485436893204,0.1735537190082644,0.1176470588235294,0.1791044776119403,0.6111111111111112,0.609375,0.25,0.34375,0.3793103448275862,0.1328125,0.3529411764705882,0.3529411764705882,1.0,,,,,0.0078125,,,,0.6171875,0.500044921875,0.5251961538461538,0.4983580000000001,0.3,0.2866666666666667,4.216535433070865,25.0,0.2563218390804597,43.0,12.0,26.0,8.0,15.0,,,,1.0,30.0,,13.0,15.0,22.0,,6.0,35.0,9.0,42.0,4.0,5.0,56.0,10.0,,27.0,6.0,10.0,3.0,5.0,4.0,,0.09375,0.2571428571428571,0.0991501416430594,0.0769230769230769,0.0951276102088167,0.134020618556701,0.087378640776699,0.0849673202614379,0.0681818181818181,0.1538461538461538,0.0754716981132075,0.5512820512820513,0.6515151515151515,0.6046511627906976,0.7272727272727273,,,,0.8387096774193549,0.4615384615384615,0.1666666666666666,,,,0.6,0.5333333333333333,0.04,,0.1862068965517241,0.1875,0.088235294117647,9.0,,,1.0,2.0,0.0285714285714285,,,,,1.0,,,,False,,,2.0,,,,,,,,,,
688,1610612761,Michael Curry,Michael Curry,688,TOR,61234.0,1021,-128.0,1829,1855,464.0,508.0,178.0,3684,36.0,3.0,15.0,30.0,88.0,2.0,5.0,,2.0,3.0,,56.0,139.0,2.0,8.0,164.0,1765.0,1.0,9.0,,4.0,5.0,20.0,,3.0,30.0,90.0,22.0,6.0,3.0,9.0,26.0,15.0,41.0,8.0,7.0,11.0,8.0,7.0,97.0,8.0,41.0,58.0,79.0,20.0,7.0,15.0,8.0,7.0,26.0,1.0,8.0,1.0,41.0,6.0,8.0,64.0,132.0,11.0,5.0,1.0,5.0,3.0,30.0,464.0,0.8035714285714286,0.8035714285714286,1.0,0.25,,0.25,0.4028776978417266,0.1111111111111111,0.25,0.4013605442176871,0.1111111111111111,0.217391304347826,0.4738372093023256,0.2,0.4411764705882353,0.0544217687074829,0.0647482014388489,0.1111111111111111,10.477127397934089,0.3658536585365853,0.0528350515463917,0.0481927710843373,0.0520169851380042,0.0421455938697318,0.0616113744075829,0.0559210526315789,0.044776119402985,0.6,0.2448979591836734,0.1020408163265306,0.2,0.2727272727272727,0.5986394557823129,0.3409090909090909,0.3448275862068966,0.8333333333333334,0.0340136054421768,0.4,0.4,1.0,0.0204081632653061,,0.0869565217391304,,0.2993197278911564,0.4348333333333333,0.42344,0.4218086956521739,0.024390243902439,0.1829268292682926,12.733093525179854,23.9875,0.2536905412793876,23.0,1.0,5.0,2.0,4.0,,,,1.0,46.0,,2.0,20.0,,,7.0,13.0,9.0,21.0,1.0,13.0,53.0,2.0,1.0,20.0,7.0,4.0,,2.0,12.0,,0.2666666666666666,0.1267605633802817,0.0187319884726224,0.0384615384615384,0.0228310502283105,0.0372670807453416,0.005813953488372,0.0166204986149584,0.0232558139534883,0.0625,0.0125,0.6388888888888888,0.71875,0.8260869565217391,0.3333333333333333,,,,0.5555555555555556,0.2,1.0,,,,0.1739130434782608,0.5,0.0434782608695652,,0.1212121212121212,0.1273885350318471,0.0520833333333333,2.0,0.0113636363636363,,1.0,,0.0208333333333333,,,,,,,,,False,,,5.0,,,,,,,,,,
441,1610612761,Lamond Murray,Lamond Murray,441,TOR,22050.0,368,-53.0,663,665,192.0,185.0,71.0,1328,22.0,7.0,20.0,13.0,50.0,8.0,18.0,4.0,6.0,20.0,,33.0,92.0,14.0,38.0,128.0,620.0,5.0,6.0,,10.0,10.0,23.0,5.0,13.0,45.0,36.0,30.0,39.0,20.0,4.0,17.0,3.0,20.0,2.0,1.0,6.0,4.0,7.0,43.0,3.0,49.0,57.0,67.0,13.0,9.0,12.0,4.0,7.0,10.0,2.0,5.0,,22.0,5.0,3.0,16.0,30.0,4.0,4.0,2.0,4.0,2.0,45.0,192.0,0.5454545454545454,0.5625,0.9285714285714286,0.3684210526315789,0.3846153846153846,0.3684210526315789,0.358695652173913,0.8333333333333334,0.4347826086956521,0.4153846153846154,0.8333333333333334,0.4861111111111111,0.4539007092198581,0.8333333333333334,0.5357142857142857,0.2923076923076923,0.0434782608695652,0.0454545454545454,21.99730094466937,0.5454545454545454,0.1801470588235294,0.073170731707317,0.1661341853035143,0.1325301204819277,0.1111111111111111,0.2564102564102564,0.064516129032258,0.5,0.1692307692307692,0.1538461538461538,0.35,0.3684210526315789,0.3846153846153846,0.26,0.2708333333333333,0.6923076923076923,0.1384615384615384,0.4444444444444444,0.4444444444444444,1.0,0.1538461538461538,,0.1666666666666666,0.6666666666666666,0.4615384615384615,0.4589207692307693,0.453,0.455075,0.078125,0.3515625,12.382608695652175,24.16052631578948,0.2895927601809955,13.0,2.0,3.0,4.0,5.0,,,6.0,7.0,20.0,,,10.0,2.0,6.0,3.0,6.0,5.0,10.0,1.0,4.0,26.0,2.0,1.0,6.0,6.0,1.0,,,5.0,,0.05,0.1785714285714285,0.0220588235294117,0.0566037735849056,0.0276923076923076,0.03125,0.0140845070422535,0.0218978102189781,0.04,0.1,0.0129870129870129,0.5909090909090909,0.6190476190476191,0.5384615384615384,0.2857142857142857,0.3,0.3,0.8333333333333334,0.5,0.6666666666666666,,,,,0.1388888888888889,0.8,0.1944444444444444,0.3,0.0518518518518518,0.0625,0.0714285714285714,,0.04,,1.0,,0.0588235294117647,,,1.0,3.0,1.0,0.1428571428571428,1.0,0.0256410256410256,False,,,,,,,,,,,,,1.0
916,1610612761,Corie Blount,Corie Blount,916,TOR,17572.0,293,-6.0,536,539,157.0,189.0,56.0,1075,13.0,2.0,6.0,9.0,28.0,,,,,,,18.0,47.0,,,38.0,522.0,6.0,12.0,,13.0,5.0,14.0,,,10.0,26.0,10.0,,,3.0,4.0,6.0,10.0,5.0,1.0,3.0,,1.0,26.0,7.0,34.0,47.0,69.0,11.0,9.0,4.0,,4.0,4.0,1.0,,,8.0,,1.0,34.0,49.0,1.0,5.0,2.0,5.0,2.0,10.0,157.0,0.7222222222222222,0.9285714285714286,,,,,0.3829787234042553,0.5,0.3571428571428571,0.3829787234042553,0.5,0.3571428571428571,0.3958333333333333,0.5416666666666666,0.3571428571428571,,0.0638297872340425,0.1538461538461538,9.333333333333334,0.5,0.1683168316831683,0.1296296296296296,0.16015625,0.1506849315068493,0.1428571428571428,0.2054794520547945,0.1555555555555555,0.4,0.2765957446808511,0.1276595744680851,0.3333333333333333,0.4,0.5957446808510638,0.3214285714285714,0.3214285714285714,1.0,,,,,,,,,0.2765957446808511,0.4360999999999999,0.4677099999999999,0.4705071428571429,0.3421052631578947,0.2631578947368421,11.24255319148936,,0.292910447761194,7.0,4.0,7.0,4.0,7.0,,,,,2.0,,1.0,,8.0,,5.0,17.0,6.0,22.0,,2.0,3.0,1.0,,2.0,,3.0,,1.0,5.0,,0.1666666666666666,0.2608695652173913,0.0899470899470899,0.0847457627118644,0.0887096774193548,0.1276595744680851,0.0888888888888888,0.0721649484536082,0.04,,,0.5384615384615384,0.6363636363636364,0.2857142857142857,1.0,,,,0.5833333333333334,0.5714285714285714,,,,,0.5,0.5714285714285714,,,0.0416666666666666,0.0416666666666666,0.1176470588235294,4.0,,,,,,,,,,,,,,False,,,,,,,,,,,,,
2427,1610612761,Roger Mason Jr.,Roger Mason Jr.,2427,TOR,16845.0,281,-17.0,507,515,109.0,169.0,49.0,1022,26.0,2.0,5.0,5.0,23.0,8.0,15.0,1.0,2.0,18.0,,19.0,54.0,12.0,33.0,93.0,470.0,,,1.0,2.0,2.0,10.0,1.0,5.0,13.0,26.0,12.0,33.0,18.0,7.0,18.0,5.0,23.0,2.0,3.0,2.0,3.0,13.0,51.0,8.0,19.0,27.0,28.0,10.0,5.0,8.0,2.0,5.0,10.0,4.0,3.0,1.0,18.0,,4.0,19.0,31.0,1.0,6.0,2.0,6.0,4.0,13.0,109.0,0.6842105263157895,0.6842105263157895,0.9166666666666666,0.3636363636363636,0.2,0.3636363636363636,0.3518518518518518,,0.2,0.425287356321839,,0.2333333333333333,0.4793814432989691,0.5,0.3611111111111111,0.3793103448275862,0.1296296296296296,0.1923076923076923,20.390070921985817,0.4444444444444444,0.0984455958549222,0.1951219512195122,0.1153846153846153,0.064516129032258,0.0769230769230769,0.1392405063291139,0.1515151515151515,0.6666666666666666,0.2988505747126437,0.057471264367816,0.4,0.5,0.264367816091954,0.217391304347826,0.2272727272727272,1.0,0.1724137931034483,0.5333333333333333,0.5714285714285714,1.0,0.2068965517241379,,0.1333333333333333,0.5,0.6781609195402298,0.5066649425287354,0.6648,0.4546633333333334,0.021505376344086,0.1397849462365591,8.977777777777778,24.24242424242424,0.2149901380670611,12.0,,,1.0,3.0,,1.0,4.0,3.0,19.0,,2.0,6.0,,4.0,,1.0,,1.0,,5.0,22.0,1.0,,7.0,3.0,2.0,,,5.0,,0.2,,0.005181347150259,,0.003875968992248,0.0166666666666666,,,,0.375,,0.4615384615384615,0.5714285714285714,0.5833333333333334,0.5,0.2222222222222222,0.2222222222222222,0.75,,,,1.0,,,0.2,0.3333333333333333,0.2,0.2222222222222222,0.0851063829787234,0.1166666666666666,,1.0,0.0434782608695652,,,,,,,,3.0,2.0,,1.0,0.0294117647058823,False,,1.0,1.0,0.0303030303030303,,,,,,,,0.0666666666666666,
1901,1610612761,Dion Glover,Dion Glover,1901,TOR,10598.0,177,-25.0,325,332,47.0,78.0,43.0,657,20.0,5.0,11.0,5.0,20.0,2.0,5.0,,1.0,9.0,1.0,21.0,51.0,4.0,14.0,64.0,339.0,4.0,6.0,1.0,8.0,2.0,4.0,,3.0,5.0,20.0,22.0,12.0,9.0,7.0,11.0,4.0,15.0,1.0,3.0,6.0,1.0,4.0,34.0,3.0,21.0,25.0,29.0,10.0,4.0,12.0,1.0,8.0,7.0,1.0,4.0,1.0,19.0,2.0,4.0,1.0,17.0,2.0,2.0,,2.0,2.0,5.0,47.0,0.4761904761904761,0.5263157894736842,1.0,0.2857142857142857,,0.2857142857142857,0.4117647058823529,0.6666666666666666,0.5,0.4153846153846154,0.5714285714285714,0.2857142857142857,0.4444444444444444,0.5714285714285714,0.3125,0.2153846153846154,0.1372549019607843,0.1,24.396782841823057,0.631578947368421,0.1779661016949152,0.1428571428571428,0.1726618705035971,0.1935483870967742,0.2424242424242424,0.1296296296296296,0.1578947368421052,1.0,0.3076923076923077,0.1692307692307692,0.4545454545454545,0.7142857142857143,0.3076923076923077,0.25,0.2631578947368421,0.8,0.0769230769230769,0.4,0.4,1.0,0.1384615384615384,0.1428571428571428,0.1428571428571428,,0.5230769230769231,0.4865946153846154,0.4540071428571428,0.5044857142857142,0.125,0.078125,9.44313725490196,24.25714285714285,0.1446153846153846,11.0,2.0,2.0,2.0,3.0,,,2.0,2.0,10.0,,,1.0,4.0,2.0,,4.0,1.0,4.0,2.0,6.0,14.0,,,7.0,,2.0,,,4.0,,0.3636363636363636,0.1,0.0287769784172661,,0.0232558139534883,0.088235294117647,0.0294117647058823,,,,0.0625,0.55,0.6111111111111112,0.3636363636363636,0.4,0.2222222222222222,0.25,1.0,0.2857142857142857,1.0,,,,,0.4285714285714285,0.6666666666666666,0.2857142857142857,0.2222222222222222,0.0972222222222222,0.1206896551724138,,1.0,0.05,,,,,,,,,,,,,False,,1.0,1.0,0.0714285714285714,0.1111111111111111,,,,,,,,
393,1610612761,Rod Strickland,Rod Strickland,393,TOR,17016.0,284,-44.0,508,509,127.0,120.0,55.0,1017,21.0,3.0,14.0,13.0,46.0,,,,,3.0,,28.0,81.0,,3.0,71.0,539.0,3.0,6.0,,6.0,7.0,16.0,,1.0,20.0,20.0,36.0,,3.0,2.0,48.0,11.0,59.0,9.0,2.0,23.0,8.0,17.0,129.0,4.0,23.0,27.0,37.0,8.0,5.0,12.0,3.0,8.0,6.0,,4.0,1.0,18.0,2.0,2.0,6.0,17.0,2.0,4.0,,4.0,1.0,20.0,127.0,0.3571428571428571,0.3703703703703703,,,,,0.345679012345679,0.5,0.4375,0.3333333333333333,0.5,0.4117647058823529,0.3736842105263158,0.5,0.4545454545454545,0.0357142857142857,0.0246913580246913,0.0952380952380952,19.686411149825783,0.6666666666666666,0.1133004926108374,0.0869565217391304,0.108433734939759,0.0869565217391304,0.1746031746031746,0.0845070422535211,0.088235294117647,0.25,0.25,0.1666666666666666,0.2142857142857142,0.2142857142857142,0.5476190476190477,0.2826086956521739,0.2826086956521739,0.4615384615384615,,,,,0.0357142857142857,,,,0.2857142857142857,0.4445785714285714,0.486075,0.4510441176470588,0.0845070422535211,0.2816901408450704,12.185185185185189,25.066666666666663,0.25,12.0,1.0,3.0,4.0,6.0,,,,1.0,15.0,,,6.0,2.0,,3.0,6.0,,10.0,3.0,3.0,22.0,,,8.0,3.0,2.0,,1.0,2.0,,,,0.0294117647058823,0.0588235294117647,0.0352941176470588,,0.0212765957446808,0.043859649122807,0.1052631578947368,0.0833333333333333,0.0555555555555555,0.5714285714285714,0.631578947368421,0.3333333333333333,,,,,0.5,0.3333333333333333,,,,,0.3529411764705882,0.6666666666666666,0.0588235294117647,,0.0869565217391304,0.0898876404494382,0.03125,1.0,,,1.0,,0.0588235294117647,,,,,2.0,,,,False,,,,,,,,,,,,,
2370,1610612761,Mengke Bateer,Mengke Bateer,2370,TOR,1858.0,31,-15.0,58,57,25.0,20.0,6.0,115,1.0,,1.0,1.0,2.0,,,,,,,2.0,4.0,,,4.0,64.0,1.0,2.0,,2.0,1.0,1.0,,,2.0,4.0,,,,1.0,,1.0,1.0,,1.0,,,,3.0,,2.0,2.0,5.0,1.0,,,,,1.0,,,,1.0,,,6.0,9.0,1.0,,,,,2.0,25.0,1.0,1.0,,,,,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,,0.25,,7.692307692307692,,0.1052631578947368,,0.0833333333333333,,0.2,0.1428571428571428,,,0.25,0.25,,,0.5,0.5,0.5,1.0,,,,,,,,,0.25,0.422925,0.3677,0.379,0.5,0.5,9.875,,0.4310344827586206,1.0,,,,,,,,,,,,,,,,3.0,,3.0,,1.0,,,,,,,,1.0,1.0,,1.0,,0.1428571428571428,,0.1111111111111111,,,0.2727272727272727,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,False,,,,,,,,,,,,,
1594,1610612761,Rick Brunson,Rick Brunson,1594,TOR,488.0,8,7.0,15,16,10.0,11.0,1.0,31,2.0,2.0,2.0,,,,,,,,,2.0,4.0,,,4.0,8.0,1.0,1.0,,2.0,1.0,2.0,,,2.0,2.0,2.0,,,,1.0,1.0,2.0,1.0,,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,10.0,0.5,0.5,,,,,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,,,,25.0,,,,,,,,,,0.5,0.5,1.0,1.0,,,,,,,,,,,,,0.5,0.43405,,0.4471,0.5,0.5,4.725,,0.6666666666666666,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,
213,1610612761,Antonio Davis,Antonio Davis,213,TOR,17214.0,287,-27.0,509,507,148.0,151.0,65.0,1016,25.0,5.0,15.0,5.0,13.0,,,,,,,21.0,53.0,,,62.0,506.0,8.0,14.0,,17.0,3.0,7.0,,,14.0,20.0,22.0,,,9.0,8.0,2.0,10.0,2.0,,5.0,1.0,2.0,22.0,11.0,36.0,52.0,78.0,6.0,5.0,7.0,,4.0,5.0,,3.0,,12.0,,4.0,12.0,29.0,4.0,6.0,,6.0,1.0,14.0,148.0,0.4761904761904761,0.625,,,,,0.3962264150943396,0.5714285714285714,0.4285714285714285,0.3962264150943396,0.5714285714285714,0.4285714285714285,0.4626865671641791,0.53125,0.5,,0.1698113207547169,0.28,13.573883161512027,0.5833333333333334,0.1607142857142857,0.2972972972972973,0.1800766283524904,0.1052631578947368,0.25,0.1428571428571428,0.28,0.1666666666666666,0.4716981132075472,0.2830188679245283,0.3333333333333333,0.3846153846153846,0.2452830188679245,0.3846153846153846,0.3846153846153846,0.8,,,,,,,,,0.4716981132075472,0.4489924528301886,0.4915076923076923,0.4533999999999999,0.2741935483870967,0.2258064516129032,6.830188679245283,,0.2907662082514735,11.0,6.0,10.0,2.0,3.0,,,,,20.0,,1.0,8.0,10.0,,6.0,20.0,5.0,26.0,1.0,1.0,29.0,1.0,,11.0,4.0,6.0,1.0,,3.0,,0.1333333333333333,0.4166666666666667,0.0934579439252336,0.1395348837209302,0.1011673151750972,0.1272727272727272,0.1142857142857142,0.0561797752808988,0.04,0.3333333333333333,0.0434782608695652,0.44,0.6111111111111112,0.4545454545454545,0.2,,,,0.7142857142857143,0.6,0.1666666666666666,,,,0.4285714285714285,0.6666666666666666,,,0.1746031746031746,0.1746031746031746,0.2777777777777778,5.0,,,,,,,,,,,,,,False,,,,,,,,,,,,,
2214,1610612761,Michael Bradley,Michael Bradley,2214,TOR,2246.0,37,1.0,62,65,5.0,12.0,6.0,127,1.0,,,,2.0,,,,,,,1.0,3.0,,,3.0,54.0,1.0,1.0,,2.0,,,,,,,2.0,,,,1.0,,1.0,,,,1.0,,2.0,1.0,8.0,10.0,11.0,1.0,,3.0,,2.0,,,1.0,,3.0,,,4.0,6.0,,,,,,,5.0,,,,,,,0.3333333333333333,1.0,,0.3333333333333333,1.0,,0.375,1.0,,,,,10.294117647058822,1.0,0.2666666666666666,0.1666666666666666,0.25,0.4,,0.2857142857142857,0.1666666666666666,,0.3333333333333333,,,,0.6666666666666666,,,,,,,,,,,,0.3333333333333333,0.4496333333333333,0.5686,,0.6666666666666666,,12.066666666666668,,0.0806451612903225,1.0,1.0,1.0,,,,,,,1.0,,,,2.0,,,1.0,1.0,1.0,,1.0,2.0,,,1.0,,,,,,,,0.3333333333333333,0.0454545454545454,,0.032258064516129,0.1428571428571428,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,0.25,0.25,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,
2457,1610612761,Jannero Pargo,Jannero Pargo,2457,TOR,4311.0,72,-12.0,132,129,40.0,45.0,9.0,261,1.0,2.0,6.0,7.0,17.0,,1.0,,,4.0,1.0,9.0,24.0,,5.0,18.0,119.0,2.0,2.0,1.0,4.0,1.0,4.0,,1.0,2.0,4.0,14.0,,4.0,1.0,10.0,2.0,12.0,2.0,,8.0,,2.0,26.0,1.0,3.0,4.0,4.0,4.0,1.0,3.0,1.0,3.0,2.0,,,,5.0,,1.0,2.0,7.0,,1.0,1.0,1.0,1.0,2.0,40.0,0.2222222222222222,0.2222222222222222,,,,,0.375,1.0,0.25,0.3103448275862069,0.6666666666666666,0.2,0.3103448275862069,0.6666666666666666,0.2,0.1724137931034483,0.0416666666666666,1.0,24.113475177304966,0.6,0.0625,0.1428571428571428,0.0727272727272727,0.2,0.0666666666666666,,0.1666666666666666,1.0,0.0344827586206896,0.2068965517241379,0.3333333333333333,0.3333333333333333,0.5862068965517241,0.4117647058823529,0.4117647058823529,0.2857142857142857,0.0344827586206896,,,,0.1379310344827586,0.3333333333333333,,,0.2068965517241379,0.406148275862069,0.417375,0.36852,0.2222222222222222,0.1111111111111111,15.724999999999996,25.08,0.303030303030303,,,,,,,,,1.0,,,,,,,,,,,,3.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,
2423,1610612761,Chris Jefferies,Chris Jefferies,2423,TOR,416.0,7,5.0,13,13,13.0,5.0,2.0,26,1.0,,,1.0,2.0,,1.0,,1.0,2.0,,2.0,3.0,1.0,3.0,8.0,9.0,1.0,1.0,,2.0,2.0,3.0,1.0,3.0,8.0,2.0,2.0,3.0,2.0,,1.0,,1.0,,,,,1.0,2.0,,1.0,1.0,1.0,,,1.0,,1.0,,,,,1.0,,1.0,,,,,,,,8.0,13.0,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.5833333333333334,1.0,0.5833333333333334,0.6666666666666666,1.0,0.6666666666666666,0.5,,,46.66666666666667,1.0,0.1666666666666666,,0.125,,0.5,,,,0.1666666666666666,,,,0.3333333333333333,0.5,0.5,,0.1666666666666666,,,,0.3333333333333333,,0.1666666666666666,,0.6666666666666666,0.5067416666666666,0.3357,0.5067416666666666,0.25,1.0,13.2,24.2,1.0,1.0,,,1.0,1.0,,,1.0,2.0,1.0,,,1.0,,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,0.5,0.5,1.0,,,,,,,0.1666666666666666,1.0,0.3333333333333333,0.5,0.1666666666666666,0.3333333333333333,,,,,,,,,,1.0,,,0.5,,,False,,,,,,,,,,,,,
