EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PtsPutbacks,OffThreePtRebounds,LostBallOutOfBoundsTurnovers,Clear Path Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,Fg3aBlocked,FTOffRebounds,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,HeaveAttempts,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,BlockedCorner3,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveMakes,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,Corner3PctBlocked
84,1610612750,Latrell Sprewell,Latrell Sprewell,84,MIN,84444.0,1407,159,2603,2601,711,983,308,5204,44.0,80.0,14.0,9.0,21.0,38.0,99.0,86.0,223,12.0,48.0,15.0,22.0,71.0,8.0,9.0,24.0,168.0,402,34.0,119.0,122.0,560,2600,19.0,37.0,11.0,13.0,57.0,33.0,79.0,13.0,39.0,59.0,164,200.0,136.0,96.0,6.0,69.0,22.0,21.0,107.0,22.0,129.0,19.0,3.0,41.0,27.0,39.0,280.0,17.0,24.0,83.0,1.0,108.0,24.0,132,13.0,44.0,27.0,17.0,47.0,11.0,31.0,30.0,16.0,3.0,77.0,3.0,23.0,21,50,2.0,149.0,,62.0,15.0,164,711,6.0,0.5952380952380952,0.6097560975609756,0.9411764705882353,0.2857142857142857,0.3333333333333333,0.2905982905982906,0.417910447761194,0.5135135135135135,0.4177215189873418,0.42034548944337813,0.4583333333333333,0.4449152542372881,0.47538200339558573,0.5277777777777778,0.5503355704697986,0.22840690978886757,0.05223880597014925,0.0875,22.454484153742413,0.6103896103896104,0.011363636363636364,0.07786116322701689,0.017293997965412006,0.0967741935483871,0.08143074581430745,0.01903973509933775,0.014492753623188406,0.05245901639344262,0.09594882729211088,0.09615384615384616,0.04513888888888889,0.15355086372360843,0.55,0.6027397260273972,0.5,0.19001919385796545,0.3838383838383838,0.4,0.5526315789473685,0.42802303262955854,0.38565022421524664,0.40375586854460094,0.6627906976744186,0.09213051823416507,0.25,0.2553191489361702,1.0,0.1362763915547025,0.30985915492957744,0.30985915492957744,0.9090909090909091,0.2916666666666667,0.16666666666666666,0.17796610169491525,0.42857142857142855,0.1271186440677966,0.2033898305084746,0.375,0.381957773512476,0.3188405797101449,0.46806544401544387,0.4792375000000001,0.47356637931034484,0.11149825783972125,0.1368653421633554,0.10178571428571428,0.29285714285714287,12.177860696517413,25.00672268907564,0.27314636957356897,8.0,8.0,6.0,2.0,,8.0,11.0,8.0,3.0,1.0,4.0,10.0,4.0,,,,0.04040404040404041,0.04484304932735426,0.02666666666666667,0.026041666666666668,0.016233766233766232,0.02531645569620253,0.029850746268656716,0.07534246575342465,0.09693877551020408,0.4,0.5714285714285714,1.0,1.0,0.008403361344537815,,0.015384615384615385,0.125,4.0,2.0,2.0,2.0,1.0,0.26666666666666666,1.0,2.0,1.0,0.18181818181818182,0.125,1.0,1.0,3.0,0.0625,0.3333333333333333,1.0,,2.0,0.01652892561983471,False,0.020833333333333332
718,1610612750,Gary Trent,Gary Trent,718,MIN,34113.0,569,-92,1051,1074,261,353,129,2125,44.0,70.0,19.0,9.0,15.0,26.0,76.0,3.0,27,,,,,6.0,,,4.0,73.0,173,,6.0,37.0,183,1163,14.0,29.0,,12.0,40.0,12.0,31.0,,4.0,15.0,39,100.0,46.0,,,3.0,,17.0,20.0,9.0,29.0,7.0,2.0,8.0,2.0,10.0,67.0,41.0,9.0,46.0,6.0,61.0,45.0,106,1.0,6.0,3.0,3.0,19.0,2.0,8.0,19.0,11.0,2.0,38.0,6.0,4.0,30,76,9.0,52.0,,22.0,9.0,39,261,5.0,0.684931506849315,0.7692307692307693,,,,,0.42196531791907516,0.4827586206896552,0.3870967741935484,0.40782122905027934,0.4827586206896552,0.34285714285714286,0.4552238805970149,0.5555555555555556,0.43333333333333335,0.0335195530726257,0.09826589595375723,0.15714285714285714,19.800332778702163,0.5,0.1935483870967742,0.10697674418604651,0.09624413145539906,0.10227272727272728,0.10617760617760617,0.08888888888888889,0.08133971291866028,0.10344827586206896,0.11398963730569948,0.14285714285714285,0.012345679012345678,0.39106145251396646,0.6285714285714286,0.7457627118644068,0.75,0.4245810055865922,0.34210526315789475,0.36619718309859156,0.5384615384615384,0.15083798882681565,0.1111111111111111,0.11538461538461539,1.0,,,,,0.0335195530726257,,,,0.6551724137931034,,0.42857142857142855,0.6,,0.11428571428571428,,0.4245810055865922,,0.45021371428571405,0.4828814814814816,0.46610624999999994,0.11458333333333333,0.11827956989247312,0.2185792349726776,0.21311475409836064,6.23815028901734,35.699999999999996,0.2483349191246432,11.0,16.0,3.0,1.0,,13.0,9.0,11.0,7.0,1.0,3.0,11.0,5.0,1.0,1.0,,0.06578947368421052,0.037037037037037035,0.043478260869565216,0.15476190476190477,0.08270676691729323,0.0425531914893617,0.045454545454545456,0.09917355371900827,0.08955223880597014,0.45454545454545453,0.5789473684210527,,1.0,,,0.03571428571428571,0.18181818181818182,,3.0,,,,,,,,,,,,,,,,,,,False,
708,1610612750,Kevin Garnett,Kevin Garnett,708,MIN,72391.0,1207,253,2250,2222,686,913,268,4472,88.0,136.0,31.0,29.0,42.0,88.0,181.0,107.0,241,,,,7.0,22.0,2.0,4.0,18.0,283.0,558,7.0,22.0,150.0,737,2191,29.0,67.0,2.0,21.0,82.0,70.0,150.0,4.0,18.0,53.0,205,368.0,198.0,15.0,6.0,21.0,7.0,17.0,97.0,46.0,143.0,29.0,17.0,39.0,20.0,38.0,332.0,64.0,62.0,234.0,26.0,322.0,88.0,410,21.0,40.0,27.0,13.0,34.0,5.0,18.0,34.0,16.0,7.0,68.0,3.0,13.0,40,92,11.0,191.0,,88.0,16.0,205,686,17.0,0.6501766784452296,0.6865671641791045,0.7142857142857143,0.3181818181818182,0.2222222222222222,0.3333333333333333,0.507168458781362,0.43283582089552236,0.4666666666666667,0.5060344827586207,0.4420289855072464,0.4523809523809524,0.5524737631184408,0.4939759036144578,0.5049261083743842,0.03793103448275862,0.03046594982078853,0.0661764705882353,28.65497076023392,0.5,0.37681159420289856,0.2554585152838428,0.07673860911270983,0.28054298642533937,0.26033421284080915,0.08285714285714285,0.05896805896805897,0.20306513409961685,0.2853598014888337,0.30434782608695654,0.07954545454545454,0.23448275862068965,0.6470588235294118,0.6929133858267716,0.7045454545454546,0.3120689655172414,0.4861878453038674,0.5057471264367817,0.4318181818181818,0.41551724137931034,0.44398340248962653,0.44583333333333336,0.7850467289719626,,,,,0.03793103448275862,0.3181818181818182,0.3181818181818182,0.7142857142857143,0.4492753623188406,0.028985507246376812,0.25,0.6904761904761905,,0.10714285714285714,0.2222222222222222,0.27241379310344827,0.3333333333333333,0.42596269430051814,0.475185593220339,0.4175056886227545,0.13517665130568357,0.13990461049284578,0.1112618724559023,0.2781546811397558,10.747132616487459,26.890909090909087,0.3048888888888889,15.0,30.0,23.0,4.0,,13.0,17.0,66.0,45.0,2.0,19.0,66.0,41.0,5.0,1.0,6.0,0.03867403314917127,0.004149377593360996,0.10648148148148148,0.11904761904761904,0.07722007722007722,0.09868421052631579,0.125,0.2619047619047619,0.2742857142857143,0.6212121212121212,0.4838709677419355,,1.0,,,0.018518518518518517,0.13333333333333333,,1.0,1.0,,,,1.0,1.0,,0.5,0.5,1.0,,,,,,,,,False,
911,1610612750,Ervin Johnson,Ervin Johnson,911,MIN,9825.0,164,-29,313,306,72,125,18,619,4.0,7.0,4.0,2.0,2.0,3.0,10.0,,1,,,,,1.0,,,1.0,7.0,18,,1.0,1.0,15,318,2.0,4.0,,,4.0,4.0,6.0,,1.0,,8,10.0,4.0,,,1.0,,3.0,2.0,1.0,3.0,1.0,,1.0,,1.0,7.0,6.0,1.0,14.0,,15.0,7.0,22,,6.0,4.0,2.0,4.0,,,6.0,4.0,1.0,10.0,,3.0,16,30,1.0,4.0,,1.0,1.0,8,72,4.0,0.7142857142857143,1.0,,,,,0.3888888888888889,0.5,0.6666666666666666,0.3684210526315789,0.5,0.5714285714285714,0.35714285714285715,0.5,0.5,0.05263157894736842,0.16666666666666666,0.14285714285714285,9.198813056379821,0.4,,0.10687022900763359,0.05454545454545454,0.043478260869565216,0.09740259740259741,0.05185185185185185,0.046153846153846156,0.125,0.09433962264150944,,,0.3684210526315789,0.5714285714285714,0.6666666666666666,0.5,0.5263157894736842,0.3,0.375,1.0,0.05263157894736842,,,,,,,,0.05263157894736842,,,,1.0,,0.2857142857142857,1.0,,0.14285714285714285,,0.42105263157894735,,0.4310973684210526,0.5623,0.39389285714285716,0.05,0.05263157894736842,0.26666666666666666,0.5333333333333333,6.272222222222222,25.6,0.23003194888178913,2.0,4.0,1.0,,,5.0,,8.0,3.0,,5.0,8.0,5.0,2.0,,1.0,0.2,,0.04,0.14285714285714285,0.03225806451612903,0.045454545454545456,,0.10526315789473684,0.05263157894736842,0.625,0.5,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,False,
932,1610612750,Oliver Miller,Oliver Miller,932,MIN,15353.0,256,-23,487,491,138,191,60,978,20.0,39.0,19.0,5.0,11.0,2.0,6.0,2.0,8,,,,,1.0,,,1.0,24.0,53,,1.0,7.0,55,492,11.0,20.0,,2.0,24.0,6.0,15.0,,1.0,5.0,17,28.0,20.0,,,,,9.0,15.0,2.0,17.0,2.0,,9.0,2.0,4.0,36.0,23.0,5.0,36.0,2.0,43.0,27.0,70,2.0,11.0,5.0,6.0,5.0,5.0,4.0,9.0,1.0,,14.0,2.0,2.0,31,49,5.0,10.0,,2.0,4.0,17,138,4.0,0.5833333333333334,1.0,,,,,0.4528301886792453,0.55,0.4,0.4444444444444444,0.55,0.375,0.4661016949152542,0.5714285714285714,0.425,0.018518518518518517,0.16981132075471697,0.20512820512820512,13.090909090909092,0.35714285714285715,0.14285714285714285,0.19047619047619047,0.116751269035533,0.10869565217391304,0.17446808510638298,0.11538461538461539,0.08602150537634409,0.1694915254237288,0.2,0.18181818181818182,0.1,0.7222222222222222,0.5128205128205128,0.6451612903225806,0.5,0.1111111111111111,0.3333333333333333,0.4,1.0,0.14814814814814814,0.25,0.25,1.0,,,,,0.018518518518518517,,,,0.95,,0.6875,0.45454545454545453,,0.0625,,0.7407407407407407,,0.5242169811320755,0.5606176470588236,0.5112933333333333,0.03636363636363636,0.037037037037037035,0.43636363636363634,0.3090909090909091,3.398113207547169,48.6,0.28336755646817247,11.0,20.0,4.0,,1.0,3.0,1.0,14.0,9.0,,5.0,14.0,10.0,,,3.0,0.16666666666666666,,0.10810810810810811,0.1206896551724138,0.17391304347826086,0.1,0.14285714285714285,0.2,0.08571428571428572,0.7142857142857143,0.5789473684210527,,,,,,0.09090909090909091,,1.0,,,,,,,,,,,,,,,,,,,False,
239,1610612750,Darrick Martin,Darrick Martin,239,MIN,7471.0,125,1,237,230,79,94,42,467,3.0,9.0,1.0,2.0,3.0,3.0,8.0,1.0,8,,2.0,,5.0,19.0,3.0,1.0,3.0,7.0,25,5.0,21.0,7.0,36,218,2.0,2.0,4.0,,7.0,3.0,8.0,1.0,3.0,2.0,11,4.0,10.0,15.0,,17.0,5.0,3.0,10.0,4.0,14.0,3.0,1.0,3.0,2.0,5.0,32.0,2.0,,2.0,,2.0,2.0,4,,2.0,1.0,1.0,2.0,3.0,1.0,4.0,1.0,,6.0,,1.0,7,16,,7.0,,3.0,1.0,11,79,2.0,0.2857142857142857,0.2857142857142857,1.0,0.23809523809523808,0.3333333333333333,0.2631578947368421,0.28,1.0,0.375,0.31521739130434784,0.5833333333333334,0.4090909090909091,0.3673469387755102,0.5833333333333334,0.4583333333333333,0.45652173913043476,0.12,0.1111111111111111,19.366197183098592,0.3333333333333333,,0.022222222222222223,0.021052631578947368,,0.018018018018018018,0.01680672268907563,,,0.022727272727272728,,,0.1956521739130435,0.3333333333333333,0.375,,0.17391304347826086,0.375,0.5,0.3333333333333333,0.17391304347826086,0.125,0.125,1.0,0.043478260869565216,,,,0.41304347826086957,0.2631578947368421,0.2631578947368421,1.0,0.16666666666666666,0.5,0.2727272727272727,0.6666666666666666,,0.2727272727272727,0.3333333333333333,0.6521739130434783,0.29411764705882354,0.4783941860465116,0.52141,0.41502,0.0625,0.1111111111111111,0.19444444444444445,0.3055555555555556,8.835999999999999,28.204761904761902,0.3333333333333333,1.0,,,,,1.0,1.0,1.0,,,1.0,1.0,,,,,0.25,,,0.034482758620689655,0.03571428571428571,,,0.05555555555555555,,,1.0,,,,,,,,2.0,,,,,1.0,1.0,,0.25,0.3333333333333333,1.0,,1.0,0.16666666666666666,,,,,,False,
1900,1610612750,Quincy Lewis,Quincy Lewis,1900,MIN,2266.0,38,-19,78,81,26,38,3,159,2.0,2.0,,2.0,2.0,,1.0,1.0,4,1.0,1.0,,,2.0,,,,3.0,7,1.0,3.0,,9,83,,,,,,2.0,3.0,,,,4,4.0,2.0,3.0,,1.0,,,1.0,,1.0,,,,1.0,,2.0,,2.0,,,2.0,,2,,2.0,1.0,1.0,,,,,,,,,,3,5,,,,,,4,26,1.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,,0.5,0.42857142857142855,,0.6666666666666666,0.45,,0.6666666666666666,0.45,,0.6666666666666666,0.3,,,12.345679012345679,,,,,0.25,0.058823529411764705,,,,,0.5,,0.2,1.0,1.0,0.5,0.1,,,,0.4,0.25,0.25,1.0,0.1,1.0,1.0,1.0,0.2,,,,,,0.6666666666666666,1.0,,,,0.5,,0.5190555555555556,,0.6672666666666666,,,,0.4444444444444444,12.657142857142858,33.63333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,False,
2693,1610612750,Keith McLeod,Keith McLeod,2693,MIN,15143.0,252,-61,455,467,133,191,58,922,4.0,8.0,3.0,1.0,1.0,5.0,9.0,9.0,32,,,,1.0,6.0,,,2.0,18.0,49,1.0,6.0,17.0,56,489,3.0,6.0,,4.0,10.0,5.0,10.0,,2.0,8.0,18,16.0,20.0,3.0,,5.0,1.0,1.0,32.0,3.0,35.0,3.0,,11.0,8.0,13.0,73.0,5.0,2.0,15.0,1.0,18.0,5.0,23,,9.0,5.0,4.0,8.0,5.0,6.0,10.0,2.0,1.0,18.0,1.0,4.0,12,32,3.0,21.0,,9.0,2.0,18,133,5.0,0.4444444444444444,0.4444444444444444,1.0,0.16666666666666666,,0.2,0.3673469387755102,0.5,0.5,0.35454545454545455,0.5,0.4166666666666667,0.4307692307692308,0.625,0.5625,0.10909090909090909,0.02040816326530612,,15.930902111324377,0.4444444444444444,0.0625,0.07614213197969544,0.026737967914438502,0.06666666666666667,0.07488986784140969,0.02358490566037736,0.038834951456310676,0.0784313725490196,0.05555555555555555,,,0.14545454545454545,0.5,0.5,0.5,0.16363636363636364,0.5555555555555556,0.5555555555555556,0.2,0.5818181818181818,0.28125,0.2903225806451613,0.5555555555555556,,,,,0.10909090909090909,0.16666666666666666,0.16666666666666666,1.0,0.5,,0.08333333333333333,1.0,,0.16666666666666666,,0.2545454545454545,0.2,0.42247830188679253,0.5123833333333333,0.3800272727272727,0.14285714285714285,0.15789473684210525,0.17857142857142858,0.32142857142857145,14.410204081632653,31.083333333333332,0.2923076923076923,2.0,,,1.0,,2.0,1.0,1.0,,,1.0,1.0,1.0,,,,,0.03125,,,0.02,,,0.10714285714285714,0.08333333333333333,1.0,0.6666666666666666,,,,,,0.5,,1.0,1.0,,,,,,,,,,,,,,,,,,False,
2569,1610612750,Ndudi Ebi,Ndudi Ebi,2569,MIN,893.0,15,-10,33,31,24,29,5,64,2.0,2.0,1.0,2.0,2.0,,1.0,1.0,2,,,,,,,,,3.0,5,,,1.0,7,37,1.0,1.0,,,2.0,3.0,5.0,,,1.0,7,2.0,4.0,,,,,,3.0,,3.0,,,2.0,,1.0,6.0,1.0,1.0,,,1.0,1.0,2,,,,,,,,1.0,,,1.0,,1.0,3,4,,4.0,,2.0,,7,24,,0.3333333333333333,0.5,,,,,0.6,1.0,0.6,0.6,1.0,0.6,0.5,1.0,0.5833333333333334,,,,21.62162162162162,,,,0.1,0.25,0.058823529411764705,0.09090909090909091,,,,,,0.4,1.0,1.0,0.5,0.2,,,,0.4,0.5,0.5,,,,,,,,,,1.0,,0.4,1.0,,,,0.4,,0.48294000000000004,0.512,0.48294000000000004,0.2857142857142857,0.2857142857142857,0.2857142857142857,1.0,9.940000000000001,,0.7272727272727273,1.0,2.0,,,,1.0,,2.0,2.0,,,2.0,,1.0,,,,,,,0.5,,,,0.25,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
924,1610612750,Anthony Goldwire,Anthony Goldwire,924,MIN,2938.0,49,4,85,86,20,28,13,171,,,,,,1.0,2.0,2.0,5,,,,1.0,5.0,2.0,1.0,3.0,3.0,7,1.0,5.0,1.0,10,83,1.0,1.0,2.0,1.0,6.0,1.0,2.0,1.0,3.0,,5,,6.0,3.0,,5.0,1.0,,6.0,,6.0,,,3.0,1.0,2.0,12.0,,,4.0,,4.0,1.0,5,1.0,3.0,3.0,,1.0,,,,1.0,,1.0,,,1,4,1.0,1.0,,1.0,,5,20,,,,1.0,0.2,0.3333333333333333,0.2,0.42857142857142855,1.0,0.5,0.375,0.8333333333333334,0.5,0.4166666666666667,1.0,0.5,0.4166666666666667,,,13.26530612244898,1.0,,0.1111111111111111,,,0.08695652173913043,0.024390243902439025,,0.07692307692307693,0.07692307692307693,,0.125,,,,,0.16666666666666666,0.5,0.5,,0.4166666666666667,0.4,0.4,,,,,,0.4166666666666667,0.2,0.2,1.0,,0.6666666666666666,,,,0.6,0.3333333333333333,0.4166666666666667,0.2,0.4540666666666667,0.5340166666666667,0.45293,0.08333333333333333,0.14285714285714285,0.6,0.5,15.200000000000001,25.6,0.23529411764705882,,,1.0,,,,1.0,,,,,,,,,,,,0.14285714285714285,,,0.16666666666666666,,0.2,,,,,,,,,,,,,,,,1.0,1.0,,0.5,0.5,1.0,,,,,,,,,False,
