EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3Assists,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,ShortMidRangePctBlocked,DefCorner3ReboundPct,Corner3FGA,Corner3Frequency,SecondChanceAtRimPctAssisted,BlockedLongMidRange,Defensive 3 Seconds Violations,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,StepOutOfBoundsTurnovers,Clear Path Fouls,Blocked3s,BlockedCorner3,SecondChanceFg3Pct,PenaltyFg3Pct,LongMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,3SecondViolations,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,PenaltyCorner3FGM,PenaltyCorner3Accuracy,BlockedArc3,on,SecondChanceCorner3FGM,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
980,1610612739,Zydrunas Ilgauskas,Zydrunas Ilgauskas,980,CLE,133681.0,2228,-91,4253,4245,1025,930,608,8498,229.0,392.0,83.0,151.0,43.0,76.0,101.0,248.0,74.0,182.0,1.0,5.0,5.0,404.0,822.0,1.0,5.0,281.0,1092.0,4451,103.0,197.0,61.0,267.0,80.0,177.0,5.0,82.0,245.0,528.0,280.0,,150.0,,5.0,1.0,70.0,87.0,16.0,103.0,11.0,40.0,15.0,32.0,222.0,17.0,211.0,4.0,44.0,255.0,27.0,326.0,232.0,558.0,49.0,33.0,23.0,10.0,59.0,8.0,29.0,87.0,30.0,27.0,146,16.0,28.0,137.0,245.0,29.0,22.0,380.0,27.0,185.0,18.0,170.0,117.0,49.0,171.0,97.0,1.0,1.0,245.0,1025,22.0,0.6534653465346535,0.8024316109422492,,0.2,0.2,0.49148418491484186,0.5228426395939086,0.4519774011299435,0.49032648125755746,0.5228426395939086,0.4478021978021978,0.5443668993020937,0.572961373390558,0.5235042735042735,0.006045949214026602,0.0851581508515815,0.14540816326530612,23.09547738693467,0.4041095890410959,0.21951219512195122,0.028985507246376812,0.14563106796116504,0.11473626971179988,0.12256267409470752,0.07024793388429752,0.14170616113744075,0.10956271023546373,0.17495711835334476,0.10430463576158941,0.0705521472392638,0.08074534161490683,0.04938271604938271,0.1624790619765494,0.14258188824662812,0.13228346456692913,0.10714285714285714,0.1416184971098266,0.5672514619883041,0.4740024183796856,0.5841836734693877,0.6835820895522388,0.5589519650655022,0.2998790810157195,0.40725806451612906,0.4297872340425532,0.6336633663366337,0.22007255139056833,0.4065934065934066,0.4065934065934066,0.972972972972973,0.006045949214026602,0.2,0.2,,0.766497461928934,0.5496688741721855,0.4175824175824176,0.5657894736842105,0.027472527472527472,0.4800483675937122,0.2,0.4916898910411621,0.5565494736842106,0.47579917127071825,0.18781725888324874,0.18877551020408162,0.2445054945054945,0.22435897435897437,6.732116788321166,29.840000000000003,0.24100634845991065,5.0,10.0,1.0,0.05241935483870968,0.1588785046728972,,,0.0963855421686747,4.0,6.0,,,,,,1.0,,,1.0,3.0,2.0,,1.0,,,0.2,,,,,,,,,,0.2,14.0,,,,,,,,1.0,False,,,,
2205,1610612739,DeSagana Diop,DeSagana Diop,2205,CLE,27481.0,458,-75,847,859,218,219,126,1706,11.0,26.0,8.0,19.0,3.0,6.0,10.0,23.0,14.0,40.0,,,,35.0,89.0,,,8.0,78.0,880,13.0,30.0,2.0,28.0,15.0,31.0,,3.0,33.0,48.0,22.0,,16.0,,,,5.0,19.0,2.0,21.0,1.0,9.0,5.0,5.0,44.0,5.0,41.0,1.0,9.0,66.0,5.0,80.0,47.0,127.0,2.0,19.0,15.0,4.0,9.0,1.0,6.0,5.0,3.0,2.0,14,2.0,2.0,56.0,84.0,10.0,2.0,14.0,,5.0,2.0,31.0,22.0,6.0,32.0,19.0,1.0,,33.0,218,5.0,0.6857142857142857,0.8888888888888888,,,,0.39325842696629215,0.43333333333333335,0.4838709677419355,0.39325842696629215,0.43333333333333335,0.4838709677419355,0.40625,0.4375,0.4852941176470588,,0.056179775280898875,0.07692307692307693,11.055276381909549,0.6428571428571429,0.15151515151515152,0.047619047619047616,0.18803418803418803,0.10933333333333334,0.13432835820895522,0.07352941176470588,0.17942583732057416,0.1038374717832957,0.05217391304347826,0.11904761904761904,0.14204545454545456,0.09803921568627451,,0.24271844660194175,0.21428571428571427,0.125,0.175,0.04081632653061224,0.59375,0.29213483146067415,0.4230769230769231,0.4583333333333333,0.2727272727272727,0.25842696629213485,0.43478260869565216,0.45454545454545453,0.9,0.449438202247191,0.35,0.3684210526315789,0.8571428571428571,,,,,0.6333333333333333,0.42105263157894735,0.1935483870967742,0.5,,0.29213483146067415,,0.4454337078651685,0.5048142857142858,0.4163,0.05319148936170213,0.05319148936170213,0.358974358974359,0.4230769230769231,10.093258426966292,,0.25737898465171194,1.0,,,0.043478260869565216,0.07407407407407407,,,,3.0,,,,,,,,,,,,,,1.0,1.0,,,0.05,,,,,,,,,,,,,,,,,,,False,,,,
2574,1610612739,Jason Kapono,Jason Kapono,2574,CLE,17583.0,293,-4,562,556,159,166,73,1118,7.0,12.0,2.0,4.0,,,1.0,12.0,14.0,37.0,9.0,18.0,7.0,22.0,61.0,15.0,30.0,12.0,101.0,566,3.0,10.0,3.0,9.0,3.0,9.0,10.0,3.0,27.0,38.0,6.0,42.0,4.0,,18.0,9.0,3.0,13.0,,13.0,,5.0,2.0,6.0,26.0,4.0,9.0,,3.0,18.0,,21.0,13.0,34.0,5.0,10.0,7.0,3.0,6.0,1.0,2.0,5.0,4.0,,11,,2.0,9.0,25.0,2.0,3.0,15.0,1.0,6.0,1.0,2.0,1.0,,2.0,,,,27.0,159,4.0,0.8636363636363636,0.95,0.9333333333333333,0.5,0.5,0.36065573770491804,0.3,0.3333333333333333,0.489010989010989,0.2727272727272727,0.631578947368421,0.5103092783505154,0.3076923076923077,0.6428571428571429,0.32967032967032966,0.04918032786885246,0.08333333333333333,16.666666666666664,0.5454545454545454,,,0.08450704225352113,0.04035874439461883,0.05660377358490566,0.08695652173913043,0.07894736842105263,0.048327137546468404,0.03571428571428571,0.07246376811594203,0.02040816326530612,0.10810810810810811,,0.07352941176470588,0.12121212121212122,0.06329113924050633,0.05263157894736842,0.09803921568627451,,0.13186813186813187,0.5833333333333334,0.6363636363636364,0.7142857142857143,0.13186813186813187,0.08333333333333333,0.09090909090909091,,0.4065934065934066,0.3783783783783784,0.3888888888888889,1.0,0.1978021978021978,0.5,0.5,0.8888888888888888,0.36363636363636365,0.5,,,0.3684210526315789,0.46153846153846156,0.5,0.4782316666666665,0.48845555555555564,0.4518805555555556,0.0625,0.09090909090909091,0.0891089108910891,0.26732673267326734,13.186885245901639,24.683333333333334,0.28291814946619215,,1.0,2.0,0.08333333333333333,0.06666666666666667,12.0,0.13186813186813187,,1.0,,6.0,1.0,3.0,,,4.0,,1.0,6.0,3.0,,,,,,0.6,0.02702702702702703,0.5,0.5,1.0,0.09090909090909091,,,,0.15789473684210525,0.5714285714285714,,,,,,,2.0,0.6666666666666666,,False,,,,
677,1610612739,Eric Williams,Eric Williams,677,CLE,67904.0,1132,80,2136,2158,599,484,318,4294,34.0,73.0,9.0,18.0,7.0,19.0,50.0,141.0,22.0,53.0,16.0,60.0,18.0,106.0,267.0,20.0,77.0,104.0,376.0,2183,16.0,31.0,8.0,43.0,26.0,80.0,23.0,31.0,95.0,130.0,82.0,57.0,14.0,3.0,57.0,16.0,25.0,65.0,16.0,81.0,10.0,30.0,15.0,20.0,178.0,2.0,33.0,,13.0,92.0,10.0,115.0,35.0,150.0,3.0,46.0,21.0,25.0,33.0,5.0,17.0,15.0,16.0,1.0,48,5.0,13.0,58.0,112.0,4.0,9.0,132.0,16.0,64.0,10.0,7.0,3.0,4.0,7.0,4.0,,,95.0,599,9.0,0.6132075471698113,0.6565656565656566,0.95,0.2597402597402597,0.2702702702702703,0.3970037453183521,0.5161290322580645,0.325,0.3953488372093023,0.4861111111111111,0.3106796116504854,0.46766169154228854,0.524390243902439,0.38306451612903225,0.2238372093023256,0.09363295880149813,0.1506849315068493,17.842981760507534,0.6875,0.14285714285714285,,0.10710128055878929,0.03484688489968321,0.06220095693779904,0.014492753623188406,0.09831460674157304,0.03225806451612903,0.041237113402061855,0.022792022792022793,0.04262295081967213,0.010416666666666666,0.023809523809523808,0.10469314079422383,0.09541984732824428,0.11875,0.04929577464788732,0.015873015873015872,0.5714285714285714,0.21220930232558138,0.4657534246575342,0.5483870967741935,0.5588235294117647,0.40988372093023256,0.3546099290780142,0.390625,0.6,0.15406976744186046,0.41509433962264153,0.4230769230769231,0.7272727272727273,0.1744186046511628,0.26666666666666666,0.26666666666666666,0.9375,0.5,0.5,0.18446601941747573,0.3684210526315789,0.17475728155339806,0.436046511627907,0.2807017543859649,0.4717690615835777,0.5266257575757576,0.45484650000000004,0.16326530612244897,0.20317460317460317,0.11436170212765957,0.2526595744680851,8.400749063670412,26.548051948051953,0.2804307116104869,6.0,,,0.09219858156028368,0.08955223880597014,17.0,0.04941860465116279,0.1111111111111111,,1.0,4.0,1.0,5.0,1.0,4.0,3.0,1.0,5.0,4.0,3.0,,,,,0.2,0.17391304347826086,0.018867924528301886,0.23529411764705882,0.23529411764705882,1.0,0.027777777777777776,0.1111111111111111,0.25,1.0,0.04854368932038835,0.16666666666666666,,,,,,,1.0,0.2,,False,,,,
2032,1610612739,Darius Miles,Darius Miles,2032,CLE,49466.0,824,-103,1562,1568,391,341,202,3130,77.0,141.0,18.0,34.0,19.0,35.0,22.0,55.0,30.0,86.0,3.0,19.0,4.0,129.0,282.0,4.0,27.0,37.0,307.0,1601,20.0,43.0,3.0,43.0,26.0,63.0,7.0,15.0,67.0,154.0,104.0,12.0,34.0,,19.0,3.0,20.0,71.0,5.0,76.0,2.0,41.0,6.0,24.0,157.0,4.0,38.0,,21.0,81.0,7.0,109.0,42.0,151.0,6.0,25.0,15.0,10.0,25.0,8.0,19.0,26.0,6.0,3.0,51,3.0,10.0,46.0,82.0,1.0,7.0,65.0,9.0,30.0,7.0,24.0,20.0,4.0,24.0,16.0,,,67.0,391,7.0,0.5968992248062015,0.6875,1.0,0.14814814814814814,0.14814814814814814,0.4574468085106383,0.46511627906976744,0.4126984126984127,0.4368932038834951,0.425531914893617,0.37142857142857144,0.45548961424332346,0.4387755102040816,0.41875,0.08737864077669903,0.07092198581560284,0.09929078014184398,21.53163152053274,0.49019607843137253,0.14,,0.12235649546827794,0.057663125948406675,0.14189189189189189,0.038461538461538464,0.1259259259259259,0.05504587155963303,0.0673076923076923,0.04945054945054945,0.055762081784386616,0.0379746835443038,0.04,0.10460251046025104,0.11518324607329843,0.14655172413793102,0.14545454545454545,0.03870967741935484,0.6666666666666666,0.4563106796116505,0.5460992907801419,0.6062992125984252,0.5584415584415584,0.1779935275080906,0.4,0.4489795918367347,0.36363636363636365,0.2783171521035599,0.3488372093023256,0.3488372093023256,0.8666666666666667,0.061488673139158574,0.15789473684210525,0.15789473684210525,1.0,0.723404255319149,0.5294117647058824,0.5,0.5428571428571428,0.05714285714285714,0.5436893203883495,0.15789473684210525,0.5081870550161814,0.5662886363636364,0.4969478571428571,0.09090909090909091,0.09900990099009901,0.14006514657980457,0.2182410423452769,7.450709219858157,24.414814814814818,0.25032010243277847,3.0,4.0,,0.10909090909090909,0.13157894736842105,8.0,0.025889967637540454,0.05555555555555555,,1.0,1.0,2.0,3.0,,2.0,,,4.0,,,1.0,,,,,,,0.125,0.125,1.0,0.0425531914893617,0.0425531914893617,,,0.04285714285714286,,,,,,,,,,,False,,,,
2208,1610612739,Kedrick Brown,Kedrick Brown,2208,CLE,30199.0,503,-12,939,953,256,211,139,1892,22.0,37.0,5.0,15.0,2.0,5.0,7.0,16.0,10.0,23.0,11.0,29.0,5.0,39.0,76.0,26.0,61.0,9.0,165.0,1000,5.0,18.0,2.0,27.0,9.0,20.0,15.0,1.0,43.0,54.0,24.0,78.0,8.0,,29.0,11.0,6.0,32.0,2.0,34.0,2.0,16.0,6.0,10.0,70.0,4.0,17.0,,15.0,31.0,1.0,47.0,21.0,68.0,5.0,13.0,6.0,7.0,11.0,1.0,8.0,5.0,3.0,,16,2.0,4.0,17.0,34.0,2.0,1.0,14.0,2.0,7.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,1.0,43.0,256,4.0,0.6923076923076923,0.7714285714285715,1.0,0.4262295081967213,0.4262295081967213,0.5131578947368421,0.2777777777777778,0.45,0.5693430656934306,0.46296296296296297,0.6,0.5769230769230769,0.48214285714285715,0.5972222222222222,0.44525547445255476,0.07894736842105263,0.13513513513513514,14.272890484739676,0.6875,0.03571428571428571,,0.08179419525065963,0.04187192118226601,0.15625,0.058823529411764705,0.0968421052631579,0.04430379746835443,0.05309734513274336,0.01948051948051948,0.05755395683453238,0.045454545454545456,0.08333333333333333,0.0423728813559322,0.06382978723404255,0.11976047904191617,0.18461538461538463,0.078125,0.5,0.27007299270072993,0.5945945945945946,0.6875,0.7272727272727273,0.11678832116788321,0.4375,0.4375,0.7142857142857143,0.1678832116788321,0.43478260869565216,0.45454545454545453,0.6,0.2116788321167883,0.3793103448275862,0.3793103448275862,1.0,0.5555555555555556,0.3333333333333333,0.14285714285714285,0.4,0.14285714285714285,0.7153284671532847,0.3793103448275862,0.5315952554744524,0.5459,0.47474142857142854,0.04929577464788732,0.08641975308641975,0.16363636363636364,0.2606060606060606,7.523684210526315,24.322950819672133,0.27263045793397234,,1.0,,,0.0967741935483871,32.0,0.23357664233576642,,1.0,,15.0,5.0,10.0,2.0,4.0,3.0,5.0,9.0,8.0,,,,,,0.5555555555555556,0.5333333333333333,0.043478260869565216,0.46875,0.46875,1.0,0.18518518518518517,0.14814814814814814,0.5,1.0,0.2857142857142857,0.6,,,,,,,5.0,0.5,,False,3.0,,0.6,1.0
976,1610612739,Jeff McInnis,Jeff McInnis,976,CLE,57970.0,966,69,1858,1861,501,460,276,3719,21.0,57.0,2.0,8.0,5.0,12.0,33.0,91.0,36.0,71.0,21.0,54.0,13.0,90.0,219.0,29.0,69.0,47.0,314.0,1904,10.0,26.0,4.0,30.0,18.0,47.0,20.0,26.0,80.0,90.0,90.0,81.0,4.0,1.0,53.0,21.0,15.0,191.0,14.0,205.0,10.0,91.0,48.0,52.0,424.0,,14.0,,9.0,41.0,1.0,51.0,14.0,65.0,4.0,35.0,21.0,14.0,32.0,12.0,25.0,19.0,7.0,2.0,51,3.0,14.0,14.0,58.0,1.0,3.0,58.0,2.0,17.0,9.0,3.0,2.0,1.0,3.0,1.0,,,80.0,501,8.0,0.5,0.5113636363636364,0.9310344827586207,0.42028985507246375,0.4264705882352941,0.410958904109589,0.38461538461538464,0.3829787234042553,0.4635416666666667,0.4482758620689655,0.40298507462686567,0.4951923076923077,0.4838709677419355,0.47560975609756095,0.23958333333333334,0.0684931506849315,0.15789473684210525,16.56777727065267,0.6274509803921569,0.019230769230769232,,0.053735255570117955,0.016766467065868262,0.05732484076433121,,0.05434782608695652,0.014830508474576272,0.018315018315018316,0.016556291390728478,0.015384615384615385,,,0.04597701149425287,0.05761316872427984,0.05791505791505792,0.04807692307692308,0.026490066225165563,0.3333333333333333,0.19791666666666666,0.3684210526315789,0.4375,0.42857142857142855,0.3159722222222222,0.3626373626373626,0.38372093023255816,0.48484848484848486,0.2465277777777778,0.5070422535211268,0.5142857142857142,0.5555555555555556,0.1875,0.3888888888888889,0.3888888888888889,0.9047619047619048,0.27586206896551724,0.25,0.1791044776119403,0.4166666666666667,0.19402985074626866,0.4375,0.39622641509433965,0.4711407665505226,0.471401923076923,0.45388059701492534,0.056105610561056105,0.07264957264957266,0.09554140127388536,0.25477707006369427,9.84748858447489,25.375362318840576,0.2696447793326157,4.0,1.0,8.0,0.054945054945054944,0.07547169811320754,15.0,0.052083333333333336,,,,8.0,1.0,7.0,1.0,2.0,5.0,2.0,3.0,6.0,6.0,,1.0,,,0.6666666666666666,0.3,0.014084507042253521,0.5333333333333333,0.5333333333333333,1.0,0.034482758620689655,0.06896551724137931,0.5,1.0,0.1044776119402985,0.38461538461538464,,,,,,,1.0,0.14285714285714285,,False,1.0,,1.0,1.0
2452,1610612739,J.R. Bremer,J.R. Bremer,2452,CLE,23435.0,391,-73,737,743,212,242,118,1480,8.0,25.0,2.0,4.0,2.0,10.0,2.0,10.0,10.0,35.0,7.0,39.0,11.0,20.0,70.0,19.0,65.0,13.0,110.0,759,2.0,8.0,,10.0,5.0,16.0,18.0,9.0,31.0,24.0,16.0,51.0,2.0,1.0,38.0,7.0,5.0,30.0,6.0,36.0,2.0,12.0,7.0,11.0,78.0,,6.0,1.0,8.0,18.0,,26.0,7.0,33.0,2.0,18.0,12.0,6.0,8.0,4.0,5.0,10.0,3.0,,18,1.0,5.0,11.0,26.0,1.0,3.0,20.0,1.0,5.0,5.0,4.0,3.0,1.0,4.0,3.0,,,31.0,212,3.0,0.6,0.631578947368421,0.8947368421052632,0.2923076923076923,0.296875,0.2857142857142857,0.25,0.3125,0.3592592592592593,0.4166666666666667,0.3235294117647059,0.3784722222222222,0.4166666666666667,0.3780487804878049,0.48148148148148145,0.07142857142857142,0.16,18.409090909090907,0.4444444444444444,,0.037037037037037035,0.06474820143884892,0.01818181818181818,0.11940298507462686,,0.07536231884057971,0.014925373134328358,0.024793388429752067,0.010526315789473684,0.017543859649122806,,,0.03614457831325301,0.0875,0.06956521739130435,0.11428571428571428,0.023255813953488372,0.75,0.18518518518518517,0.32,0.38095238095238093,0.625,0.07407407407407407,0.2,0.2222222222222222,1.0,0.25925925925925924,0.2857142857142857,0.2857142857142857,0.5,0.28888888888888886,0.1794871794871795,0.18421052631578946,0.7142857142857143,0.3333333333333333,0.5,0.29411764705882354,0.2,0.3235294117647059,0.6666666666666666,0.18421052631578946,0.509514552238806,0.49809166666666665,0.5161106060606061,0.03597122302158273,0.06756756756756757,0.09090909090909091,0.2818181818181818,10.628571428571426,24.761538461538457,0.2876526458616011,4.0,,1.0,0.1,0.125,26.0,0.1925925925925926,,,,12.0,2.0,7.0,,2.0,2.0,2.0,4.0,4.0,6.0,2.0,,,,0.5,0.2222222222222222,,0.46153846153846156,0.46153846153846156,1.0,0.16666666666666666,0.16666666666666666,,,0.20588235294117646,0.18181818181818182,,,,1.0,0.015384615384615385,,2.0,0.2857142857142857,,False,2.0,0.02564102564102564,1.0,1.0
2043,1610612739,Mateen Cleaves,Mateen Cleaves,2043,CLE,5054.0,84,-16,164,161,29,50,21,325,2.0,5.0,,,,1.0,1.0,4.0,3.0,11.0,,1.0,1.0,6.0,20.0,,1.0,1.0,13.0,198,1.0,3.0,,2.0,,4.0,1.0,1.0,1.0,6.0,6.0,,,1.0,,,2.0,19.0,,19.0,,11.0,4.0,4.0,38.0,,1.0,,2.0,4.0,,6.0,1.0,7.0,,4.0,2.0,2.0,2.0,2.0,2.0,2.0,,,4,,2.0,4.0,13.0,1.0,,2.0,,1.0,,2.0,1.0,1.0,2.0,,,,1.0,29,3.0,0.5,0.5,,,,0.3,0.3333333333333333,,0.2857142857142857,0.3333333333333333,,0.29545454545454547,0.3333333333333333,0.08333333333333333,0.047619047619047616,0.1,0.4,13.471502590673575,0.5,,,0.06451612903225806,0.014925373134328358,0.18181818181818182,,0.0821917808219178,0.0136986301369863,0.05263157894736842,,,,,0.10526315789473684,0.037037037037037035,0.0625,0.125,,,0.23809523809523808,0.4,0.6666666666666666,0.5,0.19047619047619047,0.25,0.25,,0.5238095238095238,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.047619047619047616,,,,,,0.2,,0.2,0.2857142857142857,,0.42166499999999996,0.37590000000000007,0.3907,0.045454545454545456,0.047619047619047616,0.15384615384615385,0.07692307692307693,11.325,81.3,0.17682926829268292,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,
1565,1610612739,Michael Stewart,Michael Stewart,1565,CLE,4609.0,77,-46,151,149,49,51,26,300,2.0,5.0,1.0,2.0,,,,,1.0,2.0,,,,3.0,7.0,,,2.0,8.0,176,1.0,2.0,,2.0,1.0,1.0,,2.0,4.0,4.0,2.0,,2.0,,,,2.0,,,,,,,,,1.0,4.0,,,11.0,2.0,13.0,5.0,18.0,,1.0,1.0,,1.0,,,,1.0,,1,1.0,1.0,14.0,21.0,2.0,,2.0,,1.0,,8.0,5.0,2.0,8.0,5.0,,,4.0,49,2.0,0.6666666666666666,1.0,,,,0.42857142857142855,0.5,1.0,0.42857142857142855,0.5,1.0,0.5,0.5,1.0,,0.2857142857142857,0.4,4.972375690607735,1.0,0.4,,0.2,0.056338028169014086,,0.125,0.1864406779661017,0.06329113924050633,0.07692307692307693,,0.06666666666666667,,0.25,0.1875,0.25,0.15789473684210525,,,0.625,0.7142857142857143,0.4,0.6666666666666666,0.5,,,,,0.2857142857142857,0.5,0.5,1.0,,,,,1.0,0.5,,,,0.7142857142857143,,0.5206857142857143,0.539,0.3901,0.125,0.125,0.25,0.5,4.585714285714286,,0.32450331125827814,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,
1729,1610612739,Ricky Davis,Ricky Davis,1729,CLE,47669.0,794,-100,1543,1547,390,391,216,3090,39.0,64.0,3.0,6.0,9.0,13.0,29.0,72.0,49.0,127.0,11.0,32.0,7.0,117.0,263.0,17.0,48.0,51.0,336.0,1644,9.0,23.0,5.0,32.0,28.0,60.0,11.0,19.0,87.0,144.0,90.0,42.0,4.0,3.0,29.0,11.0,17.0,102.0,9.0,111.0,7.0,49.0,20.0,33.0,231.0,,18.0,,17.0,84.0,2.0,103.0,18.0,121.0,3.0,25.0,15.0,10.0,37.0,16.0,25.0,31.0,12.0,,68,6.0,24.0,29.0,51.0,,7.0,75.0,4.0,31.0,6.0,7.0,5.0,1.0,8.0,3.0,,,87.0,390,7.0,0.6153846153846154,0.6260869565217392,0.8235294117647058,0.3541666666666667,0.37777777777777777,0.4448669201520912,0.391304347826087,0.4666666666666667,0.45819935691318325,0.46551724137931033,0.4788732394366197,0.48691860465116277,0.5,0.5178571428571429,0.15434083601286175,0.06463878326996197,0.140625,23.00390843104411,0.5441176470588235,0.03389830508474576,,0.13228346456692913,0.02857142857142857,0.1328125,,0.13237221494102228,0.025139664804469275,0.030612244897959183,0.018404907975460124,0.033210332103321034,,,0.06666666666666667,0.13297872340425532,0.189873417721519,0.1326530612244898,0.0196078431372549,0.375,0.2057877813504823,0.609375,0.7090909090909091,0.5128205128205128,0.2315112540192926,0.4027777777777778,0.4461538461538462,0.4827586206896552,0.40836012861736337,0.3858267716535433,0.3888888888888889,0.7755102040816326,0.10289389067524116,0.34375,0.34375,0.7272727272727273,0.20689655172413793,0.5,0.18309859154929578,0.6923076923076923,0.09859154929577464,0.36012861736334406,0.3793103448275862,0.4760357142857143,0.4603,0.4559154411764706,0.09171597633136094,0.10689655172413794,0.09523809523809523,0.25892857142857145,11.378326996197718,26.793750000000003,0.25275437459494493,2.0,2.0,5.0,0.09722222222222222,0.13333333333333333,16.0,0.05144694533762058,,1.0,,6.0,2.0,4.0,3.0,4.0,2.0,3.0,6.0,4.0,9.0,2.0,,1.0,1.0,0.5,0.36363636363636365,0.007874015748031496,0.375,0.4,1.0,0.06896551724137931,0.13793103448275862,0.75,1.0,0.056338028169014086,0.2857142857142857,,,,1.0,0.020833333333333332,0.0625,2.0,0.5,,False,,,,
