EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3Assists,Travels,BlockedLongMidRange,3SecondViolations,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,HeaveAttempts,StepOutOfBoundsTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,PenaltyCorner3FGM,PtsUnassisted3s,HeaveMakes,3pt And 1 Free Throw Trips,Corner3PctBlocked,PenaltyCorner3Accuracy,Clear Path Fouls,DefensiveGoaltends,OffensiveGoaltends,on,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
2250,1610612746,Bobby Simmons,Bobby Simmons,2250,LAC,57654.0,961,-1,1832,1832,663.0,582.0,301.0,3664,51.0,95.0,23.0,39.0,23.0,40.0,9.0,43.0,38.0,116.0,4.0,,1.0,,1.0,98.0,254.0,1.0,5.0,86.0,285.0,1901,29.0,55.0,20.0,78.0,37.0,78.0,,2.0,47.0,121.0,112.0,84.0,3.0,40.0,1.0,,31.0,1.0,65.0,12.0,77.0,12.0,40.0,12.0,13.0,166.0,15.0,62.0,3.0,20.0,79.0,7.0,106.0,80.0,186.0,4.0,34.0,18.0,16.0,22.0,4.0,11.0,30.0,1.0,11.0,52.0,6.0,16.0,48.0,130.0,12.0,15.0,102.0,11.0,43.0,13.0,12.0,6.0,4.0,12.0,6.0,,121.0,663.0,21.0,0.5714285714285714,0.717948717948718,1.0,0.2,,0.2,0.3858267716535433,0.5272727272727272,0.47435897435897434,0.3841698841698842,0.5087719298245614,0.4625,0.4654605263157895,0.5735294117647058,0.5761904761904761,0.019305019305019305,0.2,0.1220472440944882,0.2,0.18604651162790697,0.034482758620689655,,16.32183908045977,0.4230769230769231,0.10144927536231885,0.05454545454545454,0.12153846153846154,0.08233731739707835,0.10204081632653061,0.11538461538461539,0.11702127659574468,0.08720271800679502,0.05555555555555555,0.1,0.08832807570977919,0.11403508771929824,0.125,0.09770114942528736,0.09693877551020408,0.15357142857142858,0.10062893081761007,0.10810810810810811,0.031496062992125984,0.5,0.3667953667953668,0.5368421052631579,0.6710526315789473,0.47058823529411764,0.16602316602316602,0.20930232558139536,0.2571428571428571,0.2222222222222222,0.44787644787644787,0.3275862068965517,0.3392857142857143,0.7894736842105263,0.015444015444015444,0.003861003861003861,,,,0.6842105263157895,0.5897435897435898,0.043478260869565216,0.5,0.575,0.0125,,0.3861003861003861,,0.46357027027027037,0.5081989130434782,0.4857468750000001,0.14776632302405499,0.15034965034965034,0.2736842105263158,0.4245614035087719,9.925590551181104,23.88,0.3618995633187773,,4.0,2.0,2.0,1.0,1.0,1.0,,1.0,,2.0,,,2.0,,,0.25,0.3333333333333333,1.0,0.017543859649122806,0.017543859649122806,,,0.0125,,,,,,,,0.25,,,,1.0,False,,,
2440,1610612746,Matt Barnes,Matt Barnes,2440,LAC,22565.0,376,-137,718,725,271.0,265.0,108.0,1443,20.0,35.0,7.0,13.0,9.0,12.0,6.0,16.0,6.0,9.0,4.0,,3.0,,,32.0,60.0,1.0,7.0,19.0,86.0,826,10.0,16.0,8.0,28.0,14.0,22.0,,1.0,6.0,34.0,38.0,26.0,3.0,14.0,3.0,,5.0,,20.0,3.0,23.0,3.0,8.0,3.0,9.0,49.0,6.0,20.0,,6.0,42.0,4.0,52.0,26.0,78.0,1.0,11.0,7.0,4.0,16.0,5.0,11.0,9.0,,5.0,25.0,5.0,6.0,24.0,43.0,1.0,1.0,24.0,2.0,11.0,2.0,1.0,1.0,,1.0,,1.0,34.0,271.0,7.0,0.59375,0.76,1.0,0.14285714285714285,,0.14285714285714285,0.5333333333333333,0.625,0.6363636363636364,0.5,0.5263157894736842,0.6086956521739131,0.5512820512820513,0.5833333333333334,0.6071428571428571,0.1044776119402985,,0.08333333333333333,0.02857142857142857,0.25,,,12.203791469194314,0.64,0.16666666666666666,,0.16030534351145037,0.06779661016949153,0.0759493670886076,0.12244897959183673,0.14076246334310852,0.0755813953488372,0.04395604395604396,0.042105263157894736,0.11009174311926606,0.14285714285714285,,0.16666666666666666,0.11538461538461539,0.18867924528301888,0.06666666666666667,0.10526315789473684,0.034482758620689655,,0.5223880597014925,0.5714285714285714,0.5882352941176471,0.5,0.23880597014925373,0.375,0.5,0.5,0.13432835820895522,0.6666666666666666,0.6666666666666666,1.0,0.05970149253731343,0.04477611940298507,,,,0.6842105263157895,0.5384615384615384,,0.5217391304347826,0.75,,,0.6268656716417911,,0.5135671641791043,0.5295794117647059,0.5028717391304348,0.14473684210526316,0.15942028985507245,0.32558139534883723,0.3953488372093023,4.6883333333333335,25.37142857142857,0.3774373259052925,,1.0,,,1.0,2.0,1.0,,1.0,,3.0,,,,,,0.25,0.25,1.0,0.10526315789473684,0.05263157894736842,,,0.043478260869565216,,,,,,,,,,,,,False,,,
77,1610612746,Doug Overton,Doug Overton,77,LAC,54020.0,900,-20,1682,1676,541.0,390.0,254.0,3358,13.0,29.0,4.0,5.0,1.0,7.0,6.0,22.0,68.0,143.0,2.0,3.0,19.0,1.0,8.0,87.0,194.0,3.0,21.0,21.0,204.0,1785,7.0,15.0,,14.0,26.0,60.0,1.0,9.0,13.0,68.0,96.0,78.0,6.0,8.0,19.0,3.0,5.0,,98.0,22.0,120.0,21.0,36.0,18.0,44.0,262.0,3.0,13.0,,11.0,48.0,2.0,61.0,16.0,77.0,1.0,23.0,16.0,7.0,29.0,13.0,23.0,20.0,1.0,6.0,49.0,3.0,18.0,33.0,77.0,1.0,4.0,29.0,1.0,5.0,7.0,2.0,1.0,,2.0,1.0,,68.0,541.0,14.0,0.5517241379310345,0.5783132530120482,0.6666666666666666,0.14285714285714285,0.1111111111111111,0.14285714285714285,0.4484536082474227,0.4666666666666667,0.43333333333333335,0.4255813953488372,0.3888888888888889,0.39855072463768115,0.4424778761061947,0.3888888888888889,0.43506493506493504,0.09767441860465116,,0.02577319587628866,0.10344827586206896,0.045454545454545456,0.006993006993006993,,13.888888888888888,0.5918367346938775,0.03333333333333333,,0.07239819004524888,0.01951951951951952,0.06358381502890173,0.026785714285714284,0.07057416267942583,0.02056555269922879,0.025906735751295335,0.01,0.02197802197802198,0.020618556701030927,0.06666666666666667,0.06666666666666667,0.02824858757062147,0.10309278350515463,0.04411764705882353,0.13513513513513514,0.008849557522123894,0.5,0.13488372093023257,0.4482758620689655,0.5,0.15384615384615385,0.10232558139534884,0.2727272727272727,0.2857142857142857,0.6666666666666666,0.6651162790697674,0.4755244755244755,0.4788732394366197,0.6176470588235294,0.009302325581395349,0.08837209302325581,0.15789473684210525,0.15789473684210525,0.6666666666666666,0.2777777777777778,0.8,,0.10144927536231885,0.14285714285714285,0.11594202898550725,0.125,0.23255813953488372,0.15789473684210525,0.43257406542056076,0.4607176470588235,0.4098147058823529,0.0228310502283105,0.025252525252525252,0.06862745098039216,0.3333333333333333,14.832989690721655,25.919047619047618,0.321640903686088,1.0,1.0,1.0,,,1.0,1.0,,2.0,,3.0,,,6.0,,,,,,0.05555555555555555,0.1111111111111111,,,0.014492753623188406,,,,,3.0,,,,,3.0,,,False,,,
779,1610612746,Glen Rice,Glen Rice,779,LAC,10945.0,182,26,338,332,159.0,90.0,56.0,670,4.0,5.0,1.0,1.0,1.0,1.0,2.0,11.0,7.0,19.0,3.0,4.0,18.0,,8.0,13.0,35.0,5.0,21.0,15.0,56.0,339,3.0,4.0,2.0,8.0,6.0,17.0,1.0,9.0,4.0,19.0,14.0,12.0,15.0,4.0,18.0,4.0,2.0,,13.0,2.0,15.0,2.0,9.0,2.0,2.0,32.0,,5.0,,5.0,16.0,,21.0,5.0,26.0,,3.0,3.0,,6.0,1.0,5.0,3.0,,1.0,9.0,,3.0,10.0,14.0,,,15.0,,6.0,1.0,,,,,,,19.0,159.0,2.0,0.5384615384615384,0.6363636363636364,1.0,0.23809523809523808,0.1111111111111111,0.23809523809523808,0.37142857142857144,0.75,0.35294117647058826,0.36607142857142855,0.5,0.28846153846153844,0.4365079365079365,0.5714285714285714,0.3392857142857143,0.375,,0.05714285714285714,,0.09090909090909091,0.05263157894736842,,17.733990147783253,0.6666666666666666,,,0.12121212121212122,0.03937007874015748,0.15151515151515152,,0.12727272727272726,0.03125,0.1,,0.0196078431372549,,,0.125,0.07142857142857142,0.16,0.18518518518518517,,,,0.08928571428571429,0.8,0.8,0.5,0.19642857142857142,0.18181818181818182,0.2,1.0,0.3392857142857143,0.3684210526315789,0.3888888888888889,0.42857142857142855,0.05357142857142857,0.32142857142857145,0.2222222222222222,0.2222222222222222,1.0,0.16666666666666666,1.0,,0.038461538461538464,1.0,0.3076923076923077,,0.4642857142857143,0.2222222222222222,0.45641517857142844,0.4246250000000001,0.43694038461538465,0.0967741935483871,0.14634146341463414,0.14285714285714285,0.3392857142857143,13.242857142857144,24.990476190476187,0.47041420118343197,,,,1.0,1.0,1.0,1.0,,1.0,,2.0,,,1.0,,,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,0.16666666666666666,,,0.038461538461538464,,,,1.0,,,,,1.0,,,,False,,,
988,1610612746,Randy Livingston,Randy Livingston,988,LAC,1364.0,23,-11,45,44,15.0,14.0,6.0,89,,1.0,,,,,,,,1.0,,,2.0,,,,2.0,,2.0,2.0,2.0,43,,,,,,,,,,,,,,,2.0,,1.0,,1.0,,1.0,,,1.0,,2.0,,,,,3.0,,3.0,,3.0,,2.0,2.0,,1.0,,1.0,,,,1.0,,,1.0,6.0,,,2.0,,1.0,,,,,,,,,15.0,2.0,,,,,,,,,,,,,0.2,,,0.5,,0.5,1.0,,,,11.320754716981131,1.0,,,0.15,,,,0.125,,,,,,,,0.3333333333333333,0.08333333333333333,,,,,0.25,,,,,,,,0.25,,,,,0.5,,,,,,,,,,,0.75,,0.4654875,,,0.2,0.3333333333333333,,,7.75,26.45,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,
2404,1610612746,Chris Wilcox,Chris Wilcox,2404,LAC,55126.0,919,-8,1748,1750,520.0,435.0,271.0,3498,113.0,166.0,43.0,67.0,29.0,47.0,43.0,110.0,6.0,21.0,,,1.0,,1.0,162.0,297.0,,1.0,83.0,407.0,1874,49.0,83.0,21.0,119.0,42.0,78.0,,1.0,44.0,128.0,204.0,120.0,,66.0,,,15.0,,36.0,4.0,40.0,4.0,24.0,2.0,10.0,84.0,13.0,70.0,1.0,20.0,104.0,13.0,137.0,84.0,221.0,16.0,22.0,15.0,7.0,22.0,5.0,13.0,26.0,2.0,9.0,48.0,4.0,11.0,75.0,130.0,10.0,13.0,112.0,16.0,52.0,12.0,15.0,8.0,5.0,15.0,11.0,4.0,128.0,520.0,9.0,0.6296296296296297,0.7906976744186046,,,,,0.5454545454545454,0.5903614457831325,0.5384615384615384,0.5436241610738255,0.5903614457831325,0.5316455696202531,0.588150289017341,0.6263157894736842,0.5981308411214953,0.003355704697986577,,0.050505050505050504,0.04819277108433735,0.05454545454545454,0.047619047619047616,,18.896882494004796,0.4583333333333333,0.24528301886792453,0.022727272727272728,0.1597542242703533,0.09943181818181818,0.12345679012345678,0.08074534161490683,0.15252152521525214,0.09595375722543352,0.11059907834101383,0.12322274881516587,0.07246376811594203,0.058394160583941604,0.20833333333333334,0.15,0.1945945945945946,0.14335664335664336,0.128,0.10810810810810811,0.13333333333333333,0.7333333333333333,0.5570469798657718,0.6807228915662651,0.7151898734177216,0.6283185840707964,0.3691275167785235,0.39090909090909093,0.41346153846153844,0.627906976744186,0.07046979865771812,0.2857142857142857,0.3,0.6666666666666666,,0.003355704697986577,,,,0.8072289156626506,0.6417910447761194,0.16279069767441862,0.5949367088607594,0.6170212765957447,0.012658227848101266,,0.5604026845637584,,0.4894787878787879,0.5272,0.5083141025641026,0.15568862275449102,0.15615615615615616,0.29238329238329236,0.3144963144963145,4.4080808080808085,42.4,0.2974828375286041,,3.0,2.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,False,,,
1917,1610612746,Wang Zhi-zhi,Wang Zhi-zhi,1917,LAC,544.0,9,2,20,19,4.0,17.0,1.0,39,,,,,,,,1.0,,,,,,,,,1.0,,,4.0,4.0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,3.0,4.0,,4.0,,,,,,,,,,,,,,,,,,4.0,,2.0,,1.0,,1.0,1.0,,,,4.0,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,14.285714285714286,,0.75,,,,0.5,,0.2,,,,,,,,,,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.3498,,,0.6666666666666666,0.6666666666666666,,,10.1,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,
2408,1610612746,Melvin Ely,Melvin Ely,2408,LAC,19041.0,317,7,598,593,236.0,216.0,89.0,1191,16.0,30.0,7.0,15.0,5.0,11.0,15.0,43.0,5.0,12.0,,,1.0,,,36.0,85.0,,1.0,21.0,93.0,603,9.0,21.0,11.0,29.0,11.0,35.0,,,11.0,33.0,30.0,42.0,,12.0,1.0,,2.0,,9.0,3.0,12.0,3.0,2.0,4.0,3.0,27.0,6.0,21.0,,3.0,25.0,8.0,36.0,27.0,63.0,1.0,6.0,3.0,3.0,3.0,,1.0,7.0,,2.0,10.0,1.0,3.0,21.0,44.0,1.0,4.0,30.0,4.0,14.0,3.0,15.0,10.0,5.0,15.0,8.0,2.0,33.0,236.0,7.0,0.4166666666666667,0.5,,,,,0.4235294117647059,0.42857142857142855,0.3142857142857143,0.4186046511627907,0.42857142857142855,0.3142857142857143,0.4696969696969697,0.5370370370370371,0.375,0.011627906976744186,,0.023529411764705882,0.06666666666666667,,,,15.460992907801419,0.3,0.2962962962962963,,0.11363636363636363,0.08015267175572519,0.05,0.14285714285714285,0.1,0.08881578947368421,0.07692307692307693,0.12345679012345678,0.04854368932038835,0.16666666666666666,,0.12698412698412698,0.1016949152542373,0.11224489795918367,0.06382978723404255,,0.02127659574468085,0.5333333333333333,0.3488372093023256,0.5333333333333333,0.5714285714285714,0.4375,0.5,0.3488372093023256,0.3488372093023256,0.3333333333333333,0.13953488372093023,0.4166666666666667,0.4166666666666667,0.6,,0.011627906976744186,,,,0.7142857142857143,0.4666666666666667,,0.3142857142857143,0.45454545454545453,,,0.36046511627906974,,0.45104709302325574,0.5003166666666667,0.43372571428571427,0.14583333333333334,0.14736842105263157,0.3118279569892473,0.3548387096774194,6.35294117647059,25.5,0.39464882943143814,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,False,,,
2549,1610612746,Chris Kaman,Chris Kaman,2549,LAC,81060.0,1351,-96,2551,2549,658.0,524.0,343.0,5100,86.0,167.0,30.0,54.0,13.0,33.0,44.0,122.0,10.0,30.0,,,1.0,,1.0,140.0,319.0,,1.0,68.0,348.0,2754,36.0,72.0,19.0,91.0,26.0,70.0,,1.0,21.0,73.0,164.0,116.0,,58.0,,,49.0,,55.0,6.0,61.0,5.0,37.0,5.0,13.0,128.0,3.0,88.0,2.0,38.0,175.0,31.0,244.0,93.0,337.0,6.0,16.0,11.0,5.0,59.0,11.0,32.0,59.0,5.0,27.0,118.0,15.0,33.0,106.0,168.0,9.0,25.0,94.0,6.0,42.0,8.0,52.0,35.0,16.0,52.0,25.0,1.0,73.0,658.0,11.0,0.5857142857142857,0.7387387387387387,,,,,0.438871473354232,0.5,0.37142857142857144,0.4375,0.5,0.36619718309859156,0.47802197802197804,0.5352941176470588,0.42441860465116277,0.003125,,0.1536050156739812,0.17964071856287425,0.14754098360655737,0.03333333333333333,,16.163648558014756,0.5,0.36470588235294116,0.02531645569620253,0.1757028112449799,0.08915906788247213,0.16170212765957448,0.015306122448979591,0.17303005686433795,0.07692307692307693,0.08734939759036145,0.06796116504854369,0.10982658959537572,0.01744186046511628,,0.1861198738170347,0.1893687707641196,0.15608465608465608,0.17045454545454544,0.13559322033898305,0.046875,0.4807692307692308,0.521875,0.5149700598802395,0.6277372262773723,0.5813953488372093,0.38125,0.36065573770491804,0.4230769230769231,0.5,0.09375,0.3333333333333333,0.3448275862068966,1.0,,0.003125,,,,0.75,0.5555555555555556,0.1,0.4647887323943662,0.3939393939393939,0.014084507042253521,,0.525,,0.47638119122257044,0.5221985507246377,0.46613142857142875,0.11797752808988764,0.11830985915492957,0.2614942528735632,0.20977011494252873,4.707836990595611,68.4,0.25793806350450804,1.0,8.0,1.0,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,11.0,,False,,,
178,1610612746,Olden Polynice,Olden Polynice,178,LAC,503.0,8,3,16,16,3.0,12.0,1.0,32,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,2.0,,1.0,,,1.0,,1.0,1.0,2.0,,1.0,,1.0,,1.0,,2.0,,,2.0,1.0,,,2.0,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,11.76470588235294,,,,0.14285714285714285,0.16666666666666666,,,0.125,0.125,,0.25,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,
