EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveMakes,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,OffensiveGoaltends,LongMidRangePctBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,BlockedArc3,on,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked
2567,1610612747,Brian Cook,Brian Cook,2567,LAL,15112.0,252,-17,493,493,187,198,64.0,986,12.0,15.0,3.0,5.0,2.0,3.0,3.0,11.0,22.0,53.0,,1.0,,,,,,3.0,,,,3.0,37.0,79,,4.0,7.0,81,505,5.0,11.0,,,3.0,13.0,12.0,22,,3.0,4.0,28,62.0,12.0,,,6.0,,,3.0,,,11.0,3.0,14.0,2.0,1.0,3.0,2.0,6.0,31.0,3.0,14.0,,3.0,32.0,1.0,36.0,17.0,53,,10.0,5.0,5.0,7.0,3.0,4.0,3.0,,3.0,,,10.0,2.0,3.0,18.0,35,6.0,,9.0,1.0,,3.0,2.0,8.0,,3.0,,,5.0,8.0,6.0,,,,28,187,10.0,0.8378378378378378,0.9117647058823529,,,,,,0.46835443037974683,0.45454545454545453,0.5454545454545454,0.4457831325301205,0.45454545454545453,0.48,0.46551724137931033,0.5,0.5185185185185185,0.04819277108433735,,,,17.19858156028369,0.7,0.07692307692307693,,0.18181818181818182,0.06796116504854369,0.07894736842105263,0.05084745762711865,0.16355140186915887,0.06415094339622641,0.07692307692307693,0.03508771929824561,0.08181818181818182,0.045454545454545456,0.06666666666666667,0.20512820512820512,0.125,0.20987654320987653,0.09090909090909091,,,0.75,0.18072289156626506,0.8,0.8,0.75,0.13253012048192772,0.2727272727272727,0.2727272727272727,1.0,0.6385542168674698,0.41509433962264153,0.41509433962264153,0.8636363636363636,0.012048192771084338,,,,0.03614457831325301,,,,0.45454545454545453,0.6,,,,,,,,0.12,0.6666666666666666,,,0.12,,0.2289156626506024,,0.42729518072289147,0.47956999999999994,0.400528,0.03529411764705882,0.037037037037037035,0.16049382716049382,0.345679012345679,13.402531645569619,25.125,0.3793103448275862,,,,,,,,False,,,
935,1610612747,Bryon Russell,Bryon Russell,935,LAL,44835.0,747,32,1438,1433,538,513,189.0,2871,13.0,22.0,2.0,4.0,4.0,8.0,3.0,10.0,26.0,69.0,11.0,25.0,1.0,2.0,2.0,9.0,23.0,62.0,3.0,4.0,7.0,23.0,42.0,101,34.0,87.0,39.0,225,1443,6.0,13.0,4.0,6.0,5.0,29.0,10.0,28,9.0,32.0,29.0,76,70.0,14.0,99.0,3.0,4.0,,,62.0,23.0,2.0,50.0,10.0,60.0,8.0,2.0,18.0,12.0,20.0,130.0,5.0,18.0,3.0,12.0,63.0,12.0,87.0,26.0,113,6.0,27.0,8.0,19.0,18.0,5.0,11.0,11.0,3.0,7.0,,,29.0,4.0,8.0,39.0,93,5.0,2.0,49.0,1.0,1.0,13.0,12.0,10.0,,8.0,,1.0,1.0,10.0,3.0,1.0,,1.0,76,538,15.0,0.8333333333333334,0.875,0.9705882352941176,0.39080459770114945,0.6666666666666666,0.28125,0.39080459770114945,0.4158415841584158,0.46153846153846156,0.35714285714285715,0.4946808510638298,0.631578947368421,0.39166666666666666,0.5306603773584906,0.6304347826086957,0.48717948717948717,0.4627659574468085,0.019801980198019802,0.09090909090909091,,14.492753623188406,0.6206896551724138,0.23529411764705882,0.05,0.12233009708737864,0.03296703296703297,0.08888888888888889,0.03496503496503497,0.11538461538461539,0.033381712626995644,0.015503875968992248,0.02,0.04868913857677903,0.0380952380952381,0.02631578947368421,0.0743801652892562,0.1118421052631579,0.15289256198347106,0.09259259259259259,0.07407407407407407,0.05454545454545454,0.3,0.11702127659574468,0.5909090909090909,0.65,0.7692307692307693,0.05319148936170213,0.3,0.3,,0.3670212765957447,0.37681159420289856,0.37681159420289856,0.9615384615384616,0.13297872340425532,0.44,0.44,1.0,0.32978723404255317,0.3709677419354839,0.3709677419354839,0.9565217391304348,0.21052631578947367,0.5,0.5,0.10526315789473684,0.5,1.0,0.21052631578947367,0.75,0.6666666666666666,0.13333333333333333,0.5,0.15,0.2222222222222222,0.38333333333333336,0.30434782608695654,0.5797872340425532,0.3709677419354839,0.4844821808510637,0.4444966666666666,0.4850175,0.065,0.11504424778761062,0.1288888888888889,0.3377777777777778,14.469306930693069,24.845977011494252,0.3741307371349096,,,,,,,,False,,,
2441,1610612747,Jamal Sampson,Jamal Sampson,2441,LAL,3586.0,60,2,112,110,37,21,18.0,222,3.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,6.0,7,,,3.0,15,110,2.0,3.0,,,3.0,7.0,2.0,3,,,1.0,5,8.0,4.0,,,4.0,,,,,,2.0,,2.0,,,,1.0,1.0,4.0,3.0,9.0,,1.0,11.0,1.0,13.0,12.0,25,1.0,,,,2.0,,1.0,,,1.0,,,2.0,2.0,,5.0,8,1.0,,6.0,,,2.0,1.0,1.0,,,,,1.0,1.0,,,,1.0,5,37,2.0,0.6666666666666666,1.0,,,,,,0.8571428571428571,0.6666666666666666,0.6666666666666666,0.8571428571428571,0.6666666666666666,0.6666666666666666,0.75,0.5833333333333334,0.5,,,,,8.955223880597014,1.0,0.16666666666666666,,0.28205128205128205,0.17307692307692307,0.09090909090909091,0.23076923076923078,0.24,0.18461538461538463,0.2727272727272727,0.1111111111111111,0.15625,0.1,0.6666666666666666,0.36363636363636365,0.3333333333333333,0.1875,0.1,,1.0,,0.5714285714285714,0.75,0.75,0.6666666666666666,0.2857142857142857,1.0,1.0,0.5,0.14285714285714285,1.0,1.0,1.0,,,,,,,,,0.6666666666666666,0.5,,,,,,,,0.6666666666666666,0.5,,,,,0.5714285714285714,,0.47934285714285707,0.48140000000000005,0.4577,0.2222222222222222,0.2222222222222222,0.4666666666666667,0.3333333333333333,5.7,,0.33035714285714285,,,,,,,,False,,,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,78508.0,1308,135,2532,2530,924,743,349.0,5062,121.0,200.0,22.0,37.0,40.0,71.0,59.0,149.0,68.0,186.0,5.0,18.0,3.0,8.0,,5.0,30.0,92.0,4.0,5.0,19.0,54.0,248.0,535,35.0,110.0,252.0,853,2612,31.0,67.0,7.0,13.0,16.0,99.0,77.0,184,19.0,59.0,137.0,348,194.0,302.0,75.0,30.0,30.0,,5.0,87.0,30.0,41.0,154.0,34.0,188.0,18.0,16.0,93.0,28.0,33.0,410.0,6.0,44.0,1.0,27.0,119.0,5.0,151.0,51.0,202,16.0,53.0,38.0,15.0,54.0,7.0,23.0,28.0,1.0,31.0,2.0,5.0,82.0,11.0,31.0,34.0,97,,10.0,289.0,20.0,16.0,109.0,33.0,14.0,1.0,5.0,,3.0,6.0,15.0,6.0,,,,348,924,13.0,0.3911290322580645,0.41630901287553645,0.7142857142857143,0.3181818181818182,0.5384615384615384,0.3220338983050847,0.3333333333333333,0.4635514018691589,0.4626865671641791,0.41847826086956524,0.465891472868217,0.51875,0.43415637860082307,0.5448051948051948,0.5511363636363636,0.5527156549520766,0.17054263565891473,0.07663551401869159,0.11,0.087248322147651,28.90625,0.6585365853658537,0.058823529411764705,0.008,0.1285097192224622,0.046218487394957986,0.10112359550561797,0.025974025974025976,0.12238055322715842,0.042265426880811495,0.046263345195729534,0.050335570469798654,0.04289544235924933,0.02857142857142857,0.017857142857142856,0.07563025210084033,0.11191335740072202,0.170316301703163,0.0995260663507109,0.10714285714285714,0.05211726384364821,0.4,0.31007751937984496,0.605,0.6797752808988764,0.4297520661157025,0.2310077519379845,0.3959731543624161,0.4338235294117647,0.3050847457627119,0.28837209302325584,0.3655913978494624,0.37777777777777777,0.39705882352941174,0.027906976744186046,0.2777777777777778,0.2777777777777778,0.8,0.14263565891472868,0.32608695652173914,0.32608695652173914,0.7,0.4625,0.5945945945945946,0.2727272727272727,0.1,0.375,0.6666666666666666,0.0625,0.8,0.75,0.29218106995884774,0.5633802816901409,0.0205761316872428,,0.2222222222222222,0.35185185185185186,0.4806201550387597,0.3448275862068966,0.47254953051643206,0.4894043478260869,0.4664327004219411,0.1519674355495251,0.17467948717948717,0.1160609613130129,0.4079718640093787,8.879439252336446,26.85363636363636,0.36492890995260663,,0.03225806451612903,,3.0,0.02654867256637168,,1.0,False,,,
2457,1610612747,Jannero Pargo,Jannero Pargo,2457,LAL,2189.0,36,-4,74,74,27,40,4.0,148,,,,,,,,2.0,,2.0,1.0,2.0,,,1.0,1.0,,,,,,,,4,1.0,2.0,,3,72,,,,,,,,1,1.0,1.0,,3,,,3.0,,,,,,,,5.0,2.0,7.0,1.0,1.0,3.0,1.0,1.0,16.0,,,,,4.0,,4.0,,4,,2.0,2.0,,3.0,,2.0,3.0,1.0,1.0,,1.0,6.0,,4.0,2.0,2,,,,,,,,,,,,,,,,,,,3,27,,,,1.0,0.5,,1.0,0.5,,,,0.25,,0.75,0.25,,0.75,0.3333333333333333,,,,15.0,0.5,,,0.14814814814814814,,,,0.11428571428571428,,,,,,,,0.125,0.3,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,0.3333333333333333,0.5,0.5,1.0,,,,,,,,,,,,,,,,0.5,1.0,,,0.3333333333333333,,0.4316,,0.511525,,,,1.0,15.775,23.75,0.36486486486486486,,,,,,,,False,,,
252,1610612747,Karl Malone,Karl Malone,252,LAL,38463.0,641,53,1261,1268,574,458,150.0,2529,39.0,65.0,4.0,9.0,20.0,27.0,10.0,32.0,32.0,90.0,,,,,,,,1.0,,,,1.0,81.0,187,,1.0,87.0,249,1303,7.0,18.0,,,22.0,36.0,34.0,74,,1.0,50.0,118,116.0,46.0,,,8.0,,,1.0,,12.0,63.0,8.0,71.0,7.0,1.0,50.0,6.0,7.0,150.0,8.0,23.0,1.0,23.0,84.0,24.0,131.0,32.0,163,4.0,21.0,8.0,13.0,29.0,8.0,27.0,18.0,1.0,2.0,,3.0,47.0,3.0,21.0,33.0,64,3.0,4.0,116.0,7.0,,43.0,19.0,6.0,,3.0,,,3.0,6.0,4.0,,,2.0,118,574,11.0,0.7160493827160493,0.7532467532467533,,,,,,0.43315508021390375,0.3888888888888889,0.4594594594594595,0.4308510638297872,0.3888888888888889,0.4533333333333333,0.5123456790123457,0.5454545454545454,0.5462962962962963,0.005319148936170213,0.06417112299465241,0.16923076923076924,0.03125,20.166898470097355,0.6170212765957447,0.48,0.016129032258064516,0.1700404858299595,0.049145299145299144,0.184,0.0851063829787234,0.172859450726979,0.05516014234875445,0.07947019867549669,0.03496503496503497,0.034482758620689655,0.08955223880597014,0.07407407407407407,0.14285714285714285,0.20134228187919462,0.16371681415929204,0.16,0.28,0.0425531914893617,0.6666666666666666,0.34574468085106386,0.6,0.7222222222222222,0.7948717948717948,0.1702127659574468,0.3125,0.3225806451612903,0.7,0.4787234042553192,0.35555555555555557,0.35555555555555557,0.625,,,,,0.005319148936170213,,,,0.5,0.4444444444444444,0.25,,,,,,,0.36,0.7407407407407407,,,0.013333333333333334,,0.35106382978723405,,0.4638380319148936,0.4678923076923077,0.4704393333333333,0.19196428571428573,0.19282511210762332,0.14457831325301204,0.4738955823293173,10.245454545454544,24.8,0.45519429024583663,,,,,,,,False,,,
56,1610612747,Gary Payton,Gary Payton,56,LAL,82325.0,1372,122,2664,2663,1066,928,339.0,5327,125.0,196.0,7.0,12.0,48.0,80.0,52.0,124.0,34.0,91.0,9.0,15.0,1.0,2.0,2.0,4.0,20.0,73.0,,4.0,8.0,28.0,211.0,411,29.0,88.0,83.0,592,2762,14.0,23.0,1.0,6.0,7.0,38.0,78.0,148,10.0,32.0,52.0,238,224.0,198.0,84.0,3.0,12.0,,3.0,70.0,20.0,28.0,164.0,33.0,197.0,22.0,11.0,69.0,37.0,58.0,427.0,7.0,27.0,,35.0,101.0,3.0,139.0,34.0,173,6.0,43.0,27.0,16.0,33.0,10.0,15.0,31.0,6.0,18.0,2.0,4.0,64.0,5.0,28.0,36.0,76,1.0,8.0,121.0,5.0,1.0,34.0,28.0,8.0,,5.0,,,3.0,8.0,2.0,,,,238,1066,13.0,0.5308056872037915,0.5463414634146342,0.9655172413793104,0.32954545454545453,0.16666666666666666,0.3125,0.3411764705882353,0.51338199513382,0.6086956521739131,0.527027027027027,0.5100200400801603,0.5344827586206896,0.5166666666666667,0.5314748201438849,0.5588235294117647,0.5483870967741935,0.17635270541082165,0.0681265206812652,0.09693877551020408,0.07258064516129033,20.287958115183248,0.515625,0.03225806451612903,,0.09940944881889764,0.0268389662027833,0.1282051282051282,0.03167420814479638,0.10550814584949574,0.027709861450692746,0.04666666666666667,0.027777777777777776,0.010471204188481676,0.04294478527607362,,0.061224489795918366,0.09003215434083602,0.12608695652173912,0.11374407582938388,0.1774193548387097,0.02702702702702703,0.25,0.3927855711422846,0.6377551020408163,0.7062146892655368,0.568,0.24849699398797595,0.41935483870967744,0.45217391304347826,0.36538461538461536,0.18236472945891782,0.37362637362637363,0.37362637362637363,0.6470588235294118,0.03006012024048096,0.6,0.6,0.8888888888888888,0.1462925851703407,0.273972602739726,0.273972602739726,1.0,0.41379310344827586,0.5833333333333334,0.42857142857142855,0.06896551724137931,0.5,,0.13793103448275862,,,0.4444444444444444,0.6,0.022222222222222223,0.5,0.15555555555555556,0.2857142857142857,0.5691382765531062,0.2857142857142857,0.4993058467741938,0.5051462962962963,0.49898615819209036,0.06439393939393939,0.07727272727272727,0.06418918918918919,0.40202702702702703,6.686861313868613,25.77386363636363,0.40015015015015015,,,,,,,,False,,,
296,1610612747,Rick Fox,Rick Fox,296,LAL,50217.0,837,68,1597,1598,477,398,197.0,3195,33.0,62.0,6.0,8.0,10.0,14.0,15.0,26.0,9.0,35.0,1.0,15.0,,2.0,,5.0,14.0,46.0,2.0,6.0,3.0,11.0,57.0,123,15.0,61.0,22.0,181,1653,6.0,10.0,2.0,8.0,1.0,19.0,17.0,33,3.0,16.0,8.0,51,82.0,32.0,36.0,9.0,10.0,,,46.0,14.0,15.0,89.0,7.0,96.0,4.0,3.0,48.0,17.0,24.0,199.0,6.0,20.0,3.0,9.0,53.0,9.0,71.0,29.0,100,4.0,28.0,16.0,12.0,34.0,10.0,25.0,14.0,,9.0,,1.0,48.0,4.0,14.0,47.0,95,5.0,2.0,30.0,3.0,1.0,12.0,4.0,4.0,,2.0,,1.0,1.0,4.0,2.0,,,,51,477,12.0,0.7192982456140351,0.7884615384615384,0.8,0.2459016393442623,0.25,0.1875,0.2459016393442623,0.4634146341463415,0.6,0.5151515151515151,0.4320652173913043,0.5,0.4387755102040816,0.45685279187817257,0.5,0.4716981132075472,0.33152173913043476,0.12195121951219512,0.20967741935483872,0.07692307692307693,13.395297977036632,0.7083333333333334,0.20930232558139536,0.034482758620689655,0.083596214511041,0.03395585738539898,0.06040268456375839,0.046153846153846156,0.07918263090676884,0.03616133518776078,0.04568527918781726,0.025380710659898477,0.03076923076923077,0.04,0.06666666666666667,0.06521739130434782,0.061855670103092786,0.10596026490066225,0.07017543859649122,0.02857142857142857,0.041237113402061855,0.5,0.33695652173913043,0.532258064516129,0.673469387755102,0.7272727272727273,0.14130434782608695,0.5769230769230769,0.625,0.6,0.19021739130434784,0.2571428571428571,0.2571428571428571,0.8888888888888888,0.08152173913043478,0.06666666666666667,0.06666666666666667,1.0,0.25,0.30434782608695654,0.30434782608695654,0.7857142857142857,0.4444444444444444,0.75,0.16666666666666666,0.1111111111111111,,,0.3333333333333333,0.3333333333333333,1.0,0.2857142857142857,0.7142857142857143,0.10204081632653061,,0.22448979591836735,0.2727272727272727,0.6684782608695652,0.30434782608695654,0.5210453804347825,0.5162153846153846,0.4893693877551021,0.06217616580310881,0.09090909090909091,0.10497237569060773,0.281767955801105,7.483739837398372,24.85737704918032,0.2986850344395742,,,,,,,,False,,,
406,1610612747,Shaquille O'Neal,Shaquille O'Neal,406,LAL,77118.0,1285,226,2463,2446,914,727,349.0,4909,211.0,289.0,61.0,88.0,68.0,97.0,77.0,193.0,,2.0,,,,,,,,,,,,,288.0,484,,,168.0,744,2520,68.0,107.0,,,41.0,177.0,92.0,168,,,72.0,256,398.0,178.0,,,84.0,,,,,10.0,78.0,16.0,94.0,16.0,,43.0,13.0,22.0,204.0,25.0,98.0,4.0,53.0,187.0,20.0,260.0,127.0,387,16.0,19.0,9.0,10.0,32.0,11.0,22.0,54.0,1.0,10.0,,6.0,86.0,18.0,33.0,65.0,116,6.0,15.0,358.0,47.0,,158.0,46.0,84.0,1.0,50.0,,1.0,33.0,85.0,50.0,9.0,11.0,5.0,256,914,11.0,0.6909722222222222,0.8089430894308943,,,,,,0.5950413223140496,0.6355140186915887,0.5476190476190477,0.5950413223140496,0.6355140186915887,0.5476190476190477,0.5803432137285491,0.597972972972973,0.5203252032520326,,0.02066115702479339,0.01384083044982699,0.031088082901554404,25.375742747291156,0.37209302325581395,0.28169014084507044,0.026845637583892617,0.19140225179119755,0.1101123595505618,0.21115537848605578,0.11574074074074074,0.19543973941368079,0.1112115732368897,0.1347517730496454,0.08904109589041095,0.10759493670886076,0.11464968152866242,0.11864406779661017,0.16738197424892703,0.21016949152542372,0.1915367483296214,0.21025641025641026,0.21428571428571427,0.08648648648648649,0.5882352941176471,0.5971074380165289,0.7301038062283737,0.7403508771929824,0.7061611374407583,0.3987603305785124,0.39896373056994816,0.4117647058823529,0.6493506493506493,0.004132231404958678,,,,,,,,,,,,0.822429906542056,0.6931818181818182,0.32786885245901637,,,,,,,0.5773809523809523,0.7010309278350515,,,,,0.5971074380165289,,0.5043675619834712,0.5466687499999999,0.5035416666666667,0.26554621848739496,0.26554621848739496,0.23790322580645162,0.34408602150537637,3.1960743801652893,,0.3710921640276086,2.0,,,,,,1.0,False,,,
270,1610612747,Horace Grant,Horace Grant,270,LAL,31359.0,523,-23,976,983,322,342,140.0,1959,18.0,32.0,7.0,12.0,2.0,6.0,6.0,18.0,15.0,49.0,,,,,,,,,,,,,39.0,99,,,20.0,98,1041,9.0,20.0,,,5.0,23.0,7.0,29,,,11.0,25,58.0,20.0,,,12.0,,,,,5.0,34.0,9.0,43.0,6.0,3.0,9.0,5.0,20.0,95.0,11.0,29.0,,23.0,51.0,5.0,79.0,40.0,119,4.0,11.0,5.0,6.0,8.0,2.0,5.0,5.0,2.0,3.0,,,13.0,2.0,3.0,17.0,31,4.0,,26.0,2.0,,11.0,3.0,10.0,,8.0,,,2.0,10.0,5.0,,1.0,,25,322,6.0,0.7435897435897436,0.8787878787878788,,,,,,0.3939393939393939,0.45,0.2413793103448276,0.3939393939393939,0.45,0.2413793103448276,0.44144144144144143,0.4791666666666667,0.3472222222222222,,0.050505050505050504,0.15625,,10.83916083916084,0.6153846153846154,0.14705882352941177,,0.159375,0.07142857142857142,0.21296296296296297,0.11224489795918367,0.17289719626168223,0.07936507936507936,0.08571428571428572,0.06666666666666667,0.0663265306122449,0.13333333333333333,0.043478260869565216,0.1511627906976744,0.16129032258064516,0.16312056737588654,0.2111111111111111,0.2222222222222222,0.07272727272727272,0.5,0.32323232323232326,0.5625,0.6666666666666666,0.6666666666666666,0.18181818181818182,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.494949494949495,0.30612244897959184,0.30612244897959184,0.8666666666666667,,,,,,,,,0.6,0.5833333333333334,0.14285714285714285,,,,,,,0.20689655172413793,0.3333333333333333,,,,,0.32323232323232326,,0.4499222222222221,0.5006526315789475,0.4268206896551724,0.10185185185185185,0.10185185185185185,0.23469387755102042,0.25510204081632654,10.580808080808081,,0.32991803278688525,,,,,,,,False,,,
2466,1610612747,Maurice Carter,Maurice Carter,2466,LAL,1576.0,26,4,47,47,19,18,8.0,94,2.0,2.0,,,,,,,2.0,4.0,,,,,,,1.0,2.0,,1.0,1.0,1.0,4.0,6,1.0,2.0,7.0,18,57,1.0,1.0,,1.0,,2.0,1.0,1,1.0,1.0,5.0,10,6.0,2.0,3.0,,,,,2.0,1.0,,2.0,,2.0,,,1.0,,1.0,4.0,,,,,1.0,,1.0,,1,,,,,,,,1.0,1.0,,,,1.0,,,1.0,1,,,8.0,,,2.0,2.0,,,,,,,,,,,,10,19,,0.75,0.75,1.0,0.5,,1.0,0.5,0.6666666666666666,1.0,1.0,0.6875,0.5,1.25,0.75,0.5,1.0,0.25,,,,23.21428571428571,,,,0.058823529411764705,,,,0.045454545454545456,,,,,,,0.25,,,,,,,0.25,1.0,1.0,1.0,,,,,0.5,0.5,0.5,0.5,,,,,0.25,0.5,0.5,1.0,,,,,,,0.5,,,,,,,0.5,1.0,0.5,0.5,0.49273750000000005,0.439225,0.453925,0.2,0.25,0.1111111111111111,0.5555555555555556,13.25,26.4,0.40425531914893614,,,,,,,,False,,,
