EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BlockingFoulsDrawn,Fg3aBlocked,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,FG3APctBlocked,Corner3PctBlocked,BlockedLongMidRange,OffensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,DefensiveGoaltends,3SecondViolations,Clear Path Fouls,on,BlockedCorner3,HeaveMakes
202322,1610612764,John Wall,John Wall,202322,WAS,103737.0,1729,64.0,3376,3366,799.0,880,393,6742,139.0,219.0,13.0,22.0,49.0,80.0,29.0,76.0,119.0,322.0,8.0,28.0,7.0,,1.0,65.0,169.0,15.0,29.0,23.0,66.0,287.0,617.0,73.0,197.0,158.0,951,3590,26.0,50.0,16.0,36.0,6.0,106.0,81.0,175.0,23.0,67.0,74.0,305.0,88.0,486.0,138.0,81.0,8.0,3.0,166.0,65.0,32.0,284.0,159.0,443.0,85.0,74.0,187.0,33.0,64.0,1045.0,3.0,22.0,,45.0,112.0,2.0,159.0,25.0,184,9.0,75.0,38.0,37.0,123.0,26.0,89.0,64.0,10.0,34.0,7.0,187.0,10.0,50.0,54.0,5.0,142.0,7.0,1.0,10.0,182.0,10.0,1.0,9.0,200.0,30.0,,6.0,94.0,2.0,15.0,21.0,18.0,3.0,23.0,10.0,303.0,789.0,15.0,11.0,0.15331010452961671,0.15547703180212014,0.6301369863013698,0.37055837563451777,0.4444444444444444,0.34328358208955223,0.37628865979381443,0.4651539708265802,0.52,0.46285714285714286,0.4871007371007371,0.5813953488372093,0.4772727272727273,0.5284916201117319,0.603448275862069,0.5391459074733096,0.24201474201474202,0.05186385737439222,0.1187214611872146,0.039473684210526314,0.009316770186335404,28.14044213263979,0.6577540106951871,0.023255813953488372,,0.1038961038961039,0.019315188762071993,0.09221311475409837,0.00625,0.10025542784163474,0.015441630636195183,0.03,0.019417475728155338,0.013207547169811321,0.006230529595015576,0.006289308176100629,0.09366391184573003,0.09627329192546584,0.11959287531806616,0.08421052631578947,0.12037037037037036,0.022556390977443608,0.43478260869565216,0.269041769041769,0.634703196347032,0.7202072538860104,0.2302158273381295,0.09336609336609336,0.3815789473684211,0.3972602739726027,0.034482758620689655,0.3955773955773956,0.3695652173913043,0.3730407523510972,0.09243697478991597,0.0343980343980344,0.2857142857142857,0.2857142857142857,0.875,0.2076167076167076,0.38461538461538464,0.38461538461538464,0.6,0.2558139534883721,0.5909090909090909,0.07692307692307693,0.08139534883720931,0.3372093023255814,0.5172413793103449,0.8666666666666667,0.3305785123966942,0.6125,0.004132231404958678,,0.2727272727272727,0.3484848484848485,0.5110565110565111,0.39156626506024095,0.49748872366790586,0.5187136363636364,0.4862711864406779,0.10909090909090909,0.13803230543318648,0.010050251256281407,0.11146161934805468,0.3207150368033649,11.156401944894654,26.35482233502538,0.23667061611374407,4.0,,2.0,2.0,2.0,,,,,,1.0,,0.14285714285714285,1.0,2.0,,,False,,
203078,1610612764,Bradley Beal,Bradley Beal,203078,WAS,94191.0,1570,16.0,2989,3001,404.0,575,358,5990,71.0,125.0,7.0,16.0,7.0,13.0,29.0,74.0,118.0,320.0,25.0,63.0,2.0,1.0,5.0,49.0,128.0,6.0,13.0,5.0,18.0,218.0,519.0,74.0,191.0,108.0,766,3182,17.0,45.0,6.0,15.0,5.0,57.0,20.0,48.0,6.0,23.0,28.0,86.0,204.0,232.0,207.0,15.0,12.0,1.0,127.0,49.0,21.0,107.0,33.0,140.0,23.0,10.0,51.0,25.0,31.0,313.0,9.0,28.0,,51.0,78.0,4.0,133.0,37.0,170,12.0,43.0,34.0,9.0,44.0,6.0,34.0,29.0,8.0,10.0,3.0,73.0,11.0,9.0,63.0,5.0,97.0,1.0,5.0,1.0,120.0,3.0,,12.0,137.0,10.0,1.0,15.0,53.0,2.0,11.0,11.0,9.0,2.0,13.0,7.0,80.0,396.0,10.0,6.0,0.46788990825688076,0.4811320754716981,0.9324324324324325,0.387434554973822,0.4,0.2608695652173913,0.3894736842105263,0.42003853564547206,0.37777777777777777,0.4166666666666667,0.46338028169014084,0.43333333333333335,0.4084507042253521,0.49411764705882355,0.4523809523809524,0.4941860465116279,0.26901408450704223,0.04046242774566474,0.104,0.013513513513513514,0.021875,24.480842351564785,0.6027397260273972,0.05333333333333334,,0.0824524312896406,0.026143790849673203,0.1101511879049676,0.022613065326633167,0.09155429382540808,0.02518720217835262,0.04745762711864407,0.02027027027027027,0.016666666666666666,0.02158273381294964,0.025,0.06389776357827476,0.06713780918727916,0.11142857142857143,0.11549295774647887,0.09259259259259259,0.03076923076923077,0.5384615384615384,0.176056338028169,0.568,0.6339285714285714,0.4788732394366197,0.10422535211267606,0.3918918918918919,0.3972602739726027,0.5517241379310345,0.4507042253521127,0.36875,0.3769968051118211,0.4406779661016949,0.08873239436619719,0.3968253968253968,0.4032258064516129,1.0,0.18028169014084508,0.3828125,0.3858267716535433,0.8979591836734694,0.26666666666666666,0.4375,,0.03333333333333333,0.21666666666666667,0.46153846153846156,0.5,0.18309859154929578,0.5384615384615384,0.07042253521126761,0.2,0.2535211267605634,0.2777777777777778,0.4450704225352113,0.3858267716535433,0.4831748942172072,0.4889095744680851,0.46867428571428577,0.07294429708222812,0.09430604982206406,0.010416666666666666,0.07441253263707572,0.1122715404699739,13.053757225433527,25.14764397905759,0.13516226162596187,3.0,2.0,4.0,2.0,1.0,0.010471204188481676,0.015873015873015872,,,1.0,,0.0078125,,,1.0,,,False,1.0,
2772,1610612764,Trevor Ariza,Trevor Ariza,2772,WAS,100410.0,1674,52.0,3281,3274,816.0,911,384,6555,100.0,156.0,19.0,34.0,29.0,42.0,7.0,32.0,27.0,78.0,50.0,114.0,10.0,9.0,27.0,59.0,164.0,4.0,7.0,16.0,35.0,134.0,266.0,109.0,278.0,87.0,682,3475,22.0,51.0,8.0,17.0,10.0,78.0,37.0,66.0,25.0,62.0,33.0,182.0,154.0,114.0,312.0,15.0,22.0,3.0,160.0,58.0,28.0,86.0,32.0,118.0,23.0,9.0,46.0,14.0,26.0,268.0,16.0,47.0,1.0,56.0,130.0,28.0,214.0,64.0,278,10.0,69.0,53.0,16.0,48.0,10.0,33.0,39.0,3.0,15.0,4.0,87.0,6.0,23.0,48.0,4.0,122.0,7.0,1.0,9.0,99.0,2.0,8.0,5.0,114.0,9.0,,3.0,44.0,3.0,12.0,9.0,4.0,3.0,12.0,7.0,180.0,805.0,15.0,9.0,0.5746268656716418,0.6260162601626016,0.9541284403669725,0.3920863309352518,0.47058823529411764,0.4032258064516129,0.3927272727272727,0.5037593984962406,0.43137254901960786,0.5606060606060606,0.546875,0.5,0.58203125,0.5723905723905723,0.5273972602739726,0.6156462585034014,0.5110294117647058,0.10526315789473684,0.14102564102564102,0.0625,0.05128205128205128,18.264840182648403,0.5517241379310345,0.3218390804597701,0.012987012987012988,0.12487992315081652,0.042727272727272725,0.1206896551724138,0.03532008830022075,0.12358803986710963,0.04056664520283323,0.06375838926174497,0.05901639344262295,0.02012072434607646,0.02903225806451613,0.04895104895104895,0.07222222222222222,0.13157894736842105,0.16976127320954906,0.10743801652892562,0.16831683168316833,0.03717472118959108,0.5833333333333334,0.2867647058823529,0.6410256410256411,0.746268656716418,0.6,0.058823529411764705,0.21875,0.23333333333333334,0.14285714285714285,0.14338235294117646,0.34615384615384615,0.36486486486486486,0.5925925925925926,0.20955882352941177,0.43859649122807015,0.43859649122807015,0.98,0.3014705882352941,0.3597560975609756,0.3597560975609756,0.9322033898305084,0.5,0.5588235294117647,0.21052631578947367,0.14705882352941177,0.10294117647058823,0.5714285714285714,1.0,0.328125,0.6904761904761905,0.2109375,0.3333333333333333,0.2734375,0.45714285714285713,0.7977941176470589,0.3625,0.5484032407407405,0.5403943396226415,0.5484757936507937,0.08075601374570447,0.1461794019933555,0.010676156583629894,0.11436950146627566,0.2668621700879765,7.328195488721803,25.16942446043165,0.24870466321243523,3.0,,1.0,3.0,2.0,,,2.0,1.0,,4.0,,0.4,0.75,,,1.0,False,1.0,1.0
201953,1610612764,Eric Maynor,Eric Maynor,201953,WAS,9216.0,154,-69.0,287,297,67.0,115,33,584,2.0,4.0,,,,,6.0,15.0,1.0,9.0,1.0,1.0,,,,6.0,18.0,1.0,3.0,1.0,2.0,9.0,28.0,7.0,19.0,1.0,40,342,,3.0,1.0,3.0,,3.0,1.0,6.0,1.0,2.0,,5.0,4.0,14.0,18.0,3.0,,1.0,17.0,6.0,2.0,18.0,14.0,32.0,10.0,4.0,8.0,2.0,8.0,78.0,2.0,3.0,,4.0,5.0,1.0,10.0,5.0,15,,5.0,3.0,2.0,10.0,2.0,8.0,6.0,3.0,2.0,,16.0,,4.0,3.0,,11.0,,,1.0,4.0,,,,2.0,,,,1.0,,,1.0,1.0,,1.0,,5.0,67.0,1.0,,0.2222222222222222,0.2222222222222222,0.8571428571428571,0.3684210526315789,0.3333333333333333,0.5,0.3888888888888889,0.32142857142857145,,0.16666666666666666,0.4148936170212766,0.25,0.3125,0.4166666666666667,0.25,0.3125,0.40425531914893614,0.07142857142857142,0.25,0.06666666666666667,,19.51219512195122,0.625,0.09090909090909091,,0.078125,0.03,0.1,0.04878048780487805,0.08653846153846154,0.03546099290780142,0.037037037037037035,0.0625,,0.06451612903225806,,0.04,0.13333333333333333,0.08333333333333333,0.034482758620689655,0.2727272727272727,,,0.0851063829787234,0.5,0.6666666666666666,0.5,0.3191489361702128,0.4,0.42857142857142855,0.16666666666666666,0.19148936170212766,0.1111111111111111,0.1111111111111111,,0.02127659574468085,1.0,1.0,1.0,0.3829787234042553,0.3333333333333333,0.3333333333333333,0.8333333333333334,,,,,0.5,0.3333333333333333,1.0,,,,,0.25,0.5,0.48936170212765956,0.35294117647058826,0.4372184782608695,0.41864,0.35728125000000005,0.020833333333333332,0.034482758620689655,,0.075,0.125,10.807142857142859,28.41578947368421,0.23344947735191637,,,,,,,,,,,,,,,,,,False,,
203490,1610612764,Otto Porter Jr.,Otto Porter Jr.,203490,WAS,11007.0,183,1.0,357,357,117.0,214,57,714,8.0,11.0,5.0,6.0,3.0,3.0,2.0,8.0,8.0,23.0,1.0,7.0,1.0,,4.0,3.0,7.0,,,1.0,2.0,18.0,42.0,4.0,14.0,4.0,52,369,5.0,11.0,,1.0,,10.0,5.0,13.0,1.0,6.0,,13.0,20.0,16.0,9.0,3.0,8.0,,7.0,3.0,1.0,2.0,2.0,4.0,2.0,,,,2.0,10.0,2.0,13.0,,10.0,11.0,1.0,22.0,15.0,37,2.0,5.0,5.0,,6.0,1.0,4.0,3.0,2.0,2.0,,9.0,1.0,2.0,4.0,,11.0,,,,6.0,,1.0,,6.0,1.0,,,2.0,1.0,,,,,,,13.0,116.0,1.0,,0.5555555555555556,0.7142857142857143,0.75,0.2857142857142857,,0.16666666666666666,0.2857142857142857,0.42857142857142855,0.45454545454545453,0.38461538461538464,0.42857142857142855,0.4166666666666667,0.34210526315789475,0.4482758620689655,0.4166666666666667,0.34210526315789475,0.25,0.023809523809523808,,,0.043478260869565216,15.839243498817964,0.6666666666666666,0.05555555555555555,,0.12790697674418605,0.10483870967741936,0.21739130434782608,0.047619047619047616,0.1590909090909091,0.09036144578313253,0.06896551724137931,0.1111111111111111,0.11864406779661017,0.038461538461538464,0.0625,0.15384615384615385,0.037037037037037035,0.18181818181818182,0.225,0.16666666666666666,0.06060606060606061,,0.19642857142857142,0.7272727272727273,0.7272727272727273,0.375,0.14285714285714285,0.25,0.25,0.5,0.4107142857142857,0.34782608695652173,0.36363636363636365,0.75,0.125,0.14285714285714285,0.14285714285714285,1.0,0.125,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.5,0.8333333333333334,,0.08333333333333333,,,,0.15789473684210525,1.0,0.21052631578947367,,0.10526315789473684,0.5,0.44642857142857145,0.42857142857142855,0.4833535714285714,0.5446045454545455,0.49164736842105267,0.05172413793103448,0.046511627906976744,0.06666666666666667,0.19230769230769232,0.25,11.995238095238093,24.86428571428571,0.3277310924369748,,,,,,,,,,,,,,,,,,False,,
202344,1610612764,Trevor Booker,Trevor Booker,202344,WAS,83809.0,1397,-27.0,2687,2704,519.0,578,329,5391,121.0,177.0,35.0,56.0,20.0,30.0,42.0,96.0,40.0,100.0,,,,,,,2.0,,1.0,,,203.0,373.0,,2.0,45.0,451,2942,44.0,75.0,,1.0,9.0,97.0,36.0,67.0,,,10.0,82.0,252.0,154.0,,,58.0,1.0,1.0,,16.0,31.0,25.0,56.0,20.0,5.0,21.0,2.0,8.0,137.0,39.0,94.0,,72.0,128.0,10.0,210.0,133.0,343,9.0,40.0,25.0,15.0,30.0,5.0,16.0,22.0,1.0,14.0,2.0,52.0,12.0,8.0,55.0,,113.0,1.0,10.0,5.0,57.0,2.0,7.0,3.0,70.0,8.0,,,37.0,,2.0,36.0,26.0,8.0,43.0,26.0,82.0,518.0,12.0,2.0,0.6206896551724138,0.7241379310344828,,,,,,0.5442359249329759,0.5866666666666667,0.5373134328358209,0.5413333333333333,0.5789473684210527,0.5373134328358209,0.5554187192118226,0.5843373493975904,0.5466666666666666,0.005333333333333333,0.04289544235924933,0.06779661016949153,0.020833333333333332,0.02,14.855660071359067,0.5769230769230769,0.1694915254237288,,0.15165876777251186,0.09611451942740286,0.18181818181818182,0.11607142857142858,0.16129032258064516,0.10121765601217655,0.10743801652892562,0.12043795620437957,0.07575757575757576,0.11894273127753303,0.11009174311926606,0.15306122448979592,0.13559322033898305,0.1624203821656051,0.1848184818481848,0.17204301075268819,0.05806451612903226,0.6046511627906976,0.472,0.6836158192090396,0.7333333333333333,0.6446280991735537,0.256,0.4375,0.44680851063829785,0.40476190476190477,0.26666666666666666,0.4,0.40816326530612246,0.775,,,,,0.005333333333333333,,,,0.7368421052631579,0.625,0.14285714285714285,,0.013157894736842105,,,0.44776119402985076,0.6666666666666666,,,,,0.47733333333333333,,0.5006017379679147,0.5400025862068966,0.46130597014925384,0.09158415841584158,0.09203980099502487,,0.21507760532150777,0.18181818181818182,7.286595174262732,36.8,0.19315221436546334,3.0,,,7.0,4.0,,,2.0,1.0,2.0,,,,,,4.0,,False,3.0,
2400,1610612764,Drew Gooden,Drew Gooden,2400,WAS,23252.0,388,-24.0,727,724,163.0,190,88,1451,31.0,43.0,16.0,21.0,4.0,6.0,11.0,25.0,27.0,58.0,1.0,3.0,,,,5.0,13.0,1.0,1.0,2.0,4.0,69.0,126.0,6.0,16.0,24.0,180,810,21.0,29.0,1.0,1.0,7.0,52.0,8.0,20.0,2.0,4.0,5.0,27.0,88.0,50.0,15.0,3.0,28.0,,13.0,5.0,9.0,12.0,3.0,15.0,2.0,1.0,10.0,2.0,,33.0,9.0,25.0,2.0,22.0,48.0,7.0,77.0,36.0,113,4.0,10.0,7.0,3.0,6.0,2.0,2.0,12.0,,4.0,4.0,18.0,,6.0,35.0,5.0,53.0,,1.0,3.0,33.0,4.0,3.0,5.0,27.0,3.0,,,14.0,,1.0,7.0,7.0,,7.0,3.0,25.0,160.0,5.0,,0.6376811594202898,0.8,0.8333333333333334,0.375,1.0,0.5,0.375,0.5476190476190477,0.7241379310344828,0.4,0.5492957746478874,0.75,0.4583333333333333,0.5844155844155844,0.7878787878787878,0.5192307692307693,0.11267605633802817,0.07142857142857142,0.13953488372093023,0.12,,20.87378640776699,0.3333333333333333,0.3684210526315789,0.1,0.22325581395348837,0.10822510822510822,0.1981981981981982,0.08333333333333333,0.2147239263803681,0.10029498525073746,0.14130434782608695,0.09090909090909091,0.08333333333333333,0.07407407407407407,0.1111111111111111,0.21311475409836064,0.2676056338028169,0.1927710843373494,0.22340425531914893,0.058823529411764705,0.06896551724137931,0.42857142857142855,0.3028169014084507,0.7209302325581395,0.8378378378378378,0.41935483870967744,0.176056338028169,0.44,0.5,0.45454545454545453,0.4084507042253521,0.46551724137931033,0.46551724137931033,0.9629629629629629,0.02112676056338028,0.3333333333333333,0.3333333333333333,1.0,0.09154929577464789,0.38461538461538464,0.38461538461538464,0.8,0.7,0.7619047619047619,0.125,,0.03333333333333333,1.0,1.0,0.25,0.6666666666666666,,,0.16666666666666666,0.5,0.4154929577464789,0.38461538461538464,0.4720869718309859,0.5249459999999999,0.45331250000000006,0.0915032679738562,0.10218978102189781,,0.28888888888888886,0.15,10.868253968253969,24.981250000000003,0.22420907840440166,,,,,,,,,,2.0,,,,,,,,False,,
202338,1610612764,Kevin Seraphin,Kevin Seraphin,202338,WAS,25761.0,429,-25.0,814,827,156.0,316,100,1641,32.0,51.0,11.0,16.0,5.0,7.0,42.0,83.0,13.0,37.0,,,,,,,,,,,,87.0,171.0,,,20.0,194,845,18.0,28.0,,,2.0,38.0,18.0,32.0,,,10.0,46.0,90.0,84.0,,,16.0,,,,10.0,5.0,5.0,10.0,5.0,,4.0,1.0,,25.0,9.0,26.0,,15.0,35.0,9.0,59.0,35.0,94,1.0,3.0,1.0,2.0,15.0,,5.0,16.0,1.0,10.0,2.0,31.0,3.0,3.0,41.0,3.0,81.0,2.0,6.0,6.0,27.0,1.0,,2.0,20.0,4.0,,,9.0,,3.0,20.0,17.0,3.0,20.0,12.0,46.0,156.0,8.0,3.0,0.5172413793103449,0.569620253164557,,,,,,0.5087719298245614,0.6428571428571429,0.5625,0.5087719298245614,0.6428571428571429,0.5625,0.5418994413407822,0.6551724137931034,0.6388888888888888,,0.05847953216374269,0.13725490196078433,0.024096385542168676,0.02702702702702703,22.532188841201716,0.4838709677419355,0.3,,0.14957264957264957,0.08695652173913043,0.125,0.08490566037735849,0.14124293785310735,0.08641975308641975,0.11392405063291139,0.05154639175257732,0.0975609756097561,0.028169014084507043,0.2,0.10810810810810811,0.18292682926829268,0.15384615384615385,0.11702127659574468,0.15384615384615385,0.0136986301369863,0.6,0.2982456140350877,0.6274509803921569,0.7272727272727273,0.59375,0.4853801169590643,0.5060240963855421,0.5185185185185185,0.35714285714285715,0.21637426900584794,0.35135135135135137,0.3611111111111111,0.8461538461538461,,,,,,,,,0.5714285714285714,0.6875,0.09090909090909091,,,,,0.21875,0.7142857142857143,,,,,0.2982456140350877,,0.44760292397660817,0.5008699999999999,0.422653125,0.05113636363636364,0.05113636363636364,,0.1958762886597938,0.23711340206185566,8.30643274853801,,0.19164619164619165,1.0,,,,,,,,1.0,1.0,,,,,,1.0,,False,,
202698,1610612764,Chris Singleton,Chris Singleton,202698,WAS,12527.0,209,-65.0,404,407,162.0,198,57,811,9.0,16.0,2.0,6.0,4.0,6.0,,6.0,7.0,17.0,,5.0,1.0,,3.0,5.0,10.0,1.0,1.0,1.0,4.0,16.0,39.0,5.0,15.0,16.0,63,446,2.0,7.0,1.0,2.0,,7.0,6.0,11.0,1.0,7.0,4.0,19.0,12.0,20.0,15.0,,4.0,,10.0,5.0,3.0,4.0,,4.0,,,4.0,,,8.0,4.0,7.0,1.0,7.0,20.0,5.0,32.0,12.0,44,,5.0,3.0,2.0,3.0,1.0,1.0,10.0,1.0,2.0,4.0,13.0,1.0,7.0,10.0,,20.0,,1.0,3.0,20.0,,1.0,2.0,23.0,2.0,,,12.0,,1.0,1.0,,1.0,2.0,2.0,19.0,161.0,2.0,1.0,0.375,0.42857142857142855,1.0,0.3333333333333333,0.5,0.14285714285714285,0.3333333333333333,0.41025641025641024,0.2857142857142857,0.5454545454545454,0.4351851851851852,0.3888888888888889,0.4166666666666667,0.4846153846153846,0.3888888888888889,0.4523809523809524,0.2777777777777778,0.07692307692307693,0.1875,,,16.738197424892704,0.23076923076923078,0.3333333333333333,0.0625,0.19230769230769232,0.045454545454545456,0.125,0.08,0.16875,0.05392156862745098,0.09523809523809523,0.022222222222222223,0.029850746268656716,0.08571428571428572,0.06666666666666667,0.08571428571428572,0.11538461538461539,0.32558139534883723,0.14,,,1.0,0.2962962962962963,0.5625,0.6923076923076923,0.3333333333333333,0.1111111111111111,,,,0.3148148148148148,0.4117647058823529,0.4117647058823529,0.42857142857142855,0.09259259259259259,,,,0.18518518518518517,0.5,0.5,1.0,0.6666666666666666,0.3333333333333333,,0.1111111111111111,0.1111111111111111,1.0,1.0,0.3333333333333333,0.6666666666666666,0.16666666666666666,,0.2222222222222222,0.25,0.5740740740740741,0.5,0.48229166666666656,0.5031249999999999,0.49078611111111115,0.1875,0.24489795918367346,,0.1111111111111111,0.30158730158730157,9.915384615384616,24.920000000000005,0.400990099009901,1.0,,,1.0,1.0,,,,,,,,,,,,,False,,
202686,1610612764,Jan Vesely,Jan Vesely,202686,WAS,18331.0,306,-25.0,576,583,166.0,187,71,1159,27.0,45.0,4.0,11.0,10.0,15.0,5.0,14.0,1.0,5.0,,,,,,,,,,,,33.0,64.0,,,5.0,71,607,4.0,14.0,,,1.0,9.0,12.0,19.0,,,3.0,27.0,48.0,18.0,,,6.0,,,,5.0,6.0,1.0,7.0,1.0,,5.0,,1.0,15.0,5.0,27.0,,9.0,30.0,1.0,40.0,32.0,72,3.0,19.0,11.0,8.0,4.0,5.0,2.0,9.0,,2.0,,13.0,2.0,5.0,17.0,1.0,32.0,,2.0,3.0,17.0,1.0,4.0,1.0,18.0,2.0,,,8.0,,2.0,9.0,4.0,5.0,9.0,5.0,27.0,166.0,1.0,2.0,0.7272727272727273,0.8,,,,,,0.515625,0.2857142857142857,0.631578947368421,0.515625,0.2857142857142857,0.631578947368421,0.4930555555555556,0.2647058823529412,0.5625,,0.078125,0.08888888888888889,0.07142857142857142,,12.85930408472012,0.3076923076923077,0.06666666666666667,,0.18292682926829268,0.12735849056603774,0.12162162162162163,0.0641025641025641,0.1638655462184874,0.1103448275862069,0.2,0.09375,0.11650485436893204,0.10204081632653061,,0.27586206896551724,0.1702127659574468,0.1016949152542373,0.13333333333333333,0.07142857142857142,0.11538461538461539,0.5555555555555556,0.703125,0.6,0.6585365853658537,0.7777777777777778,0.21875,0.35714285714285715,0.38461538461538464,0.6,0.078125,0.2,0.2,,,,,,,,,,0.7857142857142857,0.36363636363636365,0.25,,,,,0.7894736842105263,0.6666666666666666,,,,,0.703125,,0.5679703124999999,0.5670461538461539,0.6049947368421054,0.11428571428571428,0.11428571428571428,,0.1267605633802817,0.38028169014084506,3.9531250000000004,,0.2881944444444444,1.0,,,,,,,,,,,,,,,1.0,,False,,
