EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,FTOffRebounds,Blocked3s,BlockedArc3,BlockedLongMidRange,RecoveredBlocks,OffFTReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,BlockedCorner3,DefensiveGoaltends,3SecondViolations,OffensiveGoaltends,SecondChanceCorner3FGM,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,on,Clear Path Fouls
89,1610612757,Nick Van Exel,Nick Van Exel,89,POR,44507.0,742,-52,1411,1392,440,440,205,2803,6.0,22.0,,1.0,1.0,7.0,23.0,58.0,17.0,50.0,6.0,16.0,2.0,3.0,4.0,42.0,87.0,3.0,8.0,10.0,19.0,46.0,130.0,48.0,103.0,30.0,266.0,1536,8.0,14.0,3.0,10.0,25.0,11.0,34.0,13.0,23.0,17.0,78.0,30.0,62.0,117.0,27.0,4.0,,87.0,42.0,3.0,,85.0,16.0,101.0,13.0,3.0,60.0,7.0,18.0,218.0,4.0,6.0,14.0,44.0,3.0,61.0,11.0,72.0,5.0,25.0,12.0,13.0,31.0,5.0,25.0,8.0,1.0,6.0,,1.0,39.0,3.0,11.0,9.0,32.0,,1.0,38.0,1.0,6.0,10.0,,,,,1.0,78.0,440,9.0,0.32608695652173914,0.3409090909090909,0.8125,0.46601941747572817,0.3,0.5652173913043478,0.46601941747572817,0.35384615384615387,0.5714285714285714,0.3235294117647059,0.5064377682403434,0.5208333333333334,0.5350877192982456,0.5281124497991968,0.5208333333333334,0.5746268656716418,0.44206008583690987,,0.023076923076923078,0.09090909090909091,,,17.380808690404344,0.7948717948717948,0.05263157894736842,0.08835341365461848,0.011428571428571429,0.08860759493670886,0.02962962962962963,0.08841463414634146,0.015151515151515152,0.010471204188481676,,0.023952095808383235,0.027777777777777776,0.037037037037037035,0.07692307692307693,0.056,0.12041884816753927,0.09523809523809523,0.07547169811320754,0.03731343283582089,0.0944206008583691,0.2727272727272727,0.3,0.3333333333333333,0.24892703862660945,0.39655172413793105,0.39655172413793105,0.30434782608695654,0.2145922746781116,0.34,0.3469387755102041,0.35294117647058826,0.06866952789699571,0.375,0.375,1.0,0.37339055793991416,0.4827586206896552,0.4827586206896552,0.7857142857142857,0.041666666666666664,,0.08333333333333333,0.3333333333333333,0.375,1.0,0.12280701754385964,0.14285714285714285,0.07017543859649122,0.75,0.3333333333333333,0.5263157894736842,0.5364806866952789,0.4827586206896552,0.4753281115879829,0.4685619047619048,0.4258131578947369,0.029288702928870293,0.044444444444444446,0.09398496240601503,0.2932330827067669,10.856923076923078,24.883495145631066,0.3118355776045358,,1.0,,,,,0.017857142857142856,,,,,,,,4.0,1.0,0.02,,,0.009615384615384616,False,
2216,1610612757,Zach Randolph,Zach Randolph,2216,POR,41958.0,699,5,1335,1318,422,431,198,2653,53.0,100.0,14.0,37.0,16.0,30.0,35.0,103.0,34.0,80.0,,2.0,1.0,,1.0,,2.0,,,,2.0,122.0,283.0,,4.0,105.0,349.0,1413,19.0,52.0,,1.0,65.0,33.0,84.0,,3.0,59.0,125.0,136.0,108.0,,,30.0,,2.0,,24.0,,23.0,9.0,32.0,7.0,2.0,17.0,4.0,2.0,73.0,8.0,44.0,17.0,84.0,16.0,117.0,54.0,171.0,8.0,14.0,13.0,1.0,19.0,1.0,12.0,17.0,1.0,7.0,1.0,3.0,36.0,2.0,6.0,18.0,49.0,9.0,7.0,124.0,6.0,42.0,23.0,9.0,5.0,4.0,9.0,1.0,125.0,422,9.0,0.5573770491803278,0.6355140186915887,,,,,,0.43109540636042404,0.36538461538461536,0.39285714285714285,0.4250871080139373,0.3584905660377358,0.3793103448275862,0.5028901734104047,0.47794117647058826,0.5210084033613446,0.013937282229965157,,0.08480565371024736,0.14,0.0970873786407767,,24.221233312142402,0.5277777777777778,0.3333333333333333,0.1650294695481336,0.08661417322834646,0.1223021582733813,0.06779661016949153,0.1558641975308642,0.08306709265175719,0.12962962962962962,0.07100591715976332,0.062146892655367235,0.07446808510638298,0.041666666666666664,0.16161616161616163,0.2076923076923077,0.13812154696132597,0.12222222222222222,0.12244897959183673,0.05673758865248227,0.34843205574912894,0.53,0.6162790697674418,0.6037735849056604,0.3588850174216028,0.33980582524271846,0.3763440860215054,0.4857142857142857,0.2787456445993031,0.425,0.425,0.5588235294117647,0.006968641114982578,,,,0.006968641114982578,,,,0.6981132075471698,0.3783783783783784,0.018867924528301886,,,,0.3448275862068966,0.5333333333333333,0.011494252873563218,,0.022988505747126436,,0.3623693379790941,,0.43965609756097557,0.5116585106382979,0.4334626436781609,0.13003095975232198,0.13166144200626959,0.18624641833810887,0.35816618911174786,7.942049469964664,25.049999999999997,0.3161048689138577,27.0,2.0,,,,7.0,0.03571428571428571,0.7777777777777778,,,,2.0,,,1.0,,,,,,False,
949,1610612757,Shareef Abdur-Rahim,Shareef Abdur-Rahim,949,POR,72164.0,1203,-210,2315,2308,670,669,302,4623,112.0,180.0,34.0,55.0,26.0,47.0,48.0,124.0,46.0,105.0,4.0,6.0,,1.0,2.0,4.0,18.0,,2.0,3.0,10.0,206.0,409.0,8.0,24.0,151.0,587.0,2590,39.0,69.0,,2.0,111.0,44.0,94.0,4.0,12.0,61.0,161.0,262.0,150.0,24.0,,48.0,,18.0,4.0,37.0,,59.0,16.0,75.0,10.0,6.0,32.0,6.0,21.0,166.0,8.0,70.0,27.0,117.0,21.0,165.0,79.0,244.0,12.0,32.0,23.0,9.0,35.0,7.0,13.0,38.0,6.0,22.0,1.0,4.0,73.0,10.0,17.0,57.0,111.0,5.0,16.0,173.0,16.0,72.0,19.0,16.0,12.0,4.0,16.0,3.0,161.0,670,13.0,0.6359223300970874,0.7197802197802198,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.5036674816625917,0.5652173913043478,0.46808510638297873,0.5034642032332564,0.5492957746478874,0.4716981132075472,0.5718503937007874,0.6235955056179775,0.583941605839416,0.05542725173210162,,0.09046454767726161,0.15,0.04838709677419355,,21.842105263157894,0.4794520547945205,0.25301204819277107,0.1357308584686775,0.0842358604091456,0.10714285714285714,0.041666666666666664,0.12926391382405744,0.07624633431085044,0.10661764705882353,0.08583690987124463,0.06441717791411043,0.039735099337748346,0.04878048780487805,0.12349397590361445,0.15463917525773196,0.13690476190476192,0.09195402298850575,0.14102564102564102,0.06741573033707865,0.41570438799076215,0.6222222222222222,0.7320261437908496,0.6339285714285714,0.2863741339491917,0.3870967741935484,0.4067796610169492,0.375,0.24249422632794457,0.4380952380952381,0.45544554455445546,0.9130434782608695,0.013856812933025405,0.6666666666666666,0.6666666666666666,1.0,0.04157043879907621,0.2222222222222222,0.2222222222222222,1.0,0.7746478873239436,0.6181818181818182,,0.028169014084507043,,,0.44339622641509435,0.5531914893617021,0.018867924528301886,0.5,0.09433962264150944,0.3,0.47113163972286376,0.2222222222222222,0.46778926096997686,0.5124666666666666,0.46730377358490566,0.147239263803681,0.15483870967741936,0.1890971039182283,0.27427597955706984,7.28557457212714,24.7,0.2894168466522678,33.0,1.0,,,,8.0,0.012195121951219513,0.5,0.23529411764705882,,,3.0,,,7.0,,0.0380952380952381,,,,False,
2566,1610612757,Travis Outlaw,Travis Outlaw,2566,POR,36971.0,616,-96,1185,1193,451,448,152,2378,55.0,85.0,15.0,20.0,21.0,36.0,19.0,40.0,29.0,78.0,1.0,2.0,,1.0,1.0,3.0,8.0,,2.0,1.0,3.0,103.0,203.0,4.0,10.0,37.0,255.0,1312,21.0,34.0,,2.0,48.0,38.0,82.0,2.0,4.0,20.0,102.0,110.0,96.0,9.0,3.0,30.0,,8.0,3.0,11.0,,23.0,5.0,28.0,5.0,,17.0,2.0,4.0,61.0,6.0,24.0,12.0,49.0,3.0,64.0,31.0,95.0,1.0,21.0,12.0,9.0,11.0,5.0,7.0,14.0,4.0,4.0,2.0,2.0,25.0,5.0,9.0,20.0,53.0,3.0,,56.0,4.0,25.0,5.0,33.0,21.0,8.0,34.0,1.0,102.0,451,8.0,0.5339805825242718,0.625,0.75,0.4,,0.5,0.4,0.5073891625615764,0.6176470588235294,0.4634146341463415,0.5117370892018779,0.5833333333333334,0.47674418604651164,0.5334728033472803,0.6,0.504950495049505,0.046948356807511735,,0.054187192118226604,0.07058823529411765,0.05,,19.469026548672566,0.44,0.06382978723404255,0.1091314031180401,0.057007125890736345,0.09090909090909091,0.06896551724137931,0.10499139414802065,0.05905511811023622,0.07586206896551724,0.05504587155963303,0.041916167664670656,0.07352941176470588,0.05263157894736842,0.07303370786516854,0.10377358490566038,0.15151515151515152,0.10465116279069768,0.06521739130434782,0.01098901098901099,0.39906103286384975,0.6470588235294118,0.6962025316455697,0.6181818181818182,0.18779342723004694,0.475,0.5,0.3157894736842105,0.36619718309859156,0.3717948717948718,0.38666666666666666,0.5172413793103449,0.009389671361502348,0.5,0.5,1.0,0.03755868544600939,0.375,0.375,0.6666666666666666,0.5555555555555556,0.75,,0.05555555555555555,,,0.4186046511627907,0.5833333333333334,0.011627906976744186,1.0,0.03488372093023256,0.3333333333333333,0.4460093896713615,0.375,0.471174882629108,0.49688437500000004,0.48245465116279074,0.10683760683760683,0.11160714285714286,0.18823529411764706,0.4,8.870443349753698,24.35,0.38059071729957805,6.0,1.0,1.0,1.0,4.0,19.0,0.021739130434782608,0.5588235294117647,0.06666666666666667,,3.0,,1.0,,,,0.038461538461538464,,,,False,1.0
2839,1610612757,James Thomas,James Thomas,2839,POR,4728.0,79,-30,151,152,42,39,27,303,7.0,11.0,3.0,6.0,3.0,4.0,1.0,2.0,,1.0,,,,,,,,,,,,8.0,14.0,,,2.0,18.0,181,3.0,6.0,,,6.0,3.0,4.0,,,2.0,8.0,8.0,8.0,,,6.0,,,,1.0,,3.0,,3.0,,,3.0,,,6.0,4.0,8.0,1.0,10.0,4.0,15.0,12.0,27.0,,3.0,2.0,1.0,4.0,,3.0,3.0,1.0,1.0,,,7.0,2.0,1.0,5.0,10.0,,1.0,6.0,,3.0,,3.0,3.0,,3.0,1.0,8.0,42,1.0,0.5,0.8,,,,,,0.5714285714285714,0.5,0.75,0.5714285714285714,0.5,0.75,0.5294117647058824,0.42857142857142855,0.6666666666666666,,,0.07142857142857142,,0.5,,13.114754098360656,0.5714285714285714,0.5,0.20833333333333334,0.15384615384615385,0.06666666666666667,0.19047619047619047,0.1746031746031746,0.1643835616438356,0.125,0.21428571428571427,0.14285714285714285,0.2,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.2727272727272727,0.1,,,0.7857142857142857,0.6363636363636364,0.6363636363636364,0.42857142857142855,0.14285714285714285,0.5,1.0,1.0,0.07142857142857142,,,,,,,,,,,,1.0,0.5,,,,,1.0,0.75,,,,,0.7857142857142857,,0.5492571428571428,0.574025,0.586225,0.17647058823529413,0.17647058823529413,0.3333333333333333,0.4444444444444444,2.6785714285714284,,0.2781456953642384,,,,,,3.0,,1.0,,,,1.0,,,,,,,,,False,
2751,1610612757,Viktor Khryapa,Viktor Khryapa,2751,POR,26477.0,441,-109,851,852,279,301,111,1703,23.0,40.0,4.0,7.0,8.0,12.0,4.0,17.0,15.0,41.0,,2.0,,,,3.0,5.0,,,1.0,2.0,42.0,98.0,3.0,7.0,18.0,111.0,936,7.0,14.0,,,17.0,13.0,31.0,1.0,2.0,11.0,40.0,68.0,16.0,9.0,,8.0,,5.0,3.0,8.0,,15.0,8.0,23.0,4.0,4.0,11.0,3.0,1.0,54.0,5.0,20.0,12.0,38.0,9.0,59.0,26.0,85.0,,18.0,6.0,12.0,19.0,3.0,14.0,8.0,2.0,5.0,,,27.0,4.0,6.0,40.0,71.0,,2.0,34.0,1.0,12.0,6.0,16.0,10.0,4.0,17.0,3.0,40.0,279,9.0,0.8095238095238095,0.8947368421052632,1.0,0.42857142857142855,,0.5,0.42857142857142855,0.42857142857142855,0.5,0.41935483870967744,0.44285714285714284,0.5,0.4393939393939394,0.45491803278688525,0.5,0.45454545454545453,0.06666666666666667,,0.08163265306122448,0.15,0.058823529411764705,,15.282051282051283,0.7037037037037037,0.3103448275862069,0.12258064516129032,0.06289308176100629,0.13333333333333333,0.06756756756756757,0.125,0.06377551020408163,0.10909090909090909,0.012658227848101266,0.05426356589147287,0.08928571428571429,,0.10655737704918032,0.09090909090909091,0.16216216216216217,0.1746031746031746,0.037037037037037035,,0.38095238095238093,0.575,0.6764705882352942,0.8260869565217391,0.1619047619047619,0.23529411764705882,0.25,0.25,0.3904761904761905,0.36585365853658536,0.375,0.9333333333333333,0.01904761904761905,,,,0.047619047619047616,0.6,0.6,1.0,0.5,0.5714285714285714,,,,,0.36363636363636365,0.6666666666666666,,,0.06060606060606061,0.5,0.44761904761904764,0.6,0.4617090476190476,0.4516642857142857,0.4687469696969697,0.10344827586206896,0.11009174311926606,0.15315315315315314,0.36036036036036034,9.642857142857142,24.8,0.32784958871915393,3.0,1.0,1.0,1.0,2.0,9.0,0.02857142857142857,0.5294117647058824,0.25,,1.0,,,,,,0.024390243902439025,,,,False,
2499,1610612757,Richie Frahm,Richie Frahm,2499,POR,19002.0,317,-41,635,631,250,288,76,1266,8.0,19.0,2.0,2.0,3.0,5.0,,1.0,8.0,19.0,15.0,29.0,3.0,5.0,13.0,10.0,25.0,1.0,3.0,3.0,9.0,16.0,39.0,25.0,54.0,15.0,122.0,686,2.0,3.0,3.0,6.0,13.0,6.0,12.0,8.0,22.0,7.0,43.0,20.0,12.0,69.0,6.0,4.0,,25.0,10.0,7.0,,18.0,3.0,21.0,1.0,2.0,10.0,4.0,4.0,45.0,,7.0,11.0,14.0,2.0,27.0,7.0,34.0,,9.0,6.0,3.0,6.0,2.0,4.0,5.0,,2.0,1.0,,11.0,1.0,3.0,7.0,21.0,1.0,1.0,19.0,,3.0,4.0,2.0,2.0,,4.0,,43.0,250,9.0,0.625,0.7142857142857143,0.92,0.46296296296296297,0.5,0.36363636363636365,0.46296296296296297,0.41025641025641024,0.6666666666666666,0.5,0.5752688172043011,0.7222222222222222,0.5294117647058824,0.594059405940594,0.7222222222222222,0.5512820512820513,0.5806451612903226,,0.1794871794871795,0.3157894736842105,,,15.51246537396122,0.5454545454545454,0.06451612903225806,0.06862745098039216,0.03225806451612903,0.1506849315068493,,0.09025270758122744,0.02422145328719723,0.024691358024691357,0.034482758620689655,0.038461538461538464,,,0.056818181818181816,0.075,0.07894736842105263,0.14285714285714285,0.16666666666666666,,0.20430107526881722,0.42105263157894735,0.6153846153846154,0.625,0.010752688172043012,,,,0.20430107526881722,0.42105263157894735,0.4444444444444444,0.625,0.3118279569892473,0.5172413793103449,0.5172413793103449,0.9333333333333333,0.26881720430107525,0.4,0.4,0.9,0.2222222222222222,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.14705882352941177,0.6,0.38235294117647056,0.38461538461538464,0.2647058823529412,0.3333333333333333,0.7849462365591398,0.4,0.5302112903225806,0.5318214285714286,0.5058617647058823,0.041237113402061855,0.07142857142857142,0.10655737704918032,0.3524590163934426,10.307692307692308,23.90740740740741,0.3937007874015748,,,2.0,,,3.0,,0.75,,2.0,,,,2.0,2.0,1.0,0.05263157894736842,0.6666666666666666,0.5,0.01818181818181818,False,
2775,1610612757,Ha Ha,Ha Ha,2775,POR,6009.0,100,-11,199,200,97,123,27,399,10.0,18.0,3.0,4.0,4.0,9.0,,5.0,,,,,,,,,,,,,,10.0,23.0,,,6.0,26.0,207,3.0,4.0,,,9.0,4.0,12.0,,,4.0,12.0,16.0,4.0,,,4.0,,,,1.0,,1.0,1.0,2.0,1.0,,,,1.0,5.0,2.0,4.0,7.0,3.0,2.0,12.0,6.0,18.0,,1.0,,1.0,5.0,,2.0,7.0,,3.0,,2.0,12.0,,2.0,14.0,21.0,1.0,3.0,11.0,1.0,5.0,1.0,5.0,3.0,2.0,5.0,2.0,12.0,97,1.0,0.8,1.0,,,,,,0.43478260869565216,0.75,0.3333333333333333,0.43478260869565216,0.75,0.3333333333333333,0.4642857142857143,0.75,0.42857142857142855,,,0.043478260869565216,0.05555555555555555,,,17.46724890829694,0.4166666666666667,0.18181818181818182,0.041666666666666664,0.056338028169014086,0.25,0.13333333333333333,0.1,0.06976744186046512,0.038461538461538464,0.07142857142857142,0.06451612903225806,,0.4,0.04,0.07142857142857142,0.030303030303030304,0.3333333333333333,,,0.782608695652174,0.5555555555555556,0.5882352941176471,0.8,0.21739130434782608,,,,,,,,,,,,,,,,1.0,0.75,,,,,0.75,0.4444444444444444,,,,,0.782608695652174,,0.486295652173913,0.5750333333333333,0.4649916666666667,0.18518518518518517,0.18518518518518517,0.34615384615384615,0.46153846153846156,2.595652173913044,,0.48743718592964824,3.0,,,,,2.0,,0.4,0.3333333333333333,,,1.0,,,,,,,,,False,
2367,1610612757,Geno Carlisle,Geno Carlisle,2367,POR,923.0,15,-7,32,33,26,20,5,65,2.0,2.0,,,,,,,,1.0,,,,,,,,,,,,2.0,3.0,,,4.0,8.0,40,,1.0,,,1.0,,1.0,,,1.0,1.0,2.0,2.0,,,,,,,,,1.0,,1.0,,,,,1.0,2.0,,1.0,,,,,1.0,1.0,,,,,,,,1.0,,,,,1.0,,1.0,,1.0,,1.0,6.0,1.0,3.0,,,,,,,1.0,26,,0.5,0.5,,,,,,0.6666666666666666,,,0.6666666666666666,,,0.8,0.25,0.25,,,,,,,16.216216216216218,,,,0.1,,,,0.09090909090909091,,,0.2,,,,,,,,,0.6666666666666666,1.0,1.0,0.5,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,0.5927,0.3709,0.3709,0.6,0.6,0.125,0.125,6.233333333333333,,0.8125,1.0,,,,,,,,,,,,,,1.0,,,,,,False,
2486,1610612757,Maurice Baker,Maurice Baker,2486,POR,402.0,7,-1,13,13,7,13,2,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,0.14285714285714285,,,0.14285714285714285,0.1111111111111111,0.5,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5384615384615384,,,,,,,,,,,,,,,,,,,,,False,
