EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGA,PenaltyArc3FGA,HeaveAttempts,Arc3Frequency,PenaltyArc3Frequency,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,FTOffRebounds,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,BlockedCorner3,OffensiveGoaltends,Clear Path Fouls,3pt And 1 Free Throw Trips,on
1903,1610612755,Kenny Thomas,Kenny Thomas,1903,PHI,18899.0,315,-62.0,622,615,288,284,64.0,1237,18.0,35.0,3.0,7.0,6.0,11.0,3.0,17.0,25.0,53.0,,,46.0,105.0,1.0,28.0,120.0,680,5.0,14.0,4.0,14.0,16.0,38.0,1.0,17.0,49.0,72.0,20.0,4.0,8.0,4.0,8.0,12.0,3.0,5.0,3.0,,1.0,32.0,7.0,16.0,19.0,32.0,4.0,55.0,23.0,78.0,2.0,10.0,7.0,3.0,8.0,3.0,6.0,9.0,1.0,2.0,2.0,17.0,4.0,7.0,22.0,41.0,2.0,1.0,37.0,3.0,,15.0,5.0,4.0,4.0,,4.0,2.0,1.0,,1.0,49.0,288,10.0,0.782608695652174,0.8181818181818182,0.4380952380952381,0.35714285714285715,0.42105263157894735,0.4339622641509434,0.35714285714285715,0.41025641025641024,0.4878048780487805,0.4117647058823529,0.49,0.009433962264150943,0.0761904761904762,0.14285714285714285,0.11764705882352941,0.018867924528301886,19.943019943019944,0.47058823529411764,0.17391304347826086,0.16580310880829016,0.07476635514018691,0.24358974358974358,0.07692307692307693,0.1881918819188192,0.07540983606557378,0.11940298507462686,0.06896551724137931,0.0449438202247191,0.07575757575757576,0.08,0.11764705882352941,0.2222222222222222,0.1590909090909091,0.2692307692307692,0.19230769230769232,0.038461538461538464,0.5,0.330188679245283,0.5142857142857142,0.6,0.8333333333333334,0.16037735849056603,0.17647058823529413,0.2,0.6666666666666666,0.5,0.4716981132075472,0.4807692307692308,0.76,,0.5,0.42857142857142855,0.3333333333333333,0.28205128205128205,0.5454545454545454,,0.33962264150943394,0.45196037735849065,0.46435000000000004,0.4418230769230769,0.1271186440677966,0.1282051282051282,0.11666666666666667,0.4083333333333333,11.290476190476191,25.0,0.4630225080385852,1.0,1.0,,0.009433962264150943,0.02564102564102564,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2422,1610612755,John Salmons,John Salmons,2422,PHI,36277.0,605,33.0,1194,1192,415,427,136.0,2386,20.0,36.0,,,4.0,8.0,9.0,16.0,5.0,22.0,22.0,8.0,34.0,74.0,59.0,25.0,147.0,1176,1.0,3.0,2.0,10.0,10.0,20.0,18.0,14.0,46.0,20.0,48.0,,10.0,54.0,20.0,74.0,9.0,11.0,20.0,14.0,20.0,168.0,2.0,4.0,20.0,39.0,7.0,66.0,6.0,72.0,,22.0,17.0,5.0,15.0,4.0,10.0,15.0,2.0,5.0,1.0,30.0,,12.0,34.0,66.0,3.0,4.0,34.0,6.0,,16.0,4.0,3.0,,2.0,4.0,4.0,,,,46.0,415,7.0,0.29411764705882354,0.29411764705882354,0.4594594594594595,0.3333333333333333,0.5,0.45864661654135336,0.5,0.42105263157894735,0.5,0.5555555555555556,0.5,0.44360902255639095,0.13513513513513514,0.2222222222222222,0.0625,0.045454545454545456,13.082039911308204,0.5,0.1590909090909091,0.1015625,0.00966183574879227,0.11764705882352941,0.012422360248447204,0.10649819494584838,0.010434782608695653,0.022058823529411766,0.008695652173913044,,0.007874015748031496,0.029411764705882353,0.05063291139240506,0.12280701754385964,0.1099476439790576,0.12,0.1111111111111111,,1.0,0.2706766917293233,0.5555555555555556,0.7142857142857143,0.2,0.12030075187969924,0.5625,0.6,0.5555555555555556,0.16541353383458646,0.22727272727272727,0.23809523809523808,0.2,0.16541353383458646,,,,0.21052631578947367,0.5,0.21052631578947367,0.7142857142857143,0.5080236641221374,0.508725,0.5012819444444445,0.11188811188811189,0.19047619047619047,0.06802721088435375,0.3129251700680272,7.12972972972973,25.198305084745762,0.347571189279732,37.0,10.0,,0.2781954887218045,0.2631578947368421,8.0,1.0,2.0,4.0,10.0,1.0,3.0,,18.0,2.0,5.0,4.0,48.0,6.0,37.0,10.0,,,2.0,,1.0,1.0,1.0,0.8888888888888888,0.3050847457627119,0.4,0.2222222222222222,0.3050847457627119,,,,,0.36363636363636365,0.36363636363636365,0.875,0.2702702702702703,0.2702702702702703,0.9,0.25,0.5,,0.375,0.3333333333333333,1.0,0.5,,0.2702702702702703,,,,,,False
947,1610612755,Allen Iverson,Allen Iverson,947,PHI,56844.0,947,-41.0,1909,1885,815,871,231.0,3794,97.0,174.0,4.0,9.0,47.0,82.0,33.0,94.0,57.0,168.0,10.0,1.0,187.0,436.0,113.0,232.0,699.0,1999,12.0,33.0,11.0,38.0,95.0,207.0,46.0,133.0,356.0,66.0,308.0,,34.0,119.0,51.0,170.0,31.0,20.0,76.0,13.0,30.0,391.0,6.0,11.0,17.0,39.0,2.0,58.0,17.0,75.0,1.0,49.0,34.0,15.0,59.0,8.0,39.0,38.0,7.0,20.0,4.0,97.0,5.0,36.0,10.0,52.0,2.0,8.0,283.0,16.0,3.0,102.0,45.0,4.0,1.0,1.0,4.0,1.0,,,,356.0,815,14.0,0.17647058823529413,0.17647058823529413,0.4288990825688073,0.36363636363636365,0.45893719806763283,0.42531876138433516,0.34615384615384615,0.4407114624505929,0.5117647058823529,0.4111111111111111,0.5379939209726444,0.2058287795992714,0.0779816513761468,0.13218390804597702,0.05319148936170213,0.03571428571428571,35.60953253895509,0.6082474226804123,0.02702702702702703,0.06554621848739496,0.016467065868263474,0.07623318385650224,0.022388059701492536,0.06845965770171149,0.018162393162393164,0.017467248908296942,0.02072538860103627,0.012195121951219513,0.019704433497536946,0.03076923076923077,0.03896103896103896,0.0658682634730539,0.08029197080291971,0.08227848101265822,0.06153846153846154,0.003484320557491289,0.25,0.31693989071038253,0.5574712643678161,0.6423841059602649,0.17525773195876287,0.17122040072859745,0.35106382978723405,0.3707865168539326,0.15151515151515152,0.30601092896174864,0.3392857142857143,0.35185185185185186,0.19298245614035087,0.018214936247723135,0.23076923076923078,0.4444444444444444,0.5,0.3241106719367589,0.573170731707317,0.003952569169960474,0.5227686703096539,0.4836097069597069,0.4597948275862068,0.47372301587301596,0.16220472440944883,0.19540229885057472,0.05436337625178827,0.5092989985693849,8.842660550458715,25.872566371681422,0.42692509167103193,103.0,45.0,2.0,0.18761384335154827,0.17786561264822134,4.0,,1.0,,27.0,1.0,5.0,11.0,31.0,1.0,6.0,11.0,51.0,42.0,101.0,27.0,1.0,,6.0,1.0,,,2.0,0.5483870967741935,0.2743362831858407,0.16666666666666666,0.2391304347826087,0.27927927927927926,0.008849557522123894,,0.009708737864077669,,0.4,0.4,1.0,0.2621359223300971,0.2647058823529412,0.48148148148148145,0.02564102564102564,,,0.1282051282051282,0.2,,,0.24444444444444444,0.26732673267326734,0.008849557522123894,,,1.0,1.0,False
2584,1610612755,Willie Green,Willie Green,2584,PHI,25400.0,423,-34.0,840,845,309,364,91.0,1685,36.0,52.0,6.0,6.0,13.0,17.0,6.0,26.0,11.0,49.0,9.0,5.0,53.0,127.0,43.0,41.0,183.0,858,8.0,10.0,,16.0,19.0,49.0,18.0,24.0,77.0,32.0,74.0,4.0,8.0,20.0,14.0,34.0,14.0,,12.0,2.0,6.0,82.0,1.0,6.0,7.0,34.0,3.0,44.0,7.0,51.0,1.0,14.0,11.0,3.0,20.0,2.0,13.0,16.0,3.0,7.0,3.0,36.0,4.0,11.0,23.0,48.0,2.0,6.0,54.0,4.0,1.0,23.0,5.0,2.0,,,2.0,2.0,,,1.0,77.0,309,5.0,0.3018867924528302,0.3137254901960784,0.41732283464566927,0.8,0.3877551020408163,0.4176470588235294,0.6153846153846154,0.39552238805970147,0.4690721649484536,0.6153846153846154,0.4691358024691358,0.2529411764705882,0.06299212598425197,0.09615384615384616,0.11538461538461539,,24.261603375527425,0.5555555555555556,0.09090909090909091,0.12099644128113879,0.020833333333333332,0.06306306306306306,0.008771929824561403,0.10459183673469388,0.017412935323383085,0.01020408163265306,0.03571428571428571,0.018867924528301886,,0.05,0.13333333333333333,0.14285714285714285,0.10294117647058823,0.07865168539325842,,0.010526315789473684,1.0,0.3058823529411765,0.6923076923076923,0.7659574468085106,0.3611111111111111,0.15294117647058825,0.23076923076923078,0.2608695652173913,,0.28823529411764703,0.22448979591836735,0.22448979591836735,0.2727272727272727,0.052941176470588235,0.46153846153846156,1.0,0.16666666666666666,0.2537313432835821,0.7647058823529411,0.07462686567164178,0.5588235294117647,0.5006714285714285,0.5028636363636364,0.45450153846153846,0.12169312169312169,0.15753424657534246,0.08743169398907104,0.4207650273224044,8.873228346456695,25.951162790697676,0.3678571428571429,34.0,13.0,1.0,0.2,0.19402985074626866,6.0,,,3.0,6.0,,3.0,2.0,12.0,,3.0,5.0,33.0,3.0,33.0,6.0,,,1.0,,,,2.0,0.9166666666666666,0.27906976744186046,,0.2777777777777778,0.2857142857142857,,,,,0.6666666666666666,0.6666666666666666,1.0,0.17647058823529413,0.17647058823529413,0.8333333333333334,,,,0.23076923076923078,,,0.6,0.15384615384615385,0.18181818181818182,,,,,,False
2668,1610612755,Josh Davis,Josh Davis,2668,PHI,8406.0,140,24.0,288,290,128,124,32.0,578,10.0,19.0,2.0,5.0,1.0,3.0,,,1.0,6.0,5.0,,11.0,25.0,21.0,5.0,39.0,264,2.0,5.0,,4.0,1.0,4.0,10.0,1.0,9.0,18.0,4.0,4.0,5.0,4.0,1.0,5.0,1.0,,3.0,1.0,,11.0,7.0,4.0,9.0,15.0,6.0,30.0,11.0,41.0,3.0,4.0,2.0,2.0,3.0,1.0,2.0,1.0,,1.0,,4.0,,4.0,14.0,19.0,,,6.0,,,2.0,1.0,1.0,1.0,,1.0,1.0,,,,9.0,128,2.0,0.8181818181818182,1.0,0.44,0.4,0.25,0.3695652173913043,0.3333333333333333,0.2857142857142857,0.3979591836734694,0.3333333333333333,0.3,0.45652173913043476,0.2,0.2631578947368421,,,16.358024691358022,0.75,0.375,0.16853932584269662,0.046511627906976744,0.21428571428571427,0.12962962962962962,0.183206106870229,0.07857142857142857,0.05405405405405406,0.11764705882352941,,0.09090909090909091,0.3,0.22727272727272727,0.07692307692307693,0.1951219512195122,0.21875,0.2,0.11538461538461539,1.0,0.41304347826086957,0.5263157894736842,0.7142857142857143,0.8,,,,,0.13043478260869565,0.16666666666666666,0.16666666666666666,1.0,0.10869565217391304,0.8333333333333334,0.4,,0.21428571428571427,0.3333333333333333,,0.8695652173913043,0.5469108695652175,0.5526375,0.521425,0.041666666666666664,0.07407407407407407,0.10256410256410256,0.23076923076923078,5.0760000000000005,24.928571428571427,0.4444444444444444,16.0,10.0,,0.34782608695652173,0.7142857142857143,1.0,,,,3.0,,1.0,2.0,4.0,,1.0,2.0,12.0,,16.0,3.0,,,,,,,,1.0,0.19047619047619047,,0.2,0.19047619047619047,,,,,0.2,0.2,1.0,0.1875,0.1875,1.0,,,,0.16666666666666666,,,,0.2,0.1875,,,,,,False
915,1610612755,Rodney Rogers,Rodney Rogers,915,PHI,11189.0,186,-41.0,381,374,122,128,41.0,755,13.0,24.0,5.0,9.0,3.0,10.0,1.0,4.0,,4.0,1.0,,14.0,32.0,27.0,11.0,69.0,395,5.0,9.0,,13.0,3.0,12.0,8.0,5.0,20.0,18.0,10.0,6.0,2.0,9.0,1.0,10.0,1.0,,6.0,1.0,2.0,21.0,5.0,10.0,7.0,22.0,3.0,32.0,15.0,47.0,2.0,6.0,4.0,2.0,7.0,,6.0,2.0,1.0,1.0,,9.0,1.0,,10.0,21.0,2.0,1.0,15.0,1.0,,4.0,4.0,4.0,,3.0,4.0,2.0,,,1.0,20.0,122,,0.6428571428571429,0.8181818181818182,0.4375,0.5555555555555556,0.25,0.4915254237288136,0.65,0.375,0.5227272727272727,0.65,0.43478260869565216,0.4576271186440678,0.0625,,0.25,0.25,17.36111111111111,0.7777777777777778,0.3,0.18032786885245902,0.07352941176470588,0.13725490196078433,0.0847457627118644,0.1676300578034682,0.07692307692307693,0.10204081632653061,0.06666666666666667,0.05263157894736842,0.06,0.2222222222222222,0.08333333333333333,0.20588235294117646,0.203125,0.15789473684210525,0.07692307692307693,0.06060606060606061,0.5,0.4067796610169492,0.5416666666666666,0.5416666666666666,0.6923076923076923,0.06779661016949153,0.25,0.3333333333333333,,0.06779661016949153,,,,0.01694915254237288,0.9,0.5555555555555556,0.4,0.5,0.3,,0.864406779661017,0.550849152542373,0.5640166666666667,0.535225,0.06451612903225806,0.11428571428571428,0.18840579710144928,0.2898550724637681,3.459375,25.76296296296296,0.32020997375328086,26.0,8.0,,0.4406779661016949,0.4,,,,,10.0,1.0,1.0,3.0,10.0,1.0,1.0,3.0,30.0,,26.0,10.0,,,,,,,1.0,1.0,0.37037037037037035,1.0,0.375,0.37037037037037035,,,,,,,,0.38461538461538464,0.38461538461538464,1.0,,,,0.1,1.0,1.0,,0.375,0.38461538461538464,,,,,,False
722,1610612755,Corliss Williamson,Corliss Williamson,722,PHI,28239.0,471,-28.0,931,929,339,383,104.0,1860,45.0,82.0,9.0,18.0,14.0,23.0,25.0,69.0,6.0,20.0,,,76.0,171.0,1.0,60.0,212.0,969,12.0,24.0,8.0,32.0,17.0,44.0,,22.0,56.0,104.0,48.0,14.0,12.0,12.0,7.0,19.0,3.0,4.0,9.0,2.0,1.0,45.0,4.0,26.0,12.0,30.0,9.0,51.0,32.0,83.0,5.0,13.0,9.0,4.0,8.0,4.0,4.0,20.0,3.0,4.0,5.0,28.0,1.0,10.0,17.0,52.0,2.0,8.0,77.0,11.0,,34.0,10.0,5.0,5.0,,5.0,5.0,,,1.0,56.0,339,9.0,0.6842105263157895,0.7536231884057971,0.4444444444444444,0.5,0.38636363636363635,0.4418604651162791,0.5,0.38636363636363635,0.5170731707317073,0.5517241379310345,0.4827586206896552,0.005813953488372093,0.07017543859649122,0.08536585365853659,0.07246376811594203,,22.001888574126536,0.2857142857142857,0.3,0.10033444816053512,0.08,0.1016949152542373,0.03389830508474576,0.10071942446043165,0.06772009029345373,0.10344827586206896,0.08333333333333333,0.04950495049504951,0.04395604395604396,,0.0641025641025641,0.10526315789473684,0.11724137931034483,0.10869565217391304,0.07692307692307693,0.06097560975609756,1.0,0.47674418604651164,0.5487804878048781,0.6,0.7555555555555555,0.4011627906976744,0.36231884057971014,0.390625,0.6,0.11627906976744186,0.3,0.3,0.5,,0.75,0.5,0.4444444444444444,0.5227272727272727,0.6086956521739131,,0.48255813953488375,0.4783491228070175,0.5237999999999999,0.48241590909090887,0.17435897435897435,0.17525773195876287,0.1509433962264151,0.2641509433962264,5.142690058479532,45.2,0.364124597207304,1.0,,1.0,0.005813953488372093,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,False
1730,1610612755,Brian Skinner,Brian Skinner,1730,PHI,6864.0,114,-10.0,233,230,109,123,31.0,463,6.0,16.0,4.0,10.0,4.0,9.0,3.0,9.0,,2.0,,,9.0,27.0,,2.0,20.0,254,5.0,14.0,,10.0,5.0,13.0,,2.0,12.0,8.0,10.0,6.0,2.0,2.0,,2.0,,,1.0,,1.0,4.0,2.0,14.0,3.0,12.0,1.0,16.0,16.0,32.0,,2.0,2.0,,,2.0,,5.0,1.0,,,5.0,,2.0,4.0,19.0,7.0,2.0,9.0,1.0,,3.0,2.0,4.0,3.0,1.0,4.0,3.0,,,1.0,12.0,109,4.0,0.4444444444444444,0.6666666666666666,0.3333333333333333,0.35714285714285715,0.38461538461538464,0.3333333333333333,0.35714285714285715,0.38461538461538464,0.3225806451612903,0.35714285714285715,0.4,,0.07407407407407407,0.125,,,13.333333333333332,,0.16666666666666666,0.1935483870967742,0.15384615384615385,0.09090909090909091,0.07692307692307693,0.15789473684210525,0.13675213675213677,0.23529411764705882,0.0625,0.16,,0.25,0.23076923076923078,0.2,0.1724137931034483,0.13043478260869565,,,0.75,0.5925925925925926,0.375,0.42857142857142855,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.07407407407407407,,,,,0.7142857142857143,0.4,0.25,0.6923076923076923,0.4444444444444444,,0.5925925925925926,0.5008518518518518,0.5003916666666667,0.5202692307692307,0.10344827586206896,0.10344827586206896,0.5,0.6,3.4814814814814814,,0.4678111587982833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2208,1610612755,Kedrick Brown,Kedrick Brown,2208,PHI,3060.0,51,-25.0,107,106,48,41,13.0,213,2.0,2.0,,,,,,1.0,,,,,2.0,3.0,2.0,8.0,12.0,116,,,,,,1.0,2.0,6.0,6.0,4.0,,,,4.0,,4.0,,,4.0,,,8.0,,1.0,,10.0,,10.0,1.0,11.0,,3.0,2.0,1.0,3.0,2.0,2.0,2.0,,1.0,,5.0,,1.0,2.0,4.0,1.0,,10.0,,,1.0,4.0,1.0,1.0,,1.0,,,,1.0,6.0,48,2.0,1.0,1.0,0.6666666666666666,,,0.4,,,0.6,,0.42857142857142855,0.4,,,,,12.195121951219512,0.6,,0.35714285714285715,0.02702702702702703,,,0.2702702702702703,0.021739130434782608,,0.058823529411764705,,,,,0.4444444444444444,0.46153846153846156,,,,,0.4,1.0,1.0,1.0,0.2,,,,,,,,,,,,,,,0.8,0.5743375,,0.48672499999999996,0.16666666666666666,0.25,,0.5,3.1666666666666665,34.5,0.4485981308411215,2.0,2.0,1.0,0.4,0.6666666666666666,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2214,1610612755,Michael Bradley,Michael Bradley,2214,PHI,787.0,13,1.0,29,28,10,2,2.0,57,4.0,4.0,1.0,1.0,2.0,2.0,,,,,,,4.0,4.0,1.0,1.0,9.0,26,1.0,1.0,,2.0,2.0,2.0,1.0,,4.0,8.0,,,,1.0,,1.0,,,1.0,,,2.0,,,1.0,2.0,,3.0,,3.0,,,,,1.0,,,,,1.0,,1.0,,,,,,,2.0,,,1.0,,,,,,,,,,4.0,10,,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.6666666666666666,0.75,1.0,0.6666666666666666,0.2,,,,,23.333333333333336,1.0,,0.16666666666666666,,0.5,,0.21428571428571427,,,,,,,0.25,0.3333333333333333,,0.5,,,,0.8,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,0.6666666666666666,1.0,,1.0,0.55042,,0.4835,0.16666666666666666,0.2,0.2222222222222222,0.4444444444444444,,25.4,0.3448275862068966,1.0,1.0,,0.2,0.3333333333333333,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2223,1610612755,Samuel Dalembert,Samuel Dalembert,2223,PHI,26467.0,441,-46.0,878,876,328,364,114.0,1754,51.0,71.0,17.0,25.0,21.0,27.0,6.0,33.0,4.0,15.0,,,61.0,119.0,,17.0,139.0,918,20.0,36.0,4.0,44.0,24.0,39.0,,8.0,56.0,86.0,36.0,26.0,5.0,5.0,5.0,10.0,3.0,2.0,1.0,1.0,3.0,25.0,13.0,44.0,20.0,53.0,17.0,90.0,58.0,148.0,7.0,12.0,9.0,3.0,15.0,2.0,11.0,19.0,2.0,4.0,6.0,34.0,7.0,14.0,29.0,59.0,11.0,6.0,31.0,3.0,,14.0,3.0,21.0,12.0,8.0,21.0,15.0,7.0,,2.0,56.0,328,14.0,0.7049180327868853,0.8958333333333334,0.5126050420168067,0.5555555555555556,0.6153846153846154,0.5126050420168067,0.5555555555555556,0.6153846153846154,0.5225563909774437,0.5641025641025641,0.6086956521739131,,0.04201680672268908,0.07042253521126761,,,16.567460317460316,0.4411764705882353,0.425,0.1840277777777778,0.14473684210526316,0.18018018018018017,0.09923664122137404,0.18295739348370926,0.1310344827586207,0.21348314606741572,0.1276595744680851,0.10743801652892562,0.10204081632653061,0.09090909090909091,0.16853932584269662,0.22857142857142856,0.17054263565891473,0.14634146341463414,0.27586206896551724,0.1320754716981132,0.7142857142857143,0.5966386554621849,0.7183098591549296,0.7727272727272727,0.7058823529411765,0.2773109243697479,0.18181818181818182,0.18181818181818182,0.6666666666666666,0.12605042016806722,0.26666666666666666,0.26666666666666666,0.75,,0.6944444444444444,0.68,0.23529411764705882,0.6923076923076923,0.7777777777777778,,0.5966386554621849,0.49759663865546233,0.5135814814814814,0.4998512820512821,0.1076923076923077,0.1076923076923077,0.31654676258992803,0.4028776978417266,4.76470588235294,,0.3735763097949886,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,0.041666666666666664,,,,,,,,,,,,,,,,,,,,,False
