EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,BadPassTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,2pt And 1 Free Throw Trips,BlockedLongMidRange,OffensiveGoaltends,Defensive 3 Seconds Violations,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,Corner3Assists,StepOutOfBoundsTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,ShortMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Blocked3s,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,FTOffRebounds,BlockedCorner3,DefensiveGoaltends,OffFTReboundPct,on,Clear Path Fouls,3pt And 1 Free Throw Trips,Corner3PctBlocked
2624,1610612746,Quinton Ross,Quinton Ross,2624,LAC,83387.0,1390.0,-172.0,2536.0,2588.0,768.0,727.0,340.0,5124.0,67.0,126.0,16.0,39.0,15.0,28.0,16.0,44.0,52.0,150.0,135.0,320.0,64.0,337.0,2730.0,20.0,55.0,7.0,47.0,35.0,83.0,23.0,93.0,186.0,84.0,24.0,29.0,83.0,93.0,35.0,40.0,196.0,4.0,45.0,29.0,100.0,3.0,132.0,49.0,181.0,8.0,37.0,17.0,20.0,31.0,16.0,11.0,1.0,47.0,13.0,59.0,137.0,3.0,6.0,93.0,45.0,6.0,20.0,11.0,7.0,20.0,15.0,1.0,93.0,768.0,16.0,0.6888888888888889,0.7560975609756098,0.421875,0.36363636363636365,0.42168674698795183,0.42260061919504643,0.36363636363636365,0.4117647058823529,0.46164383561643835,0.4051724137931034,0.465,0.090625,0.18253968253968253,14.051841746248295,0.6595744680851063,0.03488372093023256,0.10482180293501048,0.04326923076923077,0.10943396226415095,0.03389830508474576,0.10582444626743231,0.04231433506044905,0.06474820143884892,0.06159420289855073,0.0205761316872428,0.037037037037037035,0.1032258064516129,0.1033210332103321,0.10723860589812333,0.10679611650485436,0.11864406779661017,0.05161290322580645,0.75,0.39009287925696595,0.5317460317460317,0.6504854368932039,0.5671641791044776,0.13622291021671826,0.36363636363636365,0.41025641025641024,0.625,0.46439628482972134,0.3466666666666667,0.348993288590604,0.8653846153846154,0.7090909090909091,0.41025641025641024,0.32941176470588235,0.5357142857142857,0.3993808049535604,0.46779501557632414,0.5091961538461538,0.447990361445783,0.12534818941504178,0.12640449438202248,0.1394658753709199,0.27596439169139464,9.991562499999997,0.3028391167192429,,,,1.0,3.0,2.0,1.0,3.0,2.0,,2.0,1.0,10.0,4.0,8.0,4.0,,0.3333333333333333,0.5,0.009287925696594427,,,,,0.009287925696594427,0.3333333333333333,0.3333333333333333,,,0.023529411764705882,0.5,35.199999999999996,20.0,2.0,6.0,9.0,2.0,,,0.006666666666666667,0.1875,,,,,,,,3.0,6.0,,,,,,0.11363636363636363,0.02702702702702703,,,,,,1.0,,,,,,,,,,,,,,,,False,,,
2549,1610612746,Chris Kaman,Chris Kaman,2549,LAC,86097.0,1435.0,-123.0,2660.0,2668.0,663.0,537.0,363.0,5328.0,109.0,191.0,37.0,71.0,25.0,42.0,83.0,185.0,11.0,45.0,203.0,421.0,69.0,475.0,2883.0,55.0,104.0,16.0,126.0,41.0,84.0,35.0,117.0,236.0,170.0,76.0,36.0,55.0,63.0,25.0,20.0,134.0,14.0,101.0,35.0,189.0,29.0,253.0,118.0,371.0,14.0,25.0,18.0,7.0,52.0,47.0,32.0,15.0,99.0,23.0,99.0,163.0,18.0,16.0,103.0,46.0,12.0,56.0,39.0,15.0,56.0,38.0,3.0,117.0,663.0,10.0,0.5812807881773399,0.7151515151515152,0.4821852731591449,0.5288461538461539,0.4880952380952381,0.48104265402843605,0.5288461538461539,0.4823529411764706,0.5074786324786325,0.5384615384615384,0.5416666666666666,0.0855106888361045,0.1099476439790576,18.281653746770026,0.5252525252525253,0.3815789473684211,0.1878727634194831,0.0902591599642538,0.14112903225806453,0.10852713178294573,0.17862838915470494,0.0921474358974359,0.09508196721311475,0.09294871794871795,0.08565737051792828,0.08333333333333333,0.1625,0.2426470588235294,0.17149758454106281,0.14583333333333334,0.125,0.07692307692307693,0.6785714285714286,0.45260663507109006,0.5706806282722513,0.6411764705882353,0.5871559633027523,0.43838862559241704,0.4486486486486487,0.47701149425287354,0.5421686746987951,0.1066350710900474,0.24444444444444444,0.2682926829268293,0.8181818181818182,0.6826923076923077,0.5211267605633803,0.49411764705882355,0.5952380952380952,0.4549763033175355,0.46411876484560566,0.5031187500000002,0.46692261904761906,0.10087719298245613,0.1010989010989011,0.26526315789473687,0.2463157894736842,5.339429928741094,0.24924812030075189,,,,,1.0,1.0,,1.0,1.0,,,,8.0,3.0,10.0,7.0,,,,0.002369668246445498,,,,,0.002369668246445498,,,,,0.011764705882352941,,89.9,20.0,2.0,6.0,12.0,2.0,,3.0,0.08888888888888889,0.13513513513513514,,,,,,,,,5.0,,,,,,0.05945945945945946,0.15555555555555556,,,,,,1.0,,,,,,,,,,,,3.0,,1.0,0.0375,False,,,
954,1610612746,Kerry Kittles,Kerry Kittles,954,LAC,13646.0,227.0,4.0,424.0,422.0,138.0,163.0,61.0,846.0,9.0,15.0,,,2.0,5.0,4.0,9.0,8.0,27.0,21.0,51.0,6.0,69.0,459.0,1.0,4.0,1.0,6.0,5.0,14.0,1.0,23.0,32.0,10.0,,2.0,17.0,20.0,10.0,5.0,43.0,,1.0,5.0,24.0,2.0,31.0,1.0,32.0,,8.0,5.0,3.0,4.0,1.0,1.0,,5.0,1.0,8.0,11.0,,,10.0,4.0,2.0,3.0,,3.0,3.0,2.0,,23.0,138.0,2.0,0.7619047619047619,0.7619047619047619,0.4117647058823529,0.25,0.35714285714285715,0.44366197183098594,0.4166666666666667,0.5,0.46,0.5,0.4791666666666667,0.0392156862745098,0.06666666666666667,16.0,0.8,0.1,0.1610738255033557,0.006024096385542169,0.11363636363636363,,0.15025906735751296,0.0049504950495049506,,,0.013333333333333334,,0.07142857142857142,0.10526315789473684,0.2463768115942029,0.10810810810810811,0.14285714285714285,,0.6666666666666666,0.2112676056338028,0.6,0.6428571428571429,0.6666666666666666,0.1267605633802817,0.4444444444444444,0.4444444444444444,0.75,0.38028169014084506,0.2962962962962963,0.3076923076923077,0.875,,,0.22727272727272727,0.4,0.49295774647887325,0.47274929577464786,0.43445999999999996,0.4497636363636363,0.0547945205479452,0.07547169811320754,0.08695652173913043,0.3333333333333333,11.72156862745098,0.32547169811320753,2.0,2.0,2.0,5.0,18.0,6.0,7.0,20.0,8.0,21.0,18.0,5.0,3.0,2.0,2.0,,1.0,0.35,0.35,0.28169014084507044,0.028169014084507043,1.0,1.0,1.0,0.2535211267605634,0.2777777777777778,0.2777777777777778,1.0,0.09090909090909091,0.2727272727272727,0.2777777777777778,25.485,3.0,1.0,,2.0,,,,0.037037037037037035,,,1.0,2.0,2.0,1.0,2.0,4.0,,1.0,,,,0.5,0.5,,,,0.3333333333333333,0.5,0.3333333333333333,,,,,,,,,2.0,,,1.0,1.0,,,,,False,,,
239,1610612746,Darrick Martin,Darrick Martin,239,LAC,11373.0,190.0,14.0,339.0,341.0,118.0,100.0,45.0,680.0,2.0,6.0,,1.0,1.0,2.0,3.0,8.0,6.0,18.0,11.0,32.0,5.0,42.0,349.0,,2.0,,,2.0,8.0,1.0,5.0,8.0,14.0,,2.0,26.0,28.0,8.0,13.0,58.0,,3.0,4.0,3.0,,7.0,3.0,10.0,,6.0,4.0,2.0,4.0,2.0,1.0,,6.0,2.0,7.0,19.0,,,8.0,4.0,,,,,,,,5.0,118.0,1.0,0.36363636363636365,0.36363636363636365,0.34375,,0.25,0.37,,0.15384615384615385,0.3888888888888889,,0.17857142857142858,0.0625,0.16666666666666666,15.267175572519083,0.6666666666666666,,0.024390243902439025,0.02054794520547945,0.1,,0.04294478527607362,0.017964071856287425,0.05263157894736842,0.023255813953488372,,,0.03333333333333333,0.02702702702702703,0.017857142857142856,0.1111111111111111,,,,0.12,0.3333333333333333,0.4,,0.16,0.375,0.375,0.6666666666666666,0.36,0.3333333333333333,0.35294117647058826,0.3333333333333333,0.3333333333333333,,0.15384615384615385,0.5,0.48,0.430856,0.4967,0.39535,0.07407407407407407,0.1111111111111111,,0.11904761904761904,12.553125000000001,0.3480825958702065,,2.0,1.0,5.0,16.0,4.0,5.0,18.0,5.0,3.0,16.0,5.0,2.0,2.0,5.0,1.0,0.2,0.2777777777777778,0.2777777777777778,0.36,0.04,,,,0.32,0.3125,0.3125,0.2,0.07692307692307693,0.3076923076923077,0.3125,25.299999999999997,3.0,,1.0,,,,,0.05555555555555555,,,,1.0,,,1.0,,12.0,,1.0,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,False,1.0,,
2632,1610612746,Kirk Penney,Kirk Penney,2632,LAC,726.0,12.0,-1.0,22.0,24.0,21.0,12.0,4.0,46.0,,,,,,,,,1.0,2.0,1.0,2.0,,2.0,24.0,,,,,1.0,2.0,,2.0,2.0,,,,,1.0,,,3.0,,,1.0,,,1.0,,1.0,,,,,2.0,,2.0,,2.0,2.0,,,,,,,,,,,,,,2.0,21.0,,1.0,1.0,0.5,,0.5,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,,18.51851851851852,1.0,,,,1.0,,0.09090909090909091,,,,,,,,,1.0,,,,,,,,,,,,0.6666666666666666,0.5,0.5,1.0,,,,,0.3333333333333333,0.4455166666666666,,0.4455166666666666,,,,1.0,18.6,0.9545454545454546,,,,,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,,,,,,0.3333333333333333,,,,,0.3333333333333333,,,,,0.3333333333333333,,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,
2404,1610612746,Chris Wilcox,Chris Wilcox,2404,LAC,44523.0,742.0,-33.0,1376.0,1379.0,378.0,329.0,166.0,2755.0,74.0,120.0,18.0,34.0,29.0,39.0,32.0,81.0,8.0,23.0,114.0,224.0,61.0,289.0,1450.0,21.0,42.0,5.0,47.0,38.0,65.0,23.0,99.0,142.0,86.0,32.0,22.0,27.0,29.0,13.0,4.0,60.0,4.0,39.0,22.0,84.0,16.0,122.0,43.0,165.0,5.0,22.0,17.0,5.0,23.0,21.0,10.0,5.0,44.0,13.0,51.0,94.0,8.0,8.0,100.0,43.0,12.0,17.0,10.0,5.0,17.0,10.0,,99.0,378.0,3.0,0.6228070175438597,0.7244897959183674,0.5089285714285714,0.5,0.5846153846153846,0.5089285714285714,0.5,0.5846153846153846,0.5371747211895911,0.4895833333333333,0.5892857142857143,0.09821428571428571,0.14166666666666666,19.772583701831966,0.5227272727272727,0.4,0.15789473684210525,0.07386363636363637,0.1506849315068493,0.047058823529411764,0.15634218289085547,0.0701468189233279,0.08227848101265822,0.06944444444444445,0.07079646017699115,0.06451612903225806,0.12280701754385964,0.18620689655172415,0.16666666666666666,0.17117117117117117,0.08571428571428572,0.05747126436781609,0.5882352941176471,0.5357142857142857,0.6166666666666667,0.7184466019417476,0.6486486486486487,0.36160714285714285,0.3950617283950617,0.42105263157894735,0.53125,0.10267857142857142,0.34782608695652173,0.34782608695652173,0.75,0.8095238095238095,0.5294117647058824,0.6,0.7435897435897436,0.5357142857142857,0.49679017857142854,0.5423394736842104,0.5159292307692308,0.16731517509727625,0.16731517509727625,0.16262975778546712,0.34256055363321797,4.724553571428571,0.2747093023255814,,,,,,,,,,,,,2.0,2.0,10.0,6.0,,,,,,,,,,,,,,,,,13.0,1.0,5.0,10.0,2.0,,4.0,,0.1111111111111111,,,,,,,,,,,,,,,0.06172839506172839,,,,,,,,,,,,,,,,,,,,,3.0,,False,,,
2055,1610612746,Mamadou N'diaye,Mamadou N'diaye,2055,LAC,2982.0,50.0,-30.0,81.0,87.0,20.0,40.0,13.0,168.0,2.0,6.0,2.0,4.0,,2.0,3.0,6.0,,2.0,5.0,14.0,4.0,14.0,93.0,2.0,4.0,3.0,7.0,,3.0,2.0,2.0,2.0,8.0,4.0,2.0,,,,,,1.0,5.0,1.0,5.0,,6.0,6.0,12.0,,1.0,,1.0,,,,,,,7.0,15.0,2.0,,5.0,3.0,,4.0,3.0,1.0,4.0,2.0,,2.0,20.0,2.0,0.2,0.3333333333333333,0.35714285714285715,0.5,,0.3333333333333333,0.5,,0.4117647058823529,0.7,0.2,0.14285714285714285,0.3333333333333333,17.52577319587629,,,0.15151515151515152,0.10638297872340426,0.1111111111111111,0.2,0.14285714285714285,0.11538461538461539,0.3333333333333333,0.07692307692307693,,,0.23076923076923078,,0.2,0.125,,,0.5,0.4,0.3333333333333333,0.5,,0.4,0.5,0.5,0.3333333333333333,0.13333333333333333,,,,1.0,0.5,0.5,,0.4666666666666667,0.43410000000000004,0.600325,0.5279666666666667,0.17647058823529413,0.1875,0.5,0.14285714285714285,6.942857142857143,0.24691358024691357,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,0.06666666666666667,,,,,0.06666666666666667,,,,,0.25,,56.1,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,1.0,,,,,,,,,,,,,,,,False,,,
2763,1610612746,Lionel Chalmers,Lionel Chalmers,2763,LAC,23287.0,388.0,-56.0,694.0,707.0,254.0,196.0,90.0,1401.0,12.0,34.0,,1.0,8.0,17.0,2.0,10.0,13.0,27.0,27.0,71.0,13.0,100.0,746.0,2.0,4.0,2.0,9.0,12.0,32.0,9.0,45.0,12.0,42.0,2.0,9.0,41.0,47.0,18.0,18.0,100.0,2.0,2.0,3.0,24.0,,27.0,4.0,31.0,,12.0,4.0,8.0,12.0,9.0,2.0,,21.0,6.0,13.0,26.0,,1.0,22.0,6.0,6.0,,,,,,,45.0,254.0,3.0,0.2222222222222222,0.23076923076923078,0.38028169014084506,0.5,0.375,0.3717948717948718,0.5833333333333334,0.35294117647058826,0.3937007874015748,0.6428571428571429,0.3879310344827586,0.1267605633802817,0.14705882352941177,18.453865336658357,0.5714285714285714,,0.08391608391608392,0.007326007326007326,0.045454545454545456,0.04081632653061224,0.07670454545454546,0.012422360248447204,,0.014285714285714285,0.008771929824561403,0.05555555555555555,0.06,0.05970149253731343,0.11764705882352941,0.03636363636363636,0.09090909090909091,,,0.2905982905982906,0.35294117647058826,0.41379310344827586,0.08333333333333333,0.08547008547008547,0.2,0.3333333333333333,,0.23076923076923078,0.48148148148148145,0.48148148148148145,0.38461538461538464,0.16666666666666666,,0.3333333333333333,0.47058823529411764,0.6837606837606838,0.4875428571428571,0.37044,0.4916882978723404,0.049586776859504134,0.08,0.09,0.45,8.683098591549296,0.3659942363112392,,5.0,1.0,11.0,41.0,18.0,11.0,46.0,19.0,24.0,38.0,11.0,6.0,4.0,5.0,4.0,0.7272727272727273,0.2391304347826087,0.2558139534883721,0.39316239316239315,0.042735042735042736,,,,0.3504273504273504,0.2682926829268293,0.275,0.7272727272727273,0.0196078431372549,0.35294117647058826,0.2894736842105263,27.64565217391305,10.0,1.0,,2.0,,,,,,,1.0,2.0,4.0,1.0,2.0,4.0,9.0,2.0,2.0,,,0.5,0.21052631578947367,0.4,,,0.3333333333333333,0.5,0.2222222222222222,,3.0,,,1.0,0.021739130434782608,0.024390243902439025,,,,,,,,,,,False,,,
72,1610612746,Kenny Anderson,Kenny Anderson,72,LAC,1576.0,26.0,-6.0,54.0,55.0,36.0,24.0,10.0,109.0,2.0,2.0,,,2.0,2.0,1.0,1.0,1.0,8.0,4.0,11.0,,8.0,63.0,,,,,3.0,8.0,,6.0,6.0,2.0,,,5.0,5.0,2.0,2.0,10.0,,1.0,1.0,2.0,1.0,4.0,1.0,5.0,,,,,2.0,1.0,,,3.0,1.0,2.0,6.0,1.0,1.0,,,,,,,,,,6.0,36.0,3.0,0.75,0.75,0.36363636363636365,,0.375,0.36363636363636365,,0.375,0.36363636363636365,,0.375,,,21.875,0.6666666666666666,0.2,0.11764705882352941,0.045454545454545456,0.3333333333333333,,0.15,0.041666666666666664,0.2,,,,,,0.16666666666666666,0.3333333333333333,,,,0.18181818181818182,1.0,1.0,1.0,0.09090909090909091,1.0,1.0,,0.7272727272727273,0.125,0.125,1.0,,,0.25,1.0,0.18181818181818182,0.4259545454545455,,0.43237499999999995,,,,0.75,13.436363636363637,0.6666666666666666,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,
2733,1610612746,Shaun Livingston,Shaun Livingston,2733,LAC,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,
2486,1610612746,Maurice Baker,Maurice Baker,2486,LAC,66.0,1.0,1.0,3.0,3.0,3.0,3.0,,6.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,
