EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,PenaltyFG3A,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,OffensiveGoaltends,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG3APct,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,Fg3aBlocked,StepOutOfBoundsTurnovers,Clear Path Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,on,FoulsDrawn,Offensive Fouls Drawn,Corner3PctBlocked
2470,1610612765,Smush Parker,Smush Parker,2470,DET,4830.0,80,-35,143,150,42,55,20,293,5.0,8.0,1.0,2.0,2.0,6.0,7.0,14.0,9.0,26,172,4.0,,4.0,1.0,2.0,4.0,6.0,10.0,4.0,2.0,9.0,10.0,5.0,21.0,,1.0,,5.0,5.0,1.0,6,3.0,2.0,1.0,4.0,2.0,4.0,2.0,8.0,3.0,4.0,10,,13.0,4.0,2.0,,,,,,6.0,42,,0.7142857142857143,0.7142857142857143,0.5,0.5,0.4473684210526316,0.3333333333333333,0.5,0.5,0.5,0.14285714285714285,0.25,20.0,0.5,0.08333333333333333,0.01818181818181818,,,0.07246376811594203,0.016129032258064516,,,,0.08333333333333333,0.08,,,0.42105263157894735,0.625,0.8333333333333334,0.6,0.3157894736842105,0.3333333333333333,0.3333333333333333,1.0,0.25,0.6666666666666666,0.6842105263157895,0.514,0.4725,0.5271166666666667,0.17391304347826086,0.2222222222222222,0.15384615384615385,0.23076923076923078,7.4142857142857155,0.2937062937062937,1.0,1.0,,,,3.0,1.0,1.0,5.0,2.0,1.0,3.0,,,3.0,,1.0,1.0,,2.0,2.0,,,,2.0,1.0,1.0,,,,,,,,,,,1.0,0.2,0.2,0.5,0.5,0.2631578947368421,,,,,0.03571428571428571,,0.08695652173913043,,,,,,,0.15789473684210525,,,,1.0,1.0,0.5,0.3333333333333333,,25.32,1.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,,0.10526315789473684,0.5,0.5,1.0,,,,,,,,,,,,False,,,
2545,1610612765,Darko Milicic,Darko Milicic,2545,DET,10530.0,176,-28,347,340,186,179,38,687,10.0,15.0,3.0,4.0,4.0,25.0,19.0,57.0,12.0,50,344,6.0,3.0,9.0,9.0,27.0,8.0,26.0,30.0,8.0,1.0,5.0,5.0,5.0,10.0,,2.0,9.0,20.0,32.0,2.0,34,1.0,1.0,,6.0,2.0,3.0,4.0,9.0,3.0,12.0,22,1.0,18.0,8.0,1.0,14.0,8.0,14.0,10.0,,26.0,186,3.0,0.7894736842105263,0.7894736842105263,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3787878787878788,0.5625,0.3939393939393939,0.017543859649122806,0.06666666666666667,19.18158567774936,0.6666666666666666,0.17857142857142858,0.014285714285714285,0.20930232558139536,,0.1870967741935484,0.012658227848101266,,,,0.23333333333333334,0.17073170731707318,0.14285714285714285,0.7142857142857143,0.2631578947368421,0.6666666666666666,0.7142857142857143,0.9,0.43859649122807015,0.16,0.16,1.0,0.5,0.14814814814814814,0.2631578947368421,0.42262982456140347,0.4919166666666666,0.3958518518518518,0.12307692307692308,0.12307692307692308,0.18,0.52,11.005263157894737,0.5360230547550432,1.0,3.0,5.0,17.0,,,,,,3.0,,,,,,,,,,,,,3.0,,1.0,2.0,,,,,,,,1.0,5.0,,,,,,0.5,0.5,,,,0.1875,,0.028169014084507043,,0.14634146341463414,0.2413793103448276,,0.2982456140350877,0.29411764705882354,0.29411764705882354,0.4,,,,,0.3333333333333333,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,
2798,1610612765,Horace Jenkins,Horace Jenkins,2798,DET,4981.0,83,-21,160,162,86,53,18,322,6.0,13.0,2.0,7.0,5.0,10.0,12.0,27.0,9.0,33,151,3.0,4.0,6.0,7.0,14.0,3.0,17.0,14.0,10.0,4.0,9.0,9.0,3.0,18.0,1.0,1.0,2.0,2.0,4.0,2.0,6,5.0,2.0,3.0,2.0,1.0,2.0,1.0,4.0,3.0,2.0,5,1.0,10.0,4.0,1.0,,,,,,17.0,86,,0.5833333333333334,0.5833333333333334,0.4444444444444444,0.5,0.34285714285714286,0.3684210526315789,0.4125,0.6,0.40476190476190477,0.14814814814814814,0.15384615384615385,24.175824175824175,0.5,0.031746031746031744,0.014705882352941176,0.1,0.1,0.04819277108433735,0.02564102564102564,,0.05263157894736842,0.125,,0.08695652173913043,0.25,,0.37142857142857144,0.46153846153846156,0.5454545454545454,0.6666666666666666,0.2857142857142857,0.5,0.5,0.4,0.6666666666666666,0.3684210526315789,0.6,0.4916571428571428,0.41963333333333336,0.47508684210526314,0.10256410256410256,0.12903225806451613,0.18181818181818182,0.5151515151515151,8.462962962962964,0.5375,1.0,3.0,1.0,4.0,,6.0,4.0,,8.0,1.0,5.0,,,,6.0,,,,,1.0,5.0,,,,1.0,1.0,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,0.22857142857142856,0.5,,,,,,,0.0625,,0.11428571428571428,0.25,0.5,1.0,0.17142857142857143,,,,0.5,,0.42857142857142855,0.21052631578947367,,25.3125,,2.0,,,,1.0,,,,,,,,2.0,,,,,,,,0.25,0.3333333333333333,0.05714285714285714,,,,,,,,,,0.05263157894736842,,,,,False,,,
2648,1610612765,Ronald Dupree,Ronald Dupree,2648,DET,17066.0,284,-24,537,530,182,176,72,1067,33.0,52.0,14.0,19.0,8.0,25.0,43.0,83.0,18.0,107,528,18.0,1.0,19.0,17.0,32.0,8.0,45.0,66.0,20.0,4.0,15.0,16.0,4.0,33.0,3.0,16.0,14.0,25.0,43.0,22.0,65,3.0,2.0,1.0,7.0,6.0,6.0,1.0,13.0,3.0,14.0,31,,34.0,16.0,1.0,7.0,4.0,7.0,6.0,,45.0,182,3.0,0.7674418604651163,0.868421052631579,0.5180722891566265,0.53125,0.5235294117647059,0.5606060606060606,0.5297029702970297,0.5,0.5625,0.04819277108433735,0.07692307692307693,18.387096774193548,0.5384615384615384,0.13020833333333334,0.07272727272727272,0.21875,0.11538461538461539,0.15234375,0.07723577235772358,0.1076923076923077,0.022727272727272728,0.10526315789473684,0.19230769230769232,0.1375,0.14285714285714285,0.8571428571428571,0.611764705882353,0.6346153846153846,0.6875,0.7878787878787878,0.29411764705882354,0.32,0.32,0.875,0.7777777777777778,0.5757575757575758,0.6352941176470588,0.5279317647058822,0.5270066666666666,0.5371409090909092,0.16,0.16326530612244897,0.17757009345794392,0.4205607476635514,6.173493975903615,0.33891992551210426,8.0,14.0,2.0,6.0,1.0,1.0,1.0,1.0,2.0,9.0,1.0,3.0,10.0,,1.0,1.0,1.0,,1.0,3.0,8.0,3.0,4.0,5.0,2.0,1.0,1.0,2.0,,1.0,,,,1.0,2.0,4.0,2.0,1.0,0.5,0.5,0.5,0.5,0.023529411764705882,,,0.26666666666666666,0.11538461538461539,0.07207207207207207,0.14285714285714285,0.06666666666666667,0.2558139534883721,0.1388888888888889,0.07058823529411765,0.3333333333333333,0.3333333333333333,,0.011764705882352941,1.0,1.0,1.0,0.5714285714285714,0.25,0.7368421052631579,0.030303030303030304,1.0,24.75,,1.0,,,,,,,1.0,,,1.0,,,,,,1.0,,,1.0,,,0.011764705882352941,,,,,,,,,,,,1.0,,1.0,False,,,
739,1610612765,Rasheed Wallace,Rasheed Wallace,739,DET,26893.0,448,48,804,821,219,232,123,1625,27.0,42.0,19.0,12.0,11.0,34.0,53.0,120.0,28.0,176,824,32.0,2.0,45.0,16.0,33.0,15.0,59.0,54.0,52.0,3.0,26.0,28.0,12.0,58.0,,33.0,14.0,56.0,73.0,33.0,106,10.0,8.0,2.0,10.0,6.0,4.0,4.0,14.0,4.0,24.0,35,2.0,39.0,16.0,5.0,21.0,15.0,21.0,13.0,,59.0,219,2.0,0.5094339622641509,0.627906976744186,0.44166666666666665,0.48484848484848486,0.47435897435897434,0.46808510638297873,0.5057471264367817,0.5921052631578947,0.5175438596491229,0.025,0.023809523809523808,19.768664563617246,0.7142857142857143,0.19310344827586207,0.10576923076923077,0.1794871794871795,,0.19021739130434784,0.08638743455497382,0.17045454545454544,0.08235294117647059,,0.2463768115942029,0.21311475409836064,0.2222222222222222,0.6190476190476191,0.2692307692307692,0.6428571428571429,0.6585365853658537,0.5185185185185185,0.21794871794871795,0.3235294117647059,0.3333333333333333,0.6363636363636364,0.5135135135135135,0.2553191489361702,0.5,0.455735576923077,0.5003235294117647,0.4442702127659575,0.09467455621301775,0.12030075187969924,0.2556818181818182,0.3352272727272727,8.813333333333333,0.27238805970149255,12.0,8.0,15.0,44.0,13.0,32.0,13.0,14.0,36.0,17.0,14.0,42.0,20.0,,32.0,13.0,2.0,1.0,1.0,3.0,11.0,,3.0,4.0,1.0,,1.0,1.0,2.0,3.0,,,,1.0,5.0,1.0,,1.0,0.3888888888888889,0.3888888888888889,0.53125,0.581081081081081,0.23076923076923078,0.022727272727272728,0.029411764705882353,0.10714285714285714,,0.07913669064748201,,0.13131313131313133,0.1568627450980392,0.046511627906976744,0.28205128205128205,0.3409090909090909,0.3488372093023256,0.4,0.20512820512820512,0.40625,0.40625,1.0,0.631578947368421,0.08333333333333333,0.6666666666666666,0.2765957446808511,0.40625,25.48888888888889,1.0,4.0,,,,1.0,3.0,5.0,4.0,3.0,5.0,4.0,,,,,,,,0.6,0.2857142857142857,,,0.02564102564102564,0.25,0.25,1.0,,,,0.13513513513513514,0.6,1.0,0.02127659574468085,,0.3076923076923077,,,False,,,
686,1610612765,Antonio McDyess,Antonio McDyess,686,DET,47174.0,786,-5,1420,1409,414,380,236,2829,54.0,83.0,27.0,22.0,56.0,119.0,146.0,276.0,67.0,359,1450,40.0,16.0,52.0,33.0,74.0,25.0,91.0,216.0,76.0,16.0,22.0,29.0,10.0,65.0,12.0,70.0,20.0,99.0,135.0,86.0,221,21.0,16.0,5.0,17.0,9.0,23.0,8.0,40.0,9.0,38.0,88,10.0,102.0,42.0,10.0,17.0,8.0,17.0,14.0,4.0,91.0,414,7.0,0.7397260273972602,0.7941176470588235,0.5289855072463768,0.44594594594594594,0.5270758122743683,0.44,0.5489296636085627,0.5,0.48404255319148937,0.057971014492753624,0.0963855421686747,21.512309495896837,0.425,0.18929254302103252,0.11235955056179775,0.15037593984962405,0.12244897959183673,0.18140243902439024,0.11373092926490985,0.16129032258064516,0.0967741935483871,0.08695652173913043,0.1956521739130435,0.1694915254237288,0.09615384615384616,0.8235294117647058,0.2996389891696751,0.6506024096385542,0.72,0.7592592592592593,0.4296028880866426,0.47058823529411764,0.48695652173913045,0.8392857142857143,0.6585365853658537,0.29333333333333333,0.30324909747292417,0.44341010830324923,0.49099999999999994,0.43417200000000006,0.13249211356466878,0.13291139240506328,0.14484679665738162,0.25348189415041783,9.85869565217391,0.2915492957746479,12.0,14.0,36.0,74.0,,1.0,1.0,,1.0,18.0,1.0,,20.0,,1.0,,7.0,5.0,2.0,6.0,6.0,4.0,16.0,3.0,1.0,,6.0,4.0,10.0,2.0,,,,1.0,8.0,3.0,,,,,0.45,0.43902439024390244,0.0036101083032490976,0.05405405405405406,0.03361344537815126,0.37209302325581395,0.06557377049180328,0.08865248226950355,0.20689655172413793,0.21476510067114093,0.18518518518518517,0.02654867256637168,0.26714801444043323,0.4864864864864865,0.5142857142857142,0.5555555555555556,0.0036101083032490976,,,,0.4444444444444444,0.25,0.6363636363636364,0.013333333333333334,,26.1,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,0.024390243902439025,,,,,,,1.0,False,,,
922,1610612765,Elden Campbell,Elden Campbell,922,DET,11748.0,196,-33,364,363,125,126,45,727,10.0,23.0,6.0,9.0,2.0,18.0,17.0,64.0,22.0,56,385,11.0,4.0,8.0,6.0,24.0,10.0,22.0,18.0,16.0,5.0,7.0,7.0,3.0,14.0,3.0,10.0,10.0,23.0,38.0,13.0,51,1.0,1.0,,7.0,4.0,7.0,3.0,14.0,2.0,14.0,26,2.0,31.0,14.0,2.0,4.0,2.0,4.0,2.0,,22.0,125,4.0,0.5294117647058824,0.6,0.265625,0.25,0.25757575757575757,0.24,0.345679012345679,0.3076923076923077,0.3548387096774194,0.078125,0.17391304347826086,22.619047619047617,0.5,0.1678832116788321,0.07194244604316546,0.29411764705882354,0.12,0.19298245614035087,0.07926829268292683,0.1111111111111111,0.09523809523809523,0.15,0.17647058823529413,0.22388059701492538,0.2,0.5,0.3484848484848485,0.43478260869565216,0.5263157894736842,0.4,0.2727272727272727,0.1111111111111111,0.1111111111111111,1.0,0.5454545454545454,0.36,0.3787878787878788,0.43840468749999995,0.45682,0.4454208333333332,0.17721518987341772,0.18181818181818182,0.14285714285714285,0.39285714285714285,7.7453125,0.3434065934065934,2.0,3.0,5.0,23.0,,2.0,1.0,,2.0,2.0,1.0,,4.0,2.0,,,,,,1.0,3.0,,5.0,1.0,1.0,,2.0,2.0,3.0,1.0,,,,,2.0,,,,,,0.18181818181818182,0.18181818181818182,0.030303030303030304,0.043478260869565216,,0.29411764705882354,,0.019230769230769232,,0.05555555555555555,0.3684210526315789,0.023809523809523808,0.3484848484848485,0.21739130434782608,0.22727272727272727,0.6,0.030303030303030304,,,,0.3333333333333333,,0.3333333333333333,0.04,,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,
924,1610612765,Anthony Goldwire,Anthony Goldwire,924,DET,2331.0,39,-10,76,73,33,39,9,149,,,,,1.0,6.0,1.0,6.0,7.0,9,70,,,,,2.0,5.0,5.0,2.0,,,,,,,,,4.0,3.0,7.0,,7,,,,1.0,1.0,,,1.0,1.0,1.0,2,,8.0,3.0,1.0,,,,,,5.0,33,,1.0,1.0,0.16666666666666666,,0.1,,0.32142857142857145,,0.3125,,,16.853932584269664,1.0,0.13043478260869565,,0.5,,0.22580645161290322,,,,,0.25,0.18181818181818182,0.6666666666666666,,,,,,0.6,0.16666666666666666,0.16666666666666666,1.0,,,0.4,0.43094,0.53385,0.44675000000000004,0.23076923076923078,0.3333333333333333,,0.5555555555555556,18.166666666666668,0.4342105263157895,,,,,,4.0,3.0,,4.0,,3.0,,,,4.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.4,,,,,,,,0.4,,,,,,0.4,,,,,,,0.6,,25.475,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,False,,,
2568,1610612765,Carlos Delfino,Carlos Delfino,2568,DET,15649.0,261,-63,494,490,201,213,64,984,14.0,27.0,4.0,8.0,4.0,15.0,19.0,45.0,15.0,71,540,6.0,2.0,9.0,3.0,15.0,9.0,18.0,16.0,22.0,8.0,21.0,23.0,11.0,48.0,1.0,7.0,7.0,12.0,23.0,8.0,31,15.0,7.0,8.0,8.0,6.0,6.0,2.0,14.0,7.0,14.0,30,,23.0,7.0,5.0,3.0,3.0,3.0,,,18.0,201,5.0,0.42105263157894735,0.4444444444444444,0.4222222222222222,0.2,0.4057971014492754,0.17307692307692307,0.44375,0.4090909090909091,0.28125,0.17777777777777778,0.2222222222222222,16.433566433566433,0.5714285714285714,0.07272727272727272,0.03664921465968586,0.14893617021276595,0.02702702702702703,0.08962264150943396,0.03508771929824561,0.031746031746031744,0.03571428571428571,0.03333333333333333,0.06521739130434782,0.10344827586206896,0.125,,0.391304347826087,0.5185185185185185,0.6666666666666666,0.5,0.21739130434782608,0.26666666666666666,0.2857142857142857,0.25,0.4,0.3076923076923077,0.7391304347826086,0.5072611940298507,0.49779285714285715,0.4888666666666666,0.09333333333333334,0.13725490196078433,0.1267605633802817,0.2535211267605634,6.764444444444444,0.4068825910931174,2.0,2.0,1.0,3.0,5.0,18.0,8.0,6.0,24.0,2.0,11.0,18.0,2.0,2.0,16.0,5.0,2.0,1.0,1.0,2.0,8.0,,4.0,2.0,2.0,,,1.0,2.0,1.0,,,,,,,,1.0,0.25,0.2727272727272727,0.3333333333333333,0.35,0.34782608695652173,0.3333333333333333,0.06666666666666667,0.23529411764705882,,0.041666666666666664,,0.04918032786885246,0.17391304347826086,0.06060606060606061,0.043478260869565216,0.3333333333333333,0.5,,0.2608695652173913,0.2777777777777778,0.2777777777777778,1.0,0.5,0.5,0.25,0.3076923076923077,0.3125,28.229166666666668,1.0,6.0,1.0,1.0,,3.0,,3.0,1.0,1.0,4.0,1.0,,,,,,,,0.25,0.09090909090909091,,,0.08695652173913043,0.16666666666666666,0.16666666666666666,1.0,0.1,1.0,1.0,0.3,,,0.11538461538461539,,0.125,,1.0,False,,,
934,1610612765,Derrick Coleman,Derrick Coleman,934,DET,1440.0,24,-14,44,42,1,12,7,86,,2.0,,1.0,1.0,1.0,2.0,5.0,1.0,5,53,,,,,1.0,,,2.0,2.0,1.0,,,,,,2.0,,3.0,4.0,2.0,6,,,,,,,,,,2.0,2,,1.0,1.0,,,,,,,,1,,0.5,0.5,0.4,,0.4,,0.5,,,0.2,0.5,9.615384615384615,,0.25,0.09090909090909091,,,0.21428571428571427,0.08695652173913043,0.1,,,1.0,,,,0.4,,,,0.2,1.0,1.0,1.0,,1.0,0.4,0.46552,,0.5897,0.2,0.2,,,7.26,0.022727272727272728,,,1.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,0.3333333333333333,,0.1,,0.25,,,0.4,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,
