EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LostBallSteals,Travels,SecondChanceTurnovers,Offensive Fouls,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PtsUnassisted3s,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,OffensiveGoaltends,ThreePtShootingFoulsDrawnPct,Corner3FGM,PenaltyCorner3FGM,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,3pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,Arc3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,BlockedCorner3,StepOutOfBoundsTurnovers,Clear Path Fouls
1952,1610612762,Raja Bell,Raja Bell,1952,UTA,72933.0,1216,-93.0,2272,2267,823.0,945,324.0,4539,40.0,67.0,8.0,13.0,15.0,26.0,18.0,47.0,114.0,252.0,49.0,17.0,172.0,366.0,100.0,74.0,532.0,2507,14.0,35.0,3.0,49.0,53.0,116.0,40.0,48.0,199.0,274.0,70.0,14.0,4.0,19.0,57.0,61.0,23.0,28.0,126.0,7.0,20.0,3.0,25.0,64.0,10.0,99.0,30.0,129.0,6.0,35.0,22.0,23.0,7.0,17.0,28.0,1.0,6.0,51.0,11.0,55.0,130.0,1.0,97.0,4.0,27.0,21.0,199.0,823.0,0.7965116279069767,0.8303030303030303,0.46994535519125685,0.4,0.45689655172413796,0.49141630901287553,0.5111111111111111,0.483974358974359,0.5176125244618396,0.5212765957446809,0.5353260869565217,0.2145922746781116,0.05191256830601093,0.13432835820895522,21.14587259705993,0.45098039215686275,0.09615384615384616,0.033707865168539325,0.09078014184397164,0.022396416573348264,0.09433962264150944,0.0457516339869281,0.09175257731958762,0.02581261950286807,0.03643724696356275,0.016304347826086956,0.017316017316017316,0.06666666666666667,0.07906976744186046,0.06748466257668712,0.11009174311926606,0.1134020618556701,0.026200873362445413,0.14377682403433475,0.5970149253731343,0.6896551724137931,0.65,0.10085836909871244,0.3829787234042553,0.45,0.5407725321888412,0.4523809523809524,0.4578313253012048,0.8771929824561403,0.10515021459227468,0.28888888888888886,0.6153846153846154,0.16666666666666666,0.5769230769230769,0.10897435897435898,0.3583690987124464,0.46548755411255444,0.4901657894736842,0.47282861842105267,0.05714285714285714,0.06940874035989718,0.09210526315789473,0.37406015037593987,14.543715846994534,25.499000000000006,0.36223591549295775,51.0,4.0,23.0,15.0,3.0,6.0,3.0,38.0,6.0,10.0,15.0,111.0,45.0,15.0,4.0,2.0,2.0,6.0,13.0,1.0,4.0,9.0,5.0,2.0,1.0,2.0,6.0,3.0,,,26.0,0.9736842105263158,0.38,0.6,0.375,0.3958333333333333,0.14893617021276595,0.011904761904761904,0.037037037037037035,0.04225352112676056,0.5,0.6111111111111112,0.10944206008583691,0.30612244897959184,0.30612244897959184,0.9333333333333333,0.25,0.08888888888888889,0.13333333333333333,0.5,1.0,0.14743589743589744,0.17647058823529413,0.3333333333333333,3.0,3.0,1.0,1.0,1.0,,0.009900990099009901,23.0,12.0,1.0,0.01,0.0196078431372549,0.45098039215686275,0.46,1.0,0.5217391304347826,,1.0,,3.0,0.75,1.0,False,,4.0,
2745,1610612762,Kirk Snyder,Kirk Snyder,2745,UTA,40346.0,672,-101.0,1226,1229,437.0,526,172.0,2455,55.0,99.0,13.0,25.0,31.0,47.0,1.0,10.0,20.0,78.0,38.0,14.0,76.0,187.0,69.0,55.0,285.0,1372,16.0,35.0,3.0,38.0,40.0,75.0,27.0,30.0,152.0,100.0,52.0,20.0,2.0,22.0,23.0,27.0,14.0,5.0,58.0,6.0,31.0,3.0,13.0,33.0,6.0,52.0,40.0,92.0,5.0,19.0,14.0,20.0,6.0,12.0,24.0,1.0,8.0,44.0,12.0,42.0,89.0,2.0,83.0,4.0,30.0,13.0,152.0,437.0,0.6578947368421053,0.7575757575757576,0.40641711229946526,0.45714285714285713,0.5333333333333333,0.44921875,0.4268292682926829,0.5980392156862745,0.4830508474576271,0.4418604651162791,0.628099173553719,0.26953125,0.11764705882352941,0.18181818181818182,23.640167364016737,0.45454545454545453,0.0967741935483871,0.05084745762711865,0.08505154639175258,0.0696629213483146,0.1,0.0594059405940594,0.0888030888030888,0.06776556776556776,0.13194444444444445,0.0625,0.02926829268292683,0.08333333333333333,0.06666666666666667,0.07865168539325842,0.0979381443298969,0.09183673469387756,0.03937007874015748,0.38671875,0.5555555555555556,0.6790123456790124,0.5636363636363636,0.0390625,0.1,0.14285714285714285,0.3046875,0.2564102564102564,0.2597402597402597,0.9,0.1484375,0.6097560975609756,0.52,0.46078431372549017,0.6595744680851063,0.13725490196078433,0.65625,0.5070691699604745,0.5094875,0.511564,0.10638297872340426,0.14084507042253522,0.13333333333333333,0.5333333333333333,8.977540106951869,25.43043478260869,0.3564437194127243,31.0,2.0,13.0,9.0,,4.0,5.0,26.0,1.0,6.0,14.0,75.0,36.0,9.0,4.0,2.0,2.0,4.0,5.0,3.0,4.0,6.0,14.0,7.0,5.0,2.0,15.0,7.0,,,22.0,0.9615384615384616,0.37681159420289856,0.16666666666666666,0.5185185185185185,0.3880597014925373,0.3,0.01282051282051282,0.05194805194805195,0.125,0.4666666666666667,1.0,0.12109375,0.23684210526315788,0.23684210526315788,0.8888888888888888,0.23076923076923078,0.04878048780487805,0.0975609756097561,,,0.12745098039215685,0.35714285714285715,0.25,3.0,,,1.0,1.0,2.0,,17.0,9.0,,,,0.5483870967741935,0.5483870967741935,1.0,0.6923076923076923,,2.0,,1.0,0.5,1.0,False,,2.0,
2246,1610612762,Mehmet Okur,Mehmet Okur,2246,UTA,90830.0,1514,-165.0,2793,2775,930.0,1064,397.0,5568,100.0,175.0,31.0,54.0,22.0,38.0,42.0,117.0,75.0,167.0,36.0,15.0,217.0,459.0,37.0,221.0,682.0,3066,40.0,77.0,33.0,116.0,49.0,106.0,16.0,94.0,210.0,250.0,184.0,54.0,1.0,43.0,98.0,115.0,57.0,33.0,247.0,16.0,94.0,13.0,55.0,184.0,28.0,267.0,123.0,390.0,11.0,17.0,13.0,49.0,5.0,25.0,44.0,3.0,24.0,93.0,33.0,76.0,151.0,13.0,260.0,17.0,93.0,27.0,210.0,930.0,0.576036866359447,0.6578947368421053,0.47276688453159044,0.5194805194805194,0.46226415094339623,0.4647177419354839,0.51875,0.47540983606557374,0.5464344941956882,0.5816326530612245,0.5885714285714285,0.07459677419354839,0.09368191721132897,0.16,21.408797293140573,0.5268817204301075,0.2978723404255319,0.12380952380952381,0.20535714285714285,0.08561020036429873,0.16819571865443425,0.08839779005524862,0.19542109566639412,0.08600469116497264,0.09302325581395349,0.10087719298245613,0.0741444866920152,0.15,0.20921985815602837,0.21761658031088082,0.19714964370546317,0.18487394957983194,0.04954954954954955,0.3528225806451613,0.5714285714285714,0.6802721088435374,0.56,0.23588709677419356,0.358974358974359,0.3925233644859813,0.33669354838709675,0.4491017964071856,0.46296296296296297,0.7066666666666667,0.07258064516129033,0.675,0.5740740740740741,0.3114754098360656,0.5789473684210527,0.12295081967213115,0.4274193548387097,0.45755252525252504,0.5034683098591549,0.44689631147540976,0.1684027777777778,0.17383177570093458,0.17008797653958943,0.30791788856304986,8.968409586056644,25.659459459459466,0.33297529538131043,1.0,1.0,1.0,9.0,1.0,2.0,6.0,9.0,1.0,3.0,6.0,27.0,35.0,9.0,17.0,11.0,6.0,8.0,4.0,9.0,9.0,19.0,43.0,24.0,3.0,16.0,43.0,25.0,,2.0,17.0,1.0,0.24324324324324326,0.3333333333333333,0.375,0.25,0.08547008547008547,0.029940119760479042,0.07092198581560284,0.12359550561797752,0.5813953488372093,0.38095238095238093,0.0020161290322580645,0.25,0.25,1.0,0.0967741935483871,0.0125,0.025,0.5,1.0,0.00819672131147541,0.4,0.2571428571428571,,25.0,4.0,,,,0.0975609756097561,,,,,,,,,,,2.0,,,,,False,,1.0,
2260,1610612762,Jarron Collins,Jarron Collins,2260,UTA,36595.0,610,-41.0,1146,1140,367.0,388,159.0,2286,22.0,44.0,5.0,15.0,4.0,12.0,9.0,25.0,10.0,29.0,1.0,1.0,41.0,98.0,1.0,66.0,148.0,1254,5.0,18.0,13.0,23.0,7.0,23.0,1.0,38.0,52.0,60.0,22.0,6.0,1.0,17.0,36.0,37.0,19.0,12.0,75.0,4.0,29.0,3.0,11.0,50.0,8.0,69.0,36.0,105.0,2.0,11.0,8.0,6.0,2.0,3.0,17.0,,3.0,23.0,10.0,42.0,86.0,8.0,93.0,2.0,29.0,19.0,52.0,367.0,0.7317073170731707,0.7894736842105263,0.41836734693877553,0.2777777777777778,0.30434782608695654,0.41414141414141414,0.2777777777777778,0.2916666666666667,0.5103448275862069,0.4107142857142857,0.49056603773584906,0.010101010101010102,0.17346938775510204,0.25,12.518740629685158,0.2608695652173913,0.1702127659574468,0.07894736842105263,0.13966480446927373,0.06223175965665236,0.10576923076923077,0.057971014492753624,0.13203463203463203,0.0616822429906542,0.11627906976744186,0.029411764705882353,0.04680851063829787,,0.11904761904761904,0.17346938775510204,0.13068181818181818,0.125,0.05,0.4444444444444444,0.5,0.6666666666666666,0.8636363636363636,0.25252525252525254,0.36,0.42857142857142855,0.29292929292929293,0.3448275862068966,0.37037037037037035,0.6,0.010101010101010102,0.8333333333333334,0.3333333333333333,0.5,0.3333333333333333,0.041666666666666664,0.45454545454545453,0.467380612244898,0.5559375000000001,0.4753782608695652,0.23015873015873015,0.232,0.1554054054054054,0.35135135135135137,7.620408163265306,75.8,0.32024432809773123,,,,,,,,,,,,,,,1.0,1.0,,5.0,3.0,2.0,3.0,8.0,4.0,2.0,2.0,,4.0,1.0,,2.0,10.0,,,,,,0.16,0.06896551724137931,0.08,0.0625,0.25,0.5555555555555556,,,,,0.4,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,5.0,1.0,,,,False,,,
2743,1610612762,Kris Humphries,Kris Humphries,2743,UTA,36193.0,603,-137.0,1092,1094,377.0,443,174.0,2186,43.0,79.0,15.0,28.0,13.0,20.0,14.0,50.0,16.0,56.0,4.0,3.0,73.0,185.0,6.0,29.0,181.0,1195,22.0,45.0,3.0,47.0,22.0,44.0,5.0,9.0,59.0,92.0,54.0,28.0,1.0,24.0,26.0,29.0,15.0,5.0,61.0,10.0,42.0,3.0,25.0,48.0,14.0,87.0,55.0,142.0,6.0,15.0,10.0,18.0,3.0,8.0,17.0,1.0,10.0,35.0,11.0,35.0,64.0,2.0,67.0,5.0,33.0,3.0,59.0,377.0,0.6301369863013698,0.7796610169491526,0.3945945945945946,0.4888888888888889,0.5,0.39790575916230364,0.4782608695652174,0.5102040816326531,0.40765765765765766,0.46078431372549017,0.5175438596491229,0.031413612565445025,0.12972972972972974,0.189873417721519,19.60335621662853,0.5142857142857142,0.2692307692307692,0.05263157894736842,0.1352112676056338,0.08993576017130621,0.21367521367521367,0.12195121951219512,0.15466101694915255,0.0947176684881603,0.11486486486486487,0.10810810810810811,0.0625,0.09523809523809523,0.08737864077669903,0.13846153846153847,0.16042780748663102,0.27058823529411763,0.06741573033707865,0.41361256544502617,0.5443037974683544,0.671875,0.6046511627906976,0.2617801047120419,0.28,0.3181818181818182,0.2931937172774869,0.2857142857142857,0.3018867924528302,0.6875,0.020942408376963352,0.6086956521739131,0.5357142857142857,0.40816326530612246,0.65,0.061224489795918366,0.44502617801047123,0.47359761904761905,0.5029621951219512,0.4834914893617021,0.1506849315068493,0.15492957746478872,0.2596685082872928,0.3259668508287293,8.057837837837837,29.099999999999998,0.34523809523809523,2.0,,2.0,1.0,,1.0,1.0,2.0,,1.0,2.0,6.0,3.0,1.0,3.0,1.0,2.0,6.0,5.0,2.0,4.0,3.0,12.0,9.0,2.0,1.0,12.0,7.0,2.0,1.0,12.0,1.0,0.3333333333333333,,0.4,0.4,0.12,0.05357142857142857,0.13114754098360656,0.0625,0.5833333333333334,0.6428571428571429,0.010471204188481676,0.25,0.25,1.0,0.13333333333333333,,0.021739130434782608,,,0.04081632653061224,0.3333333333333333,0.3333333333333333,,,,,,,,1.0,1.0,,,,0.5,0.5,1.0,0.5,,,,,,,False,,2.0,
2414,1610612762,Curtis Borchardt,Curtis Borchardt,2414,UTA,29502.0,492,-21.0,901,897,309.0,337,145.0,1798,33.0,59.0,11.0,23.0,10.0,16.0,7.0,24.0,5.0,13.0,,,45.0,96.0,,33.0,123.0,943,12.0,27.0,8.0,32.0,15.0,28.0,,16.0,46.0,60.0,30.0,18.0,,17.0,21.0,27.0,6.0,15.0,60.0,2.0,35.0,3.0,17.0,55.0,6.0,78.0,40.0,118.0,3.0,7.0,3.0,12.0,1.0,5.0,15.0,,7.0,27.0,6.0,48.0,87.0,9.0,44.0,4.0,16.0,8.0,46.0,309.0,0.6666666666666666,0.8333333333333334,0.46875,0.4444444444444444,0.5357142857142857,0.46875,0.4444444444444444,0.5357142857142857,0.5301724137931034,0.5333333333333333,0.575,,0.17708333333333334,0.2033898305084746,13.277623026926648,0.4444444444444444,0.15,0.06976744186046512,0.19572953736654805,0.09408602150537634,0.1650485436893204,0.034482758620689655,0.1875,0.08604651162790698,0.09243697478991597,0.12345679012345678,0.08139534883720931,0.07142857142857142,0.19672131147540983,0.24242424242424243,0.17532467532467533,0.14864864864864866,0.08823529411764706,0.6145833333333334,0.559322033898305,0.7021276595744681,0.6363636363636364,0.25,0.2916666666666667,0.3333333333333333,0.13541666666666666,0.38461538461538464,0.45454545454545453,0.4,,0.8518518518518519,0.4782608695652174,0.5714285714285714,0.625,,0.6145833333333334,0.4961124999999999,0.5465400000000001,0.4907571428571428,0.14814814814814814,0.14814814814814814,0.2601626016260163,0.37398373983739835,4.196875,,0.34295227524972255,,,,,,,,,,,,,,,6.0,5.0,1.0,,4.0,3.0,5.0,6.0,18.0,15.0,,3.0,18.0,9.0,,3.0,8.0,,,,,,0.125,0.15384615384615385,0.022727272727272728,0.20689655172413793,0.5,1.0,,,,,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,
1893,1610612762,Aleksandar Radojevic,Aleksandar Radojevic,1893,UTA,5945.0,99,,188,191,51.0,94,17.0,379,2.0,11.0,1.0,6.0,1.0,5.0,2.0,4.0,1.0,1.0,,,5.0,16.0,,7.0,17.0,191,1.0,6.0,1.0,3.0,1.0,6.0,,2.0,4.0,8.0,2.0,2.0,,5.0,3.0,3.0,1.0,2.0,6.0,1.0,6.0,1.0,2.0,11.0,3.0,16.0,8.0,24.0,1.0,,,4.0,1.0,4.0,7.0,1.0,,11.0,3.0,15.0,25.0,1.0,10.0,,5.0,,4.0,51.0,0.8,1.0,0.3125,0.16666666666666666,0.16666666666666666,0.3125,0.16666666666666666,0.16666666666666666,0.40476190476190477,0.21428571428571427,0.25,,0.3125,0.45454545454545453,15.094339622641508,0.36363636363636365,0.25,0.1111111111111111,0.21153846153846154,0.08955223880597014,0.1,0.07142857142857142,0.18055555555555555,0.08641975308641975,0.2631578947368421,0.058823529411764705,,,0.05263157894736842,0.3076923076923077,0.3,0.07142857142857142,0.16666666666666666,0.6875,0.18181818181818182,0.3333333333333333,0.5,0.25,0.5,0.5,0.0625,1.0,1.0,1.0,,1.0,0.16666666666666666,0.8333333333333334,0.2,,0.6875,0.51233125,0.5602666666666667,0.5750000000000001,0.23809523809523808,0.23809523809523808,0.17647058823529413,0.23529411764705882,3.01875,,0.2712765957446808,,,,,,,,,,,,,,,,,,,,1.0,2.0,4.0,1.0,1.0,,,1.0,1.0,,,3.0,,,,,,,,0.1,0.16666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,
2221,1610612762,Raul Lopez,Raul Lopez,2221,UTA,30846.0,514,55.0,964,962,310.0,306,112.0,1926,18.0,28.0,2.0,3.0,7.0,9.0,5.0,15.0,14.0,47.0,43.0,15.0,37.0,90.0,45.0,27.0,161.0,991,4.0,7.0,1.0,15.0,10.0,25.0,16.0,20.0,61.0,24.0,50.0,,,5.0,107.0,123.0,49.0,47.0,262.0,1.0,6.0,,6.0,25.0,,31.0,7.0,38.0,2.0,22.0,8.0,32.0,5.0,25.0,15.0,2.0,7.0,47.0,14.0,24.0,78.0,4.0,33.0,2.0,9.0,8.0,61.0,310.0,0.32432432432432434,0.32432432432432434,0.4111111111111111,0.5714285714285714,0.4,0.4962962962962963,0.7777777777777778,0.5,0.5333333333333333,0.75,0.5865384615384616,0.3333333333333333,0.05555555555555555,0.07142857142857142,17.95806745670009,0.6808510638297872,,,0.08278145695364239,0.01812688821752266,0.05128205128205128,0.013333333333333334,0.07398568019093078,0.017241379310344827,0.036585365853658534,0.0136986301369863,0.011363636363636364,,0.06493506493506493,0.05405405405405406,0.10596026490066225,0.034482758620689655,0.0273972602739726,0.2074074074074074,0.6428571428571429,0.6923076923076923,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.35714285714285715,0.34814814814814815,0.2978723404255319,0.3111111111111111,0.42857142857142855,0.31851851851851853,0.3333333333333333,0.6666666666666666,0.21951219512195122,0.7777777777777778,0.36585365853658536,0.5407407407407407,0.4849088888888889,0.4781611111111112,0.48898170731707313,0.06338028169014084,0.09278350515463918,0.09316770186335403,0.37888198757763975,11.75222222222222,24.6888888888889,0.3215767634854772,2.0,,1.0,18.0,2.0,2.0,6.0,20.0,2.0,2.0,7.0,36.0,43.0,18.0,16.0,6.0,10.0,11.0,14.0,2.0,6.0,3.0,2.0,,1.0,1.0,3.0,,,,16.0,0.6,0.4444444444444444,1.0,0.4375,0.4444444444444444,0.06666666666666667,0.0425531914893617,0.01694915254237288,0.1,,,0.014814814814814815,0.4186046511627907,0.4186046511627907,0.5555555555555556,,,0.2222222222222222,1.0,1.0,0.024390243902439025,0.4,0.4186046511627907,24.0,1.0,,1.0,1.0,,,2.0,1.0,,,,1.0,1.0,1.0,1.0,,1.0,,,,,False,,,1.0
2430,1610612762,Carlos Boozer,Carlos Boozer,2430,UTA,77889.0,1298,-112.0,2442,2443,797.0,895,333.0,4885,140.0,213.0,24.0,44.0,59.0,84.0,55.0,127.0,68.0,163.0,1.0,,263.0,503.0,1.0,131.0,657.0,2702,35.0,73.0,23.0,93.0,99.0,162.0,,70.0,268.0,364.0,162.0,42.0,,53.0,85.0,100.0,38.0,35.0,215.0,13.0,70.0,6.0,50.0,150.0,31.0,231.0,89.0,320.0,7.0,31.0,17.0,53.0,10.0,31.0,43.0,6.0,22.0,96.0,27.0,57.0,129.0,11.0,198.0,17.0,91.0,16.0,268.0,797.0,0.6920152091254753,0.7520661157024794,0.5228628230616302,0.4794520547945205,0.6111111111111112,0.5218253968253969,0.4794520547945205,0.6111111111111112,0.5521885521885522,0.5227272727272727,0.638755980861244,0.001984126984126984,0.10536779324055666,0.16901408450704225,24.364406779661017,0.5520833333333334,0.3069306930693069,0.07142857142857142,0.19157088122605365,0.07306889352818371,0.1953125,0.09090909090909091,0.19249278152069296,0.07538601271571299,0.08333333333333333,0.0845771144278607,0.06288032454361055,0.18421052631578946,0.1598360655737705,0.1919191919191919,0.21407624633431085,0.18518518518518517,0.0374331550802139,0.4226190476190476,0.6572769953051644,0.7909604519774012,0.7142857142857143,0.251984126984127,0.4330708661417323,0.4782608695652174,0.32341269841269843,0.4171779141104294,0.43037974683544306,0.7352941176470589,0.001984126984126984,0.6027397260273972,0.5454545454545454,0.5185185185185185,0.7023809523809523,,0.4246031746031746,0.47161785714285714,0.4935560606060604,0.49301419753086434,0.157439446366782,0.15771230502599654,0.1415525114155251,0.4079147640791476,7.97216699801193,24.6,0.3263718263718264,,,,,,,,,,,,,1.0,,15.0,13.0,2.0,12.0,14.0,7.0,18.0,19.0,14.0,8.0,2.0,4.0,14.0,11.0,1.0,,21.0,,,,,,0.09448818897637795,0.03067484662576687,0.05714285714285714,0.22388059701492538,0.7857142857142857,0.5818181818181818,,,,,0.16666666666666666,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,False,,1.0,1.0
2306,1610612762,Carlos Arroyo,Carlos Arroyo,2306,UTA,44476.0,741,-136.0,1398,1391,457.0,539,200.0,2789,31.0,53.0,,4.0,13.0,22.0,7.0,29.0,48.0,130.0,16.0,10.0,86.0,212.0,18.0,53.0,246.0,1596,5.0,20.0,2.0,18.0,29.0,72.0,10.0,36.0,106.0,68.0,104.0,,1.0,16.0,139.0,152.0,66.0,55.0,317.0,3.0,8.0,,7.0,28.0,,35.0,11.0,46.0,2.0,20.0,8.0,27.0,10.0,20.0,28.0,3.0,7.0,55.0,16.0,24.0,67.0,3.0,63.0,4.0,22.0,10.0,106.0,457.0,0.3953488372093023,0.3953488372093023,0.4056603773584906,0.25,0.4027777777777778,0.41956521739130437,0.36363636363636365,0.4268292682926829,0.4728682170542636,0.375,0.525,0.0782608695652174,0.07547169811320754,0.18867924528301888,19.073735527117613,0.4909090909090909,,,0.06422018348623854,0.013377926421404682,0.051470588235294115,0.045454545454545456,0.06118881118881119,0.016566265060240965,0.01818181818181818,,0.016129032258064516,0.045454545454545456,0.05442176870748299,0.05982905982905983,0.0755813953488372,0.06315789473684211,0.01680672268907563,0.23043478260869565,0.5849056603773585,0.7209302325581395,0.16129032258064516,0.12608695652173912,0.2413793103448276,0.2916666666666667,0.5652173913043478,0.36923076923076925,0.37209302325581395,0.5416666666666666,0.06956521739130435,0.18181818181818182,,0.2682926829268293,0.5909090909090909,0.12195121951219512,0.30869565217391304,0.4439255458515283,0.4267000000000001,0.44595493827160493,0.08870967741935484,0.09565217391304348,0.07317073170731707,0.43089430894308944,12.18160377358491,26.400000000000002,0.32689556509299,2.0,1.0,,6.0,1.0,1.0,4.0,7.0,2.0,2.0,4.0,9.0,15.0,6.0,13.0,10.0,3.0,18.0,12.0,4.0,3.0,5.0,2.0,2.0,,,3.0,1.0,,,21.0,0.42857142857142855,0.3888888888888889,1.0,0.4,0.4117647058823529,0.1724137931034483,0.007692307692307693,0.045454545454545456,0.024390243902439025,0.3333333333333333,0.42857142857142855,0.008695652173913044,0.375,0.375,0.3333333333333333,,0.045454545454545456,0.045454545454545456,1.0,,,0.4,0.4,12.0,3.0,,1.0,,,,1.0,,,,,0.5,0.5,1.0,,,,,1.0,1.0,1.0,False,1.0,1.0,
