EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,LongMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,PenaltyFtPoints,FTDefRebounds,BadPassTurnovers,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,SecondChanceFg2Pct,SecondChanceEfgPct,DefFTReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,Corner3FGM,PenaltyCorner3FGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,FTOffRebounds,BadPassOutOfBoundsTurnovers,Technical Free Throw Trips,NonShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,OffFTReboundPct,OffShortMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceAtRimFGM,PtsPutbacks,Fg2aBlocked,ShortMidRangeAssists,SelfOReb,LostBallSteals,Travels,SecondChanceTurnovers,Offensive Fouls,RecoveredBlocks,OffensiveGoaltends,FG2APctBlocked,ShortMidRangePctBlocked,OffAtRimReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,Fg3aBlocked,Blocked3s,BlockedArc3,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,BlockedLongMidRange,DefensiveGoaltends,AtRimPctBlocked,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,on,SecondChanceCorner3FGA,LongMidRangePctBlocked,SecondChanceCorner3Frequency,Clear Path Fouls,HeaveMakes,HeaveAttempts,StepOutOfBoundsTurnovers,SecondChanceCorner3FGM,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked
406,1610612748,Shaquille O'Neal,Shaquille O'Neal,406,MIA,142905.0,2382,484.0,4540,4518,1495,1130,510.0,9058,457.0,624.0,137.0,184.0,174.0,422.0,3.0,,,,,631.0,1049,,332.0,1594.0,4665,56.0,316.0,179.0,293.0,,510.0,662.0,600.0,,125.0,64.0,189.0,58.0,6.0,98.0,24.0,442.0,45.0,191.0,102.0,339.0,482.0,241.0,723.0,36.0,21.0,85.0,106.0,6.0,35.0,191.0,48.0,140.0,245.0,33.0,720.0,86.0,313.0,510.0,1495,17.0,0.5245641838351822,0.6186915887850467,0.6015252621544328,0.6109215017064846,0.6015252621544328,0.6109215017064846,0.5830285296269203,0.6810344827586207,0.5848623853211009,,30.32723022984028,0.4450261780104712,0.1851447296559257,0.1369175627240143,0.2236842105263158,0.1036866359447004,0.1928290336685614,0.1290322580645161,0.1273148148148148,0.0903426791277258,0.1451247165532879,0.191449814126394,0.2018779342723004,0.2033898305084746,0.5948522402287894,0.7323717948717948,0.7772108843537415,0.5711159737417943,0.4022878932316492,0.4123222748815165,0.4213075060532688,0.4022988505747126,0.0028598665395614,,,0.6279863481228669,0.7445652173913043,,,0.5948522402287894,0.4914873212583411,0.5037542662116041,0.2452978056426332,0.2452978056426332,0.1982434127979924,0.3199498117942284,3.22373689227836,,0.329295154185022,150.0,,130.0,178.0,152.0,41.0,50.0,162.0,96.0,60.0,162.0,0.7303370786516854,0.7303370786516854,0.3082706766917293,0.1415929203539823,0.2941176470588235,,,,0.8426966292134831,0.530753642384106,,,,,,,,,,,,,,5.0,7.0,,91.0,,,,,,0.0168918918918918,0.1026200873362445,,,,,,,,,,,,,118.0,192.0,45.0,3.0,49.0,15.0,18.0,13.0,36.0,99.0,5.0,0.0428979980934223,0.0213270142180094,0.1762376237623762,0.1317204301075268,0.6111111111111112,0.7866666666666666,,,,,,,6.0,15.0,0.0576923076923076,27.0,23.0,0.135593220338983,False,,,,,,,5.0,,,,,,,
2446,1610612748,Rasual Butler,Rasual Butler,2446,MIA,65038.0,1084,140.0,2054,2039,651,530,263.0,4093,17.0,36.0,6.0,11.0,17.0,46.0,153.0,42.0,16.0,98.0,26.0,98.0,235,140.0,35.0,387.0,2011,2.0,20.0,32.0,74.0,42.0,133.0,142.0,54.0,98.0,48.0,6.0,54.0,5.0,1.0,25.0,19.0,114.0,1.0,13.0,26.0,92.0,121.0,14.0,135.0,14.0,7.0,21.0,10.0,,2.0,31.0,4.0,40.0,90.0,3.0,45.0,2.0,12.0,133.0,651,13.0,0.7244897959183674,0.7319587628865979,0.4170212765957446,0.4324324324324324,0.4693333333333333,0.4827586206896552,0.4886075949367088,0.4523809523809524,0.5155038759689923,0.3733333333333333,18.06615776081425,0.6774193548387096,0.110576923076923,0.0183615819209039,0.1232227488151658,0.0047393364928909,0.1131351869606903,0.015233949945593,0.0134228187919463,0.0068027210884353,0.1045454545454545,0.1140350877192982,0.1119791666666666,0.1097560975609756,0.096,0.4722222222222222,0.6071428571428571,0.7647058823529411,0.1226666666666666,0.3695652173913043,0.3863636363636363,0.7058823529411765,0.408,0.112,0.2613333333333333,0.0948275862068965,0.5454545454545454,0.1379310344827586,0.2241379310344827,0.4693333333333333,0.4711534666666668,0.4644232758620691,0.0336787564766839,0.0489795918367346,0.0516795865633074,0.3436692506459948,14.154042553191491,24.58928571428572,0.3169425511197663,3.0,64.0,6.0,15.0,21.0,3.0,19.0,26.0,14.0,9.0,28.0,0.4,0.45,0.0476190476190476,,0.1702127659574468,0.4183006535947712,0.423841059602649,0.71875,0.15,0.4375333333333334,16.0,6.0,36.0,2.0,5.0,10.0,52.0,2.0,5.0,16.0,147.0,9.0,36.0,,4.0,2.0,9.0,0.9423076923076924,0.3714285714285714,0.4,0.3809523809523809,0.3714285714285714,,0.0096153846153846,0.3809523809523809,0.3809523809523809,1.0,0.3673469387755102,0.3673469387755102,0.9166666666666666,0.25,0.4,1.0,0.375,0.3846153846153846,0.3673469387755102,1.0,2.0,12.0,4.0,4.0,7.0,3.0,1.0,1.0,18.0,,0.051063829787234,0.0434782608695652,0.0346534653465346,0.0193236714975845,0.6428571428571429,0.3333333333333333,,2.0,,2.0,,,3.0,1.0,0.2222222222222222,,,,False,,0.0130718954248366,,,,,1.0,,,1.0,,,0.0070921985815602,
363,1610612748,Christian Laettner,Christian Laettner,363,MIA,44314.0,739,145.0,1398,1403,605,493,155.0,2801,50.0,65.0,18.0,24.0,8.0,12.0,100.0,1.0,1.0,6.0,4.0,106.0,177,7.0,45.0,260.0,1369,13.0,49.0,37.0,64.0,5.0,98.0,150.0,62.0,6.0,33.0,8.0,41.0,4.0,4.0,27.0,4.0,90.0,9.0,21.0,11.0,71.0,95.0,36.0,131.0,32.0,16.0,14.0,15.0,1.0,4.0,29.0,13.0,31.0,78.0,9.0,59.0,6.0,24.0,98.0,605,13.0,0.7075471698113207,0.7731958762886598,0.5988700564971752,0.578125,0.5842391304347826,0.5579710144927537,0.6166666666666667,0.8166666666666667,0.6125,0.0380434782608695,15.19389701207883,0.4827586206896552,0.1226252158894646,0.0483870967741935,0.0769230769230769,0.0642857142857142,0.113573407202216,0.0522648083623693,0.0319148936170212,0.0659340659340659,0.1125827814569536,0.1056338028169014,0.1363636363636363,0.0789473684210526,0.3532608695652174,0.7692307692307693,0.819672131147541,0.66,0.0652173913043478,0.6666666666666666,0.7272727272727273,0.125,0.5434782608695652,0.0054347826086956,0.0326086956521739,0.3478260869565217,0.75,0.0144927536231884,0.0579710144927536,0.391304347826087,0.4568148351648351,0.4527970588235294,0.1188118811881188,0.123076923076923,0.1884615384615384,0.3769230769230769,10.707344632768365,27.885714285714283,0.432761087267525,17.0,48.0,18.0,24.0,21.0,13.0,10.0,14.0,10.0,2.0,15.0,0.75,0.75,0.2653061224489796,0.0612244897959183,0.0689655172413793,0.48,0.48,0.8541666666666666,0.7083333333333334,0.5182842105263157,,,1.0,,,1.0,1.0,,,1.0,3.0,,1.0,6.0,7.0,1.0,8.0,1.0,0.1428571428571428,,0.2,0.1428571428571428,0.0769230769230769,0.079646017699115,,,,0.1666666666666666,0.1666666666666666,1.0,,,,,0.25,0.1666666666666666,14.0,18.0,5.0,2.0,1.0,16.0,,4.0,3.0,6.0,,0.0282485875706214,0.0833333333333333,0.0451127819548872,0.0149253731343283,0.4,0.8235294117647058,,1.0,1.0,,,,2.0,,0.0615384615384615,2.0,2.0,0.3571428571428571,False,,,,,,,,,,,,,,
2417,1610612748,Qyntel Woods,Qyntel Woods,2417,MIA,2360.0,39,-2.0,74,72,32,27,9.0,146,3.0,5.0,2.0,3.0,,1.0,6.0,,,,,5.0,12,,,10.0,84,,2.0,3.0,7.0,,6.0,6.0,4.0,,,,,,,,,,,1.0,1.0,3.0,4.0,2.0,6.0,4.0,2.0,2.0,,,,2.0,2.0,4.0,6.0,,,,,6.0,32,,0.6,0.75,0.4166666666666667,0.4285714285714285,0.4166666666666667,0.4285714285714285,0.4166666666666667,0.5,0.4285714285714285,,16.666666666666668,1.0,0.1666666666666666,0.0434782608695652,0.0909090909090909,,0.1379310344827586,0.0357142857142857,,,0.1428571428571428,0.25,0.1428571428571428,0.1428571428571428,0.4166666666666667,0.6,0.75,0.3333333333333333,0.0833333333333333,,,,0.5,,,0.4285714285714285,0.6666666666666666,,,0.4166666666666667,0.4601916666666666,0.4436428571428571,,,0.2,0.6,9.225,,0.4324324324324324,1.0,2.0,1.0,2.0,,,2.0,,,,,0.5,0.5,,,,0.3333333333333333,0.3333333333333333,1.0,0.5,0.3992,,,,,,,,,,,,,,1.0,,,,,,,,,0.2,,,,,,,,,,,,,,1.0,2.0,1.0,,,2.0,,,,,,0.0833333333333333,,0.1111111111111111,,,1.0,,,,,,,,1.0,0.2,,,,False,,,,,,,,,,,,,,
445,1610612748,Wesley Person,Wesley Person,445,MIA,10042.0,167,-9.0,316,314,130,100,34.0,630,,1.0,,,,2.0,24.0,6.0,2.0,12.0,6.0,11.0,27,18.0,2.0,45.0,340,,,3.0,8.0,8.0,17.0,18.0,4.0,12.0,7.0,2.0,9.0,2.0,,4.0,2.0,20.0,,1.0,4.0,10.0,15.0,1.0,16.0,5.0,2.0,4.0,1.0,,,5.0,2.0,3.0,6.0,,2.0,,,17.0,130,1.0,0.8181818181818182,0.8181818181818182,0.4074074074074074,0.375,0.4777777777777778,0.46875,0.4891304347826087,,0.5,0.4,14.325842696629213,0.8,0.081967213114754,0.0091743119266055,0.1212121212121212,,0.0903225806451612,0.0070422535211267,,,0.0909090909090909,,0.1346153846153846,0.1153846153846153,0.0222222222222222,,,,0.0444444444444444,,,,0.5333333333333333,0.1333333333333333,0.2666666666666666,,,0.125,0.375,0.4222222222222222,0.4563322222222222,0.4516,,,,0.3777777777777777,17.229629629629624,24.57222222222222,0.4113924050632911,,11.0,,,2.0,1.0,4.0,,,,,,,0.0833333333333333,,0.1428571428571428,0.4583333333333333,0.4583333333333333,0.8181818181818182,,,4.0,2.0,3.0,,1.0,1.0,7.0,,1.0,3.0,21.0,,3.0,,1.0,,1.0,1.0,0.3888888888888889,,0.375,0.3888888888888889,,0.0434782608695652,0.6666666666666666,0.6666666666666666,1.0,0.25,0.25,1.0,1.0,,,1.0,0.1666666666666666,0.25,,,1.0,1.0,,3.0,,,,,,0.037037037037037,,,,,,,,,,,,,,1.0,,,,False,,,,,,,,,,,,,,
1917,1610612748,Wang Zhi-zhi,Wang Zhi-zhi,1917,MIA,4167.0,69,-3.0,138,134,62,51,17.0,272,3.0,9.0,2.0,4.0,3.0,8.0,8.0,,,2.0,1.0,10.0,25,2.0,5.0,31.0,140,,,5.0,10.0,1.0,18.0,10.0,10.0,2.0,5.0,,5.0,,,1.0,4.0,10.0,1.0,5.0,2.0,9.0,12.0,6.0,18.0,1.0,1.0,4.0,1.0,1.0,4.0,5.0,2.0,3.0,5.0,,10.0,,2.0,18.0,62,1.0,0.5,0.5,0.4,0.5,0.4814814814814814,0.5909090909090909,0.484375,,0.6,0.074074074074074,23.270440251572325,0.8,0.1914893617021276,0.1063829787234042,0.1111111111111111,0.0769230769230769,0.1692307692307692,0.1,0.0555555555555555,0.0833333333333333,,0.3571428571428571,0.2,0.0769230769230769,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.2962962962962963,0.375,0.375,,0.2962962962962963,,0.074074074074074,0.3636363636363636,0.5,,0.0909090909090909,0.4074074074074074,0.460411111111111,0.4499954545454546,0.0689655172413793,0.074074074074074,,0.5806451612903226,9.084,24.4,0.4492753623188406,3.0,4.0,,6.0,5.0,1.0,,1.0,,1.0,1.0,,,0.1666666666666666,,0.2,0.5,0.5,0.75,0.5,0.5226833333333333,,,2.0,,,1.0,2.0,,,1.0,3.0,3.0,2.0,,,,3.0,0.5,1.0,,1.0,1.0,,0.1,,,,1.0,1.0,0.5,,,,,1.0,1.0,,,3.0,,1.0,,,1.0,,1.0,,0.12,,0.1578947368421052,0.0833333333333333,1.0,,,,,,,,,,0.3333333333333333,,,,False,,,,,,,,,,,,,,
2748,1610612748,Dorell Wright,Dorell Wright,2748,MIA,1664.0,28,-7.0,57,55,17,20,3.0,112,2.0,2.0,,,1.0,2.0,3.0,1.0,,3.0,2.0,3.0,7,4.0,1.0,7.0,57,,,,1.0,2.0,1.0,4.0,2.0,3.0,3.0,,3.0,,,2.0,,6.0,,,,1.0,1.0,,1.0,4.0,3.0,2.0,1.0,1.0,1.0,3.0,,1.0,2.0,,1.0,,,1.0,17,,0.6666666666666666,0.6666666666666666,0.4285714285714285,,0.2727272727272727,,0.3181818181818182,,0.1666666666666666,0.3636363636363636,23.333333333333336,0.6666666666666666,0.04,,,,0.0344827586206896,,,,,,0.0625,,0.1818181818181818,1.0,1.0,1.0,0.1818181818181818,0.5,0.5,,0.2727272727272727,0.0909090909090909,0.2727272727272727,,,,0.6666666666666666,0.5454545454545454,0.4515590909090909,0.37995,,,,0.1428571428571428,9.957142857142856,25.05,0.2982456140350877,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,False,,,,,,,,,,,,,,
1510,1610612766,Brevin Knight,Brevin Knight,1510,CHA,5689.0,95,-10.0,183,188,50,58,23.0,371,3.0,5.0,2.0,2.0,2.0,4.0,23.0,,,1.0,1.0,15.0,32,1.0,15.0,45.0,213,,2.0,4.0,8.0,1.0,13.0,8.0,22.0,1.0,37.0,,37.0,,,10.0,21.0,74.0,,,2.0,5.0,8.0,,8.0,9.0,4.0,6.0,3.0,,2.0,9.0,2.0,3.0,9.0,,18.0,3.0,8.0,13.0,50,,0.26666666666666666,0.26666666666666666,0.46875,0.5,0.45454545454545453,0.4444444444444444,0.5641025641025641,1.0,0.5909090909090909,0.030303030303030304,22.857142857142858,0.6666666666666666,0.09803921568627451,,0.08695652173913043,,0.0945945945945946,,,,0.047619047619047616,0.16666666666666666,0.1111111111111111,0.06666666666666667,0.15151515151515152,0.6,0.75,,0.12121212121212122,0.5,0.5,,0.696969696969697,,0.030303030303030304,0.2222222222222222,1.0,,0.1111111111111111,0.18181818181818182,0.4205121212121212,0.42215555555555556,0.21052631578947367,0.21621621621621623,0.044444444444444446,0.28888888888888886,14.084374999999998,25.4,0.273224043715847,,10.0,1.0,1.0,5.0,1.0,4.0,,,,,1.0,1.0,0.25,,0.125,0.43478260869565216,0.43478260869565216,0.4,,0.4049,,,,,,,,,,,,,,,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,,5.0,,1.0,1.0,,,0.03125,,,,,,,,,,,,,,0.2,,,,True,,,,,,,,,,,,,,
2056,1610612766,Primoz Brezec,Primoz Brezec,2056,CHA,1122.0,19,-7.0,36,39,14,13,2.0,75,,,,,,,2.0,,,,,1.0,2,,2.0,4.0,44,,,1.0,1.0,,2.0,2.0,,,,,,,,,,,,,1.0,3.0,4.0,,4.0,,,,,,,,,1.0,2.0,,2.0,,,2.0,14,,1.0,1.0,0.5,1.0,0.5,1.0,0.6666666666666666,,1.0,,7.692307692307692,,0.23076923076923078,,0.3333333333333333,,0.25,,,,0.5,,0.125,0.5,,,,,,,,,1.0,,,,,,,,0.38395,0.3936,,,,0.5,17.65,,0.3888888888888889,,1.0,,,,,,,,,,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
2078,1610612766,Jason Hart,Jason Hart,2078,CHA,8100.0,135,-9.0,261,270,81,108,28.0,531,3.0,11.0,,4.0,1.0,3.0,21.0,,,8.0,3.0,15.0,35,8.0,18.0,54.0,278,1.0,3.0,5.0,10.0,3.0,22.0,10.0,20.0,8.0,20.0,4.0,24.0,3.0,1.0,4.0,14.0,52.0,,1.0,3.0,14.0,19.0,1.0,20.0,7.0,3.0,4.0,3.0,,1.0,7.0,2.0,5.0,12.0,,23.0,1.0,6.0,22.0,81,2.0,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.5,0.4186046511627907,0.38461538461538464,0.5,0.5,0.55,0.18604651162790697,20.27027027027027,0.5714285714285714,0.1590909090909091,0.008771929824561403,0.12,,0.1504424778761062,0.0078125,,,0.13043478260869565,0.19230769230769232,0.15384615384615385,0.11764705882352941,0.2558139534883721,0.2727272727272727,0.42857142857142855,0.6666666666666666,0.06976744186046512,0.3333333333333333,0.3333333333333333,,0.4883720930232558,,0.18604651162790697,0.3076923076923077,,,0.23076923076923078,0.4418604651162791,0.464143023255814,0.4346192307692308,0.125,0.15,0.05555555555555555,0.4074074074074074,12.625714285714285,25.175,0.3103448275862069,,11.0,1.0,2.0,12.0,2.0,3.0,3.0,2.0,1.0,3.0,0.5,0.5,0.2,,0.125,0.5238095238095238,0.55,0.2727272727272727,,0.36195,,,2.0,,,,2.0,,,,,6.0,2.0,,1.0,2.0,5.0,,0.25,,,0.25,,,,,,0.25,0.25,,,,,,,0.25,,,5.0,2.0,1.0,4.0,,,1.0,3.0,,0.14285714285714285,,0.04,0.05,1.0,,,,,,,,,,0.36363636363636365,,,,True,,0.047619047619047616,,,,,,,,,,,,
2124,1610612766,Malik Allen,Malik Allen,2124,CHA,16021.0,267,-47.0,523,528,195,206,59.0,1051,10.0,13.0,3.0,6.0,8.0,18.0,70.0,,,,,49.0,101,,13.0,111.0,569,6.0,18.0,15.0,34.0,,37.0,68.0,30.0,,4.0,3.0,7.0,2.0,1.0,2.0,1.0,17.0,3.0,11.0,5.0,22.0,31.0,16.0,47.0,5.0,3.0,5.0,2.0,1.0,2.0,7.0,2.0,19.0,24.0,,14.0,2.0,6.0,37.0,195,1.0,0.6938775510204082,0.7555555555555555,0.48514851485148514,0.4411764705882353,0.48514851485148514,0.4411764705882353,0.5186915887850467,0.6428571428571429,0.5,,19.224283305227658,0.7142857142857143,0.13095238095238096,0.052132701421800945,0.09433962264150944,0.07142857142857142,0.12217194570135746,0.05533596837944664,0.05217391304347826,0.06896551724137931,0.20754716981132076,0.046511627906976744,0.125,0.08823529411764706,0.12871287128712872,0.7692307692307693,0.8333333333333334,0.4,0.1782178217821782,0.4444444444444444,0.4444444444444444,0.5,0.693069306930693,,,0.17647058823529413,0.5,,,0.12871287128712872,0.40771980198019786,0.39757058823529423,0.05714285714285714,0.05714285714285714,0.16216216216216217,0.3333333333333333,13.948514851485147,,0.372848948374761,6.0,31.0,6.0,11.0,7.0,4.0,3.0,11.0,8.0,2.0,11.0,0.5454545454545454,0.5454545454545454,0.26666666666666666,0.07692307692307693,0.10526315789473684,0.44285714285714284,0.45588235294117646,0.8387096774193549,0.5454545454545454,0.4861111111111111,,,,,,,,,,,,,,2.0,,,2.0,,,,,,0.13333333333333333,0.0625,,,,,,,,,,,,,4.0,8.0,3.0,1.0,2.0,2.0,,,,9.0,,0.0297029702970297,,0.041666666666666664,0.043478260869565216,0.8181818181818182,0.6666666666666666,,,,,,,1.0,,0.07692307692307693,,,,True,,0.02857142857142857,,,,,,,,,,,,
2222,1610612766,Gerald Wallace,Gerald Wallace,2222,CHA,4903.0,82,-19.0,161,165,38,62,21.0,326,10.0,15.0,2.0,5.0,,,11.0,1.0,,,,14.0,26,1.0,2.0,30.0,181,,14.0,3.0,7.0,,6.0,14.0,14.0,,4.0,,4.0,,,,3.0,8.0,1.0,7.0,5.0,8.0,13.0,9.0,22.0,6.0,4.0,2.0,1.0,,,3.0,2.0,3.0,7.0,,5.0,,2.0,6.0,38,,0.5,0.7777777777777778,0.5384615384615384,0.42857142857142855,0.5185185185185185,0.42857142857142855,0.5172413793103449,0.7,0.42857142857142855,0.037037037037037035,17.02127659574468,0.6666666666666666,0.18604651162790697,0.0958904109589041,0.2777777777777778,0.1,0.21311475409836064,0.0963855421686747,,,0.09090909090909091,0.42857142857142855,0.05555555555555555,0.38461538461538464,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.3,,,,,0.4074074074074074,0.037037037037037035,,0.7142857142857143,0.4,,,0.5925925925925926,0.5036185185185185,0.5042428571428571,0.06896551724137931,0.07142857142857142,0.4666666666666667,0.2,8.265384615384615,24.1,0.2360248447204969,8.0,4.0,7.0,10.0,,,2.0,2.0,2.0,,2.0,0.7,0.7,,0.25,,0.36363636363636365,0.36363636363636365,1.0,0.8,0.5297777777777778,,,,,,,,,,,,,,1.0,,,,,,,,,0.25,0.058823529411764705,,,,,,,,,,,,,5.0,10.0,,1.0,1.0,2.0,,,1.0,,,,,0.3157894736842105,0.07692307692307693,,0.625,,,,,,,,,,,,,True,,,,,,,,,,,,,,
2574,1610612766,Jason Kapono,Jason Kapono,2574,CHA,8140.0,136,-10.0,265,257,107,97,31.0,522,3.0,6.0,1.0,2.0,2.0,5.0,27.0,5.0,4.0,8.0,5.0,17.0,38,13.0,7.0,59.0,274,,2.0,6.0,11.0,9.0,24.0,22.0,12.0,8.0,10.0,,10.0,,,4.0,5.0,20.0,,,2.0,9.0,11.0,,11.0,5.0,4.0,5.0,1.0,,3.0,6.0,1.0,2.0,8.0,3.0,8.0,,4.0,24.0,107,1.0,0.6470588235294118,0.6470588235294118,0.4473684210526316,0.5454545454545454,0.5098039215686274,0.6,0.5363636363636364,0.3333333333333333,0.6,0.2549019607843137,20.198675496688743,0.8333333333333334,0.10112359550561797,,0.09523809523809523,,0.1,,,,0.030303030303030304,0.05263157894736842,0.1891891891891892,,0.11764705882352941,0.5,0.6,,0.09803921568627451,0.4,0.4,0.5,0.5294117647058824,0.09803921568627451,0.1568627450980392,0.1,0.5,0.2,0.25,0.37254901960784315,0.46044411764705884,0.4650200000000001,0.07272727272727272,0.09523809523809523,0.03389830508474576,0.4067796610169492,14.373684210526317,24.4,0.4037735849056604,1.0,12.0,1.0,3.0,,,2.0,1.0,1.0,,1.0,0.3333333333333333,0.3333333333333333,,,0.2,0.4444444444444444,0.4444444444444444,0.8333333333333334,0.3333333333333333,0.41059999999999997,3.0,2.0,3.0,,,2.0,6.0,,,4.0,15.0,3.0,3.0,,,,,0.8333333333333334,0.46153846153846156,,0.4444444444444444,0.46153846153846156,,,0.6,0.6,1.0,0.375,0.375,0.6666666666666666,,,,0.5,0.4,0.375,1.0,,1.0,1.0,,1.0,,,1.0,1.0,,0.02631578947368421,,,,1.0,1.0,,,,,,,,,0.16666666666666666,,,,True,,,,,,,,,,,,,,
2604,1610612766,Theron Smith,Theron Smith,2604,CHA,2349.0,39,-34.0,72,78,38,20,8.0,150,1.0,1.0,1.0,1.0,,1.0,4.0,2.0,1.0,1.0,1.0,2.0,6,3.0,,4.0,91,,,2.0,3.0,2.0,4.0,4.0,,1.0,1.0,,1.0,,,,1.0,2.0,,2.0,,5.0,5.0,2.0,7.0,,,1.0,1.0,,,2.0,1.0,4.0,4.0,,,,,4.0,38,,1.0,1.0,0.3333333333333333,0.6666666666666666,0.2222222222222222,0.4,0.2222222222222222,,0.4,0.3333333333333333,13.414634146341465,0.5,0.16666666666666666,0.05714285714285714,,,0.15151515151515152,0.046511627906976744,0.047619047619047616,,0.14285714285714285,0.4,0.1111111111111111,,0.1111111111111111,1.0,1.0,1.0,0.1111111111111111,,,,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.2,1.0,0.2,0.2,0.4444444444444444,0.44912222222222226,0.45308000000000004,,,,1.0,13.983333333333334,26.933333333333334,0.5277777777777778,,1.0,,,,,1.0,,,,,,,,,,0.25,0.25,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
